wavelength,Back_UroStom,Belly_UroStom,Breast_UroStom,Crissum_UroStom,Crown_UroStom,DorTail_UroStom,Rump_UroStom,Throat_UroStom,WingTip_UroStom
650.11,6.89855555556,23.5158888889,32.8854444444,11.6845555556,6.02055555556,9.10844444444,6.54066666666,39.5927777778,9.59949999999
650.44,6.862,23.4204222222,32.9517777778,11.5706666667,6.00277777778,9.08122222222,6.48777777778,39.5283333333,9.57961111111
650.77,6.916,23.5225444445,32.9986666667,11.6188888889,6.03711111111,9.21477777778,6.50366666667,39.5216666667,9.63066666667
651.10,6.93877777778,23.5333222222,32.9721111111,11.6368888889,6.05422222222,9.25211111111,6.482,39.407,9.64122222223
651.43,6.98944444444,23.6250222222,33.0374444445,11.7133333333,6.12144444445,9.33755555557,6.48777777778,39.4197777778,9.72250000001
651.76,6.90344444444,23.5452555556,32.9067777778,11.6445555556,6.01866666667,9.25888888889,6.32366666667,39.3713333333,9.6751111111
652.09,6.90111111111,23.5166555556,32.8477777778,11.5652222222,5.99077777778,9.26111111111,6.27377777778,39.2985555555,9.65455555554
652.42,6.93344444444,23.5896333333,32.8225555556,11.659,6.042,9.29977777778,6.301,39.3321111111,9.7118888889
652.75,6.84011111111,23.5565666667,32.7502222222,11.5505555556,5.99066666667,9.25288888889,6.19733333333,39.2372222222,9.64722222223
653.08,6.943,23.6966555556,32.8606666667,11.5636666667,6.03755555555,9.31044444445,6.24533333333,39.3622222222,9.72288888888
653.41,6.82355555556,23.5414777778,32.6418888889,11.463,5.92966666667,9.12944444445,6.14255555556,39.2667777778,9.57461111111
653.74,6.92633333333,23.7555888889,32.7282222222,11.5946666667,6.07688888889,9.32133333335,6.28166666667,39.3796666667,9.82872222222
654.06,6.96155555556,23.8585111111,32.7693333333,11.7472222222,6.13811111111,9.42699999999,6.37155555556,39.4832222222,9.89483333334
654.39,6.83122222222,23.755,32.7662222222,11.7291111111,6.06211111111,9.27955555557,6.26155555555,39.4917777778,9.77966666668
654.72,6.89144444445,23.7497111111,32.8244444444,11.7842222222,6.10544444445,9.32788888888,6.28911111111,39.5411111111,9.76505555556
655.05,6.91444444444,23.7094555555,32.7376666667,11.7528888889,6.03922222222,9.29211111112,6.27522222222,39.4991111111,9.73777777777
655.38,6.97977777778,23.7933888889,32.8338888889,11.8218888889,6.04944444445,9.35777777779,6.30877777778,39.5968888889,9.71327777778
655.71,6.90277777778,23.7375222222,32.8585555555,11.7573333333,6.00966666667,9.23844444444,6.22888888889,39.5938888889,9.64727777779
656.04,6.84888888889,23.6670666667,32.7662222222,11.6207777778,5.95011111111,9.20277777778,6.14866666667,39.5067777778,9.49677777779
656.37,6.91833333333,23.8086555556,32.8707777778,11.7142222222,6.01744444444,9.26588888889,6.25055555555,39.7307777778,9.55655555556
656.69,6.808,23.6658666667,32.7028888889,11.5856666667,5.89533333333,9.20666666665,6.17588888889,39.5508888889,9.46427777777
657.02,6.84911111111,23.7335,32.7038888889,11.5745555556,5.94444444444,9.25877777778,6.19377777778,39.5992222222,9.51483333334
657.35,6.909,23.7526777778,32.71,11.6434444444,6.00977777778,9.28455555556,6.23822222222,39.6202222222,9.53883333334
657.68,6.91911111111,23.688,32.5993333333,11.6117777778,5.95744444444,9.17100000001,6.17233333333,39.3935555556,9.5015
658.01,6.95222222222,23.7142777778,32.5727777778,11.6115555556,5.96477777778,9.213,6.21055555556,39.416,9.5386111111
658.34,6.82588888889,23.6867555555,32.5525555556,11.4851111111,5.91177777778,9.13988888889,6.16111111111,39.348,9.51655555554
658.66,6.79888888889,23.7197111111,32.6482222222,11.5437777778,5.94277777778,9.21466666667,6.22466666667,39.4036666667,9.5355
658.99,6.85477777778,23.7898888889,32.7054444445,11.5863333333,6.036,9.28100000001,6.30411111111,39.3744444444,9.62155555554
659.32,6.91277777778,23.8600777778,32.6986666667,11.7133333333,6.07988888889,9.39977777777,6.38933333333,39.4602222222,9.73594444444
659.65,6.87333333333,23.9131,32.6931111111,11.8084444445,6.04711111111,9.40966666668,6.38277777778,39.4955555555,9.81
659.98,6.74877777778,23.6874222222,32.6026666667,11.6904444444,5.90633333333,9.28166666668,6.23233333333,39.2887777778,9.69372222223
660.31,6.85711111111,23.8566666667,32.7921111111,11.8445555555,6.05877777778,9.30522222223,6.33422222222,39.4282222222,9.85311111112
660.63,6.90688888889,23.8994888889,32.8857777778,11.9602222222,6.14244444444,9.36400000001,6.39655555555,39.4182222222,9.86022222222
660.96,6.81988888889,23.8087222222,32.8681111111,11.9197777778,6.04266666667,9.25233333335,6.34788888889,39.3224444444,9.74661111112
661.29,6.90644444444,23.9314777778,32.9598888889,12.021,6.20566666667,9.4441111111,6.52488888889,39.5414444444,9.87761111111
661.62,6.97455555555,24.0226222222,32.9896666667,12.0836666667,6.31611111111,9.56966666664,6.57388888889,39.5502222222,9.96494444443
661.94,7.04111111111,24.0540777778,33.004,12.2176666667,6.35033333333,9.57877777776,6.63011111111,39.617,9.99266666667
662.27,7.05533333333,24.0455333333,32.9337777778,12.1975555556,6.37611111111,9.58444444442,6.65733333333,39.6318888889,9.97466666667
662.60,6.98266666667,24.0209555556,32.8841111111,12.1485555555,6.37088888889,9.50399999999,6.63166666667,39.5983333333,9.98661111111
662.93,7.02588888889,23.9742,32.8044444444,12.1098888889,6.41011111111,9.51166666666,6.639,39.496,9.94583333334
663.26,7.00822222222,23.9005888889,32.7626666667,12.0655555555,6.38555555556,9.44544444444,6.63011111111,39.4364444444,9.86855555557
663.58,7.01222222222,23.9479222222,32.7176666667,12.0347777778,6.38977777778,9.44555555557,6.66688888889,39.492,9.84455555556
663.91,6.97822222222,23.7684666667,32.5033333333,11.9244444444,6.30177777778,9.457,6.62822222222,39.2623333333,9.79166666668
664.24,6.98622222222,23.8490666667,32.5365555556,11.8894444445,6.31177777778,9.40366666668,6.64177777778,39.308,9.89727777778
664.57,7.00466666667,23.8785333333,32.4987777778,11.9238888889,6.35266666667,9.43922222222,6.64611111111,39.3866666667,9.93494444443
664.89,6.93544444444,23.8391333333,32.5685555555,11.8596666667,6.25933333333,9.33,6.569,39.3832222222,9.89116666668
665.22,6.93122222222,23.8353777778,32.6265555556,11.8705555555,6.27266666667,9.32211111112,6.65088888889,39.4408888889,9.87622222221
665.55,6.89344444445,23.7594,32.5563333333,11.7342222222,6.19266666667,9.31244444443,6.61044444444,39.3704444445,9.85616666666
665.87,6.81866666666,23.6660111111,32.4227777778,11.6535555556,6.07077777778,9.19822222222,6.44333333333,39.2736666667,9.7856111111
666.20,6.92488888889,23.7381,32.5167777778,11.7653333333,6.16844444445,9.36555555557,6.64611111111,39.442,9.92288888889
666.53,6.92411111111,23.7728666667,32.5885555556,11.8688888889,6.175,9.39433333333,6.68944444444,39.4702222222,9.95272222223
666.86,7.04233333333,23.8532222222,32.6591111111,11.9227777778,6.28566666667,9.48177777776,6.731,39.4336666666,10.0737777778
667.18,7.15511111111,23.9021333334,32.6667777778,12.0628888889,6.38133333333,9.62055555556,6.81544444444,39.4393333334,10.1757777778
667.51,7.209,24.0434666667,32.7968888889,12.1954444444,6.46433333333,9.73566666666,6.89811111111,39.5951111111,10.2643333333
667.84,7.113,23.9463444444,32.6687777778,12.1575555556,6.33088888889,9.7208888889,6.83066666666,39.5447777778,10.172
668.16,7.182,24.0031666667,32.7718888889,12.2098888889,6.38077777778,9.75522222222,6.91688888889,39.5436666667,10.2363333333
668.49,7.12455555556,23.9559666667,32.6655555556,12.1672222222,6.38388888889,9.73099999998,6.80744444445,39.4212222222,10.2342777778
668.82,7.00311111111,23.8360444444,32.6366666667,12.0436666667,6.24222222222,9.57322222221,6.65944444445,39.4166666666,10.1470555555
669.14,7.05533333333,23.8788222222,32.6924444445,12.1445555556,6.32055555556,9.61044444444,6.66966666667,39.4055555555,10.1758333333
669.47,7.07866666667,23.9360888889,32.8038888889,12.2218888889,6.36233333333,9.65888888888,6.76122222222,39.3516666667,10.2571111111
669.80,7.11044444444,23.8660333334,32.8137777778,12.264,6.41633333333,9.65544444445,6.69233333333,39.2498888889,10.2621666667
670.13,7.15377777778,23.9313,32.821,12.2684444444,6.46477777778,9.69333333334,6.78155555555,39.215,10.34
670.45,7.14033333333,23.9658555555,32.8593333333,12.2292222222,6.40044444444,9.66722222221,6.81911111111,39.2194444444,10.3475
670.78,7.06233333333,23.9360444445,32.897,12.1063333333,6.35177777778,9.61899999999,6.746,39.167,10.2870555555
671.10,7.00933333333,23.8164666667,32.736,12.0303333333,6.278,9.51022222221,6.667,39.0607777778,10.1921111111
671.43,7.02966666667,23.8470333333,32.8342222222,12.0445555556,6.33311111111,9.46633333335,6.69522222222,39.1111111111,10.1987777778
671.76,7.016,23.8127222222,32.7996666667,12.006,6.32322222222,9.51166666668,6.68433333333,39.12,10.2177222222
672.08,6.99911111111,23.7626777778,32.8487777778,12.0025555556,6.25044444444,9.47244444443,6.69,39.0584444444,10.1882777778
672.41,7.07744444444,23.8998333333,32.8534444445,12.1598888889,6.34555555556,9.63222222221,6.74844444444,39.0573333333,10.2206111111
672.74,7.101,24.0068555555,32.901,12.1701111111,6.392,9.68799999998,6.78755555556,39.1907777778,10.2224444444
673.06,7.24055555555,24.0589777778,32.963,12.2685555556,6.48566666667,9.68888888888,6.88533333333,39.3414444444,10.3148333333
673.39,7.259,24.1894777778,32.9831111111,12.2937777778,6.49344444444,9.73722222222,6.93355555556,39.4407777778,10.3206666667
673.72,7.32066666667,24.2297777778,33.0464444445,12.3473333333,6.59766666667,9.88877777777,6.98877777778,39.6008888889,10.3782777778
674.04,7.43855555555,24.2735444445,33.1156666667,12.4374444444,6.75911111111,10.0473333333,7.08555555555,39.769,10.4603333333
674.37,7.58044444444,24.4474888889,33.2007777778,12.5193333333,6.89277777778,10.1114444444,7.22966666666,39.9361111111,10.6105555556
674.69,7.65833333333,24.6126444444,33.4038888889,12.5104444444,6.90066666667,10.1771111111,7.27488888889,40.1176666667,10.6568888889
675.02,7.70766666667,24.6545,33.4657777778,12.6667777778,6.91866666667,10.2778888889,7.38088888889,40.2315555555,10.7144444444
675.35,7.72677777778,24.6970111111,33.4687777778,12.6853333333,6.96511111111,10.2532222222,7.35377777778,40.1111111111,10.7302222222
675.67,7.83166666667,24.8098666667,33.5514444445,12.7523333333,7.12388888889,10.3924444444,7.52711111111,40.2955555556,10.8598888889
676.00,7.72766666667,24.6808555555,33.4321111111,12.497,6.99866666667,10.183,7.37822222222,40.202,10.7341111111
676.32,7.67255555555,24.5606333333,33.2586666667,12.4225555555,6.97233333333,10.1028888889,7.34266666667,40.052,10.7322222222
676.65,7.69022222222,24.5928,33.196,12.3742222222,7.03,10.2274444444,7.29211111111,40.0072222222,10.7255
676.97,7.66155555556,24.5726333333,33.2843333333,12.38,6.94222222222,10.2146666667,7.24922222222,40.0403333333,10.6775
677.30,7.52622222222,24.4825555555,33.1978888889,12.3181111111,6.80988888889,10.0622222222,7.08244444445,39.9387777778,10.629
677.63,7.503,24.5303333333,33.2416666667,12.4025555555,6.78844444445,10.052,7.092,40.0302222222,10.6960555556
677.95,7.35033333333,24.3930333333,33.1826666667,12.3327777778,6.62722222222,9.92855555554,6.93311111111,39.9648888889,10.5227777778
678.28,7.32388888889,24.4450555556,33.1481111111,12.426,6.67711111111,9.99033333336,6.95166666666,40.0697777778,10.5748888889
678.60,7.12311111111,24.2039222222,32.9455555555,12.1458888889,6.51066666667,9.83055555556,6.72588888889,39.8686666667,10.3721111111
678.93,7.00244444445,24.1340111111,32.8703333334,11.9826666667,6.38522222222,9.74011111111,6.61244444444,39.8238888889,10.2307777778
679.25,6.84877777778,24.0387666667,32.7934444445,11.823,6.15166666667,9.603,6.39544444444,39.7767777778,10.0856666667
679.58,7.01077777778,24.1542444445,32.9524444444,11.9528888889,6.24644444444,9.79755555554,6.53133333333,39.9108888889,10.2310555556
679.90,6.87855555556,24.0627,32.9686666667,11.8402222222,6.09733333334,9.758,6.44377777778,39.9463333333,10.1546666667
680.23,6.69333333333,24.0112444444,33.0165555555,11.7473333333,5.88444444444,9.57388888889,6.33755555556,39.9592222222,9.99972222222
680.55,6.61177777778,23.9289444444,32.8858888889,11.6778888889,5.84811111111,9.48644444444,6.25,39.8464444444,9.9595
680.88,6.57388888889,23.9037222222,32.8451111111,11.6228888889,5.855,9.41733333334,6.20122222222,39.8184444445,9.90677777777
681.20,6.52411111111,23.8799555556,32.7303333333,11.532,5.81355555556,9.4048888889,6.144,39.6476666667,9.84366666668
681.53,6.70755555555,24.0042555556,32.8013333333,11.7107777778,5.99833333333,9.6061111111,6.35444444445,39.7735555556,10.0588888889
681.85,6.68566666667,23.931,32.763,11.6505555556,6.00644444444,9.57733333336,6.39633333333,39.7083333333,10.0500555556
682.18,6.83288888889,24.0946888889,32.8462222222,11.7946666667,6.13688888889,9.74122222223,6.51288888889,39.7047777778,10.2331666667
682.50,6.84544444444,24.1047,32.8514444445,11.9218888889,6.19066666667,9.83666666666,6.59522222222,39.8163333333,10.3418333333
682.83,6.89811111111,24.0846555556,32.7397777778,12.0436666667,6.315,9.85733333331,6.65611111111,39.6712222222,10.4018888889
683.15,6.91022222222,24.1356555556,32.7936666667,12.1522222222,6.40733333333,9.90055555556,6.70866666667,39.7186666667,10.4992222222
683.48,6.97066666667,24.1829,32.7953333333,12.3257777778,6.51311111111,10.0066666666,6.759,39.7287777778,10.5880555556
683.80,6.95688888889,24.0963888889,32.6508888889,12.3007777778,6.59833333333,10.038,6.71166666667,39.6576666666,10.6777222222
684.13,6.92555555555,24.1084777778,32.5937777778,12.2427777778,6.52277777778,9.98088888887,6.72422222222,39.6884444444,10.7121666667
684.45,6.86055555556,24.0435111111,32.5137777778,12.1348888889,6.44211111111,9.99800000002,6.75122222222,39.6568888889,10.6528888889
684.78,6.77766666667,23.9267333333,32.5106666666,12.0731111111,6.41377777778,9.87555555556,6.70666666667,39.6602222222,10.5739444444
685.10,6.51466666667,23.7344888889,32.3067777778,11.8552222222,6.17477777778,9.60977777779,6.34944444445,39.4566666666,10.3275555556
685.43,6.42555555556,23.6111888889,32.2226666667,11.7518888889,6.07055555556,9.51644444444,6.19177777778,39.344,10.2
685.75,6.46,23.5909,32.2687777778,11.7841111111,6.07966666667,9.44166666667,6.16066666667,39.253,10.1557222222
686.08,6.52244444444,23.6352666667,32.4035555556,11.8481111111,6.098,9.40877777777,6.124,39.2146666667,10.1328333333
686.40,6.61477777778,23.7985777778,32.5497777778,11.8978888889,6.18166666667,9.51488888887,6.19133333334,39.4291111111,10.1906111111
686.72,6.57277777778,23.7723,32.483,11.8493333333,6.10922222222,9.41488888889,6.21977777778,39.3743333333,10.1217777778
687.05,6.78522222222,23.9285888889,32.5135555555,11.8984444444,6.19411111111,9.44244444446,6.39888888889,39.3913333333,10.2134444444
687.37,7.00277777778,24.0737222222,32.7011111111,12.1154444444,6.33811111111,9.5672222222,6.58033333333,39.5168888889,10.2555555555
687.70,7.14155555555,24.1837,32.8303333333,12.1985555556,6.476,9.72788888889,6.67433333333,39.6254444444,10.2532777778
688.02,7.19588888889,24.2454222222,32.9297777778,12.3073333333,6.54822222222,9.73111111111,6.62644444445,39.6324444445,10.2982777778
688.34,7.19211111111,24.2554555556,32.9473333333,12.3083333333,6.56055555556,9.68333333333,6.53122222222,39.6206666667,10.2728333333
688.67,7.22877777778,24.262,33.0163333333,12.3975555556,6.60933333333,9.80811111111,6.65388888889,39.6734444445,10.3668888889
688.99,7.219,24.3295222222,33.0382222222,12.4352222222,6.57422222222,9.81822222221,6.70344444444,39.7235555556,10.3933333333
689.32,7.191,24.3525888889,33.0396666667,12.4536666667,6.53155555556,9.91299999999,6.74288888889,39.9704444444,10.4181111111
689.64,7.27055555556,24.4456666667,33.0838888889,12.5298888889,6.54922222222,9.95044444447,6.77,40.0707777778,10.5161111111
689.96,7.27977777778,24.4991222222,33.043,12.5287777778,6.53477777778,9.98844444444,6.79566666667,40.0568888889,10.5488888889
690.29,7.15333333334,24.3209888889,32.8133333334,12.4516666667,6.51433333333,9.94166666664,6.65233333333,39.8717777778,10.4770555556
690.61,7.04855555556,24.1820111111,32.9256666667,12.4152222222,6.38866666667,9.90511111111,6.49033333334,39.8446666667,10.4178888889
690.94,6.95022222222,24.1879222222,33.0294444444,12.3815555555,6.23411111111,9.94922222222,6.44033333333,39.9475555556,10.4945555555
691.26,6.91611111111,24.1752,32.9044444444,12.4158888889,6.23044444444,10.036,6.43155555556,39.8097777778,10.5966111111
691.58,6.96855555555,24.2068111111,33.1111111111,12.4183333333,6.20744444445,10.1203333333,6.51888888889,39.974,10.6686666667
691.91,6.94066666667,24.2210333333,33.0603333333,12.3984444444,6.12366666667,10.1981111111,6.53133333333,39.9458888889,10.6325
692.23,6.88433333333,24.2302111111,33.0527777778,12.2573333333,6.04277777778,10.1645555555,6.42433333334,39.9858888889,10.4517777778
692.55,6.86377777778,24.1718666667,33.0607777778,12.0571111111,5.986,10.0762222222,6.24522222222,39.9323333333,10.4157222222
692.88,6.76533333333,24.1568666666,33.0583333333,11.9113333333,6.02433333333,10.021,6.23255555555,39.8292222222,10.3788333333
693.20,6.62311111111,24.0218,32.9097777778,11.6885555556,5.88577777778,10.0387777778,6.15133333333,39.7312222222,10.211
693.52,6.48022222222,23.7652,32.8291111111,11.5591111111,5.71822222222,9.89955555557,6.03444444445,39.6292222222,10.0731111111
693.85,6.72066666667,23.9691555556,33.0907777778,11.6236666667,5.87166666667,9.99388888888,6.15533333333,39.8505555556,10.1387777778
694.17,6.608,23.9829666667,32.9084444445,11.479,5.80544444444,9.913,6.01588888889,39.8313333333,10.0664444444
694.49,6.45222222222,23.7722333333,32.6254444445,11.3392222222,5.711,9.65977777777,5.83277777778,39.5376666667,9.87900000001
694.82,6.35344444445,23.7572888889,32.7515555556,11.2408888889,5.67922222222,9.49755555557,5.74433333333,39.5667777778,9.79644444444
695.14,6.37455555556,23.8101111111,32.6625555555,11.31,5.74666666667,9.55122222223,5.75444444444,39.4951111111,9.87661111112
695.46,6.57444444445,23.976,32.7978888889,11.5084444445,5.90088888889,9.59122222222,5.91255555556,39.714,10.0882222222
695.79,6.90777777778,24.1757111111,32.8811111111,11.7813333333,6.195,9.73544444444,6.20066666667,39.7126666667,10.3647222222
696.11,7.04922222222,24.2194666667,32.8568888889,12.0981111111,6.32033333333,9.93266666666,6.41344444444,39.6214444444,10.4958888889
