wavelength,Back_SpoArdf,Belly_SpoArdf,Breast_SpoArdf,Crissum_SpoArdf,Crown_SpoArdf,DorTail_SpoArdf,Rump_SpoArdf,Throat_SpoArdf,WingTip_SpoArdf
793.01,16.6053333333,47.817,31.4815555556,40.0785555556,10.412,19.7696666667,32.6097777778,43.6104444445,21.0204444444
793.32,16.9935555556,48.0513333333,31.4937777778,40.2807777778,11.1232222222,19.983,32.7646666667,43.7422222222,21.2538888889
793.62,16.3025555555,48.1805555556,30.6524444444,39.4226666667,10.2862222222,18.6558888889,31.8897777778,43.3893333333,20.3783333333
793.93,17.045,48.4445555556,31.1471111111,38.7988888889,10.9308888889,19.1231111111,32.012,42.5343333333,20.6244444444
794.24,17.8926666667,48.8097777778,32.209,38.859,11.3742222222,19.7942222222,32.6516666667,42.8655555556,21.1218888889
794.55,19.4501111111,49.5148888889,33.0907777778,38.704,12.7051111111,21.206,33.1254444444,43.2894444444,22.0605555556
794.86,20.254,49.834,32.6582222222,38.7228888889,12.6788888889,21.0205555556,33.1502222222,43.2658888889,22.1763333333
795.16,20.0046666667,49.4971111111,32.3503333333,38.5344444444,12.4597777778,20.8618888889,32.6361111111,43.3242222222,22.4394444444
795.47,19.9608888889,49.9134444444,32.8255555556,38.5022222222,12.5763333333,21.2301111111,32.6986666667,43.4405555556,22.8106666667
795.78,19.8722222222,49.7717777778,32.649,38.3755555556,12.5713333333,21.1955555556,32.7401111111,43.1667777778,22.8725555555
796.09,20.0646666667,50.952,33.2296666667,39.8407777778,13.0955555555,21.7954444444,33.1947777778,43.7983333333,23.2604444445
796.40,20.6185555556,50.676,33.0928888889,39.874,14.0091111111,21.9816666667,33.402,44.3985555556,23.6197777778
796.70,20.3112222222,50.1887777778,33.013,39.2836666667,13.5828888889,21.9704444445,33.8483333333,44.2386666667,23.3665555556
797.01,21.0676666667,50.0914444445,33.6764444444,39.8147777778,14.7233333333,22.7366666667,34.1792222222,44.5931111111,24.1997777778
797.32,19.8521111111,48.7222222222,32.3737777778,39.0447777778,13.6431111111,22.2567777778,33.4257777778,43.9241111111,23.5287777778
797.63,19.7967777778,48.1983333333,32.0745555555,38.8197777778,14.2987777778,22.384,32.5825555555,43.8784444445,23.7005555555
797.93,19.628,48.2348888889,31.9828888889,39.0073333333,13.8237777778,21.6653333333,32.6936666667,44.0654444445,24.0821111111
798.24,19.9618888889,48.0726666667,32.4767777778,39.2457777778,14.3113333333,22.365,32.8933333333,44.8606666667,24.7204444445
798.55,20.2411111111,48.4784444444,33.023,39.4915555555,15.3477777778,23.3203333333,33.0706666667,45.5423333333,25.027
798.85,19.8464444445,47.807,32.7486666667,39.4858888889,14.9001111111,22.8922222222,32.5293333333,45.6383333333,24.5735555555
799.16,19.7156666667,48.4973333333,33.0588888889,39.2068888889,15.0143333333,23.5191111111,32.5477777778,45.7787777778,24.7036666667
799.47,20.7123333333,49.1001111111,33.9122222222,39.625,15.8553333334,23.8076666667,33.6478888889,46.3445555556,24.9652222222
799.78,21.433,49.6804444445,34.7361111111,40.3856666667,15.9213333333,24.7651111111,34.7736666667,46.5364444444,25.5292222222
800.08,22.9672222222,51.0226666667,36.2373333333,41.9316666667,17.2852222222,25.7574444444,35.2776666667,47.8407777778,26.995
800.39,23.4953333333,51.376,36.394,42.3225555555,17.8241111111,26.3888888889,36.3683333333,48.7141111111,27.6876666667
800.70,24.2527777778,52.7076666667,36.9986666667,43.2566666667,19.1058888889,26.7433333333,37.4584444444,49.77,28.4674444444
801.00,24.5238888889,54.0342222222,37.6588888889,44.365,19.1137777778,26.984,38.8757777778,50.5953333333,28.8492222222
801.31,24.913,55.3145555556,38.1526666667,45.4084444445,19.9732222222,28.4068888889,39.1297777778,51.1644444444,29.6518888889
801.62,25.5014444444,56.7344444444,39.0514444444,46.3143333333,21.6666666667,29.1871111111,40.244,51.3956666667,30.3521111111
801.92,25.7203333333,56.6277777778,38.6142222222,46.5754444444,22.2355555556,28.9372222222,41.1205555555,51.6686666667,30.9074444445
802.23,25.3911111111,55.7643333333,38.4715555556,46.0354444445,22.9263333333,29.2905555555,41.3797777778,50.5475555555,30.3076666667
802.54,25.6312222222,54.889,37.4601111111,45.8927777778,23.1962222222,29.1041111111,41.4326666667,50.5446666667,30.4112222222
802.84,24.5497777778,54.1923333333,35.828,45.2032222222,22.2094444445,28.2793333333,40.0461111111,49.9487777778,29.4365555555
803.15,23.303,54.1715555556,34.6776666666,45.1166666667,22.0376666667,27.6131111111,39.3832222222,49.598,28.5883333333
803.46,20.9577777778,53.0534444445,32.7281111111,44.0138888889,20.8097777778,26.1096666667,38.835,48.0764444445,26.9841111111
803.76,20.522,53.2621111111,32.7796666667,44.0622222222,21.1018888889,25.9918888889,38.2891111111,47.4758888889,26.4004444445
804.07,20.3398888889,52.902,32.6536666667,43.9346666667,20.7452222222,26.5882222222,38.0132222222,47.0981111111,26.1698888889
804.38,20.1713333333,52.6478888889,32.7232222222,43.7695555556,21.0281111111,26.7394444445,37.9542222222,47.1831111111,25.8436666667
804.68,19.9204444444,52.4692222222,32.6903333333,43.8271111111,20.8718888889,26.5303333333,38.2973333333,47.5953333334,25.2186666667
804.99,19.0916666667,51.5268888889,32.23,43.0845555556,19.7715555556,25.6477777778,37.7725555556,47.4337777778,24.4803333333
805.30,19.6047777778,51.4884444444,33.0894444445,43.0458888889,19.6305555556,25.8146666666,38.4912222222,47.5748888889,24.5702222222
805.60,21.1124444444,52.9874444445,33.7978888889,44.1475555556,20.5575555556,26.481,39.5923333333,49.1291111111,26.0163333333
805.91,20.9417777778,53.1754444444,34.3551111111,44.4055555556,21.5884444444,27.047,39.8913333333,49.5277777778,25.7792222222
806.21,22.2738888889,54.3872222222,35.9423333333,45.5476666667,23.637,28.9198888889,41.5888888889,51.1683333333,27.4402222222
806.52,22.6702222222,55.1335555556,37.1295555556,45.8943333333,24.542,29.511,42.4542222222,52.0758888889,28.2587777778
806.83,24.16,55.8396666666,38.4624444445,46.8216666667,26.2015555555,31.3954444444,43.1135555555,53.372,29.7287777778
807.13,24.5067777778,55.8671111111,38.7851111111,46.8458888889,26.4797777778,31.8015555556,44.0031111111,53.8941111111,30.0364444444
807.44,26.0046666667,57.4074444444,40.4515555556,48.411,28.2767777778,32.7684444444,45.7972222222,55.792,31.2582222222
807.74,26.2733333333,57.324,40.1822222222,48.931,28.609,32.8053333333,45.8565555556,55.9514444444,31.5518888889
808.05,27.0783333334,57.7592222222,41.0398888889,49.8283333333,29.7703333333,33.9007777778,47.1101111111,56.3208888889,32.2116666667
808.35,28.1857777778,58.2148888889,41.9166666666,50.6977777778,30.8845555556,35.466,47.8146666667,57.0167777778,32.846
808.66,27.7845555556,59.2007777778,42.0411111111,51.0867777778,31.4296666667,36.6005555555,47.5361111111,57.6076666667,33.1308888889
808.97,26.691,58.2618888889,41.656,49.8838888889,30.217,35.793,46.5762222222,56.3753333333,32.3216666667
809.27,26.5105555556,58.7441111111,41.8684444445,50.5291111111,29.4347777778,35.8813333333,46.9367777778,57.1011111111,32.7764444444
809.58,25.5415555556,58.284,41.5332222222,50.2672222222,28.6637777778,35.0492222222,46.6385555556,56.2306666667,32.405
809.88,26.1944444444,58.3333333333,41.5555555556,50.7361111111,28.7777777778,35.7777777778,46.7361111111,56.9583333333,32.875
810.19,25.405,57.9566666667,40.9773333333,50.3835555555,28.2751111111,34.9816666667,46.4054444444,57.0333333333,31.9692222222
810.49,25.6365555555,58.3076666667,40.9712222222,50.6694444444,27.4171111111,34.8491111111,45.5924444445,56.8653333334,31.9205555556
810.80,24.656,57.7778888889,40.1662222222,49.7051111111,26.6666666666,34.0892222222,44.2176666667,55.9183333333,30.6424444445
811.10,24.4534444445,57.7716666667,40.7658888889,49.3442222222,26.3228888889,34.4037777778,44.4897777778,56.0077777778,30.3783333333
811.41,23.3733333333,56.814,39.779,48.7567777778,26.4887777778,33.9471111111,43.3241111111,55.3406666667,29.7421111111
811.71,22.3157777778,57.3788888889,38.959,47.8572222222,26.3363333333,33.536,43.1042222222,55.088,29.5
812.02,23.2295555556,57.6784444444,39.2685555556,48.7681111111,26.9797777778,33.3178888889,43.4991111111,55.2765555556,30.0171111111
812.32,24.1193333333,60.2422222222,40.1561111111,51.4904444444,29.3322222222,34.6724444444,44.795,57.4047777778,30.7188888889
812.63,25.0281111111,61.6673333334,41.332,52.0077777778,30.4304444444,35.1556666666,45.8957777778,57.0231111111,30.8175555556
812.93,24.8316666667,62.022,41.277,51.9941111111,29.8703333333,35.0566666667,44.6412222222,56.5074444444,29.8046666666
813.24,23.6361111111,61.1775555556,40.5523333333,51.3805555555,29.2081111111,33.3332222222,43.6627777778,54.9401111111,28.6427777778
813.54,24.9873333333,62.3355555555,41.7291111111,52.4405555556,30.0515555556,34.4661111111,44.3944444444,55.289,29.602
813.85,24.682,63.5454444444,42.8837777778,53.2655555556,31.4504444444,35.6066666667,45.5467777778,56.4715555556,29.3298888889
814.15,23.1452222222,62.8888888889,42.1196666667,52.8033333333,30.2051111111,34.6665555556,44.8035555555,55.7606666667,28.3076666667
814.46,23.696,63.6008888889,42.8015555555,52.9808888889,31.1822222222,35.2133333333,44.4783333334,55.9958888889,28.5568888889
814.76,24.247,64.4886666667,43.7978888889,53.0541111111,30.7298888889,35.2561111111,44.2401111111,56.1851111111,28.4837777778
815.07,26.1856666667,65.7013333333,45.4774444444,55.132,31.7751111111,36.5345555556,45.1726666667,57.7914444444,30.4201111111
815.37,25.1543333333,65.5863333334,45.559,54.2181111111,30.6071111111,36.5396666667,44.4958888889,57.5276666667,28.8923333333
815.68,25.6944444445,65.8706666666,46.5615555556,54.3357777778,30.5553333333,37.6524444444,44.9185555555,58.0962222222,29.624
815.98,25.9654444444,66.4973333333,47.1543333333,55.6062222222,31.3347777778,38.4656666667,45.2234444444,60.0778888889,30.0812222222
816.29,27.5124444444,67.5787777778,48.4742222222,55.9866666667,32.5206666666,40.3316666667,46.816,61.0448888889,31.161
816.59,28.4608888889,67.8023333333,49.103,55.2921111111,32.181,41.3168888889,46.5021111111,60.8725555555,31.0125555556
816.89,28.1152222222,68.3292222222,49.6955555556,55.4074444444,32.2305555555,41.0041111111,46.1397777778,61.3991111111,30.4031111111
817.20,28.3532222222,67.2496666667,49.0148888889,54.2158888889,31.0953333333,40.4885555556,44.8858888889,60.4256666667,30.7171111111
817.50,29.2332222222,68.4043333333,49.4742222222,54.7172222222,31.3518888889,41.396,45.3436666667,60.5701111111,31.0928888889
817.81,28.6761111111,68.6583333333,48.3228888889,53.9832222222,30.0988888889,40.9103333333,44.5491111111,59.6435555556,30.7727777778
818.11,28.8715555555,69.1892222222,48.542,54.491,29.688,40.7407777778,44.561,59.8426666667,30.7961111111
818.41,27.3715555555,67.3413333333,47.0328888889,52.0033333333,27.4954444445,39.2812222222,42.5718888889,57.5382222222,28.6933333333
818.72,26.5513333333,66.9158888889,46.3992222222,51.5545555555,26.6563333333,38.2658888889,41.06,56.1196666667,28.0336666667
819.02,24.8566666667,65.1543333334,45.3102222222,49.5183333333,24.6981111111,35.7116666667,38.5656666667,53.7625555556,26.1007777778
819.33,23.7285555556,63.305,43.8332222222,47.2495555555,22.8442222222,33.7044444444,35.7127777778,51.0587777778,24.307
819.63,22.9183333333,62.3295555556,43.3812222222,46.4955555556,22.0245555556,32.0256666667,33.9826666667,49.5248888889,23.6241111111
819.93,23.0402222222,62.2666666667,43.42,46.5571111111,22.0475555556,31.07,32.7217777778,48.7014444445,23.1911111111
820.24,21.9565555556,60.5431111111,41.954,44.5838888889,20.4556666667,29.4347777778,30.564,45.9454444445,22.0363333333
820.54,21.8846666667,60.0394444444,41.7157777778,44.3204444444,20.4331111111,28.827,29.7665555556,44.951,21.7045555556
820.85,21.5921111111,59.0051111111,41.3222222222,43.6723333333,19.7693333333,27.7924444444,28.6865555556,43.7944444444,21.2057777778
821.15,21.9124444444,58.8917777778,41.6418888889,43.7857777778,19.9276666667,27.5991111111,28.2752222222,43.4585555556,21.3095555556
821.45,21.7598888889,58.5974444445,41.2743333333,43.2478888889,19.5608888889,27.1716666667,27.6106666667,42.9485555556,21.0877777778
821.76,22.0985555555,58.9151111111,41.4775555555,43.7392222222,19.7462222222,27.1268888889,27.4505555555,42.9901111111,21.0843333333
822.06,22.1155555556,58.9174444445,41.5333333333,43.5841111111,19.5656666667,26.8746666666,27.2944444444,42.9476666667,21.0144444444
822.36,22.2521111111,58.8476666667,41.3911111111,43.6181111111,19.5207777778,26.8252222222,27.1537777778,42.8151111111,20.9975555556
822.67,22.3922222222,58.927,41.508,43.8198888889,19.6751111111,26.7412222222,27.2743333333,42.7768888889,21.2021111111
822.97,22.2821111111,58.598,41.2492222222,43.7278888889,19.4983333333,26.5784444444,27.0328888889,42.56,20.9911111111
823.27,21.9215555556,58.462,41.0608888889,43.5666666667,19.1877777778,26.4421111111,26.8947777778,42.2808888889,20.9332222222
823.58,22.1742222222,58.7286666667,41.301,44.0493333333,19.2154444444,26.5625555555,27.1572222222,42.6861111111,21.1066666667
823.88,22.0113333333,59.0741111111,41.4528888889,44.1364444444,18.8091111111,26.4948888889,27.2487777778,42.9526666667,20.99
824.18,22.1244444444,59.4544444444,41.5923333333,44.205,18.9486666667,26.6356666667,27.5758888889,43.362,21.2465555556
824.49,21.667,59.1845555556,41.3172222222,43.8697777778,18.6128888889,26.2994444445,27.7216666667,43.2265555556,20.8094444445
824.79,21.5788888889,59.1376666667,41.4038888889,44.1655555556,18.4847777778,26.3994444444,27.8688888889,43.4683333333,20.6456666667
825.09,20.5513333333,58.2773333333,40.7292222222,43.2442222222,17.6802222222,25.633,27.4017777778,42.7965555555,20.0975555556
825.39,20.3733333333,57.465,40.1953333334,42.8077777778,17.3547777778,25.2411111111,27.0655555556,42.1348888889,19.6884444444
825.70,20.8457777778,57.395,40.2777777778,42.7052222222,17.6613333333,25.4943333333,27.5151111111,42.3048888889,20.289
826.00,20.7044444445,57.5338888889,40.1181111111,42.68,17.0462222222,25.3033333333,27.3138888889,42.1352222222,20.0623333333
826.30,21.1347777778,57.7237777778,40.2793333334,42.586,16.8052222222,25.359,27.6657777778,42.3093333333,20.1923333334
826.61,21.516,57.6337777778,40.4142222222,42.5725555556,16.7533333333,25.0797777778,27.7378888889,42.5061111111,20.1373333333
826.91,21.6405555556,57.5144444444,40.206,42.2983333333,16.9607777778,25.0633333334,27.5104444444,42.3653333333,19.8623333333
827.21,22.101,57.1871111111,40.3988888889,42.4618888889,17.1992222222,25.1213333333,27.4878888889,42.4082222222,20.0176666667
827.51,21.992,57.432,40.7964444445,42.7426666666,17.2282222222,25.4655555556,27.5233333333,42.429,19.8646666667
827.82,22.0455555555,57.6674444444,41.0595555556,42.98,17.0273333333,25.4598888889,27.7042222222,42.8476666666,20.1766666667
828.12,21.8407777778,57.292,41.0806666667,42.8871111111,16.6393333333,25.1964444445,27.9451111111,42.6145555556,20.2754444445
828.42,21.9936666667,57.3001111111,41.4042222222,42.9032222222,16.1671111111,25.1695555556,28.0402222222,42.4373333333,20.1387777778
828.72,22.4183333334,57.9457777778,42.1473333333,43.2958888889,16.2185555555,25.266,29.1783333333,42.9692222222,20.4202222222
829.02,21.1281111111,57.3507777778,41.6187777778,43.1802222222,14.4784444444,24.3574444444,28.5213333333,42.4473333333,18.9398888889
829.33,21.0322222222,56.4393333333,41.6517777778,42.7241111111,14.1628888889,24.2961111111,28.903,42.6063333333,18.5578888889
829.63,19.9224444444,56.6521111111,41.329,42.2115555555,13.1835555556,23.1582222222,28.56,42.4924444445,17.89
829.93,18.0326666667,55.5708888889,39.9968888889,40.8925555556,10.6557777778,22.116,27.7777777778,41.1506666667,15.6041111111
830.23,18.1006666667,56.0192222222,41.5766666666,41.9543333334,9.44522222223,22.0161111111,29.1773333333,41.9715555556,15.3528888889
830.54,17.6415555555,55.8962222222,40.7344444444,42.0593333333,8.08255555556,20.8593333333,29.2637777778,42.1541111111,14.4045555555
830.84,18.5378888889,54.8033333333,39.5832222222,42.091,7.6388888889,20.3897777778,29.456,42.2454444444,15.1233333333
831.14,18.4922222222,54.8846666667,39.2932222222,41.8591111111,6.45355555557,19.5382222222,28.6954444445,41.8985555556,13.9334444444
831.44,20.2261111111,55.8757777778,39.0018888889,41.8833333333,8.04144444444,19.7741111111,28.7758888889,42.5987777778,15.0471111111
831.74,22.7654444444,58.5524444444,40.3785555556,43.9187777778,11.076,22.8356666667,30.8797777778,44.9,18.0686666667
832.04,22.9077777778,58.3133333333,39.7417777778,44.6038888889,12.2908888889,24.1511111111,30.4001111111,44.8111111111,19.0977777778
832.35,25.0712222222,59.6296666667,41.2963333333,45.2848888889,14.7436666666,26.3674444444,31.7664444444,46.2963333334,21.9088888889
832.65,26.5065555555,59.6464444444,42.1601111111,46.0445555556,17.1377777778,27.6035555556,32.2752222222,46.8318888889,23.345
832.95,26.785,58.4986666667,42.3286666666,45.8511111111,17.7777777778,27.7423333333,32.2813333333,45.6974444444,23.8652222222
833.25,27.6566666667,58.8558888889,42.9152222222,46.3805555556,18.9217777778,28.4048888889,33.0252222222,45.8966666667,25.4897777778
833.55,27.6434444444,58.4984444445,42.1934444444,45.8384444444,19.3412222222,28.0773333333,32.848,45.5286666666,26.3527777778
833.85,27.7975555556,58.5657777778,42.2657777778,45.6524444444,19.806,28.2928888889,33.2541111111,45.0782222222,26.7282222222
834.16,28.2808888889,58.9995555555,42.3721111111,45.5891111111,20.1301111111,28.3206666667,34.004,44.9773333333,26.9094444444
834.46,28.816,58.5177777778,41.8167777778,45.5465555556,20.2145555556,28.6388888889,34.3666666666,45.0743333333,27.7137777778
834.76,28.2295555556,57.938,41.4766666667,45.1221111111,19.4803333333,27.9421111111,34.1651111111,44.2802222222,27.2848888889
835.06,26.9686666667,56.2028888889,40.0323333333,43.9697777778,18.0582222222,26.4724444444,33.506,43.247,26.3322222222
835.36,27.3406666666,56.4756666667,39.8092222222,43.8347777778,17.886,25.9256666667,34.035,43.4896666667,26.9265555556
835.66,26.5521111111,54.9832222222,38.8081111111,42.9763333333,16.5982222222,24.4495555556,33.6071111111,42.1675555556,26.3283333333
835.96,24.9518888889,54.2321111111,37.1795555556,41.2461111111,14.2265555556,22.4842222222,33.7743333333,40.5156666667,25.4343333333
