wavelength,Back_OryAngm,Belly_OryAngm,Breast_OryAngm,Crissum_OryAngm,Crown_OryAngm,DorTail_OryAngm,Rump_OryAngm,Throat_OryAngm,WingTip_OryAngm
424.37,4.09186666667,4.03116666667,3.60186666667,2.88754358974,3.22886666667,5.1554,3.7374,4.64983333333,4.69813333333
424.73,4.1186,4.0469,3.63173333333,2.90401538462,3.24993333333,5.17006666667,3.76266666667,4.6605,4.72673333333
425.08,4.14213333334,4.0734,3.65633333333,2.92965641026,3.276,5.18386666666,3.79146666667,4.68613333333,4.7556
425.44,4.13026666667,4.061,3.65013333334,2.92545641025,3.26506666667,5.18026666667,3.78033333333,4.67533333333,4.7522
425.80,4.14666666667,4.07016666667,3.67073333333,2.94007179487,3.27913333333,5.18973333333,3.79466666667,4.6913,4.76873333333
426.16,4.15806666667,4.0692,3.68166666667,2.94194871795,3.2896,5.19153333333,3.80346666667,4.69013333333,4.7808
426.51,4.16466666667,4.0732,3.688,2.94173333333,3.29593333333,5.20266666667,3.8078,4.68323333333,4.7844
426.87,4.18366666667,4.08833333333,3.7096,2.95567692308,3.31713333333,5.22173333333,3.828,4.69573333333,4.80793333333
427.23,4.212,4.11153333333,3.7322,2.9660974359,3.33453333333,5.22653333333,3.84426666667,4.71526666667,4.8364
427.58,4.23546666667,4.13416666667,3.76066666667,2.98751794872,3.36013333333,5.24966666667,3.85826666667,4.7368,4.86453333333
427.94,4.23973333333,4.12473333333,3.74946666667,2.97455384615,3.35946666667,5.2418,3.8488,4.73983333333,4.86293333333
428.30,4.27353333333,4.1583,3.77453333333,3.00078461538,3.3844,5.27493333333,3.87046666667,4.76976666667,4.9054
428.65,4.2722,4.16203333333,3.7724,3.0039025641,3.37886666667,5.27286666667,3.86666666666,4.78136666667,4.90126666667
429.01,4.23066666667,4.115,3.73526666667,2.95869230769,3.3274,5.23786666667,3.82253333333,4.7451,4.8598
429.37,4.24046666666,4.12683333333,3.75,2.96141538462,3.33186666667,5.23346666667,3.82826666667,4.75573333333,4.86533333333
429.72,4.22913333334,4.11626666667,3.73226666667,2.94473333333,3.31846666667,5.22326666667,3.81733333333,4.74193333333,4.85233333333
430.08,4.22186666667,4.11863333333,3.72366666667,2.94491794872,3.31133333333,5.22873333333,3.8104,4.7361,4.8522
430.44,4.2284,4.13146666667,3.74033333333,2.96353333333,3.3216,5.22566666667,3.82713333333,4.75583333333,4.8736
430.79,4.21333333333,4.12476666667,3.73893333333,2.9596,3.31566666667,5.21933333333,3.82293333333,4.75606666667,4.8754
431.15,4.18393333333,4.10133333333,3.72386666667,2.94441538462,3.29513333333,5.21233333333,3.80326666667,4.73056666667,4.8438
431.50,4.17593333333,4.0864,3.7056,2.9309948718,3.27866666667,5.19093333333,3.798,4.71203333333,4.82173333333
431.86,4.18326666667,4.09523333333,3.71733333333,2.94128717949,3.2812,5.205,3.8052,4.72016666667,4.82346666667
432.22,4.17693333333,4.0855,3.7096,2.92883076923,3.2804,5.1918,3.79533333333,4.70376666667,4.81886666667
432.57,4.1776,4.07903333333,3.70906666667,2.92682051282,3.28966666667,5.19046666667,3.78906666667,4.69553333333,4.8184
432.93,4.19926666667,4.09226666667,3.7218,2.95053846154,3.31273333333,5.19506666667,3.80373333333,4.7014,4.82873333333
433.29,4.2138,4.10313333333,3.7344,2.95733846154,3.32233333334,5.20746666667,3.8132,4.70706666667,4.83486666667
433.64,4.22826666667,4.10953333333,3.74013333333,2.96343589744,3.3278,5.21233333333,3.81673333333,4.71196666667,4.85166666667
434.00,4.22253333333,4.10446666667,3.73893333333,2.96021025641,3.32446666667,5.20326666667,3.8094,4.7022,4.84353333333
434.35,4.229,4.104,3.74306666667,2.96029230769,3.32446666667,5.21006666667,3.8114,4.69893333333,4.84266666667
434.71,4.235,4.10196666667,3.7428,2.96841025641,3.32813333333,5.20533333333,3.80973333333,4.6941,4.84313333333
435.07,4.2654,4.125,3.76113333333,2.9985948718,3.35273333333,5.22473333333,3.82986666667,4.71666666667,4.86886666667
435.42,4.26,4.11773333333,3.7608,2.9955025641,3.35093333333,5.2174,3.82153333333,4.7108,4.8674
435.78,4.2546,4.11273333333,3.75053333333,2.98136923077,3.33886666667,5.19866666667,3.81366666667,4.68796666667,4.85126666667
436.13,4.2452,4.10746666667,3.75446666667,2.99026153846,3.32866666667,5.19593333333,3.81393333333,4.6918,4.85526666667
436.49,4.24013333333,4.1114,3.74726666667,2.98422564102,3.31353333333,5.19246666666,3.80766666667,4.67766666667,4.85213333333
436.84,4.2324,4.11163333333,3.7452,2.96634358974,3.3084,5.1908,3.8038,4.67113333333,4.84446666667
437.20,4.2108,4.08743333334,3.7226,2.95604102564,3.29826666667,5.16393333333,3.79253333333,4.6519,4.82813333333
437.56,4.20486666667,4.08536666666,3.72073333333,2.95686666667,3.2964,5.15653333333,3.80093333333,4.6486,4.80773333333
437.91,4.21833333333,4.0951,3.7264,2.95488205128,3.2956,5.16433333333,3.80993333333,4.6634,4.80773333333
438.27,4.2036,4.0891,3.7084,2.94881538461,3.28766666667,5.16586666667,3.7994,4.6604,4.78773333333
438.62,4.18373333333,4.07623333333,3.689,2.93097435897,3.26473333333,5.1442,3.78386666667,4.64673333333,4.76273333333
438.98,4.1532,4.04436666667,3.6604,2.90415384615,3.2374,5.11686666667,3.75773333333,4.62,4.72933333333
439.33,4.15586666667,4.03966666667,3.6602,2.9061025641,3.23786666667,5.12413333333,3.76766666667,4.62,4.73406666667
439.69,4.15773333333,4.03606666667,3.65333333333,2.91332820513,3.23906666667,5.11933333333,3.77286666666,4.62186666666,4.7456
440.04,4.1574,4.04233333333,3.6452,2.90351282051,3.24046666666,5.1154,3.773,4.62206666667,4.74006666667
440.40,4.14493333333,4.02266666667,3.63206666667,2.89168205128,3.231,5.0966,3.76813333333,4.6116,4.72006666666
440.75,4.154,4.03696666667,3.6382,2.91008205128,3.24106666667,5.10193333334,3.7786,4.62653333333,4.723
441.11,4.16,4.04106666667,3.64446666667,2.9082974359,3.2436,5.11393333333,3.7818,4.62716666667,4.7244
441.47,4.16,4.04716666667,3.64186666667,2.91101025641,3.24113333333,5.1114,3.77486666667,4.6318,4.72866666667
441.82,4.16353333333,4.04466666667,3.6404,2.90675897436,3.2446,5.11486666667,3.7724,4.6353,4.729
442.18,4.18146666667,4.05576666667,3.6538,2.91187692308,3.25,5.11,3.78286666667,4.63843333333,4.72873333333
442.53,4.20773333333,4.07426666667,3.67753333334,2.93336923077,3.2764,5.13533333334,3.80793333333,4.65353333333,4.75313333333
442.89,4.2316,4.09793333333,3.70333333333,2.95008205128,3.30493333333,5.1514,3.83313333333,4.67506666667,4.77953333333
443.24,4.24066666667,4.115,3.71306666667,2.95327179487,3.3146,5.15346666666,3.833,4.6978,4.783
443.60,4.25313333334,4.1364,3.7388,2.96694871795,3.34113333333,5.17526666667,3.84726666667,4.71443333333,4.78926666667
443.95,4.271,4.1359,3.7458,2.98016923077,3.3574,5.18406666667,3.85406666667,4.72193333333,4.79313333333
444.31,4.3086,4.16816666667,3.77973333333,3.01360512821,3.38313333333,5.2228,3.8892,4.76173333333,4.8216
444.66,4.30173333333,4.15293333333,3.7622,3.0008,3.37066666667,5.21846666667,3.87806666667,4.74936666667,4.8146
445.02,4.302,4.15193333333,3.75433333333,3.00008205128,3.36286666667,5.20693333333,3.8718,4.74896666667,4.81773333333
445.37,4.3188,4.1598,3.76513333333,3.00784102564,3.37326666667,5.22386666667,3.88233333333,4.7637,4.8236
445.72,4.31206666667,4.1675,3.77466666667,3.02355384615,3.37566666667,5.2256,3.89033333333,4.76776666667,4.82706666667
446.08,4.30106666667,4.1542,3.76126666667,3.01923076923,3.36733333333,5.21533333334,3.88133333333,4.76326666667,4.82046666667
446.43,4.30306666667,4.15666666667,3.759,3.02116923077,3.36613333333,5.21026666667,3.8768,4.76683333333,4.8182
446.79,4.2876,4.13946666667,3.73606666667,3.00301538462,3.34406666667,5.19073333334,3.8562,4.7559,4.79773333333
447.14,4.29233333333,4.14683333333,3.7372,3.01320512821,3.34766666666,5.19593333333,3.85926666667,4.75133333333,4.79706666667
447.50,4.28793333333,4.14126666667,3.72566666667,3.00318461539,3.33393333333,5.18386666667,3.8496,4.75046666666,4.78553333333
447.85,4.2728,4.1346,3.71666666667,2.99393333333,3.31946666666,5.16953333333,3.83946666667,4.73233333333,4.77406666667
448.21,4.24413333333,4.11073333333,3.68126666667,2.97163076923,3.29813333333,5.13393333333,3.80906666667,4.7084,4.74513333333
448.56,4.2502,4.1218,3.69053333333,2.97768717949,3.31173333334,5.13466666667,3.81653333333,4.71516666667,4.75386666667
448.92,4.2598,4.1331,3.69726666667,2.99350769231,3.3198,5.13873333333,3.82566666667,4.72226666667,4.75266666667
449.27,4.249,4.1293,3.69166666667,2.99077435897,3.3142,5.12206666667,3.8198,4.7057,4.74646666666
449.62,4.2442,4.12093333333,3.67153333333,2.98251794872,3.31226666667,5.10073333333,3.81006666667,4.68523333333,4.73706666667
449.98,4.23953333333,4.12076666667,3.66393333333,2.98198461538,3.31,5.10253333333,3.80473333333,4.67686666667,4.73993333333
450.33,4.22413333333,4.10393333333,3.64386666667,2.96682564103,3.2894,5.07993333333,3.7918,4.6566,4.72026666667
450.69,4.22526666667,4.114,3.65273333334,2.97503589744,3.2954,5.08713333333,3.80213333333,4.65403333333,4.73213333333
451.04,4.2256,4.11473333333,3.64813333333,2.98160512821,3.3012,5.08093333333,3.80293333333,4.65546666667,4.72546666667
451.40,4.22566666667,4.11546666667,3.6598,2.99561538462,3.30626666667,5.0852,3.81106666667,4.6559,4.72946666667
451.75,4.247,4.12403333333,3.66733333333,3.00950769231,3.31006666666,5.10373333333,3.81893333333,4.67243333333,4.738
452.10,4.27233333333,4.1473,3.6964,3.02502051282,3.3378,5.12686666667,3.8388,4.68313333333,4.76326666667
452.46,4.2882,4.16453333333,3.7146,3.04606153846,3.3514,5.14533333333,3.85113333333,4.70003333333,4.77326666667
452.81,4.27513333333,4.15196666667,3.70166666667,3.02968205128,3.3422,5.1428,3.845,4.69413333333,4.7632
453.17,4.27813333333,4.1544,3.70386666667,3.03143076923,3.35186666667,5.14826666667,3.8512,4.70323333333,4.76513333333
453.52,4.3036,4.17526666667,3.7286,3.0516,3.36726666667,5.1706,3.87393333333,4.73673333333,4.78246666667
453.87,4.33086666667,4.2061,3.7636,3.07767692308,3.40206666667,5.19306666667,3.90533333333,4.76653333333,4.80706666667
454.23,4.36926666667,4.24873333333,3.8026,3.11882051282,3.45226666667,5.24453333333,3.94626666667,4.8058,4.84633333333
454.58,4.40706666667,4.2915,3.8404,3.16242564103,3.49093333333,5.28053333333,3.98333333333,4.8457,4.87653333333
454.93,4.4014,4.28073333333,3.83466666667,3.15736923077,3.4884,5.28213333333,3.986,4.84403333333,4.87633333333
455.29,4.41033333333,4.29226666667,3.8298,3.16048717949,3.50133333334,5.2882,3.98793333333,4.84993333333,4.88786666667
455.64,4.41313333333,4.30946666667,3.84386666667,3.17101025641,3.52166666667,5.29993333333,4.00146666667,4.87033333333,4.89466666667
456.00,4.4106,4.30376666667,3.83966666667,3.17035897436,3.513,5.29953333333,4.0062,4.8754,4.89973333333
456.35,4.40753333333,4.29306666667,3.83286666667,3.17031282051,3.49553333333,5.2874,4.00446666667,4.8721,4.8936
456.70,4.43273333334,4.32093333333,3.85733333333,3.18813333333,3.51173333333,5.29833333334,4.02126666667,4.89206666667,4.90653333333
457.06,4.4372,4.33276666667,3.85506666667,3.18865641026,3.5068,5.30806666666,4.01553333333,4.88703333333,4.915
457.41,4.42226666667,4.32613333333,3.83353333333,3.17925128205,3.49453333333,5.30286666667,3.99886666667,4.87396666667,4.90533333333
457.76,4.40073333333,4.2974,3.80586666667,3.15440512821,3.46173333333,5.28073333333,3.96993333334,4.8463,4.88453333333
458.12,4.37706666666,4.27296666667,3.77473333333,3.12993846154,3.42966666667,5.25686666667,3.9386,4.82896666667,4.85686666667
458.47,4.36493333334,4.2561,3.74906666667,3.11036410256,3.41406666667,5.23873333333,3.91733333333,4.80143333333,4.84153333333
458.82,4.3572,4.2463,3.745,3.09947179487,3.4022,5.2292,3.90653333333,4.79603333333,4.8374
459.18,4.3436,4.2354,3.73193333333,3.07773333333,3.38233333333,5.2084,3.88853333333,4.77256666667,4.8204
459.53,4.32706666667,4.2154,3.71373333333,3.05813333333,3.35986666667,5.1854,3.8718,4.74773333333,4.80446666667
459.88,4.33266666666,4.22836666667,3.71913333333,3.06806153846,3.3706,5.18993333333,3.87173333333,4.75503333333,4.8062
460.24,4.34313333333,4.23636666667,3.7246,3.07467692308,3.38666666667,5.1934,3.87746666666,4.76063333333,4.81693333334
460.59,4.3404,4.23773333333,3.7202,3.07725641026,3.39846666667,5.19826666667,3.87606666667,4.7605,4.8246
460.94,4.35373333334,4.244,3.73226666667,3.09162564103,3.4114,5.20373333334,3.8922,4.77553333333,4.83646666667
461.29,4.3606,4.24016666667,3.74793333333,3.09917948718,3.42146666667,5.20266666667,3.89666666667,4.77673333333,4.83666666667
461.65,4.38873333333,4.2693,3.77246666667,3.12771282051,3.45613333334,5.22606666667,3.92753333333,4.8067,4.8626
462.00,4.41266666667,4.29883333333,3.8092,3.15772820513,3.487,5.25273333333,3.9622,4.82966666667,4.89586666666
462.35,4.42893333333,4.3106,3.833,3.17431282051,3.49866666667,5.26746666667,3.9822,4.85243333333,4.90333333334
462.71,4.45793333333,4.34373333333,3.86266666667,3.20228205128,3.52086666667,5.2864,4.00366666667,4.87013333333,4.92446666667
463.06,4.4844,4.36133333333,3.88613333333,3.23523076923,3.55066666667,5.3178,4.02986666667,4.90046666667,4.95193333333
463.41,4.47766666667,4.36203333333,3.89006666667,3.24388717949,3.55226666667,5.33066666667,4.03733333333,4.91016666667,4.94493333333
463.76,4.46253333333,4.35633333333,3.87246666667,3.23044102564,3.53393333333,5.31366666667,4.0262,4.88963333333,4.93533333333
464.12,4.45693333333,4.36513333333,3.88593333333,3.23202564103,3.53186666667,5.325,4.0288,4.89673333333,4.93353333333
464.47,4.4568,4.367,3.88433333333,3.24125641026,3.52486666667,5.3292,4.03166666667,4.89313333333,4.92993333333
464.82,4.4494,4.3763,3.88386666667,3.24804615384,3.528,5.3342,4.0294,4.89723333333,4.9198
465.17,4.47326666667,4.4093,3.8946,3.27958974359,3.5424,5.36553333333,4.05066666667,4.9253,4.94686666667
465.53,4.47533333333,4.4173,3.9006,3.28378461539,3.546,5.37486666667,4.05106666667,4.92666666667,4.9636
465.88,4.47546666666,4.41706666667,3.893,3.27576410257,3.54846666667,5.3634,4.0398,4.9238,4.95546666667
466.23,4.46973333333,4.41553333333,3.8846,3.27935384616,3.55006666666,5.3556,4.03353333333,4.92483333333,4.9614
466.58,4.47433333333,4.42476666667,3.8892,3.29226666667,3.56766666667,5.37173333333,4.05826666667,4.94643333334,4.9902
466.94,4.475,4.42593333333,3.9004,3.29584102564,3.56626666667,5.3736,4.06313333333,4.9601,5.00093333333
467.29,4.52726666667,4.47563333333,3.9526,3.33391282051,3.6166,5.41126666667,4.0896,4.99413333333,5.0528
467.64,4.5394,4.47946666667,3.96773333333,3.35424102564,3.63813333333,5.4286,4.09826666667,5.01626666667,5.07593333333
467.99,4.55366666667,4.48796666667,3.966,3.36738974359,3.64513333333,5.4386,4.10466666667,5.02793333333,5.096
468.35,4.56513333333,4.48753333333,3.97313333333,3.36169230769,3.64913333333,5.43713333333,4.09886666667,5.03173333333,5.0992
468.70,4.56406666667,4.481,3.96853333333,3.35761538461,3.64146666667,5.43,4.09613333333,5.02423333333,5.1176
469.05,4.54133333334,4.46603333333,3.95513333333,3.33230769231,3.625,5.4086,4.075,5.00313333333,5.09593333334
469.40,4.5328,4.46606666667,3.95126666666,3.32809230769,3.61053333333,5.39406666667,4.05386666667,4.98986666667,5.0734
469.75,4.51993333333,4.4542,3.9446,3.32101538462,3.59346666667,5.38566666667,4.0472,4.98356666667,5.0738
470.11,4.51946666667,4.46266666667,3.95173333333,3.32310769231,3.592,5.3846,4.04926666667,4.98146666667,5.0666
470.46,4.4868,4.44743333333,3.91933333333,3.28845641026,3.5626,5.35526666667,4.00033333333,4.9453,5.02586666667
470.81,4.46426666667,4.4362,3.895,3.27385128205,3.54666666666,5.34033333333,3.98373333333,4.92363333333,5.01113333333
471.16,4.45546666667,4.43226666667,3.87853333333,3.27033333333,3.5348,5.32593333333,3.97793333333,4.9199,5.0046
471.51,4.46853333333,4.4435,3.89413333333,3.28648205128,3.54773333333,5.33813333333,3.98793333333,4.9319,5.01906666667
471.87,4.4614,4.431,3.89126666667,3.27973333334,3.54073333333,5.33773333333,3.97693333333,4.91903333333,5.003
472.22,4.42786666667,4.40873333333,3.873,3.26681025641,3.51493333333,5.30146666667,3.96133333333,4.90396666667,4.985
472.57,4.4296,4.41016666667,3.8842,3.27356410256,3.52486666667,5.30426666667,3.96146666667,4.90743333333,4.98513333333
472.92,4.42006666667,4.39613333333,3.87153333333,3.25692820513,3.50966666667,5.27746666667,3.9538,4.90056666667,4.96786666667
473.27,4.42366666667,4.4028,3.88446666667,3.26641538462,3.5286,5.2884,3.97306666667,4.92033333333,4.98366666667
473.62,4.42746666667,4.41346666667,3.88506666667,3.27028717949,3.53373333333,5.29346666667,3.96846666667,4.91963333333,4.97993333333
473.98,4.408,4.39516666667,3.86546666667,3.23906666667,3.5116,5.28126666667,3.94266666667,4.89446666667,4.9748
474.33,4.41953333333,4.38993333333,3.88146666667,3.25261538461,3.51473333334,5.29326666667,3.96273333333,4.89153333333,4.98106666667
474.68,4.46273333333,4.44486666667,3.9252,3.29414871795,3.5536,5.32846666667,4.00133333333,4.93453333333,5.01906666667
475.03,4.45473333333,4.43413333333,3.919,3.27762564102,3.54693333333,5.32153333333,3.99886666667,4.92936666667,5.01153333333
475.38,4.46486666667,4.45546666667,3.93033333333,3.28457435897,3.55033333334,5.32953333333,4.01693333333,4.9314,5.00793333333
475.73,4.4564,4.45723333333,3.92226666667,3.27564615385,3.54826666667,5.31273333333,4.01813333333,4.9216,5.01186666666
476.08,4.4488,4.45193333333,3.9056,3.26865641026,3.53226666667,5.3112,4.0086,4.90673333333,5.00046666667
476.44,4.43393333333,4.4488,3.88053333333,3.25438974359,3.50893333333,5.30213333334,3.9922,4.8893,4.9892
476.79,4.43666666667,4.45146666667,3.87766666667,3.25321538461,3.51213333333,5.3174,3.99466666667,4.87836666667,4.9982
477.14,4.4198,4.42506666667,3.8422,3.23043589743,3.48146666667,5.28553333333,3.97066666667,4.84166666667,4.98926666667
477.49,4.43666666667,4.4288,3.84626666667,3.23228717949,3.486,5.288,3.98193333333,4.84676666667,4.9978
477.84,4.42333333333,4.42473333333,3.84393333333,3.23442051282,3.48126666667,5.27613333333,3.9736,4.83856666667,4.99026666667
478.19,4.42973333333,4.4345,3.84853333333,3.23821538461,3.4846,5.2786,3.97966666667,4.85256666667,5.0028
478.54,4.40726666667,4.4095,3.82266666667,3.21642564102,3.46,5.2594,3.96253333334,4.8246,4.9854
478.89,4.39566666667,4.39363333333,3.80226666667,3.21189230769,3.44626666667,5.2428,3.942,4.80783333333,4.97933333334
479.24,4.3718,4.3757,3.7866,3.19088205128,3.43246666667,5.2252,3.91606666667,4.7972,4.96533333333
479.60,4.3756,4.37993333333,3.79126666666,3.20292307692,3.4344,5.222,3.91373333333,4.80293333333,4.9656
479.95,4.37666666667,4.39106666667,3.7906,3.19672307692,3.43693333333,5.2268,3.91813333333,4.8054,4.96733333333
480.30,4.3798,4.3917,3.79073333333,3.18814871795,3.44713333333,5.22,3.91686666667,4.8076,4.96033333333
480.65,4.39286666667,4.40723333333,3.80386666667,3.1936,3.45673333333,5.21653333333,3.92593333333,4.82506666667,4.97453333333
481.00,4.39293333333,4.40916666667,3.80073333333,3.1878974359,3.45546666667,5.22066666666,3.9202,4.82443333333,4.95613333333
481.35,4.38746666666,4.41306666667,3.7976,3.18908205128,3.4464,5.2128,3.91566666667,4.8246,4.94553333333
481.70,4.40126666667,4.42263333333,3.80006666666,3.1935025641,3.45646666667,5.22553333333,3.93013333333,4.8338,4.955
482.05,4.40826666667,4.43583333333,3.80366666667,3.20240512821,3.46653333333,5.22693333334,3.93086666667,4.8412,4.9542
482.40,4.40813333333,4.43583333333,3.80006666667,3.19963076923,3.46886666667,5.2292,3.93,4.83683333333,4.9484
482.75,4.4182,4.44973333333,3.80886666667,3.20711282051,3.47726666667,5.2356,3.9432,4.84756666667,4.94993333333
483.10,4.42026666667,4.44916666667,3.80206666667,3.20145641026,3.47353333333,5.23613333333,3.93993333333,4.84526666667,4.94653333333
483.45,4.42046666667,4.45056666667,3.79626666667,3.19454358974,3.47106666667,5.23646666667,3.94073333333,4.8458,4.94153333333
483.80,4.43,4.45776666667,3.80786666667,3.20462564102,3.4816,5.24313333334,3.94913333333,4.85303333333,4.95313333333
