wavelength,Back_AcaBaim,Belly_AcaBaim,Breast_AcaBaim,Crissum_AcaBaim,Crown_AcaBaim,DorTail_AcaBaim,Rump_AcaBaim,Throat_AcaBaim,WingTip_AcaBaim
422.94,6.47633333333,12.0198533333,9.0254,9.43300000001,5.10593333333,7.44653333333,7.46143333333,11.4068,7.36566666667
423.30,6.48386666667,12.0266,9.02846666667,9.43286666667,5.10046666667,7.4486,7.45789999999,11.4003333333,7.37173333333
423.66,6.49693333333,12.0552133333,9.0558,9.47373333334,5.121,7.46986666667,7.48879999999,11.4159333333,7.38933333333
424.01,6.4932,12.0581133333,9.0468,9.48453333333,5.13033333334,7.47153333333,7.47683333333,11.4148,7.3916
424.37,6.50386666666,12.0599733333,9.05333333333,9.48873333333,5.13826666667,7.4832,7.49133333334,11.4234666667,7.39893333333
424.73,6.55913333333,12.11796,9.11093333333,9.56173333333,5.19686666667,7.53206666667,7.5563,11.4925333333,7.46606666666
425.08,6.58173333333,12.1459933333,9.13246666667,9.604,5.21666666667,7.54833333333,7.57736666667,11.5238666667,7.4966
425.44,6.58206666667,12.1506266667,9.13113333333,9.60699999999,5.21793333333,7.55453333334,7.57643333333,11.5202,7.4954
425.80,6.6124,12.17646,9.1592,9.6328,5.2486,7.56973333333,7.59323333333,11.5372,7.52533333333
426.16,6.60993333333,12.17112,9.1538,9.64060000001,5.24106666667,7.55713333333,7.59536666666,11.5296666666,7.5164
426.51,6.5904,12.1360133333,9.14093333333,9.61399999999,5.2218,7.54353333333,7.57096666667,11.5250666667,7.50726666667
426.87,6.58306666667,12.1360533333,9.13446666667,9.63466666667,5.2158,7.52926666666,7.57716666667,11.5318666667,7.51153333333
427.23,6.57453333333,12.1417866667,9.1304,9.6394,5.21013333333,7.51906666666,7.57199999999,11.5349333333,7.51053333333
427.58,6.5514,12.1180466667,9.1,9.60633333333,5.18553333333,7.48633333333,7.5394,11.5112,7.48046666667
427.94,6.56573333333,12.1204666666,9.10046666667,9.60613333335,5.18253333334,7.49126666667,7.53176666667,11.5269333333,7.49493333333
428.30,6.55713333333,12.13498,9.10206666666,9.62253333333,5.206,7.49473333333,7.53923333334,11.5296666667,7.5044
428.65,6.48986666667,12.0840866667,9.04586666667,9.56226666667,5.13886666667,7.4374,7.47863333333,11.4654666667,7.45193333334
429.01,6.4504,12.06052,9.00306666667,9.52613333333,5.10466666667,7.40793333333,7.45393333334,11.4262666667,7.405
429.37,6.4222,12.0295733333,8.95433333333,9.4914,5.06026666667,7.3456,7.42286666666,11.3881333333,7.37146666667
429.72,6.42886666667,12.0627133333,8.95306666667,9.5054,5.05846666667,7.33986666667,7.4383,11.4026666667,7.37266666667
430.08,6.46033333333,12.086,8.98786666667,9.50693333333,5.0624,7.37273333333,7.45676666667,11.4432666667,7.386
430.44,6.47353333334,12.1437866667,9.0184,9.55533333333,5.0922,7.3844,7.49446666667,11.4743333333,7.40213333333
430.79,6.46913333333,12.1575266667,9.03826666667,9.56126666667,5.0998,7.39573333333,7.5006,11.4818,7.413
431.15,6.48086666667,12.1625933333,9.0672,9.5824,5.1096,7.39986666667,7.51996666667,11.5016,7.4178
431.50,6.51166666667,12.2022466666,9.1244,9.65333333333,5.1428,7.45686666667,7.55390000001,11.5553333333,7.45793333333
431.86,6.48333333333,12.22018,9.1298,9.6568,5.12306666667,7.444,7.56009999999,11.5506666667,7.4416
432.22,6.49626666667,12.2280866667,9.15553333333,9.68186666667,5.1266,7.454,7.55753333333,11.5702666667,7.45066666667
432.57,6.53886666667,12.27646,9.21186666666,9.73486666667,5.17713333333,7.49286666667,7.60650000001,11.6186666667,7.47506666667
432.93,6.55853333333,12.2942933333,9.24893333333,9.77299999999,5.19993333333,7.51633333333,7.63443333333,11.6359333333,7.51273333333
433.29,6.54946666667,12.3137666667,9.26186666667,9.79213333333,5.22033333333,7.53713333333,7.64499999999,11.6497333333,7.51906666667
433.64,6.5504,12.3254266666,9.27966666667,9.80286666667,5.2356,7.55046666667,7.64330000001,11.6582,7.52253333333
434.00,6.5322,12.3263533333,9.2746,9.82526666668,5.245,7.5454,7.64946666666,11.6534,7.51853333333
434.35,6.53726666667,12.3228,9.28406666667,9.83166666668,5.241,7.55206666667,7.64950000001,11.6444666667,7.50986666667
434.71,6.54453333333,12.3301066667,9.28013333333,9.84553333333,5.24553333333,7.556,7.64710000001,11.6487333333,7.5158
435.07,6.52373333333,12.3266266667,9.26813333333,9.83253333333,5.23126666667,7.54646666667,7.63233333333,11.6317333333,7.5016
435.42,6.51886666667,12.32946,9.26546666667,9.82466666667,5.21686666667,7.53186666667,7.61630000001,11.6212666667,7.49146666667
435.78,6.54726666667,12.35556,9.2886,9.86159999999,5.24666666667,7.565,7.64806666667,11.6470666667,7.5158
436.13,6.53413333334,12.36946,9.27213333333,9.84480000001,5.23726666667,7.54393333333,7.64483333333,11.6328,7.49773333333
436.49,6.50506666667,12.3660866667,9.242,9.83673333334,5.21206666667,7.53826666666,7.62596666667,11.6018,7.47973333333
436.84,6.50493333333,12.37946,9.24153333333,9.84353333332,5.18706666666,7.54753333333,7.61243333333,11.5984,7.4552
437.20,6.51986666667,12.39468,9.26246666667,9.87153333335,5.18253333333,7.54693333333,7.61836666667,11.6041333333,7.46613333333
437.56,6.4936,12.3645733333,9.24086666667,9.86166666667,5.15026666667,7.53153333333,7.59903333334,11.5807333333,7.4414
437.91,6.514,12.4121066666,9.27473333333,9.88099999999,5.1706,7.55086666667,7.63080000001,11.5966666667,7.46006666667
438.27,6.53553333333,12.45812,9.29546666667,9.92280000001,5.1954,7.57313333333,7.66043333334,11.62,7.48213333333
438.62,6.5412,12.4822266667,9.31833333333,9.94593333333,5.2114,7.5812,7.67793333334,11.6447333333,7.47933333333
438.98,6.56413333333,12.5007933333,9.32813333333,9.97266666666,5.2346,7.60293333333,7.70089999999,11.672,7.49453333333
439.33,6.57566666667,12.5071466667,9.3202,9.97973333333,5.24366666667,7.60093333333,7.71546666667,11.6665333333,7.48453333333
439.69,6.5736,12.52254,9.32526666667,10.0035333333,5.24306666667,7.59793333333,7.71716666667,11.6704,7.49533333333
440.04,6.58186666667,12.5387933333,9.34226666666,10.0208,5.25113333333,7.616,7.7371,11.6884,7.50773333333
440.40,6.62753333333,12.5817666667,9.38799999999,10.0724666667,5.29126666667,7.65193333333,7.77136666667,11.7418666667,7.5444
440.75,6.65593333333,12.60904,9.41413333333,10.0934,5.33413333333,7.67753333333,7.80616666666,11.7737333333,7.58146666667
441.11,6.67546666666,12.6433466667,9.44119999999,10.1215333333,5.36393333333,7.70933333333,7.83823333333,11.8126666667,7.6056
441.47,6.69246666667,12.68426,9.46573333334,10.153,5.37406666667,7.72413333333,7.86656666667,11.8370666667,7.6272
441.82,6.69973333333,12.6750933333,9.46173333333,10.1714,5.3754,7.7246,7.86203333334,11.8422666667,7.62766666667
442.18,6.6824,12.6482,9.44579999999,10.1585333333,5.35406666667,7.70213333333,7.84189999999,11.8249333333,7.61513333333
442.53,6.7196,12.68986,9.47440000001,10.2038,5.38926666667,7.7398,7.88403333333,11.86,7.6574
442.89,6.71513333333,12.7058066667,9.4952,10.2307333333,5.388,7.74026666667,7.89043333334,11.8556,7.66133333333
443.24,6.71573333333,12.7225,9.51213333333,10.2582666667,5.39053333333,7.755,7.9092,11.8582,7.68753333333
443.60,6.6882,12.7112266667,9.50146666667,10.2492666667,5.37893333333,7.7464,7.90323333333,11.8411333333,7.67506666667
443.95,6.71273333333,12.7284066667,9.52133333333,10.2886,5.4046,7.75599999999,7.91473333333,11.8523333333,7.698
444.31,6.71226666667,12.7254733333,9.51900000001,10.3041333333,5.39986666667,7.75226666667,7.915,11.8447333333,7.69033333333
444.66,6.6746,12.7030266667,9.48966666666,10.3007333333,5.364,7.717,7.89423333334,11.8168666667,7.6596
445.02,6.66066666667,12.6921333333,9.47686666667,10.2994,5.35026666667,7.7078,7.89486666666,11.7989333333,7.6514
445.37,6.67786666667,12.69142,9.47386666666,10.293,5.35933333333,7.706,7.8995,11.8056,7.6552
445.72,6.66366666667,12.6920066667,9.46986666667,10.2922,5.35413333333,7.70893333333,7.90300000001,11.8088,7.65646666667
446.08,6.68786666667,12.7205,9.49333333334,10.3219333333,5.38546666667,7.73620000001,7.92343333333,11.8451333333,7.67853333334
446.43,6.67973333334,12.7199733333,9.49506666667,10.3198666667,5.376,7.73559999999,7.92323333333,11.8428,7.67593333334
446.79,6.69213333333,12.7326266667,9.50233333333,10.3306,5.39326666667,7.74986666667,7.92966666666,11.8552,7.6912
447.14,6.67466666666,12.7061266667,9.48306666667,10.3224,5.37726666667,7.7288,7.90350000001,11.8485333333,7.66966666667
447.50,6.71506666667,12.7352466667,9.51399999999,10.3590666667,5.39786666667,7.75753333333,7.92683333333,11.8736,7.692
447.85,6.71673333333,12.7487333333,9.52620000001,10.3699333333,5.39853333333,7.769,7.92356666667,11.8809333333,7.69213333333
448.21,6.7192,12.76504,9.5378,10.3846,5.4016,7.76726666667,7.93979999999,11.8958,7.7074
448.56,6.73873333333,12.7952333333,9.56866666666,10.417,5.4274,7.78446666666,7.96603333333,11.9212666667,7.72593333333
448.92,6.76553333333,12.8174733333,9.58793333333,10.456,5.44133333333,7.79979999999,7.97100000001,11.9372,7.7356
449.27,6.78233333333,12.8633066667,9.63146666666,10.5124,5.46853333333,7.85193333334,8.00163333333,11.971,7.76826666667
449.62,6.79346666667,12.8758733333,9.64226666667,10.5515333333,5.47113333333,7.85140000001,8.00200000001,11.9724666667,7.76626666666
449.98,6.81973333333,12.9050066667,9.67193333332,10.5849333333,5.4844,7.86946666666,8.0259,11.9814,7.79206666666
450.33,6.83566666667,12.9177733333,9.68873333332,10.6198666667,5.5106,7.89686666667,8.03023333333,11.9981333333,7.82013333333
450.69,6.87666666667,12.9657666666,9.72046666667,10.6732666667,5.54453333333,7.92806666667,8.07753333333,12.0178,7.85606666666
451.04,6.8962,13.0125266667,9.75446666666,10.7112,5.58533333333,7.95273333333,8.11543333334,12.0404,7.881
451.40,6.9058,13.0394933333,9.7696,10.7291333333,5.60593333333,7.95619999999,8.13630000001,12.0754,7.90426666666
451.75,6.89653333334,13.0238466667,9.76733333333,10.7422666667,5.59126666667,7.95306666668,8.15093333333,12.0620666667,7.90046666667
452.10,6.90206666667,13.0368533333,9.76779999999,10.7442,5.60133333333,7.96293333333,8.13753333334,12.0633333333,7.88666666667
452.46,6.91933333333,13.0441,9.77466666667,10.7619333333,5.61753333333,7.98893333333,8.14116666667,12.0696666667,7.906
452.81,6.9076,13.0535866667,9.76853333333,10.7552666667,5.61753333333,7.98546666667,8.12816666667,12.0794,7.91080000001
453.17,6.87713333333,13.0257,9.72946666666,10.7360666667,5.58513333333,7.95540000001,8.09466666667,12.04,7.87306666667
453.52,6.88993333333,13.05882,9.74106666667,10.7431333333,5.596,7.9706,8.11636666667,12.0632666667,7.90033333334
453.87,6.8616,13.0558066667,9.7242,10.7388666667,5.5816,7.95286666667,8.10080000001,12.0613333333,7.89933333334
454.23,6.85186666667,13.06356,9.71079999999,10.7346,5.56313333333,7.93099999999,8.09039999999,12.0387333333,7.86880000001
454.58,6.81906666667,13.0479666667,9.68039999999,10.7157333333,5.52753333333,7.899,8.05360000001,12.0386666667,7.84086666667
454.93,6.82593333333,13.051,9.67826666667,10.7176666667,5.50913333333,7.89033333334,8.03810000001,12.0489333333,7.83413333333
455.29,6.81946666667,13.0499466667,9.67640000001,10.7348666667,5.52206666667,7.91040000001,8.03743333333,12.0435333333,7.83033333333
455.64,6.83233333333,13.0753466667,9.68539999999,10.7598666667,5.54306666667,7.92513333334,8.05209999999,12.0658666667,7.85333333334
456.00,6.832,13.0853733333,9.68553333333,10.7741333333,5.54813333333,7.9304,8.06300000001,12.0706,7.87433333334
456.35,6.82066666667,13.1009066667,9.68199999999,10.7868,5.54606666667,7.9276,8.07276666667,12.0810666667,7.88340000001
456.70,6.8468,13.13044,9.70880000001,10.8197333333,5.57126666667,7.95033333334,8.11736666667,12.0990666667,7.9058
457.06,6.8596,13.1420733333,9.72106666668,10.8374,5.57573333333,7.94820000001,8.13416666667,12.1179333333,7.93133333333
457.41,6.86153333333,13.1316533333,9.7146,10.853,5.58426666667,7.94926666667,8.12586666667,12.1188666666,7.94180000001
457.76,6.87026666667,13.11626,9.70286666666,10.861,5.5714,7.95693333333,8.12373333333,12.1077333333,7.92546666666
458.12,6.86586666667,13.1065333333,9.70480000001,10.8565333333,5.5678,7.94133333334,8.11803333333,12.1044666667,7.92186666667
458.47,6.8686,13.1050733333,9.71106666666,10.8613333334,5.565,7.93666666667,8.12190000001,12.0938666667,7.93640000001
458.82,6.8668,13.1098466667,9.70706666668,10.8699333333,5.57066666667,7.94586666666,8.13790000001,12.0893333333,7.95393333334
459.18,6.88006666667,13.1376466667,9.71199999999,10.8775333333,5.5654,7.94906666667,8.13676666667,12.1009333334,7.95713333333
459.53,6.87313333333,13.1422133333,9.70593333333,10.8780666667,5.563,7.94166666667,8.13069999999,12.0939333333,7.95726666667
459.88,6.8736,13.1408466667,9.69279999999,10.8714666667,5.5608,7.93513333333,8.12450000001,12.0912,7.95113333333
460.24,6.87946666667,13.1545,9.69579999999,10.8816,5.55773333333,7.93699999999,8.11950000001,12.0882,7.9552
460.59,6.8538,13.13018,9.66919999999,10.8646666667,5.52973333333,7.91579999999,8.08903333333,12.067,7.92906666667
460.94,6.85513333333,13.1420333334,9.6826,10.8819333333,5.54906666667,7.91846666668,8.09403333333,12.0740666667,7.9366
461.29,6.85493333333,13.14748,9.67620000001,10.8853333333,5.54706666667,7.91493333334,8.09310000001,12.0664666667,7.93066666667
461.65,6.8442,13.1701333333,9.67833333333,10.8889333333,5.55433333333,7.90913333333,8.09576666666,12.0734,7.933
462.00,6.84673333333,13.1918933333,9.68013333334,10.9114,5.56146666667,7.91886666667,8.10489999999,12.0941333333,7.95399999999
462.35,6.84166666667,13.2087066666,9.66766666666,10.9256666667,5.56786666666,7.93346666666,8.10156666667,12.1007333333,7.93973333334
462.71,6.84393333333,13.23256,9.68726666667,10.9472,5.579,7.93120000001,8.09039999999,12.1109333333,7.94073333333
463.06,6.8524,13.2408466667,9.69739999999,10.9670666667,5.6062,7.92920000001,8.11163333334,12.112,7.96099999999
463.41,6.84833333333,13.2698066667,9.7,10.9745333333,5.60926666667,7.91913333333,8.1157,12.1281333333,7.95946666667
463.76,6.8534,13.3112133333,9.73986666666,11.0142,5.619,7.92579999999,8.13323333333,12.1439333333,7.98493333334
464.12,6.87393333333,13.3325666667,9.75126666667,11.0419333333,5.63826666667,7.93426666666,8.15653333333,12.1638666667,8.00246666667
464.47,6.89426666667,13.3539933333,9.76900000001,11.0597333333,5.6522,7.94173333333,8.16516666667,12.1726666667,8.026
464.82,6.86073333333,13.3466066667,9.71599999999,11.0458,5.62333333333,7.90813333333,8.12743333333,12.1316666666,7.986
465.17,6.8756,13.3807066667,9.74339999999,11.0691333333,5.62966666666,7.90999999999,8.13196666666,12.1456666667,7.99253333334
465.53,6.88513333333,13.3849133333,9.74093333334,11.0832666667,5.61533333333,7.90466666667,8.13729999999,12.1468,7.9936
465.88,6.90593333333,13.3985066667,9.75386666668,11.1118666667,5.62453333333,7.91093333333,8.13933333333,12.1502,7.99893333334
466.23,6.9104,13.4132866667,9.75406666667,11.1185333333,5.62273333333,7.90553333333,8.15256666667,12.147,8.00306666666
466.58,6.9252,13.44114,9.75019999999,11.1320666667,5.63293333333,7.91613333334,8.17096666668,12.1665333333,8.02079999999
466.94,6.92346666667,13.4624466667,9.74733333334,11.1482,5.62726666667,7.9216,8.17043333333,12.185,8.01666666667
467.29,6.93866666667,13.4723266667,9.75993333334,11.1584666667,5.63306666667,7.94700000001,8.16609999999,12.1956666667,8.02959999999
467.64,6.9546,13.4971,9.76699999999,11.1818,5.6434,7.95560000001,8.1643,12.2149333333,8.03473333333
467.99,6.9348,13.49112,9.74033333333,11.1525333333,5.62266666667,7.92486666666,8.14266666666,12.2037333334,8.01520000001
468.35,6.91093333333,13.5033933333,9.72160000001,11.1435333333,5.6324,7.89579999999,8.13986666667,12.1971333333,8.01599999999
468.70,6.9458,13.5334266667,9.74713333335,11.1670666667,5.64593333333,7.90486666667,8.16850000001,12.2285333334,8.03833333333
469.05,6.925,13.5450133333,9.72353333334,11.1512666667,5.628,7.88493333334,8.1483,12.2322,8.02499999999
469.40,6.91986666667,13.5458733333,9.71286666667,11.1518666667,5.6274,7.87826666666,8.12643333334,12.2274666667,8.01113333333
469.75,6.8854,13.54144,9.67839999999,11.1281333333,5.59446666667,7.84833333334,8.10029999999,12.1899333333,7.98593333334
470.11,6.90506666667,13.56198,9.70646666665,11.1431333333,5.6098,7.84813333334,8.08626666667,12.2245333333,8.002
470.46,6.90886666667,13.6008533333,9.72093333334,11.1636,5.62933333333,7.85173333334,8.10349999999,12.244,8.00019999999
470.81,6.89066666667,13.58184,9.71273333335,11.1477333333,5.60913333333,7.8274,8.08046666667,12.2149333333,7.98240000001
471.16,6.9442,13.63908,9.76126666667,11.2054,5.67373333333,7.87386666667,8.12773333334,12.2635333333,8.03580000001
471.51,6.943,13.6459666667,9.76946666668,11.2089333333,5.6858,7.89013333333,8.15196666666,12.2540666667,8.05686666667
471.87,6.95006666667,13.6610266667,9.79646666666,11.2377333333,5.70326666667,7.90766666667,8.15816666666,12.2806666667,8.08053333334
472.22,7.0074,13.7100866667,9.85246666665,11.3157333333,5.74726666667,7.96973333334,8.21086666666,12.3477333333,8.126
472.57,7.0118,13.7193,9.86546666666,11.3356666667,5.7576,8.0034,8.20140000001,12.3637333333,8.15213333333
472.92,7.0102,13.71324,9.87153333335,11.3406,5.7682,8.01486666666,8.21753333334,12.3579333333,8.154
473.27,7.03046666667,13.76542,9.9098,11.3756,5.8082,8.04,8.2653,12.3775333333,8.21206666666
473.62,7.065,13.8038866667,9.95906666667,11.4297333333,5.85373333333,8.08900000001,8.31320000001,12.4298666667,8.24720000001
473.98,7.04413333333,13.8068,9.94873333332,11.4429333333,5.846,8.10266666667,8.32343333333,12.4121333333,8.23733333333
474.33,7.047,13.7927733333,9.94453333333,11.4493333333,5.83306666666,8.10540000001,8.31340000001,12.4144,8.24433333333
474.68,7.04866666667,13.79896,9.94133333332,11.4496,5.8196,8.10226666667,8.30476666667,12.4108,8.24306666667
475.03,7.00613333333,13.7592266667,9.91246666668,11.4192666667,5.77726666667,8.0634,8.27643333333,12.3662,8.19720000001
475.38,6.9878,13.7296133333,9.8912,11.3940666667,5.75466666667,8.0416,8.25043333333,12.3628,8.17646666667
475.73,6.99486666667,13.7355133333,9.90059999998,11.4080666667,5.77686666667,8.06459999999,8.2545,12.3529333334,8.16686666666
476.08,6.951,13.70172,9.87040000002,11.3627333333,5.72346666667,8.0382,8.20393333333,12.306,8.13046666667
476.44,6.9788,13.7410066667,9.91766666667,11.4057333334,5.75046666667,8.05926666666,8.25723333334,12.3402,8.16973333333
476.79,6.99086666667,13.75508,9.92193333332,11.4332666667,5.7702,8.06666666667,8.26216666667,12.3507333333,8.19239999999
477.14,6.99946666667,13.7663466667,9.91900000001,11.4377333333,5.77646666667,8.08326666667,8.24919999999,12.3696,8.19186666667
477.49,6.96826666667,13.73788,9.89486666667,11.4022666667,5.75766666667,8.0474,8.21430000001,12.3471333333,8.1552
477.84,6.98593333333,13.7454933333,9.9168,11.4244,5.77633333333,8.05273333334,8.22883333333,12.3601333333,8.1822
478.19,6.98173333333,13.75292,9.93099999999,11.4331333333,5.7882,8.06653333333,8.23926666667,12.3619333333,8.17800000001
478.54,6.9928,13.7593666667,9.94586666665,11.4488,5.80526666667,8.08066666667,8.25120000001,12.3790666667,8.19693333333
478.89,6.99993333334,13.7596,9.94573333333,11.4556666667,5.79806666667,8.07446666667,8.24643333333,12.3809333333,8.19233333333
479.24,7.00573333333,13.7801533333,9.95046666666,11.4747333333,5.81746666667,8.09366666666,8.25793333333,12.3867333333,8.19326666666
479.60,7.01253333333,13.7977466667,9.95953333333,11.4932,5.823,8.1034,8.2657,12.395,8.20593333333
479.95,7.0052,13.7857733333,9.95166666667,11.4778,5.82186666667,8.08413333333,8.26393333333,12.3755333333,8.20053333334
