wavelength,Back_DigSitf,Belly_DigSitf,Breast_DigSitf,Crissum_DigSitf,Crown_DigSitf,DorTail_DigSitf,Rump_DigSitf,Throat_DigSitf,WingTip_DigSitf
436.13,8.2955,18.7271666666,14.6893333333,14.9249523809,7.72566666667,9.417,8.84916666666,14.0053333334,8.82716666667
436.49,8.33633333333,18.7988333334,14.7583333333,14.9885238095,7.7565,9.48916666665,8.90483333334,14.0556666666,8.82766666666
436.84,8.3895,18.908,14.8211666667,15.0965952381,7.80933333333,9.52716666665,8.9505,14.1031666667,8.88016666666
437.20,8.375,18.9095,14.8338333334,15.1033809524,7.7765,9.535,8.92266666667,14.1261666667,8.79133333334
437.56,8.39983333333,19.0041666667,14.876,15.1692142857,7.76266666666,9.58283333335,8.928,14.173,8.77933333333
437.91,8.39733333333,19.0523333333,14.932,15.2004285715,7.74433333333,9.58925,8.92383333333,14.1931666667,8.747
438.27,8.45816666667,19.112,15.0173333333,15.2590714285,7.78316666667,9.61941666665,8.937,14.2486666666,8.79083333334
438.62,8.496,19.1455,15.0868333333,15.3038333333,7.77983333334,9.64241666665,8.94366666666,14.3296666667,8.8295
438.98,8.51766666667,19.1736666667,15.0786666667,15.3377142857,7.81283333333,9.68316666665,8.98783333334,14.3695,8.8685
439.33,8.47933333333,19.1305,15.0296666667,15.327952381,7.7905,9.65983333335,8.94216666666,14.3386666666,8.83766666667
439.69,8.48316666667,19.1611666667,15.0423333333,15.3774761905,7.79933333334,9.67216666665,8.9315,14.3448333333,8.84833333333
440.04,8.49966666667,19.199,15.0323333333,15.3982380952,7.81466666667,9.68341666665,8.95433333334,14.3798333333,8.86683333334
440.40,8.45983333333,19.1683333333,15.0053333334,15.3796666667,7.79866666667,9.65516666665,8.91533333333,14.361,8.86716666666
440.75,8.44466666667,19.1676666666,15.0,15.3614761905,7.7755,9.63533333335,8.9155,14.3958333334,8.83683333334
441.11,8.493,19.2186666667,15.0373333334,15.4085476191,7.8195,9.66091666665,8.95266666667,14.4631666667,8.89966666667
441.47,8.42866666667,19.1708333334,15.0193333333,15.3754523809,7.78883333333,9.57933333335,8.90866666666,14.4551666666,8.86316666667
441.82,8.4305,19.1536666667,15.0375,15.3985238095,7.782,9.58183333335,8.92466666667,14.4573333334,8.85916666667
442.18,8.405,19.1205,15.0166666667,15.4008333334,7.76316666666,9.55766666665,8.9215,14.4713333333,8.839
442.53,8.42033333333,19.1471666667,15.039,15.4405952381,7.787,9.57333333335,8.95133333334,14.495,8.85483333334
442.89,8.38583333334,19.1156666667,15.0503333334,15.4415714285,7.77516666667,9.56883333335,8.92233333334,14.5,8.83433333333
443.24,8.44816666666,19.1581666666,15.1258333334,15.4925238096,7.82166666667,9.61408333335,8.966,14.585,8.89916666666
443.60,8.44183333333,19.1515,15.1258333333,15.4562619048,7.81483333334,9.59425,8.98133333333,14.5805,8.912
443.95,8.37933333333,19.0911666667,15.086,15.4253095239,7.772,9.55816666665,8.913,14.5588333333,8.87516666666
444.31,8.3725,19.0793333333,15.086,15.4309047619,7.73166666667,9.51208333335,8.90216666666,14.5743333333,8.831
444.66,8.39883333334,19.0973333334,15.1333333333,15.4670714285,7.78666666667,9.56758333335,8.91783333334,14.5928333334,8.89716666667
445.02,8.358,19.0911666667,15.1121666666,15.4377857143,7.76833333333,9.554,8.89883333334,14.55,8.89966666667
445.37,8.3655,19.067,15.1176666667,15.4414285715,7.77916666667,9.60525,8.89783333334,14.566,8.93133333334
445.72,8.40166666666,19.0726666667,15.1173333334,15.4296904762,7.80866666666,9.64091666665,8.905,14.563,8.969
446.08,8.39483333333,19.0856666666,15.1403333334,15.4362380952,7.80366666667,9.66616666665,8.90716666666,14.5726666667,8.9865
446.43,8.37166666666,19.053,15.1016666667,15.4141666667,7.77583333333,9.65125,8.90916666667,14.5706666666,8.956
446.79,8.3925,19.0416666667,15.1171666667,15.4139761905,7.77116666666,9.65283333335,8.91966666666,14.5961666666,8.964
447.14,8.33116666667,19.0243333333,15.0523333333,15.3745,7.7395,9.63858333335,8.8975,14.5533333334,8.93483333333
447.50,8.32633333334,18.9893333333,15.0346666666,15.3778095238,7.73283333333,9.6485,8.87666666667,14.5625,8.9135
447.85,8.36016666667,19.0108333333,15.049,15.4085714286,7.77266666667,9.71441666665,8.91216666666,14.5928333334,8.9405
448.21,8.39083333333,19.0373333333,15.0625,15.4232857143,7.82033333334,9.77908333335,8.94416666666,14.6561666666,9.0045
448.56,8.3695,19.01,15.0465,15.4169047619,7.81433333333,9.79041666665,8.946,14.6561666666,9.01016666667
448.92,8.34283333333,18.9656666667,15.0568333333,15.4054047619,7.79966666666,9.787,8.909,14.6488333334,8.9955
449.27,8.41816666667,19.0031666667,15.1125,15.4532380953,7.854,9.84691666665,8.96866666667,14.7045,9.04233333333
449.62,8.3935,18.9731666667,15.083,15.458547619,7.8425,9.84375,8.95583333333,14.7185,9.03033333334
449.98,8.33866666667,18.9246666666,15.0598333334,15.4247857143,7.818,9.79783333335,8.921,14.6995,8.99116666667
450.33,8.3475,18.9425,15.089,15.4462142857,7.82716666667,9.81991666665,8.8845,14.7256666666,9.008
450.69,8.363,19.005,15.1085,15.4995714286,7.8655,9.88091666665,8.9185,14.771,9.03616666667
451.04,8.39383333333,19.0156666666,15.1728333333,15.5437142857,7.89816666667,9.91,8.94666666667,14.8321666667,9.07783333334
451.40,8.38416666667,19.0423333334,15.2046666666,15.5628333333,7.91,9.91391666665,8.95433333334,14.8793333334,9.08883333333
451.75,8.38733333333,19.0328333333,15.2233333333,15.5845952381,7.91833333333,9.90208333335,8.9895,14.9061666667,9.14016666666
452.10,8.37683333333,19.0191666667,15.2221666667,15.5941904762,7.9035,9.88783333335,8.97133333333,14.8835,9.10933333333
452.46,8.392,19.0451666667,15.2453333334,15.6238571428,7.89583333334,9.87725,8.95983333333,14.9103333333,9.10416666666
452.81,8.40416666667,19.0463333333,15.2276666667,15.6612619048,7.89666666667,9.88333333335,8.973,14.9611666666,9.11433333334
453.17,8.34266666667,19.0245,15.201,15.6315714286,7.87033333334,9.82466666665,8.94116666667,14.9366666666,9.08716666666
453.52,8.3725,19.0518333334,15.2763333333,15.6672142857,7.88166666666,9.83516666665,8.94466666667,15.0208333333,9.11416666666
453.87,8.46083333333,19.1056666667,15.3531666667,15.7574523809,7.955,9.89941666665,9.0005,15.1073333333,9.19166666667
454.23,8.46783333334,19.1245,15.4085,15.8026666667,7.98233333333,9.89941666665,9.03316666667,15.1671666667,9.23133333333
454.58,8.45583333334,19.1116666667,15.3866666667,15.7850476191,7.97083333333,9.85666666665,9.02383333334,15.148,9.2055
454.93,8.494,19.1393333333,15.46,15.8525714286,7.9995,9.85525,9.04133333334,15.177,9.20066666667
455.29,8.55083333333,19.2035,15.5291666666,15.9301190476,8.02666666667,9.90775,9.09266666667,15.2051666667,9.25033333333
455.64,8.55616666667,19.243,15.5876666667,15.967,8.02433333334,9.89966666665,9.084,15.2313333333,9.2395
456.00,8.5745,19.3051666667,15.6761666667,16.0405,8.062,9.92525,9.14083333333,15.2915,9.26916666667
456.35,8.58683333333,19.3438333333,15.7311666667,16.0919285715,8.07266666667,9.95241666665,9.16016666667,15.3366666667,9.27683333333
456.70,8.61366666667,19.3783333333,15.8183333334,16.1482142858,8.09266666667,9.97175,9.20433333334,15.3418333333,9.28683333334
457.06,8.663,19.4446666667,15.883,16.2412857143,8.10783333333,9.98725,9.241,15.4153333333,9.29183333333
457.41,8.64183333333,19.468,15.8785,16.2581428571,8.0815,9.96383333335,9.21666666667,15.392,9.234
457.76,8.61983333333,19.5098333334,15.8856666667,16.252047619,8.08166666667,9.94633333335,9.23283333333,15.3943333333,9.23566666667
458.12,8.65516666667,19.571,15.9305,16.2895714286,8.09083333334,9.95433333335,9.24266666667,15.3945,9.23066666666
458.47,8.6705,19.6371666666,15.9806666666,16.3405714285,8.10716666667,9.96475,9.26,15.4353333334,9.26833333334
458.82,8.67666666667,19.6675,15.9951666667,16.3445238095,8.088,9.96758333335,9.269,15.4558333334,9.26716666666
459.18,8.669,19.6798333333,16.0031666666,16.3668095238,8.08,9.95,9.26416666667,15.4681666666,9.25133333333
459.53,8.684,19.7573333333,16.044,16.4074523809,8.09116666667,9.95466666665,9.269,15.5095,9.25916666666
459.88,8.68966666666,19.7931666667,16.0391666667,16.4138333333,8.08183333334,9.94191666665,9.24883333333,15.5216666666,9.25766666666
460.24,8.6785,19.8465,16.059,16.4255238096,8.079,9.904,9.24766666667,15.567,9.24016666667
460.59,8.71166666666,19.9435,16.112,16.4824047619,8.114,9.90541666665,9.2625,15.6465,9.27666666667
460.94,8.72533333333,20.0126666666,16.1765,16.5242619047,8.12016666667,9.90825,9.26516666667,15.6786666666,9.28516666666
461.29,8.74433333333,20.0898333334,16.2441666666,16.5727857143,8.152,9.92375,9.30766666666,15.7083333333,9.32233333333
461.65,8.74716666667,20.1566666667,16.3153333333,16.6478095238,8.14283333334,9.90866666665,9.3075,15.7553333334,9.296
462.00,8.71816666666,20.2045,16.3418333333,16.6854761905,8.11916666667,9.89208333335,9.29083333333,15.8103333334,9.263
462.35,8.736,20.2783333333,16.4478333333,16.7548809523,8.127,9.87541666665,9.29016666666,15.8775,9.24716666667
462.71,8.7905,20.4051666667,16.5493333333,16.8723571428,8.17083333333,9.87066666665,9.336,15.9953333334,9.26233333334
463.06,8.80966666667,20.5241666666,16.677,16.9656666667,8.19433333333,9.86391666665,9.36216666667,16.1008333333,9.27733333334
463.41,8.8275,20.5751666666,16.7546666666,17.0182142857,8.19033333334,9.84583333335,9.4015,16.1505,9.26616666667
463.76,8.86033333333,20.6673333334,16.9031666667,17.1448809524,8.22516666667,9.85325,9.43016666666,16.2131666667,9.284
464.12,8.84283333334,20.747,16.9768333334,17.2129761905,8.226,9.85741666665,9.43266666666,16.2098333333,9.30733333333
464.47,8.84066666667,20.808,17.0515,17.2473333333,8.20966666667,9.828,9.44683333333,16.2361666666,9.27266666666
464.82,8.85366666667,20.8896666667,17.0978333333,17.3077619047,8.23566666667,9.84083333335,9.465,16.2828333333,9.28733333333
465.17,8.89816666666,21.0055,17.22,17.4233571429,8.27733333334,9.87075,9.48483333333,16.3705,9.32533333333
465.53,8.9605,21.0916666666,17.276,17.5016666666,8.30033333334,9.889,9.52166666667,16.4298333334,9.333
465.88,9.06116666667,21.2575,17.4278333334,17.6387857142,8.39,9.95475,9.62216666665,16.5133333334,9.44233333334
466.23,9.0805,21.3683333333,17.492,17.7117380952,8.41316666667,10.0045,9.66933333331,16.547,9.46633333334
466.58,9.07283333333,21.4638333333,17.5361666667,17.7533571428,8.40933333333,10.015,9.68133333331,16.5773333334,9.483
466.94,9.11533333333,21.5566666666,17.5948333333,17.8259047619,8.45733333334,10.0439166667,9.71183333334,16.6486666667,9.51683333334
467.29,9.15633333333,21.6621666667,17.6728333333,17.9414047619,8.4915,10.07325,9.73033333334,16.7423333334,9.5325
467.64,9.20216666667,21.7623333333,17.7185,18.0011428572,8.474,10.07825,9.75433333333,16.8231666667,9.5215
467.99,9.28166666665,21.828,17.7945,18.1035714285,8.51783333333,10.0879166666,9.81449999998,16.8836666667,9.55583333334
468.35,9.35566666666,21.961,17.8893333333,18.2604047619,8.57966666667,10.1851666666,9.886,16.9585,9.59633333334
468.70,9.40516666667,22.0718333333,17.9945,18.4086666666,8.6215,10.2500833334,9.94583333332,17.034,9.61583333334
469.05,9.44383333334,22.1591666667,18.0406666667,18.4796904762,8.64183333333,10.249,9.99583333333,17.124,9.63933333333
469.40,9.46249999998,22.2866666666,18.1145,18.5820238095,8.67283333333,10.3206666667,10.0331666667,17.2048333334,9.68766666666
469.75,9.44283333333,22.3,18.1321666667,18.6377142857,8.64816666667,10.30875,10.0413333333,17.2628333334,9.65033333333
470.11,9.45066666667,22.2991666667,18.1466666667,18.6683333333,8.58566666666,10.2685,10.003,17.288,9.58933333334
470.46,9.46399999998,22.3831666667,18.194,18.7345952381,8.59766666667,10.3044166666,10.0145,17.3428333334,9.57833333333
470.81,9.44216666666,22.397,18.2181666666,18.7736190476,8.54633333333,10.2728333334,9.97550000001,17.3306666666,9.51416666666
471.16,9.39,22.3773333334,18.2155,18.747,8.493,10.2244166667,9.95900000001,17.3003333334,9.45633333333
471.51,9.388,22.3876666666,18.2891666667,18.7905714286,8.5195,10.2546666666,9.95633333331,17.3371666666,9.479
471.87,9.40116666665,22.4328333334,18.3506666667,18.8177857143,8.50633333334,10.2373333333,9.93200000001,17.3925,9.4475
472.22,9.373,22.3828333333,18.348,18.785047619,8.48016666666,10.1699166666,9.88533333333,17.3926666667,9.43733333334
472.57,9.31450000001,22.3218333333,18.2811666667,18.7090714286,8.4385,10.08625,9.84999999999,17.3833333334,9.40866666667
472.92,9.32466666666,22.3308333334,18.3263333334,18.7649285714,8.42883333333,10.12325,9.86049999998,17.4156666666,9.39933333334
473.27,9.33233333331,22.3045,18.3685,18.7579047619,8.44333333333,10.076,9.83316666665,17.4165,9.3985
473.62,9.34699999998,22.3038333333,18.428,18.7756190476,8.474,10.1214166666,9.83783333332,17.4325,9.40683333334
473.98,9.39400000001,22.3591666667,18.489,18.8295,8.53833333334,10.1733333334,9.88266666669,17.5138333334,9.46383333333
474.33,9.39683333335,22.2798333333,18.5141666666,18.8295,8.53866666666,10.1565833333,9.85316666665,17.5125,9.47466666666
474.68,9.4525,22.332,18.5473333333,18.8481190477,8.59133333334,10.211,9.924,17.6021666666,9.549
475.03,9.48433333333,22.337,18.6073333333,18.926547619,8.637,10.2450833333,9.93599999999,17.6748333334,9.59633333334
475.38,9.43083333333,22.3195,18.5551666666,18.9069761905,8.60916666667,10.2069166666,9.92000000002,17.6418333334,9.581
475.73,9.41983333332,22.2858333333,18.496,18.8792619048,8.5995,10.2355,9.91016666669,17.599,9.567
476.08,9.38700000002,22.2958333334,18.4268333334,18.8381190476,8.5295,10.2103333334,9.86666666668,17.614,9.50216666667
476.44,9.38333333332,22.2773333334,18.43,18.8053809524,8.532,10.2434166666,9.85400000002,17.6258333334,9.5045
476.79,9.36016666665,22.2648333334,18.4085,18.7946190477,8.5245,10.23625,9.84666666668,17.6201666667,9.505
477.14,9.35866666669,22.2535,18.3721666667,18.7559761905,8.47016666666,10.2613333333,9.83266666667,17.6378333333,9.46083333333
477.49,9.3405,22.2565,18.3311666666,18.7118095238,8.45416666666,10.2239166666,9.789,17.6225,9.44566666667
477.84,9.28666666666,22.2006666667,18.2856666667,18.6685714286,8.4085,10.2095833334,9.7685,17.5875,9.43633333333
478.19,9.247,22.1386666666,18.2435,18.6213333334,8.41216666666,10.1825833333,9.73933333335,17.5503333334,9.43483333333
478.54,9.231,22.0656666666,18.2103333333,18.5831190476,8.3785,10.1911666667,9.70216666669,17.5148333333,9.40766666666
478.89,9.236,22.0476666667,18.1621666667,18.5375,8.41316666667,10.226,9.69233333334,17.4698333333,9.45566666666
479.24,9.2535,22.0141666666,18.1408333333,18.5117380952,8.41933333333,10.2681666666,9.70783333332,17.4956666667,9.455
479.60,9.23383333333,21.9553333333,18.1258333334,18.4929047619,8.40566666667,10.2695,9.70150000001,17.4985,9.43833333334
479.95,9.215,21.8903333334,18.161,18.4825,8.45083333333,10.2673333334,9.69666666669,17.4926666667,9.493
480.30,9.21683333333,21.8391666667,18.1025,18.4545,8.47783333333,10.2795833334,9.69616666667,17.462,9.53716666667
480.65,9.19933333333,21.7838333333,18.0615,18.3945476191,8.501,10.30825,9.69083333335,17.4203333334,9.57883333333
481.00,9.16016666666,21.6931666667,17.9938333333,18.3313333334,8.489,10.27675,9.67433333335,17.3735,9.56516666667
481.35,9.13416666666,21.6291666667,17.9771666667,18.2895238095,8.46616666667,10.25425,9.66250000002,17.3405,9.5675
481.70,9.1115,21.5805,17.9605,18.2510238095,8.45566666666,10.2383333333,9.63583333332,17.3671666667,9.548
482.05,9.09383333333,21.5761666667,17.9553333333,18.2517380953,8.4325,10.2646666667,9.63783333333,17.4183333333,9.552
482.40,9.07166666666,21.5528333334,17.9508333333,18.2600952381,8.435,10.23925,9.63433333334,17.4145,9.55483333334
482.75,9.06316666667,21.53,17.9488333333,18.2454523809,8.4225,10.2201666666,9.63033333332,17.4321666667,9.54616666667
483.10,9.0485,21.511,17.9498333333,18.2471428571,8.4315,10.1986666667,9.62783333331,17.4401666667,9.56916666667
483.45,9.03433333333,21.4993333334,17.9486666666,18.2410238095,8.42183333333,10.19075,9.61833333334,17.4618333334,9.56883333334
483.80,9.03166666667,21.4756666667,17.9315,18.2339285715,8.4065,10.20875,9.62483333334,17.4601666667,9.55816666667
484.15,9.02316666666,21.4623333334,17.9421666666,18.2328809524,8.375,10.1958333334,9.59849999999,17.4576666666,9.53316666667
484.50,9.02766666667,21.4641666667,17.9405,18.2470476191,8.36433333334,10.1765833333,9.58866666667,17.4783333334,9.51383333334
484.85,9.0395,21.4898333333,17.9963333333,18.2907380952,8.38683333333,10.1809166666,9.60516666669,17.5165,9.53366666666
485.20,9.03883333334,21.4958333333,18.0128333334,18.3205952381,8.4035,10.1926666667,9.61366666668,17.5428333333,9.53466666667
485.55,9.04666666667,21.5403333333,18.0438333333,18.3661904762,8.42283333333,10.19375,9.63116666666,17.5791666666,9.56283333333
485.90,9.04716666666,21.5755,18.07,18.4077380953,8.4295,10.1725,9.62683333334,17.5761666666,9.5645
486.25,9.04633333333,21.6151666667,18.089,18.4335,8.43683333333,10.1696666666,9.63133333332,17.574,9.58083333334
486.60,9.054,21.6645,18.1371666666,18.4926428571,8.43233333333,10.1665,9.63699999999,17.6045,9.56833333333
486.95,9.074,21.712,18.179,18.5411428571,8.433,10.1760833334,9.65116666666,17.6303333334,9.54983333334
487.30,9.09566666667,21.7836666666,18.2278333333,18.6139523809,8.4605,10.1985833334,9.67516666669,17.6705,9.5635
487.65,9.124,21.8736666667,18.289,18.6837142857,8.4875,10.20525,9.68883333333,17.7288333333,9.5765
488.00,9.14716666667,21.9451666667,18.3511666667,18.7651666667,8.52416666666,10.2131666667,9.72416666669,17.8,9.60583333333
488.35,9.167,22.002,18.417,18.8193333333,8.54866666666,10.22425,9.757,17.8585,9.6365
488.70,9.19183333334,22.0575,18.4498333333,18.8695,8.55683333333,10.2554166666,9.77433333332,17.8988333333,9.65366666666
489.05,9.25116666667,22.169,18.5291666666,18.9586666667,8.57866666667,10.2848333334,9.81683333331,17.9845,9.67483333334
489.40,9.29383333333,22.2488333333,18.6175,19.0743095238,8.60166666667,10.3141666666,9.842,18.0268333333,9.678
489.75,9.35816666667,22.3673333334,18.7273333333,19.188547619,8.642,10.3439166666,9.89266666667,18.1181666666,9.70083333333
490.10,9.4065,22.4816666667,18.8318333333,19.2972619048,8.66366666667,10.3553333333,9.91316666665,18.231,9.6965
490.45,9.43983333332,22.588,18.9223333333,19.3847142857,8.71083333333,10.36,9.96049999999,18.297,9.74416666667
490.80,9.48316666668,22.7268333334,19.0335,19.502,8.75466666667,10.4025833333,10.0045,18.3791666667,9.77566666666
491.15,9.52683333333,22.8243333333,19.1345,19.6026190477,8.79883333333,10.4075833334,10.0363333333,18.4561666666,9.81583333334
491.50,9.54933333333,22.8946666667,19.2175,19.6895,8.804,10.39925,10.0561666667,18.5148333334,9.80683333333
491.85,9.59400000002,23.0216666667,19.327,19.7909761905,8.8385,10.4269166666,10.1036666667,18.5956666666,9.83133333333
492.20,9.60666666669,23.1096666666,19.3991666667,19.8807857143,8.8315,10.42325,10.095,18.649,9.80733333334
492.55,9.64016666665,23.2293333333,19.5056666667,19.995047619,8.86816666666,10.4190833333,10.1218333333,18.7245,9.82233333333
492.90,9.62600000002,23.2885,19.5751666666,20.0620238095,8.8655,10.4008333334,10.111,18.7628333334,9.81083333334
493.25,9.64149999999,23.3983333333,19.6841666667,20.1352857143,8.89816666666,10.4149166667,10.1485,18.841,9.82416666667
493.60,9.67833333334,23.4983333333,19.7903333333,20.2320476191,8.92233333334,10.4259166667,10.177,18.9078333333,9.82283333334
