wavelength,Back_HemFlaf,Belly_HemFlaf,Breast_HemFlaf,Crissum_HemFlaf,Crown_HemFlaf,DorTail_HemFlaf,Patch10_HemFlaf,Rump_HemFlaf,Throat_HemFlaf,WingTip_HemFlaf
610.26,10.0377777778,55.4407777778,37.4047777778,33.6522222222,9.70088888889,9.50466666668,13.9568888889,14.7696666667,38.9065555556,8.174
610.60,9.96999999999,55.3951111111,37.3253333333,33.5935555556,9.63711111111,9.40566666668,13.8888888889,14.6953333333,38.8512222222,8.08533333334
610.93,9.96344444443,55.323,37.2687777778,33.5875555556,9.64011111111,9.40877777779,13.8733333333,14.6816666667,38.7844444444,8.06266666667
611.27,9.93211111111,55.2577777778,37.2614444444,33.5701111111,9.62588888889,9.37599999999,13.8603333333,14.6427777778,38.797,8.06288888889
611.60,9.98100000001,55.2836666667,37.2673333333,33.5953333333,9.67066666667,9.41344444445,13.8876666667,14.6995555556,38.8322222222,8.11766666667
611.93,9.99577777777,55.2774444444,37.2767777778,33.5812222222,9.65422222222,9.39466666667,13.8886666667,14.6746666667,38.8363333333,8.10944444445
612.27,10.092,55.3377777778,37.3925555555,33.7035555555,9.77211111111,9.47944444445,13.9781111111,14.7398888889,38.9268888889,8.24755555556
612.60,10.156,55.2815555556,37.429,33.7492222222,9.867,9.57,14.0703333333,14.8302222222,38.9484444444,8.357
612.94,10.2197777778,55.3045555556,37.4863333333,33.7814444445,9.934,9.64844444446,14.1112222222,14.8925555555,38.9983333333,8.39311111111
613.27,10.301,55.4115555556,37.6024444444,33.8988888889,10.0305555555,9.75433333336,14.204,14.9645555555,39.0845555556,8.47844444445
613.61,10.3078888889,55.4506666667,37.6464444444,33.9324444444,10.065,9.77644444444,14.2205555556,14.9393333333,39.098,8.492
613.94,10.3418888889,55.4371111111,37.6696666667,33.9378888889,10.1306666667,9.80844444442,14.2255555555,14.9666666667,39.043,8.53688888889
614.28,10.3362222222,55.3873333333,37.6756666666,33.9481111111,10.1574444444,9.83588888888,14.237,14.9511111111,39.0062222222,8.53422222222
614.61,10.3124444444,55.4333333333,37.7162222222,33.9586666667,10.1625555556,9.82433333336,14.2255555556,14.941,39.0361111111,8.55933333334
614.94,10.3526666667,55.3962222222,37.7524444444,33.9331111111,10.1748888889,9.86966666669,14.2285555556,14.962,38.9933333333,8.553
615.28,10.4136666667,55.3811111111,37.8251111111,34.0036666667,10.2461111111,9.94277777777,14.2946666667,15.007,39.0602222222,8.59555555556
615.61,10.3922222222,55.3448888889,37.8096666667,33.9795555555,10.2253333333,9.92266666668,14.2607777778,14.9955555556,39.0567777778,8.55388888889
615.95,10.3306666667,55.3672222222,37.7966666666,33.9567777778,10.1742222222,9.88755555556,14.2273333333,14.9727777778,39.0467777778,8.49033333333
616.28,10.2867777778,55.3514444444,37.7898888889,33.8747777778,10.1287777778,9.85155555554,14.1864444444,14.9315555556,39.0074444444,8.454
616.61,10.28,55.3367777778,37.7768888889,33.9097777778,10.1241111111,9.81811111109,14.1658888889,14.9248888889,38.9663333333,8.47055555556
616.95,10.3098888889,55.2753333333,37.748,33.8973333333,10.1462222222,9.81033333334,14.1627777778,14.9467777778,38.9074444444,8.50044444445
617.28,10.3952222222,55.2798888889,37.7994444444,33.9213333333,10.2042222222,9.91344444444,14.243,15.0293333334,38.8986666667,8.59288888889
617.62,10.4545555555,55.4061111111,37.8647777778,34.0082222222,10.2214444444,9.99800000001,14.3304444445,15.0897777778,38.9984444444,8.63788888889
617.95,10.4467777778,55.3886666666,37.8451111111,33.9728888889,10.2096666667,9.99966666666,14.3225555556,15.0955555556,38.9837777778,8.63622222222
618.28,10.5087777778,55.4794444444,37.928,34.0515555555,10.2474444444,10.059,14.3746666667,15.1677777778,39.0496666667,8.69455555556
618.62,10.4998888889,55.5621111111,37.9544444445,34.1416666667,10.2466666667,10.0616666667,14.3812222222,15.1786666667,39.1145555556,8.68933333333
618.95,10.508,55.6523333333,37.9427777778,34.1145555556,10.2658888889,10.0351111111,14.4021111111,15.1778888889,39.1473333334,8.71222222222
619.28,10.4938888889,55.6305555555,37.9118888889,34.13,10.2737777778,10.0354444444,14.3938888889,15.1827777778,39.0947777778,8.72333333333
619.62,10.5263333334,55.6106666667,37.8833333333,34.1196666667,10.3028888889,10.0427777778,14.3864444444,15.2072222222,39.0656666667,8.77622222222
619.95,10.5406666667,55.6247777778,37.8656666667,34.1948888889,10.3062222222,10.0368888889,14.4081111111,15.2327777778,39.095,8.75733333333
620.28,10.5656666667,55.616,37.8691111111,34.1453333333,10.351,10.0687777778,14.4497777778,15.263,39.1227777778,8.79522222222
620.62,10.6067777778,55.7054444445,37.9275555556,34.1968888889,10.3816666667,10.1274444444,14.5213333333,15.3171111111,39.1904444445,8.80133333333
620.95,10.5571111111,55.6353333333,37.825,34.139,10.3315555556,10.0654444445,14.4665555556,15.2606666667,39.1425555556,8.744
621.28,10.5748888889,55.5911111111,37.8345555556,34.1743333333,10.3503333333,10.0658888889,14.4686666667,15.2502222222,39.1304444445,8.72533333334
621.62,10.6715555556,55.6684444444,37.9096666667,34.2614444445,10.4286666667,10.1391111111,14.5525555556,15.3477777778,39.2358888889,8.82422222222
621.95,10.6878888889,55.5961111111,37.8747777778,34.2386666666,10.4515555556,10.1811111111,14.5944444444,15.344,39.2186666667,8.83066666667
622.28,10.6663333334,55.5266666667,37.8038888889,34.1475555555,10.4361111111,10.1752222222,14.5975555556,15.3361111111,39.1506666666,8.82977777778
622.62,10.6541111111,55.4938888889,37.7974444445,34.2068888889,10.442,10.1916666667,14.5952222222,15.3255555555,39.105,8.82077777778
622.95,10.7175555556,55.6727777778,37.9274444444,34.3033333333,10.4985555556,10.2314444445,14.6586666667,15.3606666667,39.2426666667,8.873
623.28,10.7087777778,55.6636666667,37.9436666667,34.2998888889,10.5011111111,10.2683333333,14.692,15.3446666667,39.2308888889,8.81733333333
623.62,10.692,55.6583333333,37.9597777778,34.2776666667,10.5201111111,10.3442222222,14.6844444445,15.3007777778,39.2132222222,8.81877777778
623.95,10.705,55.7114444445,37.965,34.3243333333,10.505,10.389,14.6938888889,15.3353333333,39.1982222222,8.81022222222
624.28,10.6466666667,55.6324444445,37.9146666667,34.2691111111,10.4853333333,10.3588888889,14.6726666667,15.2731111111,39.1475555556,8.79466666667
624.62,10.6451111111,55.6573333334,37.9523333333,34.2648888889,10.4675555556,10.3805555555,14.6955555555,15.27,39.1736666667,8.80677777778
624.95,10.5801111111,55.6172222222,37.8538888889,34.1638888889,10.412,10.3324444444,14.6796666666,15.2117777778,39.0941111111,8.76844444444
625.28,10.566,55.6267777778,37.8385555556,34.166,10.3944444444,10.3478888889,14.6354444445,15.1794444444,39.0407777778,8.75811111111
625.61,10.5975555556,55.6878888889,37.8607777778,34.1571111111,10.4145555556,10.3786666667,14.7004444444,15.1896666667,39.0505555556,8.79377777778
625.95,10.6601111111,55.7596666667,37.9088888889,34.2332222222,10.4997777778,10.4612222222,14.7722222222,15.2732222222,39.0935555556,8.869
626.28,10.6735555556,55.7922222222,37.9704444445,34.2431111111,10.5261111111,10.5075555556,14.7902222222,15.2895555556,39.1205555556,8.91744444444
626.61,10.6287777778,55.7282222222,37.8872222222,34.1925555555,10.5274444445,10.5265555556,14.7714444445,15.2602222222,39.0494444444,8.90566666667
626.94,10.6267777778,55.6894444444,37.8803333333,34.1994444444,10.5448888889,10.5285555556,14.782,15.2432222222,39.0555555556,8.96066666667
627.28,10.5862222222,55.6835555555,37.828,34.156,10.4911111111,10.4772222222,14.75,15.2046666666,38.9798888889,8.93222222222
627.61,10.5562222222,55.6677777778,37.8376666666,34.1644444444,10.4994444444,10.4607777778,14.7474444445,15.1687777778,38.9554444444,8.96111111111
627.94,10.5466666667,55.6985555555,37.8144444445,34.1568888889,10.4786666667,10.4505555556,14.7347777778,15.1671111111,38.95,8.96688888889
628.27,10.6051111111,55.775,37.8223333333,34.2113333333,10.539,10.4981111111,14.7837777778,15.2282222222,38.9877777778,9.04011111111
628.61,10.6342222222,55.9134444444,37.8801111111,34.2685555556,10.5362222222,10.5094444444,14.7942222222,15.2612222222,39.0687777778,9.05877777778
628.94,10.6415555556,55.9738888889,37.9023333333,34.2885555555,10.5892222222,10.5251111111,14.8526666667,15.2953333333,39.1168888889,9.06244444444
629.27,10.5892222222,55.9378888889,37.8485555555,34.315,10.6055555556,10.5188888889,14.8012222222,15.2875555556,39.0978888889,9.06688888889
629.60,10.6441111111,56.0501111111,37.9345555556,34.3783333333,10.6274444445,10.5318888889,14.8376666667,15.3225555555,39.1955555556,9.11133333333
629.94,10.682,56.0563333333,37.8954444444,34.384,10.6655555556,10.5568888889,14.8422222222,15.3673333333,39.1952222222,9.12344444445
630.27,10.7132222222,56.1122222222,37.9503333333,34.4092222222,10.6871111111,10.5696666667,14.8513333333,15.4388888889,39.2398888889,9.18455555555
630.60,10.8034444444,56.2352222222,38.0641111111,34.5235555555,10.7781111111,10.6631111111,14.9147777778,15.5207777778,39.3395555556,9.25588888889
630.93,10.9242222222,56.313,38.2021111111,34.657,10.9185555556,10.7685555555,15.0446666667,15.6362222222,39.4663333333,9.36022222222
631.26,10.9834444444,56.3751111111,38.2171111111,34.7017777778,10.9632222222,10.8115555555,15.0893333333,15.6735555555,39.5212222222,9.35733333333
631.60,11.0284444445,56.3421111111,38.2635555556,34.7434444444,11.0026666667,10.8531111111,15.1228888889,15.6987777778,39.5385555556,9.38088888889
631.93,11.0322222222,56.3397777778,38.3342222222,34.7793333334,11.0484444444,10.8908888889,15.1204444444,15.7347777778,39.5544444445,9.39055555556
632.26,11.0284444444,56.2407777778,38.2931111111,34.7588888889,11.0878888889,10.909,15.1123333334,15.7467777778,39.507,9.41477777778
632.59,11.0512222222,56.178,38.2975555555,34.7583333333,11.0767777778,10.9294444445,15.1314444444,15.7292222222,39.4857777778,9.42766666666
632.92,11.1342222222,56.268,38.3945555556,34.7774444445,11.1286666667,10.9805555556,15.1764444444,15.8024444444,39.5447777778,9.45144444445
633.26,11.1005555556,56.3311111111,38.4327777778,34.8321111111,11.1405555555,10.9875555556,15.1764444444,15.8005555555,39.6083333333,9.426
633.59,11.0961111111,56.3985555556,38.4666666667,34.8553333333,11.1203333333,11.0061111111,15.2348888889,15.7993333334,39.6854444445,9.43344444445
633.92,11.1178888889,56.4133333333,38.4736666666,34.8697777778,11.1351111111,11.0314444444,15.2995555556,15.7584444444,39.6932222222,9.43933333333
634.25,11.0846666667,56.3654444444,38.4124444444,34.7954444444,11.0643333333,10.9944444444,15.2641111111,15.7161111111,39.6334444444,9.39611111111
634.58,11.0452222222,56.3385555556,38.3485555555,34.7326666667,11.0306666666,10.9748888889,15.2384444444,15.6688888889,39.5905555556,9.36477777778
634.91,11.027,56.3124444444,38.376,34.707,11.0345555556,10.9785555556,15.2366666667,15.6484444444,39.5905555556,9.38877777778
635.25,11.0557777778,56.4655555556,38.4327777778,34.7834444444,11.0394444445,11.0261111111,15.2463333333,15.6825555556,39.7015555556,9.41922222222
635.58,11.0303333333,56.4698888889,38.427,34.7598888889,11.0386666667,10.998,15.2473333334,15.6292222222,39.7108888889,9.38922222222
635.91,11.0344444444,56.5662222222,38.4856666667,34.7991111111,11.0527777778,11.0304444444,15.2681111111,15.6245555556,39.7708888889,9.42122222222
636.24,11.0437777778,56.6951111111,38.5392222222,34.8266666667,11.0762222222,11.0814444445,15.2837777778,15.626,39.8171111111,9.43666666667
636.57,11.0771111111,56.7487777778,38.5823333333,34.8872222222,11.0694444444,11.1118888889,15.3075555555,15.6417777778,39.8792222222,9.47855555556
636.90,11.0327777778,56.6625555556,38.4797777778,34.8161111111,11.0076666667,11.1112222222,15.218,15.5562222222,39.7731111111,9.48066666667
637.23,11.0554444444,56.6412222222,38.5103333333,34.8898888889,11.036,11.1166666667,15.2305555555,15.6154444445,39.727,9.49544444445
637.56,11.0404444444,56.6707777778,38.5433333333,34.9177777778,11.0304444444,11.1201111111,15.2486666667,15.6798888889,39.7407777778,9.48877777778
637.90,11.0575555555,56.7302222222,38.5595555555,34.9702222222,11.0717777778,11.1558888889,15.2917777778,15.738,39.7544444444,9.50888888889
638.23,11.0816666667,56.8323333333,38.6175555556,35.0622222222,11.1044444445,11.1675555555,15.3193333333,15.79,39.8355555555,9.53288888889
638.56,11.097,56.8236666667,38.5684444444,35.069,11.0984444445,11.176,15.3207777778,15.7956666667,39.8476666667,9.52311111111
638.89,11.0847777778,56.7663333333,38.5417777778,35.0291111111,11.1428888889,11.1435555556,15.3224444445,15.8285555555,39.8063333333,9.52544444445
639.22,11.1042222222,56.8365555556,38.5345555556,35.0893333333,11.0973333333,11.1556666667,15.3315555556,15.8066666667,39.8253333333,9.52833333335
639.55,11.17,56.9011111111,38.5782222222,35.1666666667,11.1505555555,11.2173333334,15.4076666667,15.8984444445,39.8687777778,9.58188888888
639.88,11.1841111111,56.914,38.5801111111,35.263,11.1674444444,11.249,15.4562222222,15.949,39.9265555556,9.61933333332
640.21,11.1436666667,56.8405555556,38.5475555556,35.2593333333,11.1983333333,11.2584444444,15.475,15.9346666667,39.9022222222,9.62877777779
640.54,11.1231111111,56.7641111111,38.5134444444,35.2072222222,11.2078888889,11.2237777778,15.5034444445,15.9466666667,39.8698888889,9.59011111111
640.87,11.0724444444,56.7868888889,38.5194444444,35.1305555555,11.1893333333,11.2507777778,15.4527777778,15.8757777778,39.867,9.58755555556
641.20,11.098,56.7286666667,38.4558888889,35.0978888889,11.1975555556,11.2764444444,15.4255555555,15.836,39.8921111111,9.60088888888
641.53,11.111,56.6808888889,38.4533333333,35.0887777778,11.1842222222,11.2492222222,15.4064444444,15.8008888889,39.9075555555,9.59066666668
641.87,11.1178888889,56.667,38.438,35.0657777778,11.1574444444,11.2702222222,15.4141111111,15.7966666667,39.8837777778,9.61033333335
642.20,11.0658888889,56.6601111111,38.4364444444,35.0267777778,11.152,11.3296666667,15.4264444444,15.8203333333,39.8736666666,9.59444444443
642.53,11.0062222222,56.61,38.3445555556,34.9745555556,11.1035555555,11.3362222222,15.3917777778,15.7133333333,39.781,9.51355555556
642.86,11.0047777778,56.5737777778,38.3664444445,34.9983333334,11.1761111111,11.3956666667,15.3934444445,15.7513333333,39.8328888889,9.54588888889
643.19,10.9454444444,56.5454444445,38.4071111111,34.9944444445,11.1518888889,11.4231111111,15.3308888889,15.6911111111,39.8558888889,9.56455555556
643.52,10.9323333333,56.5865555556,38.4281111111,34.9832222222,11.1582222222,11.4308888889,15.3082222222,15.6631111111,39.8573333333,9.57766666667
643.85,10.9648888889,56.6753333333,38.4506666667,35.0087777778,11.136,11.4396666666,15.2997777778,15.6814444444,39.943,9.586
644.18,10.9564444445,56.7344444445,38.5066666667,35.0216666667,11.1647777778,11.4865555556,15.333,15.6827777778,39.9576666667,9.61466666667
644.51,10.9368888889,56.8027777778,38.4803333333,35.0525555556,11.1945555556,11.4457777778,15.362,15.6876666667,40.0055555556,9.65422222221
644.84,11.0138888889,56.8643333333,38.5848888889,35.1692222222,11.2778888889,11.528,15.4412222222,15.7983333333,40.0673333333,9.74233333334
645.17,10.9057777778,56.8521111111,38.5328888889,35.0736666667,11.2267777778,11.5114444445,15.3864444445,15.7285555556,40.0245555556,9.69266666668
645.50,10.7987777778,56.8704444444,38.5087777778,34.9702222222,11.1555555555,11.4224444444,15.2866666667,15.6556666667,39.992,9.61644444443
645.83,10.8808888889,57.021,38.5794444445,35.0437777778,11.1863333333,11.3572222222,15.3094444444,15.669,40.093,9.64144444446
646.16,10.997,57.1274444444,38.68,35.1428888889,11.2242222222,11.3908888889,15.3905555555,15.7695555556,40.2045555556,9.75155555557
646.49,10.9531111111,57.122,38.6526666666,35.0884444444,11.1744444445,11.337,15.3611111111,15.778,40.1217777778,9.71333333333
646.82,11.0174444445,57.0733333333,38.5707777778,35.0371111111,11.2705555556,11.3602222222,15.4133333334,15.7866666667,40.0938888889,9.73777777777
647.15,11.0471111111,57.0591111111,38.6161111111,35.0401111111,11.3144444445,11.3441111111,15.4562222222,15.8031111111,40.1108888889,9.80555555557
647.48,11.0708888889,57.0942222222,38.646,35.0733333333,11.3658888889,11.381,15.4975555556,15.819,40.1141111111,9.86755555557
647.81,11.1698888889,57.1604444444,38.6696666667,35.189,11.3794444444,11.4173333333,15.5607777778,15.8738888889,40.2474444445,9.87922222222
648.14,11.259,57.1324444445,38.69,35.214,11.4142222222,11.4783333333,15.5902222222,15.9605555556,40.2456666667,9.88822222223
648.47,11.1338888889,57.0643333333,38.6128888889,35.0983333333,11.3463333333,11.3552222222,15.5125555555,15.8246666667,40.1252222222,9.76488888889
648.80,11.1294444444,56.9931111111,38.5357777778,35.0308888889,11.3422222222,11.31,15.4913333333,15.7774444444,40.0858888889,9.75177777778
649.13,11.2301111111,56.9708888889,38.5726666667,35.0951111111,11.4377777778,11.4107777778,15.5791111111,15.8683333333,40.1815555556,9.81822222221
649.46,11.2306666667,56.9855555555,38.5865555556,35.1426666667,11.4368888889,11.4733333333,15.5951111111,15.8508888889,40.1646666667,9.81966666668
649.79,11.1741111111,57.0005555556,38.5697777778,35.0825555555,11.378,11.428,15.5303333333,15.7807777778,40.1521111111,9.75933333332
650.11,11.2334444445,57.0982222222,38.6654444444,35.1008888889,11.4785555556,11.4966666667,15.596,15.8656666667,40.252,9.81633333333
650.44,11.2924444445,57.2262222222,38.769,35.2146666667,11.5082222222,11.5324444445,15.6695555556,15.962,40.3391111111,9.8428888889
650.77,11.3124444444,57.3007777778,38.7511111111,35.2635555556,11.5582222222,11.6004444445,15.6825555556,16.0265555556,40.4216666667,9.81377777779
651.10,11.1782222222,57.1753333333,38.6321111111,35.1355555556,11.4515555555,11.487,15.5798888889,15.9065555556,40.3026666666,9.68322222222
651.43,11.1112222222,57.1026666667,38.6112222222,35.0594444444,11.4336666667,11.5033333333,15.5373333333,15.8702222222,40.2497777778,9.67499999999
651.76,11.1162222222,57.098,38.6467777778,35.0233333333,11.4081111111,11.5418888889,15.5478888889,15.8535555556,40.2642222222,9.66955555554
652.09,11.125,57.1057777778,38.6264444444,35.0206666667,11.3608888889,11.5804444445,15.5434444445,15.8923333333,40.2792222222,9.70199999999
652.42,11.2186666667,57.2494444444,38.8114444444,35.1548888889,11.4514444445,11.6675555555,15.671,16.0252222222,40.3847777778,9.84477777777
