wavelength,Back_TacPhof,Belly_TacPhof,Breast_TacPhof,Crissum_TacPhof,Crown_TacPhof,DorTail_TacPhof,Patch10_TacPhof,Patch11_TacPhof,Rump_TacPhof,Throat_TacPhof,WingTip_TacPhof
377.26,5.7788,14.521,8.29806666667,9.53826666666,4.7867,6.1778,5.6124,5.50746666667,4.98326666667,12.0486666667,5.95763333333
377.63,5.73793333333,14.5072666667,8.34176666667,9.51053333334,4.76786666667,6.21206666667,5.59806666667,5.4766,4.98273333334,12.0536,5.92816666667
377.99,5.7306,14.5710666667,8.3527,9.50713333333,4.74723333333,6.21406666667,5.58246666667,5.4406,4.97586666667,12.0779333334,5.90383333333
378.35,5.72053333333,14.5624,8.356,9.45293333333,4.7056,6.1826,5.55053333333,5.42566666667,4.94886666667,12.0604666667,5.87086666667
378.71,5.6252,14.5284,8.2901,9.36606666667,4.6073,6.0632,5.45266666667,5.35133333333,4.8562,11.9755333333,5.77063333333
379.07,5.632,14.5810666667,8.2966,9.40386666667,4.5707,5.994,5.40973333333,5.3412,4.85106666667,11.982,5.759
379.44,5.67146666667,14.6383333333,8.31396666667,9.44979999999,4.60186666667,5.98026666667,5.42433333333,5.35666666667,4.86306666667,12.0493333333,5.79273333333
379.80,5.72666666667,14.7498,8.3866,9.52613333333,4.67433333333,6.01493333333,5.47406666667,5.42926666667,4.93433333333,12.1503333333,5.8749
380.16,5.66986666667,14.8286,8.36733333333,9.5544,4.69503333333,5.9918,5.48113333333,5.44233333333,4.91466666667,12.2088,5.86856666667
380.52,5.6162,14.8633333333,8.35716666667,9.55393333333,4.67376666667,5.941,5.4318,5.42213333333,4.87686666667,12.2380666667,5.8235
380.88,5.6024,14.8887333333,8.3913,9.55673333333,4.6457,5.9376,5.4126,5.40893333333,4.8512,12.2986666667,5.8038
381.24,5.59833333333,14.8802,8.39766666667,9.55766666667,4.65833333333,5.9178,5.39353333333,5.38873333333,4.84153333333,12.3607333333,5.79406666667
381.61,5.63806666667,14.9999333333,8.40576666667,9.629,4.71773333333,5.9286,5.45273333333,5.4326,4.866,12.4483333333,5.82433333333
381.97,5.66073333333,15.0670666667,8.4197,9.67166666667,4.77796666667,5.94513333333,5.4926,5.48993333333,4.8828,12.5148,5.87356666667
382.33,5.69726666666,15.1934666667,8.46176666667,9.7092,4.84256666667,5.9612,5.52113333333,5.50773333333,4.908,12.6094666667,5.92526666667
382.69,5.74293333333,15.2516,8.51966666667,9.71766666666,4.91886666667,5.99173333333,5.574,5.5314,4.96353333333,12.7193333334,5.96476666667
383.05,5.804,15.3499333333,8.61596666667,9.76,5.0148,6.09733333333,5.66313333333,5.60973333333,5.0576,12.8274,6.04133333333
383.41,5.82033333333,15.3896666667,8.64076666667,9.79713333334,5.006,6.10346666667,5.68153333333,5.61653333333,5.07753333333,12.8489333333,6.08073333333
383.77,5.82893333333,15.4226666667,8.68083333333,9.80693333333,5.0108,6.1266,5.70953333333,5.62353333333,5.05173333333,12.8959333333,6.08743333333
384.14,5.89826666667,15.4858666667,8.74863333333,9.85773333333,5.05896666667,6.169,5.7372,5.65286666667,5.06973333333,12.9938,6.12023333333
384.50,5.88353333333,15.4951333333,8.7463,9.83860000001,5.04433333333,6.1516,5.73453333333,5.62953333333,5.0468,13.0030666667,6.10006666667
384.86,5.8216,15.4616,8.7014,9.79800000001,5.0183,6.09673333333,5.7284,5.5858,5.01026666667,12.994,6.0649
385.22,5.76933333333,15.4825333333,8.67203333333,9.7556,4.9493,6.04993333333,5.67033333333,5.52893333333,4.961,12.9632,6.0007
385.58,5.819,15.5338,8.7322,9.77866666666,4.95226666667,6.07473333333,5.6736,5.55886666667,4.97413333333,13.0038,6.05233333333
385.94,5.78193333333,15.5237333333,8.7437,9.73606666667,4.88653333333,6.02413333333,5.62513333333,5.53013333333,4.9478,12.9962666667,5.97546666667
386.30,5.79506666667,15.5570666667,8.8072,9.76333333334,4.88086666667,6.04666666667,5.66593333333,5.55793333334,4.97633333333,13.0635333333,5.96346666667
386.66,5.82326666667,15.6114,8.85323333333,9.82600000001,4.87916666667,6.0822,5.67046666667,5.58666666667,4.99013333333,13.1277333333,5.97723333333
387.03,5.8006,15.6220666667,8.84946666667,9.84319999999,4.84656666667,6.06106666667,5.638,5.54413333333,4.94173333333,13.1516666667,5.94886666667
387.39,5.73153333333,15.6294,8.83433333333,9.76106666667,4.78043333334,6.00266666667,5.56026666667,5.46833333333,4.87833333333,13.1672666667,5.87733333333
387.75,5.7382,15.7053333333,8.8718,9.78380000001,4.7913,5.99913333333,5.5562,5.44266666667,4.8936,13.1953333333,5.868
388.11,5.67326666667,15.6736,8.8433,9.72040000001,4.7245,5.92946666667,5.4962,5.36066666667,4.84273333333,13.132,5.7932
388.47,5.71313333333,15.7627333333,8.92196666667,9.78013333333,4.7678,5.95606666667,5.5404,5.4072,4.90866666667,13.2248666667,5.84183333333
388.83,5.77526666667,15.8824,9.0226,9.85353333334,4.8359,6.0082,5.58566666667,5.457,4.97593333333,13.3100666667,5.8987
389.19,5.84086666667,15.9832,9.09213333333,9.93873333333,4.90513333333,6.04253333333,5.63533333333,5.5002,5.03773333333,13.4035333333,5.95573333333
389.55,5.83026666667,16.0352,9.12293333333,9.94699999999,4.91886666667,6.0292,5.6126,5.48346666667,5.03133333333,13.4678666667,5.9207
389.91,5.87086666667,16.1524,9.17243333333,10.0137333333,4.9586,6.06373333333,5.66,5.5212,5.08213333333,13.585,5.97123333333
390.27,5.7268,16.0748666667,9.0515,9.90299999999,4.84473333333,5.9352,5.52493333333,5.40393333333,4.9648,13.5068,5.89083333333
390.63,5.67473333333,16.1337333333,9.02583333333,9.877,4.82273333333,5.89046666667,5.4898,5.3594,4.94013333333,13.5272,5.8511
391.00,5.71153333333,16.2299333333,9.0726,9.89406666666,4.84266666667,5.89166666667,5.4896,5.39373333333,4.97713333333,13.6194,5.8598
391.36,5.75786666667,16.326,9.13476666667,9.9724,4.89936666667,5.93106666667,5.53606666667,5.46266666667,5.02673333333,13.7016,5.89363333333
391.72,5.7964,16.3810666667,9.18856666667,10.0205333333,4.92276666667,5.96413333333,5.57766666667,5.52086666667,5.0872,13.8065333333,5.9406
392.08,5.84413333334,16.4894666667,9.23893333333,10.0798,4.95333333333,6.0142,5.61773333333,5.5798,5.1482,13.9216666667,5.99016666667
392.44,5.8234,16.534,9.24523333333,10.075,4.92416666667,5.99626666667,5.58033333333,5.55866666667,5.1234,13.9386666667,5.9761
392.80,5.81513333333,16.5644666667,9.2346,10.0710666667,4.9133,5.9808,5.54773333333,5.53093333333,5.10093333333,13.9555333333,5.94623333333
393.16,5.815,16.6338,9.25336666667,10.0860666667,4.93756666667,5.98806666667,5.5732,5.57873333333,5.11846666667,14.0374,5.94843333333
393.52,5.7638,16.6510666667,9.19826666667,10.0578666667,4.89853333333,5.9132,5.54106666667,5.54066666667,5.091,14.0482,5.8944
393.88,5.81493333333,16.7398,9.2738,10.1277333333,4.9696,5.96626666667,5.5964,5.57406666667,5.1328,14.116,5.9482
394.24,5.94853333333,16.9126666667,9.42593333333,10.2728,5.093,6.06926666667,5.70953333333,5.6832,5.25266666667,14.2895333333,6.03936666667
394.60,5.96926666667,16.9618666667,9.4616,10.2825333333,5.09476666667,6.06966666667,5.71366666667,5.68753333333,5.258,14.3275333333,6.0506
394.96,5.94133333333,17.0019333333,9.47273333334,10.3010666667,5.09493333333,6.046,5.716,5.66893333333,5.2324,14.3510666667,6.04136666667
395.32,5.96473333333,17.0834666667,9.52450000001,10.3496,5.1237,6.0638,5.7516,5.6864,5.2508,14.4331333333,6.07076666667
395.68,5.9548,17.1385333333,9.52676666667,10.3527333333,5.1236,6.03306666666,5.7232,5.65886666667,5.21526666667,14.4541333333,6.04023333333
396.04,5.97293333334,17.1891333333,9.58010000001,10.3878,5.13276666667,6.0296,5.71686666667,5.67,5.21226666667,14.4875333333,6.0274
396.40,6.0122,17.2439333333,9.6364,10.4283333333,5.15253333333,6.0554,5.75586666667,5.67173333333,5.23146666667,14.5665333333,6.0357
396.76,6.04033333333,17.3432,9.71826666667,10.4731333333,5.1814,6.06446666667,5.78666666667,5.71966666667,5.26433333333,14.6797333333,6.08656666667
397.12,6.04833333333,17.3994,9.75853333334,10.486,5.1569,6.05513333333,5.766,5.6804,5.25506666667,14.7201333333,6.09923333333
397.48,6.10046666667,17.4846,9.85883333333,10.5619333333,5.19233333333,6.10566666666,5.7894,5.69986666667,5.29293333333,14.8079333333,6.15233333333
397.84,6.0974,17.5509333333,9.8754,10.5491333333,5.1663,6.077,5.75106666667,5.68586666667,5.28033333333,14.8672,6.13166666667
398.20,6.0992,17.623,9.91196666667,10.5665333333,5.1866,6.09333333333,5.74493333333,5.681,5.27873333333,14.9084666666,6.14566666667
398.56,6.09826666667,17.6924666667,9.94410000001,10.6026,5.18846666667,6.0916,5.73213333333,5.66786666667,5.26166666667,14.9620666667,6.17293333333
398.92,6.08533333333,17.726,9.95856666667,10.6112,5.17716666667,6.09073333333,5.71426666667,5.6408,5.26,15.0037333333,6.16396666667
399.28,6.03693333333,17.7479333333,9.93483333334,10.5743333333,5.13243333333,6.04566666667,5.65926666667,5.60106666667,5.21746666667,15.0154,6.1126
399.64,6.00313333333,17.7376666667,9.90733333333,10.5256666667,5.08806666667,5.99653333333,5.61153333333,5.55093333333,5.19486666667,15.0242666667,6.06926666667
400.00,5.9684,17.7954,9.90713333333,10.5106666667,5.0695,5.97646666667,5.58473333333,5.5018,5.16213333333,15.0628,6.0492
400.36,5.96826666667,17.8806666667,9.92620000001,10.5194666667,5.07363333333,5.97386666667,5.5818,5.49026666667,5.14373333333,15.1196666667,6.0437
400.72,5.93673333334,17.9148,9.90106666668,10.4952,5.03523333333,5.93086666667,5.52586666667,5.4382,5.11373333333,15.1137333333,5.9823
401.08,5.89826666667,17.8948,9.86606666665,10.4664666667,4.9995,5.8802,5.458,5.39293333333,5.08033333333,15.1143333333,5.94233333333
401.44,5.8714,17.9427333333,9.87696666667,10.4376,4.9635,5.86726666667,5.41693333333,5.37546666667,5.05293333333,15.1641333333,5.9099
401.80,5.86233333333,18.0098666667,9.91130000001,10.4425333333,4.95816666667,5.8698,5.42026666667,5.36486666666,5.02133333333,15.2184,5.9093
402.16,5.78626666667,18.0089333333,9.87113333333,10.4254666667,4.87906666667,5.79833333333,5.35126666667,5.31513333333,4.95153333333,15.2272,5.8473
402.52,5.7562,18.0462,9.8595,10.4397333333,4.8648,5.80586666667,5.34793333333,5.3022,4.93933333333,15.263,5.7964
402.88,5.75453333333,18.0916666667,9.86899999999,10.4489333333,4.84753333334,5.79973333333,5.35153333333,5.30346666667,4.93513333333,15.3192,5.7943
403.24,5.75646666667,18.1411333333,9.87243333332,10.4548666667,4.85993333333,5.8068,5.34993333333,5.29673333334,4.94686666667,15.3599333333,5.80273333333
403.60,5.747,18.2518666666,9.91446666668,10.4959333333,4.87116666667,5.82466666667,5.3652,5.29553333333,4.94793333333,15.4305333333,5.8387
403.95,5.77566666667,18.3603333333,9.98440000001,10.5503333333,4.90066666667,5.84673333333,5.40613333333,5.33953333333,4.9796,15.5416666667,5.89263333333
404.31,5.80253333333,18.4207333333,10.0324666667,10.571,4.94316666667,5.8506,5.4204,5.37126666667,5.02126666667,15.6087333333,5.92343333333
404.67,5.8132,18.4962666667,10.0635333333,10.5867333333,4.95206666667,5.8542,5.43746666667,5.37406666667,5.03753333333,15.6843333333,5.92973333333
405.03,5.8522,18.6354,10.1572666667,10.6424,4.98143333333,5.89773333333,5.49553333333,5.40986666667,5.06993333333,15.7874666667,5.95576666667
405.39,5.88313333333,18.689,10.1746666667,10.6667333333,5.01666666667,5.909,5.54093333333,5.43933333333,5.09493333333,15.8262,5.9678
405.75,5.8884,18.7168,10.1831,10.6835333333,5.0299,5.89673333333,5.518,5.43413333333,5.1204,15.8806666667,5.98153333333
406.11,5.96593333333,18.8717333333,10.2797,10.7455333333,5.11836666667,5.97826666666,5.60386666667,5.4976,5.20386666667,16.0003333333,6.0497
406.47,6.03826666667,18.9772,10.3947666667,10.8122666666,5.188,6.01993333333,5.654,5.56946666666,5.2558,16.1106,6.12823333333
406.83,6.08833333333,19.0797333333,10.4562,10.8400666667,5.2349,6.05146666667,5.67926666667,5.61073333333,5.29,16.2001333333,6.16633333333
407.19,6.1132,19.1933333334,10.5481,10.8940666667,5.2594,6.05946666667,5.68573333333,5.61993333333,5.30526666667,16.2971333333,6.18706666667
407.55,6.16413333333,19.2617333334,10.6115333333,10.9506666667,5.28963333334,6.08826666667,5.7124,5.66986666667,5.36066666667,16.4005333333,6.20223333333
407.90,6.17486666666,19.3192666667,10.6289,10.9507333333,5.2897,6.07526666667,5.70126666667,5.66486666667,5.36746666667,16.4459333333,6.1857
408.26,6.14866666667,19.3466666667,10.6364333333,10.9534,5.25163333333,6.07126666667,5.6866,5.6404,5.34046666667,16.4828666667,6.17166666667
408.62,6.14773333333,19.4162666667,10.6686333333,10.9803333333,5.25463333334,6.07186666667,5.68093333333,5.64766666667,5.3232,16.5352,6.19363333333
408.98,6.1854,19.4978,10.7139666667,11.0166666667,5.30803333334,6.11,5.7014,5.68546666667,5.33933333333,16.6044,6.23066666667
409.34,6.19753333333,19.5978,10.7667666667,11.0468,5.33086666667,6.13593333333,5.70113333333,5.69893333333,5.34246666667,16.7125333334,6.2547
409.70,6.18913333333,19.7007333333,10.8046,11.0611333334,5.32726666667,6.14566666666,5.71293333333,5.70213333333,5.342,16.7584,6.2422
410.06,6.13666666667,19.6709333333,10.7641666667,11.0055333333,5.26143333333,6.06293333333,5.63,5.63453333333,5.27666666667,16.755,6.19153333333
410.42,6.1238,19.7308666667,10.7649,11.0043333333,5.25236666667,6.0416,5.6154,5.6216,5.28213333333,16.8060666667,6.16726666667
410.77,6.13466666667,19.7915333333,10.7938666667,11.0364,5.2686,6.05706666667,5.61186666667,5.6292,5.30713333333,16.8361333333,6.16816666667
411.13,6.1328,19.8438666666,10.7873666667,11.0326,5.26406666667,6.05133333333,5.61846666667,5.6396,5.30786666667,16.8782,6.18233333333
411.49,6.08813333333,19.8618,10.7759666667,11.0023333333,5.2371,6.0146,5.56233333333,5.58133333333,5.24893333333,16.88,6.1357
411.85,6.089,19.8917333333,10.7815666667,11.0156666667,5.26143333333,6.019,5.54453333333,5.58206666667,5.244,16.9034666667,6.1355
412.21,6.10713333333,19.9824,10.7962,11.0454,5.28293333333,6.00273333333,5.55133333333,5.58906666667,5.25013333333,16.9918666667,6.14453333333
412.57,6.0872,20.0394666667,10.8218666667,11.0696666667,5.27803333333,5.99466666667,5.54293333333,5.57093333333,5.25046666667,17.0418666667,6.13613333333
412.92,6.024,20.0386666667,10.7869,11.0498,5.21646666667,5.9406,5.49033333333,5.51653333333,5.21546666667,17.0654666667,6.0865
413.28,5.94313333333,19.9960666667,10.7497333333,11.0096,5.1363,5.8622,5.43153333333,5.43913333333,5.156,17.0321333333,6.0174
413.64,5.9492,20.0400666667,10.7624,11.0289333334,5.15343333333,5.8586,5.4226,5.4478,5.15033333333,17.0964666667,6.03016666667
414.00,5.98073333333,20.1628666667,10.8309,11.0992666667,5.19686666667,5.91493333333,5.48653333333,5.50373333333,5.2004,17.1758,6.06563333333
414.36,5.9728,20.2190666667,10.8417666667,11.1203333333,5.18733333333,5.92306666666,5.48726666667,5.48613333333,5.19006666667,17.2468,6.07706666667
414.72,5.94926666667,20.2825333333,10.8467333333,11.1059333333,5.1497,5.87666666667,5.45966666667,5.43706666667,5.1394,17.2945333333,6.0422
415.07,5.97793333333,20.3436666667,10.8879666667,11.1566666666,5.17236666667,5.91146666667,5.48653333333,5.4554,5.173,17.3820666667,6.0299
415.43,6.03266666667,20.474,10.9904333333,11.2236666667,5.22906666667,5.9524,5.52526666667,5.52193333333,5.2374,17.5086,6.09406666667
415.79,6.0068,20.5523333333,11.0165333333,11.2292666667,5.21366666667,5.95286666667,5.52533333333,5.5054,5.23206666667,17.5564,6.0969
416.15,6.0,20.5844666667,11.0240666667,11.2298666667,5.19553333333,5.9578,5.51226666667,5.49833333333,5.23253333333,17.5837333333,6.08643333333
416.51,6.00513333333,20.6076666667,11.0258333333,11.1930666667,5.1759,5.95693333333,5.5198,5.4822,5.22466666667,17.6188,6.0807
416.86,6.02506666666,20.6794666667,11.0801666667,11.2208,5.2012,5.9694,5.5318,5.504,5.24293333333,17.6784666667,6.09516666667
417.22,6.0502,20.7688,11.1081,11.2378666667,5.22483333333,5.97113333333,5.53473333333,5.52226666667,5.27046666667,17.7206,6.11916666667
417.58,6.06826666666,20.8299333333,11.1487666667,11.2766,5.23713333333,5.9812,5.551,5.53413333333,5.28433333333,17.7861333333,6.14216666667
417.94,6.0676,20.8682,11.1727666667,11.2712666667,5.2325,5.96973333333,5.532,5.515,5.2672,17.8366666667,6.14303333333
418.29,6.09726666667,20.9196666667,11.2122,11.2809333333,5.25036666667,5.9836,5.55073333333,5.53833333333,5.2928,17.8710666667,6.15466666667
418.65,6.0916,20.9608,11.2508333333,11.3036,5.2734,5.99586666667,5.54513333333,5.54973333333,5.2958,17.932,6.17063333333
419.01,6.0756,20.9944,11.2753666667,11.2857333333,5.2569,5.97446666667,5.52213333333,5.53486666667,5.27493333333,17.9458666667,6.17423333333
419.37,6.06626666667,21.0212,11.2747,11.2818666667,5.2428,5.97453333333,5.51873333333,5.51593333334,5.26346666667,17.9600666667,6.15763333333
419.73,6.09226666667,21.0696,11.3129666667,11.3030666667,5.2587,5.99366666667,5.5232,5.52613333333,5.28133333333,18.028,6.1679
420.08,6.12226666667,21.1495333333,11.3715333333,11.3284666667,5.28823333333,6.01626666667,5.5456,5.5526,5.30593333333,18.09,6.1933
420.44,6.147,21.2057333333,11.4183,11.3706666667,5.3126,6.0402,5.55386666667,5.5748,5.31913333333,18.1503333333,6.2048
420.80,6.15086666666,21.2558666667,11.4470333333,11.3922666667,5.31873333333,6.0456,5.56013333333,5.5708,5.33446666667,18.198,6.22133333333
421.16,6.1724,21.3181333333,11.4893333333,11.4216666667,5.34213333334,6.07373333333,5.57706666667,5.58546666667,5.35,18.2708,6.2483
421.51,6.1422,21.3384,11.4969666667,11.398,5.3112,6.0426,5.55093333334,5.5544,5.32726666667,18.2761333333,6.2152
421.87,6.13533333333,21.3797333333,11.5043333333,11.4069333334,5.2954,6.03586666666,5.53606666667,5.55266666667,5.32386666667,18.3199333333,6.21513333333
422.23,6.12326666667,21.4307333333,11.5274,11.4134666667,5.29693333334,6.02926666667,5.51853333333,5.53353333333,5.3092,18.3742,6.21536666667
422.58,6.1052,21.4640666667,11.5291666667,11.3958666667,5.28086666667,6.0106,5.5158,5.51286666667,5.2988,18.3944,6.19536666667
422.94,6.11353333333,21.5220666667,11.5467333333,11.4121333333,5.2894,6.0102,5.51373333333,5.509,5.3036,18.4618,6.19653333333
423.30,6.09153333333,21.5772666667,11.5552666667,11.42,5.27,5.9854,5.50346666667,5.48726666667,5.28293333334,18.5035333333,6.1846
423.66,6.09353333333,21.641,11.5738333333,11.425,5.26766666667,5.9714,5.49866666667,5.47926666667,5.28513333333,18.5525333333,6.19063333333
424.01,6.078,21.6852666667,11.5832,11.428,5.2572,5.956,5.47806666667,5.46446666667,5.2744,18.5916666667,6.18406666667
424.37,6.0602,21.7442,11.5713333333,11.4164666667,5.24283333333,5.93146666667,5.45346666667,5.44653333333,5.26853333333,18.6216,6.17963333333
424.73,6.0364,21.7692666667,11.5555666667,11.3802666667,5.2186,5.895,5.40966666667,5.4198,5.22806666667,18.6342666667,6.1457
425.08,6.03846666667,21.8251333334,11.5782333333,11.3807333333,5.21053333333,5.87826666667,5.39573333333,5.41386666667,5.2168,18.6662666667,6.1346
425.44,6.0594,21.8968,11.6011333333,11.4029333333,5.2349,5.8978,5.40546666667,5.43113333333,5.2344,18.7290666667,6.14506666667
425.80,6.05846666667,21.9502,11.6192333333,11.4063333333,5.24726666667,5.88233333333,5.39893333333,5.40873333333,5.23,18.7668,6.12636666667
426.16,6.043,21.9898666667,11.6255666667,11.3946666667,5.22693333333,5.85846666667,5.3828,5.39446666667,5.21693333333,18.795,6.10133333333
426.51,6.04766666667,22.0673333333,11.6497,11.4132666667,5.2264,5.85933333333,5.36686666667,5.3884,5.21806666667,18.8556666667,6.1056
426.87,6.02766666666,22.1123333333,11.6528333333,11.4046666667,5.22563333333,5.84333333333,5.34873333333,5.36813333333,5.19733333333,18.8693333333,6.09156666667
427.23,6.08473333333,22.1856666667,11.7088333333,11.4285333333,5.2823,5.88213333333,5.38133333333,5.40973333333,5.23906666667,18.9412666667,6.1392
427.58,6.0562,22.1982,11.7111,11.4073333333,5.2491,5.8584,5.3558,5.37653333334,5.2062,18.9437333333,6.1069
427.94,6.04846666667,22.2528,11.7277666667,11.4147333333,5.24536666667,5.84606666667,5.34026666667,5.34626666667,5.1924,18.9844666667,6.0903
428.30,6.06113333333,22.3291333333,11.7964333333,11.4433333333,5.27386666667,5.8542,5.35166666667,5.35586666667,5.19926666667,19.0624666667,6.0985
428.65,6.08133333333,22.4045333333,11.8398333333,11.4788666667,5.29686666667,5.8824,5.3746,5.371,5.22426666667,19.1298666667,6.1162
