wavelength,Back_SicColm,Belly_SicColm,Breast_SicColm,Crissum_SicColm,Crown_SicColm,DorTail_SicColm,Patch10_SicColm,Rump_SicColm,Throat_SicColm,WingTip_SicColm
393.52,8.12673333333,10.0868666667,7.52613333334,12.9098,7.0456,7.15026666666,4.78833333333,9.36773333333,11.1808666667,8.33453333334
393.88,8.19293333334,10.1578666667,7.57326666666,12.9081333333,7.1198,7.26013333334,4.86166666666,9.42026666667,11.2359333333,8.41799999999
394.24,8.0422,9.90399999999,7.42086666666,12.7316666667,6.94713333333,7.12433333333,4.7184,9.24873333334,10.9734,8.30966666667
394.60,7.99846666666,9.83413333335,7.34113333333,12.6237333333,6.9028,7.1134,4.68713333333,9.187,10.8725333333,8.31506666667
394.96,7.90353333333,9.62893333334,7.23466666666,12.489,6.77073333333,6.95626666667,4.62393333333,9.1048,10.7082,8.21133333334
395.32,7.95040000001,9.62093333333,7.23746666666,12.4892666667,6.82446666667,7.0224,4.68113333333,9.14126666667,10.6911333333,8.2756
395.68,7.93906666667,9.64760000001,7.23853333334,12.4866666667,6.91053333333,7.08953333333,4.8028,9.2164,10.6896666666,8.32486666666
396.04,7.92066666667,9.52360000001,7.18046666667,12.3312,6.90186666667,7.09966666667,4.796,9.19939999999,10.5824,8.35300000001
396.40,7.88033333333,9.39180000001,7.08453333333,12.1959333333,6.8222,7.04893333333,4.7488,9.10866666666,10.4741333333,8.29566666666
396.76,7.85593333333,9.31273333333,7.07779999999,12.1120666667,6.846,7.05693333333,4.76366666667,9.10986666666,10.471,8.30100000001
397.12,7.80973333334,9.21160000001,6.9912,12.0276,6.80886666667,7.09893333333,4.7722,9.06339999999,10.3820666667,8.2476
397.48,7.8388,9.14666666666,6.93553333333,11.9230666667,6.76306666667,7.08033333333,4.80426666667,9.02439999999,10.3393333333,8.27493333333
397.84,7.71533333334,8.95840000001,6.80506666667,11.7224,6.61913333333,6.96306666667,4.71026666667,8.87313333334,10.1560666667,8.15146666667
398.20,7.79733333334,8.97080000001,6.8264,11.6925333333,6.67586666667,7.058,4.80206666667,8.88286666667,10.2119333333,8.22033333333
398.56,7.78993333334,8.94186666666,6.81753333333,11.6307333333,6.72113333333,7.08653333333,4.8456,8.84653333333,10.1891333333,8.20613333333
398.92,7.79586666667,8.93526666667,6.8034,11.544,6.76986666667,7.18246666667,4.9004,8.80893333334,10.1651333333,8.27000000001
399.28,7.71286666667,8.78173333333,6.64606666666,11.4045333333,6.65946666667,7.1078,4.783,8.71673333333,10.0434,8.21186666667
399.64,7.77013333334,8.75326666667,6.67513333333,11.3504666667,6.67693333333,7.10453333333,4.79286666667,8.71886666666,10.0336,8.2996
400.00,7.82626666666,8.77846666666,6.73893333333,11.4296,6.75346666667,7.15653333333,4.86106666667,8.77013333333,10.0625333333,8.33006666667
400.36,7.74606666667,8.64113333333,6.6008,11.275,6.63073333333,7.06313333333,4.77153333333,8.6526,9.92413333333,8.24433333334
400.72,7.70260000001,8.5384,6.50573333333,11.1548666667,6.54653333333,6.98746666667,4.7044,8.53613333334,9.82020000001,8.24659999999
401.08,7.56833333333,8.3728,6.35246666667,10.9998666667,6.40466666666,6.83786666667,4.63053333333,8.40486666666,9.69013333333,8.15526666666
401.44,7.66553333334,8.4292,6.45373333333,11.0629333333,6.538,6.97253333333,4.7484,8.46366666666,9.75000000001,8.27919999999
401.80,7.76019999999,8.47533333333,6.51066666667,11.117,6.6094,7.09353333333,4.84486666667,8.52900000001,9.81026666666,8.39126666667
402.16,7.73806666667,8.45266666667,6.48893333333,11.087,6.60246666667,7.13013333333,4.865,8.53633333333,9.78813333333,8.39960000001
402.52,7.79013333334,8.4472,6.5014,11.1130666667,6.61526666667,7.15593333333,4.92386666667,8.5812,9.78659999999,8.46526666667
402.88,7.65553333333,8.30366666667,6.35106666667,10.9737333333,6.4858,7.0264,4.7664,8.46986666666,9.64333333334,8.34773333333
403.24,7.72060000001,8.34593333333,6.40973333333,10.9741333333,6.53546666667,7.08533333333,4.86646666667,8.47653333333,9.71179999999,8.39086666667
403.60,7.68466666667,8.25106666667,6.337,10.8654666667,6.477,7.04033333333,4.85353333333,8.43113333333,9.64740000001,8.317
403.95,7.78306666666,8.30453333333,6.4038,10.9007333333,6.5686,7.11793333333,4.98313333333,8.47893333333,9.73473333333,8.41853333334
404.31,7.85873333333,8.40346666667,6.53453333333,10.987,6.6842,7.25026666667,5.09406666667,8.59346666667,9.84246666667,8.56306666667
404.67,7.90586666666,8.44966666667,6.57226666667,11.032,6.76673333333,7.32813333333,5.14906666667,8.6446,9.87006666667,8.60826666667
405.03,7.96573333333,8.48386666666,6.65106666667,11.0673333333,6.8306,7.39706666667,5.17286666667,8.68479999999,9.92033333333,8.68053333333
405.39,7.92366666666,8.39326666667,6.55313333333,10.9691333333,6.75473333333,7.34333333333,5.11746666667,8.64006666667,9.88493333332,8.64813333333
405.75,7.91146666667,8.33166666667,6.50993333333,10.9301333333,6.74553333333,7.33086666667,5.10993333333,8.62939999999,9.85913333333,8.62666666667
406.11,7.9486,8.37186666667,6.5364,10.9256,6.79266666667,7.3462,5.1412,8.65219999999,9.90286666666,8.64933333333
406.47,7.91099999999,8.3188,6.51133333333,10.9034,6.78033333333,7.3348,5.11166666667,8.60293333334,9.87479999999,8.65686666667
406.83,8.05746666667,8.4112,6.6302,11.0256,6.87633333333,7.4946,5.2612,8.6904,10.0073333333,8.7888
407.19,7.95353333333,8.29926666667,6.52773333333,10.9154,6.82746666667,7.41353333333,5.1684,8.6306,9.91139999999,8.71459999999
407.55,7.88319999999,8.23233333333,6.46033333333,10.8514,6.7698,7.3656,5.0796,8.51466666667,9.87193333333,8.64266666667
407.90,7.86973333334,8.1862,6.3892,10.8239333333,6.7678,7.3592,5.07533333333,8.52273333334,9.82479999999,8.67773333334
408.26,7.81313333333,8.1098,6.29506666667,10.7274,6.721,7.30533333333,5.0334,8.46526666666,9.74679999999,8.61553333333
408.62,7.93440000001,8.13793333333,6.35753333333,10.7982,6.8028,7.40253333333,5.1012,8.54646666666,9.83766666667,8.69073333334
408.98,7.9668,8.14573333333,6.32713333333,10.7666666667,6.82673333333,7.451,5.1304,8.52933333333,9.82613333333,8.7042
409.34,8.00533333334,8.23386666667,6.4344,10.8479333333,6.9246,7.54186666667,5.23013333333,8.61993333333,9.90593333334,8.79673333333
409.70,8.07706666666,8.28873333333,6.47266666667,10.8778666667,6.9756,7.5568,5.27066666667,8.6622,9.91106666667,8.83906666666
410.06,8.0554,8.2456,6.43473333333,10.8476666667,6.94586666667,7.53126666667,5.25753333333,8.60413333333,9.8568,8.83659999999
410.42,8.15753333334,8.32566666667,6.46926666667,10.8857333333,7.01566666667,7.599,5.31493333333,8.67306666666,9.92086666667,8.88373333334
410.77,8.1972,8.35726666667,6.4936,10.907,7.0804,7.6146,5.34286666667,8.72733333333,9.93319999999,8.92340000001
411.13,8.2572,8.39986666667,6.5586,10.9712,7.14333333333,7.72013333333,5.40913333333,8.77026666667,9.96653333333,9.0072
411.49,8.37659999999,8.4662,6.65413333333,11.0685333333,7.2548,7.86166666667,5.5424,8.90653333334,10.0340666667,9.1706
411.85,8.31646666667,8.4064,6.5906,10.9817333333,7.16613333333,7.8044,5.4594,8.82993333333,9.95739999999,9.07546666668
412.21,8.33620000001,8.39066666667,6.6138,11.0131333333,7.19233333333,7.82913333333,5.48066666667,8.83199999999,9.96320000001,9.09806666666
412.57,8.23459999999,8.35426666667,6.549,10.924,7.1306,7.7848,5.45053333334,8.78226666667,9.89639999999,9.0448
412.92,8.27166666666,8.37606666667,6.5884,10.9760666667,7.1792,7.81353333333,5.488,8.83053333334,9.9484,9.11853333335
413.28,8.26966666666,8.3382,6.52686666667,10.9380666667,7.1452,7.79593333333,5.4652,8.79200000001,9.89266666667,9.04453333334
413.64,8.15573333333,8.22286666667,6.42733333333,10.8579333333,7.09513333333,7.75606666667,5.3982,8.69780000001,9.8414,9.03373333333
414.00,8.17593333333,8.23573333333,6.43213333333,10.8489333333,7.13173333333,7.77526666667,5.43133333333,8.71726666667,9.86533333333,9.05153333334
414.36,8.15360000001,8.20013333333,6.44353333333,10.7701333333,7.11066666667,7.79373333333,5.4406,8.68546666668,9.85906666667,9.07840000001
414.72,8.16919999999,8.2,6.46286666667,10.7197333333,7.12166666667,7.82566666667,5.48046666667,8.67453333333,9.88399999999,9.11953333332
415.07,8.26053333333,8.23933333333,6.53173333333,10.7301333333,7.18153333333,7.876,5.5614,8.75019999999,9.97853333333,9.22093333332
415.43,8.2738,8.2248,6.5322,10.7249333333,7.20353333333,7.89273333333,5.5728,8.72873333334,9.98033333332,9.23626666668
415.79,8.32326666667,8.22666666667,6.55413333333,10.7376666667,7.25533333333,7.95733333333,5.6174,8.73479999999,10.0206666667,9.31426666666
416.15,8.34733333333,8.2122,6.566,10.7120666667,7.289,7.98766666667,5.64726666667,8.75193333333,10.0133333333,9.362
416.51,8.406,8.21906666667,6.5978,10.7128,7.3108,8.02073333333,5.708,8.7794,10.0018666667,9.43713333335
416.86,8.42213333333,8.1986,6.623,10.6882,7.32866666667,8.05713333334,5.76373333333,8.79886666667,9.99826666667,9.49499999999
417.22,8.37219999999,8.12066666667,6.59793333333,10.6122666667,7.30173333333,8.04406666667,5.74886666667,8.75766666667,9.93713333333,9.52733333335
417.58,8.35933333333,8.06213333334,6.5862,10.5250666667,7.25773333333,8.01813333333,5.75406666667,8.74466666667,9.88433333333,9.48399999999
417.94,8.35373333334,8.01573333333,6.5706,10.4748,7.2574,8.03040000001,5.7642,8.72779999999,9.81106666667,9.51593333333
418.29,8.28446666667,7.92933333333,6.50773333333,10.3891333333,7.20913333333,7.977,5.74293333333,8.67613333333,9.72286666667,9.46866666666
418.65,8.20553333333,7.83346666667,6.44666666667,10.2930666667,7.15666666667,7.92566666667,5.72813333333,8.58653333333,9.61906666667,9.41713333333
419.01,8.18666666667,7.77826666667,6.42793333333,10.232,7.1526,7.93066666666,5.73746666667,8.55773333333,9.54873333333,9.43313333333
419.37,8.16126666667,7.74506666667,6.42533333333,10.1564,7.1416,7.92433333333,5.7552,8.55033333333,9.52133333333,9.43740000001
419.73,8.06806666667,7.64093333333,6.36006666667,10.0538666667,7.06906666667,7.85106666667,5.69766666667,8.47186666667,9.41446666666,9.38480000001
420.08,8.02526666666,7.5756,6.32406666667,9.95726666667,7.02806666667,7.82506666667,5.6672,8.40939999999,9.35800000001,9.36259999999
420.44,7.96266666667,7.48813333333,6.2706,9.865,6.97966666667,7.7768,5.6242,8.343,9.2714,9.31660000001
420.80,7.93686666667,7.44513333333,6.26293333333,9.80473333333,6.95446666667,7.7562,5.6234,8.31346666666,9.22226666666,9.30206666667
421.16,7.90439999999,7.39053333333,6.23206666667,9.72506666667,6.9322,7.7282,5.6124,8.26106666667,9.17286666667,9.27273333333
421.51,7.91880000001,7.40326666667,6.25873333333,9.71520000001,6.9614,7.7522,5.64213333333,8.24586666667,9.15326666666,9.31966666667
421.87,7.90880000001,7.3784,6.27473333333,9.68326666667,6.949,7.77133333333,5.65753333333,8.25099999999,9.13926666667,9.34366666667
422.23,7.92360000001,7.3568,6.2718,9.6554,6.95226666667,7.7864,5.67593333333,8.23040000001,9.11286666667,9.37073333333
422.58,7.96393333334,7.37313333333,6.30206666667,9.67419999999,6.9854,7.82606666667,5.70493333333,8.27193333333,9.11953333333,9.42973333333
422.94,7.92966666666,7.33966666667,6.28113333333,9.62833333333,6.95633333333,7.79966666667,5.68373333333,8.23240000001,9.0766,9.41126666667
423.30,7.90766666667,7.30646666667,6.243,9.58586666666,6.93086666667,7.7854,5.66226666667,8.19806666667,9.02039999999,9.40893333333
423.66,7.94433333333,7.3294,6.26846666666,9.58186666667,6.9538,7.82486666667,5.70253333333,8.2112,9.03520000001,9.43966666665
424.01,7.95006666667,7.32393333333,6.269,9.58240000001,6.95806666667,7.8234,5.71706666667,8.20813333334,9.0198,9.4562
424.37,7.961,7.29806666667,6.26333333333,9.57140000001,6.96826666667,7.83913333333,5.7208,8.2022,9.01506666667,9.47673333333
424.73,7.96013333334,7.2698,6.246,9.54466666668,6.964,7.841,5.717,8.1896,8.99293333334,9.47666666667
425.08,7.97926666666,7.27366666667,6.2512,9.54953333334,6.976,7.86313333333,5.73846666667,8.20173333333,8.98766666666,9.50173333334
425.44,7.97479999999,7.24073333333,6.24546666667,9.51513333333,6.97286666667,7.8716,5.7542,8.2172,8.97593333333,9.50733333335
425.80,8.00846666667,7.23873333333,6.271,9.51806666666,7.01226666667,7.884,5.78073333333,8.21860000001,8.99613333334,9.53566666667
426.16,7.98673333333,7.21146666667,6.2418,9.47953333333,6.9908,7.86166666667,5.7412,8.20219999999,8.97366666667,9.5218
426.51,7.98820000001,7.19713333333,6.24253333333,9.44786666667,6.9986,7.85826666667,5.75933333333,8.18726666667,8.96393333333,9.52186666666
426.87,8.00033333333,7.18166666667,6.24193333333,9.43333333334,7.00266666667,7.859,5.76753333333,8.18533333334,8.96413333333,9.51313333332
427.23,8.06586666667,7.22586666667,6.3216,9.47899999999,7.0798,7.91513333333,5.84893333333,8.23420000001,9.02066666667,9.5766
427.58,8.06973333334,7.19473333333,6.3352,9.47793333333,7.09633333333,7.91726666667,5.86746666667,8.24133333334,9.01459999999,9.5896
427.94,8.057,7.17113333333,6.32466666667,9.45233333333,7.08666666667,7.9082,5.87646666667,8.2362,8.98646666666,9.57093333333
428.30,8.04893333333,7.18713333333,6.3438,9.42773333333,7.06053333333,7.91093333333,5.8932,8.22846666666,8.99846666667,9.57206666668
428.65,8.08806666666,7.2452,6.40093333333,9.47306666667,7.1186,7.96346666667,5.94866666667,8.27606666666,9.024,9.62013333333
429.01,8.11366666667,7.2664,6.4226,9.46486666667,7.10813333333,7.96366666667,5.96093333333,8.27446666666,9.01753333333,9.62299999999
429.37,8.1142,7.2884,6.4264,9.48060000001,7.1052,7.96166666667,5.95733333333,8.26046666667,9.0252,9.63406666667
429.72,8.06473333333,7.2478,6.36186666667,9.419,7.04133333333,7.92953333333,5.89766666667,8.2148,8.94993333333,9.55486666667
430.08,8.18786666666,7.3708,6.5148,9.54933333333,7.18073333333,8.06446666667,6.04506666667,8.33646666666,9.07139999999,9.68086666668
430.44,8.14886666667,7.32933333333,6.46433333334,9.51246666667,7.11933333333,8.0362,5.98893333333,8.29633333334,9.02426666667,9.63073333334
430.79,8.11906666666,7.33533333334,6.47446666667,9.52,7.1046,8.03266666667,5.9758,8.2934,9.02133333334,9.62566666667
431.15,8.11786666667,7.317,6.4542,9.51239999999,7.0672,8.04306666667,5.93533333333,8.28726666667,8.99626666667,9.60953333333
431.50,8.14199999999,7.34926666667,6.46806666666,9.52040000001,7.06453333333,8.05953333333,5.9326,8.31566666667,9.00373333333,9.61526666667
431.86,8.17346666666,7.39046666667,6.5082,9.5606,7.06946666667,8.11193333333,5.95826666667,8.35166666666,9.04100000001,9.65560000001
432.22,8.19640000001,7.40253333333,6.50606666667,9.58826666667,7.09513333333,8.1156,5.97306666667,8.37766666667,9.02433333333,9.65213333333
432.57,8.16259999999,7.36366666667,6.44773333333,9.54613333332,7.04166666667,8.06093333333,5.91586666667,8.33093333334,8.98506666666,9.5956
432.93,8.16026666667,7.37073333333,6.4732,9.56493333333,7.0614,8.07353333333,5.92066666667,8.36113333333,9.00393333334,9.60693333333
433.29,8.11226666667,7.3146,6.39166666667,9.50806666667,6.99986666667,8.02566666666,5.87,8.29420000001,8.933,9.53333333333
433.64,8.10513333333,7.31113333333,6.37493333333,9.52126666666,6.99946666667,8.01633333333,5.8722,8.27106666667,8.9486,9.53820000001
434.00,8.00873333333,7.23966666667,6.28006666666,9.42666666667,6.8928,7.9164,5.76706666667,8.16693333333,8.85426666666,9.43579999999
434.35,7.99626666666,7.23,6.249,9.40880000001,6.8666,7.89093333333,5.73766666667,8.14593333333,8.83926666667,9.40299999999
434.71,8.00953333334,7.25606666667,6.25106666667,9.40166666666,6.8792,7.88553333333,5.74733333333,8.14793333333,8.8374,9.41786666667
435.07,7.97373333334,7.2404,6.21473333333,9.35579999999,6.85146666667,7.83513333333,5.7182,8.11160000001,8.81326666667,9.37366666665
435.42,7.97493333334,7.25926666667,6.22633333333,9.36573333333,6.8682,7.84166666667,5.7382,8.12693333333,8.82786666667,9.3804
435.78,7.98440000001,7.27066666667,6.23226666667,9.37273333333,6.89713333333,7.82853333333,5.7476,8.13413333334,8.83446666667,9.37273333333
436.13,8.00126666667,7.3156,6.28553333333,9.41686666667,6.933,7.8666,5.76693333333,8.15239999999,8.88773333333,9.40853333333
436.49,7.96299999999,7.28546666667,6.26586666667,9.40339999999,6.89253333333,7.8354,5.73553333333,8.12693333333,8.8496,9.37940000001
436.84,7.93873333333,7.26826666667,6.2208,9.39846666667,6.85533333333,7.80586666667,5.71373333333,8.09153333334,8.83066666667,9.35599999999
437.20,8.007,7.33573333333,6.29713333333,9.48253333333,6.9132,7.85933333333,5.76406666667,8.16273333334,8.90393333334,9.42013333333
437.56,8.00613333333,7.35133333333,6.32033333333,9.50686666666,6.92473333333,7.86226666667,5.77133333333,8.2042,8.89013333333,9.42793333333
437.91,8.03993333334,7.36093333333,6.3438,9.54653333333,6.94486666667,7.89833333333,5.79833333333,8.25226666667,8.91360000001,9.45673333335
438.27,8.00406666667,7.34326666667,6.34646666667,9.54553333334,6.92613333333,7.87773333333,5.792,8.24426666667,8.89466666666,9.46046666667
438.62,8.02540000001,7.35746666667,6.34933333334,9.58679999999,6.94406666667,7.9064,5.80493333333,8.25159999999,8.9098,9.46686666667
438.98,8.012,7.34073333334,6.32166666667,9.58893333333,6.92053333333,7.89866666667,5.78253333333,8.2362,8.89466666667,9.45453333333
439.33,7.99913333333,7.32853333333,6.29873333334,9.58946666667,6.905,7.8888,5.7608,8.21713333333,8.88026666667,9.44893333333
439.69,7.97259999999,7.316,6.26186666667,9.56220000001,6.87386666667,7.868,5.73413333333,8.19673333334,8.86026666667,9.43106666667
440.04,7.9406,7.26686666667,6.2122,9.51113333333,6.8226,7.82146666667,5.68673333333,8.16786666667,8.81786666666,9.37646666667
440.40,7.99233333334,7.33193333333,6.26233333333,9.54526666667,6.8812,7.87253333333,5.73913333333,8.21253333333,8.87846666667,9.43053333333
440.75,7.964,7.30313333333,6.22626666667,9.49639999999,6.86933333333,7.84793333333,5.70286666667,8.18226666667,8.83573333333,9.39866666668
441.11,7.95306666666,7.28953333333,6.21813333333,9.46753333334,6.8722,7.8422,5.6896,8.17486666667,8.80939999999,9.40086666668
441.47,7.95693333333,7.307,6.23126666667,9.46133333332,6.8838,7.86093333333,5.70906666667,8.18153333334,8.835,9.4266
441.82,7.92706666667,7.28113333333,6.2014,9.43013333334,6.87446666667,7.83326666667,5.69166666666,8.15153333333,8.79653333333,9.41073333333
442.18,8.00359999999,7.33026666666,6.2584,9.45773333332,6.9454,7.8942,5.75893333333,8.20493333334,8.85166666666,9.47099999999
442.53,7.9876,7.294,6.22953333333,9.41599999999,6.92246666667,7.87846666667,5.74933333333,8.19766666666,8.82199999999,9.47200000001
442.89,8.00393333333,7.31126666667,6.2598,9.40186666667,6.94953333333,7.90606666667,5.7924,8.21266666666,8.81713333333,9.48866666667
443.24,8.02979999999,7.32326666667,6.28926666667,9.40179999999,6.9866,7.93993333333,5.8454,8.2324,8.81606666667,9.53400000001
443.60,8.01939999999,7.2898,6.28426666667,9.36499999999,6.98853333333,7.93793333333,5.84573333333,8.21966666667,8.78613333333,9.52399999999
443.95,7.99493333334,7.27146666667,6.2666,9.32626666667,6.993,7.93833333333,5.86653333333,8.1914,8.74646666667,9.5444
444.31,7.99093333334,7.237,6.2468,9.29506666666,6.987,7.94106666667,5.8846,8.18919999999,8.72153333333,9.54486666668
444.66,8.03233333333,7.28046666666,6.2922,9.32366666666,7.02046666666,8.01033333333,5.94926666667,8.23326666667,8.75166666667,9.60486666666
