wavelength,Back_SpoArdm,Belly_SpoArdm,Breast_SpoArdm,Crissum_SpoArdm,Crown_SpoArdm,DorTail_SpoArdm,Rump_SpoArdm,Throat_SpoArdm,WingTip_SpoArdm
432.22,9.84433333335,38.4328333334,5.55883333334,30.1886666667,4.916,8.01433333333,11.3263333334,5.097,10.3438333334
432.57,9.82400000001,38.4838333333,5.53933333333,30.2293333333,4.8985,8.004,11.3146666666,5.07783333334,10.3518333333
432.93,9.77533333335,38.4768333334,5.52716666666,30.258,4.909,7.96216666667,11.2811666667,5.0805,10.3685
433.29,9.77716666666,38.4815,5.53166666667,30.2756666667,4.89816666667,7.96116666667,11.2848333334,5.06333333334,10.396
433.64,9.80583333332,38.6,5.57233333334,30.4015,4.925,7.99383333334,11.3356666666,5.08983333333,10.487
434.00,9.79466666666,38.5703333333,5.54216666667,30.3995,4.919,7.96783333333,11.3061666667,5.061,10.5141666667
434.35,9.7865,38.5235,5.5155,30.4266666667,4.9105,7.9405,11.2538333333,5.04183333334,10.5545
434.71,9.78333333334,38.584,5.54333333334,30.4895,4.91483333334,7.93316666667,11.2216666667,5.04816666667,10.6441666667
435.07,9.82916666665,38.6238333333,5.60383333334,30.5693333334,4.9825,7.98216666666,11.2541666667,5.10516666666,10.7786666667
435.42,9.83499999999,38.6235,5.60766666667,30.5721666666,4.981,7.96833333333,11.2641666667,5.0905,10.8446666666
435.78,9.82166666666,38.6645,5.603,30.6606666667,4.96333333334,7.97316666667,11.2483333334,5.0565,10.8993333333
436.13,9.84566666667,38.7391666667,5.63116666666,30.7258333334,4.9755,8.01783333334,11.2475,5.066,10.9463333333
436.49,9.88383333333,38.7915,5.67416666667,30.7835,5.01883333333,8.0805,11.2983333334,5.09266666667,10.969
436.84,9.93316666669,38.8751666667,5.68433333333,30.8578333333,5.01066666667,8.09516666667,11.3326666666,5.08466666667,10.9385
437.20,9.91983333335,38.9226666667,5.69083333334,30.8898333333,4.99733333333,8.11016666667,11.3246666666,5.05816666667,10.88
437.56,9.92216666666,38.9513333334,5.662,30.8933333333,4.99366666666,8.10433333333,11.2961666667,5.0425,10.7995
437.91,9.98433333335,39.0353333333,5.7195,30.9788333333,5.02533333333,8.17333333334,11.323,5.0825,10.728
438.27,9.98866666665,39.1303333333,5.724,31.0071666667,5.0155,8.20799999999,11.3441666667,5.06466666666,10.6535
438.62,9.97766666665,39.168,5.69033333333,31.0453333333,5.001,8.17816666666,11.336,5.01416666667,10.5431666667
438.98,9.98583333334,39.2325,5.68916666667,31.0881666667,4.984,8.18366666667,11.3551666666,5.00566666667,10.4615
439.33,9.99433333331,39.2536666667,5.70266666666,31.1281666667,4.98133333333,8.21133333333,11.3496666667,5.009,10.4266666667
439.69,10.009,39.3141666667,5.70666666666,31.179,4.99016666666,8.22433333333,11.3665,5.027,10.3911666667
440.04,10.0391666667,39.3776666667,5.72733333334,31.2313333334,5.01366666666,8.23616666665,11.4223333334,5.06133333333,10.4161666667
440.40,10.0426666667,39.4063333334,5.74883333333,31.2906666667,5.018,8.22083333334,11.4375,5.06783333333,10.4476666667
440.75,10.0626666667,39.4463333333,5.77183333333,31.3316666667,5.0705,8.25033333331,11.4455,5.11033333333,10.503
441.11,10.0951666667,39.5305,5.77266666666,31.3916666667,5.10033333333,8.25166666669,11.4981666667,5.15783333333,10.5543333333
441.47,10.1271666667,39.5881666667,5.81,31.4456666667,5.11183333333,8.26333333331,11.5286666667,5.17366666667,10.6265
441.82,10.1251666666,39.6591666667,5.81383333333,31.5146666667,5.0945,8.26483333333,11.5491666666,5.18266666667,10.6955
442.18,10.1241666666,39.7446666667,5.81666666667,31.5936666667,5.08666666666,8.25,11.5693333333,5.18366666667,10.719
442.53,10.1485,39.8328333333,5.848,31.6556666666,5.11616666667,8.3055,11.6145,5.23966666667,10.8035
442.89,10.109,39.8321666666,5.8125,31.6501666667,5.06566666667,8.287,11.5556666667,5.19583333333,10.7978333333
443.24,10.1081666666,39.9116666666,5.8345,31.7026666666,5.08233333333,8.2985,11.5818333334,5.187,10.771
443.60,10.1091666667,39.9436666667,5.83483333334,31.7491666667,5.07933333333,8.28933333333,11.5941666667,5.15633333333,10.7248333334
443.95,10.0898333333,39.9523333333,5.82166666667,31.7775,5.07016666667,8.27383333334,11.5703333333,5.1145,10.6546666666
444.31,10.093,39.98,5.79483333334,31.7968333333,5.04633333333,8.27516666667,11.5473333333,5.10316666667,10.5556666667
444.66,10.083,39.9976666667,5.7925,31.8208333333,4.99933333333,8.26683333334,11.5325,5.05533333333,10.45
445.02,10.0858333333,39.9901666666,5.775,31.8513333333,4.99233333333,8.26083333334,11.4893333334,5.01966666666,10.3638333333
445.37,10.0635,40.001,5.73433333333,31.867,4.96566666666,8.22966666667,11.4573333334,4.99133333333,10.2571666667
445.72,10.0808333333,40.0493333333,5.75233333334,31.8956666667,4.98733333334,8.24316666667,11.4798333333,4.9965,10.2205
446.08,10.1205,40.091,5.78633333333,31.9525,5.0145,8.26383333333,11.4965,5.028,10.2236666667
446.43,10.1105,40.0703333333,5.787,31.9598333333,5.00783333334,8.24783333333,11.5086666667,5.0075,10.2031666667
446.79,10.1023333333,40.0953333333,5.76233333334,31.988,5.00916666667,8.23283333333,11.5186666666,5.01316666667,10.2133333334
447.14,10.1223333333,40.153,5.76666666666,32.0385,5.02733333333,8.24216666666,11.525,5.04466666666,10.2791666667
447.50,10.1131666667,40.1911666667,5.74866666667,32.0581666667,5.02766666667,8.24466666667,11.503,5.05183333333,10.3596666666
447.85,10.1455,40.2526666667,5.77733333333,32.1248333333,5.05333333333,8.28433333333,11.5256666667,5.0985,10.456
448.21,10.1368333333,40.2986666667,5.75933333334,32.1553333333,5.06433333334,8.268,11.5238333333,5.0925,10.5653333333
448.56,10.1323333334,40.3738333333,5.7615,32.173,5.08883333333,8.2715,11.5396666666,5.1005,10.7116666667
448.92,10.0905,40.3906666666,5.76466666667,32.2008333334,5.074,8.26233333333,11.5666666667,5.088,10.842
449.27,10.1401666667,40.4815,5.83533333333,32.2963333333,5.1495,8.35083333333,11.6378333333,5.15483333334,11.0258333334
449.62,10.1066666666,40.5038333334,5.79316666666,32.3098333333,5.13866666667,8.3265,11.6216666667,5.14566666667,11.1293333334
449.98,10.1048333333,40.5255,5.78416666666,32.3095,5.1525,8.31983333333,11.6483333333,5.13583333333,11.2296666667
450.33,10.1581666667,40.6528333334,5.82266666667,32.4173333334,5.17483333333,8.355,11.6845,5.1785,11.3513333333
450.69,10.2426666666,40.7608333334,5.88883333333,32.53,5.22783333333,8.43000000001,11.739,5.23966666667,11.4776666667
451.04,10.2521666666,40.8043333333,5.8975,32.5823333333,5.2185,8.41733333331,11.7618333333,5.22933333334,11.5216666667
451.40,10.2855,40.8606666667,5.95783333333,32.6746666666,5.24833333334,8.45883333333,11.8161666667,5.28833333334,11.5883333334
451.75,10.2591666666,40.895,5.9445,32.656,5.22566666667,8.40349999998,11.8115,5.26383333333,11.6015
452.10,10.2913333333,40.9548333333,5.96916666667,32.6946666667,5.2285,8.43283333333,11.8346666667,5.29833333334,11.6371666667
452.46,10.307,40.9965,5.94716666667,32.7961666667,5.24766666666,8.43949999998,11.8361666666,5.329,11.6535
452.81,10.3826666667,41.1118333333,5.97216666667,32.8705,5.27883333334,8.47516666667,11.8786666667,5.3685,11.7138333333
453.17,10.3761666667,41.1366666667,5.9545,32.8881666667,5.26566666667,8.45816666668,11.9011666666,5.37166666666,11.7393333333
453.52,10.3648333333,41.14,5.95283333334,32.8988333333,5.25033333333,8.47266666669,11.896,5.36066666666,11.7785
453.87,10.3398333334,41.1523333334,5.95133333334,32.9146666667,5.24216666667,8.49350000002,11.8675,5.36033333334,11.8188333333
454.23,10.3265,41.1126666667,5.9115,32.8933333334,5.262,8.48833333331,11.8461666667,5.35216666667,11.8716666667
454.58,10.296,41.129,5.87833333334,32.873,5.263,8.45233333333,11.8518333333,5.3215,11.9235
454.93,10.3576666667,41.2303333334,5.9135,32.9383333334,5.31366666667,8.52850000002,11.9085,5.38383333333,12.0705
455.29,10.3665,41.2315,5.8845,32.9321666667,5.30683333333,8.53866666668,11.895,5.37016666667,12.1178333333
455.64,10.3681666666,41.2593333333,5.84283333333,32.9866666667,5.30783333334,8.54733333335,11.8895,5.3465,12.149
456.00,10.3756666667,41.2868333334,5.84766666667,33.0453333334,5.33033333334,8.55466666666,11.9033333333,5.32333333334,12.163
456.35,10.3556666667,41.3575,5.82583333333,33.0536666667,5.29566666666,8.55599999998,11.9025,5.30066666667,12.1003333333
456.70,10.3336666667,41.331,5.81766666666,33.0756666667,5.32166666666,8.56666666665,11.8988333333,5.315,12.0281666667
457.06,10.3196666667,41.3073333334,5.7975,33.0666666667,5.29816666666,8.53350000001,11.8661666667,5.287,11.8816666667
457.41,10.3271666666,41.3201666667,5.77633333333,33.1013333333,5.26116666666,8.47916666668,11.862,5.26783333334,11.7306666667
457.76,10.315,41.3365,5.74433333333,33.1166666666,5.23433333333,8.44033333335,11.8438333333,5.255,11.5711666667
458.12,10.2758333334,41.344,5.735,33.0998333333,5.18466666667,8.39916666668,11.811,5.2315,11.431
458.47,10.2521666666,41.3541666667,5.72683333333,33.1161666667,5.16983333334,8.37616666665,11.7888333333,5.23233333333,11.2901666667
458.82,10.202,41.2871666667,5.65583333333,33.0986666667,5.123,8.30466666667,11.7321666666,5.175,11.1251666667
459.18,10.1841666667,41.3281666667,5.632,33.1045,5.105,8.26216666666,11.7295,5.15,11.0601666667
459.53,10.1858333334,41.3736666666,5.64416666666,33.1433333334,5.111,8.28416666666,11.7553333334,5.169,11.0581666667
459.88,10.1526666667,41.4041666666,5.62216666667,33.1405,5.07616666666,8.25333333334,11.7516666667,5.15133333333,11.0481666667
460.24,10.145,41.397,5.60816666667,33.1708333334,5.07916666666,8.22266666666,11.7598333334,5.15266666667,11.0936666666
460.59,10.1441666667,41.473,5.59233333334,33.2033333334,5.0665,8.20183333333,11.7551666667,5.15033333333,11.1611666667
460.94,10.1181666667,41.5173333333,5.5635,33.217,5.07416666667,8.183,11.7476666666,5.16166666666,11.289
461.29,10.1066666667,41.6076666667,5.55083333333,33.2673333334,5.09316666667,8.20583333333,11.7563333333,5.178,11.4505
461.65,10.1171666667,41.6863333333,5.5665,33.3313333334,5.12816666667,8.21383333333,11.8043333333,5.22033333333,11.6471666667
462.00,10.1206666666,41.8303333333,5.57616666667,33.4686666667,5.15233333334,8.25233333333,11.8641666667,5.26566666667,11.8656666667
462.35,10.1303333334,41.9083333333,5.56433333334,33.5303333334,5.15483333333,8.265,11.8878333333,5.28883333333,12.0961666667
462.71,10.1538333333,42.0415,5.59016666667,33.5885,5.18516666666,8.29433333334,11.9503333333,5.3435,12.3335
463.06,10.1583333334,42.125,5.60433333334,33.647,5.23016666667,8.32900000002,11.9996666667,5.40766666666,12.5393333333
463.41,10.1778333334,42.1403333333,5.60233333334,33.6551666666,5.2435,8.31000000002,12.0081666667,5.44583333333,12.7018333333
463.76,10.1955,42.1596666666,5.60766666667,33.7063333334,5.29516666667,8.33433333335,12.0305,5.51333333333,12.838
464.12,10.2338333333,42.1761666667,5.65366666666,33.7026666667,5.32216666666,8.39033333332,12.0621666667,5.573,12.9498333333
464.47,10.261,42.206,5.68483333333,33.7235,5.33616666667,8.41799999998,12.102,5.60966666666,13.0296666667
464.82,10.2796666666,42.255,5.69833333333,33.7476666666,5.33366666666,8.43116666668,12.1288333333,5.6,13.0876666666
465.17,10.342,42.3603333333,5.76683333333,33.8378333333,5.4205,8.50949999998,12.2186666666,5.69816666667,13.1805
465.53,10.3946666667,42.355,5.7785,33.8566666666,5.44633333333,8.546,12.225,5.72533333333,13.2518333333
465.88,10.4195,42.3115,5.7465,33.8191666666,5.46883333334,8.53216666669,12.1976666667,5.71916666667,13.2493333334
466.23,10.4305,42.3481666667,5.75666666666,33.8563333333,5.5075,8.54416666669,12.211,5.73383333333,13.2941666667
466.58,10.4403333334,42.3825,5.7725,33.9051666667,5.52666666667,8.53316666667,12.2143333333,5.7395,13.346
466.94,10.4788333333,42.3853333333,5.80283333333,33.935,5.54283333334,8.53650000001,12.2555,5.76533333334,13.4016666667
467.29,10.5075,42.4808333334,5.84583333333,34.013,5.59166666667,8.59250000002,12.2956666666,5.79316666667,13.4538333333
467.64,10.558,42.5473333333,5.83866666667,34.0598333333,5.6215,8.624,12.3206666667,5.78666666666,13.5198333333
467.99,10.5656666666,42.6385,5.84116666667,34.155,5.6545,8.617,12.3511666667,5.797,13.5825
468.35,10.5603333334,42.6776666667,5.81316666667,34.1863333333,5.666,8.61666666668,12.3391666666,5.81183333334,13.6398333333
468.70,10.5793333333,42.6731666667,5.854,34.242,5.69783333333,8.63766666666,12.3718333333,5.86,13.7356666667
469.05,10.5633333334,42.6708333334,5.85283333333,34.28,5.67,8.58666666666,12.3388333333,5.83683333333,13.7968333334
469.40,10.5255,42.7741666667,5.8345,34.3246666667,5.63266666667,8.57883333335,12.329,5.8195,13.8676666667
469.75,10.5348333334,42.8153333333,5.84383333334,34.37,5.63366666667,8.59683333333,12.3628333333,5.83016666666,13.9645
470.11,10.5553333333,42.8558333333,5.8295,34.3986666667,5.61816666667,8.59766666665,12.3725,5.83066666667,14.031
470.46,10.5393333334,42.8653333333,5.8195,34.3796666667,5.63083333333,8.60950000002,12.3588333333,5.837,14.0958333334
470.81,10.5225,42.9283333333,5.807,34.4408333333,5.6435,8.61333333333,12.2976666667,5.80566666667,14.1688333333
471.16,10.5205,42.9351666667,5.76,34.464,5.60433333333,8.58383333331,12.2466666667,5.79583333334,14.2253333333
471.51,10.5233333333,43.0161666667,5.7985,34.5216666667,5.579,8.60583333333,12.2598333334,5.84316666666,14.3093333334
471.87,10.5225,43.015,5.8075,34.5331666667,5.55133333333,8.59916666666,12.2273333333,5.84166666667,14.4148333333
472.22,10.5353333333,43.0951666667,5.8195,34.6038333333,5.55133333334,8.58433333335,12.2441666666,5.84333333333,14.499
472.57,10.588,43.229,5.8475,34.7118333334,5.58816666666,8.64616666665,12.2545,5.90266666667,14.5905
472.92,10.5811666667,43.1768333334,5.8315,34.6626666666,5.601,8.65449999998,12.2425,5.90366666666,14.6493333334
473.27,10.5971666667,43.1505,5.85383333334,34.7,5.62666666667,8.66466666666,12.2668333333,5.92333333334,14.7065
473.62,10.6866666666,43.3121666667,5.933,34.8231666667,5.70666666666,8.71983333333,12.3425,6.00633333333,14.8498333333
473.98,10.7003333333,43.3256666667,5.97183333334,34.8625,5.73683333333,8.72083333335,12.3735,6.02916666667,14.9106666667
474.33,10.7106666666,43.4121666667,5.96866666666,34.9783333334,5.72983333333,8.71716666668,12.3988333333,6.01416666666,14.9583333333
474.68,10.7375,43.4918333333,5.97833333333,35.0196666666,5.747,8.74016666666,12.4455,6.02166666667,14.9573333333
475.03,10.7378333333,43.517,6.04433333334,35.0826666666,5.7855,8.78933333335,12.4971666667,6.04133333334,14.9903333333
475.38,10.7368333333,43.5711666667,6.059,35.1346666666,5.82066666666,8.78099999998,12.5068333333,6.03766666667,14.9875
475.73,10.778,43.6421666666,6.06616666667,35.204,5.86083333333,8.80783333335,12.5198333334,6.044,14.954
476.08,10.8105,43.6176666666,6.10816666667,35.2428333333,5.88616666666,8.8615,12.5095,6.06233333333,14.9405
476.44,10.7878333333,43.6413333334,6.09116666667,35.2603333333,5.87233333333,8.84733333333,12.4836666666,6.01066666667,14.9105
476.79,10.7985,43.7135,6.07383333333,35.3131666667,5.8485,8.83383333335,12.4958333333,5.9895,14.8528333333
477.14,10.8095,43.8041666667,6.05366666667,35.3753333333,5.83416666667,8.82999999999,12.4865,5.98666666667,14.8238333333
477.49,10.828,43.7436666667,6.06333333333,35.3751666667,5.84833333333,8.842,12.4556666667,5.9945,14.7831666667
477.84,10.8463333333,43.799,6.08533333333,35.3825,5.8655,8.87833333332,12.4506666666,6.00666666667,14.8013333333
478.19,10.8661666666,43.8321666666,6.11933333333,35.3891666666,5.8815,8.92450000001,12.4365,6.0475,14.788
478.54,10.9025,43.8853333333,6.1705,35.4513333334,5.9045,8.95616666669,12.4426666667,6.079,14.8075
478.89,10.9098333334,43.9465,6.169,35.492,5.87883333334,8.94983333335,12.4663333334,6.09566666667,14.753
479.24,10.9233333334,43.9395,6.17666666666,35.4958333333,5.89116666667,8.96283333335,12.4431666667,6.07683333334,14.6803333333
479.60,10.9205,43.9726666666,6.1945,35.495,5.885,8.98650000002,12.471,6.06316666666,14.562
479.95,10.8726666666,43.987,6.16033333334,35.466,5.83883333333,8.94099999998,12.4471666667,6.01533333334,14.365
480.30,10.8121666667,43.9228333333,6.12316666666,35.3786666666,5.7645,8.88233333335,12.383,5.94716666666,14.0185
480.65,10.7655,43.8558333333,6.12666666667,35.2793333333,5.72416666666,8.86733333332,12.3161666667,5.88083333333,13.5935
481.00,10.707,43.7923333334,6.11983333334,35.2145,5.67066666666,8.82816666665,12.2478333333,5.7745,13.0656666666
481.35,10.6158333334,43.8293333334,6.06766666666,35.181,5.57,8.765,12.172,5.64816666667,12.519
481.70,10.5926666667,43.8395,6.05183333333,35.213,5.51116666666,8.72316666665,12.1395,5.56083333334,12.042
482.05,10.5633333334,43.8465,6.03333333333,35.2315,5.45983333334,8.7005,12.1161666667,5.48233333333,11.6543333333
482.40,10.5406666667,43.8691666667,6.0085,35.2271666666,5.41833333333,8.67949999998,12.0833333333,5.42133333333,11.324
482.75,10.5373333334,43.9158333333,5.98933333333,35.2345,5.39216666667,8.66066666666,12.0493333333,5.37233333333,11.093
483.10,10.5223333334,43.9278333333,5.989,35.247,5.3765,8.65733333333,12.0501666667,5.35283333333,10.9366666667
483.45,10.5228333334,43.9671666667,5.98633333334,35.2766666667,5.37933333333,8.66150000001,12.0443333334,5.34433333333,10.8286666667
483.80,10.5331666667,43.9873333333,5.99716666667,35.3196666667,5.39916666666,8.6715,12.0548333333,5.34733333333,10.7566666667
484.15,10.5636666667,44.0588333333,6.02933333333,35.405,5.42233333334,8.69433333333,12.081,5.35283333333,10.7228333333
484.50,10.5893333333,44.1351666667,6.04166666666,35.4828333334,5.43633333333,8.71883333333,12.0966666667,5.35716666666,10.7131666667
484.85,10.6001666667,44.1966666667,6.04483333333,35.543,5.44266666666,8.72150000002,12.1103333333,5.369,10.72
485.20,10.6306666667,44.219,6.06016666666,35.59,5.46266666667,8.7425,12.1253333333,5.382,10.7505
485.55,10.6406666667,44.257,6.071,35.6091666666,5.473,8.76699999998,12.1315,5.4,10.8103333333
485.90,10.6585,44.2646666667,6.09483333333,35.6343333333,5.50116666667,8.78816666665,12.1411666666,5.42683333333,10.8825
486.25,10.6666666667,44.2956666666,6.10516666667,35.6946666667,5.50466666666,8.796,12.1611666667,5.45266666666,10.9773333333
486.60,10.674,44.275,6.12533333333,35.7031666667,5.53966666667,8.81066666668,12.1721666666,5.47883333333,11.0731666667
486.95,10.6788333333,44.2843333333,6.12966666666,35.7191666666,5.54183333334,8.82216666665,12.1685,5.49483333334,11.1516666667
487.30,10.677,44.303,6.14616666667,35.7396666666,5.53816666667,8.83183333332,12.1731666667,5.51083333334,11.2505
487.65,10.6793333333,44.3431666666,6.1495,35.7471666667,5.53516666666,8.84966666665,12.1788333333,5.516,11.3473333333
488.00,10.6623333334,44.3286666667,6.13033333333,35.7273333334,5.52266666667,8.84583333331,12.1718333333,5.528,11.4385
488.35,10.6535,44.3281666666,6.12366666667,35.745,5.50966666666,8.82633333334,12.1748333334,5.52583333334,11.5233333333
488.70,10.6683333333,44.3363333333,6.14166666666,35.751,5.53416666666,8.868,12.1963333333,5.54316666667,11.6353333334
489.05,10.6936666667,44.394,6.16416666667,35.7848333334,5.559,8.89683333335,12.2258333333,5.57883333333,11.7808333333
489.40,10.7256666666,44.4265,6.1695,35.8391666667,5.58466666667,8.91983333333,12.25,5.61033333333,11.8836666667
489.75,10.7388333333,44.4603333333,6.159,35.86,5.59583333333,8.93066666666,12.2808333333,5.63266666667,11.9916666667
490.10,10.754,44.4698333333,6.15233333333,35.8791666667,5.61966666667,8.95483333332,12.2911666666,5.6475,12.0938333333
