wavelength,Back_OreFram,Belly_OreFram,Breast_OreFram,Crissum_OreFram,Crown_OreFram,DorTail_OreFram,Patch10_OreFram,Rump_OreFram,Throat_OreFram,WingTip_OreFram
409.34,9.15341666667,4.10191666667,4.36745833333,3.69033333333,7.24266666667,8.39605555556,30.24625,12.9923333333,4.45833333334,8.14291666667
409.70,9.17658333333,4.12733333333,4.41075,3.70841666667,7.2735,8.4102037037,30.33225,13.0204166667,4.47708333333,8.16833333333
410.06,9.19241666667,4.1545,4.40829166667,3.7175,7.29058333334,8.42432407407,30.39475,13.0444166667,4.50158333333,8.19383333333
410.42,9.19925,4.15583333333,4.4305,3.729,7.27925,8.41853703703,30.4623333333,13.0580833333,4.51833333333,8.21291666667
410.77,9.20758333334,4.1665,4.43683333333,3.722,7.284,8.4391712963,30.52275,13.0854166667,4.51583333333,8.222
411.13,9.20891666667,4.17916666667,4.44583333333,3.71275,7.29483333333,8.45773148148,30.59025,13.09525,4.51925,8.2275
411.49,9.17183333333,4.16233333333,4.42158333333,3.70491666667,7.26725,8.42541666667,30.6200833334,13.0605833334,4.48258333333,8.20908333333
411.85,9.17574999999,4.16708333333,4.415625,3.71041666667,7.27441666667,8.41705092593,30.6659166667,13.05825,4.47833333333,8.21025
412.21,9.17991666667,4.17608333333,4.42,3.72533333333,7.27,8.41949537037,30.6725833334,13.0573333334,4.49258333333,8.22141666667
412.57,9.17041666668,4.17,4.40229166667,3.70525,7.26366666667,8.40061111111,30.7076666667,13.035,4.48341666666,8.21858333333
412.92,9.153,4.16666666667,4.39216666667,3.69308333333,7.26441666667,8.37628240741,30.7655,13.0275,4.47158333333,8.19816666667
413.28,9.11258333333,4.13191666667,4.351,3.6595,7.24183333333,8.35055555555,30.7718333333,13.0273333333,4.431,8.16275
413.64,9.12508333334,4.12933333334,4.33904166667,3.65191666667,7.24208333333,8.34911574074,30.8100833333,13.0295,4.43516666667,8.16383333333
414.00,9.14666666667,4.14125,4.35979166667,3.65466666667,7.24733333333,8.35540277778,30.8603333333,13.0205833333,4.43458333333,8.1705
414.36,9.15016666667,4.13183333333,4.35383333333,3.6375,7.25133333333,8.35899074074,30.8665,13.0058333333,4.4255,8.17116666667
414.72,9.1405,4.11725,4.33154166667,3.64091666666,7.23683333333,8.33506944445,30.8645833333,12.99475,4.42858333334,8.16975
415.07,9.15225,4.0995,4.32158333333,3.64,7.21075,8.3102037037,30.8719166667,12.97925,4.42833333333,8.15858333334
415.43,9.16416666667,4.10425,4.33291666666,3.65033333333,7.22658333333,8.33220833334,30.9156666667,13.0064166667,4.44566666667,8.14525
415.79,9.18558333334,4.11758333333,4.35066666667,3.67575,7.24683333334,8.37307407407,30.99025,13.0431666667,4.47808333333,8.16766666667
416.15,9.17025,4.11016666667,4.353,3.66358333333,7.24666666667,8.36939351852,31.0611666667,13.0606666667,4.46608333333,8.17833333333
416.51,9.20058333334,4.14416666667,4.39391666667,3.69816666666,7.26408333333,8.41568981481,31.1264166667,13.1229166667,4.502,8.23216666667
416.86,9.23933333334,4.1605,4.42854166666,3.72866666667,7.28783333333,8.44915740741,31.1668333333,13.1479166667,4.53325,8.27975
417.22,9.243,4.16491666667,4.45095833333,3.74316666667,7.28591666667,8.46344444444,31.2199166667,13.1554166666,4.54366666667,8.28266666666
417.58,9.22300000001,4.1465,4.43420833334,3.73183333333,7.27241666667,8.45190740741,31.2435,13.1419166667,4.52025,8.24191666667
417.94,9.19041666667,4.12216666667,4.404375,3.70583333333,7.24025,8.41232407408,31.24125,13.1276666667,4.49608333333,8.21541666666
418.29,9.182,4.1195,4.393875,3.70091666666,7.23725,8.40876388889,31.2746666666,13.1285,4.49966666667,8.21
418.65,9.1925,4.13716666667,4.40908333333,3.70825,7.24916666667,8.41488425926,31.3404166667,13.1423333333,4.52483333333,8.22625
419.01,9.19183333333,4.15383333333,4.40945833333,3.71591666667,7.25541666667,8.43172685185,31.3670833333,13.1466666667,4.53908333333,8.22091666667
419.37,9.20525,4.16608333333,4.42079166667,3.72525,7.26375,8.44214814815,31.4171666667,13.14725,4.55258333333,8.23758333333
419.73,9.20566666667,4.18291666667,4.44104166666,3.7315,7.25808333333,8.43762962963,31.4261666667,13.1473333333,4.5485,8.23566666667
420.08,9.21658333333,4.18683333333,4.43516666667,3.73,7.25075,8.44463425926,31.4401666667,13.1404166667,4.55658333333,8.23375
420.44,9.19725,4.16041666667,4.41066666667,3.71508333333,7.2255,8.42076851852,31.4371666667,13.1065833334,4.53216666667,8.20358333334
420.80,9.17525,4.13825,4.3805,3.7015,7.19433333333,8.39937962963,31.4535,13.0800833333,4.50916666667,8.17466666667
421.16,9.19275,4.15083333334,4.38370833333,3.71841666667,7.21291666667,8.41305092593,31.5045833333,13.0940833333,4.52858333333,8.1865
421.51,9.22483333333,4.17441666666,4.415375,3.74758333333,7.23658333333,8.43281018518,31.5479166667,13.11625,4.56325,8.224
421.87,9.233,4.178,4.4175,3.75516666667,7.234,8.43984722222,31.5750833333,13.1173333333,4.56241666667,8.22391666667
422.23,9.25333333334,4.20216666667,4.43879166667,3.781,7.25716666667,8.45281481481,31.6423333333,13.139,4.58591666666,8.23733333333
422.58,9.2775,4.21541666667,4.46241666667,3.79508333333,7.277,8.47507407408,31.6863333333,13.1604166667,4.59841666666,8.25683333333
422.94,9.29191666666,4.21958333333,4.48216666666,3.8055,7.28591666666,8.47466666667,31.7395833333,13.18025,4.60758333334,8.26366666666
423.30,9.3025,4.23366666667,4.498625,3.81283333333,7.29025,8.47793055556,31.7975,13.2093333333,4.62108333333,8.2765
423.66,9.29341666667,4.2135,4.48433333333,3.7945,7.27625,8.47182407408,31.8359166667,13.21125,4.61741666667,8.264
424.01,9.28325,4.20416666667,4.47691666667,3.79041666667,7.27475,8.46462037037,31.85825,13.1988333333,4.6135,8.24908333333
424.37,9.28508333333,4.212,4.47291666667,3.7965,7.2785,8.465625,31.8925833333,13.2110833333,4.62075,8.25175
424.73,9.29558333333,4.22666666667,4.49025,3.79733333334,7.29783333334,8.47057407407,31.9263333333,13.2234166667,4.63575,8.26625
425.08,9.2845,4.21775,4.48241666667,3.7795,7.2845,8.46185185185,31.93225,13.21675,4.62233333333,8.24958333333
425.44,9.2735,4.21925,4.47808333334,3.76291666667,7.28058333334,8.45891666667,31.9665833333,13.2129166667,4.614,8.24108333333
425.80,9.28625,4.23475,4.50216666667,3.77508333333,7.29875,8.47518055556,32.0195833333,13.2299166667,4.63775,8.252
426.16,9.26866666667,4.22,4.490375,3.76108333333,7.27916666667,8.46631481482,32.0066666666,13.2229166667,4.62133333333,8.23741666667
426.51,9.26733333333,4.21483333334,4.47933333333,3.75391666667,7.27041666666,8.45512037037,32.0410833333,13.2204166667,4.60591666667,8.21016666667
426.87,9.2945,4.23533333334,4.48995833333,3.76991666666,7.29766666667,8.48505555556,32.1134166667,13.24725,4.62375,8.24083333333
427.23,9.3035,4.22591666667,4.49191666667,3.7705,7.3095,8.50463425926,32.12025,13.2455,4.62375,8.23866666667
427.58,9.336,4.25483333333,4.511125,3.79783333333,7.34058333333,8.52132407408,32.1855833333,13.26925,4.63675,8.25808333333
427.94,9.35116666667,4.27066666666,4.53595833333,3.81016666666,7.35283333333,8.53757407407,32.2688333334,13.2955833333,4.64333333333,8.2765
428.30,9.36583333334,4.28366666666,4.5485,3.80825,7.36866666667,8.55069444444,32.3579166667,13.3105,4.65475,8.27816666667
428.65,9.369,4.29591666667,4.55170833333,3.8065,7.37075,8.55924537036,32.4025833333,13.3271666667,4.65725,8.27175
429.01,9.36583333333,4.3025,4.54891666667,3.81291666667,7.37383333333,8.54162037036,32.451,13.32225,4.66416666667,8.27925
429.37,9.36125,4.29516666666,4.53791666666,3.8175,7.36016666667,8.52946296297,32.5073333333,13.324,4.64866666667,8.2675
429.72,9.37408333334,4.30125,4.54029166667,3.82766666667,7.3835,8.54772685185,32.57225,13.3440833333,4.64708333333,8.28
430.08,9.39208333333,4.31291666667,4.546125,3.83666666667,7.40166666667,8.55903240741,32.6595833333,13.3541666666,4.64958333333,8.30266666667
430.44,9.38341666668,4.31716666667,4.548875,3.84341666667,7.41141666666,8.5564212963,32.6891666667,13.3619166666,4.65708333333,8.32316666666
430.79,9.37458333332,4.32658333333,4.55041666666,3.84108333333,7.41141666667,8.56055555556,32.71625,13.3666666667,4.66058333333,8.33166666667
431.15,9.36491666666,4.33766666667,4.53495833333,3.84316666667,7.40241666667,8.54788425926,32.7548333333,13.35525,4.66425,8.33891666667
431.50,9.38375,4.34933333333,4.54891666666,3.86008333333,7.4335,8.5730462963,32.7831666667,13.3765833333,4.6855,8.35008333334
431.86,9.41008333333,4.362,4.55158333333,3.86525,7.44558333333,8.57328240741,32.79775,13.38425,4.69341666666,8.35258333333
432.22,9.41941666667,4.36883333333,4.56683333333,3.8835,7.46316666667,8.57868055556,32.83175,13.3920833333,4.71025,8.36925
432.57,9.43199999999,4.38225,4.58133333333,3.90675,7.47433333333,8.59155092593,32.8774166667,13.4040833333,4.72691666667,8.38733333334
432.93,9.43924999999,4.38625,4.583875,3.90683333333,7.48375,8.6015787037,32.9171666666,13.40825,4.725,8.39233333333
433.29,9.47008333334,4.41341666667,4.59870833333,3.93683333333,7.51458333333,8.6337037037,32.9591666666,13.4349166667,4.76358333333,8.41758333333
433.64,9.48358333333,4.419,4.60979166667,3.94016666667,7.51316666667,8.64101851852,32.9821666667,13.44575,4.78208333333,8.43258333333
434.00,9.46116666666,4.40441666667,4.59270833333,3.92658333333,7.49925,8.62540277777,32.9968333333,13.4355833333,4.77341666667,8.40375
434.35,9.47008333334,4.413,4.59220833333,3.9335,7.50083333333,8.63415740741,33.0028333333,13.4373333333,4.78358333333,8.39833333333
434.71,9.47266666667,4.41266666667,4.58879166667,3.93758333333,7.5015,8.62352777777,32.9988333333,13.42325,4.77858333333,8.3835
435.07,9.49191666666,4.43366666667,4.60745833333,3.9525,7.52241666667,8.64578703703,33.0454166666,13.4449166667,4.78925,8.39183333334
435.42,9.49441666666,4.43491666667,4.60233333334,3.9645,7.51316666666,8.63725,33.07425,13.42875,4.7955,8.39266666667
435.78,9.51650000001,4.45375,4.62745833333,3.99225,7.54291666667,8.66199074074,33.1539166666,13.4641666667,4.81666666667,8.41125
436.13,9.55250000002,4.49,4.65825,4.02533333333,7.57341666667,8.69436111111,33.2165,13.5078333333,4.83208333333,8.44233333334
436.49,9.56966666665,4.50466666667,4.666,4.038,7.59691666667,8.711375,33.2849166667,13.53875,4.84616666667,8.45841666667
436.84,9.59983333332,4.52691666667,4.69579166667,4.06941666667,7.63558333333,8.74138425926,33.3390833334,13.5696666667,4.87983333333,8.48925
437.20,9.60866666667,4.52725,4.7085,4.08,7.64566666666,8.74155555556,33.37825,13.5804166667,4.8835,8.50375
437.56,9.61883333334,4.54841666667,4.71508333334,4.09016666667,7.66416666667,8.73874537037,33.4318333333,13.5885,4.8975,8.50241666667
437.91,9.66033333335,4.58441666667,4.75475,4.12175,7.69708333333,8.76500925926,33.4739166667,13.6165,4.93533333333,8.52883333334
438.27,9.66666666667,4.59191666666,4.76991666667,4.13616666667,7.71416666667,8.76764351852,33.5240833333,13.61875,4.94041666666,8.54791666666
438.62,9.65525000001,4.57758333333,4.75875,4.12108333333,7.70225,8.76118518518,33.5605,13.6090833333,4.92766666667,8.53458333333
438.98,9.62741666665,4.53825,4.72941666667,4.08883333333,7.67233333333,8.72660648148,33.5495,13.5701666667,4.89291666667,8.50425
439.33,9.62408333333,4.54141666667,4.727375,4.07583333333,7.6765,8.72852314815,33.5865833333,13.5708333333,4.89475,8.50058333333
439.69,9.61208333333,4.5265,4.712,4.06383333333,7.66983333333,8.71541666666,33.58825,13.5556666667,4.88866666667,8.49483333334
440.04,9.60491666666,4.51533333333,4.70295833333,4.05241666667,7.66083333333,8.70500925926,33.6093333333,13.53425,4.88783333333,8.48608333333
440.40,9.5905,4.5,4.69004166667,4.04766666667,7.64025,8.68831481482,33.59575,13.5101666666,4.87358333333,8.46425
440.75,9.57916666665,4.488,4.67325,4.033,7.62466666667,8.66496296297,33.5975,13.494,4.85083333333,8.43266666667
441.11,9.56491666665,4.47566666667,4.65316666667,4.0095,7.61291666667,8.6535462963,33.5914166667,13.46525,4.83183333333,8.41575
441.47,9.56091666666,4.47083333333,4.65429166667,4.01858333333,7.61158333333,8.65826851852,33.5984166667,13.4561666667,4.82008333333,8.41591666667
441.82,9.55375000001,4.45816666666,4.62941666667,4.00025,7.60541666667,8.64291203703,33.6123333333,13.44575,4.7975,8.40533333334
442.18,9.56033333335,4.45575,4.618375,3.98366666667,7.60908333333,8.64158333333,33.6625833333,13.45475,4.79483333333,8.40408333333
442.53,9.57416666666,4.46733333333,4.63533333333,3.99783333333,7.629,8.64580555556,33.7031666667,13.4713333333,4.80333333333,8.41708333333
442.89,9.58608333332,4.49716666667,4.65825,4.0195,7.65225,8.66118981482,33.7674166667,13.5056666667,4.83375,8.44491666667
443.24,9.58725,4.49325,4.66483333333,4.02516666667,7.65608333333,8.65809259259,33.7995833333,13.5185,4.82258333333,8.4505
443.60,9.59283333332,4.501,4.67691666667,4.03516666666,7.65958333333,8.66529166667,33.8315,13.5256666667,4.83291666666,8.46141666667
443.95,9.58283333333,4.49575,4.67116666667,4.03825,7.65341666667,8.65980555556,33.8424166666,13.5249166667,4.82925,8.46325
444.31,9.61741666666,4.51341666666,4.69108333334,4.05516666667,7.68091666667,8.6870462963,33.9193333333,13.55725,4.85533333333,8.49975
444.66,9.61175,4.51616666666,4.69308333333,4.05675,7.67558333333,8.69398611111,33.9749166666,13.5755,4.86175,8.51008333333
445.02,9.61108333334,4.51841666667,4.69679166666,4.06491666667,7.67366666667,8.69358333333,34.0213333333,13.5899166667,4.86925,8.50475
445.37,9.61116666667,4.51808333334,4.698125,4.05441666667,7.67675,8.69961111111,34.0824166666,13.58925,4.87325,8.51391666667
445.72,9.61174999999,4.51508333333,4.70341666667,4.0625,7.67441666666,8.70364351852,34.1018333333,13.5910833334,4.87891666667,8.51525
446.08,9.62158333333,4.52333333333,4.71045833333,4.07716666667,7.68066666667,8.71815277777,34.1234166667,13.6010833333,4.88508333333,8.52116666667
446.43,9.62099999999,4.53341666667,4.71383333333,4.08341666667,7.68866666667,8.72912962964,34.1270833334,13.5964166667,4.89525,8.52975
446.79,9.6255,4.53225,4.71120833333,4.08208333333,7.69141666667,8.72465740741,34.1335,13.5925833333,4.89533333334,8.52425
447.14,9.62433333332,4.53691666667,4.714375,4.07875,7.70008333333,8.72180555556,34.1476666667,13.5874166667,4.90258333333,8.52708333333
447.50,9.62683333332,4.54091666667,4.71325,4.08308333333,7.70708333333,8.72448611111,34.1533333333,13.5858333333,4.90133333333,8.52741666667
447.85,9.63216666666,4.53558333333,4.70029166667,4.07483333334,7.70766666667,8.71739814815,34.1715,13.5931666667,4.8945,8.51916666667
448.21,9.62833333332,4.54441666667,4.70091666667,4.07566666667,7.71691666667,8.70769444444,34.1829166667,13.5885,4.88925,8.51033333333
448.56,9.64274999998,4.54358333333,4.697375,4.07691666666,7.7235,8.70870833333,34.1840833334,13.5729166667,4.89533333333,8.51608333333
448.92,9.64891666666,4.54616666667,4.70383333333,4.07783333333,7.72883333333,8.70609722223,34.2103333333,13.58225,4.8965,8.52675
449.27,9.65191666665,4.53908333334,4.68791666667,4.074,7.7315,8.69539814815,34.192,13.5865833334,4.89566666667,8.51883333333
449.62,9.66291666668,4.53783333333,4.6905,4.07475,7.74375,8.69990740741,34.2415833333,13.58875,4.89375,8.52758333333
449.98,9.66500000002,4.54508333333,4.69554166667,4.077,7.7545,8.69876851852,34.26975,13.5875,4.90066666667,8.53133333333
450.33,9.67299999999,4.53391666667,4.695,4.07175,7.75625,8.68785185185,34.3285833333,13.60725,4.89058333333,8.53116666666
450.69,9.69950000001,4.54733333333,4.70866666667,4.08675,7.78033333334,8.70535648148,34.3790833333,13.6235,4.90466666667,8.55008333333
451.04,9.70508333334,4.5485,4.69995833333,4.099,7.77641666666,8.7186712963,34.4381666667,13.63075,4.90291666667,8.55591666667
451.40,9.70708333333,4.55816666667,4.70733333333,4.10116666667,7.78016666667,8.71452777777,34.49875,13.6465833333,4.91808333333,8.57483333333
451.75,9.72666666665,4.58333333334,4.744,4.1215,7.80908333333,8.74072685185,34.534,13.6479166667,4.92841666667,8.59225
452.10,9.7155,4.56441666667,4.73983333333,4.11191666667,7.78683333333,8.729875,34.5564166667,13.6374166667,4.9055,8.57916666667
452.46,9.72308333333,4.57141666666,4.75183333333,4.12783333333,7.79783333333,8.74718055556,34.6026666667,13.6635,4.91808333333,8.58891666666
452.81,9.72249999999,4.57733333333,4.75116666667,4.133,7.806,8.76055092592,34.6344166667,13.6591666667,4.92066666667,8.58783333334
453.17,9.70399999999,4.57016666667,4.74295833333,4.12641666666,7.79066666667,8.74315740741,34.6718333334,13.6594166667,4.90908333333,8.5695
453.52,9.71866666666,4.59083333333,4.75775,4.14958333333,7.80708333334,8.75911574074,34.6955,13.674,4.93366666667,8.5855
453.87,9.70216666666,4.56916666667,4.74245833333,4.13483333333,7.79616666667,8.74534722222,34.7090833334,13.6715,4.92741666666,8.57283333333
454.23,9.70025000002,4.58008333334,4.73875,4.14858333333,7.80391666667,8.75393518519,34.7299166667,13.67075,4.934,8.57891666667
454.58,9.69466666666,4.58875,4.73416666667,4.1575,7.80316666667,8.75247685185,34.7649166667,13.67825,4.92575,8.57075
454.93,9.71191666668,4.58433333333,4.74041666667,4.16658333333,7.80291666667,8.74919444444,34.768,13.6894166667,4.928,8.57891666667
455.29,9.70275,4.56808333334,4.72758333333,4.1595,7.80183333333,8.7485462963,34.7989166667,13.6770833333,4.909,8.56216666667
455.64,9.67233333334,4.5415,4.68575,4.13508333333,7.78,8.71705555556,34.81625,13.6595,4.88791666667,8.53608333334
456.00,9.65258333333,4.53225,4.67208333333,4.13058333334,7.77575,8.71713425926,34.8209166667,13.6590833334,4.89366666667,8.53433333333
456.35,9.6535,4.54383333333,4.673125,4.13225,7.77791666666,8.71766666667,34.8609166667,13.6755833333,4.89408333333,8.54675
456.70,9.66300000002,4.551,4.69183333333,4.14358333334,7.78483333333,8.7275462963,34.8810833333,13.6849166667,4.91208333333,8.56991666667
457.06,9.65266666667,4.56141666667,4.69108333333,4.1445,7.79025,8.72631481482,34.89475,13.6719166667,4.90941666666,8.57783333333
457.41,9.63058333332,4.54975,4.686625,4.12633333333,7.76333333333,8.71968518518,34.9050833333,13.66375,4.90025,8.55816666667
457.76,9.63558333334,4.56983333333,4.70558333333,4.14375,7.76433333334,8.72864351852,34.9285833333,13.6695,4.90075,8.56591666667
458.12,9.644,4.57366666667,4.71479166667,4.144,7.76375,8.72623148148,34.9898333333,13.67375,4.91058333333,8.57066666667
458.47,9.63858333333,4.55683333333,4.709375,4.13583333333,7.75825,8.71517592592,35.00175,13.6626666667,4.91516666667,8.5585
458.82,9.62683333332,4.564,4.71495833333,4.13441666667,7.76708333333,8.72048611111,35.0465833333,13.6665833333,4.92833333333,8.55508333334
459.18,9.64708333334,4.58083333333,4.73370833333,4.15325,7.77458333333,8.73835185185,35.0745,13.68225,4.93358333333,8.56575
459.53,9.66966666667,4.59841666667,4.75558333333,4.16458333333,7.77716666667,8.75488888889,35.1086666667,13.7065833333,4.95233333333,8.59033333333
459.88,9.68941666668,4.61608333333,4.76733333333,4.17416666667,7.78875,8.76650462963,35.12025,13.7153333333,4.96375,8.60658333333
460.24,9.68091666666,4.61425,4.77433333333,4.16966666667,7.79416666667,8.75942592593,35.1375,13.7,4.96175,8.59725
460.59,9.66741666665,4.60366666667,4.75341666667,4.15875,7.78725,8.74260185185,35.1403333333,13.691,4.94425,8.57741666667
460.94,9.68966666666,4.60858333333,4.777125,4.17891666666,7.80408333333,8.76661574074,35.1655,13.71325,4.96033333333,8.58816666667
