wavelength,Back_DelCasf,Belly_DelCasf,Breast_DelCasf,Crissum_DelCasf,Crown_DelCasf,DorTail_DelCasf,Patch10_DelCasf,Patch11_DelCasf,Rump_DelCasf,Throat_DelCasf,WingTip_DelCasf
614.94,9.5894,29.9598,27.939,25.3114,16.7656666667,8.85553333333,4.48493333333,11.3863333333,8.9374,33.9444666667,11.3438
615.28,9.63686666667,30.0931333333,28.0666,25.4380666667,16.8030666667,8.93980000001,4.51053333333,11.4350666667,8.93926666667,34.1326,11.4257333334
615.61,9.66326666667,30.2377333333,28.2054666667,25.5616,16.8478666666,8.99559999999,4.51513333333,11.4549333333,8.95313333333,34.2243333333,11.4556
615.95,9.66266666668,30.3411333333,28.275,25.6196666667,16.8202,8.9572,4.5076,11.4528,8.93640000001,34.2843333334,11.403
616.28,9.70846666666,30.4616,28.329,25.7065333333,16.8358,9.02420000001,4.56726666666,11.4922666667,9.03326666666,34.3446666667,11.4600666667
616.61,9.70446666668,30.5524,28.3969333333,25.8131333333,16.8584666666,9.01219999999,4.55766666667,11.523,9.03873333334,34.4493333333,11.4711333334
616.95,9.69080000001,30.7375333333,28.5482666667,25.9575333333,16.8690666667,9.04046666667,4.55753333333,11.5504,9.08639999999,34.5390666667,11.5258666667
617.28,9.69213333333,30.8624666667,28.6834666667,26.0716666667,16.8615333333,9.03833333333,4.57226666666,11.5964,9.06833333334,34.655,11.5724666667
617.62,9.67346666666,30.9369333333,28.7338,26.1627333333,16.8161333333,9.01099999999,4.5502,11.5685333333,9.06033333333,34.6724666667,11.5508
617.95,9.7684,31.0132666667,28.7764666667,26.29,16.856,9.08026666667,4.65166666667,11.6434666667,9.15760000001,34.7512666667,11.6722666667
618.28,9.82293333333,31.1035333333,28.8515333333,26.3964,16.842,9.12173333333,4.7296,11.7004666667,9.23933333334,34.7925333333,11.7537333333
618.62,9.88186666667,31.2888666667,28.9629333333,26.5443333333,16.8756,9.20053333333,4.78293333333,11.7538666667,9.29679999999,34.8573333333,11.8083333333
618.95,9.94493333334,31.3862666667,29.0827333333,26.6286666667,16.9084666667,9.2422,4.8934,11.8391333333,9.37253333334,34.9006666667,11.8659333333
619.28,9.85739999999,31.3339333333,28.9884666667,26.5614666667,16.7744666667,9.12880000001,4.8518,11.7672666667,9.28713333333,34.836,11.7838666667
619.62,9.88313333335,31.3503333333,29.0025333333,26.6086666667,16.7839333333,9.20946666666,4.88446666667,11.7694,9.32633333333,34.8023333333,11.8927333333
619.95,9.86733333333,31.4094666667,29.104,26.6706,16.7190666667,9.18813333334,4.8482,11.7077333333,9.28900000001,34.8710666667,11.8940666667
620.28,9.82640000001,31.3924666667,29.0774,26.6187333333,16.65,9.16239999999,4.85286666667,11.6148666667,9.23106666666,34.8105333333,11.8680666667
620.62,9.84286666667,31.3765333333,29.1108,26.6007333334,16.624,9.1784,4.89086666667,11.6084,9.2462,34.7775333333,11.8716666667
620.95,9.78566666665,31.3663333333,29.0703333333,26.606,16.5893333333,9.13313333334,4.85586666667,11.5142666667,9.225,34.7634,11.8386666667
621.28,9.89046666667,31.5229333333,29.1942666667,26.7502,16.682,9.2386,4.96033333333,11.5889333333,9.30046666666,34.8738,11.964
621.62,9.79099999999,31.5256,29.2163333333,26.7968666667,16.6117333333,9.19,4.8978,11.5334666667,9.23186666667,34.8784,11.8916666667
621.95,9.66933333334,31.4555333333,29.1074666667,26.6970666667,16.4932666667,9.09146666667,4.76933333333,11.3646666667,9.10073333333,34.7866666667,11.7634
622.28,9.62986666667,31.4580666667,29.1294666667,26.7177333333,16.4888,9.09153333333,4.77086666667,11.3240666667,9.11966666667,34.8043333333,11.7512666667
622.62,9.49280000001,31.398,29.0117333333,26.6278,16.3436666667,9.00313333334,4.60526666667,11.1816,9.02366666667,34.6624,11.6456666667
622.95,9.46200000001,31.4232666666,29.0473333333,26.645,16.3369333333,9.03940000001,4.5372,11.1294666667,8.98446666667,34.7027333333,11.6350666667
623.28,9.486,31.5412666667,29.1630666667,26.7293333333,16.3402,9.01833333333,4.53113333334,11.1436,8.98113333333,34.7703333333,11.6616666667
623.62,9.52560000001,31.5113333333,29.1695333333,26.7759333333,16.3514,9.03086666667,4.582,11.1956666667,9.00213333334,34.7733333333,11.6567333333
623.95,9.61933333333,31.7332,29.3472666667,26.9505333333,16.4585333333,9.16293333333,4.6596,11.3358,9.09560000001,34.8832666667,11.7559333333
624.28,9.6314,31.8054666667,29.3920666667,27.0137333333,16.4556666666,9.19013333333,4.67426666667,11.3358666667,9.0856,34.9279333333,11.7542666667
624.62,9.70893333333,31.8776666667,29.4932666667,27.1121333333,16.5095333333,9.25466666667,4.73486666667,11.3993333333,9.1394,34.9412666667,11.779
624.95,9.60779999999,31.8705333333,29.5084,27.1065333333,16.4426666667,9.19913333333,4.6318,11.3144,9.065,34.9510666667,11.731
625.28,9.598,31.9484,29.5584666666,27.1209333333,16.4363333333,9.18379999999,4.60453333333,11.2860666667,9.03186666667,34.9671333333,11.7130666667
625.61,9.706,32.1095333333,29.7556666667,27.2836666667,16.5374666667,9.26859999999,4.70506666667,11.3869333333,9.11586666667,35.1016666667,11.7958666667
625.95,9.65426666667,32.1253333333,29.7682666667,27.3137333333,16.4836666667,9.21673333333,4.6602,11.3643333333,9.04979999999,35.1284,11.7771333333
626.28,9.69253333333,32.2065333333,29.8910666667,27.4490666667,16.55,9.24506666667,4.73633333333,11.4138666667,9.08493333334,35.2452,11.8208666667
626.61,9.68486666667,32.2922666667,29.9666666667,27.5340666667,16.558,9.2334,4.75953333333,11.4150666667,9.10333333333,35.256,11.8272666667
626.94,9.7062,32.358,30.0468,27.6200666667,16.5900666667,9.28746666667,4.8356,11.4433333333,9.1758,35.2942,11.8755333333
627.28,9.72826666668,32.4624,30.129,27.6827333333,16.5977333333,9.32519999999,4.85966666667,11.4793333333,9.20379999999,35.3389333333,11.9360666667
627.61,9.67266666667,32.3648666667,30.0546,27.6208,16.4908,9.24466666667,4.7988,11.3798666666,9.168,35.2828,11.8739333333
627.94,9.67553333334,32.3847333333,30.0740666667,27.6696666667,16.5047333333,9.23053333333,4.78566666667,11.3922,9.15006666667,35.2912666667,11.8958
628.27,9.71286666667,32.4761333333,30.1712,27.7433333333,16.544,9.28253333334,4.833,11.4601333333,9.19706666667,35.3544666667,11.9773333333
628.61,9.70946666667,32.4657333333,30.1248666667,27.7208,16.507,9.27000000001,4.8196,11.4645333334,9.16733333333,35.318,11.9421333334
628.94,9.74213333333,32.5034,30.1633333333,27.7083333333,16.5317333333,9.32466666667,4.87,11.4825333333,9.22606666667,35.3244666667,12.0022
629.27,9.77666666665,32.6038666667,30.2496666666,27.7932666667,16.5513333333,9.37906666666,4.9512,11.5256666667,9.29,35.3832,12.0750666667
629.60,9.81093333333,32.7048666666,30.3082,27.8349333333,16.5688,9.41446666666,4.9924,11.5421333333,9.33180000001,35.3984,12.1269333334
629.94,9.84126666667,32.7974666667,30.3810666667,27.8835333333,16.5908666667,9.43199999999,4.98173333333,11.5454666667,9.33833333333,35.4396,12.1547333333
630.27,9.93620000001,32.902,30.5064,27.9600666667,16.6622666666,9.53086666668,5.06833333333,11.63,9.42466666666,35.4836,12.2426666667
630.60,9.86646666665,32.8468,30.4307333333,27.8838,16.5454666667,9.45213333335,4.95973333334,11.5580666667,9.31619999999,35.4405333334,12.1556666666
630.93,9.82053333333,32.8996,30.4496666667,27.8881333334,16.5010666667,9.39266666667,4.89313333333,11.4855333333,9.26066666666,35.4376666667,12.1146
631.26,9.80626666666,32.9829333333,30.5300666667,27.9939333333,16.5135333333,9.3774,4.85606666667,11.4758666667,9.21386666667,35.4989333333,12.106
631.60,9.77946666667,33.0756,30.5897333333,28.0813333333,16.4764,9.37573333333,4.82493333333,11.4542666667,9.20426666666,35.5903333333,12.0925333333
631.93,9.73493333333,33.1109333333,30.6052666667,28.1006,16.4268,9.33380000001,4.76313333333,11.3798666667,9.17126666666,35.6092666667,12.0584
632.26,9.78613333333,33.2484,30.7052666667,28.174,16.4774666667,9.38453333334,4.85013333334,11.4398,9.25206666666,35.6932666667,12.1325333333
632.59,9.76486666665,33.3540666667,30.8465333333,28.3537333333,16.4982666667,9.35506666666,4.86313333334,11.4266666667,9.22366666667,35.7962,12.1540666667
632.92,9.65713333332,33.3315333333,30.7635333333,28.3333333333,16.4080666667,9.26119999999,4.7184,11.2949333334,9.12153333333,35.7587333333,12.0636666667
633.26,9.69999999999,33.3563333333,30.8468,28.3939333333,16.4675333334,9.30326666666,4.7358,11.3123333333,9.11913333334,35.8416,12.0965333333
633.59,9.67593333334,33.4092666667,30.8964666667,28.4362666667,16.4438,9.27886666667,4.72226666667,11.2929333333,9.12293333334,35.8825333333,12.092
633.92,9.56693333335,33.4059333333,30.8606666667,28.4574666667,16.308,9.16879999999,4.582,11.1487333333,8.99806666666,35.8738666667,12.0240666667
634.25,9.64733333334,33.5901333333,30.9807333333,28.6080666667,16.4108,9.23266666666,4.63653333333,11.2102,9.07446666667,35.9949333334,12.1134
634.58,9.61726666667,33.6398666667,31.0062,28.6708,16.4212,9.27133333333,4.6262,11.1962,9.06733333333,36.051,12.0978
634.91,9.64946666667,33.7276666667,31.1244,28.7547333333,16.4580666667,9.3144,4.6362,11.2326666666,9.12566666667,36.1262666667,12.144
635.25,9.68413333333,33.7947333333,31.1794,28.7838666667,16.5036,9.35793333334,4.67026666667,11.2307333333,9.15006666667,36.1221333333,12.1723333333
635.58,9.60840000001,33.7908,31.1478,28.7698666667,16.3759333333,9.29473333333,4.57086666667,11.1687333333,9.08453333333,36.1016666667,12.1044
635.91,9.57233333333,33.7554,31.1857333333,28.8024,16.3481333333,9.28120000001,4.52893333333,11.1134,9.063,36.0557333333,12.0796666667
636.24,9.51706666667,33.7652666667,31.1298666667,28.7778666667,16.262,9.26346666667,4.44046666667,11.0666,9.02880000001,35.9535333333,12.0244666667
636.57,9.50906666667,33.8340666667,31.2764,28.8820666667,16.2495333333,9.25979999999,4.38746666667,11.1102,8.96,35.9688,12.006
636.90,9.37946666667,33.8394,31.2219333333,28.8798666667,16.0892,9.14126666667,4.28366666667,11.0607333333,8.86426666667,35.8358,11.9106666667
637.23,9.36373333332,33.8584666667,31.2176666667,28.8994666667,16.0296666667,9.12399999999,4.28606666667,11.0322666667,8.8274,35.7622,11.8627333333
637.56,9.39846666667,33.895,31.2588666667,28.958,16.0532666667,9.19493333333,4.35773333333,11.0976666667,8.89773333333,35.7338666667,11.8693333333
637.90,9.32013333334,33.7786,31.1643333333,28.9432,15.9605333333,9.16653333333,4.30286666667,11.0174666667,8.84500000001,35.6174,11.7877333333
638.23,9.39233333334,33.9174,31.2700666667,29.0734666667,16.0212,9.23293333333,4.3376,11.0940666667,8.91540000001,35.6652666667,11.8609333333
638.56,9.39820000001,33.9761333333,31.2586666667,29.0548,16.0112666667,9.24440000001,4.3496,11.0739333333,8.91573333334,35.6490666667,11.856
638.89,9.38713333332,33.9378,31.2876666666,29.0645333333,15.968,9.22013333333,4.33293333333,11.0714666667,8.94346666667,35.6262666667,11.8856
639.22,9.48400000001,34.0221333333,31.3523333333,29.1476666666,16.0508666667,9.3058,4.4592,11.1486666667,9.01313333333,35.6414,11.9636666667
639.55,9.47066666666,34.2022666667,31.445,29.2578666666,16.0428,9.31406666667,4.468,11.1808,9.01333333334,35.7325333333,11.9615333333
639.88,9.61926666667,34.2845333333,31.5681333333,29.3982666667,16.159,9.45073333334,4.60533333333,11.2836666667,9.13026666666,35.8829333333,12.0786
640.21,9.6366,34.2658,31.4375333334,29.3609333333,16.1358666667,9.43973333333,4.6558,11.265,9.18399999999,35.878,12.0978666667
640.54,9.74146666665,34.4116,31.5844,29.5372666667,16.2493333333,9.54460000001,4.6904,11.3287333333,9.31513333333,36.0435333333,12.1864
640.87,9.76540000001,34.5013333333,31.6704666667,29.6653333333,16.2521333333,9.62686666667,4.678,11.3920666667,9.38973333335,36.1783333333,12.2527333333
641.20,9.90013333332,34.6605333333,31.7846,29.7898666667,16.372,9.67946666667,4.77993333333,11.468,9.46019999999,36.3460666667,12.3952666667
641.53,9.89779999999,34.8577333333,32.0101333334,29.9178,16.4162666667,9.69726666665,4.78186666667,11.5002666667,9.44626666667,36.5535333333,12.4492666667
641.87,9.83686666667,34.8001333333,31.9846,29.92,16.3626666667,9.62993333334,4.75746666667,11.4326666667,9.3322,36.4653333333,12.4098666667
642.20,9.91953333333,34.8728,32.0793333333,30.0508,16.389,9.69973333333,4.84073333333,11.5153333333,9.3618,36.5158666667,12.5018
642.53,10.0308,35.0646666667,32.2441333333,30.2397333333,16.4774,9.83893333332,4.96286666667,11.6051333333,9.42486666667,36.6950666667,12.5904666667
642.86,9.94206666666,35.1172,32.3292666667,30.2956,16.4798,9.80986666667,4.9074,11.5223333333,9.37760000001,36.7508,12.5510666667
643.19,9.92006666667,35.0615333333,32.2706,30.2766666667,16.4210666667,9.76326666666,4.84406666667,11.4778,9.34586666667,36.7002,12.5182666667
643.52,9.88320000001,35.1089333333,32.2433333333,30.2452666667,16.33,9.71539999999,4.773,11.4620666667,9.31893333333,36.6423333333,12.4655333333
643.85,9.9038,35.2499333333,32.4183333333,30.3222,16.3702666667,9.76093333332,4.75586666667,11.4958,9.3498,36.7344,12.4942666667
644.18,9.813,35.1776666667,32.3947333333,30.2242,16.2951333333,9.71826666667,4.7222,11.3831333333,9.21746666667,36.6837333333,12.4002
644.51,9.78973333333,35.2032,32.3958,30.2304666667,16.3306666667,9.6656,4.73573333333,11.3580666667,9.08859999999,36.639,12.3578666667
644.84,9.70726666667,35.1908,32.396,30.2767333333,16.2997333333,9.62253333333,4.69773333333,11.3482,9.02533333334,36.6586,12.3097333333
645.17,9.67566666667,35.0970666667,32.3313333333,30.2178666667,16.2202,9.61366666667,4.70273333333,11.2954,8.9928,36.576,12.2541333333
645.50,9.64946666667,35.1329333333,32.3211333333,30.1552,16.1417333333,9.5802,4.6716,11.2650666667,9.01673333333,36.5587333333,12.1877333333
645.83,9.64780000001,35.2059333333,32.3641333333,30.1885333333,16.1979333333,9.58993333333,4.69633333333,11.2986,9.05800000001,36.6296,12.1621333333
646.16,9.52306666666,35.1255333333,32.2096666667,30.0712666667,16.0587333333,9.49220000001,4.6138,11.2136666667,8.94753333333,36.4472666667,12.0606
646.49,9.61473333332,35.207,32.2532,30.1228666667,16.0573333333,9.55033333333,4.65713333333,11.248,9.01526666666,36.4598,12.1318666666
646.82,9.62659999999,35.3338666667,32.3616666667,30.2192666667,16.0952666667,9.57386666665,4.68326666667,11.2644,9.05513333333,36.5256,12.1520666667
647.15,9.58466666666,35.3491333333,32.3568666667,30.2181333333,16.0858,9.54393333333,4.70153333333,11.2573333333,9.03600000001,36.4908666666,12.1498
647.48,9.62106666667,35.376,32.3824,30.2714666667,16.1033333333,9.5944,4.768,11.2729333334,9.08566666666,36.4358666667,12.2067333333
647.81,9.80353333333,35.4753333333,32.4372666667,30.4529333333,16.2242,9.76326666667,4.95286666667,11.4051333333,9.28140000001,36.4623333333,12.3627333333
648.14,9.83486666666,35.475,32.4206,30.4316,16.185,9.77746666667,4.9206,11.3498666667,9.31966666667,36.437,12.4223333333
648.47,9.89213333333,35.5024666667,32.4467333333,30.4207333333,16.1864,9.87459999999,4.98353333333,11.3508666667,9.41346666667,36.3876,12.4530666667
648.80,10.0228666667,35.7575333333,32.582,30.5704,16.3211333334,9.99966666666,5.10786666667,11.4324666667,9.57026666666,36.4960666667,12.6068
649.13,10.1364,35.8044666667,32.6883333333,30.755,16.4301333333,10.1261333333,5.22853333333,11.5032,9.67873333333,36.5941333333,12.7531333333
649.46,10.0959333333,35.8422666667,32.6985333333,30.8028666667,16.3386666667,10.0864666667,5.165,11.4255333333,9.6474,36.5226666667,12.7329333333
649.79,10.0832,35.9098,32.8266,30.8716,16.3551333333,10.0969333333,5.137,11.4111333333,9.65966666667,36.5514,12.7508
650.11,10.0214666667,35.9857333333,32.8972,30.9530666667,16.3326,10.0964666667,5.12606666667,11.4154666667,9.57980000001,36.6100666667,12.7321333333
650.44,10.0631333333,35.9268,32.8794,30.9809333333,16.2942,10.1092666667,5.18386666667,11.4308,9.58626666667,36.5552666667,12.8008666667
650.77,9.95600000001,35.8524,32.8363333333,30.9396,16.1859333333,10.0234,5.09073333333,11.2794666667,9.46366666667,36.4916,12.6998
651.10,9.84586666665,35.8146,32.7633333334,30.8728,16.0714,9.90053333333,4.97853333334,11.1699333333,9.32759999999,36.4276,12.5982
651.43,9.7602,35.9194,32.7738,30.8854666667,16.0214,9.81186666667,4.87733333333,11.1386,9.24233333334,36.4916,12.5630666667
651.76,9.72753333335,36.0017333333,32.8421333333,31.0276,15.9905333333,9.83833333333,4.8626,11.1392666667,9.23486666667,36.5732,12.5347333334
652.09,9.68846666667,36.0172,32.8782666667,31.038,15.938,9.78313333333,4.77213333333,11.1052666667,9.17853333333,36.5586666667,12.5138666667
652.42,9.691,35.9715333333,32.9178666667,31.0715333333,15.9286,9.78120000001,4.75206666666,11.1414,9.10980000001,36.5244,12.483
652.75,9.58966666667,36.0491333333,33.0021333333,31.0515333333,15.8386666667,9.67586666667,4.65353333333,11.0876666666,8.98706666667,36.4985333334,12.3785333334
653.08,9.59433333333,36.1128666667,33.0542,31.1089333333,15.8494,9.71960000001,4.68086666667,11.1146666666,8.95913333333,36.6207333333,12.4079333333
653.41,9.56619999999,36.1191333333,33.0352,31.142,15.8218,9.68846666667,4.66033333333,11.1010666667,8.91653333332,36.7119333334,12.3602666667
653.74,9.55826666665,36.0875333333,33.0498666667,31.1223333333,15.7964666667,9.65633333332,4.5916,11.0918666667,8.92740000001,36.6526666667,12.321
654.06,9.52373333333,36.0802666667,33.0802666667,31.1358666667,15.755,9.61833333334,4.49386666667,11.0248666667,8.82159999999,36.6479333333,12.2665333333
654.39,9.54380000001,36.1169333333,33.1230666666,31.1961333333,15.7554,9.58413333333,4.45306666667,11.0758666667,8.78253333333,36.6508666667,12.2681333333
654.72,9.65086666667,36.2864666667,33.3004666667,31.3914666667,15.8566,9.65533333333,4.563,11.1766666667,8.8758,36.7986,12.3594
655.05,9.64266666667,36.2961333333,33.363,31.4671333333,15.8468666667,9.6538,4.5788,11.1733333333,8.87093333334,36.7897333333,12.3636666667
655.38,9.65160000001,36.3676666667,33.4054666667,31.4412666667,15.8570666667,9.64793333333,4.5974,11.1424,8.86719999999,36.7604666667,12.3751333334
655.71,9.55826666667,36.3911333333,33.3903333333,31.4644,15.7428666667,9.54526666667,4.55373333333,11.043,8.73633333333,36.718,12.2406
656.04,9.44699999999,36.4371333333,33.3607333333,31.4789333333,15.6803333334,9.41953333333,4.4956,10.9555333333,8.70473333334,36.8095333333,12.1928666667
656.37,9.30613333332,36.4288,33.3096666666,31.4345333333,15.5454,9.3036,4.3844,10.8264,8.59413333333,36.7389333333,12.0673333333
656.69,9.21406666666,36.4275333333,33.3473333333,31.5264,15.4743333333,9.21239999999,4.34933333333,10.7652666667,8.5322,36.6690666667,12.0328666667
657.02,9.26779999999,36.5046,33.4551333333,31.6134,15.5128,9.28646666667,4.41453333333,10.787,8.601,36.6594,12.1086
657.35,9.26533333333,36.5586666667,33.4642666667,31.6860666667,15.481,9.27413333333,4.4508,10.8045333333,8.59633333334,36.7117333333,12.1614666667
657.68,9.384,36.7269333333,33.6067333333,31.87,15.6,9.4054,4.56746666666,10.9144666667,8.73380000001,36.8578,12.2866
658.01,9.45233333333,36.8657333333,33.6969333333,32.0067333333,15.6422666667,9.51780000001,4.67526666667,10.9352666667,8.83806666666,37.0217333333,12.3792
658.34,9.44786666667,36.922,33.7216666667,32.118,15.7132,9.57959999999,4.69193333333,10.936,8.8944,37.0297333333,12.4256
658.66,9.53113333335,37.0474666667,33.849,32.1897333333,15.7529333333,9.65986666667,4.78846666667,10.9717333333,8.96966666666,37.1026,12.51
