wavelength,Back_TanCyom,Belly_TanCyom,Breast_TanCyom,Crissum_TanCyom,Crown_TanCyom,DorTail_TanCyom,Patch10_TanCyom,Patch11_TanCyom,Patch12_TanCyom,Patch13_TanCyom,Rump_TanCyom,Throat_TanCyom,WingTip_TanCyom
829.33,10.5590833333,53.1065,20.58375,50.1820833333,6.74004761905,11.2373333333,8.57425000001,15.2161666667,17.6944166666,3.78208333333,20.0376666667,23.3556666667,13.7860416667
829.63,10.2685833333,53.10025,20.4745416666,50.1581666667,6.49977380953,11.1275416667,7.90541666667,14.8169166667,17.2853333333,3.153,19.3984166667,23.4136666667,13.3622083333
829.93,8.92491666667,51.9135833333,19.9787916667,49.5764166667,5.47980952381,10.4037916667,6.41983333333,13.9205833334,16.2723333334,2.18366666667,18.68975,22.5021666667,12.3429166667
830.23,8.71258333334,51.9603333333,19.8169166667,49.6853333333,5.54785714286,9.99920833332,6.0505,13.4639166667,16.19075,2.22641666667,18.5301666667,22.3860833334,11.971625
830.54,9.33816666666,51.7759166667,19.5987916667,50.0,5.77166666667,9.94887500002,5.58741666667,13.3921666667,16.1555833334,2.84108333333,18.6850833333,22.306,12.430625
830.84,8.45316666666,51.4195833333,18.8099583333,50.07375,4.31808333334,9.439625,4.646,13.0161666667,15.33925,2.04658333333,17.8375,21.6446666667,11.4860833333
831.14,7.98716666666,51.0848333333,18.4670833334,50.402,3.81848809524,8.74008333333,4.452,12.86025,14.6933333333,1.32816666667,17.5644166667,21.4928333333,10.6060416667
831.44,7.27666666667,50.8526666667,18.0432083333,50.788,2.85503571429,8.51391666666,4.36591666667,12.37475,14.7385,0.574666666666,17.6955833333,21.32925,10.205875
831.74,8.44091666667,52.5179166667,19.1757916666,52.1325833333,3.59960714286,9.70883333333,5.51075,13.88,16.0125,1.64891666667,18.8263333333,22.5179166667,10.9992083333
832.04,10.2321666667,53.3499166667,19.937875,53.1095,5.30809523809,11.1402083333,7.1145,15.2653333333,17.4294166667,3.234,20.0331666667,24.03,12.3675
832.35,10.8709166667,53.5803333333,20.0742916667,53.2965,6.17271428572,11.4804166667,7.774,15.9536666666,18.03875,4.14,20.4920833333,24.2103333334,13.1710833333
832.65,11.6236666667,54.1988333333,20.4290833334,53.6910833334,6.76575,11.94575,8.38333333334,16.60225,18.61225,4.3705,21.2731666667,24.5064166667,14.320375
832.95,11.17225,54.5460833333,20.081375,53.3875833334,6.31628571428,11.4329583333,8.40116666667,16.40925,18.2858333333,3.794,21.43625,24.0584166667,13.7805833333
833.25,11.34725,55.2355833333,19.9411666667,53.2201666667,6.45736904762,11.2539583333,8.85508333333,16.6344166667,18.3603333333,3.66441666667,21.5610833334,24.2530833333,13.723625
833.55,11.1485833333,55.487,19.5316666667,53.4066666667,6.01291666667,11.16725,8.91883333333,16.6294166667,18.2235833333,3.22,21.4435,24.23375,13.238
833.85,11.1854166667,55.76475,19.6967083333,53.0873333334,6.28142857142,11.242625,9.50941666666,16.8054166667,18.4998333333,3.61783333333,21.4965833333,24.4754166667,13.2598333334
834.16,11.8660833333,55.6924166667,20.4988333333,52.8521666667,7.27115476191,12.0012083333,10.3285,17.1829166667,19.1080833334,4.51275,21.8603333333,25.0820833333,14.0991666667
834.46,12.2461666667,56.2086666667,20.96625,53.0570833333,7.91689285714,12.467625,10.9890833333,17.5520833333,19.8476666667,5.22891666667,22.3559166667,25.4426666666,14.9729583334
834.76,13.02,56.3186666667,21.3832916666,53.1145833333,8.72966666665,12.8378333333,11.78275,18.1073333333,20.2714166667,5.77483333333,22.8179166666,25.9085833333,15.488875
835.06,12.77775,55.8456666667,21.2994583333,52.7653333333,9.03177380953,12.7810833333,12.0184166667,17.8085833333,20.0493333333,5.70375,23.0061666667,25.81475,15.3487916667
835.36,12.4934166666,55.6640833333,21.5234583333,52.0051666666,9.04119047619,12.6691666667,12.0703333333,17.7863333333,19.9089166667,5.45591666667,23.3074166666,25.625,15.5925416667
835.66,12.5594166667,56.1994166667,21.942375,52.26,8.92801190476,12.5805,12.30775,17.6111666667,20.1091666667,5.19875,23.3486666667,25.9166666667,15.8936666667
835.96,12.1978333334,55.3491666666,21.5197083333,51.25325,8.6648452381,12.3097916666,12.16825,17.0995,19.7105,5.17008333333,22.7319166667,25.3208333333,15.2565833334
836.26,12.5935833334,55.3578333334,21.9797083333,51.7153333333,9.15920238094,12.491875,12.3820833333,17.3496666667,20.122,5.92691666667,22.65025,25.5446666667,15.5812083333
836.57,12.4015,54.6763333334,21.8885,51.6005833333,9.01803571429,12.2990416667,12.1334166666,16.8008333333,20.0196666667,5.79383333334,22.094,25.0089166667,15.6830833333
836.87,13.7738333333,54.54975,23.160875,51.5995833333,10.5623928571,13.3047083333,13.19925,17.5860833333,20.82375,7.27000000001,23.1035,25.8621666667,16.9540416667
837.17,12.9503333333,53.19875,22.1945416667,51.0663333333,9.68505952381,12.7226666667,12.3084166667,16.59425,19.648,6.03533333334,22.26725,24.94825,16.0972916667
837.47,11.5839166666,52.2340833334,20.3864583333,50.1005833333,8.35401190476,11.355125,10.6344166667,15.27025,18.3535833333,5.02683333333,21.3136666667,23.48075,14.9684166667
837.77,10.1718333334,50.4418333334,19.3947916667,48.61525,6.37352380952,9.90341666667,8.02299999999,13.2760833334,16.78625,3.06816666668,19.9379166667,21.8005833334,13.1387916667
838.07,9.32408333332,51.0289166667,19.1947916667,48.5265,5.04313095238,9.59729166666,6.41516666666,12.4364166667,15.9425,2.00724999999,19.1184166667,20.9221666667,12.538
838.37,9.15316666667,51.5993333334,19.3347083334,49.0591666667,3.46395238095,9.07254166667,4.86558333334,12.2446666667,14.97325,1.25,18.4406666667,20.6720833333,12.7622083333
838.67,7.85658333334,51.3888333334,17.5715833333,49.3125,1.70347619048,7.4565,2.93208333334,10.3396666667,13.1034166667,-0.841583333332,16.51225,19.0236666667,10.6130833333
838.97,7.68591666666,50.5771666667,17.3352916667,48.8599166667,1.75369047619,7.54504166666,2.05508333333,10.29,12.134,-1.3935,16.54,18.9471666667,9.07954166667
839.27,7.27050000001,49.7484166667,17.7012916667,49.00725,2.31494047619,7.72516666667,2.36308333333,10.7241666667,12.1224166667,-0.964833333333,16.6805833333,19.8265833333,9.34
839.57,6.75333333334,49.287,17.2749583333,49.1190833333,2.15535714286,7.94170833333,2.04133333334,10.5005,11.5351666667,-1.25825,16.4988333333,20.0783333333,9.29820833334
839.87,7.44841666667,49.08775,17.7422916667,49.1421666666,2.77967857143,8.57845833333,2.87299999999,11.2744166667,11.77825,-0.585499999999,17.1568333334,20.5745833333,9.44991666667
840.17,5.68808333334,48.0398333333,16.2759583333,47.9029166667,0.746011904762,6.76404166666,1.09658333333,9.88208333334,10.307,-2.6315,15.529,18.4485833334,7.47679166667
840.47,4.98891666667,47.21775,16.180125,47.19025,0.144797619047,6.77770833333,0.712750000001,9.53958333334,9.63533333333,-3.17983333333,15.241,17.7905833333,6.68179166667
840.77,4.42191666667,47.3638333333,16.3407083334,48.0300833333,-0.0080119047625,6.42699999999,0.878666666669,9.62308333331,8.95683333333,-4.02483333333,15.3204166667,17.8145833333,5.99475
841.07,5.74358333333,48.2495833333,16.6884166666,49.436,1.75464285714,7.33487499999,2.54641666667,10.3585833333,9.76558333333,-2.21366666667,16.4206666666,19.1694166667,6.734875
841.37,5.64333333333,47.29525,16.4985416667,48.6549166667,2.09692857143,6.70333333334,2.63158333333,10.2485,9.80983333332,-1.886,16.1403333333,19.0351666667,6.78379166667
841.67,2.91966666666,44.632,13.5340416667,46.3505,0.319392857143,4.63041666666,0.593083333333,7.02558333332,7.69466666667,-4.44033333334,13.1539166666,15.93675,3.45966666667
841.97,1.98341666666,43.858,12.8199166667,45.6813333333,-0.90492857143,3.311,-0.271916666665,6.60591666668,6.94183333332,-5.21424999999,11.9800833333,14.3953333333,2.42316666667
842.27,2.26191666667,44.711,12.551125,46.5474166667,-1.17346428571,2.959125,0.918416666665,6.98983333333,7.67008333335,-4.54083333334,12.0919166667,13.9285833333,3.43545833334
842.57,1.78966666667,46.17825,11.2882083333,46.7001666666,-3.50477380952,1.01595833333,-0.242333333332,5.81658333335,6.17075000001,-6.78599999999,11.8754166667,13.14325,2.17175
842.87,1.51341666667,45.5939166667,10.814125,45.6320833333,-3.46723809524,0.517166666665,-0.0383333333342,5.05741666667,5.82383333334,-8.00741666666,11.5325,11.5898333333,1.96341666667
843.17,-1.1295,45.8228333333,8.16283333334,44.9489166667,-6.59784523809,-1.39616666667,-3.04775000001,1.79033333333,3.32491666667,-12.02025,8.84483333332,9.31375,-0.8845
843.47,-1.52541666666,46.0610833333,7.63891666667,45.7878333334,-7.02582142858,-1.09291666667,-3.68833333333,0.637499999983,3.91608333334,-12.6138333333,9.28975,8.90258333335,-0.591958333335
843.77,1.62425,47.59875,9.55741666667,46.563,-3.82698809524,0.518,-0.823916666668,3.22491666667,7.22700000002,-10.5225833333,10.9699166667,10.6873333333,2.318625
844.07,6.51558333333,50.0944166666,12.7952083333,48.4893333333,-0.532869047618,4.21383333333,2.9745,6.25591666668,11.6148333333,-7.31833333333,14.80175,13.7393333333,5.19379166667
844.37,6.25,48.18,11.865375,46.1446666666,-1.61819047619,3.68775,2.13116666667,5.43591666665,10.345,-8.57300000001,14.1521666667,11.7815833333,4.860875
844.67,6.7425,48.6869166667,11.3888333333,48.106,-1.7423452381,3.952,2.3485,5.35358333333,9.46975000002,-9.41933333333,14.7225,12.096,4.84854166667
844.97,9.39083333333,51.40975,14.6274166667,51.08275,1.58614285714,7.11245833332,6.26883333333,8.81175000001,12.286,-5.86583333332,18.6555833333,15.3825833333,7.96833333333
845.27,8.48433333334,48.565,13.456625,50.277,1.11155952381,7.71658333333,5.7655,7.40191666668,11.3041666667,-5.84091666667,18.1521666667,16.0624166667,7.17520833333
845.57,7.29483333334,46.6564166667,13.5005833333,50.456,1.37877380952,8.63733333333,4.68583333333,6.94024999999,11.29675,-5.62316666667,18.0345,15.29875,7.06679166667
845.87,9.04466666667,47.0529166667,15.9045,51.5245833333,5.16478571429,11.928375,7.49491666666,8.56191666668,13.9480833333,-2.61683333333,19.4360833333,16.2348333333,7.88858333334
846.17,10.718,46.69225,18.3590416667,51.7691666667,7.11738095239,13.6667083333,8.12825,9.10249999998,15.30775,-0.256333333334,20.9231666667,18.6410833333,8.205
846.47,12.6068333333,44.8718333333,19.4327083333,49.3828333333,9.15417857142,14.2687083333,10.4701666667,11.6334166667,16.999,2.68283333333,22.5070833333,20.0618333333,9.99520833334
846.77,10.98925,43.7620833333,17.994625,48.806,7.84240476191,13.0359583333,9.503,11.1353333333,14.2299166667,1.63258333333,19.8099166667,20.1755,7.590375
847.07,8.53550000002,42.8535833334,16.9191666667,48.1060833333,5.19477380952,11.1742083333,6.54033333332,9.3435,11.2625833333,-0.050333333335,18.0050833334,18.7879166666,4.92408333333
847.37,4.39808333333,40.2521666667,14.1717916667,45.0618333333,2.76316666667,8.37187500001,2.49491666668,5.42691666667,6.01841666666,-1.56883333334,14.1974166667,15.715,2.28904166667
847.67,1.08133333333,39.5043333333,12.7505,45.01575,0.610309523809,6.07845833334,0.44825,4.37766666666,3.42833333332,-3.11166666666,11.2605833333,13.7921666667,-0.633041666675
847.97,0.7805,37.73925,12.3110833333,43.0511666666,1.47822619048,5.29962500001,0.881250000002,5.48841666667,4.7835,-1.28408333334,10.7754166667,13.2678333333,-0.176250000007
848.26,0.35475,34.7264166667,10.2584583333,40.7295,-0.611297619048,2.659625,-0.9625,5.01516666668,2.45691666666,-2.73558333334,8.66258333332,11.6515,-1.07645833333
848.56,0.677666666667,34.6385833333,10.5547916667,39.031,-0.218666666666,2.33425,-1.63158333333,5.39658333334,2.28416666665,-2.96191666667,9.1615,11.471,-0.740458333342
848.86,-0.897416666668,33.2821666667,8.14120833333,36.0000833333,-2.23444047619,-0.179416666668,-4.33325000001,3.58975,-0.897416666658,-6.66683333334,7.92299999998,10.9488333333,-2.83329166667
849.16,-5.74633333333,31.5630833333,4.00325000001,33.4966666667,-7.11169047618,-5.18791666667,-10.0763333333,0.490166666667,-6.10016666668,-12.06425,4.16683333334,8.55116666667,-5.73270833333
849.46,-7.65299999999,31.4625833334,1.77166666667,33.0781666667,-9.72630952382,-8.56008333333,-11.36625,0.255083333326,-8.30491666667,-14.3991666667,2.52258333334,7.2845,-6.37766666668
849.76,-12.7595833333,30.09775,-1.52620833333,32.0513333334,-14.3381666667,-12.9425833333,-16.8803333333,-4.3955,-13.2173333334,-19.4750833333,-0.97675,2.83875,-10.3176666667
850.06,-11.316,31.51875,-0.27675,33.2715,-12.7348928572,-12.33075,-16.4205,-3.59775,-11.40825,-19.46475,1.32225,3.3825,-7.733625
850.36,-12.7525,31.0290833333,-2.30425,33.3965833333,-13.1267380952,-14.8516666667,-18.1819166667,-3.78791666666,-12.5946666667,-21.5909166667,0.82075,2.17808333333,-9.232875
850.65,-6.79016666667,34.105,1.913625,36.7593333333,-9.03875000001,-10.5862916667,-12.9938333334,1.41966666667,-5.8025,-18.8889166667,5.33949999999,6.57425000001,-3.53391666668
850.95,-3.99883333333,34.066,3.96833333332,37.4541666667,-7.01203571428,-7.036125,-10.2259166667,3.6935,-2.71674999999,-17.7960833333,8.11958333334,9.34058333334,-0.503708333325
851.25,-8.36733333334,32.5203333333,0.626708333342,35.7385,-11.3095,-11.7717916667,-15.9214166667,-0.812916666682,-6.87666666667,-23.9836666667,5.38616666666,5.42025,-5.216875
851.55,-4.73791666667,35.92075,2.755375,37.2311666667,-7.93010714284,-7.74529166666,-13.7435,-0.6385,-1.51199999999,-20.2623333333,8.70300000001,9.20691666667,-2.08333333333
851.85,-6.59425000001,38.87675,1.17754166667,38.3695,-10.2018571428,-9.63762499999,-13.297,-1.88408333334,-1.81166666667,-22.93475,7.53633333334,9.09416666668,-2.98916666668
852.15,-8.06566666666,41.1315833334,0.554125,40.5581666667,-11.2439761905,-11.3149583333,-13.0733333333,-3.74625000001,-3.36399999999,-24.0444166667,5.81041666667,8.86858333333,-4.033
852.45,-5.78600000002,39.629,2.40183333333,39.8470833333,-9.70589285713,-9.62508333333,-10.0436666667,-3.02025,-2.03775000001,-20.81525,6.84141666668,8.98833333332,-2.18333333334
852.74,-6.15499999999,38.0013333333,2.29945833333,37.6903333333,-9.83011904763,-8.229625,-9.68183333335,-2.73183333332,-1.21033333334,-19.4674166667,5.46341666667,6.22408333332,-1.608
853.04,-2.52733333333,38.7978333333,4.798375,38.21725,-8.25039285714,-6.67691666666,-6.62558333333,-0.580583333343,1.40024999999,-16.7008333333,5.29358333334,9.28966666667,1.89554166667
853.34,-0.843916666665,41.1744166667,5.41495833333,40.6823333333,-8.11746428572,-6.944375,-5.13366666666,-0.597666666658,4.11400000001,-16.13925,5.80175000001,9.35300000001,3.3405
853.64,4.11383333332,46.1323333333,9.19474999999,44.4796666667,-4.28971428572,-1.89875,-0.351749999992,2.07466666667,9.31791666667,-10.7244166667,10.2321666667,13.256,7.71791666666
853.94,1.95425,47.0133333333,7.83554166667,44.98525,-6.12105952381,-3.66900000001,-2.581,-0.368749999992,7.81708333332,-12.61075,7.66966666667,11.8363333333,4.71979166667
854.23,5.34458333333,50.3868333333,10.0738333333,44.9718333333,-2.42101190477,-0.843875,0.597916666675,2.14475,10.232,-8.26308333332,11.0759166667,13.1856666667,8.61470833333
854.53,11.0164166667,50.56825,14.2675833333,45.265,3.60764285715,4.78212500001,6.12366666666,6.72341666667,14.83575,-2.61983333335,15.6881666667,17.5188333333,13.888875
854.83,9.28025000001,50.12625,13.9520833333,44.6023333334,3.54884523809,3.81941666667,5.08208333334,7.57574999999,13.5415833333,-4.29291666667,14.7095833333,16.8244166667,14.110125
855.13,11.4695,49.522,16.74125,45.7885833333,7.43301190476,6.42162499999,5.85424999998,9.08008333334,16.4873333334,0.149333333332,16.8758333333,19.0560833333,17.0698333333
855.43,11.8720833333,48.4019166667,17.8795416666,44.121,9.35660714287,8.376125,5.65066666667,9.47483333333,18.2934166667,2.59683333334,17.12325,18.5501666667,17.6940833333
855.72,11.6373333333,47.807,18.0555416667,45.263,8.57135714286,8.62558333333,4.00566666667,8.36258333333,17.8653333333,2.28058333333,16.6375,17.3099166667,16.3595833333
856.02,15.7673333333,50.7495,20.3985416667,48.0815833333,10.3674642857,9.892,5.78533333334,10.0719166667,20.084,4.61625000001,19.6343333333,21.4028333333,17.9856666667
856.32,16.7938333333,54.6438333334,21.246875,50.7315,12.5091071429,9.95545833332,6.10683333332,11.8956666667,21.2785833333,5.27983333335,22.8689166667,21.9784166667,17.589125
856.62,14.3123333334,51.2390833333,19.2223333333,45.7248333333,11.7674880952,8.73612499999,4.12016666667,10.8426666667,17.7508333333,4.58500000001,21.4374166667,21.0965,15.7529166667
856.91,10.6429166667,48.0963333334,16.9162916667,44.03875,8.22619047618,6.50741666666,1.31083333333,7.67791666667,13.9514166667,0.499416666658,17.9775833333,19.9750833333,13.139625
857.21,7.50941666666,45.2786666666,13.323875,40.9695,4.33648809523,4.86379166666,-2.91516666666,4.97458333334,10.9315,-2.47150000002,16.3180833333,17.7121666667,10.9314166667
857.51,2.85716666665,40.3741666667,8.31641666667,39.4898333333,-1.59379761904,-0.51016666666,-10.1699166667,-0.272083333343,6.39458333334,-9.69366666665,10.8503333333,13.6395833333,4.71079166667
857.81,-6.16291666665,39.22475,2.11241666667,38.2169166667,-11.1406904762,-7.77120833333,-18.8374166667,-7.98441666667,-2.403,-19.3023333333,3.56591666668,9.96125,-3.13941666667
858.10,-12.7326666667,35.0676666666,-2.60145833333,33.7563333333,-19.9178333333,-14.1498333333,-26.2690833333,-15.7360833333,-10.27925,-27.538,-3.088,4.82258333332,-12.817125
858.40,-14.9123333334,34.6930833333,-5.263125,32.8509166667,-23.02,-15.6797083333,-27.456,-17.54375,-13.5086666667,-31.75425,-5.92116666666,2.32458333333,-16.622625
858.70,-16.7134166667,35.206,-11.001875,31.5075833333,-27.6952619047,-19.2415,-29.9158333333,-17.9305,-18.4926666667,-36.7978333333,-8.09933333333,0.79575,-21.0673333333
858.99,-8.00000000002,39.2083333333,-5.625,33.25,-17.3630952381,-10.4166666667,-20.5,-8.08333333332,-9.37500000001,-26.7083333333,-0.458333333342,7.95833333335,-11.0625
859.29,-14.073,34.39625,-9.86391666667,29.6768333333,-20.6754047619,-12.0536666667,-23.937,-10.9268333333,-13.818,-32.9081666667,-4.46433333334,3.31633333333,-13.7755416667
859.59,-16.2173333333,28.9624166667,-11.969125,25.7761666667,-21.8837857143,-12.2140416667,-24.91825,-13.0718333333,-16.1765,-33.7825833333,-7.72058333333,0.653416666665,-14.4403333333
859.89,-14.8604166667,28.44825,-9.13375,28.6124166666,-21.1177976191,-12.1100833333,-22.6601666667,-13.0540833333,-16.9130833333,-33.4565833333,-8.74383333334,-0.903083333328,-13.8545
860.18,-11.95475,27.6479166667,-7.593375,26.9860833333,-16.9892619048,-10.8645416667,-19.0809166667,-9.34583333334,-14.0966666667,-29.673,-6.54183333333,-0.584083333325,-9.05395833333
860.48,-11.7211666667,25.9736666667,-8.17766666667,25.1556666667,-15.898952381,-12.461125,-17.8349166666,-9.77424999999,-15.4204166667,-30.4905833333,-8.83974999998,-2.76458333334,-8.82020833332
