wavelength,Back_DigPlum,Belly_DigPlum,Breast_DigPlum,Crissum_DigPlum,Crown_DigPlum,DorTail_DigPlum,Rump_DigPlum,Throat_DigPlum,WingTip_DigPlum
610.93,8.70486666666,17.6518666667,12.2424666667,13.4961333333,7.05726666667,8.23613333333,10.6266,11.1970666667,8.62673333333
611.27,8.70935555556,17.6585333333,12.2568666667,13.4902666667,7.0576,8.25533333334,10.6414,11.1842666667,8.62453333333
611.60,8.73353333334,17.6443333333,12.2672666667,13.4792,7.08506666667,8.25746666667,10.6216666667,11.1632,8.6134
611.93,8.71224444444,17.6638666667,12.2407333333,13.4862666667,7.08773333333,8.2814,10.6500666667,11.1597333333,8.59360000001
612.27,8.66084444444,17.6142,12.1886,13.4148,7.0518,8.2482,10.6058,11.1155333333,8.55180000001
612.60,8.74744444445,17.7289333333,12.2826666667,13.5228666667,7.15046666667,8.34293333333,10.7004,11.1992,8.63906666667
612.94,8.84957777777,17.799,12.378,13.5954666667,7.22966666667,8.40026666667,10.7734666667,11.2557333333,8.71226666666
613.27,8.91471111112,17.8728666666,12.452,13.6440666667,7.29866666667,8.4934,10.8282,11.3373333333,8.77566666666
613.61,8.98331111111,17.921,12.5165333333,13.7570666667,7.39506666667,8.5826,10.9364,11.4266666667,8.89133333333
613.94,9.07579999999,17.9763333333,12.5684,13.8128666667,7.44713333333,8.63833333333,11.0328,11.4996666667,8.99026666666
614.28,9.13657777778,18.0366666667,12.6214666667,13.8769333333,7.51033333333,8.688,11.0818666667,11.5632666667,9.01446666667
614.61,9.16826666666,18.0674,12.6309333333,13.9116666667,7.5634,8.7382,11.1125333333,11.6005333334,9.04773333334
614.94,9.24295555555,18.148,12.6809333333,13.9952,7.6494,8.81206666667,11.1895333333,11.6858,9.13106666667
615.28,9.3447111111,18.2734,12.7889333333,14.1206,7.73086666667,8.913,11.3092666667,11.8320666667,9.25273333333
615.61,9.41817777778,18.3322,12.862,14.1996,7.7506,8.94433333333,11.3118,11.8622666667,9.34533333334
615.95,9.45702222221,18.3557333333,12.931,14.2587333333,7.7746,9.0166,11.3472,11.8906,9.39659999999
616.28,9.39942222222,18.2772,12.838,14.2218,7.7176,8.95333333333,11.3109333333,11.8497333333,9.3728
616.61,9.36637777779,18.2216666667,12.8102666667,14.2002,7.6886,8.93533333333,11.2398666667,11.8351333333,9.35919999999
616.95,9.39917777779,18.2816,12.8353333333,14.2620666667,7.72566666667,8.96446666667,11.2856666667,11.8981333333,9.39873333333
617.28,9.33793333335,18.1994666667,12.7980666667,14.2025333333,7.631,8.88053333333,11.1828,11.8116666667,9.30313333334
617.62,9.34213333334,18.2690666667,12.8344666667,14.2514,7.64306666667,8.90280000001,11.1734,11.8291333333,9.33893333334
617.95,9.33213333333,18.1757333333,12.7926666667,14.2037333333,7.57933333333,8.85553333333,11.1220666667,11.7947333333,9.33319999999
618.28,9.37208888888,18.23,12.8419333333,14.2794666667,7.6248,8.90699999999,11.1778666667,11.8674,9.41126666667
618.62,9.35804444444,18.2292,12.8412666667,14.2450666667,7.62306666667,8.92953333333,11.1772,11.8814,9.43566666666
618.95,9.34488888889,18.1922,12.8027333333,14.1774,7.57613333333,8.89586666667,11.1488,11.8336666667,9.39306666667
619.28,9.31893333333,18.1893333333,12.7694,14.1569333333,7.57,8.92000000001,11.1502666667,11.8757333333,9.38313333333
619.62,9.31215555554,18.1926666667,12.7592666667,14.1526,7.58293333333,8.90239999999,11.1302666667,11.8774666667,9.3912
619.95,9.29537777779,18.1850666667,12.7497333333,14.1516666667,7.54913333333,8.92026666667,11.1078666666,11.8879333333,9.3636
620.28,9.33442222222,18.2689333333,12.7892666667,14.2142666667,7.58826666667,8.98613333334,11.1801333333,11.9477333333,9.4072
620.62,9.30628888889,18.2391333333,12.7868,14.2071333333,7.58213333333,8.98933333333,11.1486,11.9119333333,9.401
620.95,9.3338888889,18.3084666667,12.817,14.2564,7.63506666667,9.04293333334,11.2110666667,11.9746,9.45
621.28,9.30333333334,18.2625333333,12.7478,14.216,7.60793333333,9.02253333333,11.1855333333,11.905,9.40606666666
621.62,9.26528888889,18.3029333333,12.7384,14.2112666667,7.58366666667,9.03880000001,11.19,11.8967333333,9.38806666666
621.95,9.23993333334,18.2501333333,12.6726666667,14.1475333333,7.5462,9.00446666667,11.1179333333,11.8194,9.32660000001
622.28,9.28346666667,18.2738,12.7062,14.1922,7.57633333334,9.04146666667,11.1534666667,11.8487333333,9.32606666666
622.62,9.28982222222,18.2664,12.7603333333,14.2389333333,7.63113333333,9.07813333334,11.151,11.9009333333,9.37659999999
622.95,9.24631111111,18.2108666667,12.7536,14.1486666667,7.61006666667,9.01593333334,11.0932,11.8174,9.32713333333
623.28,9.35806666667,18.3632,12.8861333333,14.2626666667,7.69906666667,9.12306666667,11.2276666667,11.9217333333,9.45986666666
623.62,9.3842888889,18.407,12.9143333333,14.2866666667,7.70153333333,9.11360000001,11.2245333334,11.9049333333,9.468
623.95,9.31522222221,18.3800666667,12.8989333333,14.2246666667,7.6528,9.05126666667,11.1837333333,11.8470666667,9.43086666666
624.28,9.28442222222,18.3506,12.8656,14.1748666667,7.61293333333,8.99946666667,11.1556,11.8144666667,9.39979999999
624.62,9.28215555556,18.3612,12.9118666667,14.1618666667,7.60733333333,9.0154,11.1552,11.8146666667,9.42126666665
624.95,9.25237777779,18.3497333333,12.9514,14.1531333333,7.6076,9.01766666667,11.1414666667,11.8598666667,9.447
625.28,9.2242,18.3378,12.9179333334,14.137,7.5822,9.01039999999,11.0851333333,11.8412,9.40566666665
625.61,9.18464444444,18.3282666667,12.9194,14.131,7.54673333333,8.96646666666,11.0827333333,11.8208666667,9.41246666666
625.95,9.1697111111,18.3089333333,12.8978666667,14.1070666667,7.51153333333,8.92006666667,11.0189333333,11.7977333333,9.3926
626.28,9.11844444444,18.2923333333,12.8342,14.0585333334,7.4474,8.85713333333,10.9885333333,11.7518666667,9.32520000001
626.61,9.18577777778,18.3693333333,12.8798666667,14.1678666667,7.50733333333,8.92946666667,11.0668666667,11.8440666666,9.40279999999
626.94,9.11686666666,18.2540666667,12.7942,14.0770666667,7.45846666667,8.84853333333,10.9956666667,11.7617333333,9.31433333333
627.28,9.14057777778,18.2619333333,12.8297333334,14.0942,7.4978,8.87953333333,11.0202666667,11.7852666667,9.35706666666
627.61,9.17577777777,18.2653333333,12.8477333333,14.1077333333,7.50593333333,8.9256,11.0253333333,11.8277333333,9.40020000001
627.94,9.2058888889,18.2748,12.8796,14.1416,7.52813333333,8.9566,11.0585333333,11.8342666667,9.43360000001
628.27,9.27486666666,18.2986666667,12.8882,14.1898666667,7.5818,9.00006666667,11.1099333333,11.8804,9.4988
628.61,9.29724444444,18.2916,12.8613333333,14.1854,7.55226666667,9.01433333333,11.1286,11.8641333333,9.47373333333
628.94,9.31842222222,18.3044666666,12.9025333333,14.2122,7.59573333333,9.02259999999,11.1754,11.8682,9.54906666668
629.27,9.26895555555,18.2308666667,12.8216666667,14.1575333333,7.52653333333,8.98153333333,11.1169333333,11.8117333333,9.44193333335
629.60,9.20797777779,18.1974,12.7472,14.0886,7.47566666667,8.96253333333,11.0704666667,11.756,9.37426666667
629.94,9.25297777778,18.2624,12.7906,14.1469333333,7.51813333333,9.02726666666,11.1088666667,11.7920666667,9.43579999999
630.27,9.17724444444,18.1869333333,12.7576,14.0582666667,7.46086666667,8.97126666667,11.0407333333,11.718,9.35013333333
630.60,9.22557777778,18.2566,12.8232,14.1509333334,7.4844,9.01806666667,11.0790666667,11.7860666667,9.37593333334
630.93,9.24115555555,18.2850666667,12.855,14.1583333333,7.53893333333,9.03193333334,11.1096666667,11.8106,9.3866
631.26,9.27233333334,18.2998666667,12.8554,14.2099333333,7.58213333333,9.03739999999,11.1498,11.8021333333,9.40646666667
631.60,9.23057777777,18.3022,12.8086,14.1608666667,7.5214,8.98840000001,11.0918666667,11.7725333333,9.34679999999
631.93,9.22202222222,18.3680666667,12.8400666667,14.2009333333,7.54026666667,8.98493333333,11.1043333333,11.8134666667,9.33973333333
632.26,9.24675555555,18.425,12.8923333333,14.2658666667,7.63666666667,9.00279999999,11.1425333333,11.8684,9.42319999999
632.59,9.2897111111,18.4913333333,12.9559333333,14.3611333333,7.71553333333,9.06706666667,11.2424666667,11.9521333333,9.45706666667
632.92,9.43308888889,18.6805333333,13.1489333333,14.5026,7.88886666667,9.22633333333,11.4025333333,12.1195333333,9.6358
633.26,9.44817777778,18.6664666667,13.1896,14.5347333333,7.89073333333,9.24539999999,11.431,12.1440666667,9.70533333333
633.59,9.4032,18.6176666667,13.1612,14.4908666667,7.83753333333,9.21139999999,11.3824,12.0754,9.68766666667
633.92,9.43524444445,18.659,13.1693333333,14.5628,7.84166666667,9.24300000001,11.3858,12.1048666667,9.74333333333
634.25,9.41357777779,18.6486666667,13.1218,14.5064666667,7.84153333333,9.22646666667,11.3581333333,12.0584666667,9.78733333333
634.58,9.46760000001,18.7001333333,13.1764,14.5598,7.86353333333,9.29373333334,11.41,12.1113333333,9.87513333333
634.91,9.46528888889,18.7146,13.1902666667,14.5606666667,7.88106666667,9.30639999999,11.3682666667,12.1242666666,9.86293333333
635.25,9.53411111111,18.7445333333,13.2471333333,14.6206666667,7.9324,9.39006666667,11.4352666667,12.2126,9.95299999999
635.58,9.44902222223,18.6422,13.1637333334,14.5284,7.81886666667,9.31233333334,11.3391333333,12.0970666667,9.8858
635.91,9.40862222222,18.6083333333,13.1108,14.478,7.74913333333,9.2828,11.2707333333,12.0666666667,9.83946666666
636.24,9.49677777777,18.6414,13.1263333333,14.5069333333,7.77266666667,9.33646666668,11.2601333333,12.1232,9.89086666666
636.57,9.47575555556,18.5895333333,13.0809333333,14.4943333333,7.70713333333,9.30733333333,11.2192,12.0958666667,9.90733333334
636.90,9.47897777777,18.6109333333,13.0806,14.5126,7.71326666667,9.32946666668,11.2494,12.1059333333,9.89220000001
637.23,9.54362222222,18.6734,13.1347333333,14.6014,7.7838,9.4246,11.3290666667,12.2119333333,9.96906666668
637.56,9.57904444444,18.6751333333,13.1544,14.6116666667,7.815,9.4826,11.3758666667,12.2356666667,9.98293333333
637.90,9.62286666666,18.7020666667,13.2075333333,14.6725333333,7.82446666667,9.53740000001,11.4298666667,12.2886,10.0048
638.23,9.55288888888,18.6389333333,13.1308666667,14.6328,7.73553333333,9.45400000001,11.3552666667,12.2485333333,9.91053333333
638.56,9.55053333333,18.6704,13.156,14.6188,7.69806666667,9.45473333333,11.3999333333,12.2639333333,9.90100000001
638.89,9.5286,18.67,13.1440666667,14.6002666667,7.715,9.44540000001,11.3906666667,12.2187333333,9.84493333333
639.22,9.58824444445,18.72,13.1972,14.6127333333,7.76806666667,9.52146666667,11.4308666667,12.2601333333,9.88586666666
639.55,9.64882222223,18.7778666667,13.2843333333,14.6585333333,7.81,9.5808,11.4853333333,12.2968,9.923
639.88,9.51531111111,18.7258,13.2026666667,14.5285333333,7.6834,9.44586666667,11.3894,12.1779333333,9.80466666667
640.21,9.50946666665,18.7126666667,13.1499333333,14.5070666667,7.6724,9.44346666667,11.3432666667,12.1475333333,9.72693333333
640.54,9.62499999999,18.8148,13.2683333333,14.6348,7.78733333333,9.52906666665,11.4470666667,12.2878666667,9.82493333332
640.87,9.64973333333,18.776,13.2378666667,14.6075333333,7.8128,9.49193333335,11.4377333333,12.2603333333,9.78026666667
641.20,9.64413333334,18.7718666667,13.2041333333,14.6092666666,7.8224,9.45713333334,11.4293333333,12.2479333333,9.78986666666
641.53,9.65204444446,18.7781333333,13.2582666667,14.6461333333,7.88793333333,9.51433333333,11.4578666667,12.2785333333,9.784
641.87,9.62126666667,18.8038666667,13.2334666667,14.6356,7.9302,9.54366666667,11.4513333333,12.2481333333,9.7804
642.20,9.43973333333,18.6371333333,13.0617333334,14.4796,7.8178,9.37353333333,11.2572666667,12.1074,9.64306666667
642.53,9.54953333333,18.6981333333,13.1424666667,14.5618666667,7.865,9.41040000001,11.3404666667,12.2022,9.78006666666
642.86,9.55475555555,18.691,13.1102,14.5556,7.88893333333,9.39213333334,11.3527333333,12.2488666667,9.77153333334
643.19,9.57986666666,18.6956666667,13.1519333333,14.581,7.9186,9.40413333333,11.3797333333,12.2597333333,9.78246666667
643.52,9.63204444445,18.7187333334,13.2253333333,14.6498,7.96733333333,9.50526666667,11.4402666667,12.3224,9.85679999999
643.85,9.61033333334,18.7362,13.2412666667,14.6246666667,7.984,9.52140000001,11.4589333333,12.3790666666,9.9382
644.18,9.51568888889,18.6846,13.1751333333,14.5245333333,7.89113333333,9.4608,11.3598,12.2534666667,9.88926666667
644.51,9.48157777777,18.7305333333,13.1882666667,14.51,7.8456,9.48706666667,11.3819333333,12.2356666667,9.91093333332
644.84,9.36637777777,18.7036,13.1454,14.4132666667,7.76566666667,9.43346666667,11.3036,12.1608666667,9.81726666666
645.17,9.24704444445,18.5891333333,12.9653333334,14.2326666667,7.6318,9.26600000001,11.1715333333,12.041,9.72253333333
645.50,9.32593333333,18.6024,13.0388666667,14.2437333333,7.69093333334,9.32533333334,11.2066,12.0876,9.81126666668
645.83,9.53471111111,18.8253333333,13.2328,14.4991333333,7.89106666667,9.57420000001,11.4500666667,12.2738,10.0461333333
646.16,9.55811111111,18.911,13.272,14.5553333333,7.97133333333,9.64606666667,11.4910666667,12.3057333333,10.1192
646.49,9.5944,18.9906,13.3773333333,14.6472,7.97246666667,9.72266666667,11.5662666667,12.3326666667,10.1900666667
646.82,9.59013333333,19.0154666667,13.3434666667,14.6582,7.96053333333,9.73693333333,11.5688,12.3538,10.2288666667
647.15,9.51344444445,18.8878666667,13.2357333333,14.5621333333,7.8778,9.66653333335,11.4705333333,12.2784,10.1606666667
647.48,9.49804444444,18.8670666667,13.1816666667,14.5547333334,7.85813333333,9.62400000001,11.4492666667,12.2165333333,10.071
647.81,9.51506666665,18.9291333333,13.2130666667,14.6144666667,7.8782,9.60033333333,11.4913333333,12.2455333333,10.095
648.14,9.47775555555,18.8718666667,13.1929333333,14.6128,7.8482,9.5372,11.3946,12.2199333333,10.0545333333
648.47,9.65048888888,18.9747333333,13.3296,14.7556666667,7.976,9.66453333332,11.5167333333,12.3940666667,10.2429333333
648.80,9.71697777777,19.0706,13.4300666667,14.853,8.024,9.76713333334,11.5677333333,12.4607333333,10.2737333333
649.13,9.66948888889,19.0158666667,13.3325333333,14.8116,7.93793333333,9.71506666667,11.5169333333,12.4261333333,10.2036666667
649.46,9.61191111111,18.9112,13.2796666667,14.7117333333,7.846,9.61166666667,11.4294666667,12.3422,10.1254666667
649.79,9.45982222223,18.714,13.1413333334,14.5749333333,7.67853333333,9.45886666667,11.2907333333,12.1836,9.91346666666
650.11,9.37066666667,18.5996,13.0315333333,14.4746,7.61213333333,9.33173333332,11.1678,12.0786666667,9.81946666665
650.44,9.36033333332,18.6202,13.0425333333,14.4539333333,7.64273333333,9.32733333334,11.1512,12.0724,9.79973333332
650.77,9.49195555557,18.7970666667,13.1461333333,14.5792666667,7.77646666667,9.44486666667,11.2725333333,12.1827333333,9.9598
651.10,9.58777777779,18.8733333334,13.2342666667,14.6445333333,7.86233333334,9.4894,11.3513333333,12.2568666667,10.056
651.43,9.57091111112,18.7767333333,13.1494,14.5797333333,7.82973333333,9.52140000001,11.307,12.2220666667,9.96880000001
651.76,9.62833333333,18.8222,13.1636,14.5964,7.90166666667,9.58053333334,11.3518,12.2573333333,10.0325333333
652.09,9.65000000001,18.8541333333,13.1574666666,14.6008666667,7.8928,9.591,11.3548666667,12.2336,10.012
652.42,9.66491111111,18.809,13.1192,14.5703333333,7.83693333333,9.5744,11.3522,12.215,10.0116666667
652.75,9.63826666668,18.7630666667,13.1190666667,14.5363333333,7.81253333333,9.52873333333,11.3219333333,12.154,9.95513333333
653.08,9.72711111111,18.8698666667,13.2056,14.6578,7.87473333333,9.62493333333,11.4500666667,12.2538666667,10.0604666667
653.41,9.78055555556,18.906,13.2223333333,14.6755333333,7.91453333333,9.67786666666,11.4713333333,12.3087333333,10.1336
653.74,9.79324444445,18.9083333333,13.1993333333,14.6944666667,7.92053333333,9.6928,11.4856,12.3383333333,10.1846
654.06,9.82875555554,18.8433333333,13.1815333334,14.7354,7.9016,9.71466666665,11.5157333333,12.3117333333,10.2140666667
654.39,9.84008888887,18.8257333333,13.2304666667,14.7806666667,7.93306666667,9.73553333332,11.5462666667,12.327,10.2219333333
654.72,9.74113333334,18.756,13.1870666667,14.7112666667,7.83213333333,9.72893333333,11.4598666667,12.2456666667,10.1651333333
655.05,9.75144444445,18.8112,13.2295333333,14.7576666667,7.8228,9.71593333333,11.5234,12.2498,10.2285333333
655.38,9.78633333333,18.8627333333,13.3092,14.8300666667,7.81713333333,9.76299999999,11.6108666667,12.3175333333,10.2907333333
655.71,9.73759999999,18.8004666667,13.2669333333,14.8140666667,7.8136,9.73166666666,11.6084,12.3007333333,10.3078
656.04,9.727,18.9027333333,13.282,14.8800666667,7.91133333333,9.73426666667,11.6144666667,12.3355333333,10.3622
656.37,9.69864444445,18.8938,13.2978666667,14.915,7.89786666667,9.79013333333,11.6215333333,12.3811333333,10.4002
656.69,9.57906666667,18.7776,13.1690666667,14.744,7.7896,9.69366666666,11.4218,12.2414,10.2614
657.02,9.56379999999,18.8230666667,13.1774,14.7746,7.78113333333,9.71126666667,11.4298,12.2310666667,10.2677333333
657.35,9.59057777777,18.8627333333,13.2068666667,14.7872,7.77886666667,9.7738,11.4472666667,12.2365333333,10.252
657.68,9.5067111111,18.8496666667,13.1722666667,14.7271333333,7.72066666667,9.70999999999,11.3838,12.2148,10.2042666667
658.01,9.31864444445,18.7065333333,12.9774666667,14.5342666667,7.541,9.52819999999,11.2049333333,12.0352,10.0185333333
658.34,9.30733333333,18.6811333333,12.9734,14.508,7.56586666667,9.50406666666,11.2010666667,12.0196,10.0099333333
658.66,9.27377777777,18.6249333333,12.9368,14.4582,7.56473333333,9.46119999999,11.1044666667,11.9996666667,10.0028
658.99,9.2099111111,18.5181333333,12.8158,14.3576,7.5158,9.36553333335,11.0047333333,11.9178666667,9.883
659.32,9.2478,18.5841333333,12.843,14.3758,7.58653333333,9.407,11.0192,11.9688666667,9.91173333333
659.65,9.2372,18.5483333333,12.8182666667,14.3264666666,7.5682,9.39179999999,11.0146666667,11.9586666667,9.89753333333
659.98,9.38462222223,18.7564,12.9678666667,14.4626,7.71893333333,9.48886666667,11.131,12.0456,10.0212
660.31,9.35044444446,18.7205333333,12.9486666667,14.415,7.69146666667,9.47313333334,11.1438666667,12.0526,9.98980000001
660.63,9.38757777779,18.7793333333,12.9886666667,14.4190666667,7.7296,9.48126666666,11.1948666667,12.114,9.99380000001
660.96,9.42795555555,18.8042,13.0328666667,14.4656,7.79646666667,9.49419999999,11.2216666667,12.1822,10.0276666667
661.29,9.52208888887,18.8768666667,13.1136,14.5602666667,7.884,9.61226666667,11.3208,12.2878666667,10.0979333333
661.62,9.76602222221,19.0613333333,13.3496666666,14.769,8.09966666667,9.83773333333,11.5662666667,12.5257333333,10.2864
661.94,9.76991111111,19.1167333333,13.353,14.7845333333,8.0758,9.8294,11.5752666667,12.5495333333,10.2760666667
662.27,9.95735555555,19.3110666667,13.5106,14.9129333333,8.21473333333,9.97093333334,11.7448,12.7364,10.4405333333
662.60,10.0473111111,19.4292666667,13.6312666667,14.9912,8.307,10.1041333333,11.8356666667,12.8194,10.586
662.93,10.1194888889,19.4903333333,13.7208,15.0677333333,8.3086,10.1858,11.8954,12.862,10.6139333333
663.26,10.2014666667,19.5316,13.8281333333,15.1574666667,8.3414,10.2838,11.9458,12.924,10.6483333333
663.58,10.1550444445,19.3936,13.7532666666,15.0843333333,8.26146666667,10.2132,11.864,12.9012666667,10.6072666667
663.91,10.2917111111,19.5182666667,13.8208666667,15.2631333333,8.37393333333,10.3266,11.9318,13.0106666667,10.7736666667
664.24,10.2469555556,19.3615333333,13.7554666667,15.2756,8.33366666667,10.3313333333,11.8382,12.9632666667,10.7911333333
