wavelength,Back_TerVirf,Belly_TerVirf,Breast_TerVirf,Crissum_TerVirf,Crown_TerVirf,DorTail_TerVirf,Rump_TerVirf,Throat_TerVirf,WingTip_TerVirf
443.95,8.385,32.9704166667,9.99049999999,23.5416111111,7.8705,7.52133333333,8.87789814814,16.3714166667,7.25433333333
444.31,8.36058333333,32.83425,9.93416666668,23.4291180555,7.81075,7.51625,8.83184259258,16.341,7.24345833333
444.66,8.37775,32.7550833333,9.92108333331,23.3603194445,7.81783333333,7.56208333333,8.83468518519,16.3565833333,7.29
445.02,8.35441666667,32.6341666667,9.86783333332,23.2654375,7.78075,7.566,8.79928703701,16.3196666667,7.28958333333
445.37,8.33733333333,32.5446666667,9.83391666666,23.1718958333,7.749,7.58933333333,8.79005555556,16.3023333333,7.30033333333
445.72,8.30058333334,32.4181666667,9.79541666666,23.0883125,7.71208333334,7.59783333334,8.75344444445,16.274,7.285875
446.08,8.254,32.2801666667,9.74283333334,22.9711388889,7.67433333333,7.57891666667,8.71555555555,16.2380833333,7.27166666667
446.43,8.21966666667,32.1879166667,9.69591666666,22.90175,7.63608333333,7.56841666667,8.67224999999,16.2186666667,7.26091666667
446.79,8.17541666667,32.08975,9.66466666666,22.8185555556,7.60375,7.54975,8.64145370371,16.1865833334,7.24779166667
447.14,8.15358333333,31.98775,9.63091666665,22.7782222223,7.56566666667,7.55141666667,8.60662037036,16.1800833334,7.24254166667
447.50,8.13191666667,31.8836666667,9.58683333334,22.6934583334,7.53991666667,7.54666666667,8.57074999999,16.1329166667,7.22241666667
447.85,8.11816666667,31.802,9.56408333332,22.6708194444,7.52883333333,7.55991666667,8.56754629631,16.1348333333,7.23916666666
448.21,8.09341666667,31.75425,9.53125,22.6389722222,7.50825,7.55741666667,8.54254629631,16.117,7.24020833333
448.56,8.0655,31.662,9.50166666667,22.5856944444,7.46783333333,7.54783333334,8.52047222223,16.0898333334,7.229625
448.92,8.06066666667,31.6158333333,9.49275000001,22.5608263889,7.46816666667,7.55558333333,8.52337037037,16.0984166666,7.26108333333
449.27,8.02091666667,31.496,9.44058333332,22.4818611111,7.44116666667,7.53683333333,8.49317592594,16.0715833333,7.25833333333
449.62,8.02758333333,31.4260833333,9.42416666667,22.4150277778,7.44141666666,7.535,8.4846574074,16.05675,7.26879166667
449.98,8.02108333333,31.3704166667,9.40541666666,22.3919166667,7.43133333334,7.54525,8.46589814816,16.0469166666,7.27129166667
450.33,8.02783333333,31.3225833333,9.38799999999,22.3406666667,7.42066666667,7.54808333333,8.45551851852,16.04025,7.29645833333
450.69,8.02933333333,31.2899166667,9.36374999999,22.318375,7.39608333333,7.55283333334,8.44800000002,16.03275,7.30016666666
451.04,8.03558333333,31.2798333333,9.36516666667,22.2937847222,7.41633333333,7.56533333333,8.46608333334,16.0359166666,7.33154166667
451.40,8.04258333333,31.2915833334,9.37758333332,22.3008680555,7.42691666667,7.5795,8.49098148147,16.0588333333,7.37845833333
451.75,8.04041666667,31.2715,9.37100000001,22.2695833333,7.4235,7.58516666666,8.49062962964,16.0485833333,7.38391666667
452.10,8.0385,31.2593333333,9.36858333334,22.2370138889,7.42641666667,7.591,8.50050000001,16.0535833333,7.394
452.46,8.01875,31.2363333333,9.34766666667,22.2173611111,7.40683333333,7.567,8.46825925927,16.0425,7.36175
452.81,7.99708333334,31.1915833333,9.32966666667,22.1866111111,7.37933333333,7.558,8.44965740743,16.0074166667,7.34258333333
453.17,8.00658333333,31.2135,9.33458333333,22.1994236111,7.36575,7.551,8.44363888889,16.0099166667,7.325875
453.52,7.99525,31.2508333333,9.33483333334,22.2395416666,7.35,7.54875,8.46325,16.0259166666,7.32679166667
453.87,8.01175,31.3058333334,9.35633333334,22.2577152778,7.35433333333,7.56608333333,8.4740925926,16.0471666666,7.33945833333
454.23,8.01658333333,31.3500833333,9.37066666667,22.3138819444,7.3605,7.56933333333,8.50323148147,16.0686666667,7.33716666667
454.58,8.02541666667,31.4060833333,9.39733333332,22.3647291667,7.38458333333,7.57275,8.50644444443,16.10725,7.361375
454.93,8.03475,31.4735833333,9.40141666667,22.4277013889,7.38775,7.58316666666,8.51455555558,16.1214166666,7.34016666667
455.29,8.02241666667,31.47825,9.39833333334,22.421625,7.37725,7.57433333334,8.51465740742,16.1251666666,7.30445833333
455.64,8.08983333334,31.5681666667,9.47033333332,22.5251527778,7.426,7.62191666667,8.56500925925,16.1913333333,7.34766666666
456.00,8.1135,31.6173333333,9.50008333332,22.6055347222,7.44966666667,7.62691666667,8.59993518517,16.2335833334,7.37004166667
456.35,8.13825,31.7283333333,9.51016666667,22.680375,7.46133333333,7.61525,8.62704629628,16.2619166667,7.38945833333
456.70,8.18833333333,31.8734166667,9.56175,22.7978402778,7.4905,7.63625,8.6608888889,16.3371666666,7.415125
457.06,8.19533333333,31.9565833334,9.59158333333,22.8674305556,7.50566666667,7.64666666667,8.68158333333,16.3499166667,7.426125
457.41,8.21508333333,32.0506666667,9.61958333334,22.9482986111,7.524,7.65116666667,8.68287962963,16.3550833333,7.43891666666
457.76,8.21125,32.1519166667,9.63383333333,23.0322708333,7.52183333333,7.6365,8.70450925926,16.3704166666,7.426
458.12,8.20283333333,32.2515,9.64316666667,23.0783125,7.50816666666,7.62691666667,8.70260185187,16.3713333333,7.403
458.47,8.21316666667,32.3216666667,9.65599999999,23.1223125,7.51625,7.63316666666,8.72280555554,16.3776666667,7.38704166667
458.82,8.22041666667,32.4179166667,9.68833333334,23.1807638889,7.52075,7.61658333333,8.73306481482,16.3995833333,7.38083333333
459.18,8.24233333333,32.5415,9.72883333334,23.2811458333,7.54158333333,7.62791666666,8.74227777777,16.44025,7.40408333333
459.53,8.21283333333,32.5791666667,9.71024999999,23.3045902778,7.5075,7.58058333333,8.72207407407,16.426,7.36270833333
459.88,8.21658333333,32.66875,9.72466666667,23.3555069444,7.49825,7.56883333333,8.70715740741,16.42875,7.344875
460.24,8.23,32.781,9.77741666667,23.4475416667,7.52125,7.58216666667,8.73742592593,16.4721666667,7.35133333333
460.59,8.24225,32.867,9.80475000001,23.5264513889,7.5485,7.58475,8.76432407408,16.5103333333,7.36125
460.94,8.29475,33.008,9.86283333333,23.6368055556,7.59225,7.60208333333,8.80307407407,16.5779166667,7.39041666667
461.29,8.31766666667,33.133,9.90383333333,23.7297916667,7.63141666667,7.60983333333,8.84007407408,16.6260833333,7.39475
461.65,8.36266666667,33.2869166667,9.96141666666,23.8532777778,7.67741666666,7.63066666667,8.88006481482,16.68275,7.41616666667
462.00,8.39758333333,33.42675,10.00425,23.9802152778,7.70933333333,7.62508333333,8.89795370368,16.7245833333,7.41654166667
462.35,8.42825,33.6209166667,10.0615,24.1367569444,7.7265,7.60991666667,8.92667592594,16.7805,7.405375
462.71,8.48491666667,33.828,10.1151666667,24.2967847222,7.77616666667,7.61708333333,8.968,16.8496666666,7.428625
463.06,8.50841666668,33.9910833333,10.1486666667,24.4394513889,7.7895,7.58483333333,8.9888888889,16.888,7.39270833333
463.41,8.56924999999,34.242,10.23725,24.6168055556,7.86391666667,7.60858333333,9.04708333332,16.969,7.42029166667
463.76,8.66533333332,34.4764166667,10.3469166667,24.8305486111,7.96091666666,7.65025,9.15887037037,17.0786666667,7.4725
464.12,8.71458333333,34.65125,10.3983333333,24.9506736111,8.00366666667,7.66175,9.19726851852,17.1269166667,7.47195833333
464.47,8.79316666667,34.8941666667,10.4925,25.1294583333,8.05833333333,7.6925,9.2500462963,17.1804166667,7.47716666667
464.82,8.81683333333,35.07675,10.5475833334,25.2727638889,8.0805,7.66616666667,9.2820462963,17.2083333333,7.444
465.17,8.83366666668,35.2478333334,10.59225,25.4012361111,8.07958333334,7.63958333333,9.31106481481,17.2435,7.42004166666
465.53,8.81966666667,35.399,10.6148333333,25.5023055555,8.07591666667,7.59325,9.31399074075,17.25775,7.35370833334
465.88,8.88725000001,35.6043333333,10.6861666667,25.6699236111,8.12558333333,7.61216666667,9.38169444444,17.33225,7.367125
466.23,8.96341666668,35.8116666666,10.7629166667,25.8296111111,8.21416666667,7.62233333333,9.4511388889,17.399,7.400875
466.58,9.01841666666,36.009,10.8488333333,25.9704305556,8.2605,7.64375,9.51926851852,17.4731666667,7.41208333333
466.94,9.09425,36.2096666667,10.9566666667,26.1254027778,8.3195,7.68458333333,9.59656481483,17.542,7.455125
467.29,9.16150000001,36.4156666666,11.0479166667,26.3029722222,8.371,7.71791666667,9.66318518518,17.606,7.463
467.64,9.17508333333,36.5706666667,11.0995833333,26.4171736111,8.38525,7.70191666667,9.67211111112,17.6430833333,7.42845833333
467.99,9.24433333333,36.7888333333,11.1959166667,26.6031041666,8.45475,7.72033333333,9.74012037037,17.7298333333,7.465375
468.35,9.249,36.9161666667,11.2219166667,26.6707291667,8.45683333333,7.68258333333,9.75365740742,17.7428333333,7.44075
468.70,9.30441666666,37.0935,11.2696666667,26.8135069444,8.50625,7.70633333333,9.80137037038,17.8183333334,7.44470833333
469.05,9.38966666666,37.294,11.37725,26.9902916667,8.58433333333,7.743,9.86341666666,17.9031666667,7.47254166667
469.40,9.46416666668,37.4474166667,11.4796666667,27.1375694445,8.64758333333,7.78975,9.94338888889,17.98275,7.53733333333
469.75,9.53200000001,37.6033333333,11.5728333333,27.2618402778,8.70416666667,7.80666666667,9.99775925927,18.062,7.569375
470.11,9.57341666667,37.7265833333,11.6190833333,27.3596180556,8.73716666667,7.82666666667,10.0403703704,18.10725,7.57620833333
470.46,9.57191666668,37.7866666666,11.6434166667,27.4108263889,8.76116666667,7.808,10.0304814815,18.1089166667,7.55029166667
470.81,9.63191666668,37.9416666667,11.694,27.5130486111,8.8225,7.82391666667,10.08225,18.17375,7.57579166667
471.16,9.65058333333,38.0530833334,11.723,27.5885347222,8.851,7.82625,10.1036018518,18.22425,7.5775
471.51,9.67250000002,38.13325,11.7565833333,27.6366319444,8.86991666667,7.83916666667,10.1385555556,18.2478333333,7.58633333333
471.87,9.66333333332,38.1323333333,11.7321666667,27.6370069445,8.859,7.79475,10.1082314815,18.231,7.563375
472.22,9.6625,38.1856666667,11.7388333333,27.6835069444,8.86525,7.782,10.12,18.2406666667,7.56175
472.57,9.57808333331,38.0776666667,11.6756666667,27.5924583333,8.76641666667,7.69758333333,10.0293425926,18.1540833333,7.48529166667
472.92,9.56816666667,38.0391666667,11.6280833333,27.5382638889,8.74225,7.68216666667,9.99528703704,18.136,7.48395833333
473.27,9.58891666668,38.03875,11.6203333333,27.5279027778,8.75091666666,7.68916666666,9.98185185186,18.1359166667,7.48375
473.62,9.58791666667,37.9851666667,11.58975,27.4796736111,8.7495,7.70466666667,9.96522222223,18.1191666667,7.48870833333
473.98,9.56808333332,37.8798333333,11.5533333333,27.4063611111,8.73375,7.71491666667,9.92883333333,18.1156666667,7.49416666667
474.33,9.60658333333,37.8439166667,11.5535833333,27.3847013889,8.73658333334,7.75875,9.93993518517,18.1324166667,7.53720833333
474.68,9.54099999999,37.7065833333,11.4889166667,27.2846805556,8.68141666667,7.74916666667,9.89485185185,18.0825833334,7.51
475.03,9.48641666667,37.5060833333,11.4196666667,27.1193819444,8.61416666666,7.71566666667,9.83653703704,18.0079166667,7.497375
475.38,9.46183333334,37.3964166667,11.3944166667,27.02625,8.61475,7.74383333333,9.8235,17.9849166667,7.54183333334
475.73,9.47258333332,37.3100833333,11.3918333334,26.9548402778,8.61466666667,7.79558333333,9.84261111112,18.0034166667,7.58033333333
476.08,9.40866666666,37.1115833333,11.3209166667,26.8008611111,8.57041666667,7.7885,9.7709537037,17.9605,7.56895833333
476.44,9.43883333333,37.02475,11.3363333333,26.7499097222,8.62675,7.85983333333,9.80974999998,17.9978333333,7.64091666667
476.79,9.39375000001,36.90975,11.3155,26.6608541667,8.62533333333,7.87841666667,9.78769444444,17.9750833333,7.66808333333
477.14,9.3365,36.72475,11.25,26.5175694445,8.57941666667,7.86916666667,9.73384259259,17.9396666667,7.66745833333
477.49,9.26066666666,36.5486666666,11.2159166667,26.3821875,8.54308333333,7.85558333333,9.69313888891,17.887,7.67891666667
477.84,9.20700000001,36.3724166667,11.1684166667,26.2380833333,8.48391666666,7.84466666667,9.6367037037,17.8344166667,7.67241666667
478.19,9.12958333332,36.2008333333,11.0924166667,26.1078819444,8.4225,7.81983333333,9.58727777778,17.7811666666,7.64358333334
478.54,9.07983333333,36.0185833333,11.0070833333,25.9547430556,8.37233333333,7.7895,9.51832407406,17.7161666667,7.62566666667
478.89,9.05116666667,35.85725,10.9721666667,25.8483680556,8.35008333334,7.8055,9.49650925926,17.6843333333,7.65391666667
479.24,8.97466666667,35.6005,10.8579166667,25.6647777778,8.26375,7.75066666667,9.39531481482,17.5899166667,7.597625
479.60,8.86975,35.3978333334,10.7595833333,25.49525,8.1855,7.72908333333,9.32195370371,17.4884166667,7.54291666667
479.95,8.86641666667,35.2393333334,10.7184166667,25.377625,8.15666666667,7.74758333334,9.31051851852,17.4544166667,7.56825
480.30,8.80825000001,35.0580833333,10.6508333333,25.2213888889,8.10925,7.73066666667,9.26383333332,17.3744166666,7.57054166667
480.65,8.76108333333,34.8734166667,10.5769166667,25.0974513889,8.05483333334,7.7255,9.21544444442,17.327,7.56029166666
481.00,8.70391666667,34.7385,10.4993333334,24.9649791667,8.00883333333,7.7215,9.16936111112,17.2603333333,7.54141666666
481.35,8.69191666666,34.6604166667,10.4590833333,24.8956805556,7.98083333334,7.73791666666,9.15490740743,17.2550833333,7.55275
481.70,8.66749999999,34.6218333333,10.4201666667,24.8594444444,7.95433333333,7.75366666666,9.15075000002,17.2588333333,7.55329166667
482.05,8.66924999999,34.5884166667,10.4105,24.8221319444,7.95833333333,7.76675,9.14167592593,17.2548333333,7.56495833333
482.40,8.67325000001,34.591,10.4231666666,24.8279652778,7.94941666667,7.78291666666,9.14037962964,17.27675,7.57833333333
482.75,8.67166666666,34.57525,10.41475,24.8228472222,7.94191666667,7.79041666667,9.13403703702,17.276,7.58091666666
483.10,8.67558333333,34.5891666667,10.4183333333,24.8332152777,7.94166666667,7.80591666667,9.14220370369,17.2963333333,7.59354166667
483.45,8.67775,34.5688333333,10.4181666667,24.8289652778,7.94466666666,7.81108333333,9.13756481482,17.2989166667,7.60441666667
483.80,8.67683333334,34.5640833333,10.4196666667,24.8381458333,7.94541666667,7.81283333333,9.14212962964,17.3035,7.61079166666
484.15,8.67533333334,34.5590833333,10.4225,24.8375,7.93908333333,7.81566666666,9.13783333333,17.3100833333,7.61329166667
484.50,8.68450000001,34.5755,10.4305833333,24.8404791667,7.94008333333,7.81033333333,9.14258333332,17.31825,7.61479166667
484.85,8.69108333334,34.6073333333,10.4499166667,24.8772777778,7.95058333333,7.80725,9.15883333332,17.34025,7.61654166667
485.20,8.68674999999,34.6260833333,10.4594166667,24.8966736111,7.947,7.80191666666,9.16416666667,17.3505833334,7.61
485.55,8.70533333334,34.67575,10.4978333333,24.9412569445,7.96958333333,7.80308333334,9.18530555556,17.3738333333,7.62229166667
485.90,8.69983333333,34.7121666666,10.5150833334,24.9838819444,7.965,7.78841666667,9.19081481482,17.38525,7.619875
486.25,8.71066666667,34.7625833333,10.5423333333,25.0201041667,7.98183333333,7.788,9.21319444444,17.40275,7.61954166666
486.60,8.72358333332,34.8486666666,10.5693333333,25.0832777777,7.99883333333,7.78175,9.22769444444,17.4285,7.608
486.95,8.73583333334,34.9124166667,10.601,25.1328888889,8.015,7.77416666667,9.24220370369,17.4324166666,7.60020833333
487.30,8.75800000001,34.9976666667,10.6435833333,25.2099861111,8.03608333334,7.76875,9.26908333333,17.4596666667,7.60929166667
487.65,8.79800000001,35.1219166667,10.7123333333,25.3183680555,8.07791666667,7.78591666667,9.30827777777,17.5125833334,7.621625
488.00,8.83316666667,35.236,10.7589166667,25.4111458333,8.10433333333,7.784,9.34251851851,17.5469166667,7.61591666667
488.35,8.85449999999,35.363,10.8128333333,25.5179930556,8.13466666666,7.7835,9.38044444443,17.5811666667,7.60725
488.70,8.91274999999,35.51175,10.8868333333,25.6430208334,8.17441666667,7.79283333334,9.42276851851,17.632,7.618125
489.05,8.97833333334,35.7166666667,10.9714166667,25.8056805555,8.24308333334,7.79866666667,9.47762962965,17.688,7.61816666667
489.40,9.03858333333,35.9156666667,11.05125,25.9721666667,8.29425,7.79841666667,9.5273611111,17.7415833333,7.623125
489.75,9.12975000001,36.1546666667,11.1679166667,26.161625,8.38116666667,7.81775,9.60846296297,17.8255,7.63925
490.10,9.21008333333,36.41075,11.2691666667,26.3789583333,8.44983333333,7.82325,9.67577777779,17.9,7.648375
490.45,9.28966666667,36.68125,11.3860833333,26.5859791667,8.53016666667,7.82491666666,9.76157407406,17.9774166667,7.660125
490.80,9.38575000002,36.9781666667,11.50925,26.8201527778,8.61133333333,7.83675,9.84890740741,18.0838333333,7.67733333333
491.15,9.46958333335,37.2545,11.6123333333,27.0288194445,8.67991666667,7.83525,9.92165740742,18.1685,7.67375
491.50,9.52058333332,37.47375,11.6805833333,27.1897361111,8.721,7.81208333333,9.97113888889,18.2119166667,7.6485
491.85,9.59466666666,37.74275,11.78325,27.4135138889,8.79658333334,7.80558333333,10.0401574074,18.2901666667,7.64883333334
492.20,9.68558333332,37.9998333333,11.8919166667,27.6082569445,8.86941666667,7.81558333333,10.1175462963,18.3715,7.65645833333
492.55,9.77575000001,38.2805833334,12.0141666667,27.8304305555,8.95416666666,7.82666666667,10.2155185185,18.4516666667,7.66625
492.90,9.85241666667,38.5339166667,12.1130833333,28.0314930556,9.012,7.81333333334,10.2841203703,18.5256666667,7.66116666667
493.25,9.96299999999,38.8545833333,12.2545833333,28.2899861111,9.10583333333,7.81591666667,10.3886111111,18.6080833333,7.66245833333
493.60,10.0965833333,39.23,12.412,28.5942847222,9.21516666667,7.833,10.5139259259,18.7194166667,7.6575
493.95,10.26675,39.6709166667,12.6158333334,28.9540069444,9.36408333334,7.84733333333,10.6798148148,18.8495833334,7.66654166667
494.30,10.471,40.128,12.8359166667,29.3379444444,9.49941666667,7.87216666667,10.8480092593,18.9916666666,7.69525
494.65,10.6624166667,40.632,13.0698333333,29.7519236111,9.65383333333,7.87558333333,11.0333611111,19.1200833333,7.69745833333
495.00,10.8980833333,41.1945,13.3405,30.2004305555,9.84008333333,7.90208333333,11.2514722222,19.25875,7.707625
495.34,11.1385,41.8024166667,13.6173333334,30.6798333334,10.01875,7.93516666667,11.4746296296,19.4049166666,7.72604166667
495.69,11.3720833333,42.41575,13.8921666667,31.1340138889,10.20075,7.98183333333,11.692287037,19.554,7.741375
496.04,11.6038333333,42.9769166667,14.1655,31.6064305556,10.3799166667,8.00183333334,11.8992685185,19.6871666667,7.74829166667
496.39,11.8501666667,43.5345,14.4305833334,32.0342430555,10.5615833333,8.0295,12.1134351852,19.81775,7.76779166666
496.74,12.0838333333,44.0740833334,14.69525,32.4838333333,10.7439166667,8.06416666667,12.3442592593,19.94675,7.78958333333
497.09,12.3064166667,44.63825,14.96425,32.9338333334,10.918,8.08508333333,12.5608425926,20.0931666667,7.79229166667
497.44,12.5278333333,45.1895,15.2276666667,33.3724791667,11.078,8.10925,12.7737962963,20.2129166667,7.81795833333
