wavelength,Back_EmbPlaf,Belly_EmbPlaf,Breast_EmbPlaf,Crissum_EmbPlaf,Crown_EmbPlaf,DorTail_EmbPlaf,Patch10_EmbPlaf,Patch11_EmbPlaf,Rump_EmbPlaf,Throat_EmbPlaf,WingTip_EmbPlaf
379.44,5.5716,25.4816,10.7536666667,9.62453333333,5.23013333333,6.25773333333,7.49026666667,5.27006666667,6.1002,13.7192,5.70393333333
379.80,5.5078,25.5500666667,10.7516666667,9.58433333332,5.18526666667,6.1868,7.41193333333,5.20393333333,6.05953333333,13.7374,5.65053333333
380.16,5.56826666667,25.656,10.7769333334,9.62513333333,5.22533333333,6.20986666667,7.4118,5.2416,6.11133333333,13.8346,5.72206666667
380.52,5.50506666667,25.6618666667,10.728,9.54073333333,5.1574,6.13053333333,7.2824,5.15226666667,6.05533333333,13.7608,5.6786
380.88,5.37986666667,25.5206666667,10.628,9.43273333334,5.02286666667,5.95646666667,7.12733333333,5.0376,5.91933333333,13.629,5.5336
381.24,5.31726666667,25.5370666667,10.5838666667,9.40606666668,4.98653333333,5.878,7.03953333333,5.01953333333,5.8818,13.6204,5.47993333333
381.61,5.29533333333,25.5833333333,10.5686,9.42760000001,4.95326666666,5.82426666667,7.018,5.01233333333,5.87253333333,13.6572666667,5.455
381.97,5.30306666667,25.7042666667,10.6519333333,9.48426666666,5.0156,5.83486666667,7.03433333334,5.03553333333,5.92133333333,13.7040666667,5.4814
382.33,5.34293333333,25.8424,10.6967333333,9.56253333333,5.09826666667,5.90486666667,7.05333333333,5.0818,5.94213333333,13.8008,5.53606666667
382.69,5.40573333333,25.9608,10.7834,9.67213333334,5.20433333333,5.97733333333,7.10173333333,5.127,6.00686666667,13.9091333333,5.60686666667
383.05,5.46966666667,26.0825333333,10.8626666667,9.76373333335,5.28653333333,6.03953333333,7.14386666667,5.20073333333,6.04566666667,13.9956,5.64326666667
383.41,5.4578,26.1576,10.8768,9.79440000001,5.26786666667,6.02793333333,7.1332,5.18993333333,6.05493333333,14.0074,5.63826666667
383.77,5.47686666667,26.2068666667,10.8878,9.81933333333,5.2648,5.99386666667,7.1224,5.17426666667,6.04326666667,14.0183333333,5.63113333333
384.14,5.43753333333,26.2461333333,10.9326666667,9.82646666666,5.23693333333,5.97726666667,7.09566666667,5.13673333333,6.01086666667,14.0410666667,5.60613333333
384.50,5.53906666667,26.4472,11.0618,9.97653333333,5.36486666667,6.07366666667,7.1884,5.265,6.10966666667,14.198,5.72766666667
384.86,5.53806666667,26.569,11.08,10.0315333333,5.38246666667,6.0872,7.19586666667,5.2836,6.15226666667,14.2593333333,5.76613333333
385.22,5.5542,26.6704666667,11.1768,10.0672,5.38486666667,6.1276,7.19973333333,5.29506666667,6.1412,14.3196,5.77253333333
385.58,5.54593333333,26.6849333333,11.1733333333,10.0525333333,5.41173333333,6.17706666667,7.17726666667,5.30753333333,6.12946666667,14.3258,5.7584
385.94,5.51506666667,26.6869333333,11.1382666667,10.0190666667,5.3732,6.1326,7.13266666667,5.257,6.08966666667,14.2865333333,5.68913333333
386.30,5.4544,26.7371333333,11.1201333333,9.99193333334,5.32653333333,6.087,7.07253333333,5.2038,6.0812,14.266,5.63086666667
386.66,5.3574,26.7420666667,11.0828,9.89906666666,5.221,5.98573333333,6.9536,5.11186666667,5.99833333333,14.2154,5.53353333334
387.03,5.34506666667,26.7907333333,11.1100666667,9.87780000001,5.1842,5.95966666667,6.9038,5.06793333333,5.99266666666,14.2307333333,5.48646666667
387.39,5.34206666667,26.8384666667,11.1584,9.85413333333,5.1656,5.96166666667,6.88233333333,5.085,5.98973333333,14.2709333333,5.44306666667
387.75,5.4126,26.9742,11.2431333333,9.93700000001,5.2492,6.05006666667,6.92586666667,5.17113333333,6.062,14.3792666667,5.5
388.11,5.49486666667,27.0783333333,11.33,10.0298,5.33426666667,6.11213333333,6.98246666667,5.26026666667,6.13546666667,14.4332666667,5.57413333333
388.47,5.5358,27.1972666667,11.4622,10.1253333333,5.37573333333,6.19753333334,7.03733333333,5.3226,6.21353333333,14.5405333333,5.6112
388.83,5.56506666667,27.2836,11.5287333333,10.1567333333,5.39786666667,6.23613333333,7.04113333333,5.36193333333,6.23666666667,14.5801333333,5.61246666667
389.19,5.60546666667,27.3799333333,11.5740666667,10.2201333333,5.44153333334,6.2638,7.0584,5.38753333333,6.30406666667,14.6267333333,5.64093333333
389.55,5.75113333333,27.5737333333,11.7384666666,10.3742666666,5.56933333333,6.33386666667,7.16326666667,5.52406666667,6.44273333333,14.7902666667,5.7914
389.91,5.81293333333,27.6906666667,11.8057333333,10.4604,5.6342,6.39246666667,7.19566666667,5.6112,6.5004,14.9204666667,5.8774
390.27,5.8238,27.7838,11.8874,10.4869333333,5.60093333333,6.37893333333,7.17093333333,5.61553333333,6.49026666667,14.9620666667,5.9124
390.63,5.861,27.8801333333,11.9391333333,10.5273333333,5.6372,6.39206666667,7.18286666666,5.67246666667,6.53086666667,15.047,5.94353333333
391.00,5.84773333333,27.9170666666,11.9266,10.5122,5.6252,6.35193333333,7.11653333333,5.65333333333,6.5122,15.0364,5.96386666667
391.36,5.8526,27.9468666667,11.9206,10.5393333333,5.6558,6.34626666667,7.09913333333,5.6554,6.52193333333,15.0346,5.9848
391.72,5.839,28.0387333333,11.9546666667,10.5720666667,5.66566666667,6.33586666667,7.0546,5.66666666667,6.52113333333,15.0295333333,5.977
392.08,5.75366666667,28.0714,11.929,10.5196,5.6108,6.28853333333,6.94346666667,5.60173333333,6.46526666667,14.9962,5.9136
392.44,5.64686666667,27.9986666667,11.8338,10.4173333333,5.51446666666,6.1776,6.80633333333,5.4988,6.34133333333,14.8823333333,5.80133333333
392.80,5.63326666667,28.0561333333,11.8505333333,10.4110666667,5.51533333333,6.14613333333,6.74793333333,5.46713333333,6.31026666667,14.9166666667,5.79133333333
393.16,5.662,28.1719333333,11.9286666667,10.4606,5.5592,6.16686666667,6.7584,5.5126,6.34646666667,15.0046,5.827
393.52,5.5974,28.212,11.9019333333,10.423,5.48013333333,6.1302,6.672,5.4408,6.28806666667,14.9788,5.77586666667
393.88,5.6008,28.2834,11.9394666667,10.4036,5.46026666667,6.10413333333,6.61466666667,5.42706666667,6.2736,14.9615333333,5.74946666666
394.24,5.6332,28.3117333333,11.9849333334,10.4360666667,5.51793333333,6.13773333333,6.61293333333,5.4548,6.30453333333,14.9993333333,5.7726
394.60,5.6222,28.3868666667,12.0168,10.4789333333,5.5104,6.14753333333,6.58286666667,5.466,6.32706666667,15.0162666667,5.7774
394.96,5.6478,28.4980666667,12.1,10.5673333333,5.57246666667,6.20206666667,6.6282,5.54633333333,6.39213333333,15.1084,5.80733333333
395.32,5.70646666667,28.6372666667,12.2080666667,10.6737333333,5.6194,6.23053333333,6.63486666667,5.608,6.449,15.2086666667,5.85586666667
395.68,5.74093333334,28.6700666667,12.2808666667,10.7375333333,5.65073333333,6.2536,6.63793333333,5.65146666667,6.49973333333,15.2765333333,5.91706666667
396.04,5.78373333333,28.7918666667,12.3655333334,10.8271333333,5.70386666667,6.27233333333,6.6784,5.719,6.5652,15.3680666667,5.97566666667
396.40,5.84906666667,28.9360666667,12.4282,10.9104,5.7574,6.2708,6.65326666667,5.78613333333,6.62026666667,15.4218,6.02493333333
396.76,5.87993333333,29.0198666667,12.4609333333,10.9592,5.7536,6.2614,6.6448,5.81013333333,6.621,15.47,6.01026666667
397.12,5.74666666667,28.9821333333,12.3585333333,10.8658666667,5.6084,6.12493333333,6.45993333334,5.67686666667,6.4754,15.3814,5.88306666667
397.48,5.70073333333,29.0131333333,12.3853333333,10.8449333333,5.58426666667,6.04366666667,6.35566666667,5.64726666667,6.453,15.3492,5.82153333333
397.84,5.70166666667,29.1332666667,12.4497333333,10.9118,5.58126666667,6.06333333333,6.3656,5.67246666666,6.47566666667,15.4340666667,5.82726666667
398.20,5.70006666666,29.2117333333,12.4726,10.955,5.59226666667,6.03346666667,6.3582,5.70593333333,6.4788,15.47,5.80113333333
398.56,5.65026666666,29.2338666667,12.4638,10.9258,5.55106666667,5.9448,6.27046666667,5.64966666667,6.40053333333,15.4356,5.73486666667
398.92,5.64753333333,29.3333333333,12.5118,10.9346666667,5.543,5.95193333333,6.23726666667,5.64186666667,6.38926666667,15.4642,5.7246
399.28,5.55386666667,29.3521333333,12.4588,10.8535333333,5.43393333333,5.84926666667,6.11246666667,5.54626666667,6.29186666666,15.4330666667,5.6422
399.64,5.4712,29.3987333333,12.4196,10.8022,5.3468,5.7502,6.0248,5.48746666667,6.2398,15.4204,5.5854
400.00,5.4428,29.4045333333,12.4054,10.765,5.2692,5.68273333333,5.94346666667,5.43033333333,6.18,15.3841333333,5.49213333333
400.36,5.4652,29.4689333333,12.4549333333,10.7986666667,5.26426666667,5.71553333333,5.9872,5.45233333334,6.21986666667,15.4487333333,5.51733333333
400.72,5.47706666667,29.5634,12.5454,10.8468666667,5.31146666667,5.75106666667,5.98866666667,5.4978,6.27513333333,15.5007333333,5.57293333333
401.08,5.5582,29.6713333333,12.6501333333,10.9512,5.39546666667,5.8088,6.06666666667,5.597,6.35653333333,15.5939333333,5.64606666667
401.44,5.5914,29.8196666667,12.6964,11.0110666667,5.41393333333,5.84626666667,6.0782,5.62793333333,6.3738,15.6884,5.66526666667
401.80,5.6078,29.9218666667,12.7582,11.0830666667,5.46146666667,5.86366666667,6.05953333333,5.6526,6.4028,15.7264,5.71053333333
402.16,5.5626,29.982,12.7362666667,11.0728666667,5.43433333333,5.8364,6.01113333333,5.62333333333,6.40573333333,15.7380666667,5.6808
402.52,5.64446666667,30.0870666667,12.8669333333,11.202,5.54373333333,5.92273333333,6.0934,5.7358,6.513,15.8518,5.7634
402.88,5.66326666667,30.2084666667,12.9076666667,11.2434666667,5.56546666666,5.9284,6.10833333333,5.76593333333,6.53986666667,15.9208666667,5.7834
403.24,5.65873333333,30.2642,12.9654666667,11.2702,5.6196,5.96706666667,6.12293333333,5.79653333333,6.5764,15.9301333333,5.7966
403.60,5.7184,30.3336,13.0452666667,11.3618,5.6816,6.02066666667,6.15386666667,5.85106666667,6.6308,15.9889333333,5.8616
403.95,5.7426,30.3993333333,13.0810666666,11.437,5.73713333333,6.0348,6.17273333333,5.896,6.67053333333,16.0301333333,5.9228
404.31,5.7012,30.428,13.0776666667,11.4458,5.71226666667,5.99286666667,6.11946666667,5.85686666667,6.65346666666,16.056,5.8724
404.67,5.66706666667,30.4354,13.0565333333,11.4488,5.67586666667,5.95513333333,6.0722,5.8162,6.62246666667,16.0532,5.85706666667
405.03,5.67366666667,30.4576,13.0733333333,11.4612,5.70586666667,5.96126666667,6.05273333333,5.81486666667,6.64273333333,16.0579333333,5.85533333333
405.39,5.67613333333,30.4794666667,13.0912666667,11.5039333333,5.72886666667,5.962,6.07173333333,5.85513333333,6.68206666667,16.0843333333,5.88693333333
405.75,5.66513333333,30.4719333333,13.0962666667,11.4962,5.69713333333,5.92086666667,6.05766666667,5.86026666667,6.69266666667,16.0900666667,5.85546666667
406.11,5.75186666667,30.6454666667,13.2542666667,11.6395333333,5.79366666667,6.017,6.12926666667,5.95666666667,6.78766666667,16.2068666667,5.96566666667
406.47,5.72973333333,30.6997333333,13.2548,11.6406,5.767,6.00673333333,6.1104,5.94866666667,6.758,16.2032,5.96366666667
406.83,5.72926666667,30.7462,13.2875333333,11.6635333333,5.7548,5.98306666667,6.08933333333,5.96126666667,6.75093333333,16.2066,5.95753333333
407.19,5.77153333334,30.8407333333,13.3285333333,11.7084,5.77266666667,6.004,6.09746666667,6.00166666667,6.77266666667,16.2712666667,5.97713333333
407.55,5.70826666667,30.8962666667,13.3159333333,11.6566666667,5.73666666667,5.96366666666,6.06086666667,5.9634,6.72746666667,16.2429333333,5.903
407.90,5.71406666667,31.0017333333,13.3657333333,11.6668,5.7352,5.98546666667,6.042,5.96926666667,6.74246666667,16.3092666667,5.89286666667
408.26,5.72153333334,31.086,13.4029333333,11.6817333333,5.7502,5.98613333333,6.01746666667,5.9848,6.74406666667,16.3327333333,5.911
408.62,5.7464,31.1669333333,13.4664,11.7120666666,5.75866666667,5.9974,6.0372,6.00273333333,6.76206666667,16.3716,5.91293333333
408.98,5.78426666667,31.3438666667,13.5399333333,11.7951333333,5.78453333333,6.0268,6.08846666667,6.05846666667,6.80446666667,16.4458,5.97266666667
409.34,5.79486666667,31.4387333333,13.6094,11.8446666667,5.8094,6.057,6.08533333334,6.07166666667,6.8098,16.4747333333,6.00526666667
409.70,5.8134,31.5228666667,13.657,11.8886,5.8506,6.07846666667,6.09626666667,6.08906666667,6.8198,16.5147333333,6.0312
410.06,5.80586666667,31.5313333333,13.6264,11.8479333333,5.8202,6.03953333333,6.04606666667,6.0624,6.78546666667,16.5027333333,5.98933333333
410.42,5.866,31.6190666667,13.683,11.9153333333,5.8738,6.066,6.08453333333,6.1026,6.85266666667,16.5800666667,6.0228
410.77,5.87106666667,31.6624666667,13.6924666667,11.9361333333,5.88326666667,6.07226666667,6.08313333333,6.07473333333,6.8696,16.5862,6.0064
411.13,5.86673333333,31.7415333333,13.73,11.9626,5.8824,6.05333333333,6.07513333333,6.061,6.87433333333,16.6179333333,6.02353333333
411.49,5.93866666667,31.8344,13.812,12.0676666667,5.9508,6.0982,6.1178,6.13433333334,6.9402,16.7154666667,6.09073333333
411.85,5.8856,31.8298,13.7778666667,12.0102,5.89766666667,6.02526666667,6.05053333333,6.08726666667,6.89466666667,16.6805333333,6.04166666667
412.21,5.89653333333,31.9066666667,13.8145333333,12.0252,5.88946666667,6.02373333333,6.04593333333,6.0882,6.89566666667,16.6994,6.02753333333
412.57,5.87873333333,31.9552666667,13.8248666667,12.0463333333,5.8798,5.99253333333,5.99933333333,6.09413333333,6.8994,16.6954666667,5.9948
412.92,5.85866666667,32.0085333333,13.8374,12.0408666667,5.85273333333,5.9544,5.94966666667,6.0676,6.88073333333,16.6953333333,5.95773333333
413.28,5.883,32.057,13.8560666667,12.0511333333,5.8534,5.94033333333,5.94346666667,6.06393333333,6.89706666667,16.7240666667,5.93153333333
413.64,5.8756,32.1138,13.8948,12.0629333333,5.82826666667,5.91726666667,5.90973333333,6.0432,6.89926666667,16.7277333333,5.9052
414.00,5.82586666667,32.1339333333,13.9016666666,12.0834666667,5.801,5.8678,5.85266666667,5.99033333333,6.85933333333,16.7261333333,5.85046666667
414.36,5.7972,32.146,13.8982,12.062,5.75746666667,5.82533333333,5.78713333333,5.94333333333,6.83866666667,16.7059333333,5.8002
414.72,5.75946666667,32.2100666667,13.924,12.0625333333,5.74133333333,5.78773333333,5.74126666667,5.92933333333,6.82806666667,16.7360666667,5.81106666667
415.07,5.75726666667,32.2444666667,13.95,12.0989333333,5.73973333333,5.77866666667,5.72493333333,5.9366,6.83026666667,16.7594666667,5.775
415.43,5.71746666667,32.2552,13.9147333333,12.0715333333,5.68893333333,5.71406666667,5.65873333333,5.87346666666,6.78626666667,16.7317333333,5.7334
415.79,5.774,32.4162,14.0241333333,12.2065333333,5.74333333333,5.76993333333,5.6974,5.93233333333,6.8418,16.8532666666,5.7832
416.15,5.7664,32.4649333333,14.0686666667,12.2389333333,5.74993333333,5.759,5.684,5.92626666667,6.85013333333,16.8887333333,5.77713333333
416.51,5.77233333333,32.5005333334,14.0958,12.257,5.76746666667,5.76346666667,5.6754,5.93093333333,6.85766666667,16.9182666667,5.7934
416.86,5.7766,32.5417333333,14.1404,12.2896,5.7854,5.771,5.664,5.9486,6.86713333333,16.9635333333,5.81826666666
417.22,5.75846666667,32.6235333333,14.1767333333,12.3123333333,5.7798,5.7424,5.63573333333,5.944,6.86726666667,16.9870666666,5.80466666667
417.58,5.73693333333,32.6694,14.1696,12.313,5.7626,5.71966666667,5.58826666667,5.9208,6.82973333333,16.9890666667,5.7776
417.94,5.72006666667,32.7571333333,14.201,12.3158,5.74793333333,5.70793333333,5.57213333333,5.92373333333,6.84453333333,17.0099333333,5.78326666666
418.29,5.7066,32.8381333333,14.2486,12.3482666667,5.76753333333,5.72546666667,5.57613333333,5.94553333333,6.85,17.0442,5.81213333333
418.65,5.72733333333,32.8808666667,14.2912666667,12.4138,5.79266666667,5.7468,5.5842,5.977,6.87166666667,17.0702666667,5.8306
419.01,5.7092,32.9146,14.3102666667,12.4348666667,5.7842,5.73306666667,5.54626666667,5.9662,6.8648,17.0530666667,5.833
419.37,5.70726666667,32.9896666667,14.3579333333,12.4804,5.80193333334,5.7462,5.54093333333,5.97966666667,6.88453333333,17.0761333333,5.84653333333
419.73,5.70266666667,33.0275333333,14.384,12.501,5.8262,5.75813333333,5.54526666667,5.9832,6.8968,17.0889333333,5.8658
420.08,5.6942,33.0473333333,14.3892,12.5278,5.83946666667,5.7492,5.52173333334,5.97853333333,6.89893333334,17.0880666667,5.87926666667
420.44,5.69173333333,33.1146666667,14.4198666667,12.5632666667,5.86226666667,5.75766666667,5.52506666667,5.99746666667,6.91613333333,17.1160666667,5.8992
420.80,5.69486666667,33.1802666666,14.4489333333,12.6093333333,5.8732,5.76546666667,5.51186666667,6.00653333333,6.94466666667,17.127,5.89793333333
421.16,5.6874,33.228,14.4761333333,12.6426666667,5.8894,5.77406666667,5.50746666667,6.0108,6.9542,17.1443333333,5.908
421.51,5.6918,33.3045333333,14.5212666667,12.6879333333,5.9154,5.79093333333,5.50966666666,6.03726666667,6.98653333333,17.1875333333,5.946
421.87,5.699,33.324,14.5442,12.7255333333,5.94046666667,5.78226666667,5.50006666667,6.0536,6.98746666667,17.1948666667,5.959
422.23,5.67993333333,33.367,14.5461333333,12.747,5.92353333333,5.74033333333,5.46606666667,6.03773333333,6.97753333333,17.1988666666,5.93893333334
422.58,5.6978,33.4364,14.59,12.7804,5.92873333333,5.7382,5.4544,6.04453333333,6.99313333333,17.2238,5.94653333333
422.94,5.70966666667,33.5178,14.6186666667,12.8247333333,5.94766666667,5.74273333333,5.46053333333,6.06553333333,7.0142,17.2644666667,5.9698
423.30,5.69353333333,33.5756,14.6353333334,12.846,5.93346666667,5.71646666667,5.43426666667,6.05846666667,7.0046,17.2819333333,5.9526
423.66,5.6968,33.6055333334,14.6487333333,12.8646666667,5.9252,5.694,5.4176,6.06666666667,7.0126,17.2815333333,5.9526
424.01,5.72353333333,33.7069333333,14.7216666667,12.9281333333,5.94953333333,5.7154,5.44426666667,6.11,7.04766666666,17.3312666667,5.98693333333
424.37,5.7184,33.7692666667,14.7456,12.9516666667,5.94046666667,5.7012,5.4226,6.10473333333,7.0472,17.3508666667,5.96633333333
424.73,5.73346666667,33.8144666667,14.7927333333,12.984,5.96286666667,5.70953333334,5.42846666667,6.12346666667,7.0544,17.3796,5.97706666667
425.08,5.74046666667,33.8745333333,14.8188,13.0170666667,5.967,5.711,5.42913333333,6.13906666667,7.072,17.4087333333,5.9852
425.44,5.7448,33.886,14.8416,13.0452666667,5.96546666667,5.69373333333,5.42186666667,6.14813333333,7.07113333333,17.4167333333,5.977
425.80,5.74346666667,33.9407333333,14.8684666667,13.0737333333,5.96026666667,5.69966666667,5.41673333333,6.1554,7.08093333333,17.4500666667,5.97586666667
426.16,5.72953333333,33.9653333333,14.8787333333,13.0922,5.94853333333,5.67533333333,5.38533333333,6.1532,7.07206666667,17.4414,5.95333333333
426.51,5.71173333333,34.0076666667,14.8912,13.1176666667,5.9484,5.67106666667,5.36826666667,6.15666666667,7.07153333333,17.4638,5.95026666667
426.87,5.73413333333,34.0744,14.9518,13.1572666667,5.97026666667,5.6752,5.3684,6.17853333333,7.0846,17.5153333333,5.94433333334
427.23,5.76826666667,34.1660666667,15.0222666667,13.2049333333,5.9982,5.6924,5.39026666667,6.21653333333,7.1152,17.5792666667,5.9638
427.58,5.76813333333,34.281,15.0707333333,13.2465333333,6.01433333333,5.691,5.36866666667,6.2086,7.12093333333,17.6263333333,5.95593333333
427.94,5.78633333333,34.3653333333,15.1064,13.2958666667,6.04253333333,5.69646666666,5.35706666667,6.21526666667,7.13906666667,17.6788,5.9576
428.30,5.8116,34.4803333333,15.1799333333,13.3776,6.0686,5.71766666667,5.3778,6.24066666667,7.17026666666,17.727,5.9928
428.65,5.8112,34.5734,15.2065333333,13.4034666667,6.06546666667,5.71433333333,5.37753333333,6.2456,7.1874,17.7678666667,5.9862
429.01,5.84226666667,34.6546,15.27,13.4775333333,6.09646666667,5.73553333333,5.39606666667,6.2734,7.2064,17.8299333334,6.0128
429.37,5.85573333333,34.7768,15.3240666667,13.5300666667,6.11726666667,5.75546666667,5.40693333333,6.27806666667,7.24013333333,17.8798,5.99793333334
429.72,5.83213333333,34.8667333333,15.3333333333,13.5479333333,6.0908,5.71666666667,5.38313333333,6.24746666667,7.2236,17.8793333334,5.96013333333
430.08,5.90593333333,35.0192666667,15.4417333333,13.6513333333,6.17133333334,5.8014,5.4564,6.29853333333,7.29546666667,17.9881333333,6.0364
430.44,5.962,35.1452666667,15.5386,13.7292,6.22493333333,5.84606666667,5.49993333333,6.34453333333,7.3564,18.0660666667,6.0828
430.79,5.94813333333,35.1778666667,15.5622666667,13.7618,6.20873333333,5.8356,5.48746666667,6.3258,7.35766666667,18.073,6.07526666667
431.15,5.93853333333,35.2619333333,15.5797333333,13.8055333333,6.19426666667,5.82506666667,5.4626,6.30026666667,7.35973333333,18.084,6.05993333333
431.50,5.976,35.3397333333,15.6567333333,13.8944,6.23026666667,5.87146666667,5.5198,6.35526666667,7.4192,18.1441333333,6.11006666667
431.86,5.98613333333,35.4194666667,15.7028,13.9362,6.24206666667,5.88526666666,5.54413333333,6.373,7.43286666667,18.1750666667,6.1096
432.22,6.02386666667,35.4692,15.7357333333,13.9842666666,6.27566666667,5.91086666667,5.57233333333,6.39913333333,7.47173333334,18.2089333333,6.14546666667
432.57,6.01073333333,35.4818,15.7216666667,14.0124666667,6.27273333333,5.89366666667,5.56006666667,6.3838,7.4594,18.2019333334,6.14433333333
432.93,5.98773333333,35.5129333333,15.7327333333,14.014,6.26273333333,5.87706666667,5.52733333333,6.3696,7.43953333333,18.1842,6.121
433.29,5.98486666667,35.5513333333,15.7337333333,14.04,6.2646,5.87453333333,5.52313333333,6.3722,7.44833333333,18.1915333333,6.14386666667
433.64,6.03566666667,35.6215333333,15.7928,14.0991333333,6.31853333333,5.91833333333,5.57446666667,6.42353333333,7.49833333333,18.2420666667,6.19
434.00,6.02373333333,35.6438666667,15.8006,14.0930666667,6.30986666667,5.8954,5.5598,6.42973333333,7.48546666667,18.2492666667,6.16206666667
434.35,5.99786666667,35.6793333334,15.7865333333,14.1198,6.29866666667,5.86386666667,5.54506666667,6.412,7.45846666667,18.2537333333,6.13033333333
434.71,6.02806666667,35.7806666667,15.8234,14.1702,6.33433333333,5.90126666667,5.57906666667,6.44553333334,7.4932,18.3,6.1694
435.07,6.0954,35.8642666667,15.8942666667,14.2582666667,6.41506666667,5.97533333333,5.6622,6.52953333333,7.56066666667,18.361,6.25113333333
435.42,6.0774,35.9148,15.8872,14.2738,6.3916,5.9324,5.6292,6.502,7.533,18.3516,6.2066
435.78,6.0716,35.9284,15.8933333333,14.289,6.37813333333,5.9104,5.60873333333,6.49166666667,7.51546666667,18.3362,6.19086666667
436.13,6.0588,35.9646666667,15.9298666667,14.3225333333,6.37446666667,5.9106,5.5996,6.4914,7.4984,18.3608,6.17166666667
436.49,6.06166666667,36.0334666667,15.9751333333,14.3584,6.37393333333,5.9122,5.59213333333,6.49846666667,7.506,18.4014666667,6.17806666667
436.84,6.08573333333,36.0624,15.9947333333,14.4013333333,6.38173333333,5.92213333333,5.6188,6.51473333333,7.52873333333,18.4232,6.1714
437.20,6.11386666667,36.1549333333,16.0560666667,14.4500666667,6.4044,5.95033333333,5.63793333333,6.53553333333,7.55813333333,18.4806666667,6.1932
437.56,6.15,36.2426666667,16.1230666667,14.5132,6.42833333333,5.98646666667,5.65206666667,6.56386666667,7.5896,18.5253333333,6.21913333333
437.91,6.17166666667,36.2812666667,16.1574,14.5678,6.43906666667,6.00693333333,5.67366666667,6.56966666667,7.6266,18.5492,6.24413333333
438.27,6.18946666667,36.337,16.1928666667,14.5791333333,6.44866666667,6.02993333333,5.69086666667,6.5856,7.65013333333,18.5614,6.2666
438.62,6.1558,36.3762,16.1883333333,14.5756,6.40006666667,5.9748,5.65993333333,6.5538,7.63273333333,18.5416666667,6.218
438.98,6.10686666667,36.3121333333,16.1420666667,14.5314666667,6.33206666667,5.921,5.581,6.479,7.5742,18.4928,6.14393333333
439.33,6.12393333333,36.3687333333,16.1744,14.5648,6.34846666667,5.95586666667,5.60286666667,6.5014,7.59286666667,18.5238666667,6.17986666667
439.69,6.1022,36.4209333333,16.183,14.586,6.34573333333,5.94766666666,5.6016,6.4864,7.59693333333,18.5376,6.18526666667
440.04,6.11153333333,36.5258666667,16.2074,14.6145333333,6.3424,5.94386666667,5.59986666667,6.48633333333,7.62046666666,18.5641333333,6.18766666667
440.40,6.11986666667,36.5866,16.2311333333,14.6222666667,6.3292,5.92893333333,5.59633333333,6.47233333333,7.6258,18.5670666666,6.17293333333
440.75,6.12866666666,36.6672,16.2725333333,14.6595333333,6.33993333333,5.9142,5.59293333333,6.48066666667,7.6368,18.6065333333,6.19126666667
441.11,6.12966666667,36.7179333333,16.2963333333,14.7003333333,6.33433333333,5.89453333333,5.57673333333,6.4756,7.6282,18.6286666666,6.1754
441.47,6.10633333333,36.7808666667,16.3154666667,14.7356666667,6.32513333333,5.8708,5.55553333333,6.4688,7.61526666667,18.6459333333,6.17026666667
441.82,6.09953333333,36.8432666666,16.3366,14.7500666667,6.32826666667,5.86253333333,5.5392,6.46866666667,7.6058,18.6435333333,6.16293333333
442.18,6.0964,36.8912666667,16.3639333333,14.7971333333,6.32606666666,5.84893333333,5.5144,6.47173333333,7.60913333333,18.6559333333,6.1544
442.53,6.10186666667,36.9253333333,16.3918,14.8472666667,6.34573333333,5.86093333333,5.50046666666,6.48513333333,7.61186666667,18.6842666667,6.1668
442.89,6.12733333333,37.0603333333,16.4580666667,14.9343333333,6.39873333333,5.885,5.52273333333,6.53446666667,7.65933333333,18.7560666667,6.2028
443.24,6.1356,37.1105333333,16.5078666667,14.9824,6.4118,5.889,5.51893333333,6.5526,7.68326666667,18.7828666667,6.2018
443.60,6.17186666667,37.1844,16.5622666667,15.0532,6.44306666667,5.92286666667,5.5442,6.59786666667,7.71886666667,18.8366666667,6.22773333333
443.95,6.14773333333,37.2257333333,16.5826,15.0886666667,6.44086666666,5.90226666667,5.5248,6.59186666667,7.7158,18.8530666667,6.22013333333
