wavelength,Back_RamSanf,Belly_RamSanf,Breast_RamSanf,Crissum_RamSanf,Crown_RamSanf,DorTail_RamSanf,Rump_RamSanf,Throat_RamSanf,WingTip_RamSanf
428.65,2.85826666667,3.12506666667,1.41526666667,1.97566666667,1.3472,4.9295125,1.66559333333,3.34026666667,3.8656
429.01,2.8666,3.13753333333,1.42513333333,1.99073333333,1.35493333333,4.94074166667,1.67116,3.35873333333,3.87213333333
429.37,2.84073333333,3.10986666667,1.39813333333,1.98086666667,1.33473333333,4.9238,1.65218666666,3.33226666667,3.85226666667
429.72,2.8388,3.1112,1.39113333333,1.977,1.33486666667,4.91887916667,1.64528,3.34013333333,3.85766666667
430.08,2.8276,3.08993333333,1.37146666667,1.95486666667,1.32326666667,4.8980375,1.62953333333,3.33646666667,3.8404
430.44,2.7966,3.0522,1.329,1.92346666667,1.28106666667,4.86504166667,1.60040666667,3.29946666667,3.80033333333
430.79,2.78526666667,3.0352,1.30573333334,1.90166666667,1.25926666667,4.84580833333,1.57793333333,3.28753333333,3.78493333333
431.15,2.77613333333,3.02753333333,1.3024,1.89773333333,1.24986666667,4.84528333333,1.57340666667,3.292,3.78173333333
431.50,2.78846666667,3.0354,1.3008,1.89126666667,1.24886666667,4.85779583333,1.57592666667,3.29786666667,3.78366666667
431.86,2.79926666667,3.0518,1.318,1.89713333333,1.25953333333,4.8788875,1.58735333333,3.32113333333,3.81126666667
432.22,2.81253333333,3.06626666667,1.32686666667,1.90433333334,1.28006666667,4.89511666667,1.60416,3.33193333333,3.8304
432.57,2.81373333333,3.05986666667,1.32866666667,1.9004,1.2822,4.88690416667,1.59540666667,3.32666666667,3.8254
432.93,2.79073333334,3.02666666667,1.30633333333,1.87966666667,1.26553333333,4.8684625,1.57509333334,3.29473333333,3.7964
433.29,2.79726666667,3.0436,1.31726666667,1.8838,1.2772,4.88032916667,1.58058666667,3.30926666667,3.8112
433.64,2.83186666667,3.07686666667,1.3456,1.9112,1.3008,4.90345416666,1.60342666667,3.33733333333,3.84086666667
434.00,2.8646,3.1122,1.3828,1.93353333333,1.3318,4.9227875,1.63474,3.3542,3.85933333333
434.35,2.90466666667,3.1518,1.42233333333,1.9618,1.36733333333,4.95484583333,1.66566666667,3.39186666667,3.9038
434.71,2.925,3.1806,1.4398,1.98486666667,1.38706666667,4.98285416667,1.68677333333,3.4054,3.92913333333
435.07,2.92286666667,3.17913333333,1.42706666667,1.97626666667,1.38626666667,4.9730125,1.68512,3.39413333333,3.92326666667
435.42,2.91066666667,3.16253333333,1.4184,1.9688,1.37746666667,4.964125,1.6772,3.3788,3.912
435.78,2.91113333333,3.152,1.40086666667,1.96253333333,1.36473333333,4.9507875,1.66507333334,3.36893333333,3.89106666667
436.13,2.89373333333,3.1334,1.38333333333,1.9422,1.34193333333,4.9259375,1.63631333333,3.34906666667,3.8554
436.49,2.89986666667,3.1528,1.3874,1.95013333333,1.34566666667,4.92667916667,1.64681333333,3.36846666667,3.86653333333
436.84,2.92526666667,3.18306666667,1.4088,1.9646,1.36446666667,4.95302916667,1.66814666667,3.3972,3.89733333333
437.20,2.92606666667,3.18346666667,1.40613333333,1.95833333333,1.355,4.94802916667,1.66502666667,3.38973333333,3.88426666667
437.56,2.8964,3.15166666667,1.37093333333,1.9216,1.32186666667,4.92373333333,1.63657333334,3.3606,3.8448
437.91,2.8802,3.13446666667,1.34826666667,1.90986666667,1.2964,4.91757083333,1.62071333333,3.358,3.83666666666
438.27,2.85913333333,3.11913333333,1.32333333333,1.89186666667,1.27233333333,4.90147083333,1.60397333333,3.3438,3.8154
438.62,2.85286666666,3.10466666666,1.32193333333,1.881,1.26593333333,4.87902083333,1.60356666667,3.339,3.80166666667
438.98,2.85493333333,3.10346666667,1.32946666667,1.8838,1.26426666667,4.8796375,1.59771333333,3.3396,3.80213333333
439.33,2.85866666667,3.12593333333,1.3366,1.8964,1.27273333333,4.8858125,1.60294,3.35033333333,3.81786666667
439.69,2.8514,3.13173333333,1.34173333333,1.8954,1.27913333333,4.8795375,1.6019,3.34146666667,3.81953333333
440.04,2.86586666667,3.1474,1.35026666667,1.91026666667,1.29686666667,4.89955416667,1.61728666667,3.3506,3.84366666667
440.40,2.86153333333,3.14313333333,1.34546666667,1.90786666667,1.29526666667,4.900575,1.61458666667,3.34106666667,3.8386
440.75,2.86133333333,3.13913333333,1.34253333333,1.90686666667,1.2956,4.90130416667,1.617,3.3428,3.84373333334
441.11,2.8628,3.1326,1.33333333333,1.9016,1.29793333334,4.90214583333,1.61063333333,3.34106666667,3.85166666667
441.47,2.8572,3.12973333333,1.32826666667,1.89926666667,1.30066666667,4.9057375,1.60976666667,3.3418,3.85826666667
441.82,2.85286666667,3.1322,1.33053333333,1.898,1.29813333333,4.9039125,1.60545333333,3.3434,3.8644
442.18,2.847,3.11586666667,1.32586666667,1.8898,1.29313333333,4.891875,1.58988,3.32486666667,3.8508
442.53,2.8472,3.12373333333,1.32913333333,1.89373333333,1.3026,4.91624583333,1.58996666667,3.33393333333,3.85246666667
442.89,2.85526666666,3.132,1.3332,1.89753333333,1.312,4.9294125,1.59558666667,3.34606666667,3.8602
443.24,2.8676,3.1316,1.33573333333,1.8942,1.3192,4.93135,1.60190666667,3.3556,3.8646
443.60,2.88266666667,3.14173333333,1.34006666667,1.90346666667,1.32526666667,4.94797916667,1.61771333333,3.36893333333,3.88213333333
443.95,2.8716,3.12746666667,1.3278,1.8906,1.31386666667,4.93533333333,1.60479333333,3.3656,3.8774
444.31,2.86913333333,3.123,1.3236,1.88073333333,1.30706666667,4.93447083333,1.59516,3.3594,3.87493333333
444.66,2.87926666667,3.134,1.32046666667,1.88126666667,1.3062,4.935275,1.58746,3.35566666667,3.8738
445.02,2.87946666667,3.1332,1.3226,1.88246666666,1.30986666667,4.93398333333,1.5858,3.36066666666,3.87126666667
445.37,2.87706666667,3.13726666667,1.32746666667,1.87453333333,1.3022,4.92311666667,1.58079333333,3.35533333333,3.86553333333
445.72,2.87786666667,3.1316,1.32646666667,1.875,1.30806666667,4.92685833333,1.58012666667,3.35266666667,3.86646666667
446.08,2.89926666667,3.159,1.34613333333,1.89,1.33046666667,4.94937916667,1.60842666667,3.37446666667,3.88526666667
446.43,2.89866666667,3.15906666667,1.34333333333,1.89113333333,1.32586666667,4.94294583333,1.60686,3.37433333333,3.88566666666
446.79,2.8982,3.1662,1.34546666667,1.89773333333,1.33306666667,4.94305416667,1.6113,3.3766,3.89633333333
447.14,2.9016,3.17633333333,1.35533333334,1.9064,1.34513333333,4.9554375,1.61664,3.37953333333,3.89626666667
447.50,2.89126666667,3.17226666667,1.34946666667,1.89746666667,1.34246666667,4.95619583333,1.60602,3.3766,3.88966666667
447.85,2.90286666667,3.1854,1.36,1.9066,1.35206666667,4.97302916667,1.61842666667,3.3896,3.89866666667
448.21,2.91773333333,3.19693333333,1.36586666667,1.91566666667,1.36346666667,4.98045,1.629,3.3968,3.90913333333
448.56,2.91026666667,3.19813333334,1.37193333334,1.9192,1.36686666667,4.98572916667,1.62884,3.39733333333,3.9158
448.92,2.90246666667,3.2,1.36973333333,1.91813333333,1.35706666667,4.97595,1.62848666667,3.38673333333,3.91273333333
449.27,2.92686666667,3.2288,1.38693333333,1.9544,1.38713333334,5.00748333333,1.65335333333,3.4144,3.9476
449.62,2.9302,3.23213333333,1.3918,1.95813333333,1.3936,5.00461666667,1.6535,3.42026666667,3.95246666667
449.98,2.93153333333,3.23313333333,1.394,1.96546666667,1.39566666667,5.00243333333,1.64401333333,3.4262,3.95406666667
450.33,2.93073333333,3.23413333333,1.38286666667,1.96513333333,1.39006666666,5.00020833333,1.63296666667,3.42153333333,3.95646666667
450.69,2.93333333333,3.23266666667,1.38133333333,1.9616,1.37786666667,5.01017916667,1.63165333334,3.42426666667,3.9584
451.04,2.9298,3.22386666667,1.36853333333,1.95126666667,1.36186666667,5.002375,1.61713333333,3.42013333333,3.9614
451.40,2.93666666667,3.22786666667,1.374,1.94946666667,1.3596,5.0000125,1.61839333333,3.42113333334,3.96713333333
451.75,2.91173333333,3.2054,1.35006666667,1.92353333333,1.33193333333,4.96090833333,1.58931333333,3.38473333333,3.93786666667
452.10,2.8944,3.1944,1.33653333333,1.91046666667,1.31693333333,4.95325416667,1.57526666667,3.37826666667,3.93546666667
452.46,2.87633333333,3.17993333333,1.31333333333,1.8828,1.29586666667,4.93250416667,1.55472,3.3644,3.91173333334
452.81,2.87906666667,3.18513333333,1.314,1.87473333333,1.29613333333,4.94134583334,1.55338666667,3.3748,3.9144
453.17,2.86286666667,3.16093333333,1.30106666667,1.85626666667,1.27933333333,4.93520833333,1.54264,3.36266666667,3.8888
453.52,2.8492,3.15633333333,1.2846,1.8356,1.2578,4.92549583333,1.53007333333,3.34686666667,3.87046666666
453.87,2.8382,3.14006666667,1.27806666667,1.82046666667,1.25006666667,4.92429166667,1.52496666667,3.34166666667,3.86526666667
454.23,2.83313333333,3.12786666667,1.2786,1.8036,1.2474,4.920525,1.52255333333,3.34006666667,3.86086666667
454.58,2.81373333333,3.1148,1.26766666667,1.7882,1.23273333333,4.89770833333,1.50643333333,3.33053333333,3.8394
454.93,2.78986666667,3.09326666667,1.25406666667,1.7686,1.2118,4.874675,1.49019333333,3.31513333333,3.8166
455.29,2.7916,3.09253333333,1.24813333334,1.77233333333,1.21226666667,4.87523333333,1.491,3.32253333333,3.81926666667
455.64,2.79873333333,3.10133333334,1.2546,1.7832,1.2252,4.8861625,1.50012,3.34406666667,3.84073333333
456.00,2.79966666667,3.10286666667,1.25946666667,1.7868,1.2272,4.89287083333,1.5007,3.3526,3.84586666667
456.35,2.8208,3.1168,1.28213333333,1.81026666667,1.25026666667,4.9108375,1.52404,3.3692,3.86526666666
456.70,2.826,3.1148,1.28793333333,1.81286666667,1.255,4.91970416667,1.52594666666,3.37373333334,3.87066666667
457.06,2.81033333333,3.10533333333,1.27346666667,1.7928,1.24753333333,4.90325833333,1.50885333333,3.35973333333,3.85993333333
457.41,2.82766666667,3.1234,1.28773333333,1.8208,1.2746,4.9285,1.53029333333,3.38066666667,3.88373333333
457.76,2.82773333333,3.12766666667,1.28013333333,1.81706666666,1.26806666667,4.92126666667,1.53023333333,3.37646666667,3.88466666667
458.12,2.8238,3.13266666667,1.28433333333,1.81346666667,1.26586666667,4.92266666667,1.53174,3.37786666667,3.88553333333
458.47,2.83353333333,3.1374,1.28906666667,1.817,1.27226666667,4.93404166667,1.53594,3.37886666666,3.89513333333
458.82,2.85546666667,3.15746666667,1.3074,1.84146666667,1.293,4.9536,1.56126,3.39826666667,3.9138
459.18,2.8572,3.1586,1.3186,1.84686666667,1.29746666667,4.95758333333,1.56858,3.40026666667,3.91806666667
459.53,2.8566,3.16506666667,1.3274,1.85026666667,1.30286666667,4.96537916667,1.57048,3.40026666667,3.92033333333
459.88,2.85746666667,3.1658,1.32913333333,1.849,1.30473333333,4.956425,1.57419333333,3.39353333333,3.91646666667
460.24,2.85653333333,3.16906666667,1.33046666667,1.84973333333,1.3018,4.95317916667,1.5738,3.40073333333,3.91546666667
460.59,2.8548,3.16726666667,1.32546666667,1.85013333333,1.29813333333,4.94252083333,1.56974666666,3.3942,3.91126666667
460.94,2.85906666667,3.1778,1.33373333333,1.86126666667,1.3032,4.9447875,1.57662,3.3988,3.92353333333
461.29,2.83946666667,3.16106666667,1.32033333333,1.84013333333,1.2848,4.92811666667,1.55920666667,3.38313333333,3.9068
461.65,2.84613333333,3.17273333333,1.3278,1.8498,1.29333333333,4.93456666667,1.56556,3.393,3.92046666667
462.00,2.83946666667,3.1664,1.314,1.85126666667,1.28926666667,4.92159166667,1.56001333333,3.38346666667,3.91346666667
462.35,2.8306,3.17013333333,1.30893333333,1.84786666667,1.28866666667,4.9189375,1.55864,3.3824,3.90853333333
462.71,2.8384,3.17906666667,1.31226666667,1.84873333333,1.29113333333,4.92191666667,1.5574,3.38353333333,3.92573333333
463.06,2.84373333333,3.1828,1.309,1.85106666667,1.29326666667,4.92531666667,1.55681333333,3.37773333333,3.9274
463.41,2.84906666667,3.1778,1.30286666667,1.8494,1.29186666667,4.93205416667,1.56241333333,3.3852,3.92113333333
463.76,2.85033333333,3.1832,1.30986666667,1.85606666667,1.30346666667,4.94140833333,1.56346666667,3.39606666667,3.92746666667
464.12,2.8552,3.18493333333,1.30433333333,1.85546666667,1.31053333333,4.94393333333,1.55908,3.39486666667,3.9316
464.47,2.84346666667,3.1766,1.29773333333,1.85073333334,1.30446666666,4.94600833333,1.55940666667,3.3948,3.9326
464.82,2.8604,3.18286666667,1.30566666667,1.85366666667,1.31826666667,4.95730833333,1.57001333333,3.401,3.93513333333
465.17,2.9058,3.22453333333,1.34373333333,1.8952,1.35046666666,4.98622083333,1.60925333333,3.44006666667,3.9714
465.53,2.88693333333,3.2174,1.3352,1.8854,1.34146666667,4.97382083333,1.58914666666,3.42106666667,3.95313333333
465.88,2.9084,3.2378,1.3616,1.91026666667,1.36973333333,5.00079166667,1.60380666667,3.44406666667,3.98013333334
466.23,2.90033333333,3.2284,1.34646666667,1.90446666666,1.36293333333,4.9967875,1.58998666667,3.43593333333,3.973
466.58,2.84866666667,3.1784,1.29893333333,1.86093333333,1.31826666667,4.94450833333,1.54176,3.39346666667,3.91786666667
466.94,2.84213333333,3.17553333333,1.29493333333,1.85873333333,1.3162,4.93755416667,1.53368666667,3.39893333333,3.91646666667
467.29,2.84526666667,3.183,1.30066666667,1.86113333333,1.31373333333,4.93817916667,1.53286,3.39413333333,3.92886666667
467.64,2.85886666667,3.18386666667,1.3038,1.86433333333,1.31046666667,4.95164583333,1.53646666667,3.39826666667,3.9322
467.99,2.84966666667,3.18733333333,1.29766666667,1.8616,1.3012,4.94934583333,1.53585333334,3.39726666667,3.9278
468.35,2.85793333333,3.19686666667,1.30466666667,1.87073333333,1.31273333333,4.9601875,1.53431333333,3.39993333333,3.9362
468.70,2.8762,3.21126666667,1.3246,1.89233333333,1.331,4.98011666667,1.54830666667,3.42373333333,3.9522
469.05,2.86893333333,3.20293333333,1.317,1.88573333333,1.32906666667,4.9836875,1.53758666667,3.417,3.93673333333
469.40,2.8912,3.21266666667,1.33746666667,1.90093333333,1.3468,5.00051666667,1.56709333333,3.44866666667,3.95793333333
469.75,2.8952,3.21326666667,1.3328,1.88966666667,1.33333333333,4.99532083333,1.57024,3.44986666667,3.95853333333
470.11,2.8934,3.20893333333,1.3384,1.89266666667,1.32713333334,4.99485416667,1.57456666667,3.44046666667,3.9688
470.46,2.92573333334,3.25086666667,1.37813333333,1.9362,1.36533333333,5.04772083333,1.61527333333,3.4726,4.01253333333
470.81,2.91373333334,3.2448,1.36426666667,1.924,1.35493333333,5.0380375,1.60632666667,3.4738,4.00953333333
471.16,2.92553333333,3.25373333333,1.37706666667,1.93426666667,1.37093333333,5.04630833333,1.61582,3.49546666667,4.01513333333
471.51,2.91686666667,3.24946666667,1.3764,1.93806666667,1.36513333333,5.0407375,1.61394666667,3.4904,4.01806666667
471.87,2.89946666667,3.22853333333,1.36953333333,1.92686666667,1.34926666667,5.02455416667,1.60434,3.47966666667,4.00653333333
472.22,2.8962,3.22833333333,1.37506666667,1.92966666667,1.3478,5.01760416667,1.60834,3.479,4.00933333333
472.57,2.87606666667,3.2094,1.34966666667,1.90466666667,1.32226666667,4.99171666667,1.59464,3.4634,3.99753333333
472.92,2.8534,3.1822,1.3274,1.87573333333,1.29246666667,4.96885,1.57399333333,3.44213333333,3.98673333333
473.27,2.8372,3.17066666667,1.30806666667,1.86206666667,1.26233333333,4.95388333333,1.55630666667,3.42046666667,3.96673333333
473.62,2.83186666667,3.16486666667,1.306,1.86613333333,1.26626666667,4.9586625,1.55402,3.4128,3.96413333333
473.98,2.8512,3.1796,1.3198,1.87393333333,1.28946666667,4.95465,1.56913333333,3.4314,3.96566666667
474.33,2.84506666666,3.16493333333,1.3044,1.85026666667,1.27793333333,4.93456666667,1.56039333333,3.423,3.9472
474.68,2.85633333333,3.17333333333,1.31446666667,1.86306666667,1.287,4.943975,1.56750666667,3.427,3.94553333333
475.03,2.8764,3.19813333333,1.33346666667,1.8886,1.30753333333,4.96117916666,1.58309333333,3.44586666667,3.96693333333
475.38,2.88006666667,3.22073333333,1.3416,1.89453333333,1.328,4.9699875,1.59330666667,3.4626,3.96993333333
475.73,2.91966666667,3.2656,1.3712,1.92906666667,1.37073333333,5.01611666667,1.63084,3.49426666667,4.01033333333
476.08,2.93286666667,3.27866666667,1.3796,1.93353333333,1.39146666667,5.02550416667,1.6436,3.51293333333,4.01913333334
476.44,2.92833333333,3.28033333333,1.39073333333,1.94053333333,1.40573333333,5.02260416666,1.64020666667,3.51626666667,4.02
476.79,2.91226666667,3.2736,1.3868,1.9376,1.40586666667,5.013925,1.62640666667,3.50066666667,4.01453333333
477.14,2.893,3.2514,1.37,1.9178,1.3972,4.997725,1.60139333333,3.4776,4.0
477.49,2.89786666667,3.2658,1.37686666667,1.92166666666,1.41313333333,4.9987125,1.61351333333,3.48366666667,4.00673333333
477.84,2.90753333333,3.27326666667,1.38693333333,1.93293333333,1.42006666667,5.01937083333,1.62040666667,3.49926666667,4.02293333333
478.19,2.9076,3.2792,1.39453333333,1.93893333334,1.42613333333,5.0301625,1.62781333333,3.50826666666,4.034
478.54,2.89913333333,3.27366666667,1.3906,1.92713333333,1.4244,5.03095833333,1.62300666667,3.49933333333,4.0296
478.89,2.85486666667,3.2344,1.34626666667,1.88226666667,1.38,5.0041,1.58301333333,3.45533333333,3.9854
479.24,2.83413333333,3.21146666667,1.3272,1.8614,1.35926666667,4.98319166667,1.5675,3.43033333333,3.96946666667
479.60,2.8224,3.19513333333,1.3244,1.85046666667,1.34493333333,4.95755416667,1.55563333333,3.42253333333,3.95333333333
479.95,2.82173333333,3.19513333333,1.3192,1.84826666667,1.32946666667,4.955625,1.55171333333,3.42026666667,3.95006666667
480.30,2.80466666667,3.18046666667,1.3008,1.83713333333,1.30553333333,4.95814583333,1.53538,3.40373333333,3.93233333333
480.65,2.81473333333,3.19373333333,1.30406666667,1.84406666666,1.31233333334,4.96934583333,1.55113333333,3.4208,3.94533333333
481.00,2.8162,3.20373333333,1.29986666667,1.853,1.31066666667,4.98225416667,1.55502,3.42973333333,3.95313333333
481.35,2.7972,3.1924,1.27986666667,1.83873333333,1.27953333333,4.973425,1.53114,3.42046666667,3.93733333333
481.70,2.79173333333,3.19033333333,1.26913333333,1.83126666667,1.26793333333,4.9705,1.52108,3.41866666667,3.94
482.05,2.79473333333,3.19253333333,1.26573333333,1.83253333333,1.2622,4.9706375,1.51388,3.42246666667,3.94653333333
482.40,2.80106666667,3.20326666667,1.26766666667,1.84013333333,1.26093333334,4.9790875,1.51589333333,3.433,3.95246666667
482.75,2.81173333333,3.21713333333,1.2762,1.8522,1.2678,4.99295416667,1.52542,3.4456,3.96546666667
483.10,2.81406666667,3.21673333333,1.27686666667,1.85646666667,1.268,5.0005875,1.52513333334,3.45253333333,3.96373333334
483.45,2.8066,3.20706666667,1.26973333333,1.8498,1.259,4.9966875,1.51890666667,3.4412,3.96066666667
483.80,2.80773333333,3.20886666667,1.27006666666,1.85266666667,1.26153333333,5.0008375,1.52037333333,3.44193333333,3.96473333333
484.15,2.81373333333,3.21506666667,1.275,1.8552,1.2682,5.0045125,1.52915333333,3.44966666667,3.97326666667
484.50,2.8152,3.21746666667,1.27573333333,1.85586666666,1.269,5.0037875,1.52563333333,3.4484,3.97006666666
484.85,2.818,3.2214,1.28126666667,1.85733333333,1.27453333333,5.006825,1.52939333333,3.4528,3.97266666667
485.20,2.82926666667,3.23066666667,1.2916,1.86366666667,1.28573333333,5.0180625,1.54043333333,3.45986666667,3.981
485.55,2.83086666667,3.2326,1.29433333333,1.86466666667,1.28793333333,5.024225,1.54585333333,3.4588,3.9786
485.90,2.82813333333,3.23333333333,1.294,1.8662,1.29086666667,5.02627916667,1.55035333333,3.4594,3.9768
486.25,2.82553333334,3.22873333333,1.2922,1.86313333333,1.2936,5.02383333334,1.55146,3.4558,3.97793333333
486.60,2.817,3.21946666667,1.28953333333,1.85773333333,1.29133333333,5.0126375,1.55016,3.45326666667,3.9712
486.95,2.81493333334,3.2204,1.2902,1.8568,1.295,5.012525,1.55592,3.4512,3.9756
487.30,2.82226666667,3.22706666667,1.29553333333,1.86273333333,1.306,5.0188375,1.56309333333,3.46226666667,3.9778
487.65,2.81673333333,3.22406666667,1.29566666667,1.85486666667,1.30406666667,5.011075,1.56432,3.457,3.96606666667
488.00,2.8142,3.22353333333,1.296,1.8526,1.30286666667,5.00443333333,1.56068,3.45313333333,3.95986666667
488.35,2.80993333333,3.21806666667,1.29566666667,1.85213333333,1.3032,5.00008333334,1.56334666667,3.45273333333,3.9628
488.70,2.8006,3.20313333333,1.28473333333,1.84293333333,1.29526666667,4.9839375,1.55451333333,3.44086666667,3.95206666667
489.05,2.7942,3.19746666667,1.28226666667,1.84486666667,1.2914,4.978225,1.55032666667,3.43986666667,3.94953333333
