wavelength,Back_SpoRufm,Belly_SpoRufm,Breast_SpoRufm,Crissum_SpoRufm,Crown_SpoRufm,DorTail_SpoRufm,Patch10_SpoRufm,Rump_SpoRufm,Throat_SpoRufm,WingTip_SpoRufm
826.30,25.2562666666,48.6825666667,22.7436666667,48.3356666667,26.2040666667,22.1677,48.3899,48.1359333333,22.8071333333,21.4762333333
826.61,24.7146666667,48.183,22.0033,47.9151333333,25.5392,21.0737333333,48.3415333333,48.1014666667,21.8727333333,20.6359
826.91,24.4914,47.9515666667,21.7077333333,48.0386,25.2807333333,20.8928333333,48.466,48.4894666667,21.4612,20.5473666667
827.21,24.2437333333,47.8136,21.4599,47.9426666667,25.0323333333,20.7862,48.631,48.6070666667,21.0515333333,20.2844666667
827.51,24.4022666667,48.0835333333,21.7944666667,48.3758,25.0305333333,21.0882333333,49.3377666667,49.0968666667,21.4219333333,20.5284333333
827.82,24.0894666667,47.7392666667,21.482,48.3396666667,24.7225333333,20.7359666667,49.2164,49.2389333333,20.8742666667,19.7788666667
828.12,24.408,47.9233333333,21.5586666667,48.0666666667,25.0273333333,20.8612666667,48.9279,49.4978666667,20.9368,20.0025
828.42,24.3148666667,47.8507666667,21.1258,48.0146,24.781,20.7072,49.1375666667,49.8557333333,21.087,19.5062333333
828.72,24.1943333333,47.9118333333,21.0276,47.9415333333,24.7899333333,20.9683333333,48.9126333333,49.9910666667,21.1677333333,19.3208666667
829.02,24.0877333334,47.7401,20.964,47.4919333333,25.3449333333,20.8672666667,48.5460333333,49.8774666667,21.4764,19.0297666667
829.33,23.9554,47.7742666667,20.5643666667,47.0623333334,25.3146,20.6724,49.0470666667,50.5716666667,21.1146666667,18.3856
829.63,23.0911333334,47.0095333333,19.5357666667,46.3114,25.0765333334,19.778,48.9628666667,50.3228666667,20.242,17.4736666667
829.93,23.0863333333,46.6577333333,20.1057,45.6966,25.6614,20.8686,48.6066666667,50.6525333333,20.5996,17.3368333333
830.23,22.4661333333,46.8120333333,20.1203,45.1728,25.7042,20.0501333333,48.9724666667,50.9172,20.2607333333,15.8695
830.54,23.9418,47.8190666667,21.6638666667,45.568,27.496,21.4164666667,50.1883333333,52.3531333333,21.3679333333,16.7744333333
830.84,24.544,46.8104666667,22.0453,44.6877333333,28.5570666667,22.399,49.0935,52.3162,21.78,16.0861666667
831.14,25.9758666667,48.4483,24.1885,45.5702,29.9122666667,24.4354333333,49.6874666666,53.0262666667,24.1885333333,18.1414333333
831.44,26.7881333333,49.1169,25.6070666667,45.9380666667,30.2097333333,25.2483,50.7726333333,53.9293333333,24.4923333333,19.3432666667
831.74,27.1038666667,50.3112666667,26.5792333333,47.2459333333,30.0654666666,24.6939,51.2731666667,54.0983333333,24.4917333333,20.2131666667
832.04,27.4323333333,50.7868333333,25.9701333333,47.6449333333,29.1228666667,24.1200666667,51.4247666667,54.4923333333,24.8166666667,20.399
832.35,26.7465333333,50.1447,25.2095666667,47.9242,27.4650666667,23.4779,50.5238666667,53.4232666667,23.8822,20.3344333333
832.65,25.9454666667,48.6546,23.8234333333,47.3416666667,26.2134666667,23.4536333333,48.8673333333,52.0942666667,23.5230666667,19.6208666667
832.95,26.1479333333,49.6367333333,23.6446333333,48.1280666667,26.0959333333,23.7007,48.9841,51.7682666667,24.1331333333,19.7666333333
833.25,25.9055333333,49.3912,23.7539666667,48.0528666667,25.7291333333,23.4293333333,48.4175333333,50.8253333333,24.1345333333,19.6073333333
833.55,26.1893333333,49.1705333333,23.4620666667,47.8940666667,25.5833333334,23.9506333333,47.9014333333,50.6666666667,24.1895333333,20.6930666667
833.85,24.9543333333,48.1557,22.3930666667,47.2961333333,24.1126666667,22.9456666667,46.8201666667,49.4182,23.1906666667,20.2342
834.16,24.1776666667,48.1534666667,21.5491333333,47.144,23.3039333333,21.7732666667,46.6592333333,48.884,22.3788666667,20.0770666667
834.46,23.7596666667,47.5196,20.7563333333,46.9188666666,22.6919333333,20.9565333333,46.4071,48.4835333333,21.7798666667,19.7627333333
834.76,23.9633333333,47.8350333333,20.3703666666,47.7281333333,22.8407333333,21.1035,46.8996666667,49.034,22.5810666667,19.4502333333
835.06,23.6133333333,46.9427333333,19.9250666667,47.2346,22.7928666667,21.215,46.4101333333,48.7968,22.5247333333,18.7296333333
835.36,23.1945333333,45.5148,19.5219666667,46.3806666667,22.9410666667,20.8292,45.5514666667,48.1698666667,21.9772,17.8268
835.66,21.5928666667,43.9687333334,17.6912333333,44.3669333333,21.2886666667,19.5124,44.2283,47.3915333333,19.9373333333,15.7763333333
835.96,20.5658,43.3787,16.7777666667,43.5253333333,20.1009333334,17.6414,43.8585333333,47.2423333333,17.8585333333,13.7828
836.26,20.3973333333,42.1743333333,17.5826333333,42.384,20.0111333333,17.7373,42.9414333333,47.4834666667,17.0089333333,14.0675333333
836.57,18.6716666667,41.7168666667,15.8648,41.3407333333,19.198,16.2155666667,41.8483666667,47.3309333333,15.2881333333,13.1264666667
836.87,17.7683333333,41.6311666667,15.1694,40.6215333333,19.2231333333,15.3883,41.5323666667,47.8247333333,13.8840666667,12.2740666667
837.17,15.7633333333,40.4556666667,13.1894,39.0408,18.4492666667,13.9248333333,40.4796,48.4732,11.303,10.0641
837.47,17.1105333333,40.9487666667,14.5170333334,40.0348666667,20.3133333333,15.1437,41.8799666667,50.1132,11.6624,10.7659666667
837.77,14.3258,37.9962666667,11.7040666667,36.6104,17.6778666667,12.6871333333,38.8857666667,47.0225333333,8.38946666667,7.01310000001
838.07,13.6791333333,35.9462666667,11.3737,34.7166666667,17.5408,11.8443333333,37.3007333333,45.4562666667,6.72426666667,6.09023333333
838.37,10.3661333333,31.9365333333,7.33133333334,29.7494666667,14.1426,7.69763333333,33.8344333333,40.9827333333,3.3526,2.90956666667
838.67,8.53326666668,33.046,6.52316666667,29.005,12.2871333333,7.15903333333,33.7333666667,40.6974666667,1.37433333332,2.03070000001
838.97,10.4733333333,35.0690666667,9.57606666668,30.9861333333,14.6745333333,8.11636666666,35.9467666667,41.5582,4.18153333334,4.89166666665
839.27,10.2738,35.4485,10.3021666667,31.7658666667,15.8450666667,9.83963333334,36.6288666667,41.1330666667,6.0246,7.68646666667
839.57,7.77113333333,35.6426333333,7.26916666667,31.3655333333,14.759,7.62046666667,36.6867333333,39.9999333333,3.31313333333,5.50193333332
839.87,8.24400000001,36.0567666667,5.84656666667,30.978,14.1114666667,7.21363333333,37.2239666667,40.1472666666,1.36693333334,4.95266666665
840.17,8.11413333334,33.9957666667,5.25989999999,30.4993333334,13.7003333333,7.37,37.0742666667,38.6342,2.32413333333,5.0867
840.47,10.0,34.6586666667,5.57226666666,31.6065333333,14.1566666667,8.2431,37.6808333333,37.3294666667,4.15679999999,6.53623333335
840.77,7.55813333333,32.624,3.80950000001,29.7466666667,11.7122,6.45383333333,35.7043,35.1976666667,2.918,5.71436666667
841.07,5.90920000001,31.0714333333,2.01300000001,30.3030666667,10.9308,6.6774,35.6492666667,35.541,0.995533333326,5.35716666666
841.37,6.06693333333,32.2951666667,2.09920000001,32.8258,10.3575333333,8.25826666667,36.7935,36.8164666667,1.49926666667,6.6668
841.67,8.06733333332,35.214,2.89226666666,37.5356666667,10.6614666667,12.2569666667,39.4812333333,40.8820666667,2.25680000001,9.67570000001
841.97,4.29380000001,31.8645,-2.3306,34.5762,7.51406666667,8.7994,37.4719,38.3050666667,-0.903933333346,6.48296666668
842.27,9.00153333333,35.9293333333,-0.82946666666,41.5053333333,11.1522,14.086,41.3671333333,42.7036,3.25653333333,11.275
842.57,9.75846666667,34.7344,-3.14006666666,39.2271333333,10.3702666667,12.9951,39.3559,41.7069333333,2.67306666667,11.417
842.87,14.0155333333,33.2867666667,0.49603333334,39.1008666667,11.0077333333,17.2557333333,39.9379333333,42.9457333333,7.03873333334,14.9766333333
843.17,13.8763333333,29.653,1.5837,39.3967333333,11.5536666667,18.3106,38.0543333333,42.6245333333,9.26079999999,14.2835
843.47,10.7131333333,29.9998666667,-2.25526666666,38.3747333333,9.41940000001,17.3797666667,36.8324333333,41.7246666667,6.1692,10.7629
843.77,9.6336,30.2197333333,-3.29676666666,40.8792,11.5384,18.1318333333,38.1684,44.6152,5.01826666668,11.3551333333
844.07,7.00953333333,29.1620666667,-5.96193333335,40.2666,9.67613333335,16.0191,35.1428333333,42.9334,5.60013333332,6.72373333334
844.37,7.47133333334,29.6743,-6.76240000001,36.1684666667,10.5364,14.77,35.6895666667,42.8735333333,9.11880000002,9.3296
844.67,5.97059999998,26.4285,-7.82056666667,31.3552,8.90120000002,11.5385,33.6996,38.4248666667,6.26366666667,6.6483
844.97,4.73100000001,25.7707,-6.39780000001,31.1827333333,9.9642,9.44453333332,31.6487,35.1253333333,5.69873333335,3.79926666666
845.27,10.7333333333,29.6333333333,-0.0166666666674,36.9666666667,14.6666666667,15.1166666667,33.8,37.0,10.9,10.1666666667
845.57,2.81246666666,22.7257333333,-7.88213333333,28.4376,8.40273333335,5.05206666667,26.3367666667,31.0416666666,3.15953333335,3.31603333333
845.87,5.95373333332,28.2886666667,-4.33153333333,32.9055333333,11.5506666667,9.42976666668,30.2139,35.3297333333,7.20133333334,7.52243333332
846.17,0.869599999994,27.4457,-8.27896666668,32.1014666667,9.52893333333,4.45643333335,28.3152,32.0289333333,5.25346666668,2.97093333335
846.47,0.19493333332,30.1949666667,-7.42689999999,33.9183333333,9.82446666667,5.63343333332,32.9628666667,31.423,4.67839999999,3.56726666666
846.77,9.88886666666,36.9630333333,3.53693333332,40.4816,15.7778,14.0,38.9260333333,35.1112,14.9998666667,12.5924666667
847.07,14.2540666667,39.4842666667,7.21920000001,41.2893333333,18.1215333333,16.8694,41.2706666667,36.9797333334,20.3684666667,16.1693333333
847.37,16.7212666667,40.2916666667,9.79956666667,42.0764666667,18.3970666667,20.3097,43.7341333333,37.0128,18.7612666667,19.3624666667
847.67,17.1134666667,41.2715,12.2509666667,43.8832666667,19.7593333333,21.7183,43.9691,37.3197333333,18.4194666667,20.5843666667
847.97,9.52913333333,35.5745333333,2.82503333333,39.6987333333,12.8813333333,13.9736,37.8532,30.2072,11.5254,15.3860333333
848.26,5.7778,33.4949,-0.6464,35.6767333333,10.0201333333,11.9797,39.0302,29.8181333333,9.01006666666,15.2927
848.56,-0.63486666668,31.5421333333,-4.263,30.5668666667,5.75946666665,9.52390000001,37.9364666667,27.1201333333,2.49433333333,12.6757333333
848.86,-12.5205333333,30.6775666667,-13.6585,27.4795333333,-3.30620000002,7.69646666666,40.6774333333,20.7588,-6.61253333334,5.52833333332
849.16,-33.2026666667,19.5424333333,-32.2221,18.7582666667,-20.7842666667,-10.5883,32.3529666667,1.96086666664,-26.2746666667,-14.6404
849.46,-29.0071333333,28.1206333333,-33.1205333333,23.7588,-18.5815333333,-8.7588,40.1063333333,2.05673333332,-24.1844666667,-9.39729999999
849.76,-26.3768,29.4565666667,-38.116,22.174,-20.5072,-18.4419666667,34.0580666667,-2.5362,-21.0869333333,-6.95666666665
850.06,-53.0863333333,5.18513333334,-67.5720333334,2.55146666666,-44.3622666667,-49.3004333333,13.6216,-23.7037333333,-51.1934,-32.6337333333
850.36,-54.3410666668,5.0386,-66.2403,1.86046666668,-45.5812666667,-52.5193666667,7.17063333333,-26.2016,-51.5504000001,-35.6201333333
850.65,-64.4444666666,5.06183333334,-78.7654666666,-4.856,-46.9134666667,-64.568,1.89289999999,-31.029,-53.0862666667,-42.2634666667
850.95,-99.1516,-1.63643333332,-111.697033333,-12.3636,-79.3939333334,-107.999933333,-9.75766666667,-61.3334000001,-85.4546000001,-78.6061000001
851.25,-82.2987999999,7.8736,-85.0576333334,-2.06899999998,-58.0459999999,-88.8505,0.977099999992,-43.9081333333,-70.2298666668,-61.4943666666
851.55,-82.8416000001,5.24586666665,-88.9617,-1.85793333333,-59.5628666667,-93.8252333333,-11.4755,-49.2897333334,-73.9891333332,-64.3715000001
851.85,-78.4947333333,6.93549999999,-87.5805333332,11.0752,-53.3333333332,-96.4517,-6.61303333332,-45.3764666667,-70.2149333335,-62.7420666667
852.15,-32.5757999999,21.3636,-42.1213,31.4393333333,-15.7574666667,-47.3106666667,12.8408666667,-9.54546666667,-28.3331333333,-24.9621
852.45,-14.2679333333,25.7632666667,-23.9564666667,35.0154666667,-3.73826666665,-28.0062666667,20.0311333333,5.66986666667,-9.59506666666,-7.75703333334
852.74,-20.1417333333,22.0212,-29.1843666667,32.9788,-8.22693333334,-34.681,13.0498333333,6.02840000001,-17.4469333333,-10.9220666667
853.04,-27.7656,20.0000666667,-33.8462666667,29.7434666667,-11.8681333333,-31.6849666667,11.3554,8.42493333333,-23.7362,-16.3372
853.34,-36.1789333334,24.6342333334,-35.7317,34.3089333333,-17.0732,-33.1301,13.5771333333,9.02446666666,-21.1382666667,-15.8941666667
853.64,-46.1332666667,22.9333333334,-44.0889333333,32.9777333333,-24.8889333333,-40.0444333333,13.1109333333,3.46666666666,-25.6889333333,-25.4668
853.94,-48.8205333333,29.0769000001,-42.8718,44.205,-31.0768666667,-43.6924,18.0512666667,7.79493333334,-28.3078666667,-23.1794666667
854.23,-29.1763999999,34.9805000001,-31.6861666667,39.9216,-16.0785333333,-21.2549333333,21.8432,14.9803333333,-12.7058666667,-6.11766666667
854.53,-33.2549333333,39.6078666667,-35.451,37.804,-20.2352666666,-20.8628,20.2352,12.6276,-16.9411333333,-11.6863333333
854.83,-19.1472666667,48.9147666666,-20.969,48.372,-9.45739999999,-4.30233333334,34.186,27.9844666667,-1.31786666672,5.15509999999
855.13,-8.01413333334,58.7234000001,-7.55333333335,49.2198,-0.212733333334,4.78726666668,41.2766333333,36.4537333333,14.0425333333,15.2836333333
855.43,-3.23033333334,64.8111333333,0.99643333332,52.0963333333,1.71826666668,8.41910000002,44.9139666667,36.9072,23.3678,21.1339666667
855.72,3.33346666666,71.3266000001,8.84353333333,59.7278666667,8.50353333333,13.3333333333,52.0068666667,43.6735333333,29.6598666667,24.1497333333
856.02,5.81813333334,68.6969333333,15.0303666667,62.3634666667,12.4848666667,16.4546666667,55.0908666667,46.1212666667,32.0608,25.6058666667
856.32,7.07906666666,74.7422666666,19.3127,69.8282666667,13.3332666667,12.0963,63.5051666667,47.2165333333,34.3643333333,30.3780666667
856.62,17.6,80.7666666667,27.2333333333,74.4,21.8,21.6666666667,69.3333333333,52.3333333333,38.2666666666,36.9
856.91,16.7024666666,81.3262333333,28.9606333333,77.7061333333,19.57,22.5805,71.5054,56.1292,36.7024666666,42.0428666667
857.21,12.6008,78.7544999999,22.9669,69.7436666667,13.1868,22.6007333333,64.4688333333,51.0622,30.1831333333,30.4761
857.51,15.6666666667,72.2000000001,21.5,65.8,15.1333333333,22.7666666667,60.6333333333,50.9333333333,29.0,26.9
857.81,20.7246666667,78.6232333333,25.2535666667,73.5506,18.6956666667,22.2826,66.0507,54.058,37.3188,30.1086
858.10,12.5251333333,71.4478,17.9124,61.3467333333,11.8518,9.93286666668,57.4408666667,45.9258,28.6868666667,16.9361
858.40,6.5926,72.5184999999,13.4073666667,61.5556,5.92586666666,3.99983333334,55.3334333333,43.7038,24.4444,9.9629
858.70,6.28793333334,62.4243666666,7.12116666667,54.0909333333,0.227133333348,-7.91663333334,48.1439666667,43.0303333333,13.1818,5.1136
858.99,-2.22219999999,64.3621999999,3.90943333333,52.2634666667,-5.34979999999,-14.1152333333,45.1029333333,42.3868666667,2.55146666664,8.27143333333
859.29,-1.66666666669,65.8749999999,5.49999999999,48.6666666666,-3.75000000001,-15.9583333333,38.25,39.75,2.58333333335,6.00000000001
859.59,1.73606666666,64.9305,11.5972666667,50.4166666667,2.84726666669,-5.86806666667,35.9375,44.7222666667,9.30546666667,10.8332666667
859.89,6.41746666665,60.1869333333,14.0187333333,47.9126666667,5.54506666667,-6.7913,35.4517666667,46.6043333333,9.84426666667,18.3177666667
860.18,5.69699999999,58.3031333333,10.4848333333,43.6364,4.18179999997,-10.0303666667,32.9999666667,44.9696666667,5.51506666667,13.1214333333
860.48,15.0904666667,62.2479666667,21.7312666667,52.4032,16.0206,0.90433333332,41.6797666667,49.8190666667,18.4495333333,26.4856666667
860.78,8.6486,66.1261666667,23.3332666667,54.1139333333,11.2312666667,-5.73569999999,42.5525333333,53.2732666667,12.7328,26.2462333333
861.07,17.5068,71.0298333333,32.1680333333,60.8131333333,19.3494666667,7.94049999999,52.0053333333,61.1382,21.5174666667,35.0947
861.37,25.8824,79.8598666667,39.4678333333,69.9159999999,28.2912666667,18.9077,58.2072,67.8432000001,25.2660666667,45.4902666667
861.67,30.9924,74.7837666666,43.0534,70.6869333334,34.8092,22.8752666667,60.6107,69.2112000001,29.6182,48.1171333333
861.96,25.0381333333,78.2187666667,41.4249333333,70.8906666667,34.8601333333,23.4352666667,60.0508333333,66.6666666667,28.6513333333,44.1221666667
862.26,28.1750666667,78.5644666666,39.4889,68.7591999999,35.8152666667,25.6202333333,61.4598333333,64.5742666667,31.5813333333,40.8271666667
862.56,26.3850666667,71.9014000001,34.5773,61.1736666667,30.1408666667,21.1267333333,58.8731333333,59.9528666667,26.9483333333,37.1126
862.85,25.6039333333,70.7971000001,33.8887666667,56.9083333333,27.3912666667,16.1835666667,59.3719666667,59.0337333333,26.2802666667,33.3093666667
863.15,22.9458,74.8836666666,32.4548666667,57.8812,28.1654,15.7880666667,60.8785,59.7416,25.8913333333,28.4755666667
863.45,26.0048,73.1442000001,34.2789,58.014,28.5107333333,19.2434,60.0709666667,58.818,29.7872666667,32.4822333333
863.74,21.9239333333,64.5639,30.6934333333,51.7672666667,23.8925333333,16.8904333333,54.6308,54.4519333333,25.4138666667,30.1565333333
864.04,22.3455333334,62.0576333333,31.8724666667,50.1234,23.9916666666,18.3333666667,53.0247333333,53.4156,27.2838666667,29.7325
864.33,21.1232,57.7355666667,30.4891333333,45.1812,25.145,15.1993333333,49.0399333333,48.6232,26.3043333334,28.1522
864.63,20.7666666667,55.75,30.7166666667,43.3,23.7,12.5166666667,48.1166666667,46.1,27.7666666667,25.3666666667
864.93,17.7436666667,55.4187666667,29.607,42.3248,20.376,11.0940333333,46.2223,44.4102,26.2907333333,21.1624333333
865.22,21.675,57.7554333333,33.4171,44.1205333333,22.7805333333,13.9532,48.5760333334,47.0352,28.6432,25.779
865.52,14.1488,51.8618333333,30.1772333333,39.9646666667,15.3900666667,6.3829,42.7659666667,44.1489333333,22.9786,20.3014666667
865.81,13.9360666667,53.8652,31.4538666667,43.617,17.8014,9.46803333334,44.3618,46.4539333333,25.1773333333,20.4787333333
866.11,13.9461333333,52.3424333333,31.7478666667,44.2522,18.054,10.3244333333,42.4325,45.8378,22.3063333333,21.0450666667
866.41,14.3298,51.0309,33.6082333333,46.2544,19.244,10.2061666667,42.0103,45.567,23.1271333333,23.0757
866.70,12.449,48.7754333333,32.6530333333,43.4693333333,17.5849333333,8.7245,38.9626333333,41.7688,21.5647333333,21.5137
867.00,10.5992,49.5506333333,31.7603,44.1574,16.0674,4.81273333335,38.9325666667,40.7116,18.839,18.1463
867.29,12.3471333333,50.9862666667,32.4851,46.6271333333,16.3708,3.98420000001,39.5266,40.8677333333,20.5917333333,18.2840333333
867.59,2.78533333333,44.2237333333,25.5936666667,40.7762,2.46586666667,-5.00003333333,28.8357,35.8448,10.6849333333,9.04116666666
867.88,6.79466666665,42.0728,24.6581666667,39.4444666667,5.9402,-0.854900000006,25.4701666667,36.7948,9.44460000002,10.5127333333
868.18,7.38973333333,40.2007,21.0441666667,35.542,5.50213333334,-1.78710000001,24.5784333334,34.8594666667,8.5542,13.5944666667
868.48,4.02513333332,37.8198333333,18.7211333333,34.8426666667,2.38993333331,-6.39406666666,20.3564666666,33.2913333333,7.2956,9.5177
868.77,11.2549333333,40.4901333333,22.7842666667,36.9803333333,9.21566666667,-1.11763333333,24.0391666667,36.8236,14.0392,14.3727
869.07,11.3167333333,41.9545,24.3003333333,35.9258,8.97133333335,-3.58026666667,22.6749333333,36.1727333333,14.4444,15.6379
869.36,14.6740666667,42.6992,24.1486333333,36.3042666667,12.2102666667,2.48183333333,24.5289666667,36.2317333333,17.5362,19.3659
