wavelength,Back_TanCyof,Belly_TanCyof,Breast_TanCyof,Crissum_TanCyof,Crown_TanCyof,DorTail_TanCyof,Patch10_TanCyof,Patch11_TanCyof,Patch12_TanCyof,Patch13_TanCyof,Rump_TanCyof,Throat_TanCyof,WingTip_TanCyof
394.24,10.779,18.7398888889,17.7643333333,9.67322222222,3.81011111111,7.57844444445,12.513,11.808,15.182,12.9615555556,24.1096666667,17.292,5.98155555556
394.60,10.759,18.7444444445,17.7676666667,9.63388888888,3.77644444444,7.51444444445,12.5257777778,11.7852222222,15.2321111111,12.9366666667,24.0925555555,17.3025555556,5.97888888889
394.96,10.7293333333,18.7364444444,17.7577777778,9.62066666665,3.78622222222,7.49811111111,12.4951111111,11.7694444444,15.1961111111,12.8664444444,24.0525555555,17.2554444444,5.96455555556
395.32,10.7454444445,18.8418888889,17.83,9.65788888888,3.82633333333,7.53655555555,12.5235555555,11.8182222222,15.2515555555,12.8825555556,24.0996666667,17.2791111111,5.981
395.68,10.6653333333,18.7993333333,17.7422222222,9.61388888889,3.69555555556,7.41488888889,12.3564444445,11.7885555555,15.1644444444,12.8366666667,24.0605555555,17.1991111111,5.9
396.04,10.6817777778,18.8653333333,17.7837777778,9.64444444443,3.70022222222,7.413,12.3281111111,11.8444444445,15.2143333333,12.8743333333,24.0824444444,17.2273333333,5.924
396.40,10.7151111111,18.9515555556,17.8243333333,9.71377777777,3.739,7.42833333333,12.3454444445,11.8791111111,15.3014444444,12.9071111111,24.0625555556,17.3141111111,5.93344444444
396.76,10.7247777778,18.9974444444,17.7995555556,9.75255555557,3.75511111111,7.44266666667,12.348,11.9021111111,15.2942222222,12.8942222222,24.075,17.353,5.94822222222
397.12,10.7006666667,19.0576666667,17.8007777778,9.82444444444,3.77066666667,7.48977777778,12.3741111111,11.9001111111,15.3258888889,12.8844444445,24.1002222222,17.358,5.98577777778
397.48,10.7151111111,19.1408888889,17.8032222222,9.84911111111,3.78977777778,7.50222222222,12.4036666667,11.9276666667,15.331,12.9131111111,24.149,17.4133333334,5.95577777778
397.84,10.7306666667,19.2145555555,17.8372222222,9.91033333334,3.81466666667,7.52288888889,12.4348888889,11.9587777778,15.3906666667,12.9871111111,24.1717777778,17.5062222222,6.00366666667
398.20,10.8003333333,19.283,17.8854444444,10.0138888889,3.89888888889,7.56288888889,12.5023333333,12.0156666667,15.4654444445,13.0601111111,24.1907777778,17.5848888889,6.07177777778
398.56,10.781,19.3463333333,17.8578888889,10.065,3.90666666667,7.62088888889,12.4555555556,12.0265555556,15.4433333333,13.0557777778,24.1805555556,17.6072222222,6.07511111111
398.92,10.7941111111,19.4308888889,17.9214444445,10.1078888889,3.91888888889,7.65344444444,12.4752222222,12.0943333333,15.5071111111,13.1177777778,24.25,17.6855555556,6.11711111111
399.28,10.7262222222,19.394,17.8606666667,10.0543333333,3.86588888889,7.59877777778,12.3832222222,12.0653333333,15.4574444444,13.0615555556,24.1642222222,17.6458888889,6.07111111111
399.64,10.8165555556,19.583,17.9497777778,10.1796666667,4.03022222222,7.74133333333,12.4918888889,12.1686666667,15.5814444445,13.1382222222,24.2455555556,17.7511111111,6.17133333333
400.00,10.8191111111,19.6297777778,17.9533333333,10.2116666667,4.04166666667,7.75188888889,12.5245555555,12.1876666667,15.5703333333,13.1248888889,24.2685555555,17.784,6.18644444444
400.36,10.7377777778,19.637,17.9287777778,10.1622222222,3.98011111111,7.67344444444,12.4332222222,12.1591111111,15.5264444445,13.0996666667,24.2543333333,17.7531111111,6.13422222222
400.72,10.7404444445,19.6805555556,17.9633333333,10.1847777778,3.97611111111,7.68666666667,12.3978888889,12.1741111111,15.6154444444,13.0821111111,24.2768888889,17.7731111111,6.11455555555
401.08,10.6558888889,19.6385555556,17.9171111111,10.1067777778,3.91311111111,7.59,12.2808888889,12.1174444444,15.544,13.0312222222,24.2091111111,17.7216666667,6.054
401.44,10.6698888889,19.665,17.9587777778,10.155,3.91588888889,7.61544444445,12.2411111111,12.1353333333,15.6075555555,13.0125555556,24.1983333333,17.7456666666,6.09555555555
401.80,10.6885555556,19.6855555556,17.9691111111,10.1778888889,3.93955555556,7.61488888889,12.2107777778,12.1712222222,15.5957777778,12.9623333333,24.1914444444,17.7504444444,6.09077777778
402.16,10.6181111111,19.7413333333,17.9911111111,10.2028888889,3.88333333333,7.60655555555,12.1447777778,12.1692222222,15.6136666667,12.9753333333,24.2088888889,17.7598888889,6.07822222222
402.52,10.619,19.807,18.0076666667,10.2206666667,3.86933333333,7.60677777778,12.1521111111,12.1803333333,15.6465555556,12.9876666667,24.2356666667,17.7705555556,6.06955555556
402.88,10.5904444444,19.8116666667,17.9457777778,10.2087777778,3.84133333333,7.55344444444,12.0862222222,12.1238888889,15.6338888889,12.9656666666,24.2107777778,17.7291111111,6.02855555555
403.24,10.612,19.863,17.9558888889,10.2618888889,3.85766666667,7.57255555556,12.0936666667,12.1294444444,15.6295555556,13.0071111111,24.2682222222,17.773,6.06577777778
403.60,10.5638888889,19.8726666667,17.973,10.2741111111,3.81433333333,7.52988888889,12.085,12.105,15.6162222222,13.013,24.2246666667,17.7922222222,6.03388888889
403.95,10.554,19.959,17.9931111111,10.3143333333,3.80122222222,7.54933333333,12.085,12.1386666667,15.6803333333,13.045,24.2297777778,17.8603333333,6.04144444445
404.31,10.5598888889,19.9818888889,18.0092222222,10.3647777778,3.822,7.596,12.0894444444,12.1695555556,15.6984444444,13.0441111111,24.2204444444,17.8608888889,6.05488888889
404.67,10.4713333333,19.9713333333,17.9275555556,10.3064444444,3.75255555556,7.52466666667,12.0071111111,12.1152222222,15.6051111111,12.9974444444,24.1521111111,17.7768888889,5.994
405.03,10.4687777778,20.0273333333,17.9538888889,10.3531111111,3.75455555556,7.54088888889,12.0034444445,12.1482222222,15.6514444444,13.0103333333,24.1506666667,17.7851111111,5.98933333334
405.39,10.4482222222,20.0946666667,17.9528888889,10.389,3.76688888889,7.55111111111,12.0012222222,12.1598888889,15.6514444445,13.0233333333,24.1444444445,17.8013333333,6.01333333333
405.75,10.4268888889,20.1373333334,17.9423333333,10.4056666667,3.73811111111,7.54577777778,11.965,12.151,15.6863333333,13.0412222222,24.1271111111,17.8023333333,6.01033333333
406.11,10.4275555556,20.1487777778,17.9048888889,10.3861111111,3.72511111111,7.54944444444,11.9283333333,12.1551111111,15.6682222222,13.0014444445,24.0971111111,17.7846666667,5.991
406.47,10.4691111111,20.2302222222,17.952,10.4487777778,3.78444444444,7.58377777778,11.9648888889,12.2125555556,15.7054444444,13.06,24.1406666667,17.8331111111,6.05977777778
406.83,10.4481111111,20.2807777778,17.971,10.494,3.777,7.58433333334,11.937,12.2454444444,15.7012222222,13.0503333333,24.0886666667,17.8465555556,6.08466666667
407.19,10.4125555556,20.319,17.9401111111,10.4972222222,3.73811111111,7.53766666667,11.9108888889,12.2384444445,15.7111111111,13.0401111111,24.0463333333,17.8407777778,6.04911111111
407.55,10.433,20.3945555556,17.9327777778,10.5307777778,3.77444444445,7.57377777778,11.9106666667,12.2813333333,15.7154444444,13.0421111111,24.0811111111,17.853,6.09366666667
407.90,10.4673333333,20.4406666667,17.9767777778,10.5847777778,3.83066666667,7.60722222222,11.9197777778,12.3032222222,15.7304444445,13.0746666667,24.0984444444,17.8788888889,6.12222222222
408.26,10.4847777778,20.5381111111,18.0212222222,10.6405555556,3.86611111111,7.62655555555,11.9565555555,12.3445555556,15.7527777778,13.1184444445,24.1461111111,17.9172222222,6.16366666667
408.62,10.5556666667,20.6328888889,18.135,10.7497777778,3.93533333333,7.68966666666,12.0508888889,12.4452222222,15.8254444444,13.2034444444,24.2134444444,18.0252222222,6.24488888889
408.98,10.6362222222,20.7494444444,18.1968888889,10.8117777778,4.00688888889,7.76311111111,12.1173333333,12.5104444444,15.8687777778,13.2682222222,24.277,18.1183333333,6.30911111111
409.34,10.6392222222,20.7353333333,18.1616666667,10.8371111111,3.99833333333,7.74366666667,12.0982222222,12.5251111111,15.8537777778,13.2875555556,24.2467777778,18.1004444444,6.29111111111
409.70,10.6255555556,20.7654444444,18.1907777778,10.8358888889,3.97744444445,7.73911111111,12.0837777778,12.5118888889,15.8216666667,13.2964444444,24.241,18.0747777778,6.28744444444
410.06,10.5681111111,20.7832222222,18.1391111111,10.8181111111,3.91877777778,7.67066666667,12.0262222222,12.4718888889,15.7638888889,13.2934444444,24.2025555556,18.0418888889,6.23033333333
410.42,10.4744444444,20.7174444444,18.0714444444,10.7614444444,3.84,7.56611111111,11.9297777778,12.3923333333,15.6641111111,13.2185555555,24.0982222222,17.9525555556,6.10644444444
410.77,10.4636666667,20.7536666667,18.0988888889,10.7885555556,3.85855555555,7.56722222222,11.9418888889,12.4221111111,15.6853333333,13.2666666667,24.1323333333,17.9657777778,6.11122222222
411.13,10.498,20.8242222222,18.1593333333,10.874,3.91922222222,7.59933333333,11.9485555555,12.476,15.728,13.3143333333,24.1682222222,17.9781111111,6.16477777778
411.49,10.4635555556,20.8111111111,18.1257777778,10.8568888889,3.88311111111,7.55544444444,11.905,12.4573333333,15.7037777778,13.3257777778,24.1086666667,17.972,6.11911111111
411.85,10.4057777778,20.7982222222,18.0602222222,10.8211111111,3.83977777778,7.51822222222,11.8307777778,12.4152222222,15.6331111111,13.2816666667,24.0615555556,17.8985555556,6.08033333333
412.21,10.3505555556,20.7958888889,18.0217777778,10.7997777778,3.80311111111,7.47177777778,11.7536666667,12.3703333333,15.6037777778,13.2462222222,24.0058888889,17.8468888889,6.05477777778
412.57,10.3471111111,20.867,18.0174444444,10.8353333333,3.82155555556,7.502,11.728,12.406,15.6431111111,13.2718888889,24.0048888889,17.85,6.04977777778
412.92,10.3318888889,20.8606666667,17.9997777778,10.8585555556,3.819,7.49122222222,11.682,12.4306666667,15.6195555556,13.3077777778,23.991,17.8121111111,6.04711111111
413.28,10.3608888889,20.9821111111,18.0775555556,10.9037777778,3.84988888889,7.51488888889,11.7032222222,12.4606666667,15.6712222222,13.3556666667,24.0308888889,17.8818888889,6.06466666667
413.64,10.3837777778,21.0378888889,18.083,10.9532222222,3.892,7.54655555556,11.713,12.5023333333,15.7105555555,13.3774444445,24.0372222222,17.9094444444,6.09955555556
414.00,10.4386666666,21.1585555555,18.1755555556,11.0283333333,3.95544444445,7.59911111111,11.7386666667,12.5862222222,15.7733333333,13.4381111111,24.1044444444,17.9936666667,6.18366666667
414.36,10.478,21.2256666667,18.2407777778,11.1401111111,3.98622222222,7.64255555555,11.7533333333,12.6942222222,15.8194444444,13.4655555556,24.1483333333,18.0487777778,6.26455555555
414.72,10.4627777778,21.2825555555,18.226,11.1246666667,3.96933333333,7.64966666667,11.7248888889,12.6886666667,15.8176666667,13.4802222222,24.1215555556,18.0528888889,6.25177777778
415.07,10.4083333333,21.2955555556,18.2194444444,11.122,3.92766666667,7.62977777778,11.6786666666,12.6782222222,15.8101111111,13.441,24.0766666667,18.0515555555,6.21888888889
415.43,10.3988888889,21.3607777778,18.2678888889,11.1871111111,3.95011111111,7.68811111111,11.66,12.7445555556,15.8392222222,13.4766666667,24.0957777778,18.0466666667,6.24344444444
415.79,10.3772222222,21.3745555556,18.2571111111,11.2086666667,3.93755555556,7.66255555556,11.6125555555,12.8031111111,15.841,13.4866666667,24.0572222222,18.0355555556,6.21588888889
416.15,10.3745555556,21.4703333333,18.2797777778,11.2468888889,3.94077777778,7.66088888889,11.6147777778,12.8651111111,15.8636666667,13.5487777778,24.0733333333,18.0474444444,6.21377777778
416.51,10.3471111111,21.4853333333,18.2695555556,11.2564444445,3.907,7.61588888889,11.5737777778,12.8626666667,15.8394444444,13.5508888889,24.0526666666,18.0253333333,6.212
416.86,10.3272222222,21.5315555556,18.3015555556,11.3,3.916,7.63177777778,11.5864444444,12.905,15.8597777778,13.5621111111,24.0431111111,18.0492222222,6.23344444444
417.22,10.2917777778,21.5171111111,18.2792222222,11.2885555555,3.89922222222,7.61422222222,11.5645555556,12.928,15.8261111111,13.5754444444,24.0335555555,18.0181111111,6.22577777778
417.58,10.242,21.5305555556,18.2713333333,11.3025555556,3.88511111111,7.59266666667,11.5203333333,12.9386666667,15.7873333333,13.5696666667,24.0258888889,17.9916666667,6.18388888889
417.94,10.2185555556,21.5467777778,18.2461111111,11.3276666667,3.89211111111,7.58955555556,11.4893333333,12.9402222222,15.7633333333,13.5913333333,23.9854444444,17.9621111111,6.177
418.29,10.21,21.6117777778,18.245,11.3395555556,3.90044444444,7.59044444445,11.4753333333,12.9692222222,15.7787777778,13.6455555555,24.0137777778,17.9642222222,6.20944444444
418.65,10.2222222222,21.6275555556,18.263,11.395,3.903,7.57144444444,11.4815555555,12.9824444444,15.7653333333,13.6497777778,23.989,17.9405555555,6.21055555555
419.01,10.2042222222,21.6371111111,18.2424444444,11.4167777778,3.902,7.574,11.468,13.016,15.7211111111,13.6786666667,23.9585555555,17.9162222222,6.223
419.37,10.1982222222,21.6627777778,18.266,11.4296666667,3.89522222222,7.55777777778,11.458,13.0158888889,15.7184444444,13.693,23.9657777778,17.9416666667,6.22666666667
419.73,10.2186666667,21.7172222222,18.305,11.4651111111,3.91466666667,7.57055555555,11.4804444445,13.0217777778,15.7495555556,13.7431111111,24.0027777778,17.9608888889,6.258
420.08,10.2096666667,21.7032222222,18.3015555556,11.4851111111,3.91922222222,7.569,11.46,13.025,15.7494444445,13.7235555556,23.9662222222,17.96,6.25166666666
420.44,10.2111111111,21.7322222222,18.3024444444,11.5088888889,3.941,7.57844444444,11.453,13.0282222222,15.7396666667,13.7423333333,23.9542222222,17.9527777778,6.26055555555
420.80,10.1967777778,21.748,18.2817777778,11.5112222222,3.91566666667,7.56022222222,11.4163333333,13.0203333333,15.7171111111,13.7545555555,23.9346666667,17.9423333333,6.24355555555
421.16,10.1745555556,21.7927777778,18.2945555556,11.5396666667,3.91866666667,7.56377777778,11.3926666667,13.0226666667,15.6993333333,13.7507777778,23.8903333334,17.9265555556,6.24788888889
421.51,10.1941111111,21.836,18.318,11.5793333333,3.92944444444,7.57055555556,11.3987777778,13.0475555555,15.7177777778,13.7936666667,23.8916666667,17.943,6.28066666667
421.87,10.1745555555,21.8474444444,18.3204444444,11.5951111111,3.92277777778,7.56366666667,11.4001111111,13.058,15.7122222222,13.8042222222,23.8782222222,17.9454444444,6.26866666667
422.23,10.155,21.8611111111,18.3102222222,11.6062222222,3.91611111111,7.567,11.3794444444,13.0413333333,15.688,13.806,23.847,17.9381111111,6.23188888889
422.58,10.1297777778,21.8945555556,18.3142222222,11.6084444444,3.92488888889,7.57722222222,11.3495555556,13.0587777778,15.6892222222,13.83,23.8535555556,17.9432222222,6.23533333334
422.94,10.1438888889,21.944,18.3523333333,11.6388888889,3.94022222222,7.58133333333,11.3498888889,13.0943333334,15.7082222222,13.8635555556,23.8951111111,17.9727777778,6.23777777778
423.30,10.1377777778,21.9812222222,18.349,11.6676666667,3.94511111111,7.56444444444,11.3367777778,13.1084444444,15.7015555555,13.8848888889,23.8745555555,17.9468888889,6.244
423.66,10.1087777778,22.0058888889,18.341,11.6913333333,3.93144444445,7.54888888889,11.3234444444,13.1235555556,15.6741111111,13.8982222222,23.8491111111,17.9433333333,6.233
424.01,10.1117777778,22.0556666667,18.3496666666,11.7197777778,3.93722222222,7.55666666667,11.3196666667,13.1288888889,15.6674444445,13.927,23.8527777778,17.9322222222,6.24255555555
424.37,10.1218888889,22.0925555556,18.3723333333,11.7526666667,3.95111111111,7.56811111111,11.327,13.1621111111,15.668,13.9566666667,23.854,17.9492222222,6.24544444444
424.73,10.1015555556,22.1157777778,18.3822222222,11.7594444445,3.93933333333,7.54377777778,11.3013333333,13.1521111111,15.6604444444,13.9675555556,23.844,17.9337777778,6.24122222222
425.08,10.1005555555,22.1407777778,18.393,11.7783333333,3.92866666667,7.534,11.2894444445,13.1613333333,15.6526666667,13.9941111111,23.8686666667,17.951,6.23644444444
425.44,10.0674444444,22.1707777778,18.3887777778,11.7926666667,3.92588888889,7.519,11.2645555556,13.1655555556,15.6373333333,14.0072222222,23.8563333333,17.9391111111,6.22444444444
425.80,10.0625555556,22.2017777778,18.4002222222,11.8163333333,3.92733333333,7.52488888889,11.2483333333,13.1877777778,15.6291111111,14.0242222222,23.8586666667,17.9335555556,6.233
426.16,10.0413333333,22.2237777778,18.412,11.8382222222,3.91611111111,7.50655555556,11.2228888889,13.1938888889,15.6261111111,14.0335555556,23.8297777778,17.9138888889,6.235
426.51,10.0494444445,22.2771111111,18.435,11.8875555556,3.90711111111,7.50444444445,11.2236666666,13.2286666667,15.6216666667,14.0512222222,23.8211111111,17.9243333333,6.24722222222
426.87,10.0302222222,22.324,18.4355555556,11.9038888889,3.89011111111,7.49955555556,11.2031111111,13.2274444444,15.6243333333,14.068,23.7893333333,17.9178888889,6.24533333333
427.23,10.0155555556,22.3553333333,18.4477777778,11.9094444444,3.88322222222,7.50622222222,11.1985555556,13.2468888889,15.618,14.0881111111,23.7841111111,17.9362222222,6.22133333333
427.58,10.0157777778,22.4174444444,18.4898888889,11.9314444444,3.88811111111,7.49633333333,11.1917777778,13.26,15.6357777778,14.1142222222,23.7784444444,17.9571111111,6.22133333333
427.94,10.0342222222,22.4855555555,18.5181111111,11.9638888889,3.89877777778,7.50955555556,11.2054444444,13.3232222222,15.6706666667,14.193,23.8176666667,18.0162222222,6.24811111111
428.30,10.0058888889,22.5446666667,18.5535555556,12.0074444444,3.89011111111,7.51366666667,11.1994444444,13.3642222222,15.6952222222,14.2392222222,23.8214444445,18.0322222222,6.26633333333
428.65,10.0191111111,22.5981111111,18.5892222222,12.0514444444,3.90855555556,7.53177777778,11.2238888889,13.4204444444,15.7108888889,14.2903333333,23.8516666667,18.041,6.28477777778
429.01,10.0164444444,22.6334444444,18.6077777778,12.0965555556,3.932,7.55944444444,11.2514444444,13.4678888889,15.744,14.3281111111,23.8727777778,18.0422222222,6.30355555555
429.37,10.0471111111,22.7111111111,18.6732222222,12.132,3.943,7.58777777778,11.2764444445,13.5298888889,15.7661111111,14.3953333333,23.9076666667,18.0722222222,6.318
429.72,10.0636666666,22.827,18.7411111111,12.1933333333,3.94822222222,7.59466666666,11.2996666667,13.5723333333,15.829,14.4621111111,23.9645555555,18.103,6.33888888889
430.08,10.0672222222,22.8614444445,18.7774444444,12.2344444445,3.95855555556,7.59888888889,11.3026666667,13.5928888889,15.8433333333,14.5236666666,23.9958888889,18.1191111111,6.34788888889
