wavelength,Back_CreDenm,Belly_CreDenm,Breast_CreDenm,Crissum_CreDenm,Crown_CreDenm,DorTail_CreDenm,Patch10_CreDenm,Rump_CreDenm,Throat_CreDenm,WingTip_CreDenm
452.81,8.59083333333,15.8403333333,12.7801666667,14.5755833334,4.05716666667,7.07091666667,3.15208333333,8.09633333332,11.2668333333,8.76450000001
453.17,8.58183333333,15.8296666667,12.7835416667,14.5668333334,4.05,7.058125,3.12983333333,8.08237500001,11.257,8.74983333334
453.52,8.58675,15.837,12.7949166666,14.5775,4.05625,7.05329166667,3.14066666667,8.09483333333,11.263,8.75691666666
453.87,8.57291666667,15.8289166667,12.7889166667,14.5855,4.04841666667,7.045125,3.14241666667,8.08012500001,11.25275,8.74741666666
454.23,8.59475,15.8145,12.8064166666,14.579,4.05683333333,7.05775,3.14716666667,8.092125,11.26775,8.75508333333
454.58,8.59775,15.8215833333,12.8110833333,14.6096666667,4.06875,7.05775,3.15608333333,8.09337499999,11.2595833333,8.75641666666
454.93,8.64358333334,15.8563333333,12.8391666667,14.6514166667,4.09616666667,7.09683333334,3.1945,8.13666666667,11.2749166667,8.79633333334
455.29,8.66125,15.869,12.8882083333,14.6805,4.11791666667,7.12408333334,3.2105,8.15429166666,11.3049166667,8.82733333333
455.64,8.69191666667,15.8855833333,12.9244583333,14.6869166666,4.14316666666,7.13725,3.2495,8.17670833332,11.3443333334,8.85191666667
456.00,8.67225,15.8843333333,12.9076666667,14.6816666667,4.11983333334,7.145375,3.23875,8.15887499999,11.3445833333,8.8335
456.35,8.69741666667,15.8731666667,12.910625,14.6815833334,4.11791666666,7.166125,3.2455,8.16354166666,11.3246666666,8.86608333334
456.70,8.67983333334,15.8216666667,12.884375,14.6513333333,4.10758333333,7.15079166667,3.23933333333,8.14983333334,11.2970833333,8.84883333334
457.06,8.69416666667,15.8335,12.8812916667,14.6663333333,4.10808333334,7.15458333333,3.25433333333,8.14675,11.3011666667,8.86841666667
457.41,8.69383333333,15.8140833333,12.861375,14.6704166667,4.11208333333,7.16925,3.24775,8.13812499999,11.2861666667,8.86725
457.76,8.73016666667,15.8410833333,12.893125,14.7030833333,4.12908333333,7.18591666667,3.25425,8.15683333334,11.3071666667,8.89491666667
458.12,8.71383333333,15.84475,12.8924166667,14.7111666667,4.12416666667,7.17245833333,3.24716666667,8.14283333333,11.29775,8.89341666666
458.47,8.71741666667,15.8343333333,12.88175,14.6840833333,4.1165,7.17908333333,3.24208333333,8.13183333334,11.2863333334,8.88000000001
458.82,8.703,15.8293333333,12.893375,14.6638333333,4.1025,7.16716666667,3.22575,8.12254166666,11.2940833333,8.88466666666
459.18,8.72016666667,15.8260833333,12.8905833333,14.6495,4.10283333333,7.17433333333,3.23525,8.13116666666,11.2991666667,8.89008333333
459.53,8.70583333333,15.8146666667,12.8879166667,14.6500833333,4.11,7.17920833333,3.22775,8.12279166666,11.288,8.88983333333
459.88,8.73375,15.8389166667,12.9158333333,14.659,4.13091666666,7.18933333333,3.24408333333,8.14266666666,11.308,8.91775
460.24,8.70733333334,15.8371666667,12.922625,14.6695,4.12983333334,7.17458333333,3.23058333333,8.13470833334,11.3149166666,8.90041666666
460.59,8.726,15.8561666667,12.9489583333,14.68375,4.12833333334,7.19033333333,3.22866666667,8.13216666666,11.3366666667,8.91191666667
460.94,8.71566666666,15.84375,12.93875,14.6915,4.12508333333,7.1905,3.22708333333,8.13133333334,11.3349166667,8.90375000001
461.29,8.716,15.8689166666,12.9542083333,14.682,4.12291666667,7.17154166667,3.21683333333,8.11850000001,11.3395,8.89733333333
461.65,8.70883333333,15.8720833333,12.9550416667,14.6746666667,4.12491666667,7.17508333333,3.22566666667,8.10983333333,11.347,8.89191666667
462.00,8.76075,15.902,12.9949583333,14.7065833333,4.16366666666,7.213125,3.26908333333,8.15295833334,11.3875,8.9155
462.35,8.778,15.9334166667,13.020875,14.73575,4.18033333333,7.21829166667,3.26708333333,8.1825,11.4095833333,8.95558333333
462.71,8.81525,15.95875,13.0332916666,14.7836666667,4.23258333333,7.23704166667,3.30358333334,8.20570833334,11.43225,8.975
463.06,8.8005,15.98025,13.0400833333,14.7985,4.239,7.22079166666,3.30625,8.20141666667,11.4373333334,8.96875000001
463.41,8.83325,16.0120833333,13.06775,14.8219166667,4.24833333333,7.23108333333,3.32858333333,8.22420833334,11.46225,8.97449999999
463.76,8.82425,16.0154166667,13.0686666667,14.8391666667,4.2485,7.22629166667,3.32408333333,8.21716666666,11.47,8.97283333333
464.12,8.8695,16.0534166667,13.094875,14.858,4.28925,7.26541666667,3.38216666666,8.27120833334,11.5206666667,8.99791666666
464.47,8.89475,16.0993333333,13.1282083333,14.9148333333,4.32541666667,7.28504166667,3.42133333333,8.306625,11.5604166667,9.02091666667
464.82,8.95333333333,16.17125,13.1867083333,14.959,4.38666666667,7.34641666667,3.46566666667,8.34458333334,11.6195,9.06341666667
465.17,9.00866666666,16.2184166667,13.2434166667,15.0426666667,4.42725,7.421375,3.52091666666,8.41533333333,11.6794166667,9.11958333334
465.53,9.04524999999,16.2640833333,13.2701666667,15.0770833333,4.46583333333,7.45875,3.5525,8.45908333333,11.7175,9.16166666667
465.88,9.05291666666,16.28925,13.2802083333,15.088,4.46225,7.46925,3.55041666666,8.45933333333,11.7296666667,9.17550000001
466.23,9.06983333333,16.309,13.2987916667,15.0803333333,4.479,7.48991666667,3.5685,8.45337500001,11.7551666667,9.17325
466.58,9.05983333332,16.29625,13.3066666667,15.0583333333,4.44641666666,7.4895,3.55408333333,8.44016666667,11.767,9.16133333333
466.94,9.08891666668,16.3031666667,13.328875,15.0719166667,4.45833333334,7.52279166667,3.57925,8.45441666667,11.7813333334,9.18991666667
467.29,9.09775000001,16.3101666666,13.34575,15.1048333333,4.48325,7.53866666667,3.58433333334,8.45674999999,11.7925833333,9.20741666666
467.64,9.13999999999,16.3669166667,13.383375,15.1478333333,4.52325,7.588125,3.61183333333,8.50195833333,11.8425833333,9.25033333333
467.99,9.14316666666,16.3825,13.39875,15.1566666667,4.5245,7.60491666666,3.60441666667,8.49708333334,11.83925,9.25691666666
468.35,9.13883333333,16.3843333333,13.391375,15.1716666667,4.51558333333,7.60375,3.60625,8.49283333334,11.8245833333,9.26408333332
468.70,9.13799999999,16.3550833333,13.3979583333,15.161,4.51083333333,7.59583333334,3.62483333333,8.51416666666,11.8016666667,9.27508333334
469.05,9.14566666667,16.365,13.404625,15.1656666667,4.52675,7.5915,3.65041666667,8.51033333334,11.8105833333,9.29708333333
469.40,9.14891666666,16.356,13.4044166667,15.162,4.53216666667,7.57495833333,3.64975,8.49387500001,11.81275,9.29391666667
469.75,9.08583333333,16.316,13.3749583333,15.1266666666,4.50016666667,7.53758333334,3.61891666667,8.45783333333,11.7884166666,9.25541666667
470.11,9.081,16.29825,13.3860833334,15.1381666667,4.49391666667,7.53020833333,3.63266666667,8.47291666666,11.7925,9.25616666667
470.46,9.06916666667,16.2968333334,13.376125,15.1376666666,4.50258333333,7.53025,3.6225,8.47508333332,11.7856666667,9.25858333334
470.81,9.08475,16.3273333333,13.3961666667,15.1766666667,4.51708333333,7.54420833333,3.631,8.49429166668,11.82025,9.25000000001
471.16,9.11175000001,16.3855,13.4390416667,15.2124166667,4.53783333333,7.591125,3.67975,8.53766666668,11.874,9.28608333332
471.51,9.10975,16.3591666667,13.438375,15.1920833333,4.51791666667,7.58154166667,3.66666666666,8.51658333334,11.8625833333,9.26258333333
471.87,9.12566666666,16.35475,13.4295,15.1881666667,4.50966666667,7.57516666667,3.65316666667,8.50954166666,11.8766666666,9.26466666666
472.22,9.13199999999,16.3739166667,13.4394583333,15.1606666667,4.54283333334,7.600875,3.67958333333,8.544375,11.8993333333,9.29591666667
472.57,9.13241666667,16.3950833333,13.430125,15.1813333334,4.53733333334,7.59195833334,3.65675,8.53270833333,11.9345,9.29591666667
472.92,9.09466666667,16.3524166667,13.394875,15.1420833333,4.49675,7.55708333333,3.60016666666,8.49583333333,11.8968333333,9.242
473.27,9.07391666668,16.3383333333,13.3784166667,15.1290833333,4.45525,7.55008333333,3.58525,8.48816666667,11.8830833333,9.22224999999
473.62,9.13883333334,16.4030833333,13.43875,15.169,4.50758333333,7.606375,3.63266666667,8.52229166666,11.9236666666,9.26775000001
473.98,9.15966666667,16.4248333334,13.4457083333,15.1915833333,4.5295,7.6185,3.64866666667,8.53541666667,11.943,9.28666666668
474.33,9.21141666667,16.4846666667,13.4951666667,15.2416666667,4.55891666667,7.66258333333,3.68908333333,8.57691666668,11.9649166666,9.34324999999
474.68,9.19949999999,16.46775,13.456125,15.2165,4.54641666667,7.63833333333,3.67941666667,8.55387499999,11.9484166667,9.35833333333
475.03,9.18650000001,16.4504166666,13.4267916667,15.1855833333,4.53158333333,7.62804166667,3.64775,8.53399999999,11.9335833333,9.34083333334
475.38,9.16158333334,16.4555833333,13.4188333334,15.19025,4.52416666667,7.621875,3.651,8.52766666667,11.93875,9.34408333334
475.73,9.17816666666,16.4789166667,13.4638333333,15.2283333333,4.5505,7.6465,3.68225,8.54829166666,11.9568333333,9.38066666666
476.08,9.16249999999,16.447,13.4664583333,15.2215,4.51066666667,7.61691666667,3.65883333334,8.51966666668,11.95325,9.34483333333
476.44,9.14683333333,16.4365833334,13.4703333333,15.1934166667,4.50683333333,7.637375,3.65175,8.50170833333,11.9473333333,9.32575
476.79,9.15591666667,16.46275,13.5027083334,15.2245833333,4.51741666667,7.65283333333,3.66458333333,8.51395833333,11.9698333333,9.35791666666
477.14,9.16199999999,16.4895,13.5425416667,15.2399166667,4.55416666667,7.66708333333,3.689,8.54387499999,11.9925833333,9.375
477.49,9.15575,16.4878333333,13.5275,15.2526666667,4.55775,7.66366666667,3.69983333333,8.555375,12.0045,9.38658333334
477.84,9.14791666667,16.46375,13.5181666667,15.2215,4.54875,7.66158333333,3.68433333333,8.52983333334,11.9869166667,9.37999999999
478.19,9.12566666668,16.4379166667,13.4987083334,15.20275,4.54116666667,7.627625,3.68841666667,8.51583333333,11.9765833333,9.35383333334
478.54,9.11,16.4163333333,13.5061666667,15.1831666667,4.54616666667,7.63754166667,3.684,8.52195833332,11.9676666667,9.34775
478.89,9.09483333334,16.39325,13.5091666666,15.1859166667,4.53708333333,7.61,3.68308333333,8.50937500001,11.9641666666,9.35583333333
479.24,9.09916666667,16.3918333333,13.5095,15.1905,4.55008333333,7.61566666666,3.6915,8.51933333332,11.96175,9.36083333334
479.60,9.04775000001,16.3428333334,13.453,15.1231666667,4.50716666667,7.575,3.64908333333,8.46641666666,11.9085,9.31583333334
479.95,9.03008333333,16.3353333333,13.4266666667,15.1149166667,4.50458333333,7.58104166667,3.63791666667,8.45125000001,11.889,9.31258333333
480.30,9.02116666667,16.3258333333,13.404625,15.1093333334,4.49366666667,7.561625,3.65241666667,8.45550000001,11.8558333333,9.32125
480.65,9.01433333334,16.3026666667,13.3584583333,15.0806666667,4.51266666666,7.56066666667,3.66283333333,8.45325000001,11.837,9.31250000001
481.00,8.99791666667,16.27475,13.3274583334,15.0635,4.50391666666,7.53191666667,3.64008333333,8.42945833334,11.7975833333,9.29891666666
481.35,8.96433333333,16.2576666667,13.3101666667,15.0475,4.4905,7.50845833333,3.61116666667,8.41033333333,11.78125,9.28616666666
481.70,8.94716666667,16.2688333333,13.3120416667,15.068,4.49166666667,7.49554166666,3.6075,8.415,11.77575,9.27333333333
482.05,8.93225,16.264,13.306,15.06525,4.48783333333,7.49008333333,3.58658333334,8.40266666666,11.7754166667,9.26699999999
482.40,8.94525,16.2909166667,13.3357916667,15.1001666667,4.4965,7.49541666667,3.59166666667,8.415,11.789,9.27783333332
482.75,8.94491666666,16.3099166667,13.3400833333,15.1109166666,4.499,7.50516666666,3.59825,8.42900000001,11.7914166667,9.28141666667
483.10,8.94458333333,16.3085,13.34575,15.1004166667,4.50283333333,7.50004166667,3.5995,8.42791666667,11.7914166667,9.28208333332
483.45,8.95575,16.3120833333,13.3527083333,15.1219166666,4.51575,7.50395833333,3.60675,8.43545833332,11.7996666667,9.296
483.80,8.9635,16.3223333333,13.360375,15.1273333333,4.52841666667,7.50270833333,3.62066666667,8.44408333333,11.8085833333,9.29991666666
484.15,8.96258333333,16.3219166667,13.3611666667,15.133,4.53383333334,7.49858333333,3.61075,8.44504166666,11.81375,9.29725
484.50,8.954,16.3193333334,13.36525,15.12875,4.52666666667,7.49166666667,3.60233333333,8.43570833333,11.814,9.29375000001
484.85,8.94991666667,16.3145,13.373,15.132,4.52808333333,7.49216666666,3.60308333333,8.435625,11.8131666667,9.2905
485.20,8.95475,16.313,13.38125,15.1338333333,4.53366666667,7.49475,3.60625,8.44087499999,11.8058333333,9.29041666668
485.55,8.95850000001,16.30625,13.3817083333,15.1333333334,4.54025,7.49554166666,3.60208333333,8.43604166666,11.8095,9.29516666667
485.90,8.95441666667,16.3024166667,13.3860833333,15.1364166666,4.5465,7.49283333333,3.60375,8.43745833333,11.8086666667,9.29741666666
486.25,8.94658333333,16.2968333333,13.3739166667,15.1209166667,4.55141666667,7.489,3.60991666667,8.43641666666,11.7988333333,9.30125
486.60,8.94808333333,16.2814166666,13.369,15.1203333333,4.563,7.48308333334,3.60575,8.42666666666,11.7896666667,9.29874999999
486.95,8.93566666667,16.26825,13.358375,15.1235833333,4.56216666667,7.47708333333,3.59825,8.41304166667,11.7739166667,9.29250000001
487.30,8.92583333333,16.2683333334,13.365,15.11375,4.56191666667,7.47458333334,3.6005,8.41175,11.7680833333,9.28449999999
487.65,8.9315,16.267,13.3760833333,15.12675,4.57733333333,7.49275,3.60208333333,8.41766666666,11.77275,9.30099999999
488.00,8.9285,16.2678333333,13.3820416667,15.1255833333,4.59308333333,7.49325,3.61691666667,8.41612500001,11.77825,9.31075000001
488.35,8.93525,16.26875,13.3942083333,15.1351666667,4.60916666667,7.49691666667,3.622,8.42429166667,11.7834166667,9.31383333333
488.70,8.93891666667,16.2778333333,13.3926666667,15.13475,4.61816666667,7.50558333333,3.62583333333,8.42475000001,11.7866666667,9.32125000001
489.05,8.93866666667,16.2889166667,13.3980833333,15.1453333333,4.62875,7.50666666667,3.63125,8.42508333334,11.7973333334,9.3345
489.40,8.94133333333,16.30125,13.4067083333,15.1578333334,4.6395,7.51575,3.64391666667,8.43512500001,11.7965833333,9.33916666666
489.75,8.94991666667,16.31825,13.4054166666,15.1608333333,4.663,7.529,3.65508333333,8.44741666667,11.8051666667,9.35366666668
490.10,8.941,16.2951666667,13.3892916667,15.1479166667,4.66408333334,7.52270833333,3.64558333333,8.43175,11.8013333333,9.33566666667
490.45,8.93,16.2859166667,13.3873333333,15.1395,4.66191666667,7.51695833334,3.65175,8.42920833333,11.8011666667,9.33558333333
490.80,8.93,16.2819166667,13.3909583333,15.1349166667,4.67125,7.50920833333,3.65341666667,8.42733333333,11.8071666667,9.33658333333
491.15,8.92775,16.2696666667,13.3795416667,15.1365,4.67241666666,7.49233333333,3.648,8.42183333333,11.8079166667,9.33350000001
491.50,8.90741666667,16.2611666667,13.3697916666,15.1315,4.66216666667,7.46191666667,3.63291666667,8.40662499999,11.79575,9.32108333334
491.85,8.90516666667,16.259,13.3661666667,15.1356666666,4.65191666667,7.45783333333,3.62725,8.39745833334,11.7971666667,9.313
492.20,8.91141666666,16.2754166667,13.3745833333,15.1505,4.65558333334,7.46558333333,3.63708333334,8.40525,11.8046666667,9.32641666667
492.55,8.90108333333,16.274,13.388,15.1584166667,4.65266666667,7.45504166667,3.63075,8.39999999999,11.8150833333,9.32783333334
492.90,8.89075,16.2585,13.387625,15.1523333334,4.65133333333,7.44891666667,3.63316666667,8.39741666667,11.8179166666,9.31891666666
493.25,8.87316666667,16.2361666666,13.3645416667,15.1215,4.63766666667,7.42425,3.62375,8.38241666666,11.81,9.30875
493.60,8.87433333333,16.2358333334,13.3887083333,15.136,4.6295,7.419875,3.63125,8.37150000001,11.8091666667,9.30216666666
493.95,8.88983333333,16.255,13.4174166667,15.1826666667,4.64991666667,7.4235,3.6425,8.37508333334,11.8325,9.32591666666
494.30,8.895,16.25375,13.4261666667,15.1839166667,4.659,7.417875,3.63216666667,8.36429166667,11.8395,9.32191666667
494.65,8.90958333333,16.2914166667,13.4565416667,15.22025,4.68708333333,7.452,3.66275,8.39200000001,11.8748333334,9.35933333334
495.00,8.92216666666,16.32675,13.4770833333,15.2529166667,4.717,7.475875,3.6755,8.41458333333,11.90075,9.38050000001
495.34,8.94116666667,16.3463333333,13.48325,15.2773333333,4.72783333333,7.49475,3.67566666667,8.42624999999,11.91075,9.38633333333
495.69,8.94791666667,16.3771666667,13.49925,15.3079166667,4.74558333334,7.50920833333,3.68216666667,8.45499999999,11.92275,9.39725000001
496.04,8.95116666667,16.3979166667,13.5066666667,15.3206666667,4.767,7.51004166667,3.6815,8.46320833334,11.9268333334,9.38516666666
496.39,8.96966666667,16.4208333334,13.4985,15.3500833333,4.7875,7.52008333334,3.68841666667,8.47541666667,11.9253333334,9.39391666667
496.74,8.97108333333,16.42925,13.4987916666,15.3799166667,4.78666666667,7.513375,3.67541666667,8.46583333332,11.9085,9.39399999999
497.09,8.99358333333,16.4543333334,13.54,15.4365,4.81491666667,7.54733333333,3.695,8.47908333334,11.9345833333,9.41483333332
497.44,9.00191666667,16.4654166667,13.5493333333,15.448,4.83175,7.555,3.69175,8.49262500001,11.9551666667,9.43124999999
497.79,8.975,16.4563333333,13.5369583334,15.4380833334,4.81866666666,7.53654166667,3.66991666667,8.48158333334,11.9353333333,9.40749999999
498.14,8.98258333334,16.4764166666,13.5535416667,15.4595833333,4.83966666667,7.54529166667,3.682,8.49595833334,11.9536666667,9.41366666668
498.48,8.96675,16.4593333333,13.5420416667,15.4538333333,4.82583333333,7.50579166666,3.65358333333,8.47933333333,11.9415,9.38924999999
498.83,8.97925,16.48825,13.5784166667,15.4845833334,4.85666666667,7.53729166667,3.68225,8.50829166667,11.9656666666,9.41683333333
499.18,8.97816666667,16.4813333334,13.5961666666,15.4955,4.86683333333,7.52270833334,3.69325,8.50550000001,11.9826666667,9.42050000001
499.53,9.004,16.4800833333,13.6520833333,15.5233333333,4.89083333333,7.53966666667,3.70933333334,8.52537499999,12.0105833333,9.44016666666
499.88,9.019,16.486,13.6750833333,15.5625833333,4.89333333333,7.547625,3.71341666667,8.53449999999,12.0338333333,9.47399999999
500.23,9.02491666667,16.4861666667,13.687,15.5684166667,4.90083333333,7.557,3.71366666667,8.53495833333,12.0423333333,9.48358333333
500.58,9.05775,16.49525,13.6969166667,15.5765833333,4.92808333333,7.56575,3.7245,8.53995833334,12.0658333333,9.49233333333
500.92,9.06683333333,16.5055,13.6945,15.5659166667,4.94525,7.57408333334,3.74025,8.56204166666,12.0696666667,9.51625000001
501.27,9.0485,16.4324166666,13.6555833333,15.5273333334,4.91208333333,7.53641666667,3.70883333333,8.52245833334,12.0335,9.48475
501.62,9.08375,16.4510833333,13.679,15.5484166667,4.93333333333,7.56833333333,3.725,8.54812500001,12.0583333333,9.51041666667
501.97,9.10133333333,16.475,13.7049166667,15.5685,4.94925,7.579875,3.73166666667,8.56204166666,12.0705833333,9.53941666666
502.32,9.16441666666,16.5141666667,13.7542083333,15.6271666667,4.99533333333,7.64304166666,3.787,8.60275,12.1185833333,9.57541666667
502.67,9.17399999999,16.5045833333,13.7503333333,15.6228333333,5.009,7.63395833333,3.77758333333,8.58395833334,12.0950833333,9.55250000001
503.01,9.21133333333,16.55075,13.7720416667,15.6426666667,5.03991666667,7.66725,3.78883333333,8.600875,12.1095833333,9.594
