wavelength,Back_PhrDorf,Belly_PhrDorf,Breast_PhrDorf,Crissum_PhrDorf,Crown_PhrDorf,DorTail_PhrDorf,Patch10_PhrDorf,Rump_PhrDorf,Throat_PhrDorf,WingTip_PhrDorf
627.28,16.0206666667,44.8452777778,17.4802222222,40.9251666667,13.7853333333,14.8698888889,10.8656666667,15.4562814815,36.5328888889,16.5893888889
627.61,15.907,44.793,17.3861111111,40.8638333333,13.6977777778,14.8145555556,10.8363333333,15.4240592593,36.5355555555,16.5198333333
627.94,15.871,44.7465,17.2862222222,40.812,13.6711111111,14.7875555556,10.8333333334,15.4200592593,36.4378888889,16.4431666667
628.27,15.7848888889,44.6756111111,17.2023888889,40.7009444444,13.6286111111,14.7023333333,10.7773333333,15.3624037037,36.2905555556,16.3813333333
628.61,15.6836666667,44.6131666667,17.1293333333,40.6901111111,13.5675,14.6868888889,10.7545,15.3075296296,36.2463333333,16.3262222222
628.94,15.6787777778,44.5442222222,17.1302777778,40.6781666667,13.5521111111,14.6727777778,10.6976666667,15.2885555556,36.1775555556,16.2976111111
629.27,15.742,44.5203888889,17.1720555556,40.7547777778,13.6369444444,14.765,10.8708333333,15.3596481481,36.1613333333,16.3420555556
629.60,15.8365555555,44.5838333333,17.1587222222,40.8198888889,13.7542222222,14.8096666667,10.9448333333,15.4931037037,36.2676666667,16.4523888889
629.94,15.7421111111,44.5342777778,17.0743333333,40.7266666667,13.6903888889,14.7262222222,10.8371666667,15.3622851852,36.2644444444,16.3328333333
630.27,15.7468888889,44.5696111111,17.0233333333,40.7349444444,13.6498888889,14.7073333333,10.8156666666,15.3202074074,36.2894444445,16.2689444444
630.60,15.7114444445,44.6693333333,17.0493888889,40.8509444444,13.6878888889,14.6892222222,10.7588333333,15.3013555555,36.331,16.2469444444
630.93,15.6148888889,44.7093333333,17.0718333333,40.8837777778,13.6533333333,14.6596666667,10.611,15.2578962963,36.3706666667,16.2150555556
631.26,15.7238888889,44.7675555556,17.1066111111,40.9283888889,13.7195555556,14.6855555556,10.6406666667,15.2561777778,36.3262222222,16.2841111111
631.60,15.751,44.7803888889,17.1211666667,40.9192777778,13.7617222222,14.7356666666,10.6643333333,15.2695222222,36.4146666667,16.3186666667
631.93,15.8316666667,44.8205,17.2016111111,40.9883888889,13.7229444444,14.7637777778,10.7186666667,15.2794111111,36.4404444445,16.3335
632.26,15.8425555555,44.7891666667,17.1588333333,40.9107222222,13.7307777778,14.6891111111,10.6691666667,15.274762963,36.3067777778,16.3121666667
632.59,15.8587777778,44.7586666667,17.1228333333,40.8611111111,13.6898333334,14.6491111111,10.6845,15.2448925926,36.2343333333,16.2851666667
632.92,15.9615555556,44.8201111111,17.1884444444,40.9655,13.7826111111,14.6261111111,10.6628333333,15.2936259259,36.3615555556,16.3628888889
633.26,16.0226666667,44.8935,17.2811666667,41.0062222222,13.809,14.7054444444,10.727,15.3495111111,36.3947777778,16.4554444444
633.59,16.1751111111,44.9572777778,17.3657222222,41.1429444444,13.9193333333,14.8846666667,10.8223333333,15.5060592593,36.5308888889,16.5863333333
633.92,16.2023333333,45.0205555555,17.4873888889,41.1902222222,13.9934444445,14.9477777778,10.9026666666,15.5338814815,36.5515555556,16.6297222222
634.25,16.3283333333,45.103,17.611,41.2258888889,14.0549444444,15.0728888889,10.9855,15.5969888889,36.563,16.7370555556
634.58,16.4788888889,45.1492222222,17.6812222222,41.3267777778,14.1656111111,15.1587777778,11.1933333334,15.688937037,36.684,16.8637777778
634.91,16.4784444444,45.2065555556,17.743,41.3598888889,14.1668333333,15.2182222222,11.2078333333,15.7040037037,36.7353333333,16.8181111111
635.25,16.5615555555,45.2661111111,17.8202222222,41.4113333333,14.2358888889,15.2897777778,11.2728333334,15.7646592593,36.7438888889,16.8939444444
635.58,16.5284444445,45.3222777778,17.7961666667,41.3858888889,14.2271666667,15.265,11.1908333333,15.7335296296,36.8155555555,16.9319444444
635.91,16.6377777778,45.4279444444,17.908,41.5202777778,14.2876666666,15.3915555556,11.2865,15.8136,37.0043333333,17.0283333333
636.24,16.6272222222,45.4142222222,17.9534444445,41.5833888889,14.2963333333,15.4254444445,11.2841666667,15.8483333333,37.0518888889,17.0333333333
636.57,16.5507777778,45.4811666667,17.9038888889,41.5108333333,14.2768333333,15.3838888889,11.2003333333,15.7757962963,36.9667777778,16.9651666667
636.90,16.5873333333,45.4329444444,17.9328888889,41.5117777778,14.3103333333,15.4711111111,11.223,15.7475333333,36.978,16.9985
637.23,16.5924444445,45.4615,17.9308333333,41.5208333333,14.3531111111,15.4807777778,11.2995,15.7670592593,36.9035555556,17.0530555556
637.56,16.5507777778,45.4930555556,17.8959444444,41.5365555555,14.3204444444,15.4442222222,11.2163333334,15.7720740741,36.9564444445,17.0663888889
637.90,16.5502222222,45.4417222222,17.836,41.4738333333,14.2767777778,15.3051111111,11.24,15.7740888889,36.8772222222,17.0603888889
638.23,16.4911111111,45.4328333333,17.7628333333,41.4396111111,14.2046111111,15.2591111111,11.1475,15.7730333333,36.9306666667,17.0471111111
638.56,16.5595555556,45.4654444444,17.7495,41.4937222222,14.2561111111,15.3057777778,11.2288333333,15.8649851852,36.9254444445,17.1491666667
638.89,16.4984444445,45.477,17.6756666667,41.4587777778,14.2317777778,15.2861111111,11.1443333334,15.8235703704,36.9245555556,17.1501666667
639.22,16.5874444445,45.5401111111,17.6771666667,41.5549444444,14.3696666667,15.4061111111,11.196,15.8321259259,36.9255555556,17.2654444444
639.55,16.6055555556,45.5065,17.6491111111,41.5107777778,14.3630555555,15.3478888889,11.2186666667,15.8277074074,36.8446666667,17.2028333333
639.88,16.7447777778,45.683,17.7432777778,41.6333333333,14.4828333333,15.52,11.3165,15.9241444444,36.9115555556,17.3377222222
640.21,16.7266666667,45.6152222222,17.7077777778,41.6397777778,14.3813333333,15.5615555555,11.3758333333,15.9541037037,36.8703333333,17.3527222222
640.54,16.722,45.476,17.5917222222,41.5315555556,14.3176111111,15.4176666667,11.3486666667,15.8810333333,36.7765555555,17.305
640.87,16.6924444444,45.4488888889,17.588,41.5633888889,14.2761111111,15.3768888889,11.3251666667,15.8523481482,36.7561111111,17.2068888889
641.20,16.6922222222,45.32,17.517,41.4826111111,14.2112777778,15.3781111111,11.2805,15.8483888889,36.631,17.1814444444
641.53,16.7545555556,45.4566666667,17.5301666667,41.6777777778,14.2943888889,15.4756666667,11.2915,15.8777592593,36.7962222222,17.1781666667
641.87,16.9175555556,45.4618333333,17.6385,41.7446111111,14.4321666667,15.633,11.4473333333,16.0035518519,36.7588888889,17.2470555556
642.20,16.9541111111,45.4858888889,17.6869444444,41.7196111111,14.4579444444,15.5631111111,11.4198333334,16.0232777778,36.8218888889,17.2641111111
642.53,17.078,45.5919444444,17.8861111111,41.7869444445,14.5154444445,15.5764444445,11.5411666667,16.0634222222,36.8972222222,17.2789444444
642.86,17.0793333333,45.6240555556,17.9015,41.8271111111,14.4790555556,15.5794444444,11.4793333333,16.1434333333,36.9005555556,17.1841666667
643.19,17.125,45.7592777778,17.9718333333,41.8537222222,14.4903888889,15.615,11.4513333334,16.1893592592,37.0003333333,17.2955555556
643.52,17.01,45.701,17.8803888889,41.7825,14.4263333333,15.5353333334,11.3998333333,16.1131777778,36.9562222222,17.1915555556
643.85,17.1458888889,45.7173333333,17.9799444444,41.7708888889,14.5209444444,15.5996666666,11.4393333333,16.1729888889,37.0588888889,17.2416111111
644.18,17.1308888889,45.7536666667,17.9449444445,41.8076666667,14.4851111111,15.7142222222,11.3896666667,16.1506148148,37.0324444444,17.2611666667
644.51,17.2157777778,45.7512777778,18.0023333333,41.7716666667,14.5121111111,15.7618888889,11.4653333333,16.199362963,37.0987777778,17.3513888889
644.84,17.3221111111,45.8112222222,18.1706111111,41.8761111111,14.6283888889,15.8484444445,11.5805,16.2684037037,37.1895555555,17.4922777778
645.17,17.2557777778,45.6166111111,18.1367777778,41.7775555555,14.5654444444,15.8201111111,11.4761666667,16.2425555555,37.127,17.5448333333
645.50,17.174,45.5728888889,18.0502777778,41.6597777778,14.4515555556,15.7758888889,11.3611666666,16.1063481482,36.9708888889,17.4823888889
645.83,17.1148888889,45.5308333333,18.0342777778,41.7268333333,14.4083333333,15.8244444444,11.3661666666,16.0370296296,36.9914444444,17.4378333333
646.16,17.1398888889,45.4525,18.0309444445,41.843,14.4728888889,15.9068888889,11.3448333333,16.1243925926,36.9987777778,17.5371666667
646.49,17.2093333333,45.4170555556,18.0912777778,41.8797222222,14.5708333333,15.9776666667,11.526,16.2181518518,37.0617777778,17.6806111111
646.82,17.1401111111,45.2866666667,18.0086666667,41.7407777778,14.5293333333,15.9562222222,11.5433333333,16.1805925926,36.9624444445,17.5971111111
647.15,17.2768888889,45.3915555555,18.0841111111,41.8655,14.6717777778,16.1034444445,11.697,16.3604222222,37.1743333333,17.8126666667
647.48,17.2917777778,45.4006111111,18.1322222222,42.0062777778,14.6816111111,16.1022222222,11.7106666666,16.3641666667,37.2411111111,17.8628333333
647.81,17.2174444444,45.355,18.1056666667,41.9940555556,14.6748333333,15.9401111111,11.6976666667,16.3744185185,37.3047777778,17.7302777778
648.14,17.2856666667,45.4132777778,18.1542777778,42.0377777778,14.7352222222,15.945,11.753,16.3972518519,37.3193333333,17.7346666667
648.47,17.256,45.4447222222,18.0961666667,42.0638888889,14.7466666667,15.9275555556,11.7921666667,16.3927777778,37.4004444445,17.6731666667
648.80,17.3554444444,45.5585555555,18.1564444445,42.1419444445,14.8248888889,16.039,11.973,16.486762963,37.4561111111,17.7135
649.13,17.4025555556,45.5883888889,18.2072222222,42.2307222222,14.7942222222,15.9706666667,12.0071666667,16.5363555556,37.65,17.7777222222
649.46,17.3877777778,45.5431666667,18.113,42.1246111111,14.7443333333,15.8972222222,11.9343333334,16.4603851852,37.5494444444,17.7913888889
649.79,17.2671111111,45.4845555556,17.9054444445,41.9268333333,14.555,15.8018888889,11.8423333334,16.3109037037,37.3514444444,17.6523888889
650.11,17.2286666667,45.5132777778,17.8591666667,41.9077777778,14.4541111111,15.7036666667,11.752,16.2032666667,37.3474444444,17.5679444444
650.44,17.3618888889,45.6413333333,18.0317222222,42.1340555556,14.534,15.862,11.807,16.2508888889,37.4835555556,17.6071666667
650.77,17.315,45.4001111111,17.9797222222,41.8987777778,14.399,15.6763333333,11.6925,16.0681407408,37.198,17.458
651.10,17.2644444444,45.4072777778,17.9554444445,41.8353888889,14.3796666667,15.6497777778,11.5761666666,16.0289777778,37.0926666667,17.4287777778
651.43,17.3351111111,45.5943888889,18.0466111111,41.9253888889,14.3783333333,15.8035555556,11.5965,16.0330814815,37.0965555556,17.5189444444
651.76,17.1222222222,45.5149444444,17.8961111111,41.7665555556,14.2480555555,15.6877777778,11.4578333333,15.9014703704,36.9861111111,17.3784444444
652.09,17.141,45.4906666667,17.8337777778,41.6068333333,14.1883333333,15.6287777778,11.3961666667,15.8027851852,36.8343333333,17.3528888889
652.42,17.0528888889,45.5083333333,17.8258333333,41.5613888889,14.1,15.5625555555,11.2961666667,15.7155333333,36.7634444445,17.3273888889
652.75,17.0071111111,45.5396111111,17.8159444444,41.585,14.1145,15.617,11.2663333334,15.6469518518,36.7005555555,17.2775
653.08,17.173,45.6246666667,17.9854444444,41.6669444444,14.2706111111,15.7321111111,11.3518333333,15.7844111111,36.7294444444,17.4155
653.41,17.2661111111,45.6917777778,18.1286666667,41.7459444445,14.3526111111,15.8104444445,11.416,15.8607518519,36.8696666667,17.5363333333
653.74,17.292,45.7410555555,18.1748888889,41.7687777778,14.4136666667,15.9292222222,11.4106666667,15.9341185185,36.8472222222,17.5562777778
654.06,17.2441111111,45.6175,18.0531666667,41.7403888889,14.3417777778,15.7245555555,11.337,15.8623333334,36.7121111111,17.51
654.39,17.2866666667,45.8546111111,18.1648333333,41.8870555555,14.3588333333,15.7974444445,11.4001666666,15.9263222222,36.84,17.6519444444
654.72,17.3222222222,45.9034444445,18.1803333333,41.8853333333,14.3422222222,15.8116666667,11.4876666667,15.9527703703,36.9084444445,17.6943333333
655.05,17.3544444444,45.8493333333,18.1250555555,41.8048888889,14.3825555556,15.7177777778,11.4523333334,15.9738962963,36.897,17.6772222222
655.38,17.531,45.8825555555,18.2557222222,41.9707777778,14.5091111111,15.9256666667,11.4761666667,16.0737185185,37.0732222222,17.8567222222
655.71,17.6031111111,45.9456111111,18.2971666667,42.0468888889,14.6008333333,15.9814444444,11.5236666667,16.1849888889,37.1827777778,17.9291666667
656.04,17.6305555555,45.8188333333,18.193,42.0072222222,14.6089444445,15.9207777778,11.5103333334,16.1746703704,37.1493333333,17.8708333333
656.37,17.6436666666,45.8126111111,18.239,42.0359444445,14.6932222222,15.8931111111,11.4786666667,16.1746814815,37.2015555556,17.9328888889
656.69,17.725,45.9118888889,18.3168333333,42.1738333333,14.7189444444,15.9755555555,11.5806666666,16.2760851852,37.423,17.9732222222
657.02,17.6944444444,45.9089444444,18.2855,42.1645,14.6702777778,15.9422222222,11.5583333333,16.2593074074,37.4207777778,17.8454444444
657.35,17.6287777778,45.7324444445,18.2206666667,41.9546666667,14.6097222222,15.8686666667,11.5791666666,16.2050407407,37.3211111111,17.8233333333
657.68,17.7282222222,45.8583333333,18.3641666667,42.0043888889,14.7656666667,16.086,11.764,16.3656962963,37.4794444444,17.988
658.01,17.6091111111,45.7011111111,18.1156666667,41.9014444444,14.6586111111,15.986,11.6548333334,16.2213,37.3926666666,17.7600555556
658.34,17.5721111111,45.7031666667,18.0058333333,41.9006111111,14.6323888889,15.9882222222,11.6085,16.2164925926,37.2994444444,17.7787777778
658.66,17.5564444444,45.7949444445,18.0538888889,41.9578333333,14.6143888889,16.0304444445,11.6673333333,16.241537037,37.3288888889,17.8603333333
658.99,17.5267777778,45.8648888889,18.0140555556,41.8962777778,14.5531666667,15.9536666667,11.6411666667,16.1703370371,37.2753333333,17.7711666667
659.32,17.3886666667,45.7038888889,17.9767777778,41.8956666667,14.3868333333,15.8871111111,11.491,16.0069222222,37.1494444445,17.6528888889
659.65,17.3562222222,45.6730555555,18.0036111111,41.7585,14.3194444444,15.9021111111,11.3685,15.9583259259,37.0687777778,17.6894444444
659.98,17.4193333333,45.6458888889,17.9957222222,41.7053333333,14.2831111111,15.9236666667,11.4456666667,16.0272,37.03,17.7381666667
660.31,17.3395555556,45.5338333333,17.9341666667,41.5456111111,14.2746666666,15.9421111111,11.4388333334,15.9596814815,36.8401111111,17.6792777778
660.63,17.4263333334,45.5541111111,17.9349444444,41.561,14.3322222222,15.9704444444,11.5153333334,15.9982074074,36.7992222222,17.7731666667
660.96,17.6388888889,45.8621666667,18.1960555556,41.8918333333,14.5426666667,16.2386666667,11.666,16.205562963,37.0722222222,17.9376666667
661.29,17.6613333333,45.8928333333,18.0485555555,41.9107222222,14.5033333333,16.2224444444,11.5676666666,16.0767777778,36.9644444445,17.9733888889
661.62,17.7963333333,45.9503888889,18.2505555555,41.9801111111,14.6291666667,16.3492222222,11.6526666666,16.2404185185,37.0961111111,18.1727777778
661.94,17.8576666667,45.9146111111,18.3012222222,41.9778888889,14.6516666666,16.3316666667,11.6533333333,16.1324814815,37.0994444444,18.1678333333
662.27,17.8976666667,45.7749444444,18.3718333333,41.9682222222,14.6908333333,16.3684444444,11.672,16.1157296297,37.0557777778,18.1824444444
662.60,18.0064444444,45.6778333333,18.4630555556,42.0177777778,14.7493333333,16.4325555556,11.7388333333,16.2065111111,37.0417777778,18.3390555556
662.93,18.1313333333,45.8713333333,18.5283888889,42.0305,14.8614444444,16.504,11.8235,16.3242222222,37.1135555556,18.4518888889
663.26,18.1608888889,45.9747222222,18.5231111111,42.1501111111,14.9303888889,16.5763333333,11.9163333333,16.3670481481,37.2075555556,18.3663888889
663.58,18.2293333333,46.0629444444,18.5840555556,42.1964444444,15.0427777778,16.71,11.9575,16.4057777778,37.1993333333,18.4801666667
663.91,18.305,46.0788888889,18.6032222222,42.3042222222,15.0666666667,16.7084444445,11.9683333333,16.4654074074,37.2536666667,18.5827222222
664.24,18.2746666667,45.9943888889,18.6204444444,42.3357222222,15.0257222222,16.7305555556,11.8806666667,16.5006481481,37.2967777778,18.5963888889
664.57,18.0437777778,45.6882777778,18.3371111111,42.0401111111,14.702,16.4501111111,11.6453333333,16.2667851852,36.9622222222,18.3066111111
664.89,17.8723333333,45.6517222222,18.3008333333,41.8647222222,14.6335,16.3944444444,11.552,16.2978703704,36.9958888889,18.1665
665.22,17.8164444445,45.6948888889,18.2631666667,41.8725,14.638,16.3861111111,11.4795,16.228362963,36.8651111111,18.1298888889
665.55,17.9546666667,45.8882777778,18.4438333333,41.9492777778,14.7656666667,16.6026666667,11.728,16.4767111111,36.9632222222,18.217
665.87,17.9444444444,45.9279444445,18.4257777778,41.925,14.763,16.6406666667,11.7458333333,16.4505925926,36.9731111111,18.202
666.20,17.973,45.9958333333,18.4364444444,41.9431666667,14.7803888889,16.6412222222,11.826,16.4823,36.9043333333,18.1508888889
666.53,17.9796666667,45.9853888889,18.3867777778,41.9922222222,14.7823333333,16.688,11.7938333334,16.5158962963,36.94,18.1544444444
666.86,17.9203333333,45.9887777778,18.3673333333,41.9776666667,14.7442777778,16.5884444444,11.7791666666,16.4301518519,36.899,18.0131666667
667.18,17.6812222222,45.8302777778,18.2148333333,41.9051111111,14.5534444445,16.349,11.5531666667,16.2557925926,36.8513333333,17.7228888889
667.51,17.4097777778,45.576,17.9168888889,41.6758888889,14.3108333333,16.0956666667,11.2638333334,16.0009814815,36.6216666667,17.4196666667
667.84,17.4507777778,45.6851666667,17.9443333333,41.7821111111,14.3886111111,16.0378888889,11.2453333334,15.9682777778,36.6657777778,17.4263888889
668.16,17.4294444445,45.638,17.8986111111,41.7837777778,14.4184444445,15.9894444444,11.2286666666,15.927162963,36.6881111111,17.4525555556
668.49,17.5101111111,45.5871666667,18.0216666667,41.7857777778,14.4162222222,16.0072222222,11.2743333334,15.8768444444,36.6848888889,17.5373333333
668.82,17.5377777778,45.4981666667,18.0108333333,41.7722222222,14.3948888889,15.9344444444,11.2946666666,15.8481481481,36.7274444445,17.4549444444
669.14,17.3962222222,45.2927777778,17.9100555556,41.687,14.2912222222,15.7725555555,11.144,15.7660148148,36.6237777778,17.3192222222
669.47,17.4511111111,45.2914444445,17.8993888889,41.8222777778,14.3717777778,15.7584444445,11.1248333334,15.7823407408,36.6607777778,17.3146666667
