wavelength,Back_RamBrem,Belly_RamBrem,Breast_RamBrem,Crissum_RamBrem,Crown_RamBrem,DorTail_RamBrem,Rump_RamBrem,Throat_RamBrem,WingTip_RamBrem
397.12,3.76333333333,5.67611111111,3.61311111111,3.944,3.34111111111,5.58288888889,3.91344444444,4.07622222222,7.53894444444
397.48,3.73366666667,5.61144444444,3.53788888889,3.89077777778,3.35666666667,5.53277777778,3.92155555555,3.99333333333,7.43783333333
397.84,3.776,5.68433333333,3.60555555556,4.01377777778,3.44533333333,5.66633333333,3.99533333333,4.11588888889,7.45711111111
398.20,3.83488888889,5.84522222222,3.73044444445,4.11722222222,3.53544444444,5.73411111111,4.06277777778,4.19977777778,7.50861111111
398.56,3.76655555555,5.77088888889,3.657,4.08433333333,3.54444444444,5.67288888889,4.01888888889,4.196,7.4775
398.92,3.76722222222,5.65766666667,3.56811111111,4.03433333333,3.54444444445,5.68255555555,3.89955555556,4.17933333333,7.4305
399.28,3.75866666667,5.62544444444,3.54933333333,3.99133333333,3.54144444445,5.61988888889,3.90411111111,4.12677777778,7.38688888889
399.64,3.66655555556,5.53266666667,3.42033333333,3.85255555556,3.42477777778,5.505,3.83488888889,4.01977777778,7.26133333333
400.00,3.59666666667,5.47488888889,3.38888888889,3.77111111111,3.34,5.45266666667,3.82644444445,4.00555555556,7.21344444444
400.36,3.507,5.36466666667,3.31655555555,3.61988888889,3.32877777778,5.348,3.76388888889,3.9,7.1375
400.72,3.45822222222,5.34422222222,3.27522222222,3.57977777778,3.33144444444,5.33211111111,3.709,3.86766666667,7.13833333333
401.08,3.58444444444,5.48966666667,3.43966666667,3.76566666667,3.46477777778,5.45022222222,3.81066666667,3.99055555556,7.28261111111
401.44,3.60722222222,5.53211111111,3.49288888889,3.78555555556,3.48411111111,5.52777777778,3.78566666667,4.01433333334,7.31288888889
401.80,3.52477777778,5.42544444444,3.41577777778,3.69022222222,3.41977777778,5.42322222222,3.674,3.89511111111,7.30872222222
402.16,3.56722222222,5.43466666667,3.48211111111,3.66155555556,3.417,5.41988888889,3.71955555556,3.94533333333,7.3125
402.52,3.72555555555,5.63988888889,3.69888888889,3.80966666667,3.54588888889,5.63344444444,3.88888888889,4.116,7.48805555556
402.88,3.69544444445,5.70722222222,3.71444444444,3.80388888889,3.53044444444,5.60077777778,3.92433333333,4.10033333333,7.48466666667
403.24,3.77333333333,5.815,3.82788888889,3.91477777778,3.633,5.72155555555,4.00533333333,4.19377777778,7.59005555556
403.60,3.84488888889,5.88822222222,3.93344444444,3.95822222222,3.70222222222,5.75488888889,4.08744444444,4.23311111111,7.63833333333
403.95,3.90788888889,5.93244444445,4.01944444445,4.06777777778,3.75666666667,5.81288888889,4.14488888889,4.27577777778,7.71066666667
404.31,3.91455555555,5.98022222222,4.02022222222,4.11388888889,3.69988888889,5.85188888889,4.15222222222,4.32433333333,7.74188888889
404.67,3.96266666667,6.01522222222,4.04666666667,4.13944444445,3.68466666667,5.90822222222,4.16155555556,4.35411111111,7.75211111111
405.03,3.98233333333,6.02133333333,3.99644444444,4.11333333333,3.65766666667,5.91811111111,4.18077777778,4.395,7.73844444444
405.39,4.04288888889,6.05022222222,4.04044444444,4.19066666667,3.69788888889,5.93555555556,4.27266666667,4.449,7.81772222222
405.75,4.05644444445,6.10011111111,4.07644444445,4.171,3.70633333333,5.946,4.28611111111,4.43422222222,7.85822222222
406.11,4.12866666666,6.15566666667,4.09744444444,4.24988888889,3.752,6.04766666667,4.32944444444,4.47577777778,7.954
406.47,4.04344444444,6.08944444444,3.98866666667,4.13544444444,3.68366666667,5.93922222222,4.23455555556,4.39366666667,7.848
406.83,4.03888888889,6.04011111111,3.949,4.07966666667,3.66255555556,5.911,4.20277777778,4.36677777778,7.84222222222
407.19,3.92266666667,5.95833333333,3.84755555556,3.94888888889,3.54266666667,5.78722222222,4.08711111111,4.25666666667,7.74155555556
407.55,3.87766666667,5.91077777778,3.78444444444,3.92477777778,3.49888888889,5.78466666667,4.025,4.22744444444,7.72244444444
407.90,3.87711111111,5.89166666667,3.74844444444,3.86388888889,3.54777777778,5.75022222222,3.996,4.23577777778,7.71377777778
408.26,3.89955555556,5.94466666667,3.78466666667,3.89433333333,3.66011111111,5.776,4.05155555556,4.25122222222,7.7535
408.62,3.93444444444,5.94811111111,3.83055555556,3.93811111111,3.70822222222,5.78411111111,4.12144444445,4.27666666667,7.76688888889
408.98,3.96233333333,5.94311111111,3.83233333334,3.95077777778,3.70488888889,5.79211111111,4.11511111111,4.218,7.74177777778
409.34,3.90677777778,5.94622222222,3.814,3.87088888889,3.66033333333,5.77155555556,4.05611111111,4.181,7.67316666667
409.70,3.871,5.90911111111,3.69633333333,3.82155555555,3.55933333333,5.69288888889,3.96633333333,4.14244444444,7.59683333333
410.06,3.82711111111,5.86644444444,3.64777777778,3.796,3.53288888889,5.61988888889,3.90811111111,4.09622222222,7.51644444444
410.42,3.91266666667,5.91566666667,3.71633333333,3.87522222222,3.62522222222,5.72933333334,3.98055555555,4.11366666667,7.57855555556
410.77,3.97933333333,5.99233333333,3.77688888889,3.95622222222,3.72122222222,5.82222222222,4.07277777778,4.21266666667,7.669
411.13,4.03855555556,5.99388888889,3.79377777778,4.03622222222,3.764,5.85411111111,4.11722222222,4.25544444445,7.67427777778
411.49,4.08888888889,6.07266666667,3.85077777778,4.10033333333,3.84733333333,5.89222222222,4.176,4.35155555556,7.7235
411.85,4.12566666667,6.12277777778,3.90255555556,4.14433333333,3.88388888889,5.96366666667,4.22288888889,4.35622222222,7.71888888889
412.21,4.07222222222,6.03366666667,3.86766666667,4.09633333333,3.80877777778,5.89122222222,4.15322222222,4.28355555555,7.65255555556
412.57,4.017,6.06877777778,3.83722222222,4.06833333333,3.81366666666,5.88977777778,4.14188888889,4.25933333333,7.65261111111
412.92,3.95255555556,6.08255555556,3.89966666667,4.05088888889,3.82222222222,5.87155555556,4.12355555555,4.26633333333,7.65005555556
413.28,4.051,6.14111111111,3.99177777778,4.12366666666,3.94866666667,5.93511111111,4.18944444445,4.37577777778,7.73522222222
413.64,4.12777777778,6.20444444444,4.11466666667,4.20422222222,4.05755555556,6.04911111111,4.31755555555,4.463,7.81122222222
414.00,4.10911111111,6.22633333333,4.13933333333,4.21944444444,4.05677777778,6.067,4.33066666667,4.44188888889,7.81911111111
414.36,4.06255555556,6.17088888889,4.15788888889,4.18944444444,3.99533333333,5.99811111111,4.283,4.44477777778,7.81311111111
414.72,4.07466666667,6.21011111111,4.21166666666,4.24755555556,3.97688888889,6.00466666667,4.23766666667,4.43644444444,7.81383333333
415.07,4.09377777778,6.30544444444,4.25666666667,4.28755555555,4.03533333333,6.06944444445,4.28833333333,4.47411111111,7.94238888889
415.43,4.02533333333,6.26133333333,4.20766666667,4.23444444444,3.96611111111,5.99988888889,4.20511111111,4.38455555555,7.88588888889
415.79,3.982,6.22622222222,4.107,4.22522222222,3.911,5.92277777778,4.11911111111,4.358,7.85438888889
416.15,3.96766666667,6.21644444444,4.06722222222,4.21066666667,3.87777777778,5.92677777778,4.08411111111,4.38444444445,7.85805555556
416.51,3.96611111111,6.16166666667,4.03911111111,4.20322222222,3.82155555556,5.88711111111,4.04488888889,4.35511111111,7.81994444444
416.86,4.00422222222,6.15722222222,4.011,4.18022222222,3.82677777778,5.87288888889,4.03377777778,4.342,7.845
417.22,3.964,6.12044444445,3.94844444444,4.13344444444,3.76544444444,5.83122222222,3.99711111111,4.24522222222,7.83211111111
417.58,3.961,6.15411111111,3.99588888889,4.19555555556,3.81255555556,5.84922222222,4.01777777778,4.28366666667,7.85038888889
417.94,3.95733333334,6.12844444445,3.97588888889,4.17988888889,3.79233333334,5.836,4.005,4.28988888889,7.87588888889
418.29,3.96966666667,6.15322222222,3.97477777778,4.18322222222,3.79744444445,5.85622222222,4.00844444445,4.30855555555,7.86944444444
418.65,3.97122222222,6.14555555556,3.94855555556,4.16266666667,3.79066666667,5.86455555556,4.03488888889,4.30344444444,7.87
419.01,4.02,6.17466666667,4.00144444444,4.16166666667,3.80522222222,5.893,4.06477777778,4.35422222222,7.86533333333
419.37,4.09111111111,6.221,4.08155555555,4.23166666667,3.86788888889,5.99044444444,4.16722222222,4.41277777778,7.95177777778
419.73,4.08233333334,6.23811111111,4.12111111111,4.21277777778,3.87544444444,6.03544444444,4.20166666667,4.41833333333,7.97755555556
420.08,4.11277777778,6.25411111111,4.14677777778,4.23788888889,3.907,6.06122222222,4.22577777778,4.41222222222,7.99011111111
420.44,4.11844444445,6.26644444445,4.16422222222,4.25355555556,3.93588888889,6.08133333333,4.24311111111,4.42688888889,8.02783333333
420.80,4.12366666666,6.27644444444,4.17588888889,4.28611111111,3.94166666667,6.10055555556,4.245,4.427,8.03044444444
421.16,4.11188888889,6.29522222222,4.20688888889,4.28022222222,3.94388888889,6.11577777778,4.25477777778,4.43988888889,8.02638888889
421.51,4.10566666667,6.26722222222,4.16977777778,4.233,3.91333333333,6.10211111111,4.22044444444,4.40388888889,7.99
421.87,4.114,6.281,4.174,4.23333333333,3.93933333333,6.08388888889,4.22744444445,4.41322222222,7.99944444444
422.23,4.14377777778,6.30855555556,4.195,4.26966666666,3.968,6.10533333333,4.26622222222,4.42888888889,8.03383333333
422.58,4.12066666667,6.299,4.18477777778,4.24388888889,3.95122222222,6.07322222222,4.24577777778,4.41133333333,7.9875
422.94,4.134,6.291,4.18644444444,4.26033333333,3.97244444444,6.08888888889,4.24122222222,4.41677777778,7.99022222222
423.30,4.114,6.28133333333,4.158,4.22277777778,3.944,6.05688888889,4.18611111111,4.39888888889,7.94316666667
423.66,4.15044444445,6.27011111111,4.15988888889,4.23644444444,3.92788888889,6.04133333333,4.20611111111,4.41111111111,7.95216666667
424.01,4.16088888889,6.295,4.18177777778,4.22944444445,3.94544444444,6.04155555556,4.22166666666,4.44633333333,7.94877777778
424.37,4.20911111111,6.32722222222,4.18822222222,4.262,3.96288888889,6.06633333333,4.23566666667,4.48466666667,7.95455555556
424.73,4.20466666667,6.31366666667,4.17911111111,4.23644444444,3.93566666667,6.05411111111,4.21833333333,4.47966666667,7.92561111111
425.08,4.22455555555,6.30088888889,4.18522222222,4.26755555556,3.94122222222,6.06777777778,4.22133333333,4.493,7.94138888889
425.44,4.25222222222,6.32411111111,4.20555555556,4.29166666667,3.96322222222,6.08277777778,4.24877777778,4.50844444445,8.00177777778
425.80,4.29188888889,6.35777777778,4.25566666667,4.30666666667,3.95544444444,6.12555555556,4.27633333333,4.536,8.01188888889
426.16,4.27466666667,6.34066666666,4.25411111111,4.28611111111,3.94633333333,6.11811111111,4.24888888889,4.53577777778,7.992
426.51,4.34766666667,6.395,4.32144444445,4.35733333333,3.99722222222,6.17211111111,4.29766666667,4.59011111111,8.06494444444
426.87,4.31566666667,6.37533333333,4.30144444444,4.329,3.95466666667,6.13777777778,4.29288888889,4.56188888889,8.05627777778
427.23,4.32477777778,6.36811111111,4.28477777778,4.32955555556,3.96766666667,6.12133333334,4.28444444445,4.56388888889,8.06133333333
427.58,4.34277777778,6.42288888889,4.31444444444,4.34633333333,4.01866666667,6.17644444444,4.27044444444,4.58333333333,8.07022222222
427.94,4.32277777778,6.41811111111,4.29622222222,4.37788888889,4.00255555556,6.19811111111,4.27588888889,4.565,8.09116666667
428.30,4.31655555556,6.40677777778,4.31733333333,4.36,4.01177777778,6.19677777778,4.28144444444,4.52911111111,8.10916666667
428.65,4.34822222222,6.46511111111,4.368,4.42211111111,4.08522222222,6.26022222222,4.38022222222,4.56155555556,8.18511111111
429.01,4.35533333333,6.49266666667,4.37455555555,4.43777777778,4.11777777778,6.28233333333,4.412,4.59866666667,8.19122222222
429.37,4.34677777778,6.48133333333,4.37688888889,4.43377777778,4.10133333333,6.29044444445,4.40933333334,4.599,8.16144444444
429.72,4.31111111111,6.44322222222,4.32255555556,4.40477777778,4.08844444445,6.24511111111,4.37077777778,4.56855555556,8.1205
430.08,4.36522222222,6.512,4.34522222222,4.45766666667,4.11566666667,6.29933333333,4.43244444444,4.57488888889,8.17683333333
430.44,4.33133333333,6.50066666667,4.339,4.44,4.11988888889,6.30488888889,4.432,4.56355555556,8.16877777778
430.79,4.34577777778,6.51,4.34688888889,4.45733333333,4.16288888889,6.316,4.42811111111,4.54533333333,8.17066666667
431.15,4.408,6.58055555555,4.40311111111,4.51711111111,4.19855555555,6.36933333333,4.50366666667,4.60622222222,8.24433333333
431.50,4.42633333333,6.589,4.412,4.56611111111,4.20611111111,6.38077777778,4.52677777778,4.60411111111,8.279
431.86,4.45577777778,6.61344444444,4.44777777778,4.58122222222,4.22611111111,6.40355555555,4.53477777778,4.60433333333,8.27922222222
432.22,4.49188888889,6.67211111111,4.49222222222,4.63177777778,4.27266666667,6.43411111111,4.58744444444,4.64044444445,8.32861111111
432.57,4.498,6.66688888889,4.49655555556,4.62322222222,4.25777777778,6.44333333333,4.57077777778,4.664,8.32866666667
432.93,4.46844444444,6.63544444444,4.46588888889,4.589,4.21333333333,6.39977777778,4.54011111111,4.61277777778,8.27022222222
433.29,4.43622222222,6.60511111111,4.42355555556,4.54233333333,4.19044444444,6.34677777778,4.49977777778,4.56355555556,8.20972222222
433.64,4.45255555556,6.607,4.44144444444,4.56044444445,4.22044444444,6.371,4.50766666667,4.56888888889,8.20427777778
434.00,4.40666666667,6.55011111111,4.418,4.51555555556,4.19255555555,6.32144444444,4.45844444444,4.522,8.15066666667
434.35,4.46755555556,6.58611111111,4.44277777778,4.56033333333,4.23311111111,6.35111111111,4.483,4.54988888889,8.18316666667
434.71,4.48777777778,6.60466666667,4.45055555555,4.57588888889,4.23311111111,6.36311111111,4.48544444444,4.55844444444,8.19777777778
435.07,4.47188888889,6.58222222222,4.42711111111,4.56744444445,4.22588888889,6.35655555555,4.46,4.524,8.16644444444
435.42,4.45477777778,6.565,4.42211111111,4.53288888889,4.21577777778,6.33822222222,4.45566666666,4.52011111111,8.1395
435.78,4.47622222222,6.59555555556,4.44033333333,4.54011111111,4.25844444445,6.35022222222,4.48244444444,4.55677777778,8.16883333333
436.13,4.48133333333,6.60177777778,4.43933333333,4.52644444444,4.25166666667,6.347,4.48477777778,4.57644444445,8.159
436.49,4.52888888889,6.65744444444,4.48222222222,4.58666666667,4.31977777778,6.36655555556,4.52566666667,4.60144444445,8.188
436.84,4.59077777778,6.73111111111,4.53911111111,4.65977777778,4.36933333333,6.43211111111,4.56666666667,4.67255555556,8.27372222222
437.20,4.63922222222,6.81077777778,4.61444444444,4.72911111111,4.418,6.50288888889,4.61777777778,4.74055555556,8.35755555556
437.56,4.62144444444,6.82666666667,4.60155555556,4.75788888889,4.39722222222,6.52277777778,4.62255555555,4.75922222222,8.39444444444
437.91,4.64055555556,6.84255555555,4.627,4.783,4.41688888889,6.54633333334,4.64633333333,4.82966666667,8.45283333333
438.27,4.59744444444,6.80133333333,4.58322222222,4.73866666667,4.37588888889,6.51044444444,4.61166666667,4.79311111111,8.44544444444
438.62,4.56166666666,6.76111111111,4.56377777778,4.70733333333,4.34244444445,6.47977777778,4.59411111111,4.77211111111,8.39655555556
438.98,4.56333333333,6.76588888889,4.58122222222,4.70677777778,4.32444444444,6.47555555556,4.60988888889,4.77655555556,8.41355555556
439.33,4.56422222222,6.75966666667,4.56377777778,4.71188888889,4.308,6.46677777778,4.60544444444,4.776,8.40833333333
439.69,4.56077777778,6.74455555555,4.53511111111,4.69655555556,4.25888888889,6.44711111111,4.55744444444,4.755,8.3855
440.04,4.544,6.73255555556,4.53033333333,4.67977777778,4.25488888889,6.43688888889,4.54133333333,4.73766666667,8.39877777778
440.40,4.49466666667,6.68488888889,4.48666666667,4.62755555556,4.19988888889,6.40755555555,4.49644444444,4.70633333333,8.36944444444
440.75,4.44377777778,6.62611111111,4.43311111111,4.53922222222,4.15022222222,6.34422222222,4.45366666667,4.626,8.30411111111
441.11,4.43122222222,6.62566666667,4.40322222222,4.51655555555,4.14444444444,6.31988888889,4.45455555556,4.618,8.29388888889
441.47,4.42433333333,6.60355555555,4.39988888889,4.49844444444,4.14788888889,6.29088888889,4.44055555556,4.59266666667,8.284
441.82,4.45255555556,6.63677777778,4.41411111111,4.49766666667,4.17888888889,6.30888888889,4.46333333333,4.58844444444,8.28255555556
442.18,4.44833333333,6.65611111111,4.41022222222,4.49855555556,4.18844444445,6.32955555556,4.46755555555,4.60444444444,8.26238888889
442.53,4.49055555555,6.71577777778,4.43433333333,4.542,4.23488888889,6.36511111111,4.50422222222,4.63277777778,8.29644444444
442.89,4.48133333333,6.70566666667,4.42388888889,4.53111111111,4.21933333333,6.35644444444,4.47022222222,4.61955555556,8.26916666667
443.24,4.51566666667,6.74144444445,4.48111111111,4.54366666667,4.26322222222,6.37555555555,4.49166666667,4.63633333333,8.30194444444
443.60,4.52855555555,6.75522222222,4.49533333333,4.57411111111,4.28033333333,6.40922222222,4.54,4.65333333333,8.33488888889
443.95,4.53966666667,6.73711111111,4.484,4.57688888889,4.25811111111,6.41155555555,4.52344444445,4.64922222222,8.3055
444.31,4.52411111111,6.74455555556,4.47511111111,4.55944444444,4.25177777778,6.38266666667,4.51944444444,4.64355555556,8.30455555556
444.66,4.60055555556,6.81077777778,4.54744444444,4.66444444445,4.32522222222,6.47944444444,4.57888888889,4.73288888889,8.38288888889
445.02,4.60244444444,6.796,4.552,4.66888888889,4.31422222222,6.498,4.58288888889,4.73166666667,8.38294444444
445.37,4.64844444445,6.858,4.61044444445,4.69122222222,4.34911111111,6.547,4.64577777778,4.76777777778,8.42511111111
445.72,4.60577777778,6.827,4.56344444445,4.66622222222,4.30588888889,6.50622222222,4.61055555555,4.71722222222,8.36511111111
446.08,4.60033333333,6.82688888889,4.57655555555,4.67555555556,4.30777777778,6.49066666667,4.61633333333,4.72722222222,8.3575
446.43,4.61988888889,6.844,4.60477777778,4.69255555556,4.31377777778,6.50266666667,4.63322222222,4.75633333333,8.37755555556
446.79,4.65155555556,6.86444444445,4.636,4.71466666666,4.34211111111,6.54555555556,4.68277777778,4.78966666667,8.44105555556
447.14,4.61044444444,6.84711111111,4.58422222222,4.69055555556,4.32055555555,6.52477777778,4.64622222222,4.761,8.40411111111
447.50,4.61244444444,6.83877777778,4.59233333333,4.68677777778,4.334,6.51222222222,4.64033333333,4.77,8.41966666667
447.85,4.60622222222,6.85277777778,4.59077777778,4.70788888889,4.34966666667,6.52455555556,4.643,4.77844444444,8.41583333333
448.21,4.66155555556,6.88766666667,4.64422222222,4.76355555556,4.39877777778,6.58477777778,4.68255555555,4.81522222222,8.42933333333
448.56,4.66522222222,6.894,4.62522222222,4.74966666666,4.40244444444,6.54722222222,4.67955555556,4.81177777778,8.41666666667
