wavelength,Back_SpoNicm,Belly_SpoNicm,Breast_SpoNicm,Crissum_SpoNicm,Crown_SpoNicm,DorTail_SpoNicm,Rump_SpoNicm,Throat_SpoNicm,WingTip_SpoNicm
621.95,12.779,49.3972,44.9444666667,47.8456,6.78813333333,12.7128666667,14.1302666667,7.90899999999,13.3322666667
622.28,12.9247333333,49.4734666667,45.074,47.9794,6.89559999999,12.7938,14.2456,7.98353333333,13.4498666667
622.62,13.0144,49.4476,45.1157333333,47.9831333334,6.96380000001,12.8535333333,14.3353333333,8.05473333333,13.5004
622.95,13.0786,49.5588666667,45.1772,48.0964666667,7.02486666667,12.9682666667,14.4324666667,8.13253333333,13.6462
623.28,13.0542,49.4728,45.147,48.0483333333,6.99766666667,12.9727333333,14.4639333333,8.12346666667,13.6284666666
623.62,13.1358,49.4774666667,45.1969333333,47.9986666667,7.10540000001,13.0469333333,14.4977333333,8.21133333334,13.6843333333
623.95,12.9658,49.3042666667,45.0722666667,47.8357333333,6.98426666667,12.9634666667,14.3844666667,8.10853333334,13.5695333333
624.28,12.9758,49.2326666667,45.0570666667,47.7937333333,7.03453333334,12.9872,14.4244,8.13666666667,13.6122
624.62,12.9465333333,49.265,45.065,47.8332,6.94873333333,12.9279333333,14.3704666667,8.07666666666,13.6063333333
624.95,12.9322666667,49.2325333333,45.0354666666,47.8099333333,6.90673333334,12.9102666667,14.3448666667,8.04426666666,13.619
625.28,12.8356666667,49.0774,44.8602,47.6741333333,6.85466666667,12.7905333333,14.235,7.96660000001,13.5548666667
625.61,12.8538,49.0998666667,44.8950666667,47.7436,6.81973333333,12.8012,14.2436,7.97486666667,13.5270666667
625.95,12.799,49.0762666667,44.8329333333,47.6228666667,6.77966666666,12.7636,14.2004,7.91713333333,13.4702666667
626.28,12.6961333333,49.0148666667,44.7615333333,47.5619333333,6.67606666667,12.6676,14.1209333333,7.823,13.4246666667
626.61,12.6127333333,48.9616666667,44.7053333333,47.4963333333,6.55953333333,12.5600666667,13.9964666667,7.72433333333,13.3103333333
626.94,12.5360666667,48.9702,44.7214,47.4688666667,6.48333333333,12.5024,13.8946666667,7.67166666666,13.2137333333
627.28,12.4896,48.8867333333,44.6748,47.4847333333,6.42666666667,12.4655333333,13.839,7.60106666667,13.1934
627.61,12.556,48.9658666667,44.7260666667,47.5695333333,6.4938,12.5068666667,13.8642,7.6184,13.2344666667
627.94,12.5489333333,48.9500666667,44.6727333333,47.5393333333,6.49333333333,12.4976666667,13.8292,7.61633333333,13.2514
628.27,12.6102666667,48.9690666667,44.7074666667,47.6128666667,6.55646666667,12.5858666667,13.895,7.67553333334,13.2981333333
628.61,12.6125333333,48.9432,44.6736,47.6580666667,6.61573333334,12.5969333333,13.91,7.7318,13.3295333333
628.94,12.6272666667,49.0269333333,44.7809333333,47.7718,6.62560000001,12.6484666667,13.9338,7.7266,13.3450666667
629.27,12.5928,49.0971333333,44.8035333333,47.8405333333,6.5662,12.5908666667,13.8879333333,7.67053333333,13.3338666667
629.60,12.5868,49.0823333333,44.8248,47.889,6.54213333333,12.5794666667,13.8749333333,7.6846,13.3194
629.94,12.6179333333,49.1048666667,44.8572,47.9251333333,6.56819999999,12.6641333333,13.8753333333,7.7208,13.3773333334
630.27,12.6934,49.208,44.9605333333,48.0463333333,6.6684,12.7654666667,13.982,7.81633333333,13.4693333333
630.60,12.8139333333,49.2725333333,45.0354,48.1810666667,6.77659999999,12.8793333333,14.1234666667,7.91553333333,13.6276666667
630.93,12.8155333333,49.2769333333,45.0528666667,48.202,6.80513333333,12.8681333333,14.2048666667,7.97193333333,13.6536
631.26,12.8178,49.3309333333,45.1095333333,48.251,6.76266666666,12.855,14.2046,7.99786666667,13.6632
631.60,12.8640666667,49.5049333333,45.2977333333,48.4478,6.7744,12.9216,14.2751333333,8.05706666667,13.7454666667
631.93,12.8048,49.4726666667,45.2348,48.3672,6.75,12.8536666667,14.2583333333,8.01746666667,13.7529333333
632.26,12.7168,49.4428,45.1895333333,48.2914,6.64233333333,12.7955333333,14.1426,7.9058,13.6306
632.59,12.7231333334,49.3805333333,45.1929333333,48.2269333333,6.65706666667,12.8023333333,14.1705333333,7.94626666667,13.6784
632.92,12.7304666667,49.3618,45.1436,48.1915333333,6.716,12.8524666667,14.1658666667,7.96706666667,13.6916
633.26,12.7174,49.4086,45.1818,48.2642,6.71673333333,12.8840666667,14.1644,7.97453333333,13.7128
633.59,12.6308666667,49.3413333333,45.1270666667,48.2181333333,6.64933333333,12.7227333333,14.0862,7.89253333333,13.5986666667
633.92,12.6243333333,49.252,45.053,48.1491333333,6.64153333333,12.6776,14.0513333333,7.8894,13.5648666667
634.25,12.558,49.2098,44.9818,48.0708,6.56926666667,12.5730666667,13.9674,7.83033333333,13.4582666667
634.58,12.4476666667,49.0823333333,44.8298666667,47.9312,6.39913333333,12.4313333333,13.7843333333,7.67886666667,13.311
634.91,12.451,49.0726,44.8184666667,47.9673333333,6.38866666667,12.436,13.794,7.65266666667,13.2998
635.25,12.4251333333,48.9422,44.7068666667,47.8514666667,6.4092,12.3806,13.7742666667,7.63726666667,13.2150666667
635.58,12.442,48.9628,44.7834,47.9016,6.41313333333,12.3763333333,13.7904666667,7.67493333333,13.219
635.91,12.5529333333,49.1030666666,44.8856,47.9959333333,6.5062,12.3612,13.8896666667,7.76446666667,13.3326
636.24,12.5403333333,49.1335333333,44.8181333333,48.0849333333,6.45626666667,12.3253333333,13.8390666667,7.7094,13.2546666667
636.57,12.524,49.1256,44.7875333333,48.0577333333,6.46126666667,12.2918,13.8476666667,7.70966666667,13.2050666667
636.90,12.4634666666,49.094,44.7369333333,47.979,6.42793333333,12.1898,13.7652666666,7.62086666667,13.138
637.23,12.4700666667,49.1077333333,44.6744666667,47.9808,6.43073333333,12.2138,13.7040666667,7.60746666667,13.1129333333
637.56,12.5842,49.1856,44.7685333333,48.1008666667,6.554,12.3170666667,13.7764666667,7.70553333333,13.2132
637.90,12.612,49.2053333333,44.8186666667,48.198,6.62566666667,12.3612,13.8217333333,7.7674,13.2426666667
638.23,12.6464,49.3334666667,44.9057333333,48.289,6.68646666667,12.4423333333,13.8268,7.7998,13.3038
638.56,12.6219333333,49.3120666667,44.851,48.2114666667,6.678,12.393,13.808,7.8094,13.299
638.89,12.6498666667,49.4907333333,44.9446666667,48.3920666667,6.65793333333,12.4313333333,13.8238,7.81533333333,13.3486
639.22,12.627,49.6121333333,44.9872666667,48.4814,6.62313333333,12.4199333333,13.7775333333,7.75453333334,13.2722
639.55,12.4942,49.5088,44.8931333333,48.4276666667,6.54366666667,12.4287333333,13.6954,7.6936,13.1456
639.88,12.4935333333,49.441,44.8852,48.3576666667,6.546,12.4632666666,13.6748666667,7.71313333333,13.1162666667
640.21,12.6481333333,49.538,45.0613333333,48.5544666667,6.64446666667,12.5900666667,13.8332,7.81873333333,13.251
640.54,12.7301333333,49.5332666667,45.0448,48.5544666667,6.742,12.7218,13.9480666667,7.99893333333,13.3640666667
640.87,12.9076,49.7218666667,45.2692,48.7332,6.9364,12.9526,14.1770666666,8.19886666666,13.5652
641.20,12.7918666667,49.7034666667,45.2114666667,48.7120666667,6.86173333333,12.9148,14.1514666667,8.12113333333,13.508
641.53,12.7738666666,49.7108,45.1996,48.7263333333,6.80046666667,12.9212,14.1119333333,8.02060000001,13.4908
641.87,12.8048666667,49.7674,45.2968666667,48.8188666667,6.8016,12.9366,14.2042,8.05333333333,13.4842
642.20,12.8671333333,49.9010666667,45.3976666667,48.983,6.88646666667,13.0241333333,14.2352,8.11673333333,13.5467333333
642.53,12.9177333333,49.9644666667,45.4264666667,48.9704666667,6.92186666667,13.0814666667,14.2217333333,8.1694,13.544
642.86,13.1259333333,50.0466666667,45.5455333333,49.0262,7.14066666667,13.2276,14.3927333333,8.3758,13.7618666667
643.19,13.2425333333,50.1965333333,45.7060666667,49.1548666667,7.29493333333,13.3669333333,14.5049333333,8.48626666667,13.9060666667
643.52,13.3964666667,50.3983333333,45.8289333334,49.2323333333,7.48886666667,13.4744,14.6338,8.63006666667,14.094
643.85,13.4272666667,50.4855333333,45.9158,49.2442,7.5198,13.5220666667,14.6398666667,8.65013333333,14.1626
644.18,13.4579333333,50.6398666667,46.1002,49.4591333333,7.5504,13.5617333333,14.6464666667,8.59119999999,14.1655333333
644.51,13.3475333333,50.5809333333,46.0302,49.414,7.39826666667,13.4034666667,14.5220666667,8.40919999999,14.0308
644.84,13.4178,50.6200666666,46.0909333333,49.5063333333,7.47153333333,13.4772,14.5406666667,8.44133333333,14.1105333333
645.17,13.5244,50.6995333333,46.1957333333,49.5441333333,7.53566666667,13.526,14.5735333334,8.56393333334,14.1520666667
645.50,13.6158,50.8328666667,46.2475333333,49.6500666667,7.6666,13.6283333333,14.6343333334,8.65326666667,14.2311333333
645.83,13.4828666667,50.7318666667,46.1788,49.5939333333,7.5678,13.5223333333,14.6172666667,8.54933333333,14.1236
646.16,13.5139333333,50.6618666667,46.1738666667,49.663,7.63613333333,13.586,14.6818,8.53879999999,14.1988
646.49,13.4909333333,50.7025333333,46.2089333333,49.7652,7.54753333333,13.5761333333,14.5809333333,8.42246666667,14.1644
646.82,13.5398,50.6449333333,46.1586,49.7644666667,7.56066666667,13.5288,14.5852666667,8.39040000001,14.1784666666
647.15,13.5293333333,50.7962666667,46.2983333333,49.9353333333,7.56726666667,13.6121333333,14.6942666667,8.39266666666,14.245
647.48,13.5481333333,50.7534666667,46.1669333333,49.8533333333,7.60800000001,13.6283333333,14.6912666666,8.45093333334,14.2621333333
647.81,13.5561333333,50.6754666666,46.0618666667,49.7982,7.55826666666,13.5981333333,14.6951333333,8.47333333333,14.266
648.14,13.5240666667,50.6450666667,46.0592,49.8043333333,7.53853333334,13.5962,14.6639333333,8.456,14.2614666667
648.47,13.4735333333,50.6252666666,46.0271333333,49.7003333333,7.41853333333,13.4818666667,14.5804,8.37286666667,14.1590666667
648.80,13.4949333333,50.6174666667,45.9585333333,49.6615333333,7.44506666667,13.5458666667,14.5528666667,8.36153333333,14.1712
649.13,13.4077333333,50.5559333333,45.9457333333,49.5636666667,7.34233333333,13.4530666667,14.4712666667,8.24833333334,14.1071333333
649.46,13.5106,50.7167333334,46.0655333333,49.5936,7.3314,13.524,14.4814666667,8.27326666667,14.1568666667
649.79,13.4946666667,50.6539333333,46.0458666667,49.3876666667,7.2958,13.4749333333,14.4557333333,8.28586666667,14.1013333333
650.11,13.4418,50.6146,45.9917333333,49.3159333334,7.2804,13.4874666667,14.5025333333,8.35199999999,14.1043333333
650.44,13.4045333333,50.624,45.962,49.3298,7.26466666667,13.5384,14.5134,8.31333333334,14.0825333333
650.77,13.4086666667,50.5115333333,45.9029333333,49.2370666667,7.24686666666,13.5564666667,14.4672666667,8.26833333334,14.0352
651.10,13.3474666667,50.4766,45.9096666667,49.2823333333,7.19426666667,13.5312666667,14.3818666667,8.16413333333,13.962
651.43,13.3582,50.4361333333,45.8622,49.1728,7.2466,13.6066666667,14.3508666667,8.18359999999,13.9952
651.76,13.4290666667,50.5148,45.9302,49.2164,7.31413333333,13.6819333333,14.4000666667,8.23866666666,14.0688
652.09,13.4956,50.5944666667,45.9628666667,49.2958,7.46246666666,13.8379333333,14.5341333333,8.34859999999,14.2204
652.42,13.5568,50.6779333333,46.1104666667,49.4366666667,7.51553333334,13.8876,14.6556,8.40819999999,14.3483333333
652.75,13.6127333333,50.6331333333,46.1403333333,49.4399333333,7.6432,14.0017333333,14.6810666667,8.51346666666,14.4023333333
653.08,13.7915333333,50.6379333334,46.2288666667,49.5514666667,7.86073333333,14.2192666667,14.9354,8.73899999999,14.6008
653.41,13.6586,50.6738,46.2757333334,49.6384666667,7.767,14.1592666667,14.8366,8.58593333333,14.5718
653.74,13.7016666667,50.7113333333,46.2878,49.6620666667,7.80920000001,14.2261333333,14.9018,8.59039999999,14.6304
654.06,13.8835333333,50.8017333334,46.4402,49.6871333333,7.94080000001,14.3442,15.0849333333,8.78233333333,14.7566666667
654.39,13.737,50.6614666667,46.3282666667,49.5574,7.8246,14.191,14.9788666667,8.699,14.6519333333
654.72,13.6602,50.6912666667,46.3557333333,49.4900666667,7.70966666667,14.1063333333,14.9138,8.60526666667,14.5816
655.05,13.8858666667,50.9752,46.6496666667,49.7452,7.87079999999,14.2928666667,15.1604666667,8.77846666666,14.7997333333
655.38,14.0712,50.9635333333,46.6028666667,49.7378666667,8.01186666667,14.4650666667,15.2782,8.924,14.9404
655.71,14.1884,51.0064666667,46.6507333333,49.7404666667,8.05220000001,14.5228,15.3347333333,8.9558,14.9722666667
656.04,14.1366,50.9800666666,46.5817333333,49.5902,7.99226666666,14.5144,15.2768,8.90219999999,14.8488
656.37,14.2208666667,51.0404666667,46.6565333333,49.7047333333,7.96853333334,14.5426,15.3462,8.92400000001,14.9464
656.69,14.2192666667,51.0798666667,46.6575333333,49.719,7.99919999999,14.5939333334,15.2992,8.90533333334,14.9792
657.02,14.2342666667,51.0354,46.569,49.6486666667,7.99506666667,14.6078,15.3384666667,8.91466666667,14.9852
657.35,14.1531333333,50.892,46.4754666667,49.4881333333,7.9356,14.5419333333,15.2175333333,8.80393333333,14.8686666667
657.68,14.0668666667,50.8942666667,46.4522,49.5106666667,7.79006666667,14.4948666667,15.0999333333,8.69053333333,14.8433333333
658.01,14.0503333333,50.9560666667,46.5086,49.5692666667,7.69233333334,14.4774,15.0941333333,8.63193333334,14.8070666667
658.34,13.9558666667,50.7608666667,46.3083333333,49.4094,7.62253333333,14.3993333333,15.0540666667,8.60993333334,14.7472
658.66,13.7446666667,50.613,46.0976,49.2559333333,7.42913333333,14.2102666667,14.8828666667,8.43913333333,14.5714666667
658.99,13.6262,50.4608666666,46.0370666667,49.1535333333,7.30646666666,14.1124,14.8374666667,8.3408,14.4583333333
659.32,13.6115333333,50.3878666667,45.9688,49.0935333333,7.2558,14.1198,14.8278666667,8.3406,14.4553333333
659.65,13.6159333333,50.3926,46.0194,49.1522,7.26653333333,14.1431333333,14.8867333333,8.38973333333,14.5586666667
659.98,13.6218666667,50.4219333333,45.939,49.1201333333,7.27233333333,14.1714666667,14.9718,8.43446666667,14.57
660.31,13.6130666667,50.4248666667,45.9488,49.0725333333,7.27279999999,14.1223333333,14.9623333334,8.41913333334,14.5758666667
660.63,13.7784666667,50.5120666667,46.0778,49.1901333334,7.37946666667,14.2398,15.0924,8.59046666667,14.6569333333
660.96,13.8042666667,50.5046666667,46.0854666667,49.2485333333,7.39686666666,14.2596666667,15.1610666667,8.62799999999,14.7492666667
661.29,13.7204666667,50.4244666667,45.9847333333,49.1555333333,7.37813333333,14.1993333333,15.1553333334,8.61366666666,14.6869333333
661.62,13.9374,50.543,46.1158,49.3334,7.67093333333,14.3884,15.3379333333,8.90933333333,14.9222666667
661.94,14.0946666667,50.6455333333,46.2763333333,49.4302,7.81006666667,14.5319333333,15.4746,9.08673333334,15.0424
662.27,14.304,50.6174,46.3796,49.4769333333,8.0692,14.7538666666,15.6793333333,9.28080000001,15.1952
662.60,14.2998,50.7112,46.4478666667,49.606,8.08933333333,14.7638,15.6673333333,9.27206666666,15.2208
662.93,14.2361333333,50.7070666667,46.4591333334,49.5831333333,8.03593333334,14.7249333333,15.664,9.23373333334,15.1652666667
663.26,14.4068,50.7439333333,46.4436,49.583,8.24273333333,14.8938,15.8389333333,9.4228,15.3457333333
663.58,14.5492666667,50.9784666667,46.6668,49.7884,8.4558,15.0816666667,15.9606666667,9.60313333335,15.5586
663.91,14.3945333333,50.7674666666,46.5334666667,49.6923333333,8.25393333333,14.9488666667,15.8475333333,9.49713333333,15.4301333334
664.24,14.3812,50.7428,46.5404,49.734,8.29020000001,14.9937333333,15.8155333333,9.43466666666,15.4573333333
664.57,14.4576,50.9606,46.7332,49.8584,8.28706666667,15.0877333333,15.8207333333,9.4384,15.4672666667
664.89,14.5552666667,51.1216666667,46.8722666667,50.0547333333,8.30259999999,15.1875333333,15.9018,9.49526666667,15.5529333333
665.22,14.6242,51.174,46.8408666667,50.0346,8.31740000001,15.2677333334,15.9434666667,9.53493333333,15.6306
665.55,14.6884666666,51.2878666667,47.0129333333,50.1972,8.36013333333,15.3592666667,16.0034,9.57366666667,15.7436666667
665.87,14.5912666667,51.4084666667,47.0398,50.2602666667,8.167,15.2424,15.9025333333,9.44373333334,15.666
666.20,14.6335333333,51.5954666667,47.1796,50.3249333333,8.15806666667,15.3119333333,15.9723333333,9.48693333333,15.703
666.53,14.4756,51.5024666667,47.1341333333,50.2929333333,8.0492,15.2048666666,15.8609333333,9.37706666666,15.6314
666.86,14.254,51.5642666666,47.1224666667,50.3680666667,7.76859999999,15.0378666667,15.6386,9.12853333334,15.3334
667.18,14.2742666667,51.4425333333,47.0564666667,50.217,7.71979999999,15.0382,15.5646666667,9.10473333333,15.2852666667
667.51,14.389,51.4334,47.0169333333,50.1595333333,7.76539999999,15.1226666667,15.5914666667,9.19873333333,15.2861333333
667.84,14.2740666667,51.3301333333,46.8506666667,50.0398,7.63953333334,14.9614666667,15.4767333333,9.2112,15.2158
668.16,14.4082666667,51.3364666667,46.8690666667,50.1259333333,7.80833333334,15.0754666667,15.6023333333,9.40919999999,15.3855333333
668.49,14.3473333334,51.2270666666,46.8258666667,50.0038666667,7.81466666667,15.0462,15.5291333334,9.37626666666,15.3084666667
668.82,14.1668666667,50.8754,46.4965333333,49.7372666667,7.64060000001,14.8864666667,15.3560666667,9.24553333335,15.1285333333
669.14,14.2192,50.8608666667,46.4613333333,49.7582,7.67433333333,14.9457333333,15.4064666667,9.28599999999,15.1502666667
669.47,14.0826,50.7932,46.3812666667,49.716,7.50453333333,14.8435333333,15.2669333333,9.18740000001,15.0431333333
669.80,14.0660666667,50.7065333333,46.3027333333,49.7232,7.52813333333,14.8131333333,15.2826,9.24793333333,15.0213333333
670.13,14.3241333333,50.8648666667,46.4534,49.8516,7.74226666667,14.9890666667,15.4435333333,9.47186666667,15.1360666667
670.45,14.5317333333,50.7834,46.4971333333,49.8119333333,7.98786666667,15.2022,15.6630666667,9.74180000001,15.3784
670.78,14.4926,50.7866666667,46.5408666666,49.8432,7.92419999999,15.1871333333,15.6949333333,9.81253333333,15.4519333333
671.10,14.3574,50.7456666667,46.3885333333,49.8146,7.89766666666,15.0966,15.6201333333,9.73626666667,15.4373333333
671.43,14.5374,50.8342,46.4918666667,49.8702,8.05353333334,15.2757333333,15.8782666667,9.8562,15.6544
671.76,14.5892666667,50.7792,46.4448,49.7921333333,8.08953333334,15.3494,15.9758666667,9.94666666665,15.6465333333
672.08,14.565,50.8040666667,46.3279333333,49.7491333333,8.04,15.3548666667,15.9971333333,9.9444,15.6392
672.41,14.67,51.0100666667,46.5453333333,49.9306,8.188,15.4923333333,16.0993333333,10.0092666667,15.7892666667
672.74,14.6263333333,51.0449333333,46.4874666667,49.9063333333,8.13466666667,15.4386,16.0436666666,9.92486666668,15.807
673.06,14.7565333334,51.0931333333,46.5322666667,49.9415333333,8.29540000001,15.5434,16.1674666667,10.0542666667,15.9059333333
673.39,14.7076666667,50.9282,46.3717333333,49.8002666667,8.24700000001,15.5687333333,16.0912,10.0342,15.9133333333
673.72,14.6433333333,50.9572,46.3956,49.9066666667,8.19339999999,15.5781333333,16.0668,10.0255333333,15.9355333333
674.04,14.3836,50.7527333333,46.1561333333,49.7095333333,7.9098,15.2263333333,15.7913333333,9.72746666667,15.6886666667
674.37,14.1397333333,50.6288,45.9818,49.7126,7.72440000001,15.0243333333,15.5867333334,9.41766666668,15.409
674.69,14.2886,50.7467333333,46.1884666667,49.7822,7.87060000001,15.2005333333,15.7928666666,9.57479999999,15.5580666667
675.02,14.1662,50.8815333333,46.3556666667,49.9654,7.75313333333,15.1983333333,15.6627333333,9.49873333332,15.4209333333
675.35,13.8992666667,50.7128,46.1956666667,49.9557333333,7.51986666666,14.9341333333,15.4102666667,9.252,15.2158666667
675.67,13.8863333333,50.6755333334,46.282,50.0128,7.54800000001,14.9946666667,15.3411333333,9.29453333334,15.2493333333
676.00,13.7838666667,50.6651333333,46.2693333333,50.0074666667,7.39020000001,14.9176666667,15.2354666667,9.1806,15.0886666667
