wavelength,Back_TanSchm,Belly_TanSchm,Breast_TanSchm,Crissum_TanSchm,Crown_TanSchm,DorTail_TanSchm,Patch10_TanSchm,Patch11_TanSchm,Patch12_TanSchm,Patch13_TanSchm,Patch14_TanSchm,Patch15_TanSchm,Rump_TanSchm,Throat_TanSchm,WingTip_TanSchm
787.45,7.96181904763,49.7104333333,53.0788666667,27.2192666667,53.0263333333,8.11616666666,7.29393333333,6.97379999999,4.8948,4.3114,5.76306666667,9.80686666667,47.0044,8.92106666665,13.6207666667
787.76,8.70020000001,50.4595333333,53.458,27.7878,53.6684,8.63180000001,7.9252,7.86073333333,5.9406,5.24896666667,6.52500000001,10.3478666667,47.4355333333,9.4802,14.3727666667
788.07,8.97147619047,51.2044,54.1248,28.1332,54.3312,9.13123333333,8.18906666667,8.04733333333,6.20213333334,5.49473333333,6.59366666667,10.486,48.1376666667,9.74186666667,14.7462333333
788.38,9.80214285714,51.6316333334,54.5598,28.7756,54.929,9.8091,9.04300000001,9.00913333333,6.90846666667,6.42896666667,7.4306,11.3854666667,48.4829333333,10.6895333333,15.7117666667
788.69,10.4617523809,52.2530666667,55.1870666667,29.4660666667,55.4981333333,10.5969666667,9.84439999999,9.95386666667,7.93186666667,7.44643333333,8.23033333333,12.312,48.9869333333,11.5427333333,16.5279
789.00,11.2969047619,52.7424,55.5750666667,30.266,56.0318,11.5420666667,10.7017333333,10.97,9.01746666667,8.53553333333,9.00886666666,13.1866,49.5327333333,12.3904666667,17.4816666667
789.31,12.411552381,53.5964666667,56.1911333333,30.9722,56.7088,12.6534333333,11.7087333333,12.1169333333,9.95800000001,9.42766666666,10.442,13.9266666667,50.5682,13.3460666667,18.4090666667
789.62,11.5247333333,52.7753,55.7587333333,30.3241333333,56.1836666667,11.6204333333,11.1011333333,11.3028,9.06199999999,8.54056666667,9.92493333334,13.1616,50.2339333333,12.5992666667,17.4609666667
789.92,11.1548666667,53.0280333333,56.4543333334,30.4339333333,56.4720666667,11.3016,11.0758,11.3368,8.92866666667,8.17190000001,9.88486666667,13.1827333333,50.5533333333,12.5011333333,17.5962
790.23,10.5852,52.8720666667,56.1735333333,29.9432,56.0373333333,11.0815666667,10.4975333333,11.0974666667,8.5026,7.42786666667,9.50240000001,12.7652666667,50.2795333333,11.9834666667,17.296
790.54,10.5154857143,53.2774333333,56.5053333333,30.2639333333,56.725,11.2613,10.4647333333,11.6048666667,8.56346666667,7.54023333334,9.764,12.838,50.7451333333,12.2914,17.2809666667
790.85,11.3548952381,53.8231666667,57.3456666667,31.0953333333,57.0286666667,12.3634,11.4974666667,12.8413333333,9.75633333334,8.47410000001,10.8588,13.7829333333,51.1379333333,13.3334666667,18.0743
791.16,11.2598095238,53.8344,57.405,31.0238666667,56.8482,12.3893333333,11.5516,12.8927333333,9.76520000002,8.19173333333,10.9223333333,13.7788666667,50.8593333333,13.188,18.1434
791.47,11.8491619048,53.9398,57.3098,31.4697333333,57.0262,12.7097333333,12.0127333333,13.4751333333,10.3204666667,8.90196666667,11.4698,14.3066666667,50.9464666667,13.8665333333,18.4689666667
791.78,11.4201047619,53.1856333333,56.4795333333,31.029,56.2284666667,12.3411,11.8611333333,13.3775333333,10.3052,8.66316666667,11.2161333333,13.6434666667,50.3544,13.5746,17.9542
792.08,10.9624095238,53.0761333333,56.6213333333,30.7766666667,56.1522666666,11.8734,11.5682666667,12.8390666667,9.52600000001,8.42653333334,10.7916,12.8644,50.5144,13.2777333333,17.5743666667
792.39,9.88370476191,51.8458333333,56.0112666666,29.8106,55.0998,10.7092,10.6246666667,11.4746666667,8.03893333333,7.24780000001,9.68253333332,11.6691333333,49.6568666667,12.381,16.4285666667
792.70,9.09815238095,51.4322666667,55.9114,29.5468666667,54.9322,9.80726666667,9.91140000001,10.7865333333,7.21893333333,6.65636666667,8.71359999999,11.1510666667,49.0312,11.927,15.8724333333
793.01,9.46824761905,52.2194666667,56.4382,30.2127333333,55.5030666667,10.3413666667,10.0131333333,11.1899333333,7.7016,7.03446666667,8.90980000001,11.2950666667,49.4824666667,12.4822666667,16.2752
793.32,9.66004761905,51.7120666667,55.5088666667,29.7332,55.0584666667,10.4663,9.73320000001,11.0904666667,7.78033333333,7.1251,8.68173333333,11.0231333333,48.9508,12.4372,16.1021333333
793.62,10.2209047619,51.7311,55.2799333333,29.9384,55.1720666667,10.5494666667,9.91273333334,11.1967333333,7.84293333333,7.58593333333,8.72620000001,11.2685333333,48.8238,12.7889333333,16.2892
793.93,9.98023809524,51.5063333333,55.051,29.4444666667,54.7504,10.3567333333,9.82166666665,10.6219333333,7.47713333333,7.37756666667,8.51680000001,10.9175333333,48.4454,12.4364,15.9454666667
794.24,9.14725714285,50.9158333333,54.51,28.5136666667,54.4333333333,9.6932,8.86146666666,9.52673333334,6.15,6.36466666667,7.56713333333,10.0384,47.9560666667,11.2304666667,15.2775
794.55,9.18372380952,50.9754,54.8437333333,28.4331333333,54.7415333333,9.37270000001,8.46886666667,9.2166,5.94473333333,6.18273333333,7.2502,10.041,48.4638666667,11.0548,15.1791666667
794.86,9.13204761905,50.4806,54.7320666667,28.4277333333,54.3546,9.47170000001,8.61393333333,9.21253333334,6.05286666667,6.29696666667,7.28546666667,10.1132666667,48.1459333333,10.7168666666,15.3132666667
795.16,8.91025714286,50.6806,55.0414666666,28.3093333334,54.4084666667,9.28916666667,8.39486666667,8.63613333334,5.7372,6.0539,6.87766666666,10.2134666667,48.1386666667,10.6606666667,15.1721
795.47,9.36142857142,51.0263666667,55.1868666667,28.5451333333,54.9228,10.1269,8.70453333333,9.0184,6.2082,5.90676666667,7.32940000001,10.8469333333,48.4204666667,10.9765333333,15.7224666667
795.78,9.56338095238,51.3022333334,55.2142,28.7542,55.3767333333,10.5712,8.79373333333,9.44859999999,6.62226666667,6.002,7.78433333334,11.4474666667,48.4589333333,11.1324666667,16.2357666667
796.09,9.81315238095,50.7855666667,54.566,28.2668666667,54.8609333333,10.7276,8.83733333333,9.38366666668,6.69086666667,5.9899,7.93333333334,11.5108,48.1411333333,11.0032,16.4105666667
796.40,10.0706095238,50.564,54.4181333333,28.1529333333,54.681,11.0513333333,9.19480000001,9.67740000001,7.02026666667,6.5496,8.26773333333,12.0954666667,48.1145333333,11.3548666667,16.7671666667
796.70,10.5155047619,51.2365666667,55.2512,28.773,55.4540666667,11.2367,9.55553333333,9.78746666667,7.27526666667,6.7584,8.58446666666,12.3962,48.8598666666,11.6280666667,17.0507666667
797.01,10.4670952381,51.3695,55.8089333333,28.7767333333,55.6092,11.1866333333,9.55173333334,9.64426666667,7.37826666667,6.6934,8.72313333334,12.3391333333,49.1324666667,11.4472666667,17.0053333333
797.32,11.4104666667,51.8414666667,56.0773333333,29.2638666667,55.9942,11.9221,10.257,10.4425333333,8.29553333333,7.34893333333,9.17079999999,13.0153333333,49.8118666667,12.1985333333,17.8160666667
797.63,11.5710476191,51.6545,55.6598666667,29.5356666667,55.7819333333,12.0626333333,10.2101333333,10.6403333333,8.82213333333,7.4927,9.42333333334,13.0449333333,49.4720666667,12.6734,17.7811
797.93,11.9044285714,51.3653,55.2020666667,29.7362,55.4732,12.7209666667,10.7964,10.9998666666,9.26166666667,8.027,9.82313333334,13.3961333334,48.9276666667,13.2461333333,18.1358333333
798.24,11.8199809524,51.4287666667,55.0776666667,29.6084666667,55.4718,12.4095333333,10.3129333333,10.8942666667,8.8494,7.61016666667,9.55906666668,13.2741333333,48.6967333333,13.2644666667,18.13
798.55,11.3421714286,51.3986666667,55.1612666667,29.0226666667,55.7857333333,11.6806,9.53026666666,10.556,8.3372,6.78103333333,9.03780000001,12.6275333333,48.8042666667,12.4802666667,17.6442
798.85,10.5518190476,50.1987,54.0056666667,28.1639333333,54.4283333333,10.7054333333,8.6426,9.88533333334,7.66493333333,6.14213333333,8.1792,11.566,47.6036666667,11.4896,16.6846333333
799.16,11.0753047619,50.4990333333,54.593,28.725,54.7618666667,11.1085333334,8.935,10.5581333333,8.37686666667,6.8638,8.86333333333,11.874,47.8238,12.0534,17.0224333333
799.47,10.9673619048,50.5559666667,54.3269333333,28.8598,54.4194666667,11.3205,8.89566666667,10.7800666667,8.53026666667,7.06816666667,9.01413333333,11.722,47.7375333333,12.1699333333,16.646
799.78,10.7842095238,50.2578333333,53.9792,28.9948,54.4843333333,11.3517,8.80213333333,10.448,8.58860000001,6.78143333333,8.94793333334,11.5259333333,47.5991333333,11.9636,16.3804
800.08,9.79397142857,49.8780333333,53.4074666667,28.5994666667,54.0057333333,10.9319333333,8.08053333333,9.77493333333,8.10173333333,5.9969,8.266,10.9082666667,47.032,11.3000666667,15.6817
800.39,9.29447619048,49.848,52.6773333333,28.32,53.8293333333,11.0986666667,8.02666666667,9.89333333333,7.984,5.73066666667,7.92,10.6773333333,46.8106666667,11.2693333333,15.2266666667
800.70,8.87962857142,49.6045,52.5155333333,28.0494666667,53.6669333333,10.7721333333,7.69426666667,9.34079999999,7.40913333333,5.30543333333,7.77519999999,10.3739333333,46.2146,10.912,14.7
801.00,9.13852380952,49.9808333333,53.1804666667,27.9224,53.9776666667,10.8957,8.08093333333,9.4294,7.58953333333,5.62653333333,7.89526666667,10.6142666667,46.672,10.9473333333,15.0888
801.31,8.05637142858,49.6259666667,52.917,26.9985333333,53.6258666667,9.81136666666,6.796,8.44446666667,6.41346666667,4.23353333333,6.75659999999,9.37266666666,46.4583333333,9.76093333334,14.1181
801.62,6.80502857143,49.2272333333,52.4162666667,26.1360666667,53.1719333333,8.80616666666,5.7554,7.48573333333,5.57673333334,3.27853333333,5.84780000001,8.27553333333,46.4648666666,8.7428,12.9586333333
801.92,7.9593047619,49.0007333333,52.2890666667,26.8021333333,52.7066,10.0451,7.05606666667,8.46753333334,6.64413333333,4.56673333333,6.93200000001,9.58506666666,46.1812,9.88426666666,13.9006666667
802.23,8.5934,49.4986666667,52.8033333333,27.0597333333,53.5441333333,10.4187666667,7.58953333333,8.72933333333,7.0314,5.15673333333,7.44153333333,9.99413333333,46.2734666667,10.5584666666,14.3217333333
802.54,8.06123809524,49.2647,52.0058,26.3406,52.6752666667,10.1001,7.86833333333,7.90280000001,6.35193333333,4.95276666667,6.80973333333,9.77973333333,45.7225333333,10.2890666667,14.3204333333
802.84,8.15522857144,49.6752333333,52.6198,26.5506666666,53.2694666667,10.0840333333,7.98946666667,7.91986666667,6.713,5.0942,6.82333333334,10.1828666667,46.0282,10.6064,14.9522666667
803.15,8.62100952381,50.0115333333,53.1946666667,26.5222666667,53.2062,10.3667666667,8.5096,8.53840000001,7.1288,5.56906666667,7.00753333333,10.5950666667,46.1294,11.294,15.5428666667
803.46,9.49081904761,50.4684333333,53.5804666667,27.0344666667,53.5978666667,10.9136666667,9.59773333334,9.41373333333,7.51713333333,6.62656666667,7.77020000001,11.5115333333,46.4081333333,12.1954,16.3246333333
803.76,9.71350476191,50.7018,53.9142666667,27.2305333333,53.4080666667,10.6558,9.74413333335,9.05940000001,7.36273333333,6.845,8.11039999999,11.6998666667,46.1203333333,12.2576666667,16.3964
804.07,9.14367619048,50.408,53.2414,26.9539333333,53.1206666667,10.2097333333,9.39086666667,8.60919999999,7.0344,6.48563333333,7.68386666666,11.2585333333,45.9654,11.8620666667,16.3362
804.38,9.15828571429,50.2351,53.075,26.9363333333,53.2186,10.0917,9.19679999999,8.64013333334,7.34933333333,6.65806666667,7.61893333333,11.2047333333,46.1446,12.1228,16.2107
804.68,8.90483809524,49.3457666667,52.2287333333,26.4966666667,52.8235333333,9.62333333332,8.94353333333,8.14493333334,7.10286666666,6.53923333333,7.22746666667,10.9261333333,45.4884666667,11.9684,15.8624666667
804.99,9.24642857144,49.1806,51.8181333333,26.4198,52.9741333333,9.82899999999,9.33220000001,8.04713333334,7.32313333333,6.49546666667,7.28953333333,10.7744666667,45.0506,12.1493333333,15.9623333333
805.30,9.10142857143,49.9744333333,52.227,26.627,53.5887333333,9.7504,9.09499999999,7.79579999999,7.32466666666,6.13046666667,7.23973333334,10.4454,45.2936,11.9092,15.8297333333
805.60,8.67455238095,50.0400333333,52.2737333333,26.9014,53.6368666667,9.67366666667,9.20386666666,7.76060000001,7.26813333333,5.84486666667,6.90146666666,10.4810666667,45.7389333333,11.6895333333,15.7445
805.91,9.00364761904,49.9395333333,52.4475333333,27.1670666667,54.0006,9.82456666667,9.21479999999,8.08733333333,7.7538,5.91016666667,7.21880000001,10.4228666667,46.0166,11.5963333333,15.3524
806.21,8.65488571429,49.4965,51.7998,26.5277333333,53.7442,9.16380000001,8.83093333333,7.60999999999,7.41886666667,5.23443333333,6.5972,9.74539999999,45.6308666667,10.6828666667,14.7192666667
806.52,8.05568571429,49.1343,51.3957333333,26.2486,53.6453333333,8.35103333333,7.93866666667,6.84333333333,6.79033333333,4.50536666667,5.84813333333,8.49240000001,45.3651333333,9.83506666667,14.0812333333
806.83,6.88408571428,48.1850333333,50.7816666667,25.0614666667,53.0219333333,7.0889,6.46906666667,5.35480000001,5.936,3.15676666667,4.51633333333,7.02033333334,44.708,8.34393333333,12.6296
807.13,6.44728571428,47.8001,50.5302,24.6740666666,52.9067333333,6.6362,6.0268,5.20413333333,5.7708,2.7696,4.18646666667,6.41686666667,44.8142,7.82440000001,12.5532333333
807.44,6.8274952381,47.3241666667,50.5016,24.7461333333,52.6300666667,6.6697,6.26906666667,5.8288,6.00006666667,2.97243333333,4.60546666667,6.39146666667,44.4342666667,8.0428,12.6515666667
807.74,6.32637142857,46.7471,50.3194666667,24.6698,52.2605333333,6.43706666667,6.08373333333,5.66813333333,5.07913333333,2.20783333333,4.31626666667,6.20146666667,43.8262666667,7.57820000001,12.4527333333
808.05,7.08467619047,47.6377333333,50.9523333333,25.5388,52.5313333333,7.26816666667,6.8044,6.82960000001,5.83953333333,2.91973333333,5.28193333333,7.14273333333,44.3796,8.18920000001,13.4304666667
808.35,6.62825714285,47.7405666667,51.3390666667,25.5415333333,52.4576666667,7.20676666667,6.34073333333,6.81366666667,5.81013333333,2.8506,5.14533333333,7.10766666667,44.7619333333,7.88120000001,13.1829666667
808.66,6.08493333333,47.6650333333,51.4154,25.4055333333,52.5648666667,6.95896666667,6.0098,6.5878,5.5172,2.90636666667,4.5518,6.71913333333,45.4121333333,7.34966666666,12.8406666667
808.97,6.56158095238,48.6225333333,52.0629333333,25.7438666666,53.3265333333,7.24513333333,6.40606666667,7.18146666667,6.10506666667,3.48703333333,5.1622,7.06780000001,46.2721333334,8.13113333333,13.2497666667
809.27,6.48525714285,48.8900333333,52.2471333333,26.1370666667,53.788,7.15543333333,6.55806666666,7.461,6.25253333333,3.43503333333,5.30893333333,7.19613333333,46.6395333333,8.73046666666,13.5369666667
809.58,6.76766666666,48.9587,52.5155333333,26.7902666667,54.0893333333,7.82459999999,6.8178,7.96566666666,6.30926666667,3.78003333333,5.9244,7.35386666667,46.9140666667,9.56020000001,13.6253666667
809.88,7.25228571428,49.5214666667,53.0559333333,27.0622,54.4016666666,8.31763333332,7.46453333333,8.65086666667,6.64586666667,4.32526666667,6.52093333333,8.19293333333,47.1730666667,9.95493333332,14.1208333333
810.19,8.0888952381,49.7064666667,53.43,27.8066,54.5907333333,9.07773333334,8.33859999999,9.86526666668,7.43346666667,5.2815,7.42653333332,9.3402,47.4058666667,11.0189333333,15.3124333333
810.49,7.19353333333,48.4896333333,52.5208666667,26.9375333333,53.8958666667,8.52783333333,7.38886666667,9.22926666666,6.59726666667,4.47923333333,6.22926666667,8.64593333333,46.4582666667,10.278,14.2987333333
810.80,6.25220952382,48.1773666667,52.766,26.4750666667,54.0354666667,8.47166666666,6.6596,8.36880000001,5.85093333333,4.0637,5.57446666667,8.06373333333,46.4468666667,9.45386666667,13.4612
811.10,6.23792380952,48.2838666667,51.9604,26.3552,53.7294666667,8.50313333333,6.79393333333,8.25193333333,6.27026666667,4.4656,5.49893333333,7.80606666667,46.2702666667,9.63186666668,13.0645333333
811.41,6.3744,48.3351666667,52.2612666667,26.8442,53.8658,8.98493333333,7.24886666667,8.49853333333,6.411,4.92,5.90693333333,8.12913333333,46.7163333333,9.81913333333,12.8328
811.71,8.13421904763,49.4485333333,53.3050666667,28.0947333333,54.8957333333,10.7740333333,8.95719999999,9.79840000001,7.621,6.45806666667,7.232,9.7844,47.2534,11.4386,14.4256666667
812.02,9.18709523809,49.8690666667,53.7367333333,28.9667333333,55.4847333333,11.2951,9.632,10.2476666667,8.32993333333,6.8045,8.08913333334,10.7784666667,47.5229333333,12.3566,15.0920333333
812.32,9.08958095239,49.3503666667,53.6329333333,28.5438,55.0392,10.7388333333,9.15073333334,9.36466666667,7.8374,6.35973333333,7.56620000001,10.621,47.2234,11.7201333333,14.825
812.63,9.1923047619,49.2565333333,53.2543333333,28.1178666667,54.4324,10.7650333333,8.75,8.85773333333,7.67953333333,6.15663333333,7.03306666666,10.5532,47.2701333333,11.2427333333,14.6516
812.93,9.49806666667,49.5196333333,53.5718,28.1330666667,54.3372666667,10.7766333333,9.03573333334,9.00693333333,7.71393333333,6.35966666667,7.0278,10.9715333333,47.5407333333,11.0726,14.7959666667
813.24,8.76979999999,49.162,53.0026,27.4752,54.3036,9.86780000001,8.12206666667,8.09993333333,6.82093333333,5.36573333333,6.09333333333,10.2315333333,47.3576666666,10.0552,13.8403333333
813.54,9.48916190476,50.1253,53.1268666667,28.1194666667,54.9704,10.8701666667,8.8864,8.60619999999,7.56626666667,5.73376666667,6.4972,10.6858666667,48.0898666667,10.5900666667,14.1335
813.85,11.3348,51.5317333333,54.0262666666,29.1320666667,55.8060666667,12.6405,10.5106,9.86873333333,9.19773333334,7.2976,8.14739999999,12.1882666667,49.11,12.356,15.7733
814.15,11.8154666666,52.4134666667,54.6946666667,30.0073333333,56.4532666667,12.7113333333,10.8242,10.2428666667,9.81606666666,7.6857,8.52086666666,13.0096,50.0882666667,13.1493333333,16.5232333333
814.46,12.1103428572,53.6339333333,55.9864,30.3345333333,57.5724,12.8749,10.8831333333,10.0112666667,9.80086666665,7.531,8.42546666667,13.4460666667,51.2814,13.3032666667,17.2453333333
814.76,13.1508095238,54.2413666667,56.3301333333,31.0462666667,58.692,13.6247333333,11.9954666667,10.7772,10.897,8.44916666667,8.96113333334,14.1705333334,51.6742,14.5292666667,18.4303666667
815.07,12.1338857143,53.0797666667,54.7428,29.8880666667,57.7106,12.2969,10.8352,9.77633333333,9.79873333334,7.46836666667,7.91946666667,12.5503333333,50.6115333333,13.393,17.1775666667
815.37,11.6327809524,52.4112,54.2000666667,29.3628666667,57.1480666667,12.2593666667,10.8148666667,9.94813333334,9.35539999999,7.9185,7.72593333333,11.8964,50.3702666667,13.5111333333,17.1851666667
815.68,11.3039238095,52.0211666667,53.6242,29.4802666667,56.9248,12.4572,11.4430666667,10.5054,9.34933333334,7.91713333333,8.04786666667,11.6757333333,49.8582666667,13.8422666667,17.3574333333
815.98,10.8612190476,51.3942333333,53.1828666666,29.2617333333,56.7956,11.9140666667,11.3905333333,10.5232666667,8.83873333333,7.69183333333,8.07886666667,11.3764,48.9536666667,13.6846,16.8386333333
816.29,10.3797238095,51.386,52.9282666667,29.3319333333,57.0861333333,11.7235,11.2080666667,10.398,8.9482,7.64043333333,7.75413333334,11.2153333333,48.8912666667,13.6816666667,16.7128666667
816.59,9.4758952381,50.9482666667,52.9269333333,29.1336,57.205,11.3192,10.9162666667,9.80406666667,7.9928,7.15516666667,6.97333333334,10.681,48.6133333333,13.1193333333,16.2708333333
816.89,8.10148571429,50.4778,52.7154666667,27.9956666667,56.5372666667,9.76289999999,9.42526666666,8.64226666667,6.4296,5.72196666667,5.92666666667,9.1306,47.9167333333,11.7170666667,15.2155
817.20,7.63943809524,50.2861666667,52.7610666667,28.1187333333,56.5594,9.29183333332,8.83413333333,8.21886666666,5.96553333333,5.3863,5.61513333334,8.88413333333,48.1259333333,11.2303333333,14.9928666667
