wavelength,Back_SalNigf,Belly_SalNigf,Breast_SalNigf,Crissum_SalNigf,Crown_SalNigf,DorTail_SalNigf,Patch10_SalNigf,Rump_SalNigf,Throat_SalNigf,WingTip_SalNigf
787.14,18.186,37.5111666666,26.5415,52.5023333334,21.2913333333,16.4488333333,37.7343333334,20.9673333333,12.7568333334,23.8385
787.45,18.9168333333,37.7895,27.2115,52.8788333334,21.5973333333,16.9423333333,37.7455,21.1449166667,13.2141666667,24.1673333334
787.76,19.2091666666,38.1573333333,27.6725,53.3028333333,21.8383333334,17.37275,38.2006666667,22.0229166666,14.0155,24.435
788.07,18.8023333333,37.8515,27.463,53.166,21.7538333334,17.1766666667,37.9053333334,22.0114166666,13.887,24.2435
788.38,17.7635,37.1351666666,26.7623333333,52.1086666666,21.2141666667,16.4803333333,36.9756666666,21.1819166667,13.0245,23.3333333333
788.69,17.2705,37.0633333334,26.6603333333,52.2746666667,21.022,16.1329166667,36.9985,21.1353333333,12.667,23.2428333333
789.00,17.0033333333,36.8728333333,26.3626666667,52.2256666667,20.3583333334,15.5591666667,36.3516666667,20.5048333333,12.0955,22.7686666666
789.31,17.1418333334,36.9583333333,26.5695,52.542,20.3248333333,15.3680833334,36.2951666667,20.1535,11.8588333333,22.2701666666
789.62,17.3381666667,36.8705,26.5726666667,52.3058333334,19.935,15.4914166667,36.21,20.2764166667,12.0661666667,22.2858333333
789.92,16.9495,36.0263333333,25.8995,51.7878333333,19.0995,14.9241666666,35.257,19.6481666666,11.7221666667,22.1316666666
790.23,17.803,36.5701666667,26.389,52.2728333333,19.6396666667,15.54175,35.5945,20.2709166667,12.477,22.8993333334
790.54,17.5158333333,36.7303333334,26.15,52.5008333334,19.5681666667,15.3161666666,35.3385,20.3644166667,12.2435,22.6231666667
790.85,17.0881666667,36.5606666666,25.6863333333,52.0833333333,19.5808333333,15.095,35.597,20.6045,12.1746666666,22.4588333334
791.16,16.5933333333,35.744,25.1348333334,51.3093333333,19.5056666667,14.6293333334,35.7073333334,20.00125,11.5761666666,21.8428333333
791.47,17.0186666666,35.9478333333,25.025,51.4833333333,19.5826666666,15.0325833334,35.3066666667,19.7586666667,11.6893333333,22.1343333333
791.78,17.6455,36.0638333333,24.4588333334,51.5326666667,19.4743333333,15.2820833334,35.0718333333,19.7450833334,11.8238333333,22.102
792.08,17.6341666666,35.9908333333,24.613,50.645,19.4013333333,15.557,34.8425,19.6595,11.9323333333,21.633
792.39,17.7681666667,35.9901666666,25.0128333334,50.4665,20.1788333333,16.5304166667,35.3678333333,20.50275,12.6101666667,22.1098333333
792.70,17.4831666666,35.4196666667,24.4038333334,49.948,19.7901666667,16.91925,35.3033333333,20.4315833333,12.6101666667,22.097
793.01,18.357,36.2843333333,24.753,50.702,20.6448333334,17.382,36.0635,20.7685,12.7143333333,22.452
793.32,18.6273333334,36.562,24.9803333333,50.5488333334,21.0718333333,17.4116666666,36.4578333333,20.8626666667,12.4575,22.1696666667
793.62,17.8571666667,35.7141666667,24.542,50.0913333334,20.5915,16.621,35.7273333334,20.2119166667,11.5125,21.1933333334
793.93,18.1165,35.4755,24.5298333333,50.0391666667,20.4155,16.5689166667,35.9068333333,20.3501666666,11.3505,21.591
794.24,17.405,35.0341666667,24.0768333333,50.1845,19.3431666666,15.836,34.6253333333,19.5935833334,10.1398333333,21.1496666667
794.55,17.6778333334,35.4476666667,24.2843333333,50.6435,19.1356666666,16.1546666667,34.3446666666,19.47725,10.2178333334,21.7888333333
794.86,17.056,34.6183333334,23.9225,49.8315,18.5488333333,15.4921666667,34.1381666667,18.9643333333,9.73533333333,21.3785
795.16,17.2803333334,34.9563333334,24.3738333333,50.345,19.1973333333,15.5611666666,34.8161666666,19.35075,9.91816666666,22.2778333333
795.47,17.034,34.4613333333,23.7388333334,50.038,19.1255,14.8289166666,34.715,18.7895,9.607,22.3448333333
795.78,16.4368333333,34.1371666667,23.0093333333,49.9235,18.3768333333,13.9675833333,34.7241666666,17.8280833334,8.75466666666,21.8225
796.09,16.7935,34.92,23.407,49.9746666666,18.4438333333,13.9120833334,34.3616666667,17.9044166667,8.88566666666,22.4168333333
796.40,16.6163333333,34.893,23.6101666667,49.4338333334,18.5281666667,14.39,33.962,18.1948333333,9.107,22.6165
796.70,16.7041666666,35.0415,23.7003333334,49.548,18.5003333333,14.6763333333,34.2123333334,18.4313333333,9.43233333333,22.6955
797.01,17.4851666666,35.7143333333,23.8096666667,49.4916666666,18.8863333333,15.4141666666,34.8836666667,18.7375833333,10.5901666666,23.2268333334
797.32,17.3618333333,35.505,23.4301666667,48.9948333334,19.223,15.3510833334,35.2443333333,18.7826666667,10.9705,23.244
797.63,17.5955,35.6175,23.6695,49.1591666666,19.6035,15.47425,36.3455,19.0638333333,11.3328333333,23.7323333333
797.93,17.3523333333,35.658,23.3486666667,49.0218333333,19.6138333333,15.2500833333,36.4203333334,19.24525,11.0771666667,23.4248333334
798.24,17.3536666666,36.1843333333,23.2505,49.702,20.0493333333,15.5519166666,37.1568333334,19.7189166666,11.1846666666,23.1468333333
798.55,16.3598333333,35.6016666667,22.6983333333,48.9458333333,18.8818333334,15.1586666666,36.7093333334,19.2220833333,10.0746666667,22.0441666667
798.85,16.2718333334,36.0703333333,23.2163333334,49.3191666666,18.5323333333,15.0669166667,36.7375,19.4853333333,10.2941666667,22.0861666667
799.16,16.5846666667,36.1703333333,23.3768333333,49.3041666667,18.276,15.3164166666,35.8838333333,19.5513333334,10.6108333333,22.436
799.47,16.8588333333,36.436,23.9565,50.3156666667,18.932,16.1311666666,36.2165,20.3321666667,11.2025,22.9956666666
799.78,16.5268333334,36.3395,23.504,50.4055,18.0791666666,15.4641666666,35.8783333333,20.0084166667,10.9061666666,22.7766666667
800.08,16.5388333333,36.357,23.6513333333,50.8091666667,17.7315,15.64475,35.7755,20.2158333333,11.0446666667,23.4098333333
800.39,16.2921666667,36.6896666666,23.9843333334,51.0081666666,17.6461666667,15.72325,35.8253333334,20.51275,11.0775,23.1633333333
800.70,16.4638333333,36.9855,24.6376666666,51.6518333333,17.3623333334,16.3335,35.2026666666,20.6375833334,11.1158333334,23.058
801.00,16.7685,36.9513333333,24.891,51.2933333333,17.2916666667,16.3181666667,34.9608333334,20.5245833333,11.2903333333,23.1183333334
801.31,16.74,36.3555,24.897,51.1736666666,16.9748333333,16.0505,34.5951666667,20.4370833333,11.4145,23.2248333333
801.62,16.828,36.1528333333,25.3156666667,51.0278333334,17.0631666667,16.1383333334,34.8753333333,20.6533333333,11.2776666667,23.6271666666
801.92,17.762,36.9413333333,26.3511666667,51.972,17.9666666667,16.893,35.7141666667,21.2825,12.5328333333,24.759
802.23,17.1515,36.317,25.4846666666,51.4991666666,17.681,16.7253333334,35.5088333333,20.95825,11.7138333333,24.3976666667
802.54,16.9036666667,35.7481666667,25.7036666667,51.511,17.837,16.45175,35.9555,20.9184166667,11.4665,24.2371666667
802.84,15.7365,34.5485,24.7371666667,50.09,16.7416666667,15.1063333334,35.2085,19.7043333334,10.531,22.802
803.15,15.9785,34.3508333333,25.1645,50.2393333334,16.9058333333,15.6044166666,35.1285,19.67375,11.0413333333,22.6361666666
803.46,15.5255,34.2643333333,24.7746666667,49.5646666666,16.4265,15.0749166667,34.3241666667,19.30175,10.6158333333,21.9818333333
803.76,15.4545,33.894,24.8483333333,49.5756666667,15.894,15.1364166666,34.0153333334,18.9014166667,10.091,22.3028333334
804.07,15.5276666666,33.6783333333,24.7903333333,48.9658333334,15.6623333333,14.6433333334,33.5733333333,18.3378333333,10.4166666667,22.2721666667
804.38,16.2796666667,34.4195,24.9851666667,49.4795,16.1755,15.7439166667,33.2886666667,18.9136666667,11.265,22.3065
804.68,16.5041666667,35.1638333333,25.7306666667,50.1033333333,16.4156666667,16.0465833334,33.5841666667,19.0064166667,11.5293333333,22.5861666667
804.99,16.6965,35.7991666666,26.0843333333,50.5795,16.2508333334,15.7455,33.0808333334,19.1251666666,11.8093333334,23.069
805.30,16.5321666666,35.9296666667,25.679,50.552,16.1741666667,15.0478333333,32.602,19.0019166667,11.8623333333,22.9333333333
805.60,17.5983333333,36.9713333334,27.0186666667,51.5233333333,17.0806666666,16.17125,33.437,19.8018333334,13.1618333333,24.2381666666
805.91,17.245,37.1886666667,26.3936666666,50.9045,16.904,16.3035833333,32.7548333333,19.53575,13.0781666667,24.1401666667
806.21,17.6635,37.6341666667,26.3243333333,51.2648333333,17.1875,16.7261666667,33.0505,19.7025,13.5118333334,24.9703333333
806.52,17.6051666666,37.602,26.5063333333,51.5895,17.3931666667,16.34875,33.636,19.7244166667,13.2305,25.371
806.83,17.7283333334,37.701,26.8881666667,51.6528333334,17.8193333333,16.44675,33.7883333334,19.9650833334,13.8458333334,25.6903333333
807.13,17.5153333334,37.8395,26.8056666667,51.8516666667,17.7005,15.9954166667,33.3948333334,20.15425,13.6573333333,25.8178333334
807.44,17.4111666667,38.023,26.9328333333,52.408,17.9181666667,16.19125,34.062,20.5245,13.213,25.8396666667
807.74,17.2946666667,38.0353333333,27.633,52.544,18.2931666667,15.9261666667,34.7341666666,20.6603333333,13.4458333334,26.1513333333
808.05,16.895,37.3246666667,26.5233333333,51.336,18.361,15.4366666666,34.1968333333,20.3405833333,13.066,25.0406666667
808.35,16.437,36.3025,25.3773333333,50.4428333333,18.2413333333,15.0510833334,33.5795,19.316,12.8445,23.9828333333
808.66,17.048,36.1496666667,25.083,50.5631666667,18.3563333333,15.32475,33.6976666667,19.3175,12.326,24.3538333333
808.97,16.4795,35.6826666667,23.8678333333,50.034,17.7221666667,14.0535,33.1631666666,18.53075,11.0655,23.6465
809.27,17.3658333334,36.3188333333,25.0938333333,51.0065,18.6453333333,14.9521666667,33.7255,19.6603333333,12.1631666667,24.582
809.58,17.3935,36.1716666666,24.8875,51.4885,18.8991666667,15.3515,33.9735,19.6520833333,12.7553333334,24.6796666667
809.88,17.2768333333,36.1575,23.9713333333,51.5166666666,18.4796666666,15.4115833334,33.2463333334,19.2816666667,13.1451666666,23.919
810.19,17.3646666667,35.7066666667,23.3156666667,51.8326666666,18.3246666667,15.9075833333,33.2115,19.0663333334,13.019,23.0538333333
810.49,17.5741666667,35.7766666667,23.4556666667,52.0768333333,18.8656666667,15.93375,33.6825,19.0139166667,13.5251666666,22.6701666667
810.80,17.7665,35.5498333333,23.1443333333,51.0481666667,19.0033333333,16.3489166666,33.402,18.78,13.5053333333,22.9898333333
811.10,17.5145,35.3755,22.724,50.4673333333,18.6398333333,16.20775,33.472,18.38,12.5648333333,22.6201666667
811.41,17.649,36.0351666666,23.2806666666,51.0001666667,18.3685,16.4035,34.193,18.2895,12.3158333333,23.2808333334
811.71,17.5623333333,36.4946666667,23.9023333334,50.7553333334,18.2823333333,16.7368333333,34.176,18.7214166667,12.1883333334,23.0418333333
812.02,16.4703333333,36.2986666667,24.6876666667,50.7325,17.8993333333,16.5954166666,34.3515,18.7388333333,12.0043333333,22.508
812.32,16.4001666667,35.9986666667,25.1243333333,50.604,18.0525,17.0929166666,34.3816666666,19.1275,12.3666666666,22.2993333333
812.63,16.1105,35.7015,24.8296666667,50.1255,18.1376666666,16.9985,35.2706666667,18.8105833333,11.6971666666,21.7081666667
812.93,15.9603333334,35.9965,25.272,49.9093333333,18.3511666667,16.721,35.6703333334,18.94025,10.6521666667,20.6703333333
813.24,16.1698333333,36.5158333333,26.2325,50.4785,18.911,17.3011666667,36.3135,19.71125,9.95216666665,21.7255
813.54,16.8916666667,37.5703333333,27.353,51.3123333333,19.46,18.26975,37.4951666667,20.3036666667,10.6298333333,23.2658333334
813.85,17.3275,37.5803333333,27.671,51.2266666667,20.0453333334,19.3375,37.5045,21.1211666666,10.5511666667,24.651
814.15,17.464,38.9343333333,28.705,52.606,21.4506666667,19.7295833333,38.7203333333,22.4329166667,11.0073333334,25.0873333334
814.46,17.4151666667,38.7903333333,28.0931666667,52.6005,21.0796666666,19.52325,37.8446666666,22.4095,11.1113333333,25.0
814.76,18.241,39.4725,29.201,53.4436666667,21.5075,20.5035833334,37.6625,23.3275,12.3771666667,26.2298333334
815.07,18.5471666666,39.6078333333,29.6118333333,54.335,21.4965,20.5265833333,38.242,23.6143333334,12.7076666666,27.6923333333
815.37,19.9186666666,39.8375,29.9456666666,54.1813333333,22.1058333333,21.5448333333,38.095,24.5353333334,14.0338333333,28.5908333333
815.68,20.695,39.6716666667,30.2213333333,53.9138333333,21.8785,21.6973333333,37.3231666666,24.9045833334,15.292,28.6751666667
815.98,21.0896666667,39.1798333334,30.4478333333,53.9295,21.3743333333,20.6814166667,36.4843333334,24.5065833333,15.5656666666,28.5116666667
816.29,21.007,38.5191666667,30.6651666667,53.9835,21.0071666667,20.1616666666,36.302,24.0325,15.3891666667,28.8426666667
816.59,20.8425,37.6368333333,30.1058333333,53.0086666667,20.8975,19.5566666667,36.2876666666,23.0946666667,15.4631666667,28.501
816.89,20.0823333334,36.4805,29.417,51.5021666666,20.3683333334,18.47275,35.2825,22.416,14.4313333333,27.5393333333
817.20,19.4531666666,35.9423333333,29.0378333334,51.1003333334,19.8081666667,17.2790833334,35.1258333334,21.8314166667,13.8443333333,26.8548333334
817.50,19.4475,35.0085,28.1175,50.6908333333,18.9118333333,16.22625,34.283,21.5713333334,13.1606666667,26.5113333333
817.81,18.9638333333,34.44,27.8335,50.721,18.4106666666,15.69425,34.0376666666,21.2104166667,12.2401666667,26.3076666667
818.11,18.33,33.4146666666,27.0873333333,50.3915,18.004,15.0684166667,33.5126666666,20.4664166667,11.2361666667,24.9836666667
818.41,19.0075,33.5986666667,26.857,50.4526666667,19.0073333333,15.2775833333,33.7078333333,20.9270833333,11.7666666666,24.6566666666
818.72,18.4918333334,33.63,26.2986666667,50.3266666666,18.8928333333,14.6481666667,33.7041666666,20.10975,11.4721666667,24.0426666666
819.02,18.1398333333,34.3575,26.066,51.403,18.9673333333,15.0955,34.0766666666,19.48675,10.62,24.1723333334
819.33,17.5013333333,34.4968333333,25.3161666666,50.9105,18.4496666666,15.4149166666,33.2446666666,18.9050833333,10.1163333333,23.6851666666
819.63,17.2281666666,34.2911666666,24.3063333333,50.1321666667,17.9546666666,15.1970833333,32.3425,18.8848333334,9.7425,22.9965
819.93,17.0113333333,34.7773333334,24.1476666667,50.1676666667,17.794,14.8684166666,31.9171666667,19.2240833333,9.85666666666,22.4053333334
820.24,17.0036666666,35.3863333334,23.9538333333,50.4075,17.6618333333,14.5156666666,31.6958333334,19.28375,9.98283333331,22.5435
820.54,16.7525,35.4653333334,23.6633333333,50.581,17.2146666667,14.3829166667,31.0231666666,18.944,9.94716666668,22.132
820.85,16.462,35.4933333334,23.5675,50.6765,16.8486666667,14.1740833333,30.6958333334,18.6704166666,10.0158333333,21.8563333334
821.15,16.4251666667,35.7763333334,23.6111666666,50.7731666667,16.8835,14.3323333334,30.6293333333,18.7081666667,10.4018333333,21.976
821.45,16.5221666667,36.0666666667,23.8941666667,50.8671666667,16.9556666666,14.2619166666,30.6436666666,18.8568333333,10.7271666667,22.4093333333
821.76,16.3708333333,36.3105,24.0351666667,50.983,16.9263333334,14.3908333334,30.664,18.9123333333,10.7928333333,22.2808333334
822.06,16.4953333334,36.3985,24.13,51.0241666667,16.8975,14.3316666666,30.5251666667,19.0445833334,10.8641666667,22.2978333333
822.36,16.5058333334,36.5108333333,24.3356666666,51.1603333333,16.9236666666,14.24225,30.5235,19.25875,11.0111666667,22.39
822.67,16.6108333334,36.7546666667,24.4241666667,51.4276666666,17.0541666667,14.289,30.666,19.4839166666,11.1715,22.5876666667
822.97,16.7681666667,37.188,24.694,51.8921666666,17.2333333334,14.43675,30.8393333334,19.7009166666,11.5005,22.8788333333
823.27,16.7891666667,37.2895,24.712,52.1021666666,17.221,14.4025,30.846,19.7174166666,11.4795,23.0453333333
823.58,16.6475,37.3051666667,24.8333333333,52.3246666667,17.2345,14.3363333333,30.8873333333,19.6464166667,11.389,22.9098333334
823.88,16.8455,37.7711666667,25.1685,52.6918333333,17.5518333333,14.5453333334,31.4291666667,19.8924166667,11.5508333333,23.1793333334
824.18,16.8738333333,37.9858333334,25.2446666666,52.8286666667,17.6975,14.869,31.5531666667,19.92925,11.6661666666,23.3631666667
824.49,17.1763333334,38.365,25.7736666667,53.343,18.1366666667,15.0751666667,31.9698333334,20.3760833334,12.0185,23.644
824.79,17.1783333334,38.4751666667,25.6713333333,53.5593333333,18.212,15.21475,32.1133333333,20.4150833333,11.9886666666,23.4548333333
825.09,17.3203333333,38.2156666667,25.5235,53.633,17.9333333333,14.827,32.0546666667,20.2101666667,11.7956666667,23.6548333333
825.39,17.0713333333,38.2391666667,25.5073333334,53.941,17.9056666667,14.7958333334,32.362,20.1563333333,11.8105,23.8201666667
825.70,17.2075,37.9636666666,25.29,53.6773333333,18.0385,14.8535833333,32.5413333333,20.0573333333,11.8753333333,23.7378333333
826.00,17.217,37.6491666667,25.2785,53.5998333333,18.0325,14.5818333333,32.6705,19.8490833333,11.6413333333,23.6278333333
826.30,16.8073333333,36.8623333333,25.0338333333,52.959,17.747,14.1570833334,32.6018333334,19.3505,11.3258333333,23.2956666667
826.61,16.9851666667,36.7886666667,25.0066666666,53.1233333333,17.8456666667,14.4955,32.7981666666,19.3225833333,11.4428333334,23.4078333333
826.91,17.0481666667,36.9241666666,24.8636666666,53.2296666667,17.9818333334,14.854,32.8766666667,19.7225833334,11.8831666666,23.7391666667
827.21,17.2498333334,36.6746666667,24.9555,53.1835,18.1831666666,14.93425,32.7775,20.0253333333,12.2821666666,23.7751666667
827.51,17.553,36.7816666666,25.474,53.2268333333,18.467,14.8664166667,33.2365,20.35025,12.408,23.9718333333
827.82,17.1821666666,36.3258333334,24.9928333333,52.656,17.9766666667,14.4221666666,33.0328333333,19.8703333334,11.7555,23.339
828.12,17.2308333333,36.3193333334,24.9998333334,52.8956666667,18.3061666667,14.65075,33.4386666667,20.0398333333,11.8003333333,23.3076666667
828.42,17.2818333333,36.6603333333,25.2711666667,53.2056666667,18.8196666667,14.902,34.0538333333,20.3658333334,11.7371666667,23.304
828.72,16.9651666667,36.5175,24.9915,52.9911666667,18.7718333333,14.864,34.1488333333,20.0525833333,11.2541666667,22.7721666667
829.02,16.5511666666,36.4065,24.7206666667,52.7745,18.7958333334,14.8361666666,34.1328333333,19.9373333333,11.05,22.63
829.33,16.1048333334,35.9113333334,24.4958333333,52.2173333333,18.5231666666,14.9851666666,33.6516666667,19.9340833334,11.0865,22.2896666666
829.63,16.1921666667,36.0143333334,24.5313333333,52.6218333333,18.7545,15.427,33.5233333333,20.0474166667,11.0793333333,22.0403333333
829.93,15.7523333334,35.9846666666,24.778,52.1551666667,18.9133333333,15.2104166667,33.3593333334,19.8603333333,11.1285,21.7475
830.23,16.5245,35.4681666666,24.9075,51.6651666666,19.015,15.1864166667,33.9736666666,19.39925,10.4895,22.0321666666
830.54,16.3153333334,34.922,24.3661666667,50.7028333334,18.3471666667,14.5965,33.6391666666,18.37025,9.5935,21.9828333334
830.84,16.2763333333,34.569,23.5286666667,50.065,17.7073333333,14.3739166667,33.2683333334,17.4960833334,9.57733333333,21.6095
831.14,16.5336666666,35.2093333334,23.2735,50.8965,18.0775,14.5915833334,33.715,17.5713333334,10.1096666667,22.6595
831.44,16.5368333333,34.8455,22.5201666666,49.8536666666,17.1218333333,13.9756666666,32.4716666667,17.0244166666,9.60966666666,22.7805
831.74,16.2633333334,34.5736666666,22.4805,49.907,16.5116666667,14.1160833333,31.349,16.9456666666,10.1085,22.7905
832.04,16.6081666666,34.721,22.5533333334,50.2778333334,16.1991666667,13.5261666666,30.8063333334,17.0758333333,10.108,23.0501666667
