wavelength,Back_DigGlsf,Belly_DigGlsf,Breast_DigGlsf,Crissum_DigGlsf,Crown_DigGlsf,DorTail_DigGlsf,Patch10_DigGlsf,Rump_DigGlsf,Throat_DigGlsf,WingTip_DigGlsf
423.30,5.47166666666,3.38616666667,4.6055,4.40066666666,7.54349999999,5.37666666666,19.7926666667,5.8085,4.68719444444,6.21316666666
423.66,5.48233333334,3.39266666666,4.62166666666,4.40666666667,7.55316666666,5.39383333333,19.7693333333,5.79216666667,4.67808333333,6.21883333333
424.01,5.50458333333,3.428,4.66183333334,4.42016666667,7.58183333332,5.42683333333,19.7916666667,5.80316666666,4.68666666666,6.23891666667
424.37,5.49577777778,3.4355,4.667,4.42166666666,7.58316666665,5.43066666667,19.8115,5.78916666667,4.69202777778,6.23233333334
424.73,5.47816666667,3.42733333334,4.63583333334,4.41766666667,7.55399999998,5.4035,19.7471666667,5.775,4.69027777777,6.20541666667
425.08,5.48030555555,3.42633333334,4.65183333334,4.4315,7.56016666665,5.44633333333,19.7386666667,5.774,4.68380555555,6.20191666666
425.44,5.478,3.4215,4.6415,4.44916666667,7.53666666666,5.43066666667,19.7061666666,5.74583333333,4.67469444445,6.18675
425.80,5.48577777778,3.43466666666,4.64183333333,4.45916666667,7.53499999999,5.40916666666,19.6938333333,5.74233333333,4.67027777778,6.1815
426.16,5.4615,3.38766666666,4.59816666667,4.43066666667,7.50716666665,5.39766666666,19.6725,5.69,4.63005555555,6.12758333334
426.51,5.45091666666,3.371,4.599,4.4355,7.49583333335,5.387,19.6685,5.69783333333,4.63175,6.12083333333
426.87,5.43586111111,3.3745,4.608,4.463,7.48916666665,5.372,19.6165,5.7165,4.62597222222,6.08791666667
427.23,5.42830555555,3.37416666667,4.60366666667,4.4665,7.46766666669,5.39816666667,19.5825,5.69833333334,4.62363888888,6.07016666667
427.58,5.43216666666,3.38116666666,4.6055,4.48483333333,7.43350000001,5.3935,19.5573333334,5.68783333333,4.61761111111,6.067
427.94,5.41227777779,3.341,4.58783333334,4.4785,7.38983333335,5.39,19.5275,5.67183333333,4.60763888888,6.04775
428.30,5.40825,3.31366666667,4.58483333334,4.45333333333,7.34583333335,5.31016666666,19.486,5.64466666666,4.5585,6.03033333334
428.65,5.42113888889,3.329,4.6345,4.47433333334,7.35400000002,5.325,19.4996666667,5.65716666667,4.55413888889,6.04133333334
429.01,5.40641666667,3.32183333333,4.64666666667,4.466,7.345,5.2905,19.4903333334,5.63416666667,4.53488888888,6.05091666666
429.37,5.44972222222,3.36483333334,4.69533333334,4.505,7.39283333334,5.32966666667,19.5236666667,5.70916666667,4.60138888889,6.08075
429.72,5.46380555555,3.3975,4.7495,4.50383333333,7.4305,5.3435,19.5663333334,5.73683333333,4.63736111111,6.10883333334
430.08,5.49930555555,3.45816666666,4.8005,4.54433333333,7.46616666666,5.34133333333,19.5995,5.78483333333,4.67186111111,6.16816666666
430.44,5.48452777779,3.47083333333,4.81,4.54233333333,7.4635,5.349,19.5886666667,5.7945,4.63938888889,6.15533333334
430.79,5.49247222221,3.49066666666,4.80783333334,4.53716666666,7.46499999999,5.39,19.6003333334,5.79333333333,4.64238888888,6.19008333334
431.15,5.46611111112,3.51083333333,4.80533333333,4.55266666667,7.44566666666,5.3805,19.5998333333,5.799,4.64041666667,6.19983333334
431.50,5.48363888889,3.53666666666,4.8325,4.57733333333,7.47149999998,5.38516666667,19.6171666667,5.82866666667,4.691,6.22441666667
431.86,5.509,3.5815,4.85716666666,4.61166666667,7.50483333334,5.37316666666,19.6558333333,5.876,4.70586111111,6.24391666667
432.22,5.51177777779,3.58033333334,4.85466666667,4.63733333333,7.52033333335,5.42866666667,19.6836666666,5.86833333334,4.71977777778,6.246
432.57,5.52502777779,3.62,4.88083333333,4.67083333333,7.56699999998,5.472,19.7413333333,5.882,4.76886111112,6.26658333333
432.93,5.51569444445,3.6595,4.89966666667,4.70016666666,7.60383333334,5.48066666666,19.7635,5.90616666667,4.81825,6.25525
433.29,5.50155555555,3.63016666666,4.896,4.682,7.57616666665,5.429,19.7361666667,5.8745,4.79947222222,6.225
433.64,5.49497222222,3.62933333333,4.87583333334,4.70316666667,7.56800000002,5.458,19.6986666667,5.86916666667,4.80227777778,6.21275
434.00,5.48125,3.632,4.88383333333,4.7005,7.56800000002,5.471,19.6565,5.87983333334,4.79216666667,6.19966666667
434.35,5.46897222222,3.63183333333,4.8815,4.70783333333,7.557,5.4625,19.6335,5.86283333334,4.79547222222,6.18841666666
434.71,5.45588888888,3.62183333334,4.86283333333,4.69866666666,7.53866666665,5.4275,19.636,5.83883333333,4.79202777778,6.18516666667
435.07,5.47691666666,3.6165,4.86466666667,4.68566666667,7.55416666668,5.42433333333,19.603,5.84066666667,4.80211111111,6.20166666666
435.42,5.45277777779,3.58833333334,4.846,4.65683333334,7.5365,5.42766666666,19.5531666667,5.83683333333,4.75216666667,6.20608333334
435.78,5.39994444445,3.55183333333,4.7975,4.6275,7.48849999998,5.43066666667,19.4521666667,5.7795,4.71269444444,6.16166666666
436.13,5.385,3.58133333333,4.80866666667,4.627,7.48233333334,5.41633333334,19.4096666666,5.80366666667,4.71302777778,6.16058333333
436.49,5.35811111111,3.5585,4.76966666666,4.6115,7.4535,5.3975,19.3205,5.77233333334,4.65597222222,6.13458333333
436.84,5.38822222222,3.54983333334,4.76533333333,4.62933333333,7.43816666667,5.433,19.342,5.78633333333,4.65363888889,6.16708333334
437.20,5.37569444445,3.56366666667,4.743,4.63216666667,7.43566666666,5.45233333333,19.3153333333,5.79316666666,4.61530555556,6.1715
437.56,5.34269444445,3.52933333333,4.738,4.60066666667,7.39483333334,5.43183333333,19.2768333333,5.756,4.55027777778,6.14675
437.91,5.3515,3.529,4.76033333333,4.62683333333,7.3915,5.44633333333,19.2965,5.76666666666,4.58461111111,6.17791666667
438.27,5.43055555555,3.60216666667,4.84166666666,4.70216666667,7.48050000001,5.533,19.3831666667,5.83083333333,4.68066666667,6.2745
438.62,5.46647222221,3.64516666667,4.90216666667,4.74466666667,7.52116666665,5.5655,19.403,5.856,4.72280555556,6.29383333333
438.98,5.48094444445,3.6555,4.93366666666,4.77016666667,7.52383333335,5.55966666667,19.4128333333,5.86916666667,4.73975,6.2935
439.33,5.50086111112,3.698,4.968,4.80533333333,7.53183333334,5.57066666666,19.4195,5.86583333333,4.76538888889,6.29816666667
439.69,5.53294444445,3.74516666666,5.03566666667,4.84866666667,7.58000000001,5.60416666666,19.4573333333,5.89066666667,4.82002777778,6.35225
440.04,5.53019444445,3.71683333333,5.01233333334,4.84616666667,7.54966666667,5.60866666667,19.406,5.854,4.81111111111,6.35316666667
440.40,5.52588888888,3.73483333334,5.04766666667,4.85333333333,7.55100000001,5.608,19.4006666667,5.885,4.84438888888,6.38258333333
440.75,5.51763888888,3.74266666667,5.0605,4.86416666667,7.56666666669,5.59483333333,19.3538333333,5.862,4.84769444444,6.38741666667
441.11,5.53069444445,3.76183333333,5.0865,4.87983333334,7.55966666669,5.61833333334,19.3443333334,5.85833333334,4.88305555555,6.39466666666
441.47,5.56644444445,3.80433333334,5.1405,4.94516666667,7.61783333333,5.63983333333,19.4003333333,5.91816666666,4.97186111111,6.44541666667
441.82,5.57366666667,3.82283333333,5.14266666666,4.94733333334,7.63133333334,5.61816666667,19.4163333333,5.91116666667,4.98316666667,6.454
442.18,5.53352777779,3.80566666667,5.1175,4.9145,7.59716666669,5.57383333334,19.3498333333,5.889,4.94972222222,6.42066666666
442.53,5.52030555555,3.80833333333,5.12166666667,4.91366666666,7.59516666667,5.57616666666,19.353,5.901,4.95302777778,6.42341666667
442.89,5.52786111111,3.83266666667,5.132,4.932,7.61533333335,5.6035,19.3898333333,5.9165,4.96622222222,6.44333333333
443.24,5.50483333333,3.80166666667,5.1255,4.903,7.59600000001,5.56283333333,19.3775,5.91616666667,4.958,6.41233333333
443.60,5.47627777779,3.768,5.07183333334,4.86783333333,7.546,5.534,19.3596666667,5.8915,4.91269444445,6.36458333334
443.95,5.49194444445,3.79583333333,5.0965,4.89483333334,7.57883333331,5.52183333333,19.4021666667,5.92233333334,4.94586111111,6.38175
444.31,5.51738888888,3.804,5.10216666667,4.92516666666,7.57183333334,5.53033333334,19.4181666667,5.91733333333,4.93569444444,6.37525
444.66,5.53097222222,3.83666666666,5.09866666667,4.91966666666,7.57500000001,5.54066666667,19.4365,5.94366666667,4.93886111112,6.3875
445.02,5.53583333334,3.84633333334,5.11783333333,4.93683333334,7.596,5.5635,19.4573333334,5.96966666667,4.95925,6.41941666667
445.37,5.53647222222,3.84483333333,5.11133333333,4.918,7.58499999999,5.57283333333,19.4595,5.954,4.95044444444,6.40341666666
445.72,5.50966666666,3.84566666667,5.1105,4.92633333333,7.56916666665,5.56283333333,19.4158333334,5.953,4.93680555555,6.37675
446.08,5.52838888888,3.8675,5.12766666667,4.9585,7.56649999999,5.59033333333,19.4133333333,5.95983333334,4.93505555555,6.39108333334
446.43,5.52697222221,3.87133333334,5.14266666666,4.982,7.58200000002,5.624,19.3955,5.97533333333,4.94497222223,6.39591666667
446.79,5.51197222222,3.866,5.14616666666,4.99,7.57300000001,5.62883333334,19.3436666667,5.97716666667,4.94544444445,6.41183333334
447.14,5.50391666666,3.88783333334,5.14083333333,5.01583333333,7.58183333334,5.6575,19.3248333333,5.97033333333,4.95663888889,6.43208333334
447.50,5.52888888888,3.92666666667,5.18316666667,5.05233333333,7.62383333333,5.66816666666,19.3248333333,6.0,4.9715,6.46866666666
447.85,5.51308333333,3.924,5.20133333333,5.04766666667,7.62350000001,5.708,19.3073333333,6.00583333333,4.95275,6.46708333334
448.21,5.50080555555,3.94816666667,5.21033333333,5.0495,7.65116666665,5.73233333334,19.3133333334,6.0135,4.96727777778,6.47425
448.56,5.49188888889,3.93266666666,5.22666666667,5.08583333333,7.65049999999,5.758,19.3005,6.00633333334,4.97338888889,6.48475
448.92,5.49705555555,3.93766666667,5.22066666667,5.097,7.65199999998,5.7475,19.291,5.99183333333,4.96797222222,6.47775
449.27,5.50544444445,3.9635,5.22966666667,5.12616666667,7.64750000002,5.75033333333,19.26,6.015,4.96541666666,6.5
449.62,5.56711111112,4.00416666667,5.28733333334,5.18333333333,7.68049999998,5.81383333334,19.2745,6.064,5.00475,6.55666666667
449.98,5.58019444445,4.019,5.31416666666,5.2025,7.72249999998,5.8295,19.3206666666,6.104,5.06394444445,6.58625
450.33,5.56911111111,4.0405,5.3025,5.18716666667,7.69966666665,5.805,19.3053333333,6.08133333333,5.04277777778,6.61608333334
450.69,5.55863888888,4.06,5.2945,5.18416666667,7.70066666665,5.81266666666,19.3325,6.0615,5.03483333333,6.59041666666
451.04,5.59797222221,4.08,5.34916666666,5.20616666667,7.71016666665,5.81916666666,19.3966666666,6.1085,5.07013888888,6.63208333334
451.40,5.56316666667,4.05333333333,5.32316666667,5.18933333334,7.66633333332,5.835,19.359,6.086,5.06866666666,6.60333333333
451.75,5.57647222222,4.08516666666,5.32683333334,5.20266666667,7.65716666665,5.82733333333,19.3581666666,6.07133333333,5.10361111112,6.61758333334
452.10,5.60575,4.0875,5.34533333334,5.22033333333,7.6445,5.85816666666,19.3451666667,6.09666666666,5.13197222222,6.62483333333
452.46,5.61497222222,4.129,5.36916666667,5.2415,7.65733333331,5.8625,19.3258333333,6.11766666667,5.16836111112,6.64016666666
452.81,5.60063888888,4.14416666666,5.38683333333,5.25666666667,7.67133333334,5.88183333333,19.309,6.14016666667,5.15261111112,6.65691666666
453.17,5.59266666667,4.14033333334,5.37216666666,5.239,7.66933333332,5.87933333333,19.2896666666,6.11333333333,5.12458333333,6.6745
453.52,5.58186111112,4.15216666666,5.36116666666,5.23233333334,7.67383333331,5.89083333333,19.2955,6.10716666666,5.12736111112,6.676
453.87,5.55072222222,4.1145,5.3105,5.20283333334,7.64150000002,5.86,19.2468333334,6.05133333334,5.05561111111,6.6195
454.23,5.5955,4.13133333334,5.362,5.25883333333,7.6875,5.91433333333,19.2705,6.08516666666,5.10280555555,6.64466666666
454.58,5.61683333333,4.14666666667,5.38883333333,5.28483333333,7.72399999999,5.92933333334,19.2715,6.1105,5.12405555555,6.6815
454.93,5.59872222222,4.14966666667,5.39683333333,5.297,7.74016666668,5.938,19.2395,6.1135,5.12366666667,6.66175
455.29,5.63005555555,4.19916666667,5.433,5.332,7.7735,5.946,19.2766666667,6.16533333333,5.15794444445,6.7105
455.64,5.63658333334,4.21316666666,5.459,5.36616666667,7.79799999999,5.94266666666,19.268,6.20183333333,5.16775,6.74091666667
456.00,5.60613888888,4.1825,5.4425,5.34633333334,7.76833333334,5.9205,19.2483333333,6.19033333333,5.12433333333,6.76058333334
456.35,5.62386111111,4.2,5.45,5.3185,7.76583333332,5.92533333334,19.2511666667,6.19466666667,5.10416666666,6.76066666667
456.70,5.66380555555,4.2255,5.48283333333,5.333,7.78083333331,5.94166666667,19.2758333333,6.21633333333,5.14188888889,6.79241666666
457.06,5.67927777778,4.2455,5.529,5.3605,7.78466666669,5.93966666666,19.3033333333,6.219,5.17986111112,6.80383333333
457.41,5.66655555555,4.21983333333,5.54966666667,5.37016666666,7.76750000001,5.94433333333,19.2676666667,6.2105,5.17941666667,6.79975
457.76,5.68886111112,4.25,5.5955,5.391,7.76566666669,5.96283333334,19.2728333333,6.246,5.19430555555,6.83925
458.12,5.66697222221,4.257,5.57683333334,5.37216666667,7.71699999998,5.9105,19.2096666667,6.23816666667,5.16077777778,6.81016666667
458.47,5.68638888889,4.27783333333,5.60116666667,5.403,7.71299999998,5.9505,19.2143333333,6.279,5.17147222221,6.80216666667
458.82,5.71005555555,4.291,5.60883333333,5.41216666666,7.71416666667,5.95816666666,19.2055,6.2855,5.18527777779,6.81275
459.18,5.70777777779,4.28866666667,5.61566666666,5.41183333334,7.69983333332,5.94516666667,19.1628333334,6.268,5.17938888888,6.80583333334
459.53,5.71008333333,4.28233333333,5.6115,5.40133333333,7.6875,5.92933333334,19.1661666666,6.26383333334,5.16355555555,6.77675
459.88,5.71694444445,4.29883333333,5.62683333334,5.41916666667,7.6845,5.896,19.1435,6.26566666667,5.16219444445,6.747
460.24,5.68397222222,4.25166666667,5.616,5.411,7.6525,5.8565,19.1213333334,6.2465,5.13647222222,6.7135
460.59,5.65391666667,4.2325,5.59883333333,5.39833333333,7.63683333333,5.823,19.0836666667,6.21366666667,5.11219444445,6.66658333333
460.94,5.65038888889,4.24466666667,5.605,5.4185,7.64583333334,5.82783333334,19.0631666666,6.228,5.114,6.66658333333
461.29,5.65494444445,4.26116666667,5.60333333333,5.4185,7.66183333332,5.82633333334,19.0896666667,6.244,5.12161111112,6.66833333334
461.65,5.65913888888,4.26616666667,5.6155,5.42466666667,7.67366666669,5.81983333333,19.0778333334,6.24816666666,5.14486111112,6.67408333334
462.00,5.66219444445,4.26816666666,5.62466666667,5.4185,7.68566666668,5.8275,19.0846666667,6.263,5.14211111111,6.67375
462.35,5.63575,4.26216666667,5.6225,5.39716666667,7.67666666668,5.76783333334,19.0476666667,6.222,5.12877777778,6.66991666666
462.71,5.63425,4.29033333333,5.652,5.41466666667,7.71133333335,5.809,19.0568333333,6.2255,5.12836111111,6.67933333334
463.06,5.64916666666,4.28133333333,5.67133333334,5.43866666667,7.74250000001,5.80716666667,19.0956666667,6.2395,5.11205555555,6.68733333333
463.41,5.62661111112,4.2775,5.66633333333,5.44416666666,7.76899999999,5.801,19.067,6.22083333333,5.09516666666,6.68391666666
463.76,5.62055555555,4.29383333333,5.70033333333,5.4465,7.82333333332,5.82933333334,19.0728333333,6.23466666666,5.12355555555,6.71291666667
464.12,5.62872222222,4.33816666666,5.72616666666,5.46716666667,7.86716666665,5.84466666666,19.0813333333,6.243,5.14502777778,6.73075
464.47,5.62127777779,4.33966666666,5.72433333334,5.47066666667,7.86683333332,5.85083333334,19.0801666667,6.25316666667,5.15344444445,6.753
464.82,5.60447222221,4.309,5.70716666666,5.45366666667,7.86083333335,5.818,19.0675,6.22966666667,5.11683333333,6.71091666666
465.17,5.60666666667,4.3065,5.7075,5.43166666667,7.851,5.80316666666,19.0426666666,6.20916666667,5.08166666667,6.72225
465.53,5.57775,4.30216666667,5.6975,5.43133333334,7.82116666665,5.77366666667,18.9861666667,6.20683333334,5.05775,6.71041666666
465.88,5.57275,4.31233333333,5.7155,5.45466666667,7.83583333333,5.79666666667,18.9791666667,6.213,5.06275,6.73391666666
466.23,5.59666666666,4.32033333334,5.723,5.49133333333,7.81999999998,5.8095,18.9701666667,6.2285,5.07841666667,6.73583333334
466.58,5.56833333333,4.30116666666,5.6965,5.47033333333,7.76400000001,5.74583333333,18.9373333334,6.209,5.04297222222,6.71875
466.94,5.55294444445,4.33766666666,5.69916666667,5.47666666667,7.753,5.7515,18.9006666667,6.203,5.04355555555,6.70458333334
467.29,5.58347222221,4.37266666666,5.7425,5.50733333333,7.75066666668,5.81233333333,18.9078333333,6.20966666667,5.06608333334,6.74641666667
467.64,5.58641666667,4.3735,5.72516666667,5.50566666667,7.72200000001,5.77716666666,18.912,6.19416666666,5.05816666666,6.74358333333
467.99,5.59258333333,4.3725,5.72933333334,5.51766666667,7.71799999998,5.795,18.9231666667,6.2035,5.05658333334,6.74125
468.35,5.61952777778,4.40533333334,5.77666666667,5.55033333334,7.71433333335,5.79583333334,18.9658333333,6.21033333333,5.07983333334,6.76616666667
468.70,5.60711111111,4.40533333333,5.78016666667,5.5305,7.68733333334,5.794,18.9666666667,6.203,5.08075,6.74908333334
469.05,5.60816666667,4.45283333333,5.81033333334,5.58066666666,7.69066666667,5.821,18.9315,6.20916666667,5.11313888889,6.75
469.40,5.6135,4.48566666667,5.83883333333,5.59266666667,7.70599999998,5.82066666666,18.9901666667,6.2015,5.12416666666,6.74491666667
469.75,5.57316666666,4.44366666666,5.80733333334,5.5755,7.66783333332,5.7585,18.9848333334,6.11533333334,5.09522222221,6.69875
470.11,5.53730555555,4.43633333333,5.77133333333,5.54133333333,7.67166666665,5.72933333334,18.9851666667,6.07616666667,5.05147222221,6.68058333333
470.46,5.53766666667,4.44366666667,5.786,5.56566666666,7.67799999998,5.73516666667,18.985,6.08683333333,5.06305555555,6.68791666667
470.81,5.49236111112,4.394,5.76533333334,5.51183333333,7.65599999999,5.68233333334,18.9631666667,6.045,5.04677777778,6.65358333333
471.16,5.43713888889,4.37733333334,5.71316666666,5.46683333333,7.655,5.59416666667,18.9721666667,6.033,5.026,6.60916666666
471.51,5.41788888888,4.36633333333,5.7025,5.46883333334,7.66500000002,5.608,18.9861666667,6.00583333333,5.00169444445,6.58425
471.87,5.42894444445,4.40883333333,5.72766666667,5.47983333333,7.65199999998,5.6015,18.9583333333,6.01866666667,4.97988888889,6.59616666666
472.22,5.37975,4.3905,5.70666666666,5.442,7.63133333332,5.5655,18.8881666667,6.00016666667,4.93175,6.54575
472.57,5.41263888889,4.436,5.73483333334,5.495,7.67816666666,5.62366666666,18.8976666667,6.03833333334,4.96005555555,6.57333333334
472.92,5.34813888888,4.37733333334,5.67416666667,5.43833333333,7.60200000001,5.52416666666,18.8566666666,5.98183333334,4.86366666667,6.51308333334
473.27,5.37922222222,4.41716666667,5.70583333333,5.46416666667,7.62416666669,5.57733333333,18.8376666667,6.00566666667,4.85508333334,6.57975
473.62,5.42747222222,4.45,5.752,5.50766666667,7.65416666667,5.64916666666,18.879,6.06533333333,4.88177777778,6.5995
473.98,5.43805555555,4.4755,5.7835,5.508,7.65683333335,5.6465,18.8931666667,6.07633333334,4.91608333334,6.62125
474.33,5.41847222222,4.44166666667,5.79133333334,5.481,7.64800000002,5.59083333334,18.8676666666,6.03633333333,4.87011111111,6.59441666667
474.68,5.47341666667,4.50933333333,5.87616666667,5.55816666667,7.688,5.6645,18.9243333333,6.0885,4.91844444444,6.64583333334
475.03,5.54088888889,4.5475,5.95216666667,5.63333333333,7.70799999998,5.72016666666,18.9515,6.14683333333,4.95786111111,6.71516666667
475.38,5.54852777778,4.57983333333,5.99066666667,5.646,7.67533333331,5.78116666667,18.9436666667,6.1685,4.97919444444,6.76158333334
