wavelength,Back_DacNigf,Belly_DacNigf,Breast_DacNigf,Crissum_DacNigf,Crown_DacNigf,DorTail_DacNigf,Rump_DacNigf,Throat_DacNigf,WingTip_DacNigf
424.73,11.0183333333,30.725,15.469,14.0626666667,14.5316666667,7.496,26.1943333333,13.345,5.904
425.08,11.0276666667,30.7183333333,15.5093333333,14.1403333333,14.5183333333,7.50766666667,26.113,13.3883333333,5.90533333333
425.44,11.0816666667,30.7566666667,15.55,14.17,14.515,7.54966666667,26.105,13.4256666667,5.95033333333
425.80,11.0913333333,30.7563333333,15.5526666667,14.166,14.5103333333,7.58,26.1266666667,13.4496666667,5.97933333333
426.16,11.0666666667,30.8466666667,15.547,14.198,14.5023333333,7.55533333333,26.0913333333,13.481,5.97666666667
426.51,11.0573333333,30.8446666667,15.542,14.2103333333,14.5183333333,7.57333333333,26.0366666667,13.4863333333,5.979
426.87,11.056,30.8783333333,15.555,14.2586666667,14.5283333333,7.60833333333,26.0283333333,13.5423333333,6.02066666667
427.23,11.044,30.909,15.5566666667,14.2526666667,14.5026666667,7.585,25.956,13.5196666667,6.00533333333
427.58,10.985,30.921,15.5666666667,14.3236666667,14.4876666667,7.56733333333,25.899,13.5103333333,5.93466666667
427.94,10.9953333333,31.0023333333,15.6236666667,14.3503333333,14.484,7.57533333333,25.9393333333,13.608,5.976
428.30,11.0096666667,31.0516666667,15.6596666667,14.3883333333,14.4603333333,7.58333333333,25.9113333333,13.6923333333,5.98433333333
428.65,10.98,31.0246666667,15.6803333333,14.3756666667,14.4343333333,7.57,25.842,13.708,6.00733333333
429.01,10.9946666667,31.0696666667,15.7046666667,14.318,14.428,7.57566666667,25.7983333333,13.6763333333,6.01666666667
429.37,10.9356666667,31.001,15.6716666667,14.319,14.3603333333,7.56433333333,25.7133333333,13.6693333333,5.993
429.72,10.9923333333,31.0363333333,15.7176666667,14.3396666667,14.3476666667,7.58,25.65,13.722,5.99166666667
430.08,10.9896666667,30.9253333333,15.724,14.3296666667,14.2343333333,7.545,25.5436666667,13.7103333333,6.005
430.44,10.969,30.9303333333,15.761,14.339,14.172,7.565,25.4643333333,13.713,5.95333333333
430.79,11.0113333333,30.8953333333,15.8313333333,14.392,14.1123333333,7.578,25.4063333333,13.731,5.95866666667
431.15,11.0796666667,30.9423333333,15.8883333333,14.4316666667,14.1213333333,7.66666666667,25.4526666667,13.8496666667,6.01766666667
431.50,11.1426666667,30.958,15.8946666667,14.4103333333,14.068,7.665,25.4916666667,13.8936666667,6.06166666667
431.86,11.1143333333,31.0186666667,15.9023333333,14.415,14.0443333333,7.672,25.4536666667,13.9013333333,6.04866666667
432.22,11.111,31.049,15.8823333333,14.451,14.0016666667,7.67333333333,25.444,13.9123333333,6.031
432.57,11.185,31.156,15.9276666667,14.491,14.006,7.73366666667,25.5103333333,13.9863333333,6.026
432.93,11.18,31.156,15.9126666667,14.5076666667,13.9663333333,7.73633333333,25.516,14.007,5.969
433.29,11.1746666667,31.1693333333,15.9576666667,14.5516666667,13.927,7.734,25.495,14.0566666667,5.99466666667
433.64,11.1143333333,31.1406666667,15.9153333333,14.528,13.852,7.68433333333,25.456,14.0023333333,5.97166666667
434.00,11.0986666667,31.232,15.9406666667,14.5056666667,13.8693333333,7.69333333333,25.4293333333,14.0103333333,5.927
434.35,11.12,31.2086666667,15.9396666667,14.5086666667,13.83,7.67333333333,25.4263333333,14.016,5.92366666667
434.71,11.0643333333,31.232,15.917,14.4676666667,13.8333333333,7.65233333333,25.4096666667,14.0013333333,5.88833333333
435.07,11.0383333333,31.2073333333,15.935,14.515,13.8183333333,7.645,25.3736666667,14.01,5.89533333333
435.42,10.973,31.2113333333,15.9303333333,14.4723333333,13.8223333333,7.651,25.3143333333,13.9943333333,5.921
435.78,11.047,31.193,15.935,14.4916666667,13.8333333333,7.67233333333,25.304,13.9996666667,5.928
436.13,11.06,31.1813333333,15.9816666667,14.52,13.8733333333,7.69433333333,25.3013333333,14.0436666667,5.96433333333
436.49,11.0146666667,31.1506666667,16.007,14.5356666667,13.8553333333,7.67633333333,25.2076666667,14.0496666667,6.02633333333
436.84,11.027,31.1716666667,16.048,14.5806666667,13.8106666667,7.69466666667,25.1793333333,14.0826666667,6.05233333333
437.20,11.024,31.2476666667,16.0566666667,14.543,13.8146666667,7.718,25.138,14.0933333333,6.038
437.56,11.0266666667,31.2963333333,16.1023333333,14.6253333333,13.8053333333,7.72933333333,25.108,14.1476666667,6.06566666667
437.91,11.0473333333,31.3436666667,16.164,14.7183333333,13.792,7.73733333333,25.1066666667,14.2026666667,6.11533333333
438.27,11.117,31.4593333333,16.224,14.835,13.8373333333,7.79533333333,25.1503333333,14.3076666667,6.20766666667
438.62,11.157,31.4986666667,16.262,14.8966666667,13.853,7.82233333333,25.1653333333,14.35,6.27266666667
438.98,11.14,31.5743333333,16.2313333333,14.886,13.8186666667,7.81833333333,25.127,14.3296666667,6.222
439.33,11.1826666667,31.625,16.262,14.9566666667,13.815,7.88333333333,25.128,14.429,6.24
439.69,11.1313333333,31.6063333333,16.2493333333,14.9506666667,13.761,7.86066666667,25.0753333333,14.4456666667,6.20133333333
440.04,11.1273333333,31.616,16.2453333333,14.9786666667,13.719,7.85,25.0493333333,14.455,6.20966666667
440.40,11.0986666667,31.6293333333,16.236,14.96,13.6586666667,7.81633333333,25.0083333333,14.442,6.16466666667
440.75,11.0413333333,31.646,16.2003333333,14.9653333333,13.6633333333,7.796,24.9933333333,14.4613333333,6.167
441.11,11.0553333333,31.648,16.1963333333,14.9826666667,13.6433333333,7.76633333333,25.0086666667,14.4643333333,6.127
441.47,11.069,31.6673333333,16.23,14.9853333333,13.673,7.761,25.041,14.4976666667,6.121
441.82,11.1143333333,31.667,16.243,14.9743333333,13.6916666667,7.79266666667,25.0823333333,14.5356666667,6.08133333333
442.18,11.0653333333,31.6353333333,16.2453333333,14.9306666667,13.6343333333,7.75233333333,25.102,14.5173333333,6.049
442.53,11.037,31.607,16.235,14.9423333333,13.5806666667,7.732,25.0756666667,14.5403333333,6.019
442.89,11.0,31.545,16.246,14.9103333333,13.5413333333,7.697,25.0826666667,14.5626666667,6.056
443.24,11.0336666667,31.566,16.3216666667,14.9456666667,13.5493333333,7.67433333333,25.0956666667,14.549,6.02133333333
443.60,11.0276666667,31.604,16.3486666667,14.971,13.5376666667,7.686,25.1193333333,14.5473333333,6.01633333333
443.95,11.051,31.654,16.3856666667,14.9686666667,13.502,7.681,25.116,14.5516666667,5.99866666667
444.31,11.095,31.7266666667,16.414,15.004,13.4996666667,7.67633333333,25.11,14.5656666667,5.99433333333
444.66,11.1353333333,31.7273333333,16.4583333333,14.9903333333,13.4706666667,7.67633333333,25.076,14.583,6.01233333333
445.02,11.155,31.8026666667,16.5203333333,15.0403333333,13.477,7.74933333333,25.0806666667,14.621,6.04966666667
445.37,11.1343333333,31.8386666667,16.5586666667,15.0513333333,13.4553333333,7.76866666667,25.0786666667,14.6213333333,6.04666666667
445.72,11.0983333333,31.8456666667,16.5343333333,15.0286666667,13.4106666667,7.759,25.035,14.604,6.066
446.08,11.0773333333,31.8426666667,16.5183333333,15.0423333333,13.382,7.76833333333,24.9713333333,14.5916666667,6.037
446.43,11.092,31.8726666667,16.5293333333,14.9963333333,13.3666666667,7.775,24.9436666667,14.5773333333,6.034
446.79,11.096,31.8906666667,16.531,15.0376666667,13.362,7.78233333333,24.955,14.6056666667,6.01133333333
447.14,11.0733333333,31.917,16.523,15.049,13.3326666667,7.765,24.947,14.632,6.00333333333
447.50,11.0896666667,31.9126666667,16.5226666667,15.0723333333,13.356,7.757,24.9633333333,14.6613333333,6.01733333333
447.85,11.057,31.8803333333,16.49,15.0886666667,13.339,7.75866666667,24.965,14.6676666667,6.00766666667
448.21,11.0646666667,31.9003333333,16.5173333333,15.136,13.3556666667,7.77733333333,24.9996666667,14.693,6.00966666667
448.56,11.0673333333,31.9586666667,16.5523333333,15.1796666667,13.392,7.80133333333,25.052,14.7493333333,5.99733333333
448.92,11.0476666667,31.9323333333,16.5663333333,15.1723333333,13.399,7.76333333333,25.0856666667,14.764,6.00066666667
449.27,11.0863333333,31.9663333333,16.5746666667,15.1933333333,13.4246666667,7.77733333333,25.0936666667,14.8106666667,6.02233333333
449.62,11.1216666667,32.0593333333,16.6333333333,15.297,13.468,7.79333333333,25.1456666667,14.8853333333,6.05
449.98,11.1516666667,32.0816666667,16.679,15.3156666667,13.4936666667,7.78233333333,25.1936666667,14.921,6.066
450.33,11.1896666667,32.129,16.713,15.3966666667,13.5023333333,7.78766666667,25.2813333333,14.9923333333,6.056
450.69,11.199,32.2093333333,16.754,15.4313333333,13.477,7.783,25.2956666667,14.9966666667,6.059
451.04,11.182,32.2203333333,16.74,15.4506666667,13.4416666667,7.74966666667,25.244,14.9806666667,6.04133333333
451.40,11.1473333333,32.261,16.757,15.4693333333,13.3916666667,7.73633333333,25.216,14.978,6.00566666667
451.75,11.1163333333,32.3383333333,16.8103333333,15.4406666667,13.3993333333,7.701,25.1636666667,14.982,5.96533333333
452.10,11.0996666667,32.3103333333,16.8326666667,15.4746666667,13.3913333333,7.73633333333,25.169,15.0123333333,5.98266666667
452.46,11.1323333333,32.3786666667,16.843,15.4956666667,13.3636666667,7.74333333333,25.1596666667,15.0173333333,5.973
452.81,11.153,32.394,16.8283333333,15.5046666667,13.3456666667,7.733,25.14,15.0313333333,5.966
453.17,11.1423333333,32.4216666667,16.8383333333,15.5133333333,13.3143333333,7.722,25.1483333333,15.0436666667,5.97566666667
453.52,11.0783333333,32.3933333333,16.8376666667,15.4583333333,13.266,7.68566666667,25.1343333333,14.9933333333,5.971
453.87,11.085,32.4876666667,16.8883333333,15.5073333333,13.3073333333,7.75133333333,25.2016666667,15.0653333333,5.98533333333
454.23,11.0703333333,32.422,16.9113333333,15.57,13.3033333333,7.77833333333,25.1606666667,15.0576666667,6.051
454.58,11.0986666667,32.474,16.9556666667,15.589,13.3423333333,7.80766666667,25.16,15.098,6.07333333333
454.93,11.0826666667,32.4386666667,17.0093333333,15.598,13.379,7.84866666667,25.1986666667,15.1313333333,6.08733333333
455.29,11.1203333333,32.5266666667,17.089,15.6323333333,13.3836666667,7.875,25.265,15.1856666667,6.13366666667
455.64,11.1786666667,32.552,17.1433333333,15.731,13.427,7.917,25.373,15.237,6.196
456.00,11.179,32.5456666667,17.1443333333,15.7076666667,13.4153333333,7.87266666667,25.362,15.2416666667,6.208
456.35,11.152,32.476,17.1533333333,15.7396666667,13.4253333333,7.871,25.3296666667,15.255,6.19733333333
456.70,11.141,32.4796666667,17.1323333333,15.8,13.434,7.88666666667,25.3253333333,15.2443333333,6.19433333333
457.06,11.1543333333,32.558,17.202,15.9043333333,13.469,7.95266666667,25.365,15.3263333333,6.24666666667
457.41,11.195,32.6046666667,17.23,15.9916666667,13.486,7.98233333333,25.372,15.3766666667,6.22033333333
457.76,11.214,32.6543333333,17.2103333333,16.0303333333,13.4706666667,7.98133333333,25.346,15.3743333333,6.239
458.12,11.1976666667,32.781,17.244,16.0016666667,13.4396666667,7.93533333333,25.367,15.4123333333,6.18966666667
458.47,11.1853333333,32.7966666667,17.282,16.0063333333,13.424,7.91333333333,25.37,15.391,6.196
458.82,11.2123333333,32.8863333333,17.3046666667,16.025,13.439,7.934,25.3926666667,15.3763333333,6.21266666667
459.18,11.2133333333,32.935,17.2883333333,16.0666666667,13.4693333333,7.947,25.426,15.3903333333,6.19366666667
459.53,11.193,32.9233333333,17.2773333333,16.0296666667,13.4386666667,7.915,25.4003333333,15.387,6.13966666667
459.88,11.196,32.9973333333,17.3143333333,16.041,13.4563333333,7.923,25.4406666667,15.4173333333,6.133
460.24,11.1883333333,33.0593333333,17.3516666667,16.0486666667,13.4596666667,7.91766666667,25.472,15.4103333333,6.154
460.59,11.2026666667,33.1193333333,17.394,16.062,13.4976666667,7.91333333333,25.5076666667,15.4486666667,6.14666666667
460.94,11.205,33.1246666667,17.3906666667,16.0456666667,13.4786666667,7.87066666667,25.5026666667,15.433,6.104
461.29,11.2183333333,33.167,17.4213333333,16.0923333333,13.4833333333,7.88166666667,25.5453333333,15.4926666667,6.153
461.65,11.191,33.1446666667,17.461,16.0886666667,13.4893333333,7.83833333333,25.5736666667,15.494,6.13033333333
462.00,11.1876666667,33.1663333333,17.457,16.1446666667,13.509,7.84133333333,25.5813333333,15.5036666667,6.11233333333
462.35,11.186,33.22,17.477,16.1873333333,13.561,7.86333333333,25.5966666667,15.5543333333,6.09966666667
462.71,11.1953333333,33.2043333333,17.5043333333,16.2123333333,13.5516666667,7.84733333333,25.662,15.606,6.11
463.06,11.1856666667,33.2416666667,17.558,16.239,13.5623333333,7.798,25.6706666667,15.6533333333,6.093
463.41,11.211,33.392,17.629,16.3623333333,13.6153333333,7.86,25.7603333333,15.7326666667,6.168
463.76,11.2276666667,33.4083333333,17.6956666667,16.4323333333,13.6396666667,7.905,25.7933333333,15.7553333333,6.16033333333
464.12,11.2496666667,33.375,17.7183333333,16.498,13.648,7.92666666667,25.8646666667,15.833,6.14533333333
464.47,11.2163333333,33.385,17.715,16.553,13.5586666667,7.921,25.9113333333,15.8383333333,6.16233333333
464.82,11.2586666667,33.4946666667,17.757,16.6066666667,13.5773333333,7.962,25.9826666667,15.9013333333,6.18
465.17,11.2463333333,33.554,17.7883333333,16.5573333333,13.6233333333,7.95666666667,26.0166666667,15.9156666667,6.16033333333
465.53,11.2803333333,33.6756666667,17.8213333333,16.6186666667,13.638,7.993,26.0306666667,15.9506666667,6.18466666667
465.88,11.279,33.6853333333,17.8623333333,16.5906666667,13.6173333333,7.99266666667,26.0463333333,15.9463333333,6.20433333333
466.23,11.3136666667,33.6546666667,17.8866666667,16.6603333333,13.6423333333,7.97566666667,26.1226666667,15.9466666667,6.21766666667
466.58,11.3146666667,33.7493333333,17.9296666667,16.7293333333,13.667,7.99033333333,26.1566666667,16.0066666667,6.19733333333
466.94,11.348,33.782,17.9846666667,16.7653333333,13.6613333333,8.04266666667,26.2006666667,16.0263333333,6.27033333333
467.29,11.3626666667,33.834,17.9993333333,16.8086666667,13.686,8.03833333333,26.2133333333,16.0523333333,6.29066666667
467.64,11.344,33.893,17.9506666667,16.8323333333,13.6886666667,7.989,26.1913333333,16.0116666667,6.29733333333
467.99,11.3543333333,34.0566666667,17.9846666667,16.879,13.746,7.988,26.2593333333,16.0453333333,6.31633333333
468.35,11.3293333333,34.025,18.0483333333,16.8883333333,13.7646666667,7.97033333333,26.2063333333,16.0636666667,6.308
468.70,11.3286666667,33.998,18.0963333333,16.9633333333,13.8086666667,7.965,26.2383333333,16.0826666667,6.32266666667
469.05,11.346,34.0,18.1443333333,17.0786666667,13.794,7.96033333333,26.2596666667,16.1103333333,6.338
469.40,11.3626666667,34.0366666667,18.1766666667,17.1576666667,13.8143333333,7.95766666667,26.307,16.1436666667,6.35166666667
469.75,11.4366666667,34.148,18.2796666667,17.2723333333,13.952,8.027,26.433,16.2623333333,6.467
470.11,11.4563333333,34.2616666667,18.3386666667,17.31,13.943,8.02633333333,26.45,16.3266666667,6.433
470.46,11.43,34.3003333333,18.3273333333,17.303,13.9906666667,8.011,26.4236666667,16.301,6.42133333333
470.81,11.4413333333,34.337,18.4093333333,17.3813333333,14.0573333333,8.037,26.472,16.3273333333,6.39233333333
471.16,11.4396666667,34.3506666667,18.421,17.3356666667,14.0703333333,8.01133333333,26.467,16.3443333333,6.337
471.51,11.4966666667,34.4053333333,18.5136666667,17.3916666667,14.1016666667,8.05033333333,26.5416666667,16.441,6.36233333333
471.87,11.4856666667,34.479,18.6113333333,17.48,14.1123333333,8.044,26.5363333333,16.4983333333,6.36466666667
472.22,11.539,34.702,18.6786666667,17.5246666667,14.1876666667,8.06566666667,26.6286666667,16.529,6.35466666667
472.57,11.52,34.7546666667,18.7106666667,17.5633333333,14.1943333333,8.08366666667,26.6346666667,16.5466666667,6.36866666667
472.92,11.5113333333,34.871,18.739,17.5576666667,14.2163333333,8.07666666667,26.6553333333,16.5433333333,6.36233333333
473.27,11.487,34.9053333333,18.776,17.541,14.186,8.04233333333,26.6553333333,16.5936666667,6.34066666667
473.62,11.4486666667,34.9556666667,18.7496666667,17.5396666667,14.1176666667,7.99166666667,26.596,16.554,6.25066666667
473.98,11.4683333333,35.0356666667,18.7506666667,17.5646666667,14.1506666667,7.998,26.6516666667,16.6326666667,6.294
474.33,11.514,35.08,18.811,17.6136666667,14.1003333333,7.98466666667,26.6823333333,16.6803333333,6.306
474.68,11.5326666667,35.1233333333,18.7606666667,17.5873333333,14.0563333333,7.92,26.6756666667,16.693,6.296
475.03,11.5646666667,35.1356666667,18.8416666667,17.6573333333,14.0813333333,7.94866666667,26.729,16.712,6.327
475.38,11.5486666667,35.142,18.849,17.6666666667,14.083,7.94433333333,26.755,16.7293333333,6.28666666667
475.73,11.564,35.1193333333,18.8136666667,17.6146666667,14.0136666667,7.927,26.737,16.687,6.29333333333
476.08,11.6196666667,35.15,18.8706666667,17.6993333333,14.0333333333,7.96033333333,26.834,16.792,6.37033333333
476.44,11.6556666667,35.1806666667,18.8686666667,17.6623333333,14.0573333333,7.968,26.831,16.7706666667,6.36533333333
476.79,11.666,35.2013333333,18.885,17.6856666667,14.0793333333,7.957,26.8833333333,16.8183333333,6.33333333333
477.14,11.7203333333,35.267,18.9003333333,17.7563333333,14.1493333333,7.96166666667,26.9663333333,16.8266666667,6.322
477.49,11.689,35.293,18.9063333333,17.785,14.1556666667,7.93033333333,27.002,16.8596666667,6.25266666667
477.84,11.689,35.3363333333,18.9646666667,17.8583333333,14.182,7.985,27.055,16.836,6.294
478.19,11.7153333333,35.425,19.0206666667,17.9673333333,14.2336666667,8.03033333333,27.1386666667,16.8643333333,6.34266666667
478.54,11.7103333333,35.453,19.098,18.0256666667,14.2506666667,8.04566666667,27.183,16.8716666667,6.33
478.89,11.727,35.563,19.1086666667,18.0643333333,14.2376666667,8.015,27.2183333333,16.889,6.32433333333
479.24,11.754,35.6316666667,19.173,18.1306666667,14.2626666667,8.03466666667,27.2736666667,16.924,6.37233333333
479.60,11.7603333333,35.6813333333,19.2133333333,18.1936666667,14.3403333333,8.046,27.3483333333,16.987,6.32833333333
479.95,11.7836666667,35.7626666667,19.2613333333,18.2366666667,14.3856666667,8.07566666667,27.3526666667,16.9683333333,6.30366666667
480.30,11.761,35.8783333333,19.2946666667,18.2773333333,14.375,8.042,27.4353333333,17.0173333333,6.28733333333
480.65,11.7416666667,35.9126666667,19.2956666667,18.2943333333,14.332,8.026,27.4246666667,16.98,6.28933333333
481.00,11.7113333333,35.9193333333,19.325,18.3306666667,14.3246666667,8.02366666667,27.446,16.9726666667,6.265
481.35,11.719,36.0406666667,19.3863333333,18.3586666667,14.3623333333,8.02266666667,27.508,17.0113333333,6.30666666667
481.70,11.6973333333,36.1056666667,19.4363333333,18.4056666667,14.3263333333,7.986,27.5533333333,17.0266666667,6.23733333333
482.05,11.7016666667,36.1663333333,19.49,18.4403333333,14.3433333333,7.95966666667,27.6003333333,17.0583333333,6.23133333333
482.40,11.7153333333,36.3013333333,19.5453333333,18.499,14.3706666667,7.965,27.669,17.1146666667,6.21566666667
482.75,11.7176666667,36.3946666667,19.5936666667,18.5763333333,14.391,7.973,27.7353333333,17.1583333333,6.20766666667
483.10,11.7346666667,36.4956666667,19.6206666667,18.6043333333,14.388,7.975,27.796,17.19,6.21033333333
483.45,11.737,36.5373333333,19.6473333333,18.635,14.398,7.972,27.8253333333,17.1933333333,6.228
