wavelength,Back_ConSitm,Belly_ConSitm,Breast_ConSitm,Crissum_ConSitm,Crown_ConSitm,DorTail_ConSitm,Rump_ConSitm,Throat_ConSitm,WingTip_ConSitm
460.94,12.3884,10.6895333333,10.2070666667,8.27546666667,4.36753333333,6.60346666667,17.3033333333,5.69393333333,6.30936666667
461.29,12.3784666667,10.7312666667,10.2314666667,8.29493333333,4.37993333334,6.602,17.2915333333,5.70406666666,6.32103333333
461.65,12.3704666667,10.7688,10.2742,8.33266666667,4.3966,6.608,17.2830666666,5.71466666667,6.32503333333
462.00,12.3596,10.8058,10.2999333333,8.34446666666,4.40626666667,6.61366666667,17.2616,5.72206666667,6.33026666667
462.35,12.3566,10.8420666667,10.3471333333,8.39353333333,4.4334,6.6356,17.2576,5.74926666667,6.3602
462.71,12.3190666667,10.8587333333,10.3734666667,8.41433333334,4.41286666666,6.62246666667,17.2393333333,5.73813333333,6.3498
463.06,12.2908666667,10.8913333333,10.3928,8.43666666667,4.40526666667,6.60233333333,17.2088,5.72906666667,6.34323333333
463.41,12.259,10.9009333333,10.4182666667,8.44519999999,4.3766,6.5844,17.1558666667,5.7298,6.32166666667
463.76,12.2055333333,10.9329333333,10.4482666667,8.45973333334,4.3552,6.5762,17.1173333333,5.72346666667,6.31306666667
464.12,12.1448666667,10.9450666667,10.4320666667,8.46473333333,4.32993333333,6.54513333333,17.0762666667,5.7032,6.29
464.47,12.1323333333,10.9674,10.4768,8.52046666666,4.33733333333,6.55866666667,17.0814666667,5.7072,6.28
464.82,12.1360666666,11.0146666667,10.5191333333,8.55493333333,4.36713333333,6.5822,17.0951333333,5.7308,6.29536666667
465.17,12.1409333333,11.0468666667,10.5646666667,8.60286666666,4.37286666667,6.6194,17.0933333333,5.73826666667,6.30293333333
465.53,12.1159333333,11.0470666667,10.5786,8.60133333333,4.35266666667,6.615,17.0339333334,5.72673333333,6.30226666667
465.88,12.0808,11.0618666667,10.5904,8.61846666667,4.3468,6.6106,16.9808666667,5.7186,6.3092
466.23,12.0738666667,11.0982,10.6288,8.64620000001,4.33753333333,6.601,16.9607333333,5.7188,6.29256666667
466.58,12.0537333333,11.1265333333,10.653,8.65699999999,4.3438,6.5938,16.9282,5.71613333333,6.29183333333
466.94,12.0145333333,11.1518666667,10.6652,8.65333333333,4.3304,6.57846666667,16.8878666667,5.71653333333,6.28563333333
467.29,11.9885333333,11.1815333333,10.6654666667,8.68206666667,4.33346666667,6.571,16.8604,5.71453333333,6.28033333333
467.64,11.9841333333,11.21,10.6992,8.69693333334,4.34433333333,6.5638,16.8498,5.7156,6.27956666667
467.99,12.017,11.2852666667,10.7684,8.74666666667,4.3688,6.60973333333,16.8543333334,5.75466666667,6.3134
468.35,11.9517333333,11.2812666667,10.7552666667,8.71846666666,4.33273333333,6.57673333333,16.7926666667,5.72626666667,6.281
468.70,11.9891333333,11.3345333333,10.822,8.78959999999,4.3586,6.6064,16.7872,5.75966666667,6.31986666667
469.05,11.9886666667,11.3780666667,10.872,8.84106666666,4.38366666667,6.6182,16.7636666667,5.7922,6.3394
469.40,12.0019333333,11.4534666667,10.9229333333,8.91313333334,4.42873333333,6.6526,16.7795333333,5.8342,6.36483333333
469.75,12.0219333334,11.5068,10.9894666667,8.96106666665,4.44953333333,6.68053333333,16.7918666667,5.862,6.37073333333
470.11,11.9832,11.5308666667,10.9972,8.96813333333,4.45526666667,6.6758,16.7554666667,5.85453333333,6.37776666667
470.46,12.0157333334,11.5841333333,11.0526,9.02700000001,4.48746666667,6.70633333333,16.7472666666,5.8806,6.39636666667
470.81,12.05,11.6424,11.1339333334,9.09506666666,4.523,6.7616,16.7751333333,5.91586666667,6.43696666667
471.16,12.0596666667,11.7008,11.2031333333,9.12833333333,4.5446,6.7832,16.7688666667,5.9298,6.47026666667
471.51,12.0442,11.7189333333,11.2201333333,9.16353333333,4.546,6.7856,16.7267333333,5.93586666667,6.49063333333
471.87,12.0162,11.7237333333,11.2514,9.18766666666,4.54293333333,6.77986666667,16.687,5.92006666667,6.48676666667
472.22,12.0241333333,11.7596666667,11.2948,9.20713333333,4.56346666667,6.78846666667,16.6529333333,5.9206,6.5056
472.57,11.9210666667,11.7258666667,11.2399333333,9.16000000001,4.505,6.72226666667,16.5558666667,5.86086666667,6.4367
472.92,11.8865333333,11.7358666667,11.2538666667,9.14840000001,4.4854,6.69226666667,16.5106,5.8296,6.41496666667
473.27,11.8816,11.7578,11.2926666667,9.15379999999,4.477,6.6934,16.5193333333,5.83126666667,6.423
473.62,11.8536666667,11.784,11.3071333333,9.15833333333,4.46346666667,6.67453333333,16.4818,5.81713333334,6.43046666667
473.98,11.8502,11.8234666667,11.3602,9.17946666667,4.45806666667,6.68393333333,16.4760666667,5.8226,6.43136666667
474.33,11.8104666667,11.85,11.3849333334,9.1774,4.42053333334,6.66713333333,16.4487333333,5.80526666667,6.4246
474.68,11.7698,11.8566666667,11.3888666666,9.17000000001,4.3986,6.64893333333,16.3823333333,5.78426666667,6.39193333333
475.03,11.7508666667,11.8818,11.3948666667,9.19486666667,4.40313333333,6.6496,16.3494666667,5.771,6.3936
475.38,11.7489333333,11.9274,11.447,9.21780000001,4.40173333333,6.66566666667,16.3562,5.78166666667,6.3781
475.73,11.7372,11.9661333333,11.469,9.24193333335,4.41546666667,6.66746666667,16.346,5.79766666667,6.38446666667
476.08,11.7056666667,11.9912666667,11.4958666667,9.28086666667,4.4146,6.66613333333,16.3371333333,5.8042,6.383
476.44,11.6936666667,12.0336,11.5465333333,9.30506666666,4.43306666667,6.6686,16.3204,5.8016,6.38513333333
476.79,11.668,12.0773333333,11.5673333333,9.33139999999,4.434,6.6752,16.2933333333,5.80313333333,6.3868
477.14,11.6348,12.1064666667,11.5907333333,9.3552,4.43026666667,6.67006666666,16.235,5.7794,6.3794
477.49,11.6629333333,12.1677333333,11.6504666667,9.40873333335,4.47133333333,6.70846666667,16.2506666667,5.81733333333,6.40773333333
477.84,11.6452,12.2040666667,11.6597333333,9.42753333332,4.4616,6.7186,16.2101333333,5.8196,6.40783333333
478.19,11.6126666667,12.2199333333,11.6781333333,9.44253333332,4.46666666667,6.7212,16.1496,5.8218,6.38963333333
478.54,11.6074,12.2460666667,11.7039333334,9.47326666667,4.47793333333,6.7258,16.1171333333,5.82533333333,6.39736666667
478.89,11.5820666667,12.2684,11.7265333333,9.48726666666,4.4636,6.71713333333,16.07,5.82826666667,6.3747
479.24,11.5269333334,12.2874666667,11.7335333333,9.47693333333,4.44026666667,6.68313333333,15.9936,5.79173333333,6.35863333333
479.60,11.489,12.2971333333,11.7422,9.46799999999,4.4106,6.652,15.9432,5.76353333333,6.34013333333
479.95,11.48,12.3352666667,11.7815333333,9.49513333334,4.41333333333,6.65386666667,15.9085333333,5.7618,6.32936666667
480.30,11.4960666667,12.3964666667,11.8306,9.5456,4.42866666667,6.69773333333,15.8927333333,5.79573333333,6.36936666667
480.65,11.4734,12.4203333333,11.8567333333,9.55546666667,4.41953333333,6.70566666667,15.8448666667,5.79026666667,6.37423333333
481.00,11.461,12.452,11.8896666667,9.57340000001,4.423,6.72286666667,15.8227333333,5.804,6.37756666667
481.35,11.4065333333,12.4702666667,11.9096,9.57346666667,4.39993333334,6.70713333333,15.7712666667,5.7872,6.34353333333
481.70,11.3982,12.512,11.9594,9.584,4.4004,6.70526666667,15.7553333333,5.78706666667,6.33116666667
482.05,11.4056,12.5573333333,12.019,9.61546666666,4.41626666667,6.72333333333,15.7677333333,5.79633333333,6.3535
482.40,11.4007333333,12.5925333333,12.0579333333,9.6414,4.41546666667,6.72073333333,15.7742,5.79726666667,6.35406666666
482.75,11.3907333333,12.6202666667,12.0882,9.65673333332,4.4218,6.72566666667,15.7664,5.80213333333,6.35863333333
483.10,11.4054,12.6542666667,12.1225333333,9.68906666667,4.4354,6.74453333333,15.7790666667,5.8224,6.37406666667
483.45,11.3936,12.6822666667,12.1446666667,9.70766666665,4.44206666667,6.7492,15.7667333333,5.82573333333,6.3758
483.80,11.3926666667,12.7149333333,12.1774,9.73366666667,4.4498,6.7578,15.7597333333,5.83686666666,6.38953333333
484.15,11.3731333333,12.7332666667,12.1924,9.74866666666,4.44533333333,6.7466,15.7414,5.83266666667,6.38163333333
484.50,11.3577333333,12.7506,12.2157333333,9.76379999999,4.44626666667,6.7424,15.7277333333,5.83313333333,6.3788
484.85,11.3332,12.7622666667,12.2286666667,9.77219999999,4.42766666666,6.7242,15.6925333333,5.81686666667,6.3621
485.20,11.319,12.7944666666,12.2512,9.79939999999,4.43126666667,6.72506666667,15.6684,5.81466666667,6.3734
485.55,11.2966,12.8161333333,12.2692,9.82993333333,4.43273333333,6.72213333333,15.6402666667,5.8138,6.37623333333
485.90,11.2643333333,12.8412666667,12.2875333333,9.84793333333,4.42593333333,6.7116,15.6104,5.80973333333,6.37056666667
486.25,11.2346666667,12.8721333333,12.3226,9.86820000001,4.42993333333,6.71533333333,15.5730666667,5.81206666667,6.37326666667
486.60,11.2161333333,12.914,12.3534666667,9.90053333335,4.4254,6.7194,15.5500666667,5.81253333334,6.38043333333
486.95,11.1816666667,12.9398666667,12.3764666667,9.92119999999,4.41973333333,6.70506666667,15.5023333333,5.80226666667,6.36756666667
487.30,11.1631333334,12.9618666667,12.4102666667,9.94393333333,4.4164,6.70173333333,15.4713333333,5.7994,6.3674
487.65,11.1448,12.9899333333,12.4306,9.96153333333,4.4142,6.69586666667,15.4435333333,5.7946,6.359
488.00,11.1279333333,13.0144,12.4656,9.98166666668,4.41553333333,6.69606666667,15.4189333333,5.78673333333,6.35673333333
488.35,11.1016666667,13.0442666667,12.4838666667,10.0024,4.40426666667,6.6802,15.3866,5.77473333333,6.34763333333
488.70,11.0811333333,13.0858,12.5214666667,10.0315333333,4.41046666667,6.679,15.3678666667,5.776,6.3533
489.05,11.0555333333,13.1078666666,12.5549333333,10.0429333333,4.40273333333,6.6664,15.3356666667,5.7686,6.34363333333
489.40,11.0443333333,13.1484,12.6109333333,10.0849333333,4.41653333333,6.67413333333,15.3121333333,5.77686666667,6.35043333333
489.75,11.0299333333,13.1924666667,12.6560666667,10.1200666667,4.4208,6.6778,15.2782,5.78126666667,6.3513
490.10,11.0073333333,13.2343333333,12.6880666667,10.159,4.42253333334,6.67366666667,15.2427333333,5.7812,6.35653333333
490.45,10.9993333334,13.2711333334,12.7416666667,10.2030666667,4.4374,6.6806,15.2266666667,5.78953333333,6.361
490.80,10.9962,13.3176666667,12.7905333333,10.2426666667,4.4356,6.69453333333,15.2189333333,5.79466666667,6.36986666667
491.15,10.9863333333,13.3569333333,12.8316,10.2723333333,4.43853333333,6.70153333333,15.2037333333,5.79573333333,6.36486666667
491.50,10.984,13.4094666667,12.878,10.3088666667,4.4514,6.7144,15.1892666667,5.80433333333,6.37836666667
491.85,10.9824666667,13.4508,12.9186,10.3402,4.4498,6.72153333333,15.1791333333,5.81153333333,6.38606666666
492.20,11.004,13.5106666667,12.9824,10.3974,4.4724,6.7444,15.1968666667,5.83546666667,6.40443333333
492.55,11.004,13.5492666667,13.0226,10.4366,4.48413333333,6.7504,15.1862666667,5.85126666667,6.41023333333
492.90,11.0017333333,13.5963333333,13.0752,10.4855333333,4.49286666667,6.75853333333,15.1758666667,5.856,6.4074
493.25,10.9825333333,13.6351333333,13.1122,10.5072,4.48546666667,6.75686666667,15.1597333333,5.8546,6.4055
493.60,10.9856,13.7125333333,13.1694,10.5632666667,4.51,6.77466666667,15.1624666667,5.871,6.42126666667
493.95,10.9982666667,13.7819333333,13.2445333333,10.6207333333,4.51486666666,6.7864,15.1665333333,5.87933333333,6.422
494.30,10.9644666667,13.8260666667,13.2858,10.6408666667,4.50533333333,6.77173333333,15.1146666667,5.8674,6.40273333333
494.65,10.9181333333,13.8512666667,13.313,10.6602666667,4.50246666667,6.75033333333,15.0658666667,5.84766666667,6.3711
495.00,10.9128,13.9163333334,13.3752666667,10.718,4.49666666667,6.75726666667,15.0550666667,5.85033333333,6.3859
495.34,10.894,13.9405333333,13.4396666667,10.7415333333,4.4716,6.76106666666,15.0390666667,5.84526666667,6.3727
495.69,10.8694666667,13.984,13.4668666667,10.7733333333,4.46433333333,6.74846666667,15.0222,5.84906666666,6.35813333333
496.04,10.8623333333,14.0315333333,13.5298,10.8056,4.47033333333,6.76986666667,15.0157333333,5.8692,6.37536666667
496.39,10.8526,14.0854666667,13.5855333333,10.8346666667,4.47293333333,6.77686666667,15.006,5.86186666667,6.38113333333
496.74,10.8606666667,14.1388666667,13.644,10.8871333333,4.48786666667,6.80193333333,15.0123333333,5.88693333333,6.4166
497.09,10.8259333333,14.1560666667,13.6734666667,10.9037333333,4.4608,6.77693333333,14.9796,5.86606666667,6.3937
497.44,10.83,14.1929333333,13.7291333333,10.9525333333,4.45493333333,6.77593333333,14.9636666667,5.8798,6.4005
497.79,10.8276666666,14.2383333333,13.7606,10.9869333333,4.4796,6.79853333333,14.9669333333,5.907,6.42343333333
498.14,10.8278666667,14.2882,13.8118,11.0344,4.4706,6.79653333333,14.9770666667,5.91566666667,6.4264
498.48,10.8424666667,14.3570666667,13.8888666667,11.1017333333,4.47926666667,6.81846666667,14.9871333333,5.93086666667,6.45043333333
498.83,10.8122,14.3904666667,13.9066666667,11.1198,4.4766,6.8112,14.9523333333,5.92793333333,6.43276666667
499.18,10.7971333333,14.4473333333,13.9520666667,11.1772,4.51026666667,6.82293333333,14.9636,5.94466666667,6.44356666667
499.53,10.7850666667,14.5066666667,14.0369333333,11.2230666667,4.52746666667,6.84133333333,14.962,5.94673333333,6.45446666667
499.88,10.7718666667,14.5598,14.0844666667,11.2697333333,4.54346666667,6.83653333333,14.9424,5.93686666667,6.44126666667
500.23,10.7602,14.6252,14.1438,11.3133333333,4.54793333333,6.85266666667,14.9351333333,5.9494,6.44613333333
500.58,10.7489333333,14.6805333334,14.1922,11.3466666667,4.53373333333,6.84573333334,14.9150666667,5.9488,6.4102
500.92,10.7732,14.7784666667,14.263,11.4092666667,4.56473333334,6.87493333333,14.9142666666,5.96553333334,6.43723333333
501.27,10.7370666667,14.7858,14.285,11.4230666667,4.54986666667,6.8614,14.8800666667,5.9278,6.39646666667
501.62,10.7357333333,14.8455333333,14.3644,11.4745333333,4.54633333333,6.86386666667,14.8566666666,5.923,6.4029
501.97,10.7378,14.9226,14.4391333333,11.5408666667,4.57746666667,6.89766666667,14.8464,5.94553333333,6.43616666666
502.32,10.725,14.9859333333,14.5046666667,11.5774666667,4.60713333333,6.91853333333,14.8406666667,5.9738,6.45606666667
502.67,10.7411333333,15.0628666667,14.5803333333,11.6247333333,4.63933333333,6.95053333333,14.8662666667,6.00653333333,6.49153333333
503.01,10.7404,15.1092,14.6085333333,11.6582666667,4.63253333333,6.94986666667,14.817,6.00033333333,6.51283333333
503.36,10.7155333333,15.1338666667,14.6128,11.6523333333,4.5994,6.92193333333,14.7817333333,5.97226666667,6.48543333333
503.71,10.6542666667,15.1289333333,14.5984666667,11.6446,4.53266666667,6.8766,14.7059333333,5.9402,6.4524
504.06,10.6216,15.1404666667,14.6149333333,11.6606666667,4.5022,6.85986666667,14.6773333334,5.91893333333,6.42903333333
504.41,10.5921333333,15.1624,14.6316,11.6763333333,4.50386666667,6.84633333333,14.6399333333,5.9126,6.43496666667
504.75,10.5743333333,15.2018666667,14.6748666667,11.7073333333,4.5084,6.85713333333,14.6276,5.92273333333,6.4308
505.10,10.5754666667,15.2622,14.743,11.7589333333,4.514,6.86593333333,14.6157333333,5.93433333333,6.46176666667
505.45,10.5269333333,15.2976666667,14.7351333333,11.7540666667,4.49246666667,6.8436,14.5612666667,5.90833333333,6.43663333333
505.80,10.5142,15.334,14.7774,11.7618,4.48693333333,6.8326,14.5383333333,5.8896,6.44676666667
506.15,10.5331333333,15.4064,14.8305333333,11.8420666667,4.49553333333,6.8484,14.5574,5.91733333333,6.46996666667
506.49,10.4953333333,15.4218,14.8498666667,11.8604666667,4.47453333333,6.8166,14.5027333333,5.89733333333,6.44053333333
506.84,10.4741333333,15.4571333333,14.8848,11.8870666667,4.457,6.82173333333,14.4786,5.90106666667,6.42023333333
507.19,10.4924,15.5073333333,14.9456,11.962,4.4938,6.85873333333,14.4938666667,5.93093333333,6.4528
507.54,10.4852,15.5623333333,14.9926666667,12.0095333333,4.51706666667,6.8822,14.4855333334,5.92626666667,6.44766666667
507.88,10.5,15.6231333333,15.0574666667,12.0604,4.5442,6.89586666667,14.482,5.95373333333,6.46823333333
508.23,10.4912666667,15.6849333333,15.1176666666,12.1056,4.54806666667,6.90706666667,14.4695333333,5.95486666667,6.4768
508.58,10.5084,15.7418666667,15.1828666667,12.1585333333,4.56453333333,6.91933333333,14.4785333333,5.97233333333,6.49233333333
508.93,10.4907333333,15.7787333333,15.2026,12.1798,4.56606666667,6.9206,14.4442,5.98273333333,6.48696666667
509.27,10.4812666667,15.8118,15.2582,12.2162,4.553,6.9162,14.4342,5.9946,6.47076666667
509.62,10.4179333333,15.8178666667,15.2518666667,12.2026,4.50153333333,6.8776,14.3613333333,5.94946666666,6.4106
509.97,10.3686,15.8216666667,15.2822,12.1786666667,4.47393333333,6.8482,14.2956666667,5.91273333333,6.38243333333
510.32,10.3486666667,15.8498666667,15.32,12.2111333333,4.4496,6.83673333333,14.2598666666,5.89266666667,6.37203333333
510.66,10.3193333333,15.8802666667,15.3646,12.2135333333,4.41253333333,6.7992,14.2267333333,5.86413333334,6.34536666667
511.01,10.3,15.9344,15.4164666667,12.2333333333,4.39293333333,6.79753333334,14.1811333333,5.85653333333,6.33773333333
511.36,10.2892,15.9806666667,15.4814666667,12.2695333333,4.39506666667,6.80606666667,14.1586,5.88433333333,6.36046666667
511.70,10.2774,16.0156666667,15.5375333333,12.2974666667,4.40726666667,6.81926666667,14.1366,5.88133333333,6.37096666667
512.05,10.2488,16.0425333334,15.5726666667,12.317,4.39073333333,6.8054,14.0902,5.8562,6.34196666667
512.40,10.1958666667,16.0404666667,15.5787333333,12.3121333333,4.356,6.77186666667,14.0268666667,5.8214,6.30736666667
