wavelength,Back_CamParf,Belly_CamParf,Breast_CamParf,Crissum_CamParf,Crown_CamParf,DorTail_CamParf,Rump_CamParf,Throat_CamParf,WingTip_CamParf
427.58,9.04362222221,26.2385333333,15.8169333333,23.8677,7.50673333334,7.2622,9.87398333333,15.855112,8.34533333333
427.94,9.02802222222,26.2822666667,15.8478,23.8949333333,7.5118,7.2678,9.86705833333,15.8604666667,8.33546666667
428.30,9.01142222222,26.3198,15.8539,23.9539333333,7.49506666667,7.25613333333,9.86261249999,15.8742666667,8.3112
428.65,8.97704444445,26.3292,15.8254333333,23.9396,7.47606666667,7.21633333333,9.85697083334,15.8537706667,8.29686666667
429.01,8.99373333333,26.4078,15.8450333333,23.9885666667,7.47986666667,7.19433333333,9.85716250001,15.876432,8.2862
429.37,9.0058,26.4642666666,15.8762666667,24.0213,7.48126666667,7.19606666667,9.8827125,15.8914693333,8.28246666667
429.72,9.02933333334,26.5535333333,15.9466,24.0949333333,7.50813333333,7.20366666667,9.93452916668,15.9388906667,8.3182
430.08,9.00733333333,26.5914,15.9453666667,24.1244,7.47866666667,7.17006666667,9.92205833334,15.9545573333,8.29646666667
430.44,9.01117777778,26.6032,15.9472666667,24.1463666667,7.46873333334,7.17033333333,9.93300833333,15.9655653333,8.30593333334
430.79,9.02442222221,26.6314,15.9561,24.1607,7.48373333333,7.18546666667,9.94443749999,15.9739626667,8.30213333333
431.15,9.02371111111,26.6472666667,15.9598333333,24.1738333333,7.4896,7.1728,9.93678333334,15.9802746667,8.292
431.50,9.00702222221,26.6867333333,15.9711666667,24.2059,7.47926666667,7.16586666667,9.92001666666,15.9806666667,8.27473333333
431.86,9.04044444445,26.7604666667,15.9776333333,24.2611,7.4958,7.16866666667,9.93705,16.0396853333,8.29706666667
432.22,9.08222222221,26.8520666667,16.0239333333,24.3099,7.5408,7.21393333333,9.98126250001,16.0718346667,8.34753333333
432.57,9.13008888888,26.9284,16.0866,24.3740333333,7.56966666667,7.2604,10.0125083333,16.1174266667,8.38706666667
432.93,9.19251111112,27.0123333333,16.1709333333,24.4623,7.63213333333,7.3066,10.0802208333,16.1750053333,8.45633333333
433.29,9.20284444445,27.0656,16.1874,24.5124,7.66006666667,7.3366,10.0919791667,16.2165573333,8.48913333333
433.64,9.23353333333,27.0984666667,16.1949666667,24.5376666667,7.67633333333,7.36446666667,10.0992625,16.2536293333,8.50193333333
434.00,9.26835555555,27.1472,16.2473333333,24.5669,7.70973333333,7.39846666667,10.1191,16.276136,8.52073333333
434.35,9.2766888889,27.195,16.2480666667,24.5845666667,7.71833333333,7.39506666667,10.1177041667,16.29552,8.51873333333
434.71,9.26784444444,27.2272666666,16.2400666667,24.6066666667,7.70926666667,7.36366666667,10.1040666667,16.309328,8.50873333334
435.07,9.29711111111,27.2957333333,16.2762,24.6646666667,7.73573333333,7.38493333334,10.1359875,16.351184,8.53226666667
435.42,9.31931111111,27.3282,16.2868666667,24.6942666667,7.73273333333,7.3896,10.1549541667,16.3854773333,8.54413333333
435.78,9.31751111111,27.3664,16.3192666667,24.7198333333,7.75226666667,7.40493333333,10.167225,16.388448,8.55486666667
436.13,9.35231111112,27.4417333333,16.3611666667,24.7982,7.77966666667,7.42986666667,10.1896583333,16.4423466667,8.58453333333
436.49,9.37571111111,27.5236,16.3953,24.8575666667,7.81146666667,7.4258,10.2291083333,16.4872746667,8.6088
436.84,9.35046666666,27.5354,16.3811,24.8632333333,7.79113333333,7.41733333333,10.2116375,16.455288,8.5778
437.20,9.37451111112,27.5731333333,16.3969666667,24.8927333333,7.7918,7.42753333333,10.2387541667,16.4649333333,8.5926
437.56,9.39546666666,27.6541333333,16.4497,24.9548666667,7.8222,7.43633333333,10.2708041666,16.4765093333,8.61706666667
437.91,9.38062222222,27.7062666667,16.435,24.9835666667,7.80413333333,7.405,10.2696958333,16.4809866667,8.60453333333
438.27,9.39022222223,27.7729333333,16.4682666667,25.0417666667,7.80893333333,7.3908,10.2833416667,16.4879626667,8.61146666666
438.62,9.39748888888,27.7956666667,16.4953333333,25.0911666667,7.8178,7.43166666667,10.2954458333,16.5057653333,8.61666666667
438.98,9.38733333332,27.8380666667,16.4989333333,25.1209,7.79753333333,7.41553333333,10.2841458333,16.490248,8.60253333333
439.33,9.38435555556,27.8918,16.5175,25.1431666667,7.81213333333,7.41106666667,10.2962625,16.4892213333,8.5988
439.69,9.40464444446,27.9211333334,16.5225,25.1767,7.81626666667,7.42613333333,10.3090166667,16.5006773334,8.60753333333
440.04,9.41688888889,27.9558,16.5326333333,25.1998333333,7.819,7.42773333333,10.3119166667,16.50696,8.6056
440.40,9.38633333333,27.9725333333,16.5170333333,25.2147333333,7.7906,7.39333333334,10.2824041667,16.489592,8.57086666667
440.75,9.37720000001,28.008,16.5141666667,25.2372,7.7898,7.38686666667,10.2755333333,16.5177013333,8.56306666667
441.11,9.38617777777,28.0648,16.5321333333,25.2846333333,7.80526666667,7.38486666667,10.2788916667,16.53156,8.56146666667
441.47,9.39022222221,28.0803333333,16.5514333333,25.3158666667,7.80533333333,7.3812,10.2872916667,16.532656,8.56673333333
441.82,9.41813333332,28.1228666667,16.5907666667,25.3683,7.83553333333,7.40853333333,10.3050458333,16.552232,8.57986666667
442.18,9.45671111112,28.1696666667,16.6443666667,25.4352,7.88233333334,7.472,10.3465041667,16.6047253333,8.62126666667
442.53,9.50286666667,28.2394666667,16.6934666667,25.4903333333,7.92126666667,7.494,10.3928416667,16.6525866667,8.6604
442.89,9.55602222221,28.2986666667,16.7604333333,25.5438,7.9852,7.55246666667,10.4496,16.712912,8.72046666667
443.24,9.61482222223,28.3719333333,16.8023666667,25.6140666667,8.02546666667,7.6056,10.4801625,16.7711546667,8.77646666667
443.60,9.63040000001,28.438,16.8367666667,25.6723,8.03726666667,7.617,10.5036,16.7970533333,8.7864
443.95,9.59668888888,28.4141333333,16.8130666667,25.6512333333,8.013,7.5912,10.4769625,16.7755573334,8.76
444.31,9.60804444445,28.4262666667,16.8218666667,25.6798,8.02886666667,7.61873333333,10.4842916667,16.7833733333,8.76473333333
444.66,9.62564444445,28.4259333333,16.835,25.7071333333,8.0312,7.62826666667,10.4987791667,16.7923626667,8.77993333333
445.02,9.63728888889,28.4342666667,16.8543666667,25.7250666667,8.0428,7.64886666667,10.5142833333,16.796176,8.7968
445.37,9.62851111113,28.4349333333,16.8383333333,25.7401333333,8.03373333333,7.6494,10.4997875,16.807136,8.78213333333
445.72,9.63242222223,28.4221333333,16.8411666667,25.7636333333,8.0354,7.66706666667,10.5103791667,16.8137146667,8.79013333333
446.08,9.61577777779,28.4028666667,16.8178666667,25.7578,8.01,7.6356,10.4848958333,16.7835173333,8.7654
446.43,9.60548888889,28.3888666667,16.8092666667,25.7542333333,8.00046666667,7.62393333333,10.4768875,16.77572,8.765
446.79,9.5837111111,28.3670666667,16.7891666667,25.7762333333,7.96426666667,7.59446666667,10.44845,16.7599653333,8.73093333333
447.14,9.56782222222,28.3572,16.7951,25.7923,7.9588,7.58006666667,10.4445458333,16.7588666667,8.7132
447.50,9.55884444445,28.3336666667,16.7865666667,25.8077,7.9502,7.57633333333,10.436025,16.7653626667,8.7136
447.85,9.57395555556,28.3663333333,16.8252,25.8688666667,7.9656,7.59106666667,10.4668666667,16.8036,8.73413333333
448.21,9.60711111111,28.389,16.8603666667,25.9113666667,7.98746666667,7.62133333333,10.4954583333,16.8341733333,8.76546666667
448.56,9.63842222222,28.4211333333,16.9028,25.9587666667,8.0182,7.65153333333,10.5248125,16.8775253333,8.79406666667
448.92,9.65231111111,28.4426,16.9215333333,25.9987666667,8.02873333333,7.66613333333,10.5345333333,16.9148346667,8.78946666667
449.27,9.66351111111,28.4689333333,16.9377333333,26.0421,8.03953333333,7.6764,10.5580666667,16.9375066667,8.7996
449.62,9.65022222222,28.4932666667,16.924,26.0711,8.02833333333,7.6574,10.543825,16.9429173333,8.79513333333
449.98,9.67306666666,28.5228666667,16.9406,26.1074,8.04313333333,7.6926,10.5703291667,16.974696,8.82413333333
450.33,9.69615555555,28.5716,16.9748666667,26.1573666667,8.06453333333,7.7214,10.5850083333,16.994952,8.84446666666
450.69,9.72308888887,28.631,17.0074333333,26.1936,8.10866666667,7.7578,10.6211541667,17.05848,8.8812
451.04,9.75244444445,28.6615333333,17.0375666667,26.2491333333,8.13253333333,7.80986666667,10.6559291667,17.1022746667,8.91
451.40,9.79042222222,28.7306,17.086,26.3077,8.1762,7.84886666667,10.6836708333,17.1350853333,8.93933333333
451.75,9.80459999999,28.7423333333,17.0878333333,26.324,8.1812,7.8694,10.6767666667,17.12076,8.93853333333
452.10,9.78917777778,28.7136666667,17.0638666667,26.3153,8.16206666667,7.84646666667,10.6516375,17.1045093333,8.93093333333
452.46,9.77622222222,28.7414666667,17.0563,26.3557,8.15273333333,7.83813333333,10.6399291666,17.0917173333,8.9266
452.81,9.7704,28.7325333333,17.0403,26.3766333333,8.1432,7.81406666667,10.6310708333,17.080896,8.92573333334
453.17,9.82228888889,28.7852,17.1113333333,26.4411666667,8.20033333333,7.86546666666,10.6770083333,17.1230746667,8.98633333334
453.52,9.86611111111,28.8282666667,17.1698666667,26.4936333333,8.23213333333,7.9088,10.7100375,17.1576666667,9.01566666668
453.87,9.87771111111,28.8758666667,17.2058333333,26.5436333333,8.25526666667,7.932,10.732025,17.1978666667,9.02733333334
454.23,9.85788888889,28.8694666667,17.1876666667,26.5675,8.23873333333,7.92093333333,10.71615,17.1779306667,9.00066666667
454.58,9.87035555555,28.9173333333,17.2104666667,26.6311333333,8.23926666667,7.92926666667,10.7325875,17.1876293333,9.00973333333
454.93,9.83684444444,28.9201333333,17.1897666667,26.6412,8.2194,7.89606666667,10.7130708333,17.1700746667,8.98519999999
455.29,9.85446666668,28.9392666667,17.2128,26.6776,8.2412,7.92033333333,10.74215,17.1973066667,9.00213333333
455.64,9.86815555555,28.9959333333,17.2681,26.7538666667,8.25546666667,7.9408,10.7652,17.2412,9.01993333333
456.00,9.89591111111,29.0924666667,17.3296666667,26.8451333333,8.298,7.98026666667,10.81415,17.2996106667,9.05226666667
456.35,9.89808888889,29.1337333334,17.3403333333,26.8604333333,8.3068,7.9906,10.8263791667,17.3284506667,9.047
456.70,9.92848888889,29.2282,17.3835,26.9155666667,8.3294,8.02873333333,10.8587333333,17.3773893333,9.07693333333
457.06,9.90702222221,29.2810666667,17.3830666667,26.9464,8.3042,8.014,10.8457166667,17.376848,9.05779999999
457.41,9.89177777779,29.3312666667,17.3915333333,26.9778666667,8.30613333333,8.01846666667,10.8604375,17.3906453333,9.05666666667
457.76,9.87015555555,29.3643333333,17.3985333333,27.0082666667,8.29373333333,7.99266666667,10.8264083333,17.38608,9.02580000001
458.12,9.88813333333,29.4517333334,17.4423666667,27.0619333333,8.3144,8.019,10.8587291667,17.4387466667,9.03593333333
458.47,9.87079999999,29.4705333333,17.4322,27.0543,8.29706666667,8.00793333333,10.8462375,17.4225866667,9.01739999999
458.82,9.88497777779,29.5278666667,17.4786666667,27.1034,8.30286666667,8.01326666667,10.8657958333,17.4335893333,9.02906666667
459.18,9.87564444445,29.5546,17.4872666667,27.1126333333,8.29533333333,8.00586666667,10.8638125,17.437016,9.02453333333
459.53,9.89422222221,29.621,17.5098333333,27.1656333333,8.32193333333,8.0268,10.8914458333,17.4789093333,9.04893333334
459.88,9.87826666665,29.6307333333,17.4948333333,27.1744333333,8.3074,8.03566666667,10.8875083333,17.4692426667,9.03939999999
460.24,9.86928888888,29.6694,17.5174333333,27.2073333333,8.29853333333,8.02766666667,10.8842416667,17.4762586667,9.02806666666
460.59,9.83091111111,29.6892666667,17.5052,27.2307333333,8.2802,8.0028,10.8635166667,17.4637253333,8.99726666666
460.94,9.80982222221,29.7178666667,17.5027666667,27.2372,8.25886666666,7.98213333333,10.8467458333,17.469616,8.97373333334
461.29,9.81066666665,29.7688666666,17.5329666667,27.2797666667,8.26706666667,7.98046666667,10.85395,17.5009386667,8.98253333333
461.65,9.82893333332,29.8358,17.5687666667,27.3324666667,8.27606666667,7.99573333333,10.8906208333,17.5301573333,9.00253333333
462.00,9.86455555554,29.9278666667,17.6267,27.4129333333,8.3226,8.02406666667,10.9273541667,17.5806853333,9.05266666667
462.35,9.89075555556,30.0341333333,17.6994666667,27.5110333333,8.35746666666,8.0628,10.9676083333,17.6466693333,9.07993333334
462.71,9.89586666666,30.1296666667,17.7209666667,27.5775666667,8.3818,8.07693333333,10.9730416667,17.6963946667,9.09146666667
463.06,9.90775555555,30.2615333334,17.7479,27.6584,8.395,8.09173333333,10.9953916667,17.739488,9.102
463.41,9.88713333334,30.3312666667,17.7605666667,27.6851666667,8.37733333333,8.0638,10.9931708333,17.7491466667,9.08426666667
463.76,9.9272,30.4954666667,17.8559333333,27.7450333333,8.41066666667,8.0826,11.0254625,17.8150373333,9.09826666667
464.12,9.97940000001,30.6322666667,17.9196666667,27.8409,8.44573333333,8.13333333333,11.0736166667,17.8799466667,9.14273333334
464.47,10.0359333333,30.7906,18.0220666667,27.9432333333,8.49493333333,8.19713333333,11.1336458333,17.9599013333,9.19093333334
464.82,10.0717333333,30.9168,18.0751333333,28.0423333333,8.53566666667,8.23513333333,11.1772875,18.02516,9.22133333334
465.17,10.0847333333,31.0329333333,18.1091666667,28.1042333333,8.55106666667,8.2522,11.1959708333,18.0648693333,9.22446666667
465.53,10.0947111111,31.1673333333,18.1635,28.1798,8.5828,8.28106666667,11.2294291667,18.1165253333,9.25239999999
465.88,10.0649777778,31.2212666666,18.1596666667,28.2027666667,8.55066666667,8.2582,11.21265,18.1091706667,9.23333333333
466.23,10.0784222222,31.3137333333,18.1902666667,28.2294,8.55673333334,8.25586666667,11.225175,18.1284,9.23139999999
466.58,10.0838222222,31.4035333333,18.2296333333,28.2729666667,8.561,8.2728,11.2540166666,18.1771546667,9.24086666666
466.94,10.0976666667,31.4997333333,18.2969666667,28.3507333333,8.57293333333,8.28246666667,11.2704916667,18.2185733333,9.23166666666
467.29,10.0916666667,31.5808,18.3206,28.4238,8.57713333333,8.28646666667,11.2666041667,18.2432746667,9.21413333333
467.64,10.0534666667,31.6032666667,18.3096666667,28.4779,8.55153333333,8.256,11.2492333333,18.248232,9.19273333333
467.99,10.0588888889,31.6968666667,18.3537666667,28.5408333333,8.5814,8.25533333333,11.2829083333,18.28828,9.21353333333
468.35,10.0489555555,31.7520666667,18.3623,28.5811666667,8.56766666667,8.2334,11.2949541667,18.3079226667,9.21633333333
468.70,10.0652,31.8546666667,18.4215,28.6465666667,8.59206666667,8.2696,11.33475,18.3480266667,9.23280000001
469.05,10.0488888889,31.8920666667,18.4255,28.6674333333,8.57273333334,8.24013333333,11.3265083334,18.3463306667,9.20253333334
469.40,10.0392888889,31.9422,18.4415,28.7073666667,8.56646666667,8.22886666667,11.3322416667,18.3458746667,9.18253333334
469.75,10.0676444444,32.0718,18.4915333333,28.7828,8.58893333333,8.241,11.3730666667,18.40088,9.18286666667
470.11,10.0510888889,32.1164,18.4782,28.8296666667,8.58133333333,8.228,11.3704041667,18.4314053333,9.1976
470.46,10.0978222222,32.1956,18.5328666667,28.8994666667,8.6258,8.26673333333,11.4200208333,18.451568,9.24366666666
470.81,10.0836444445,32.2331333333,18.5410666667,28.9167666667,8.6238,8.25646666667,11.4220125,18.4800053333,9.24393333333
471.16,10.1455333333,32.3059333333,18.594,28.9533,8.6826,8.31819999999,11.494025,18.5268613333,9.29886666667
471.51,10.1811333333,32.4056,18.6381333333,29.0277,8.719,8.35180000001,11.5532458333,18.5813306667,9.33706666667
471.87,10.1876222222,32.4444666667,18.6391333333,29.0514,8.70973333333,8.37373333333,11.561175,18.587368,9.32533333333
472.22,10.2040444444,32.4921333333,18.6729666667,29.0892666667,8.74353333333,8.38373333333,11.5764625,18.6162986667,9.34026666667
472.57,10.2085555556,32.5152,18.6783,29.1053,8.7536,8.37966666667,11.5790708333,18.6367306667,9.3434
472.92,10.2147777778,32.536,18.6789333333,29.1330333333,8.7584,8.38593333334,11.5857416667,18.6512746667,9.35206666667
473.27,10.2323777778,32.5952666667,18.7095666667,29.1824,8.7814,8.40233333333,11.6083416667,18.7009653333,9.38920000001
473.62,10.2405333333,32.5760666667,18.7301,29.1761666667,8.79333333333,8.41980000001,11.6203916667,18.707776,9.40846666667
473.98,10.2710444445,32.6614666667,18.8056333333,29.2545,8.8318,8.46939999999,11.6778166667,18.748152,9.44
474.33,10.2519333333,32.6692,18.7947666667,29.2519666667,8.8168,8.45406666667,11.6701208333,18.76096,9.42493333333
474.68,10.2737111111,32.6974666667,18.8072333333,29.2831666667,8.8316,8.47546666667,11.7006416667,18.7694053333,9.45126666667
475.03,10.2348888889,32.6876666667,18.7808666667,29.2505666667,8.79446666667,8.42506666667,11.6671666667,18.734608,9.42473333333
475.38,10.2565555555,32.7191333333,18.7991666667,29.2800333333,8.81773333334,8.42906666666,11.6757916667,18.7523466667,9.4388
475.73,10.2750666666,32.7591333333,18.8279333333,29.3089666667,8.85086666667,8.42939999999,11.7077708333,18.77716,9.46973333334
476.08,10.2871111111,32.7771333333,18.8463,29.3214333333,8.85986666667,8.44026666667,11.723475,18.7836773333,9.47366666667
476.44,10.3052,32.816,18.8619666667,29.3549333333,8.87346666667,8.46433333333,11.7425875,18.79372,9.48633333333
476.79,10.3224666667,32.8732666666,18.9085666667,29.3902666667,8.892,8.51073333333,11.7770625,18.811672,9.50260000001
477.14,10.3346888889,32.8702666667,18.9243,29.3997333333,8.8948,8.531,11.7811125,18.81844,9.50713333333
477.49,10.3226,32.8708,18.9380333333,29.4226333333,8.8858,8.52320000001,11.7719208333,18.8323653333,9.50606666666
477.84,10.3276666667,32.8706666667,18.9387333333,29.426,8.907,8.52273333334,11.7811958333,18.8340133333,9.52586666666
478.19,10.3155777778,32.8624,18.9321333333,29.4265333333,8.8922,8.51073333333,11.7577375,18.8111253333,9.498
478.54,10.3246222222,32.8597333333,18.9312,29.4381666667,8.89293333333,8.50726666667,11.7519333333,18.8023413333,9.50493333334
478.89,10.3494666667,32.8524,18.9421,29.4656666667,8.91073333333,8.54153333333,11.7786375,18.831792,9.53793333334
479.24,10.3669777778,32.8587333333,18.9574,29.4761333333,8.9178,8.57039999999,11.7987458333,18.8647093333,9.55593333333
479.60,10.3536222222,32.8112,18.9384,29.4493333333,8.896,8.56033333333,11.7791416666,18.8407066667,9.54160000001
479.95,10.361,32.7906666667,18.9220666667,29.4551,8.91233333333,8.58573333333,11.7930208333,18.8419386667,9.57539999999
480.30,10.3567777778,32.7385333333,18.9215666667,29.4416333333,8.90913333333,8.57919999999,11.7826958333,18.8318773333,9.58046666666
480.65,10.3562888889,32.6788,18.8909333333,29.4141333333,8.89853333333,8.56273333333,11.768225,18.820608,9.59146666667
481.00,10.3546222222,32.6312,18.8674333333,29.3781,8.89133333333,8.5512,11.7796958333,18.7901333333,9.59873333333
481.35,10.3286888889,32.5706,18.8030666667,29.3332,8.85033333333,8.51833333333,11.7542125,18.7375146667,9.57140000001
481.70,10.3124222222,32.5420666667,18.7660666667,29.3277333333,8.82666666667,8.50066666666,11.7360791667,18.724264,9.55573333334
482.05,10.3382888889,32.5854,18.7855333333,29.3853,8.845,8.51613333334,11.7642541667,18.7545733333,9.59813333334
482.40,10.3493333333,32.6311333333,18.8139333333,29.4428,8.856,8.52726666667,11.7834416667,18.78724,9.61953333332
482.75,10.3525333333,32.6798,18.8411333333,29.5054,8.86293333333,8.52366666667,11.785975,18.7975546667,9.63006666667
483.10,10.3583111111,32.6878,18.8437,29.5163333333,8.864,8.52986666666,11.7888291667,18.793552,9.64100000001
483.45,10.3587333333,32.6965333333,18.843,29.5327333333,8.8746,8.53793333334,11.7965333333,18.8027226667,9.6602
