wavelength,Back_MelXanf,Belly_MelXanf,Breast_MelXanf,Crissum_MelXanf,Crown_MelXanf,DorTail_MelXanf,Patch10_MelXanf,Rump_MelXanf,Throat_MelXanf,WingTip_MelXanf
802.54,22.1495,43.7636666666,35.6051666667,50.142,20.7515,28.1345,36.741,24.181,26.1031666667,30.307875
802.84,22.6675,43.7474166666,36.3116666667,50.3505833334,21.7696666667,29.6541666666,38.1078333333,25.5366666666,26.0841666666,31.0610833334
803.15,21.7915,43.6585,35.2931666667,49.3865,21.6406666666,28.8975,37.2091666667,25.1723333333,25.6026666667,30.797875
803.46,20.6896666666,41.9859166666,33.0993333334,47.81825,21.1366666667,27.1603333333,34.5678333334,23.7335,23.6486666667,29.161375
803.76,21.4611666667,42.37225,33.1673333334,48.3708333333,21.5235,27.75,34.7655,25.363,24.6781666667,29.95025
804.07,21.907,43.0128333334,33.621,48.5101666666,22.5235,28.8326666666,35.7173333333,26.0788333333,26.0791666666,31.6893333333
804.38,24.6216666667,45.1021666666,36.0941666666,50.19425,23.6403333334,30.634,37.2803333334,28.507,29.1821666667,32.9600833333
804.68,25.2888333333,45.4106666667,36.8193333334,50.1135,23.8243333334,31.3118333334,38.222,28.7746666666,30.8583333334,33.018875
804.99,24.781,45.0144166666,37.4008333333,50.50075,23.3835,30.2461666666,39.0278333334,28.9321666666,31.6851666666,32.9734166666
805.30,24.9373333333,45.5926666667,37.542,51.1098333333,23.9741666666,30.5066666666,39.866,29.5436666667,32.873,33.3122916667
805.60,25.3541666667,45.5,37.625,50.8645833333,24.2708333333,30.0,39.4791666667,29.625,34.8958333333,33.4583333333
805.91,25.1428333333,44.8834166666,37.01,49.8874166666,24.0603333334,28.8398333334,38.1741666666,29.3298333334,34.5996666666,32.6645416667
806.21,24.6896666667,45.3266666666,36.9726666666,49.2038333334,22.9943333333,26.6748333334,36.8691666667,28.412,33.7263333333,31.736125
806.52,26.6623333333,46.4208333334,38.8608333334,50.41275,24.46,27.3613333334,38.6913333334,29.8815,34.477,32.5760833333
806.83,26.973,46.0328333333,39.7585,50.5065,24.127,27.0806666666,39.7155,29.9911666667,34.7348333333,33.3495416666
807.13,27.0666666667,46.5331666667,40.6443333334,50.8111666666,24.5555,27.1108333334,40.4886666667,29.5555,35.1776666666,33.7165833333
807.44,25.3605,44.4030833333,39.5495,50.0901666666,22.9955,25.0901666667,38.6936666667,28.581,34.0543333334,30.9684583333
807.74,24.6298333333,43.9883333333,38.246,48.5754166666,22.7905,24.2933333333,38.6721666667,28.4208333334,34.2305,30.5294583333
808.05,23.5455,44.5309166667,38.1823333333,48.5115,23.1845,23.9513333333,38.5885,29.2061666667,33.7166666666,30.5652083334
808.35,22.9868333333,44.141,36.7071666666,47.5145833334,22.4921666667,23.3918333334,36.5496666667,28.7673333333,32.3208333333,29.982125
808.66,23.8095,44.46725,37.1201666667,46.3943333333,21.8593333334,22.8345,35.669,29.1836666667,32.0633333334,29.9885
808.97,23.8495,44.00275,36.6343333333,46.22275,22.0361666667,22.0361666667,36.3553333333,29.2421666667,30.6605,30.1488333333
809.27,24.0118333333,44.9975,37.4328333334,47.5599166666,21.9131666666,22.6696666667,38.2625,29.8681666666,30.9906666667,31.48475
809.58,24.7918333333,45.1785,38.6933333333,47.9320833334,22.4915,24.229,39.868,31.62,32.3791666667,32.482875
809.88,23.5133333333,45.2773333334,37.8311666667,48.25075,21.7141666667,24.5378333333,39.755,31.934,32.6336666667,32.5275416667
810.19,23.6153333334,47.772,39.4761666667,49.6476666666,23.565,25.9065,40.1811666667,33.585,32.8801666666,33.81175
810.49,22.8543333333,47.5298333333,39.6705,49.426,23.3531666666,25.499,39.5456666666,34.506,31.8611666666,33.944625
810.80,24.3223333334,50.3260833333,41.2901666667,50.9036666666,24.774,27.0581666667,41.265,36.295,33.0571666666,36.4520416667
811.10,23.0608333334,50.4585833334,41.7451666667,51.92625,24.869,26.913,41.5096666666,35.9276666667,31.6825,36.3535833334
811.41,21.6853333334,48.6313333333,41.1163333333,50.95275,23.1885,25.1476666667,39.9086666667,33.7898333334,30.0856666666,34.614875
811.71,22.2405,49.1978333334,42.1695,51.7266666667,23.6268333333,25.5031666666,40.5111666666,33.5508333333,30.5871666666,34.556875
812.02,22.9543333333,49.5195,43.1358333333,54.06375,25.6726666666,26.469,41.7626666667,34.0198333334,31.8778333333,35.3925416667
812.32,23.192,50.2400833334,44.8303333333,56.0735,26.4123333333,27.2315,42.1185,34.9718333333,32.4011666666,35.3955
812.63,24.5198333333,50.84775,45.7061666667,57.07625,27.6836666667,28.079,41.8926666667,36.1018333334,33.1075,35.487375
812.93,23.7563333333,50.47175,44.6255,57.9186666666,27.2726666667,28.1301666666,40.5946666667,34.5626666667,32.5901666666,35.0700416666
813.24,23.9041666666,51.2545,44.5213333334,57.49725,28.1721666666,27.8546666667,39.7921666667,34.1118333333,32.2953333334,34.5517083333
813.54,24.1026666667,49.8551666666,42.5056666667,56.7710833333,26.3888333333,26.765,39.5833333333,32.5231666666,34.6356666666,33.376875
813.85,25.2355,50.1323333334,41.019,57.6120833334,26.5313333333,26.6786666667,40.2533333333,31.8905,36.2485,32.5455
814.15,23.9208333334,49.3105833333,39.8081666667,57.7339166667,26.3188333333,25.5693333334,39.7183333334,31.6845,34.9516666666,31.2200416667
814.46,24.4385,48.50775,38.1503333333,57.9491666667,26.3298333334,24.8816666667,39.7753333333,31.4421666666,33.7175,31.7817083334
814.76,26.0855,49.8236666666,39.2313333333,58.832,26.79,26.027,40.7278333334,33.803,34.8003333333,32.8931666667
815.07,25.6431666666,48.9136666667,38.9078333333,58.0903333334,26.4151666667,26.1863333333,39.68,34.6483333333,34.3336666667,33.2761666666
815.37,25.643,49.2029166666,37.7518333334,57.5924166667,25.7548333333,26.0628333333,39.877,35.4865,33.9765,33.2355416667
815.68,25.1891666666,49.5941666666,36.5531666667,56.58825,24.9188333334,26.5421666666,39.475,34.5238333333,33.4148333334,32.9344166667
815.98,23.5466666666,48.5333333334,34.8533333333,56.0533333333,23.2533333333,25.1733333334,37.8933333334,32.48,32.6933333333,31.9533333333
816.29,24.8686666667,49.3954166667,35.5416666667,56.4799166666,24.1325,25.4206666666,38.3805,33.7011666667,33.307,33.7341666666
816.59,24.1975,48.1498333334,35.9211666666,57.3626666667,22.6188333333,25.1811666667,38.3283333334,33.4886666667,33.9803333334,33.4692083333
816.89,24.0598333333,49.111,36.6048333333,57.9983333334,23.0036666666,25.5023333334,38.7945,33.9516666667,33.7195,33.8872083334
817.20,23.2511666667,49.34425,38.2973333333,58.1533333333,23.1223333333,25.566,38.9401666667,34.2078333334,32.51,34.0601666666
817.50,23.3898333333,49.246,38.1133333333,57.6556666666,22.5716666667,25.6391666667,38.957,33.6401666667,32.3616666666,34.2472083334
817.81,23.8166666667,48.5923333333,39.3625,57.1623333334,21.0513333333,25.9343333334,37.12,33.0841666666,33.3085,33.2585
818.11,22.9226666667,47.7674166666,37.7985,56.256,19.9856666667,24.9761666667,36.5808333334,31.5665,33.0706666666,32.6050416667
818.41,21.777,47.3296666666,35.5435,54.7423333334,19.5903333333,23.7338333333,35.8886666666,29.8573333333,33.195,30.9795416667
818.72,20.8278333334,45.4248333334,34.8146666666,52.71225,18.5183333333,23.2245,34.1611666666,28.3443333333,31.4815,29.96725
819.02,20.8796666667,45.5405833333,34.443,52.10625,18.8656666667,23.1195,34.176,28.4011666667,31.9566666667,30.158375
819.33,21.3595,45.2048333333,34.6925,51.1918333334,19.9628333333,23.4638333333,34.3576666667,28.6406666666,31.8625,30.7029166667
819.63,21.4308333334,43.9845833334,34.3666666667,49.7498333333,20.139,23.5626666666,34.7706666667,27.3256666667,31.9926666667,29.6267916667
819.93,21.5621666667,43.8325,33.567,49.1405,20.5306666666,23.6658333334,34.8046666667,26.8565,31.0506666666,30.1567083334
820.24,21.9323333334,42.93725,33.1731666667,48.8325833334,20.7991666667,23.6606666667,34.936,26.488,30.8725,30.2999583333
820.54,21.931,42.3175833334,32.44,48.5795,20.9995,23.5271666667,34.7205,25.7316666667,30.9385,29.8865833333
820.85,22.2778333333,41.8254166666,32.357,47.98,21.2063333334,23.7458333333,34.619,25.4523333334,30.7381666666,30.1090833334
821.15,22.3978333334,42.0325,32.0748333333,47.8693333333,21.4813333334,24.046,34.6738333334,25.3658333333,30.5091666666,30.2435833334
821.45,22.5631666667,41.706,32.0015,48.1683333333,21.5826666666,24.446,34.5928333334,25.112,30.2696666666,30.5105416666
821.76,22.7873333333,41.6833333333,32.2545,48.5303333334,21.6481666666,24.6588333333,34.9681666666,25.0,30.3498333333,30.7986666666
822.06,22.6923333333,41.9961666666,32.2653333334,48.6275833334,21.8901666667,24.7981666666,35.1731666666,24.8543333333,30.7061666666,30.8557916667
822.36,22.4685,41.7469166667,32.074,48.5094166666,21.7925,24.7106666666,35.1568333334,24.5745,30.673,30.8723333333
822.67,22.7358333334,41.9423333333,32.2353333333,48.9348333333,22.0055,25.0918333333,35.3781666667,24.7431666666,31.0103333334,30.989125
822.97,22.6748333334,42.0321666666,32.1305,49.25725,21.9345,25.1085,35.2243333333,24.8256666667,31.131,31.10025
823.27,22.7323333333,42.0144166666,32.1815,49.3954166667,21.9406666666,25.0695,35.2578333333,24.7145,31.433,30.961375
823.58,22.8568333334,42.2238333334,32.274,49.4555833333,22.1171666667,25.3146666666,35.2418333333,24.8403333334,31.5896666666,30.9865416666
823.88,22.9765,42.29225,32.311,49.473,22.0765,25.3941666667,35.3195,24.8936666666,31.7626666666,31.0635
824.18,22.95,42.6565833333,32.3168333334,50.1220833334,22.0383333333,25.7143333333,35.3715,24.9535,32.2125,31.0015416667
824.49,22.8981666667,42.7190833333,32.5183333334,50.3465833333,22.1343333333,25.9531666666,35.695,24.9518333334,32.5633333334,31.1880833334
824.79,22.7586666667,42.9726666666,32.571,50.1904166667,22.2081666667,25.8576666667,35.8746666667,25.039,33.037,31.1679166667
825.09,22.811,43.0798333334,32.642,50.1536666666,22.4651666666,26.2441666667,35.8063333333,25.3533333334,33.0416666667,31.2232083333
825.39,23.2231666667,42.9419166667,32.7245,50.25925,22.4005,26.2751666667,35.6121666666,25.4606666666,33.3086666666,31.464
825.70,23.3283333333,43.171,33.1183333333,50.2104166667,22.4345,26.646,35.448,25.649,33.5741666667,31.2533333333
826.00,23.043,43.0836666667,32.9791666667,49.87175,22.3521666666,26.594,35.5738333334,25.5933333333,33.156,30.8450416667
826.30,23.0548333333,42.88475,33.0566666667,49.52725,22.5731666666,26.7845,35.7065,25.3658333333,32.8246666667,30.6388333333
826.61,23.0401666667,42.5928333334,33.2346666666,49.119,22.8335,27.0946666666,35.4998333333,25.4763333333,32.506,30.84975
826.91,23.097,42.8293333334,33.524,49.2595833333,22.761,27.4025,35.9943333333,25.486,32.6338333333,31.117125
827.21,23.381,43.1389166667,33.9936666667,49.3900833333,22.7296666667,27.6555,36.0666666666,25.8118333334,32.9298333334,31.5675416666
827.51,23.5465,43.3305,34.4833333333,49.5465833334,22.9015,27.7621666667,36.1281666667,26.173,33.1466666667,31.8495833333
827.82,23.4196666667,43.4295,34.4956666667,49.9565,22.8146666666,27.7233333333,35.8885,26.4168333333,33.1891666666,31.76525
828.12,23.5935,43.85875,35.025,50.2601666667,23.183,28.198,35.906,26.7768333333,33.4331666666,31.7791666666
828.42,23.1576666667,43.96975,35.2185,50.4231666666,22.8255,28.1383333334,35.9898333334,26.3923333333,33.4828333334,31.8149166666
828.72,23.1748333333,44.5475,35.1878333333,50.52475,23.0115,28.9013333333,36.4356666667,26.8018333334,33.5431666667,32.1582083334
829.02,24.0416666666,44.8591666666,35.7578333333,51.2949166666,23.4956666667,29.2585,37.0018333333,27.5578333333,33.8026666666,32.7650416666
829.33,23.3131666666,45.0685833333,35.6203333334,50.79325,22.37,28.4733333333,36.2206666666,26.987,33.7478333334,32.5186666666
829.63,23.2818333334,46.25075,36.2875,51.8546666666,22.447,28.9821666667,36.4161666666,27.9061666667,34.0396666667,33.3170833333
829.93,24.6368333333,47.80375,36.7163333334,52.3823333334,23.0426666666,30.2336666667,37.0881666666,29.4721666667,35.1045,33.6830416666
830.23,24.146,47.72275,36.926,52.768,22.7521666666,30.271,36.1996666667,29.4855,33.8046666667,33.8044166666
830.54,24.4486666667,47.3704166667,36.6201666667,52.9898333334,22.3495,31.2126666667,35.5598333333,29.8346666667,32.3366666667,33.094625
830.84,25.538,47.24425,36.803,53.4695,23.4518333333,32.0816666667,36.8028333333,30.369,32.7621666667,34.0031666667
831.14,25.4373333333,46.568,36.9896666667,53.275,23.5755,32.234,36.6755,29.9463333334,32.5705,34.3090416667
831.44,24.6855,45.6873333333,35.7368333333,53.3355833334,22.4395,30.8851666667,35.3773333333,28.8858333333,30.84,33.5075
831.74,24.596,45.38,35.0805,52.479,22.0183333334,30.9525,34.4253333333,28.8118333334,30.3846666666,32.6835
832.04,23.391,44.111,35.004,52.5678333334,21.1633333333,29.0635,33.8698333334,27.5578333334,29.1461666667,31.136625
832.35,23.463,43.6139166666,35.0515,52.0809166666,21.4205,29.706,34.0015,27.5105,28.7896666666,31.2235833333
832.65,24.6211666666,43.5435,35.4683333334,52.195,22.5205,31.25,34.6418333334,28.0301666666,29.3733333334,32.22275
832.95,24.4626666667,42.6933333333,35.1621666667,51.0745833333,21.5751666666,30.6223333333,33.8626666667,27.2696666667,28.6815,31.183875
833.25,23.0463333333,41.2315833334,34.3406666667,51.2593333333,21.0165,29.2278333333,33.2418333334,25.8546666667,28.3121666667,30.3417083333
833.55,23.0736666666,40.9441666667,33.348,50.77375,20.6946666667,28.4733333333,32.8223333334,25.4523333333,28.6485,29.4220833334
833.85,21.9593333334,40.2538333334,32.7165,50.2365833333,19.9943333333,27.5243333334,32.3866666667,24.5553333333,28.5715,29.2277083334
834.16,21.1915,39.7163333334,32.3686666667,49.461,19.0071666667,26.993,31.4895,23.6311666666,28.766,28.2836666667
834.46,21.6908333333,40.51675,33.1076666667,49.8308333334,19.574,27.886,32.0631666666,23.9063333333,29.664,28.2562083334
834.76,22.1453333334,41.0611666666,33.7803333334,49.88475,19.7665,29.0515,32.9873333333,24.3366666667,30.3923333334,28.4349583333
835.06,22.6438333333,41.5761666666,34.2066666666,50.7605833333,19.8285,28.7261666666,33.2883333334,24.2548333333,31.1653333333,28.9672083333
835.36,23.9435,42.5009166666,35.4303333333,51.62075,20.8293333333,30.2033333333,34.2708333333,25.3575,32.7138333334,30.4178333333
835.66,23.0135,42.32875,34.8295,51.505,20.5193333334,29.343,33.2646666667,24.6646666666,33.1441666666,29.9019583333
835.96,23.0023333334,42.0185833333,34.437,52.2548333333,20.4148333333,28.9953333334,33.4093333333,24.886,33.5045,29.647
836.26,22.4005,41.4303333333,33.7646666667,52.00375,20.674,28.956,33.1276666667,24.9485,33.107,29.5263333333
836.57,22.6695,42.57625,34.7431666667,52.02375,20.2366666667,30.4683333333,33.3333333333,25.2841666667,33.3106666667,30.5081666666
836.87,22.6636666667,42.7660833333,35.6071666667,51.9741666667,19.7901666667,31.8341666666,33.758,25.3123333334,33.0088333333,31.2405833333
837.17,23.7446666666,45.2456666666,36.5118333333,52.8046666667,22.249,34.4283333333,34.6421666666,25.8813333333,33.5203333334,32.0178333333
837.47,25.029,47.8876666666,38.2811666667,54.239,23.4083333334,36.5451666667,35.9083333334,27.6041666667,33.2466666667,33.6515
837.77,25.766,48.11575,37.5613333333,53.98275,23.315,36.6115,35.5391666666,28.2475,32.0768333334,34.5435833333
838.07,27.1995,47.94,38.9093333333,55.1580833334,25.1548333333,37.1436666667,35.471,28.5315,32.6825,34.8669166666
838.37,27.8203333333,48.4701666667,39.3246666667,54.5091666667,26.3545,38.4003333333,36.3926666667,30.529,33.0785,34.1540416667
838.67,24.6615,46.4698333333,35.4286666667,51.0799166666,23.4686666667,36.396,32.5596666667,28.7235,28.0465,30.4964583333
838.97,25.5033333333,46.25775,34.5283333334,51.3834166666,23.5536666667,36.6665,32.8301666667,29.214,27.4213333333,30.6839166667
839.27,24.1618333333,46.2840833333,35.2625,50.2373333334,23.2133333334,36.5591666667,32.2895,28.5578333334,26.7866666666,30.1865833334
839.57,24.7516666666,48.0949166667,36.5141666666,52.3029166666,24.387,37.5413333333,34.9236666666,29.4233333333,28.7938333334,31.196375
839.87,25.6541666666,49.41325,36.0833333333,52.39775,24.212,36.4856666666,35.6808333333,30.0805,28.8396666666,31.488875
840.17,25.8633333333,49.9500833333,36.8856666666,53.4695,25.2988333334,35.7903333333,35.8235,31.3745,29.9471666666,32.428875
840.47,27.4333333333,50.0333333334,37.6666666667,54.75,26.3,35.6333333334,36.9666666666,33.8,32.8,33.6083333334
840.77,27.1333333334,48.4166666667,36.3666666667,54.1333333334,27.1666666667,34.5666666667,36.4666666667,32.9333333333,32.2333333333,33.025
841.07,27.449,48.3673333334,35.2381666667,53.6225833334,27.483,33.7413333333,36.7346666667,33.4351666666,33.1635,32.925125
841.37,24.3478333333,47.1740833333,31.2681666667,49.7645,23.8405,31.0506666667,34.6738333333,31.2681666666,30.8693333333,31.0416666667
841.67,23.1753333334,45.7486666666,30.4363333333,49.58625,22.0841666666,31.264,34.4618333334,30.7373333334,29.6838333334,31.27325
841.97,25.449,46.1748333334,32.8258333333,52.3226666667,22.9506666667,32.3966666666,36.6118333333,31.772,32.2793333333,32.943125
842.27,26.976,47.9811666666,34.9658333333,55.6701666667,23.2818333334,34.6648333333,38.2731666666,33.849,33.5048333333,34.922875
842.57,27.869,47.1310833334,34.745,56.07925,22.7688333333,33.1056666667,37.386,33.47,32.2856666667,34.8359583333
842.87,27.555,46.5615833334,34.8136666666,55.3963333334,20.5825,33.2856666667,35.7211666666,32.1871666667,31.423,34.3002916666
843.17,27.7126666667,44.94125,34.2133333333,54.3499166667,21.4563333334,35.044,35.7771666666,32.258,31.8668333334,34.0054166667
843.47,28.115,44.5418333333,33.8658333333,53.91375,21.2991666666,35.623,36.3685,32.8008333333,31.949,34.1589166667
843.77,25.2966666667,41.96325,32.2008333334,50.1079166666,18.5003333333,32.9018333333,36.2998333334,30.6905,29.3416666666,32.1467083334
844.07,25.9008333333,42.0323333333,32.6573333333,51.2106666666,18.75,32.3761666667,38.5133333333,31.1938333333,30.4051666667,32.8970416666
844.37,22.3923333334,38.01025,33.6733333333,48.7528333333,17.517,30.5555,38.0385,28.5146666667,28.798,31.151
844.67,22.6666666667,37.4545,35.3938333334,50.9999166667,19.697,30.3638333334,38.4846666667,29.6971666666,28.1818333333,32.363625
844.97,27.7776666667,41.3380833333,39.367,55.5255,25.4481666667,34.0501666667,39.068,30.1671666666,30.9438333333,36.021625
845.27,26.654,42.11175,40.3308333334,56.6794166666,28.308,37.659,40.8396666666,30.8523333333,34.4146666666,37.261375
845.57,25.1311666666,42.0931666666,41.404,52.8214166667,27.5591666667,35.63,39.1731666667,27.887,33.9895,34.17
845.87,23.838,45.08625,41.8991666667,56.4741666667,29.7478333334,39.4425,41.6336666667,30.6108333333,37.6496666666,37.383625
846.17,23.4816666666,44.2306666666,39.2038333333,54.6558333334,29.4871666666,38.0568333333,40.1485,30.2295,35.155,35.4758333333
846.47,25.4165,44.5831666667,41.4585,56.84025,31.2501666667,39.3751666667,41.2501666667,31.7361666667,31.8055,36.2327083333
846.77,28.1086666667,45.635,41.7328333334,58.56475,34.193,40.344,42.791,32.4736666667,33.0686666667,37.76475
847.07,29.8611666666,47.1178333333,43.75,61.4929166667,35.0695,42.7778333334,42.6388333334,32.2915,29.375,38.3332083334
