wavelength,Back_BanRotf,Belly_BanRotf,Breast_BanRotf,Crissum_BanRotf,Crown_BanRotf,DorTail_BanRotf,Patch10_BanRotf,Rump_BanRotf,Throat_BanRotf,WingTip_BanRotf
432.22,5.60366666667,5.89133333333,2.70466666667,8.75850000001,3.505,7.4335,8.94416666666,9.5795,3.982,7.66566666667
432.57,5.60383333334,5.89116666667,2.67616666667,8.72416666668,3.49016666666,7.42016666667,8.921,9.53433333333,3.95866666666,7.65216666666
432.93,5.62416666666,5.90566666667,2.6685,8.77333333333,3.50966666667,7.42883333333,8.94866666667,9.54633333333,3.94733333333,7.65283333333
433.29,5.65766666666,5.931,2.69183333333,8.81199999998,3.54666666667,7.44783333333,8.93683333333,9.55416666667,3.9525,7.687
433.64,5.67116666667,5.903,2.67483333333,8.79466666665,3.5435,7.42633333334,8.91633333334,9.52433333333,3.927,7.6525
434.00,5.66666666667,5.88283333334,2.66016666667,8.79049999999,3.53333333334,7.39,8.901,9.501,3.90883333334,7.605
434.35,5.68683333334,5.8915,2.6725,8.82133333331,3.54533333333,7.3925,8.90583333333,9.48533333333,3.91916666667,7.60466666667
434.71,5.68766666667,5.88733333334,2.659,8.83866666667,3.554,7.367,8.895,9.4665,3.884,7.6015
435.07,5.69166666667,5.866,2.61933333333,8.84133333332,3.5415,7.34933333334,8.87066666666,9.456,3.867,7.583
435.42,5.669,5.84233333333,2.60416666667,8.84316666665,3.54133333333,7.321,8.82883333333,9.3985,3.8455,7.55266666666
435.78,5.673,5.84466666667,2.6175,8.87100000001,3.5715,7.33316666666,8.828,9.39566666667,3.872,7.5215
436.13,5.64783333333,5.83366666667,2.61533333333,8.89216666669,3.55816666667,7.34233333334,8.8055,9.37416666667,3.84366666666,7.47483333333
436.49,5.655,5.83316666666,2.6475,8.97699999999,3.6025,7.3895,8.81466666667,9.40666666667,3.88566666667,7.484
436.84,5.63133333334,5.80116666666,2.64933333333,8.99049999999,3.57133333333,7.3895,8.81583333334,9.389,3.86233333334,7.472
437.20,5.58933333334,5.76266666666,2.61166666667,9.00583333333,3.5285,7.3635,8.8285,9.3465,3.84766666667,7.461
437.56,5.53816666667,5.753,2.59383333333,9.02183333333,3.483,7.37816666667,8.80516666666,9.32583333334,3.85866666667,7.42916666667
437.91,5.513,5.77816666667,2.603,9.0705,3.46716666667,7.3805,8.84633333334,9.35,3.88983333333,7.4675
438.27,5.475,5.76033333333,2.567,9.08566666669,3.44533333334,7.38383333333,8.846,9.35,3.86416666667,7.47216666667
438.62,5.41616666667,5.71016666666,2.53083333333,9.04066666667,3.37716666666,7.34716666667,8.83566666666,9.32266666667,3.83933333333,7.42133333334
438.98,5.4125,5.72383333333,2.5375,9.06199999998,3.405,7.35566666666,8.85183333333,9.33933333334,3.85416666667,7.43916666666
439.33,5.44283333334,5.75516666666,2.54566666667,9.0935,3.42816666667,7.3985,8.922,9.382,3.88966666666,7.46366666667
439.69,5.4495,5.76483333333,2.53666666667,9.10066666665,3.39883333334,7.4115,8.94083333334,9.3595,3.88533333334,7.463
440.04,5.447,5.7615,2.50916666667,9.07733333335,3.39566666666,7.40516666667,8.94416666666,9.3345,3.885,7.49366666666
440.40,5.44283333333,5.7645,2.49016666666,9.05383333335,3.355,7.37133333334,8.93816666667,9.31183333334,3.88516666666,7.47616666666
440.75,5.44466666667,5.7785,2.482,9.0445,3.35466666667,7.39366666667,8.95066666667,9.327,3.8985,7.48366666667
441.11,5.473,5.81816666667,2.5145,9.05183333332,3.39,7.417,8.98516666667,9.35416666666,3.91716666667,7.50016666667
441.47,5.50516666667,5.8375,2.545,9.05650000001,3.41933333334,7.41966666666,9.0075,9.36633333333,3.92583333333,7.55083333333
441.82,5.54266666667,5.8585,2.56866666666,9.03516666665,3.45316666667,7.459,9.04016666666,9.39316666666,3.94233333334,7.57383333334
442.18,5.57183333334,5.886,2.60766666667,9.02233333335,3.49016666667,7.47216666667,9.08483333334,9.41416666667,3.9865,7.59433333333
442.53,5.59083333333,5.90216666666,2.61383333333,9.00033333331,3.5065,7.49283333333,9.08616666667,9.41233333333,3.9945,7.6135
442.89,5.5875,5.89733333333,2.6255,8.95816666665,3.49816666666,7.50183333334,9.08783333333,9.40016666667,3.99483333333,7.5895
443.24,5.571,5.893,2.64883333334,8.92533333335,3.49333333334,7.50583333333,9.08816666667,9.4135,3.99183333333,7.59233333334
443.60,5.56766666666,5.873,2.64833333334,8.87416666665,3.51483333333,7.51266666666,9.08783333333,9.4095,3.984,7.61583333334
443.95,5.577,5.8645,2.645,8.83666666665,3.51916666666,7.523,9.10883333333,9.43766666666,3.9905,7.624
444.31,5.53266666667,5.813,2.60133333333,8.74966666667,3.49933333333,7.49533333334,9.1055,9.423,3.945,7.60083333334
444.66,5.54,5.81383333333,2.5975,8.7015,3.52466666666,7.47316666666,9.11916666667,9.42683333334,3.972,7.62366666666
445.02,5.51783333334,5.78366666667,2.58183333334,8.63833333333,3.51016666666,7.4805,9.117,9.4225,3.97166666667,7.62016666666
445.37,5.5125,5.77116666666,2.55766666666,8.5695,3.48966666667,7.48566666667,9.11766666667,9.416,3.97516666667,7.62016666666
445.72,5.4705,5.73316666666,2.503,8.4945,3.46283333334,7.44933333333,9.0865,9.38516666667,3.94916666667,7.58666666666
446.08,5.47033333334,5.7065,2.48933333333,8.4295,3.445,7.44033333333,9.06216666667,9.35183333333,3.94683333333,7.58666666666
446.43,5.47016666666,5.69916666667,2.50166666666,8.3815,3.44766666666,7.4235,9.0815,9.35383333334,3.95433333334,7.60183333333
446.79,5.4775,5.69716666666,2.5015,8.34483333333,3.45083333333,7.41783333334,9.09666666667,9.33916666667,3.969,7.627
447.14,5.4775,5.68116666666,2.49283333333,8.292,3.45083333333,7.4145,9.078,9.3105,3.96533333333,7.62266666666
447.50,5.48833333333,5.69116666666,2.504,8.246,3.45683333334,7.42883333333,9.10133333333,9.335,3.99183333333,7.62683333334
447.85,5.4895,5.68866666667,2.524,8.18816666667,3.46683333333,7.43533333334,9.0925,9.32583333333,4.00633333334,7.62833333334
448.21,5.4735,5.69083333334,2.52833333333,8.1425,3.4725,7.43133333334,9.09116666666,9.31133333333,4.01166666667,7.61816666667
448.56,5.47766666667,5.68883333334,2.5355,8.09266666667,3.4905,7.47483333333,9.121,9.3055,4.02133333333,7.6285
448.92,5.4495,5.6655,2.521,8.03283333334,3.47416666666,7.46983333333,9.10916666667,9.27383333333,4.0195,7.614
449.27,5.44133333333,5.66,2.516,7.9955,3.50016666667,7.47833333333,9.11033333333,9.24633333334,4.021,7.60233333334
449.62,5.47716666667,5.68833333334,2.56533333333,7.9755,3.54866666666,7.5455,9.16466666666,9.27116666666,4.07266666666,7.64333333333
449.98,5.516,5.73183333333,2.59383333333,7.958,3.6085,7.568,9.22383333333,9.30516666666,4.11116666666,7.69316666667
450.33,5.56083333333,5.7545,2.62016666666,7.93966666666,3.65466666667,7.63616666666,9.25433333333,9.3185,4.15416666667,7.72433333334
450.69,5.5515,5.7265,2.6055,7.89216666667,3.664,7.62633333333,9.263,9.30766666666,4.13916666666,7.71383333333
451.04,5.53866666666,5.71516666667,2.57166666667,7.7995,3.66683333334,7.58933333334,9.28866666666,9.285,4.131,7.71466666666
451.40,5.52216666667,5.69833333333,2.54983333334,7.7455,3.642,7.58266666667,9.2825,9.26033333333,4.10583333333,7.693
451.75,5.53033333333,5.7235,2.58383333333,7.7545,3.68233333334,7.61166666667,9.34633333333,9.27816666666,4.12716666667,7.74166666667
452.10,5.58,5.77566666667,2.633,7.78033333334,3.74266666667,7.67816666666,9.41033333334,9.30983333333,4.18216666667,7.839
452.46,5.55333333333,5.74716666667,2.62183333333,7.7295,3.7235,7.65316666666,9.38316666667,9.2885,4.16266666667,7.8075
452.81,5.59383333333,5.7785,2.6255,7.73066666666,3.75366666666,7.6575,9.40866666666,9.3005,4.18533333334,7.8135
453.17,5.60266666666,5.77733333333,2.64283333334,7.7205,3.744,7.687,9.45266666666,9.32383333333,4.19483333333,7.83383333334
453.52,5.58383333334,5.74416666667,2.60966666667,7.71683333333,3.725,7.66583333333,9.42283333333,9.29466666667,4.1605,7.791
453.87,5.57716666667,5.72816666667,2.59483333333,7.71716666667,3.70133333333,7.6805,9.43833333333,9.32566666667,4.15116666667,7.78816666667
454.23,5.52183333333,5.681,2.5425,7.67266666667,3.65833333333,7.62883333333,9.42733333333,9.3215,4.10433333333,7.73316666666
454.58,5.5105,5.66966666666,2.54866666667,7.6455,3.66633333333,7.657,9.41983333333,9.30133333334,4.11316666667,7.72866666667
454.93,5.54016666666,5.71833333333,2.59266666667,7.71416666667,3.69433333333,7.73766666666,9.45866666666,9.34866666667,4.17416666667,7.7775
455.29,5.56766666667,5.73533333333,2.63866666667,7.769,3.745,7.783,9.5225,9.37266666666,4.224,7.81066666666
455.64,5.56316666667,5.72716666667,2.61216666667,7.75283333333,3.71083333333,7.7865,9.508,9.36233333334,4.23766666666,7.76266666666
456.00,5.55766666666,5.674,2.59916666666,7.732,3.662,7.765,9.49633333333,9.35566666667,4.21233333333,7.72816666667
456.35,5.55033333333,5.689,2.61416666667,7.783,3.67583333334,7.76666666666,9.51516666667,9.3715,4.22016666667,7.75
456.70,5.544,5.6655,2.6275,7.7895,3.6655,7.75933333334,9.5295,9.36866666667,4.20116666667,7.7725
457.06,5.4855,5.60783333333,2.5875,7.77083333333,3.64233333334,7.71783333334,9.497,9.3425,4.1605,7.70716666666
457.41,5.5,5.629,2.61366666666,7.81383333333,3.64633333333,7.72266666666,9.547,9.34766666666,4.188,7.75516666666
457.76,5.47616666666,5.60983333334,2.61966666667,7.85583333333,3.62483333333,7.72616666666,9.53783333333,9.31233333334,4.178,7.72166666666
458.12,5.49233333333,5.62716666667,2.64216666667,7.91083333333,3.64516666667,7.72816666667,9.54466666666,9.302,4.18416666666,7.73816666667
458.47,5.4845,5.62833333334,2.63566666667,7.94416666667,3.6215,7.70766666667,9.54566666666,9.3075,4.165,7.71833333333
458.82,5.45733333333,5.56916666666,2.6075,7.94033333334,3.58516666667,7.69,9.51916666667,9.2675,4.12833333333,7.68383333334
459.18,5.4285,5.53733333333,2.57916666667,7.96033333333,3.56166666667,7.6685,9.49533333334,9.22916666667,4.09616666666,7.66283333333
459.53,5.42833333333,5.53383333333,2.58683333333,8.02016666667,3.5755,7.66666666666,9.51183333333,9.22483333333,4.08316666666,7.67683333334
459.88,5.4235,5.55433333334,2.60183333333,8.06,3.59966666667,7.66583333333,9.53,9.23366666667,4.08816666666,7.6775
460.24,5.43783333333,5.56933333333,2.611,8.0945,3.606,7.67416666667,9.53866666667,9.227,4.1045,7.658
460.59,5.42,5.56266666667,2.59033333333,8.13633333333,3.60016666667,7.68583333334,9.51966666667,9.212,4.09933333334,7.628
460.94,5.44316666667,5.58883333333,2.60533333333,8.19,3.61983333333,7.70283333334,9.539,9.22216666667,4.12033333334,7.6435
461.29,5.4175,5.582,2.60316666667,8.22883333334,3.61166666667,7.71,9.53383333334,9.21166666666,4.0985,7.59916666666
461.65,5.432,5.59683333333,2.6325,8.2895,3.64433333334,7.73066666666,9.55,9.21433333333,4.10733333334,7.62816666667
462.00,5.46066666667,5.639,2.6745,8.3685,3.668,7.76516666666,9.59,9.24633333333,4.13866666667,7.65433333333
462.35,5.4715,5.67366666667,2.69533333333,8.4735,3.695,7.80416666667,9.6365,9.27883333333,4.18033333333,7.685
462.71,5.47416666667,5.71283333334,2.73166666667,8.59266666667,3.72066666667,7.83716666667,9.66066666666,9.312,4.19066666667,7.68366666667
463.06,5.48816666667,5.7405,2.761,8.69333333335,3.732,7.8495,9.6685,9.3625,4.19766666667,7.70233333333
463.41,5.47533333333,5.73466666667,2.7615,8.78716666666,3.72433333333,7.83033333334,9.6585,9.35383333334,4.21366666667,7.68216666666
463.76,5.50166666666,5.74966666667,2.78966666667,8.91816666665,3.75233333333,7.88083333333,9.66716666667,9.36283333333,4.24866666666,7.70883333333
464.12,5.50416666667,5.74166666667,2.81933333333,9.03016666665,3.74966666667,7.898,9.68616666667,9.36333333333,4.24566666667,7.73816666667
464.47,5.51033333333,5.75766666667,2.86533333334,9.15216666666,3.77183333333,7.9305,9.7445,9.4025,4.2815,7.72783333333
464.82,5.52916666666,5.75533333333,2.90166666667,9.28600000002,3.773,7.9045,9.761,9.406,4.291,7.75
465.17,5.55966666667,5.77583333333,2.9355,9.42233333335,3.807,7.93983333333,9.76783333334,9.4165,4.32066666666,7.80466666666
465.53,5.55983333333,5.742,2.92383333333,9.514,3.799,7.9095,9.76483333333,9.41633333334,4.30666666666,7.75583333333
465.88,5.552,5.71766666667,2.93416666666,9.66216666665,3.811,7.923,9.78416666666,9.42666666666,4.32916666667,7.77483333333
466.23,5.5785,5.74216666666,2.97866666667,9.80599999998,3.84833333333,7.96766666667,9.81433333334,9.44616666667,4.36133333333,7.796
466.58,5.58283333333,5.73483333334,2.99216666666,9.89733333334,3.8595,7.914,9.8375,9.42,4.36966666667,7.82766666666
466.94,5.55916666666,5.72733333334,3.00466666667,10.0073333333,3.8775,7.92433333333,9.84733333333,9.38983333333,4.37933333334,7.82616666666
467.29,5.58216666666,5.75983333333,3.0425,10.1235,3.88533333333,7.96566666667,9.8685,9.37883333333,4.3845,7.8435
467.64,5.55716666667,5.747,3.04,10.2185,3.87466666667,7.96816666666,9.875,9.37766666667,4.3755,7.8125
467.99,5.5065,5.7075,3.00416666667,10.2981666667,3.84716666667,7.92933333334,9.845,9.3375,4.34366666667,7.7825
468.35,5.48466666667,5.66866666667,2.98566666666,10.3846666667,3.82333333333,7.85966666667,9.80783333334,9.27366666667,4.28916666667,7.768
468.70,5.46283333334,5.70016666666,3.011,10.505,3.833,7.92766666666,9.83616666667,9.28883333333,4.31333333333,7.78433333334
469.05,5.4125,5.6635,2.97933333333,10.5843333333,3.792,7.8605,9.802,9.222,4.267,7.7445
469.40,5.375,5.67033333333,2.98566666666,10.6911666667,3.7865,7.88516666667,9.81416666666,9.21433333333,4.27933333333,7.74916666666
469.75,5.3265,5.649,2.9665,10.762,3.7595,7.89366666667,9.76783333334,9.162,4.241,7.73616666666
470.11,5.2945,5.59916666667,2.94216666667,10.8096666666,3.70933333334,7.841,9.7415,9.12633333334,4.19266666667,7.73216666666
470.46,5.3155,5.624,2.96583333333,10.95,3.72616666666,7.8775,9.7825,9.16366666667,4.20816666666,7.737
470.81,5.31633333334,5.64116666666,2.96883333334,11.0298333333,3.721,7.86516666666,9.78333333333,9.15933333333,4.21733333334,7.73433333333
471.16,5.284,5.61783333333,2.97333333333,11.0608333333,3.73016666667,7.87566666666,9.814,9.177,4.21983333333,7.73033333334
471.51,5.2935,5.6085,2.9755,11.1223333333,3.72466666667,7.88766666666,9.83066666667,9.18633333333,4.21883333333,7.72166666666
471.87,5.34883333333,5.65383333333,3.02166666667,11.2221666667,3.78883333333,7.93633333333,9.8895,9.252,4.2435,7.79866666666
472.22,5.40666666667,5.71516666667,3.06983333334,11.3098333333,3.84833333334,8.00566666667,9.9425,9.3085,4.30033333333,7.85666666666
472.57,5.418,5.70283333334,3.0575,11.3583333333,3.85866666667,7.96833333333,9.9155,9.258,4.26883333333,7.8545
472.92,5.4575,5.7345,3.09233333333,11.4083333333,3.89966666667,8.009,9.97366666667,9.32216666666,4.33033333334,7.90466666667
473.27,5.49316666667,5.77016666667,3.1045,11.4558333334,3.90066666666,8.00633333334,10.0098333334,9.34366666666,4.34266666667,7.917
473.62,5.4805,5.76916666667,3.09533333333,11.4556666667,3.88766666666,8.00333333334,10.017,9.31266666667,4.34016666667,7.87916666667
473.98,5.50016666667,5.83033333333,3.13583333333,11.4865,3.93383333334,8.029,10.0566666667,9.31683333333,4.35683333333,7.84866666667
474.33,5.48716666667,5.82433333333,3.14783333333,11.4373333333,3.94533333333,8.0105,10.0336666666,9.29,4.33016666667,7.82066666666
474.68,5.484,5.83116666667,3.17966666667,11.4118333333,3.95783333334,8.018,10.0718333333,9.30316666667,4.32966666667,7.8235
475.03,5.49733333333,5.835,3.18133333334,11.4225,3.97333333333,8.03766666667,10.0741666667,9.296,4.31866666666,7.82016666667
475.38,5.49483333334,5.84083333333,3.18966666667,11.3728333333,3.96516666667,8.00166666666,10.0786666666,9.26366666666,4.31316666667,7.832
475.73,5.47533333333,5.81733333333,3.16683333334,11.3016666667,3.927,8.02016666667,10.0775,9.20666666667,4.31283333333,7.76783333334
476.08,5.434,5.77183333333,3.1405,11.212,3.88433333333,8.0055,10.0573333333,9.174,4.301,7.745
476.44,5.3515,5.715,3.0885,11.0666666667,3.82116666666,7.95216666667,10.047,9.13833333333,4.2625,7.6965
476.79,5.33766666667,5.68383333334,3.08116666667,10.9613333333,3.81,7.949,10.0461666667,9.1405,4.22833333333,7.63616666666
477.14,5.29766666667,5.61833333333,3.04783333334,10.8333333333,3.79483333334,7.9575,10.0198333334,9.10433333333,4.21933333334,7.60566666666
477.49,5.32066666666,5.62833333333,3.05883333333,10.7683333334,3.8325,7.97283333334,10.0621666667,9.1435,4.23483333334,7.6235
477.84,5.32416666667,5.581,3.0365,10.6631666666,3.83316666667,7.962,10.0711666667,9.14216666667,4.23033333334,7.629
478.19,5.31316666666,5.55583333334,2.99783333334,10.5715,3.81716666666,7.9785,10.0756666667,9.11583333334,4.23166666667,7.6015
478.54,5.2805,5.4755,2.91983333333,10.4448333333,3.77716666666,7.9395,10.0126666667,9.06733333334,4.198,7.52933333333
478.89,5.2715,5.46316666667,2.9135,10.3313333333,3.77833333334,7.93266666666,10.0195,9.09083333333,4.196,7.51616666666
479.24,5.24066666666,5.4115,2.85766666667,10.2143333333,3.76,7.92333333334,9.973,9.067,4.16466666667,7.491
479.60,5.20716666666,5.38033333334,2.82533333334,10.0895,3.74316666667,7.87866666666,9.95016666666,9.06416666666,4.1515,7.481
479.95,5.20916666667,5.37766666667,2.81866666667,9.97516666665,3.731,7.8815,9.95433333335,9.0605,4.142,7.47183333334
480.30,5.24,5.372,2.82866666667,9.88049999999,3.7525,7.89166666666,9.95633333333,9.067,4.13883333333,7.48383333333
480.65,5.19266666666,5.35083333334,2.778,9.74616666668,3.70633333334,7.83716666667,9.91883333333,9.01616666667,4.1175,7.47133333334
481.00,5.16266666667,5.34883333333,2.752,9.60950000002,3.7085,7.82416666667,9.90233333333,8.99233333333,4.08783333334,7.4425
481.35,5.11583333333,5.28533333333,2.69916666667,9.43099999998,3.6445,7.77116666666,9.8425,8.89766666666,4.03816666667,7.38483333334
481.70,5.0745,5.25466666666,2.666,9.30483333335,3.603,7.75366666666,9.81033333334,8.85633333333,4.02516666667,7.37233333333
482.05,5.05616666667,5.24533333334,2.648,9.19049999999,3.59466666666,7.73933333333,9.802,8.84866666667,4.0285,7.38183333333
482.40,5.06166666667,5.25683333333,2.6355,9.13116666669,3.59216666667,7.7535,9.82133333333,8.838,4.03816666667,7.39633333334
482.75,5.053,5.22716666666,2.61816666667,9.05916666666,3.57266666667,7.73533333333,9.80733333333,8.8065,4.03233333333,7.3815
483.10,5.039,5.21833333333,2.60533333334,9.01799999999,3.56066666666,7.737,9.82166666666,8.79583333334,4.0245,7.37216666667
483.45,5.02833333334,5.194,2.595,8.96883333334,3.547,7.71966666666,9.80383333333,8.77283333334,4.001,7.35316666667
483.80,5.01133333334,5.17466666666,2.58583333333,8.92316666665,3.54533333333,7.70966666667,9.79066666667,8.74583333333,3.9925,7.3435
484.15,5.0045,5.169,2.578,8.90733333335,3.5425,7.702,9.78966666667,8.73733333334,3.99866666666,7.34183333333
484.50,5.00716666667,5.15316666666,2.581,8.88166666665,3.56333333333,7.71216666667,9.79766666666,8.73683333333,4.00566666667,7.33983333334
484.85,4.99933333333,5.138,2.5735,8.85999999998,3.53933333334,7.68733333333,9.78566666667,8.715,3.99483333334,7.331
485.20,4.9925,5.13716666667,2.57566666667,8.85233333334,3.54233333333,7.68866666667,9.7965,8.72133333333,4.00616666666,7.336
485.55,4.99133333333,5.1305,2.567,8.83666666668,3.53833333333,7.67966666666,9.77916666667,8.70666666667,3.99916666667,7.32833333334
485.90,4.97866666667,5.109,2.553,8.8285,3.52466666667,7.67816666666,9.76583333333,8.6855,3.98616666667,7.307
486.25,4.97733333334,5.10233333334,2.56166666666,8.83216666668,3.52883333334,7.67433333333,9.77283333334,8.68183333333,3.99333333333,7.2955
486.60,4.95783333333,5.09333333333,2.55416666667,8.83433333333,3.52816666667,7.65633333333,9.75783333334,8.65433333333,3.9805,7.2755
486.95,4.958,5.09,2.56016666667,8.84050000002,3.54083333333,7.63816666667,9.74533333333,8.6345,3.99033333333,7.27533333334
487.30,4.93983333333,5.08566666667,2.561,8.85866666669,3.54233333333,7.63416666667,9.7515,8.62516666667,4.004,7.26566666667
