wavelength,Back_TanCalf,Belly_TanCalf,Breast_TanCalf,Crissum_TanCalf,Crown_TanCalf,DorTail_TanCalf,Patch10_TanCalf,Rump_TanCalf,Throat_TanCalf,WingTip_TanCalf
663.91,5.863,11.823,9.53408333334,7.27925000001,58.5405833333,6.72791666667,10.5825,65.7176666667,10.7205833333,8.83679166667
664.24,5.89858333333,11.8386666667,9.58724999999,7.34033333333,58.35125,6.81416666667,10.634,65.5508333333,10.7068333333,8.92116666667
664.57,5.89116666667,11.8123333334,9.55491666667,7.31083333333,58.1985,6.8555,10.5669166667,65.36325,10.651,8.82195833333
664.89,5.94775,11.8455,9.605,7.3385,58.2675833333,6.94166666667,10.6355833333,65.3303888889,10.6975833333,8.85074999999
665.22,5.97558333333,11.8568333333,9.60108333333,7.33158333333,58.1439166667,6.98016666667,10.6659166667,65.0013055556,10.74275,8.88577083334
665.55,5.76841666667,11.73375,9.36866666667,7.15875,58.0361666667,6.78225,10.4786666667,64.9317777778,10.54825,8.68604166667
665.87,5.74541666667,11.7315,9.39108333334,7.13808333333,57.84525,6.77183333333,10.4291666667,64.6888888889,10.553,8.65777083333
666.20,5.81975,11.7520833334,9.48433333332,7.18433333333,57.6074166666,6.80225,10.4885,64.4956388889,10.59425,8.74849999999
666.53,5.874,11.7215,9.50833333334,7.1955,57.43475,6.86733333333,10.4585833333,64.2665555555,10.6158333333,8.809
666.86,5.76383333334,11.594,9.33174999999,7.07291666667,57.0934166667,6.72641666667,10.3031666667,63.9958611111,10.534,8.66985416666
667.18,5.63483333334,11.4595,9.24491666667,6.92158333334,56.8729166667,6.59566666667,10.19125,63.7099444445,10.4675,8.5715
667.51,5.55033333333,11.384,9.20224999999,6.89808333334,56.747,6.52858333333,10.0753333333,63.5171388889,10.3796666667,8.52689583333
667.84,5.48341666666,11.338,9.13075,6.8445,56.5145833333,6.43758333333,9.97425,63.3078055555,10.334,8.45472916667
668.16,5.58075,11.4231666667,9.20058333334,6.98666666667,56.49425,6.47016666667,10.07575,63.2795,10.45325,8.60335416667
668.49,5.67508333334,11.5028333334,9.28225,7.06625,56.4518333334,6.50833333333,10.1269166667,63.2194722223,10.533,8.72047916666
668.82,5.67883333333,11.5658333333,9.28900000001,7.10541666667,56.3963333333,6.54075,10.1230833333,63.1986666667,10.5080833333,8.75356250001
669.14,5.67125,11.5920833333,9.33749999999,7.12808333333,56.119,6.57925,10.1570833334,62.9102777778,10.5039166667,8.78662500001
669.47,5.49983333334,11.4439166667,9.10433333333,6.96916666667,55.91625,6.38833333333,10.0423333333,62.7042777778,10.3355833333,8.6291875
669.80,5.47475,11.40575,8.96033333332,6.94808333333,55.7010833333,6.35566666667,9.96400000001,62.4106944445,10.2295,8.55460416666
670.13,5.46816666667,11.3888333333,8.89958333332,6.92458333333,55.68475,6.32241666667,9.97608333333,62.4097777778,10.2138333333,8.49270833333
670.45,5.47483333333,11.4215,8.91616666667,6.94975,55.65775,6.32033333333,9.97275,62.2209722222,10.2071666667,8.4895
670.78,5.41366666667,11.3769166667,8.80716666667,6.91366666667,55.5955,6.29066666667,9.92091666666,62.1223888889,10.1883333333,8.44608333334
671.10,5.50316666666,11.4018333333,8.89474999999,6.98183333333,55.36575,6.35933333333,9.98533333333,61.8934722222,10.2739166667,8.49179166666
671.43,5.52566666666,11.4825,8.90633333332,7.02866666666,55.3449166667,6.41375,10.067,61.7639444444,10.31775,8.48175
671.76,5.43541666666,11.4518333333,8.83791666666,6.93925,55.1875833333,6.34283333333,9.99241666666,61.5667777778,10.2553333333,8.44258333333
672.08,5.43475,11.45175,8.86783333333,6.9605,54.8879166666,6.3135,9.9905,61.2920833333,10.2183333333,8.46747916667
672.41,5.53116666667,11.5183333334,9.0095,7.08308333333,54.78075,6.38758333333,10.1000833333,61.1158888889,10.3523333333,8.56897916667
672.74,5.63841666667,11.5594166667,9.09766666666,7.14558333333,54.7333333333,6.48908333333,10.1446666667,61.1623888889,10.4724166667,8.63722916666
673.06,5.85891666667,11.7126666667,9.33641666667,7.33449999999,54.5855833334,6.65766666667,10.296,61.0863888889,10.6581666667,8.82175000001
673.39,5.94391666667,11.781,9.44033333333,7.37491666666,54.5940833333,6.73633333333,10.3615,61.1214722222,10.7716666667,8.92008333332
673.72,5.95075,11.8568333333,9.47416666667,7.38408333333,54.351,6.77616666666,10.3765833333,60.8827222222,10.847,8.99970833333
674.04,5.96366666667,11.8520833334,9.50866666666,7.38916666667,54.2818333333,6.78116666666,10.4005,60.8586111111,10.8745833333,9.07712499999
674.37,6.07808333333,12.03425,9.65841666667,7.48175000001,54.2481666667,6.9115,10.5340833333,60.8714444444,10.9245,9.24741666666
674.69,6.01491666667,11.9738333334,9.54325,7.40625000001,54.1766666667,6.89833333333,10.4460833333,60.7923055556,10.8451666667,9.21412499999
675.02,6.01941666667,11.9004166667,9.53466666666,7.41808333333,53.9660833333,6.89025,10.4045,60.5649722222,10.77825,9.25270833333
675.35,6.09683333333,11.9145,9.59266666666,7.50758333333,53.6768333333,7.04258333333,10.4185,60.3070555556,10.8234166667,9.29641666667
675.67,5.95266666667,11.7489166667,9.42400000001,7.38883333334,53.3713333333,6.96125,10.2685833333,59.9532777778,10.7265833333,9.15725000001
676.00,5.74516666667,11.5049166667,9.19333333334,7.13816666667,53.10025,6.72658333333,9.99441666666,59.6219444445,10.5350833334,8.87643749999
676.32,5.66441666666,11.4118333333,9.14941666666,7.10441666667,52.9154166667,6.62816666667,9.92408333335,59.2957777778,10.4750833333,8.79470833334
676.65,5.48475,11.2603333334,8.99466666668,6.97241666666,52.7321666667,6.51641666667,9.74691666666,59.0421388889,10.2874166666,8.60100000001
676.97,5.44416666667,11.1961666667,8.93558333333,6.9135,52.4641666667,6.42058333334,9.6795,58.7953333334,10.1706666667,8.48866666667
677.30,5.50558333334,11.2064166667,9.01624999999,6.9885,52.37375,6.47825,9.75916666666,58.6519444444,10.12625,8.50883333333
677.63,5.65258333333,11.3316666667,9.13158333333,7.17233333334,52.2924166667,6.61,9.87174999998,58.5184166667,10.19625,8.59514583333
677.95,5.67958333333,11.2226666667,9.09200000001,7.15266666667,52.078,6.59775,9.78316666668,58.2243333333,10.1620833333,8.57416666667
678.28,5.82216666666,11.3891666667,9.20974999999,7.26233333333,51.9699166667,6.70066666667,9.95383333335,58.1376111111,10.31375,8.73075000001
678.60,5.96958333333,11.5575,9.33216666668,7.3885,51.8765,6.85925,10.1046666667,58.0293055555,10.48425,8.85529166667
678.93,5.92633333333,11.5241666667,9.25141666667,7.3125,51.7344166667,6.77083333333,10.0355,57.8210833334,10.4081666667,8.79704166667
679.25,5.96641666667,11.563,9.29158333333,7.35475,51.6855,6.79833333333,10.0365833333,57.729,10.432,8.83981250001
679.58,6.04933333333,11.675,9.38041666667,7.47208333334,51.6220833333,6.91833333334,10.1195,57.6903611111,10.46975,8.95356250001
679.90,6.13216666667,11.8226666667,9.48083333333,7.55675000001,51.5523333333,7.06141666667,10.2428333333,57.4909166667,10.5344166667,9.05468749999
680.23,6.29675,11.9948333333,9.62225,7.69958333332,51.5115833333,7.20033333333,10.41625,57.4683888889,10.7074166666,9.17454166666
680.55,6.37791666667,12.1289166666,9.69541666667,7.78525000001,51.5109166667,7.31141666667,10.50175,57.4098888889,10.7975833333,9.27683333332
680.88,6.38775,12.10525,9.66708333333,7.75250000001,51.2575,7.266,10.4466666667,57.1659722222,10.7825,9.28912500001
681.20,6.25683333333,11.9664166667,9.56608333333,7.61408333334,50.9739166667,7.14616666667,10.3095833333,56.9112777778,10.7180833333,9.20043750001
681.53,6.2735,12.07225,9.62916666666,7.69191666666,50.9790833333,7.21241666666,10.4130833333,56.916,10.81475,9.23339583333
681.85,6.176,11.9475833333,9.56516666667,7.61683333333,50.8580833333,7.07666666666,10.2966666667,56.7785,10.68475,9.111
682.18,6.11883333334,11.9229166667,9.52383333334,7.58849999999,50.7546666667,6.99008333333,10.2495833333,56.7123888889,10.6360833333,9.04016666667
682.50,6.09583333333,11.94,9.55933333334,7.57933333333,50.72875,7.00583333333,10.2751666667,56.7000555556,10.658,9.05847916667
682.83,6.22058333333,12.0329166667,9.65308333334,7.656,50.649,7.13875,10.43275,56.6009444445,10.73675,9.16437500001
683.15,6.33808333333,12.1350833333,9.72400000001,7.70066666667,50.5605,7.25225,10.5775,56.4947777778,10.8116666667,9.27629166668
683.48,6.30783333334,12.02825,9.66041666666,7.6585,50.3719166667,7.198,10.538,56.4242222222,10.7533333333,9.23887500001
683.80,6.233,11.8953333333,9.57458333334,7.55324999999,50.2035,7.10108333333,10.4628333333,56.2166388889,10.65925,9.22543749999
684.13,6.0515,11.68175,9.47308333333,7.41441666667,49.8473333333,6.92291666667,10.3454166667,55.9271666667,10.5060833334,9.09866666668
684.45,6.10358333334,11.85325,9.59975,7.51975000001,49.9140833333,7.04416666667,10.45675,56.0235833334,10.6253333333,9.19885416667
684.78,6.20283333333,11.9823333333,9.70974999999,7.63066666668,49.9121666667,7.16516666667,10.5934166667,56.0105555556,10.7168333333,9.31564583333
685.10,6.16441666667,11.9305833334,9.65225000001,7.58525000001,49.5860833333,7.06408333333,10.5044166667,55.7434166667,10.6126666667,9.22975
685.43,6.12816666667,11.9744166667,9.62416666667,7.56391666666,49.3408333333,7.04908333334,10.4835,55.4646944444,10.6053333333,9.21006249999
685.75,6.1365,11.8958333333,9.63208333334,7.49375,49.0775,7.04116666667,10.49725,55.2148333334,10.5515,9.23952083333
686.08,6.07608333333,11.8204166667,9.5645,7.44466666667,48.8820833334,6.96475,10.4294166667,55.0624166667,10.4550833333,9.13308333334
686.40,5.97833333333,11.7530833334,9.50808333333,7.36066666666,48.6603333333,6.82258333333,10.2893333333,54.9048611111,10.3481666667,9.00112500001
686.72,5.90533333333,11.688,9.48341666667,7.32066666666,48.54025,6.68016666667,10.1766666667,54.8453611111,10.3294166667,8.92308333332
687.05,6.01291666667,11.7616666667,9.58024999999,7.38725000001,48.575,6.77783333333,10.2730833333,54.9524166666,10.47025,9.0019375
687.37,6.06425,11.8721666666,9.62475000001,7.40866666666,48.6415,6.8635,10.28,55.0079166667,10.5408333333,9.06431250001
687.70,6.14008333334,11.95775,9.56308333333,7.42066666666,48.5234166667,6.95425,10.3066666667,54.8951111111,10.62175,9.10414583334
688.02,5.90466666667,11.77325,9.35108333333,7.18833333334,48.2481666667,6.75941666667,10.05725,54.5909722222,10.485,8.89812499999
688.34,5.81116666667,11.64525,9.22758333334,7.12683333334,47.9251666667,6.67308333334,9.96000000001,54.2618055555,10.368,8.78033333334
688.67,5.75741666667,11.5158333333,9.15549999999,7.11216666667,47.7719166667,6.63975,9.92733333333,54.1370833333,10.3473333333,8.71560416667
688.99,5.7895,11.54275,9.21075,7.17491666667,47.74275,6.73525,9.96891666666,54.1555277778,10.42975,8.73045833333
689.32,5.72766666666,11.4999166667,9.15991666666,7.16116666667,47.6645,6.739,9.85225,54.0944166667,10.4655,8.71685416667
689.64,6.01525,11.7853333333,9.43816666667,7.43900000001,47.7759166667,7.036,10.1286666667,54.2287222222,10.7544166667,9.05470833333
689.96,6.09725,11.8564166667,9.5355,7.57283333333,47.7298333333,7.165,10.2554166666,54.1808333333,10.8836666667,9.13725
690.29,5.9975,11.7115833334,9.38350000001,7.41225000001,47.5393333333,7.09216666667,10.1275833333,53.9559444444,10.7389166667,9.03108333333
690.61,5.80975,11.6083333333,9.18433333333,7.28458333334,47.2915,6.93875,9.91874999998,53.6745555556,10.4935833333,8.89237500001
690.94,5.78141666667,11.5418333333,9.17066666667,7.34658333333,46.9641666667,6.93866666667,9.95100000001,53.422,10.4374166666,8.88610416666
691.26,5.91858333333,11.6525833333,9.44716666666,7.59775,47.0436666666,7.08575,10.1001666667,53.5702222222,10.612,9.05402083334
691.58,6.12425,11.731,9.58066666666,7.84658333334,47.01975,7.24616666667,10.3364166667,53.6321388889,10.73,9.20731250001
691.91,6.248,11.8748333334,9.65741666667,7.91383333333,47.0489166667,7.36575,10.44775,53.6917777778,10.8043333333,9.32224999999
692.23,6.26941666667,11.9536666667,9.70150000001,7.89683333333,46.954,7.44591666667,10.49925,53.5821944444,10.81775,9.4388125
692.55,6.22041666666,11.87,9.64558333333,7.85675,46.6633333333,7.36375,10.4199166667,53.2930555555,10.62375,9.38643750001
692.88,6.12525,11.7993333334,9.53599999999,7.75516666668,46.529,7.30775,10.3465833333,53.1770555555,10.442,9.28947916666
693.20,5.899,11.5705833333,9.28883333334,7.54324999999,46.21375,7.10475,10.0891666667,52.8887777778,10.2276666667,9.02629166667
693.52,5.91658333333,11.53025,9.23858333332,7.48808333333,45.9709166666,7.02533333334,9.99050000001,52.6727777778,10.15675,9.0183125
