wavelength,Back_ParDomf,Belly_ParDomf,Breast_ParDomf,Crissum_ParDomf,Crown_ParDomf,DorTail_ParDomf,Rump_ParDomf,Throat_ParDomf,WingTip_ParDomf
615.95,8.03316666666,56.3527083333,50.7748333333,52.87875,21.4875,8.29233333333,15.2241666667,23.1376666667,13.3508888889
616.28,8.04,56.4543333333,50.85975,52.9871666667,21.5690833333,8.28366666666,15.2185,23.289,13.3774444444
616.61,8.103,56.5102083333,50.8633333333,53.02675,21.71625,8.31925,15.2735,23.4355,13.4049444444
616.95,8.11591666667,56.6134166667,50.88775,53.0781666667,21.7820833333,8.32241666667,15.2578333333,23.5365833333,13.4034444444
617.28,8.07608333334,56.6279166667,50.8695833333,53.07725,21.802,8.29958333334,15.2255833333,23.569,13.3346666667
617.62,8.10374999999,56.634125,50.9025,53.0404166667,21.91525,8.31183333333,15.29425,23.67825,13.3896111111
617.95,8.05974999999,56.5484166666,50.79275,52.9219166667,21.9121666667,8.28016666667,15.2460833333,23.7235,13.3585555556
618.28,8.00158333332,56.4465,50.7829166666,52.8855833333,21.9568333333,8.18658333333,15.1739166667,23.7711666667,13.2956666667
618.62,7.95275000001,56.4795833333,50.7945833333,52.8483333333,22.0235,8.14691666667,15.0910833333,23.8025833333,13.2898333333
618.95,7.91949999999,56.4691666667,50.7864166666,52.80275,22.0820833333,8.10633333333,15.0845,23.852,13.2322777778
619.28,7.9455,56.5430833333,50.78325,52.8609166667,22.1895833333,8.11466666667,15.1030833333,23.92125,13.2232222222
619.62,7.95050000001,56.5340416667,50.785,52.9190833333,22.2533333333,8.12158333333,15.1006666666,24.0443333333,13.222
619.95,7.93608333332,56.454625,50.6668333333,52.79325,22.2843333333,8.09891666666,15.0763333334,24.0826666667,13.1615
620.28,7.84600000001,56.4729583333,50.6980833333,52.74725,22.30675,8.0435,15.0155833333,24.13925,13.1122777778
620.62,7.86916666667,56.4021666667,50.7119166666,52.7545833333,22.4068333334,8.083,15.087,24.264,13.0959444444
620.95,7.94975,56.546625,50.827,52.9005,22.62275,8.17041666667,15.1828333333,24.4358333334,13.1837222222
621.28,7.95183333333,56.5974583333,50.8839166667,53.0004166667,22.7024166667,8.102,15.1439166667,24.5341666667,13.1892777778
621.62,8.06100000001,56.788,51.0609166667,53.1718333333,22.91925,8.19216666666,15.26825,24.76225,13.3101666667
621.95,8.03966666667,56.662,50.9420833333,53.0496666667,22.9214166667,8.227,15.28125,24.7865,13.2856111111
622.28,7.99350000001,56.6446666666,50.8686666667,53.0105,22.8984166667,8.1595,15.227,24.8274166667,13.1594444444
622.62,7.96658333334,56.7004166667,50.8793333334,53.0368333333,22.9924166667,8.15716666667,15.1761666667,24.9063333333,13.1583888889
622.95,7.87783333334,56.5885,50.85425,52.9945833333,22.9875,8.08691666667,15.1163333333,24.9563333333,13.0984444444
623.28,7.90633333332,56.5689166667,50.8663333333,52.9408333333,23.0786666667,8.09483333333,15.1395,25.08025,13.0998333333
623.62,7.96658333332,56.7672083333,51.0498333333,53.1551666667,23.2346666667,8.16933333333,15.2156666667,25.255,13.2270555556
623.95,8.00966666667,56.6315833333,50.9095,53.0786666667,23.2790833333,8.21858333333,15.2383333333,25.32675,13.2048333333
624.28,8.02058333333,56.600125,50.8744166667,53.0865,23.3375,8.23241666667,15.1729166666,25.3946666667,13.2521111111
624.62,7.99408333333,56.521,50.7983333333,52.9928333333,23.3408333333,8.157,15.1009166667,25.4428333333,13.2133333333
624.95,8.01516666667,56.457875,50.7189166667,52.9006666666,23.41975,8.21708333333,15.1254166667,25.5449166667,13.2011111111
625.28,7.94099999999,56.3827083333,50.6725,52.83225,23.4279166667,8.18391666667,15.0595833333,25.5606666667,13.1078333333
625.61,8.07,56.5547916667,50.7455,52.9418333333,23.5925,8.2725,15.16225,25.7734166667,13.2498333333
625.95,8.09216666668,56.5739166667,50.7718333334,52.93125,23.712,8.31058333333,15.20275,25.871,13.3775
626.28,8.08966666666,56.5430416667,50.71475,52.91725,23.7111666667,8.29841666667,15.1871666667,25.95425,13.3464444444
626.61,8.15091666667,56.642,50.7516666666,52.9731666667,23.8399166667,8.35125,15.2420833333,26.0904166667,13.3936111111
626.94,8.09350000001,56.648625,50.7011666667,53.00225,23.8680833333,8.29841666667,15.1950833334,26.147,13.3802777778
627.28,8.11583333332,56.53425,50.6175,52.9250833333,23.9258333333,8.32008333334,15.1945,26.1913333334,13.3955
627.61,8.10616666666,56.5938333333,50.6606666667,52.9488333333,24.0068333333,8.30441666667,15.19175,26.2524166667,13.4445
627.94,8.02408333333,56.6515416666,50.6619166667,52.9270833333,24.0378333333,8.24983333333,15.1876666667,26.3205,13.3591111111
628.27,8.02508333333,56.613,50.6333333333,52.8964166666,24.0779166666,8.2535,15.17125,26.3906666667,13.3723333333
628.61,8.02141666666,56.7399583333,50.7335833333,53.0085833334,24.1196666667,8.26566666667,15.1331666667,26.4145,13.3619444444
628.94,8.08091666666,56.853625,50.85375,53.15825,24.2801666667,8.30558333334,15.2075833334,26.5285833333,13.4623333333
629.27,8.02591666666,56.730375,50.7956666666,53.0700833333,24.2608333333,8.24283333333,15.14225,26.4734166666,13.414
629.60,8.01658333333,56.680125,50.7933333333,53.0628333333,24.268,8.20058333333,15.112,26.5055,13.3606111111
629.94,7.98408333332,56.5678333333,50.7541666667,52.9998333334,24.2989166667,8.16541666666,15.06575,26.5350833333,13.3843888889
630.27,7.98675000001,56.456375,50.7013333334,52.9126666667,24.2795,8.14758333333,15.0559166667,26.5176666667,13.3977222222
630.60,8.02625000001,56.4234583333,50.738,52.9389166667,24.3748333333,8.19341666667,15.069,26.56475,13.3956111111
630.93,8.01208333333,56.492625,50.7398333333,52.93975,24.4179166667,8.19475,15.07525,26.6518333333,13.3759444444
631.26,8.1615,56.6093333333,50.8995833333,53.0851666666,24.5731666667,8.29408333333,15.1875,26.8469166667,13.5305
631.60,8.22166666666,56.672625,50.9759166667,53.1821666666,24.7000833333,8.33533333334,15.2618333333,26.9849166667,13.6122222222
631.93,8.19741666666,56.7490833333,50.9786666666,53.237,24.74575,8.31316666667,15.3044166666,27.0235833334,13.6406666667
632.26,8.23083333333,56.790625,51.0695833333,53.3134166667,24.8629166667,8.3495,15.40275,27.1824166666,13.7197777778
632.59,8.21674999999,56.6928333333,50.9509166667,53.1924166667,24.8410833333,8.31658333333,15.35125,27.201,13.6668888889
632.92,8.17158333334,56.7754166667,50.9473333333,53.2735,24.91375,8.30775,15.3008333333,27.27,13.6132222222
633.26,8.1905,56.887375,51.01075,53.37825,25.0284166666,8.37025,15.3101666667,27.4321666667,13.6216111111
633.59,8.20116666666,57.016875,51.1435,53.4639166667,25.116,8.4155,15.3755833334,27.5235,13.6500555556
633.92,8.27508333333,57.1720416667,51.3175,53.5905833333,25.3275833333,8.50483333334,15.4490833333,27.7155,13.7289444444
634.25,8.24008333333,57.1253333333,51.20475,53.4506666667,25.2885,8.46783333332,15.4145833333,27.7244166667,13.7030555556
634.58,8.18475,57.024125,51.1774166667,53.4074166667,25.2908333334,8.42625000001,15.3651666667,27.6796666667,13.691
634.91,8.05750000001,56.9973333333,51.0471666666,53.3395833333,25.22725,8.36408333333,15.2304166667,27.6350833333,13.5581666667
635.25,8.19716666667,56.9490416667,51.0789166667,53.3094166667,25.3168333334,8.50233333334,15.2676666667,27.6929166667,13.6683888889
635.58,8.22166666667,56.948125,51.1806666667,53.3260833333,25.4076666667,8.54725000001,15.2943333333,27.8183333334,13.697
635.91,8.19275000001,56.897875,51.0816666667,53.2709166667,25.4064166667,8.54366666667,15.2565,27.8335,13.7047222222
636.24,8.20058333332,56.8373333333,51.0891666667,53.2773333333,25.441,8.56675,15.2720833333,27.87125,13.7252222222
636.57,8.3325,56.8887083333,51.2230833333,53.2670833333,25.6240833334,8.68724999999,15.4494166667,28.0903333333,13.8515555556
636.90,8.33916666668,56.7468333333,51.129,53.1598333334,25.6058333333,8.70074999999,15.4695,28.06,13.8792777778
637.23,8.44924999999,56.7448333333,51.0814166667,53.12325,25.6696666667,8.76516666666,15.5220833333,28.1388333334,13.9667222222
637.56,8.23708333333,56.4727083333,50.814,52.8845833333,25.4375,8.56824999999,15.32425,27.9521666667,13.7591666667
637.90,8.27616666666,56.6380416667,50.9245,53.0476666667,25.5929166667,8.65350000001,15.4258333334,28.10675,13.8825555556
638.23,8.36666666668,56.686625,50.9290833333,53.041,25.6955,8.72016666666,15.4699166667,28.2244166667,13.9546666667
638.56,8.38283333333,56.7093333333,50.999,53.1120833334,25.8340833333,8.70208333334,15.5274166667,28.32,14.015
638.89,8.21791666666,56.6903333333,50.8580833333,53.06325,25.78075,8.51974999999,15.40625,28.264,13.885
639.22,8.1425,56.7021666667,50.7854166667,53.0560833334,25.7635,8.40775000001,15.2930833334,28.2096666667,13.8337222222
639.55,8.11924999999,56.5974166666,50.6714166667,52.9426666666,25.7735833334,8.3815,15.2715,28.2055833333,13.7673888889
639.88,8.19325000001,56.8485,50.76575,53.0355833333,25.9488333333,8.40116666667,15.3199166667,28.3828333333,13.8100555556
640.21,8.03683333333,56.7699583333,50.6140833333,52.9724166667,25.81475,8.2275,15.0915,28.2394166667,13.6869444444
640.54,7.97424999999,56.8467916667,50.6728333333,52.9745,25.8718333333,8.13691666667,15.03425,28.2663333333,13.5990555556
640.87,7.80108333333,56.79375,50.5934166667,52.983,25.8709166667,8.00775,14.8975,28.2524166666,13.4027777778
641.20,7.96116666667,57.0861666667,50.7809166667,53.19225,26.0788333333,8.17308333333,15.0493333333,28.5070833334,13.5387777778
641.53,8.00175,57.0359166667,50.7730833333,53.1840833334,26.0696666667,8.13291666667,15.0508333333,28.4831666666,13.5398333333
641.87,8.00908333334,57.0085,50.8710833333,53.2489166667,26.1090833334,8.12116666666,15.0940833333,28.5589166666,13.5244444444
642.20,8.04208333332,56.9191666667,50.8181666667,53.15675,26.02725,8.12,15.0999166667,28.5265833334,13.4906666667
642.53,8.17041666667,57.07125,51.0019166667,53.2894166667,26.1694166667,8.24791666667,15.2553333333,28.7440833334,13.6159444444
642.86,8.26991666666,57.1722916666,51.1630833333,53.4526666667,26.3046666667,8.37216666667,15.3800833333,28.897,13.6756666667
643.19,8.33524999999,57.2697916667,51.2804166667,53.4960833333,26.40625,8.451,15.42275,29.0334166667,13.7622777778
643.52,8.22716666668,57.141625,51.1311666667,53.444,26.2795,8.40591666667,15.2899166667,28.9468333333,13.6729444444
643.85,8.26283333333,57.1304166667,51.1304166667,53.44175,26.34875,8.48466666667,15.3545833333,29.0501666667,13.6808333333
644.18,8.3655,57.1567083333,51.1848333333,53.5338333333,26.4794166666,8.63233333333,15.4761666667,29.2154166667,13.8142222222
644.51,8.55341666666,57.233125,51.2914166667,53.5395,26.5999166666,8.76808333334,15.66175,29.3490833333,14.0419444444
644.84,8.53,57.2020416667,51.3034166667,53.53925,26.6431666667,8.73391666666,15.6124166667,29.325,14.0677777778
645.17,8.36116666666,57.1124166667,51.22475,53.4803333334,26.61275,8.61125,15.4968333334,29.274,13.9481111111
645.50,8.314,57.1955,51.2006666667,53.5245833333,26.6289166666,8.54250000001,15.4364166667,29.3738333333,13.933
645.83,8.30524999999,57.327125,51.2864166667,53.6266666667,26.7411666666,8.50966666668,15.35225,29.4688333333,13.9387777778
646.16,8.23516666668,57.2405,51.2505,53.5416666667,26.7480833333,8.47333333333,15.2770833333,29.4116666666,13.8969444444
646.49,8.14558333334,57.1196666666,51.1183333333,53.4570833333,26.701,8.37825,15.199,29.4233333334,13.8004444444
646.82,8.05358333333,56.9542083333,50.9208333334,53.2974166667,26.6674166667,8.26433333333,15.07875,29.3163333334,13.7204444444
647.15,8.00883333333,57.010375,51.0535,53.35975,26.7459166667,8.24816666667,15.1174166667,29.3964166666,13.7973333333
647.48,8.18624999999,57.1925,51.2673333333,53.52175,26.9576666666,8.40466666666,15.271,29.6006666666,13.9842222222
647.81,8.24433333334,57.2644583333,51.2719166667,53.55225,26.9885833334,8.38941666667,15.2661666666,29.6444166667,14.0506111111
648.14,8.21141666667,57.32125,51.28325,53.62575,27.0265833334,8.37075,15.2680833333,29.71125,14.0411111111
648.47,8.15716666666,57.2616666667,51.26825,53.6135833333,27.0643333333,8.32125000001,15.2468333334,29.8339166666,14.0060555556
648.80,8.25483333334,57.3772083333,51.3793333333,53.712,27.1965833333,8.452,15.2790833333,29.9726666667,14.0328333333
649.13,8.27083333333,57.4720416667,51.405,53.7399166666,27.2575,8.49583333334,15.2915,29.9816666667,14.0517777778
649.46,8.35275,57.27325,51.2491666666,53.632,27.3229166667,8.62308333333,15.4055833334,30.04675,14.0935555556
649.79,8.32141666666,57.2705833333,51.0964166667,53.70075,27.3325,8.51908333332,15.3631666667,30.1078333333,14.0065555556
650.11,8.33808333333,57.2247083333,51.0070833333,53.5961666667,27.3828333333,8.56141666667,15.3313333333,30.0713333333,14.0045555556
650.44,8.51125000001,57.3637083333,51.21075,53.8058333334,27.61325,8.71208333334,15.5356666667,30.2750833333,14.2179444444
650.77,8.65058333333,57.3667083333,51.2261666667,53.7755833333,27.7355833333,8.84416666668,15.64225,30.3756666666,14.2715
651.10,8.64308333333,57.1916666667,51.1819166667,53.7070833333,27.6785,8.83058333333,15.649,30.3980833334,14.238
651.43,8.63641666667,57.2407916667,51.2269166667,53.80475,27.7685833333,8.86733333332,15.71725,30.5015833333,14.2475
651.76,8.62999999999,57.2090416667,51.2370833333,53.8164166667,27.7818333334,8.89366666666,15.6814166667,30.5169166667,14.2433333333
652.09,8.63891666667,57.2286666667,51.2706666667,53.811,27.82475,8.89366666667,15.6784166667,30.4901666667,14.2681666667
652.42,8.51291666666,57.0995833333,51.2031666666,53.699,27.7868333333,8.76575,15.63025,30.4705,14.1914444444
652.75,8.50400000001,57.0360833333,51.2070833333,53.6648333333,27.8448333333,8.76049999999,15.6330833334,30.5438333334,14.1669444444
653.08,8.44000000001,57.1902083333,51.37025,53.7808333333,27.9045833333,8.81683333334,15.6175833333,30.6204166667,14.1266111111
653.41,8.4915,57.28925,51.5640833333,53.8020833333,28.0043333334,8.93858333333,15.6688333334,30.7333333333,14.3253888889
653.74,8.55716666668,57.49275,51.7728333333,54.0479166667,28.1763333333,9.03033333333,15.8066666667,30.95225,14.4532777778
654.06,8.45249999999,57.5350833333,51.7734166667,54.0621666667,28.10425,8.93675,15.68625,31.0190833333,14.3323888889
654.39,8.34599999999,57.4837083333,51.7213333333,54.08475,28.08875,8.85266666666,15.6046666667,30.9588333334,14.3065555556
654.72,8.24691666667,57.566875,51.6688333333,54.0284166667,28.09925,8.81233333333,15.51275,30.88225,14.2745555556
655.05,8.10258333334,57.3539583333,51.5043333333,53.83925,27.99875,8.65775000001,15.3500833333,30.7679166667,14.1317777778
655.38,8.12891666667,57.2746666667,51.4213333333,53.7523333333,28.0999166667,8.64158333334,15.3969166667,30.79,14.1174444444
655.71,8.13274999999,57.3863333333,51.41425,53.864,28.1828333334,8.67833333333,15.46875,30.86275,14.1687777778
656.04,8.20241666667,57.6153333334,51.5305,54.0346666667,28.31575,8.77958333332,15.4764166667,31.0046666666,14.3477222222
656.37,8.10158333334,57.52725,51.4663333334,54.0361666666,28.2495,8.74041666666,15.4076666666,30.9690833333,14.3775
656.69,8.09233333334,57.5497083333,51.4806666667,54.0808333333,28.31625,8.58033333333,15.4079166666,31.0223333333,14.3223888889
657.02,8.04800000001,57.3605,51.3165833333,53.9434166667,28.23975,8.49233333334,15.335,30.949,14.1642222222
657.35,7.97500000001,57.1251666667,51.1539166666,53.6874166667,28.1656666666,8.39399999999,15.2125833334,30.82525,14.0404444444
657.68,7.99225,57.135875,51.2094166667,53.7374166667,28.2614166667,8.39683333334,15.2793333333,30.8705833334,14.0673888889
658.01,7.96483333333,57.03425,51.1453333334,53.6295833333,28.2226666667,8.32916666667,15.2044166667,30.86975,13.9947222222
658.34,7.97608333333,57.0906666667,51.2125833333,53.7383333333,28.3215,8.32583333334,15.233,31.0135833333,13.9891666667
658.66,7.99525,57.1730833334,51.2424166667,53.83975,28.3915833333,8.41441666666,15.2641666667,31.07,14.0265555556
658.99,8.02683333334,57.3203333333,51.3915833333,53.9844166667,28.481,8.46150000001,15.2831666667,31.21725,14.1235555556
659.32,8.12049999999,57.24125,51.3438333333,53.9305833333,28.5071666667,8.56866666666,15.3188333333,31.2835833333,14.1361111111
659.65,8.13366666667,57.0423333333,51.216,53.7416666666,28.4216666667,8.53391666667,15.2609166667,31.2129166667,14.0146111111
659.98,8.1715,57.1449583333,51.2681666667,53.8415833333,28.5368333333,8.55650000001,15.298,31.3326666667,14.0098333333
660.31,8.14283333333,56.978125,51.1380833334,53.6684166667,28.4349166667,8.56108333332,15.2065,31.2979166667,14.0709444444
660.63,8.17600000001,57.1483333333,51.3019166667,53.77675,28.58975,8.66541666667,15.3284166667,31.417,14.2202777778
660.96,8.20258333334,57.151625,51.3571666667,53.8223333333,28.6095,8.62216666667,15.3315,31.4503333333,14.2851111111
661.29,8.12175,57.048625,51.2545,53.6676666666,28.5325833333,8.63333333333,15.2700833333,31.4166666667,14.1693888889
661.62,8.15158333333,57.1451666666,51.2904166667,53.7528333333,28.6050833333,8.71183333333,15.3655,31.5133333333,14.2386666667
661.94,8.15741666667,57.0553333333,51.1656666666,53.6694166667,28.6243333333,8.76624999999,15.3591666667,31.5378333334,14.2762777778
662.27,8.25166666667,57.2022916667,51.3109166667,53.7258333333,28.7561666667,8.77750000001,15.39375,31.6950833333,14.377
662.60,8.18799999999,57.0467083333,51.22075,53.6295,28.6284166667,8.68516666668,15.32975,31.5986666667,14.2853333333
662.93,8.13716666667,57.0473333333,51.2710833333,53.64075,28.5915833333,8.6095,15.2974166667,31.5329166666,14.3568888889
663.26,8.17266666667,57.153,51.3936666667,53.7830833333,28.72275,8.69749999999,15.4673333333,31.7259166667,14.4986666667
663.58,8.28233333333,57.2182916667,51.5304166667,53.8095833333,28.8335,8.79725,15.5980833333,31.76425,14.5716666667
663.91,8.23991666666,57.2335833333,51.5525833334,53.9100833333,28.9493333333,8.77783333333,15.6560833334,31.7861666667,14.5307222222
664.24,8.16708333333,57.029375,51.3243333333,53.7694166667,28.8165,8.65941666667,15.4655,31.6143333334,14.4205555556
664.57,8.19583333334,57.04925,51.26425,53.7049166667,28.8130833333,8.77308333334,15.5470833333,31.6855833333,14.4269444444
664.89,8.17375000001,57.0768333333,51.29925,53.8013333333,28.8266666666,8.74008333333,15.49975,31.706,14.4764444444
665.22,8.13875000001,57.0575,51.206,53.7401666666,28.8050833333,8.65875000001,15.4836666667,31.6898333333,14.4105555556
665.55,8.16291666668,57.204875,51.3499166667,53.8246666667,28.8613333333,8.59883333333,15.4905833333,31.7235833333,14.4988333333
665.87,7.97483333333,56.9674166667,51.1793333333,53.5769166666,28.6510833334,8.49616666666,15.39875,31.60625,14.3306111111
666.20,7.93433333333,56.8409166667,51.0383333333,53.4518333333,28.6394166666,8.53283333332,15.34075,31.58,14.2818333333
666.53,7.89491666667,56.779875,50.9550833333,53.3950833333,28.5721666667,8.47616666666,15.273,31.5845833333,14.2222222222
