wavelength,Back_DigVenm,Belly_DigVenm,Breast_DigVenm,Crissum_DigVenm,Crown_DigVenm,DorTail_DigVenm,Patch10_DigVenm,Rump_DigVenm,Throat_DigVenm,WingTip_DigVenm
405.75,10.0886666667,5.98590476192,4.79316666667,5.68408333333,4.09066666667,6.63958333333,33.7901111111,14.1053333333,4.45470833333,7.51483333333
406.11,10.0971666667,6.03719312169,4.83225,5.73991666667,4.1295,6.66658333333,33.7193333333,14.12025,4.49566666667,7.55805555556
406.47,10.2035833333,6.10708994709,4.9135,5.82766666667,4.21225,6.75133333334,33.8907777778,14.21925,4.57466666667,7.63377777778
406.83,10.1574166667,6.07816798943,4.87091666667,5.76783333334,4.16033333333,6.69641666667,33.8783333333,14.21,4.5255,7.57322222222
407.19,10.2169166667,6.10390211641,4.91533333333,5.82625,4.18125,6.7015,33.9071111111,14.2764166667,4.59070833333,7.6235
407.55,10.25475,6.14017989418,4.92108333333,5.85633333333,4.2105,6.73808333333,33.8981111111,14.32225,4.62225,7.67216666667
407.90,10.3223333333,6.21442989418,4.95491666667,5.87225,4.22733333333,6.77058333333,33.9535555556,14.3464166667,4.65075,7.67894444445
408.26,10.3665833333,6.23668650794,4.98891666667,5.93075,4.23691666667,6.79725,34.0107777778,14.37325,4.70116666667,7.75088888889
408.62,10.3845833334,6.26051322752,4.98275,5.93908333333,4.24283333333,6.81358333333,34.0397777778,14.37925,4.67233333333,7.7545
408.98,10.35025,6.23295767196,4.91725,5.89625,4.23866666667,6.7615,34.0124444444,14.3433333333,4.64783333333,7.74677777778
409.34,10.31425,6.19356481481,4.84566666667,5.83191666667,4.20783333333,6.67983333333,33.9648888889,14.2985833333,4.56920833334,7.66988888889
409.70,10.3351666667,6.23481216931,4.86875,5.82958333333,4.24116666667,6.70425,33.9344444445,14.2980833334,4.60441666667,7.74405555555
410.06,10.3619166667,6.21667195766,4.8935,5.84825,4.26483333333,6.73525,33.9318888889,14.28725,4.636125,7.765
410.42,10.3506666667,6.21197222222,4.87008333333,5.856,4.24816666666,6.69775,33.8613333333,14.25375,4.608375,7.76172222222
410.77,10.3496666667,6.20659523809,4.85275,5.861,4.22183333333,6.67433333333,33.9345555555,14.2683333333,4.61175,7.71838888889
411.13,10.3330833333,6.19242195768,4.812,5.85108333333,4.22141666667,6.67366666667,33.9801111111,14.2638333334,4.59645833333,7.707
411.49,10.3124166667,6.17763359789,4.83166666666,5.8735,4.225,6.68091666667,34.0067777778,14.2603333333,4.60579166667,7.70261111111
411.85,10.3140833333,6.15305687831,4.83875,5.89875,4.23016666667,6.68141666667,34.0097777778,14.28275,4.64158333333,7.70711111111
412.21,10.3605,6.19999867725,4.87966666667,5.93783333333,4.27325,6.73775,34.0872222222,14.3454166667,4.66216666666,7.68894444444
412.57,10.3623333333,6.19412169312,4.88841666667,5.92133333334,4.272,6.71891666667,34.175,14.3806666667,4.65770833334,7.67522222222
412.92,10.3155,6.10842724867,4.82575,5.84191666666,4.18008333334,6.66458333333,34.2117777778,14.3423333333,4.57795833333,7.5805
413.28,10.3740833333,6.14238359787,4.89658333334,5.86691666667,4.21033333333,6.7245,34.3066666667,14.3885,4.62866666666,7.63794444444
413.64,10.3725,6.09146428571,4.85941666667,5.82,4.17616666667,6.681,34.3916666667,14.4051666667,4.56291666667,7.57727777778
414.00,10.416,6.12242328043,4.8825,5.83983333333,4.21491666667,6.71116666667,34.5624444444,14.4976666667,4.55475,7.61327777778
414.36,10.3674166667,6.06392195768,4.86941666667,5.77533333333,4.16291666667,6.68791666667,34.5952222222,14.5025,4.518625,7.56777777778
414.72,10.3519166667,6.05706481482,4.8405,5.72766666667,4.16258333333,6.67441666667,34.6018888889,14.51375,4.49475,7.59777777778
415.07,10.3510833333,6.02625264551,4.85325,5.72358333333,4.14475,6.67916666667,34.6563333333,14.5361666667,4.48845833333,7.62933333333
415.43,10.38425,6.05685582011,4.85891666667,5.73408333333,4.16816666667,6.691,34.7466666666,14.59375,4.49283333333,7.65961111111
415.79,10.4065833333,6.07485714285,4.87775,5.74591666667,4.17358333333,6.70725,34.8448888889,14.59375,4.47379166667,7.68611111111
416.15,10.3801666667,6.05914021164,4.8505,5.71216666667,4.14208333333,6.66633333333,34.834,14.5594166667,4.45570833333,7.6715
416.51,10.3875833333,6.08558333334,4.86791666667,5.72708333333,4.13666666667,6.68825,34.8683333333,14.5653333333,4.48345833333,7.694
416.86,10.462,6.16656216931,4.95366666667,5.83975,4.20191666667,6.76466666667,34.9276666667,14.6445833333,4.56266666667,7.81038888889
417.22,10.394,6.1316058201,4.90433333333,5.79291666667,4.15591666667,6.68258333333,34.8891111111,14.6118333333,4.51758333333,7.73861111111
417.58,10.39325,6.12083333334,4.92216666666,5.81316666667,4.16291666666,6.69175,34.8678888889,14.6104166667,4.54445833333,7.71655555555
417.94,10.3771666667,6.12887698414,4.92166666667,5.79216666667,4.119,6.67208333334,34.8285555555,14.5855833333,4.546375,7.68827777778
418.29,10.4478333334,6.18292063493,4.94766666667,5.84691666666,4.1725,6.72675,34.9032222222,14.6373333333,4.605875,7.73788888889
418.65,10.4805,6.21588227513,4.9765,5.90308333333,4.18391666667,6.7405,34.89,14.64225,4.64883333333,7.76733333333
419.01,10.4813333334,6.22153306878,4.96891666667,5.89125,4.17366666666,6.73225,34.9007777778,14.6363333333,4.64733333333,7.75288888889
419.37,10.4746666667,6.19856216933,4.94,5.86391666667,4.1385,6.71066666667,34.9078888889,14.59675,4.63733333333,7.72044444444
419.73,10.4774166667,6.21902380952,4.94325,5.877,4.14858333333,6.72,34.9185555555,14.61475,4.65766666667,7.75138888889
420.08,10.4854166667,6.21838888889,4.94241666667,5.868,4.13916666667,6.71783333334,34.9354444444,14.6189166667,4.65354166667,7.76455555556
420.44,10.4506666667,6.18019179895,4.91758333334,5.854,4.10725,6.68441666667,34.9357777778,14.5966666667,4.630875,7.74666666667
420.80,10.4191666667,6.1454404762,4.87958333333,5.80166666667,4.08166666667,6.66266666667,34.9075555556,14.5739166667,4.59175,7.70027777778
421.16,10.4385,6.15026058201,4.8825,5.82208333333,4.09666666667,6.70725,34.9424444444,14.5934166667,4.61629166667,7.733
421.51,10.4471666667,6.16340343917,4.88433333333,5.84216666667,4.10408333333,6.719,34.9767777778,14.6143333333,4.62733333333,7.75944444444
421.87,10.4369166667,6.15694708996,4.8665,5.84816666667,4.10541666667,6.70925,34.9885555556,14.6055,4.6215,7.76822222222
422.23,10.4040833333,6.13000793651,4.85191666667,5.82391666667,4.095,6.69575,34.9708888889,14.5834166667,4.60945833333,7.75505555555
422.58,10.3845,6.10606878307,4.83358333333,5.78233333333,4.07858333333,6.67491666667,35.0362222222,14.5749166667,4.573125,7.72455555556
422.94,10.3765,6.11567195767,4.84858333333,5.78591666667,4.07366666666,6.67583333333,35.007,14.55925,4.56958333333,7.70805555555
423.30,10.3744166667,6.12772751323,4.86425,5.80066666667,4.08366666667,6.68908333334,35.0524444444,14.5883333333,4.56729166667,7.74422222222
423.66,10.3400833333,6.09861772487,4.82533333333,5.76141666667,4.06275,6.65908333333,35.0187777778,14.5566666667,4.53079166667,7.7095
424.01,10.3513333333,6.11955555555,4.83641666667,5.78991666667,4.0795,6.6925,35.0412222222,14.5780833333,4.54608333333,7.74333333333
424.37,10.3683333333,6.13636375661,4.84141666667,5.80241666666,4.1075,6.70966666667,35.0226666667,14.5909166667,4.561375,7.74455555555
424.73,10.39225,6.1688888889,4.8685,5.84125,4.15608333334,6.73458333333,35.0594444445,14.6135,4.59945833333,7.77416666667
425.08,10.4045833333,6.18814550263,4.88291666667,5.84558333333,4.164,6.7235,35.0705555556,14.6115,4.60066666667,7.76933333333
425.44,10.4161666667,6.20389550265,4.91591666666,5.86225,4.18708333333,6.7265,35.0737777778,14.6079166667,4.616625,7.75694444444
425.80,10.3851666667,6.18623677248,4.88058333334,5.81766666667,4.1605,6.69758333334,35.0625555555,14.5841666667,4.587125,7.71144444445
426.16,10.3706666667,6.19453439154,4.87975,5.81658333334,4.14116666667,6.67791666667,35.0618888889,14.5695833333,4.56725,7.68533333333
426.51,10.3991666667,6.22724074073,4.90458333334,5.86225,4.18041666666,6.70333333334,35.0703333333,14.5875,4.60045833333,7.72177777778
426.87,10.4359166667,6.26044576719,4.92625,5.89416666667,4.20741666667,6.72725,35.1345555556,14.6265833333,4.63429166667,7.76572222222
427.23,10.45125,6.26583465609,4.93325,5.91266666667,4.23033333333,6.72966666667,35.0815555556,14.6270833333,4.65870833334,7.75155555555
427.58,10.47175,6.27095238096,4.9485,5.94316666667,4.23958333333,6.73833333333,35.1355555556,14.6595833333,4.673875,7.76638888889
427.94,10.4534166667,6.24967195768,4.94683333333,5.93158333334,4.23333333334,6.71033333333,35.1513333333,14.6536666667,4.68833333333,7.72927777778
428.30,10.4781666667,6.27098280423,4.95883333333,5.94558333333,4.23275,6.72133333333,35.2131111111,14.6769166667,4.69508333333,7.73044444445
428.65,10.4848333333,6.27255291005,4.94491666666,5.94583333333,4.19616666667,6.71108333333,35.2491111111,14.66975,4.68633333333,7.72694444445
429.01,10.5424166667,6.34678703705,5.00333333334,6.03258333333,4.245,6.773,35.3082222222,14.72375,4.76433333334,7.79288888889
429.37,10.5586666667,6.35427248678,4.99125,6.01591666667,4.24133333333,6.78483333333,35.3503333333,14.74075,4.75675,7.81766666667
429.72,10.6118333333,6.33996957673,5.038,6.03841666667,4.26891666666,6.80791666667,35.4518888889,14.7948333333,4.78783333333,7.83372222222
430.08,10.64425,6.33459391535,5.04316666667,6.03641666666,4.27291666667,6.80991666667,35.548,14.84775,4.76858333333,7.85261111111
430.44,10.6104166667,6.31752513227,5.0385,6.02366666667,4.23641666666,6.81283333333,35.5042222222,14.8371666667,4.74916666667,7.82383333333
430.79,10.6275,6.30421957673,5.02116666667,6.0285,4.24141666666,6.82275,35.5792222222,14.8704166667,4.757625,7.83216666667
431.15,10.6415833333,6.2997473545,5.03508333333,6.028,4.2325,6.83266666667,35.6785555555,14.8795,4.752375,7.82122222222
431.50,10.6455833333,6.30610714286,5.04333333333,6.02825,4.23458333333,6.83333333334,35.7094444444,14.8900833333,4.75083333333,7.80161111111
431.86,10.6466666667,6.31238359787,5.03791666667,6.01441666667,4.24241666667,6.82825,35.7154444445,14.8753333333,4.73383333333,7.80833333333
432.22,10.6360833333,6.28467460319,5.02525,6.00933333333,4.23608333333,6.81241666667,35.7347777778,14.8771666667,4.72070833333,7.794
432.57,10.6575,6.29409126984,5.058,6.006,4.25883333333,6.822,35.7751111111,14.88475,4.73629166667,7.80766666667
432.93,10.6385833333,6.25903306878,5.03033333334,5.97166666667,4.23833333333,6.80016666667,35.7537777778,14.86,4.7,7.79127777778
433.29,10.62175,6.24657671957,4.99275,5.95358333333,4.22416666667,6.78275,35.7554444444,14.8626666667,4.68383333333,7.77005555556
433.64,10.61675,6.26236904761,4.9905,5.97741666667,4.22975,6.7795,35.6971111111,14.8519166667,4.68666666667,7.80111111111
434.00,10.5863333333,6.24711507937,4.94816666667,5.951,4.21716666667,6.7435,35.6273333333,14.8096666667,4.670625,7.76983333333
434.35,10.5786666667,6.24209523809,4.91933333333,5.92991666667,4.21408333334,6.71683333333,35.6245555555,14.7916666667,4.67079166667,7.75022222222
434.71,10.5703333333,6.24535449736,4.93308333333,5.93475,4.21708333333,6.692,35.6082222222,14.7679166667,4.67108333333,7.74955555556
435.07,10.609,6.29059391536,4.95191666667,5.96925,4.26358333334,6.711,35.6223333333,14.8068333333,4.69679166667,7.804
435.42,10.618,6.30612169312,4.96625,5.97325,4.27308333333,6.70933333333,35.6068888889,14.8023333333,4.70216666667,7.80938888889
435.78,10.5995,6.29297619047,4.924,5.95016666666,4.24325,6.66325,35.6006666667,14.775,4.66629166667,7.76266666667
436.13,10.6243333333,6.33627380951,4.95958333333,5.97358333333,4.28091666667,6.67175,35.6288888889,14.8150833333,4.69583333333,7.79927777778
436.49,10.6435833333,6.35194973545,4.94966666667,5.98175,4.269,6.66416666667,35.6712222222,14.8588333333,4.6985,7.79777777778
436.84,10.6325833334,6.34977248678,4.95583333333,5.95725,4.26041666667,6.63966666667,35.7062222222,14.8783333333,4.678875,7.79666666667
437.20,10.645,6.35202777777,4.97158333333,5.96825,4.25408333334,6.63416666667,35.7365555556,14.89525,4.69175,7.81783333333
437.56,10.6609166667,6.36925529101,4.981,5.97591666667,4.26225,6.65141666666,35.7901111111,14.9088333333,4.69570833333,7.81561111111
437.91,10.684,6.40814550265,5.03491666667,6.0205,4.29433333333,6.70983333334,35.8227777778,14.946,4.76354166666,7.86872222222
438.27,10.7366666667,6.43205423281,5.085,6.05441666667,4.33108333333,6.74016666667,35.9142222222,15.0144166666,4.79433333333,7.92433333333
438.62,10.7181666667,6.4169484127,5.05825,6.02941666666,4.31216666667,6.7225,35.9305555555,15.0165833333,4.76691666667,7.89938888889
438.98,10.6639166667,6.34508201059,5.00641666667,5.97733333333,4.24341666666,6.667,35.9152222222,14.9715833333,4.71416666667,7.85011111111
439.33,10.6575,6.32577645502,4.98866666667,5.94891666667,4.21641666667,6.65575,35.9301111111,14.967,4.710375,7.84838888889
439.69,10.6709166667,6.32414153439,5.01333333333,5.96383333333,4.22458333333,6.67508333333,35.9704444444,14.992,4.73,7.87322222222
440.04,10.66325,6.30939285714,5.00208333333,5.95475,4.21283333334,6.66933333333,35.997,14.9789166667,4.71820833334,7.87494444445
440.40,10.6073333333,6.27205291006,4.95008333333,5.91983333333,4.17591666666,6.62408333333,35.9581111111,14.9320833333,4.67508333333,7.84116666667
440.75,10.5814166667,6.25573148147,4.92175,5.91883333333,4.165,6.60916666667,35.9217777778,14.9098333333,4.67458333333,7.81666666667
441.11,10.5838333333,6.25910582012,4.92041666666,5.92016666667,4.165,6.61483333333,35.923,14.9014166667,4.66479166667,7.79561111111
441.47,10.5840833333,6.27079761904,4.93933333333,5.93133333334,4.1725,6.61541666667,35.9415555556,14.9264166667,4.68720833333,7.80994444444
441.82,10.60725,6.28352645502,4.95683333334,5.95508333333,4.18666666667,6.62558333333,35.9957777778,14.9564166667,4.69345833333,7.81727777778
442.18,10.5858333333,6.26778439153,4.9345,5.94841666667,4.163,6.60683333334,35.9568888889,14.9381666667,4.67233333333,7.79161111111
442.53,10.5789166667,6.25669708995,4.929,5.943,4.16533333333,6.61183333333,35.9535555556,14.9289166667,4.66733333333,7.77894444445
442.89,10.56425,6.26481481481,4.9315,5.939,4.16183333333,6.6115,35.905,14.9213333333,4.66316666667,7.75966666667
443.24,10.5366666666,6.24087301587,4.89516666667,5.92266666667,4.15208333333,6.59116666666,35.872,14.9018333333,4.620625,7.72661111111
443.60,10.5059166667,6.22731481481,4.87608333333,5.91133333333,4.138,6.57158333333,35.8405555555,14.889,4.6045,7.70772222222
443.95,10.5030833333,6.22487169312,4.87258333333,5.90716666667,4.12775,6.58066666666,35.841,14.8748333333,4.58895833333,7.71644444444
444.31,10.51075,6.21044841271,4.895,5.90058333333,4.13433333334,6.58933333333,35.8235555556,14.8804166667,4.594,7.71772222222
444.66,10.4996666667,6.19565608465,4.88633333334,5.88025,4.11733333333,6.58066666667,35.8591111111,14.87125,4.58695833333,7.71966666667
445.02,10.4976666667,6.213244709,4.8875,5.89116666667,4.12975,6.58558333333,35.879,14.88775,4.59554166667,7.75422222222
445.37,10.49725,6.20386243385,4.86525,5.89733333333,4.13508333333,6.57533333334,35.8873333334,14.8785,4.58870833334,7.75877777778
445.72,10.4764166667,6.17301587301,4.82533333333,5.85675,4.11216666667,6.54633333333,35.8574444444,14.856,4.55179166667,7.73905555556
446.08,10.47,6.17391798941,4.82825,5.85066666667,4.10691666667,6.55191666666,35.8911111111,14.8466666667,4.54375,7.74
446.43,10.4921666667,6.19481084656,4.8375,5.85233333333,4.113,6.56625,35.9065555556,14.8648333333,4.558125,7.76972222222
446.79,10.5219166667,6.23181084657,4.86291666666,5.88458333333,4.15158333333,6.59533333333,35.9522222222,14.8936666667,4.59083333333,7.81616666667
447.14,10.5330833333,6.24513492063,4.87908333333,5.90008333333,4.16375,6.5955,35.986,14.89675,4.61458333334,7.82294444444
447.50,10.5615833333,6.26735582011,4.88566666667,5.92058333333,4.18466666667,6.59883333333,36.0194444445,14.9119166667,4.63795833333,7.85388888889
447.85,10.5511666667,6.27574338623,4.87166666667,5.90925,4.19508333333,6.59433333334,36.0053333333,14.91325,4.65041666667,7.84227777778
448.21,10.5464166667,6.28718518517,4.86883333333,5.92183333333,4.20125,6.59475,35.9828888889,14.9031666667,4.667,7.84444444445
448.56,10.5704166667,6.31129629631,4.87841666667,5.94408333333,4.22883333333,6.61258333333,35.9922222222,14.9271666667,4.68270833333,7.86355555555
448.92,10.5933333333,6.31442460316,4.8935,5.9585,4.23933333333,6.61308333334,35.9954444444,14.9295833333,4.704625,7.87105555556
449.27,10.6164166667,6.33660052911,4.92591666667,5.96208333334,4.254,6.64841666667,36.0113333333,14.9484166667,4.736875,7.88983333333
449.62,10.6385833333,6.36835978835,4.9565,5.99825,4.26658333334,6.6705,36.0676666667,14.9825833333,4.77916666667,7.90688888889
449.98,10.6591666667,6.40071296296,4.9625,6.016,4.2915,6.68025,36.0753333333,15.0098333333,4.806,7.92227777778
450.33,10.69025,6.43331481481,4.99858333333,6.068,4.32458333333,6.70516666666,36.0925555555,15.04625,4.85191666667,7.96033333333
450.69,10.69875,6.42960185185,5.00008333333,6.05341666667,4.32391666667,6.70466666667,36.1277777778,15.0530833333,4.856375,7.94188888889
451.04,10.7119166667,6.44794047619,5.03791666666,6.08116666667,4.34008333333,6.73691666666,36.1247777778,15.0710833333,4.87095833334,7.96738888889
451.40,10.7095,6.45401190476,5.05458333333,6.06375,4.34558333333,6.76741666667,36.1313333333,15.091,4.867375,7.95005555556
451.75,10.7059166667,6.4435595238,5.05983333333,6.04391666667,4.33016666667,6.74933333333,36.1454444445,15.0906666667,4.8475,7.94361111111
452.10,10.7113333333,6.44724470899,5.05425,6.0365,4.32358333333,6.75258333333,36.2143333333,15.09225,4.853,7.96227777778
452.46,10.72975,6.45663227513,5.06975,6.03558333333,4.32825,6.75916666667,36.2394444444,15.096,4.87241666666,7.97011111111
452.81,10.71275,6.45056878308,5.05966666667,6.00266666667,4.3125,6.75083333333,36.279,15.1065,4.86579166667,7.96177777778
453.17,10.6833333333,6.41143783069,5.01433333333,5.968,4.27491666667,6.71725,36.317,15.0969166667,4.81116666667,7.91338888889
453.52,10.6973333333,6.42382275132,5.02708333333,5.9855,4.28916666667,6.71808333333,36.3404444444,15.0999166667,4.80408333333,7.93583333333
453.87,10.6735833333,6.3881494709,5.01825,5.96166666667,4.26483333333,6.70333333333,36.3427777778,15.0769166667,4.77145833333,7.94238888889
454.23,10.6221666667,6.33075132275,4.95983333333,5.908,4.22341666667,6.65991666667,36.3542222222,15.0351666667,4.71320833334,7.88655555555
454.58,10.6005833334,6.31799470899,4.93941666667,5.89125,4.19275,6.65158333333,36.3117777778,15.01,4.67904166667,7.881
454.93,10.6534166667,6.35718121692,4.95125,5.92158333333,4.22658333333,6.681,36.394,15.0606666667,4.72041666667,7.93138888889
455.29,10.677,6.36578571427,4.95375,5.94016666667,4.234,6.68066666667,36.4353333333,15.0659166667,4.71795833333,7.9615
455.64,10.7180833333,6.40086507936,4.97533333333,6.01941666667,4.26558333333,6.72883333334,36.476,15.10525,4.77341666667,7.99511111111
