wavelength,Back_DigSitm,Belly_DigSitm,Breast_DigSitm,Crissum_DigSitm,Crown_DigSitm,DorTail_DigSitm,Rump_DigSitm,Throat_DigSitm,WingTip_DigSitm
457.41,11.5637916667,15.8540833333,14.1195,12.49295,11.4783333333,9.68304166667,13.4389166667,16.68575,9.75883333335
457.76,11.5356666667,15.86725,14.1039166667,12.48075,11.4503333334,9.66516666667,13.3968333333,16.694875,9.74325000001
458.12,11.5185416667,15.91025,14.1283333333,12.5030083333,11.4505,9.65662500001,13.399,16.7230416666,9.74458333333
458.47,11.5205833333,15.9385833333,14.1744166667,12.5303666666,11.4460833333,9.63041666667,13.4043333333,16.7482083334,9.73016666668
458.82,11.5046666667,15.9581666667,14.1911666667,12.519775,11.4176666666,9.6045,13.382,16.7462083333,9.70758333333
459.18,11.4782083334,15.9585,14.20325,12.5123416667,11.393,9.59129166667,13.3485833333,16.7354166667,9.66874999999
459.53,11.4793333333,15.9838333333,14.2445,12.5340666667,11.4005,9.59920833334,13.35875,16.7637083333,9.67058333333
459.88,11.460625,15.9910833333,14.2428333333,12.5320333334,11.3835,9.58370833332,13.3315,16.7759583334,9.64725
460.24,11.4409583334,15.9693333333,14.2578333333,12.5355333333,11.3714166667,9.55987499999,13.31875,16.7834166667,9.63783333332
460.59,11.4505416667,16.0005,14.2890833333,12.554675,11.3723333333,9.57008333334,13.33625,16.819625,9.62316666667
460.94,11.4515,16.0408333333,14.3171666667,12.5785666666,11.3800833333,9.56733333332,13.3293333333,16.8475416666,9.63349999999
461.29,11.4707083333,16.0705833333,14.3631666667,12.6153333333,11.3931666667,9.56949999999,13.3481666667,16.8975833333,9.64475000002
461.65,11.4727916667,16.0945833334,14.396,12.632125,11.3751666667,9.55591666667,13.3378333333,16.9442916666,9.636
462.00,11.4331666667,16.09125,14.3845,12.6137083333,11.332,9.52241666667,13.2875,16.93625,9.59200000001
462.35,11.4322083333,16.1225,14.4153333333,12.6424166666,11.32575,9.5225,13.2785,16.9985416667,9.59674999999
462.71,11.4617916666,16.1930833333,14.4541666667,12.7259666667,11.3688333334,9.54808333333,13.30275,17.062375,9.64066666666
463.06,11.4904583334,16.2704166667,14.5139166667,12.7817333334,11.4035833333,9.56370833332,13.3456666667,17.1516666667,9.69783333332
463.41,11.4666666667,16.2850833333,14.54275,12.8167083333,11.3915,9.54474999999,13.3164166666,17.17275,9.69008333332
463.76,11.4945833334,16.3386666667,14.6184166667,12.8853833333,11.4103333333,9.58158333333,13.3243333333,17.2240833333,9.68008333332
464.12,11.4663333333,16.3755,14.6235,12.89885,11.3903333333,9.55954166667,13.2771666667,17.2325416667,9.65300000001
464.47,11.4510416666,16.3996666667,14.6451666667,12.9067583333,11.38725,9.53324999999,13.2341666667,17.2534166667,9.64075000001
464.82,11.4520416667,16.425,14.6921666667,12.9407833333,11.3805833333,9.53016666666,13.221,17.282625,9.64358333332
465.17,11.443,16.4996666667,14.7685,13.01595,11.39725,9.56937499999,13.2448333333,17.3266666667,9.65908333333
465.53,11.4354166667,16.56075,14.8660833333,13.084,11.4286666667,9.56404166667,13.2805,17.3325416667,9.67691666666
465.88,11.5167083333,16.6576666667,14.98625,13.1899916667,11.5210833333,9.61570833332,13.3610833333,17.4461666667,9.75533333333
466.23,11.5390833333,16.7135833333,15.0255833333,13.2354416667,11.5373333333,9.63433333334,13.3909166667,17.4880416667,9.77058333333
466.58,11.5215833333,16.7455833333,15.0710833333,13.2242583333,11.531,9.61525000001,13.3801666667,17.523875,9.76858333332
466.94,11.5232916667,16.7751666667,15.0920833333,13.2616833333,11.53225,9.61658333332,13.3663333333,17.5389583333,9.75108333333
467.29,11.5576666667,16.8529166666,15.13725,13.2937833333,11.556,9.63920833333,13.3994166666,17.5938333333,9.79433333332
467.64,11.5354166667,16.8869166667,15.1415833333,13.3080416667,11.5533333334,9.62204166666,13.4026666666,17.6141666667,9.79383333333
467.99,11.5792083333,16.9593333333,15.208,13.3658,11.5833333333,9.65037500001,13.4344166666,17.696125,9.82391666665
468.35,11.6156666667,17.0463333333,15.302,13.46135,11.6366666667,9.70441666667,13.5171666667,17.7917916667,9.89275000002
468.70,11.6580833333,17.1183333334,15.3855,13.525775,11.6814166666,9.74137499999,13.5516666667,17.8698333334,9.92574999999
469.05,11.67075,17.1601666667,15.4045833333,13.55845,11.7103333333,9.73583333333,13.5475,17.9227083333,9.95233333333
469.40,11.687125,17.2145,15.43225,13.5936166667,11.7223333334,9.76925,13.5590833333,18.0067083333,9.96716666666
469.75,11.65625,17.2305,15.4329166667,13.5990916667,11.7049166667,9.74316666667,13.5373333334,18.01825,9.94525000002
470.11,11.6025,17.2336666667,15.43625,13.5496083333,11.6776666667,9.71112499999,13.497,18.0020833334,9.90974999999
470.46,11.5909583333,17.2715833333,15.44875,13.5803833333,11.67575,9.712375,13.5070833333,18.046,9.90616666667
470.81,11.5497083334,17.27425,15.446,13.5704083333,11.63475,9.67291666666,13.47425,18.0445833334,9.86424999998
471.16,11.476375,17.26225,15.45175,13.5423666667,11.5945833333,9.61645833333,13.4306666667,18.0225416667,9.79933333333
471.51,11.4962083333,17.32375,15.4728333333,13.572125,11.5900833333,9.62908333333,13.4508333333,18.082875,9.81291666667
471.87,11.4635,17.3459166666,15.5244166666,13.601825,11.55425,9.62954166667,13.4615833333,18.106625,9.79125
472.22,11.4223333333,17.3424166667,15.5143333333,13.581175,11.5125833333,9.57745833332,13.4148333333,18.08275,9.74249999998
472.57,11.34975,17.3293333334,15.4813333333,13.5479,11.45525,9.5495,13.3554166667,18.0514583333,9.68641666667
472.92,11.3770416667,17.3875,15.55,13.5898916667,11.4739166667,9.56641666667,13.3571666667,18.1157916667,9.6885
473.27,11.3865833333,17.4249166666,15.5811666667,13.5920333333,11.4745833333,9.56445833333,13.355,18.1315833333,9.69641666668
473.62,11.4115833334,17.4786666666,15.6486666666,13.661725,11.4985833333,9.61133333333,13.3908333333,18.1487916667,9.71891666667
473.98,11.453625,17.5611666667,15.7335833333,13.7396333333,11.5453333333,9.65620833333,13.4154166666,18.2686666667,9.75383333335
474.33,11.4687083333,17.6068333333,15.7966666667,13.7753083333,11.586,9.67529166666,13.4273333333,18.3311666667,9.78008333333
474.68,11.5270833333,17.6909166667,15.8945833334,13.856275,11.6503333333,9.76445833334,13.4658333333,18.4060833333,9.84975000001
475.03,11.590125,17.7911666667,15.95125,13.9441666667,11.6833333333,9.81474999999,13.5154166667,18.4932916667,9.89033333335
475.38,11.5704166667,17.8021666667,16.0019166667,13.9600583334,11.68,9.83270833334,13.4781666667,18.5087916667,9.86833333333
475.73,11.5685,17.8354166667,16.0543333333,13.9876083333,11.6953333333,9.82404166667,13.4708333334,18.5391666667,9.87241666668
476.08,11.5510833333,17.8638333333,16.06125,14.0095416667,11.6809166667,9.82145833332,13.44375,18.56575,9.86008333332
476.44,11.555375,17.9170833333,16.0904166667,14.0526333333,11.6754166666,9.81874999999,13.4318333333,18.614125,9.86125000001
476.79,11.545,17.9934166667,16.1425,14.0740583333,11.6728333333,9.83404166666,13.44375,18.67225,9.84908333333
477.14,11.5462916667,18.0218333333,16.171,14.1359083333,11.6826666667,9.82070833333,13.4454166667,18.7229583333,9.843
477.49,11.5309166667,18.06275,16.1838333333,14.145625,11.6641666667,9.81108333332,13.4215833333,18.7709166666,9.85341666666
477.84,11.5180416666,18.07325,16.2031666667,14.1469833333,11.6265833333,9.79345833332,13.4064166666,18.757875,9.82924999999
478.19,11.5032916667,18.08975,16.1956666667,14.1685166667,11.5635,9.77000000001,13.371,18.7450833333,9.78341666665
478.54,11.49725,18.1166666667,16.2008333333,14.1824333333,11.56575,9.74170833334,13.3833333333,18.7765,9.80516666667
478.89,11.508125,18.1213333334,16.24175,14.2083583333,11.5648333333,9.75045833333,13.35775,18.7860833333,9.81066666667
479.24,11.5141666667,18.1570833333,16.288,14.2482333333,11.59,9.74091666667,13.3751666666,18.8398333333,9.847
479.60,11.5175416667,18.1974166667,16.3075833333,14.28615,11.5904166667,9.75216666667,13.36025,18.879375,9.85091666665
479.95,11.518,18.2505,16.3715,14.3224416667,11.592,9.75495833332,13.3706666667,18.9310416667,9.86541666667
480.30,11.54125,18.2831666667,16.4179166667,14.3516083334,11.6176666667,9.74599999999,13.3901666667,18.9612083333,9.89316666667
480.65,11.5416666667,18.2744166667,16.3958333334,14.377025,11.6143333333,9.75787499999,13.3800833333,18.959625,9.91516666668
481.00,11.505125,18.27225,16.4094166666,14.3698916667,11.5854166666,9.743375,13.3096666667,18.9694166667,9.91083333334
481.35,11.4664166667,18.2925,16.4476666667,14.3662,11.55525,9.71100000001,13.277,18.97,9.88133333334
481.70,11.4410416667,18.3374166667,16.4861666666,14.4165,11.53825,9.7125,13.2609166667,18.9975,9.87658333332
482.05,11.443,18.4105833334,16.5525833334,14.4619083333,11.553,9.73649999999,13.2636666666,19.0557083333,9.88583333333
482.40,11.4303333333,18.45125,16.6054166667,14.4905833333,11.5381666667,9.74029166667,13.2601666667,19.091,9.87374999999
482.75,11.424125,18.4980833333,16.6270833333,14.5126333333,11.5346666667,9.73337500001,13.2696666667,19.1391666667,9.88025
483.10,11.4072916666,18.51725,16.651,14.5216,11.52175,9.72645833333,13.2536666667,19.1462916667,9.87558333333
483.45,11.4012916666,18.5309166667,16.6514166667,14.5293916667,11.513,9.72545833333,13.2564166667,19.150875,9.87758333332
483.80,11.4003333333,18.539,16.6566666667,14.538175,11.5135,9.71525000001,13.2441666667,19.1574166667,9.87624999999
484.15,11.384375,18.5325,16.6588333333,14.536875,11.48875,9.69962500001,13.2235833333,19.1642083333,9.86016666667
484.50,11.3781666667,18.5528333333,16.6870833333,14.54975,11.4855,9.69199999999,13.2166666667,19.1795416666,9.85674999999
484.85,11.3951666667,18.5941666667,16.7274166667,14.5809666666,11.5014166667,9.70008333334,13.231,19.217875,9.85733333333
485.20,11.4045,18.6159166667,16.7354166667,14.618425,11.5098333334,9.71195833333,13.2268333334,19.249375,9.85866666667
485.55,11.4087083334,18.64325,16.771,14.6454833333,11.526,9.720125,13.23425,19.29725,9.86591666666
485.90,11.396875,18.6566666667,16.7868333333,14.6567916667,11.5120833333,9.70233333334,13.2181666666,19.3155,9.85733333334
486.25,11.3819166667,18.6748333333,16.7994166667,14.6688583333,11.4946666667,9.69258333334,13.1946666667,19.327,9.83675000002
486.60,11.3659583333,18.6986666666,16.8269166667,14.6996833333,11.4929166667,9.69554166668,13.1740833333,19.3432916667,9.82924999999
486.95,11.3768333333,18.7341666667,16.8561666667,14.7399166667,11.5011666667,9.70070833334,13.1796666667,19.3899166667,9.82975
487.30,11.385875,18.7804166667,16.912,14.7789166667,11.5093333333,9.7045,13.1765,19.4390416666,9.82641666666
487.65,11.392875,18.8295833334,16.9580833334,14.8186,11.5136666667,9.72883333334,13.1868333333,19.4871666667,9.83949999999
488.00,11.4019583333,18.8918333333,17.0100833333,14.8702083333,11.53125,9.75350000001,13.20375,19.5320416667,9.84024999999
488.35,11.4040416666,18.925,17.0435,14.9016666666,11.5311666667,9.75391666667,13.205,19.5635,9.85016666665
488.70,11.3972916667,18.9490833333,17.0688333333,14.930875,11.52975,9.76258333333,13.2145833333,19.5741666667,9.85416666667
489.05,11.409125,19.011,17.139,14.9717916667,11.5494166666,9.77154166667,13.2355833333,19.6413333333,9.88133333334
489.40,11.4265833333,19.0665833333,17.1753333334,15.0245333333,11.5606666667,9.77795833333,13.2451666667,19.6798333334,9.89375
489.75,11.4455416666,19.1219166667,17.2361666667,15.0798,11.5905833334,9.79675000001,13.26575,19.7265833333,9.923
490.10,11.4543333333,19.1591666667,17.2680833333,15.125725,11.6095833333,9.79041666667,13.2634166667,19.7967916666,9.93183333333
490.45,11.4587916667,19.1865,17.3154166667,15.1568916667,11.6165,9.79262499999,13.2635,19.8305416667,9.93974999999
490.80,11.4734166666,19.2481666667,17.36975,15.2176583333,11.63375,9.811125,13.2720833333,19.8781666666,9.95991666665
491.15,11.472625,19.2894166667,17.41825,15.2507583333,11.64825,9.82383333333,13.2873333333,19.9270416667,9.98333333333
491.50,11.4624166667,19.3063333333,17.4401666667,15.2703333333,11.6468333333,9.80933333334,13.2828333334,19.9446666667,9.96341666668
491.85,11.4756666666,19.3564166667,17.49675,15.3210083333,11.6704166667,9.83158333333,13.29925,19.9964166667,9.99066666668
492.20,11.461375,19.394,17.5295833333,15.3414416667,11.672,9.83591666666,13.2934166667,20.017625,9.98616666667
492.55,11.47375,19.4485,17.5833333333,15.380075,11.6939166667,9.85124999999,13.3016666667,20.0681666667,10.0146666667
492.90,11.4562083333,19.46775,17.6045833333,15.4034416667,11.6798333333,9.84700000001,13.2964166666,20.060875,10.0016666667
493.25,11.4567916667,19.4986666667,17.6410833334,15.4314833334,11.6855,9.85295833332,13.2918333333,20.0830833333,10.01275
493.60,11.4584166666,19.5378333334,17.6739166667,15.4761416667,11.6955833334,9.88629166667,13.3115833334,20.14175,10.024
493.95,11.4651666667,19.6154166667,17.7525833333,15.5414083333,11.7283333333,9.92158333332,13.3486666667,20.185625,10.0636666667
494.30,11.5024166667,19.7119166667,17.83625,15.6314666667,11.7575,9.95333333334,13.3959166666,20.2762083333,10.0900833333
494.65,11.49125,19.7579166667,17.8834166667,15.6530916667,11.7481666667,9.94370833333,13.38625,20.3035833333,10.09325
495.00,11.53225,19.85525,17.9475,15.7452,11.7791666667,9.97312499999,13.41175,20.367,10.11025
495.34,11.5710416667,19.9529166667,18.0415,15.84315,11.82325,10.0362083333,13.4430833333,20.4728333333,10.1733333333
495.69,11.5495,19.96975,18.0420833333,15.8472583334,11.8048333334,10.0043333333,13.4136666667,20.472,10.1635
496.04,11.588625,20.0269166667,18.0813333333,15.910425,11.8256666667,10.0290833333,13.44625,20.5480416667,10.1755833333
496.39,11.598375,20.0753333333,18.1056666667,15.958525,11.8228333333,10.0290416667,13.4529166667,20.571125,10.1775833333
496.74,11.6204166667,20.1301666667,18.1605,15.9941333333,11.8485833333,10.0351666667,13.4549166666,20.6638333333,10.1745
497.09,11.61475,20.2009166666,18.18975,16.0351666667,11.8679166667,10.0503333333,13.47725,20.714375,10.1890833333
497.44,11.6317083333,20.2501666666,18.24075,16.0657666667,11.88575,10.037125,13.4798333333,20.748125,10.20725
497.79,11.653,20.2908333333,18.281,16.1081583333,11.8951666667,10.0497916667,13.4925833333,20.7845833333,10.21825
498.14,11.676,20.3611666666,18.3444166667,16.1500083333,11.9109166666,10.0896666667,13.51875,20.8275416667,10.25
498.48,11.6909166667,20.4165833333,18.4029166667,16.2034416667,11.92775,10.0912916667,13.5428333333,20.9115,10.265
498.83,11.698,20.4779166667,18.4521666667,16.2565916667,11.9385,10.07725,13.5355833334,20.9614583333,10.2871666667
499.18,11.6998333333,20.5121666667,18.499,16.29115,11.9430833333,10.0657916667,13.5293333333,20.9864583334,10.3021666667
499.53,11.7349166666,20.5963333333,18.5940833333,16.3693583333,11.97475,10.08225,13.5523333333,21.0882083333,10.3348333333
499.88,11.7564166667,20.6648333333,18.6845833333,16.435275,12.0158333333,10.0917916667,13.5744166667,21.1772916667,10.3756666666
500.23,11.7512083333,20.718,18.755,16.47115,12.0094166667,10.1065416667,13.5820833333,21.2503333333,10.3603333333
500.58,11.7715416667,20.7909166666,18.8145833334,16.534825,12.0221666667,10.1248333333,13.6088333333,21.3032916667,10.4113333333
500.92,11.7975,20.822,18.8655,16.55135,12.0111666667,10.13825,13.5895833333,21.3322083333,10.4048333333
501.27,11.78125,20.8663333333,18.9326666667,16.6008666667,12.0031666667,10.1405,13.5749166667,21.3660416666,10.3766666667
501.62,11.77275,20.8821666667,18.9504166667,16.62875,11.9783333333,10.1265833333,13.56575,21.3678333333,10.3698333333
501.97,11.7484166667,20.9103333333,18.9723333333,16.6376583334,11.9919166667,10.0758333333,13.5551666667,21.4274583333,10.36025
502.32,11.7562083333,20.9725833333,19.0105833333,16.684275,12.0136666667,10.1125416667,13.5578333333,21.442625,10.3736666667
502.67,11.7245416666,20.9700833334,19.0383333333,16.6871,12.0099166667,10.140875,13.5588333333,21.4679166667,10.3858333333
503.01,11.7175,21.0228333333,19.0769166666,16.7118416666,11.9914166667,10.1372916667,13.5601666667,21.4932083333,10.3351666667
503.36,11.7439583333,21.07575,19.1056666667,16.7335166667,12.0146666667,10.1606666667,13.593,21.5326666667,10.3580833333
503.71,11.7045,21.0998333333,19.109,16.759325,11.988,10.1427916667,13.5628333333,21.5297083333,10.3228333333
504.06,11.6493333334,21.0731666667,19.0755,16.7587166667,11.965,10.0844583333,13.4989166667,21.5215416667,10.3133333333
504.41,11.6533333333,21.1021666667,19.1185,16.798425,11.9798333334,10.1274166667,13.501,21.5367083333,10.3218333333
504.75,11.6314583334,21.1149166667,19.1825,16.82875,11.9725,10.0990833333,13.5179166667,21.5772083334,10.3269166667
505.10,11.619375,21.0953333333,19.1748333334,16.8303083334,11.9401666667,10.0967916667,13.4839166666,21.5775833333,10.3214166667
505.45,11.6656666667,21.2019166666,19.2896666667,16.93165,11.9936666667,10.15025,13.5169166667,21.6813333333,10.3763333333
505.80,11.6745833334,21.24475,19.3384166666,16.96935,11.9980833333,10.18725,13.50475,21.7070416667,10.3884166667
506.15,11.6397916667,21.2403333334,19.3711666667,16.9716416667,11.9729166667,10.1534166667,13.4885,21.7264583333,10.3684166667
506.49,11.6312916667,21.2668333333,19.4145833334,16.9905666667,11.9536666667,10.1064583333,13.461,21.7543333333,10.3425
506.84,11.6397916667,21.2888333333,19.4175,17.0178,11.9720833333,10.1179583333,13.4490833333,21.7950416667,10.3829166667
507.19,11.664,21.3230833333,19.4834166667,17.091875,12.0061666667,10.145625,13.4631666667,21.8479583334,10.4115833334
507.54,11.6567916666,21.3490833333,19.54,17.1033166667,11.9910833333,10.1410416667,13.4426666667,21.8734583333,10.4133333333
507.88,11.669875,21.4244166667,19.5914166667,17.1595,11.9873333333,10.1607083333,13.45775,21.9279166666,10.4289166667
508.23,11.6444583334,21.41975,19.5869166666,17.1629666667,11.9636666667,10.0977916667,13.4395,21.921875,10.41075
508.58,11.6660833333,21.5024166666,19.6378333333,17.220175,11.9851666667,10.12325,13.4329166667,21.953875,10.439
508.93,11.6959166667,21.5965,19.7085833333,17.292775,12.0219166667,10.13675,13.4940833333,22.022875,10.4670833333
509.27,11.732,21.6726666666,19.748,17.334725,12.0663333334,10.1505416667,13.5293333333,22.0885416667,10.5163333333
509.62,11.7213333333,21.6925,19.77725,17.3828333333,12.079,10.1447916667,13.53475,22.1046666667,10.5325833333
509.97,11.747,21.7605,19.8348333333,17.42885,12.088,10.16425,13.5478333333,22.14875,10.537
510.32,11.76425,21.8063333334,19.86225,17.48245,12.1153333333,10.2025,13.5625,22.1466666667,10.5595
510.66,11.779125,21.8746666667,19.9308333333,17.552375,12.1378333334,10.208375,13.59275,22.2082916666,10.5664166667
