wavelength,Back_SicUrom,Belly_SicUrom,Breast_SicUrom,Crissum_SicUrom,Crown_SicUrom,DorTail_SicUrom,Patch10_SicUrom,Patch11_SicUrom,Rump_SicUrom,Throat_SicUrom,WingTip_SicUrom
435.78,10.9198,6.91026666667,6.05326666667,10.1071333333,4.51386666667,7.572,10.8160333333,12.6678,4.89621555555,6.85886666667,5.85826666667
436.13,10.9252,6.9259,6.0506,10.1347333333,4.5146,7.5712,10.8168,12.6674666667,4.90754,6.87306666667,5.8594
436.49,10.9298,6.94103333333,6.05686666667,10.1498,4.52166666667,7.56946666667,10.8084,12.6706,4.91000222222,6.86253333333,5.85353333333
436.84,11.001,7.0317,6.12143333333,10.2410666667,4.57533333333,7.63286666667,10.8631666667,12.7486,4.96315555555,6.93273333333,5.91073333333
437.20,11.0078666667,7.04406666667,6.13766666667,10.2694666667,4.5748,7.6432,10.8723,12.7615333333,4.96548666667,6.9318,5.9242
437.56,11.0052666667,7.03183333333,6.13113333333,10.276,4.5514,7.6344,10.8629,12.7582666667,4.94919111111,6.914,5.90266666667
437.91,11.0300666667,7.05803333333,6.15503333333,10.2920666667,4.5454,7.65106666667,10.8894333333,12.7794,4.94754,6.90733333334,5.88886666667
438.27,11.0483333333,7.07223333333,6.174,10.3073333333,4.54813333333,7.6672,10.902,12.8,4.95059777778,6.91833333333,5.89626666667
438.62,11.0587333333,7.10443333333,6.2059,10.3340666667,4.56646666667,7.7066,10.9354,12.8239333334,4.97122666667,6.94233333333,5.92046666667
438.98,11.0708,7.10383333333,6.21096666667,10.3374,4.5734,7.7222,10.9573333334,12.8281333333,4.98623333333,6.96333333333,5.92873333333
439.33,11.1026666667,7.12336666667,6.24233333333,10.3474666667,4.60933333333,7.74373333333,10.9821,12.8598,5.00921777778,6.99206666667,5.9678
439.69,11.0966666667,7.13626666667,6.2349,10.3373333333,4.6136,7.75333333333,10.9949333333,12.8652,5.01547555555,6.98846666666,5.95813333333
440.04,11.1108666666,7.1395,6.23706666667,10.3207333333,4.622,7.75913333333,11.0069333333,12.8746666667,5.01394,6.9874,5.95613333333
440.40,11.12,7.12823333333,6.2386,10.3205333333,4.6168,7.76466666667,11.0146666667,12.8656666667,5.01002666667,6.98786666667,5.9536
440.75,11.1208666667,7.11686666667,6.22846666667,10.2879333333,4.61966666666,7.7536,11.0137,12.8626666667,5.00800666666,6.96926666666,5.93873333333
441.11,11.1361333333,7.11343333333,6.22486666667,10.2706,4.63166666667,7.7572,11.0297,12.8764666667,5.01499777778,6.9608,5.9346
441.47,11.1491333333,7.118,6.23273333333,10.2581333333,4.6522,7.77086666667,11.0495333333,12.8844666667,5.03299333333,6.96346666667,5.9502
441.82,11.1559333333,7.11123333333,6.21846666667,10.2375333333,4.66226666667,7.76893333333,11.0639,12.9050666667,5.05467111111,6.9626,5.97173333333
442.18,11.1406666667,7.0772,6.1831,10.1894666667,4.63713333333,7.7374,11.0376333333,12.8844,5.02493777778,6.92646666667,5.94993333333
442.53,11.1545333333,7.0448,6.1458,10.1521333334,4.62786666667,7.72833333333,11.0457,12.8799333333,5.01098,6.8956,5.9474
442.89,11.1547333333,7.01553333333,6.11073333333,10.1060666667,4.60926666667,7.714,11.0458666667,12.8912666667,4.98655333333,6.8562,5.93
443.24,11.1448,6.9649,6.06993333333,10.0434,4.57626666667,7.6942,11.0340666667,12.8876666667,4.96547777778,6.8082,5.90926666667
443.60,11.1449333333,6.9111,6.02886666667,9.98746666667,4.56013333333,7.678,11.0358666667,12.8780666667,4.93888444445,6.7704,5.9048
443.95,11.1201333333,6.83103333333,5.9908,9.90286666668,4.51393333333,7.64793333333,11.0105666667,12.8572,4.89438222222,6.7096,5.88846666667
444.31,11.1168666667,6.77233333333,5.9503,9.82466666668,4.4898,7.63513333333,11.0035666667,12.8586,4.87471777778,6.671,5.88286666667
444.66,11.121,6.7383,5.94253333333,9.78326666667,4.47726666667,7.6522,11.0286,12.8750666667,4.87567333333,6.66133333333,5.90606666667
445.02,11.1019333333,6.6771,5.9055,9.707,4.4474,7.63553333333,11.0229666667,12.8682666667,4.85492,6.62613333333,5.89853333334
445.37,11.0968,6.62293333333,5.8636,9.63593333333,4.42546666667,7.61226666667,11.0133333333,12.8589333333,4.82966444445,6.58233333333,5.8886
445.72,11.0930666666,6.58286666667,5.84846666667,9.57046666667,4.4206,7.623,11.0084,12.8664666667,4.81100222222,6.55366666667,5.88773333333
446.08,11.1238666667,6.5639,5.8489,9.53966666667,4.44273333334,7.64553333333,11.0411,12.8934,4.82750222222,6.54146666667,5.918
446.43,11.1194,6.51926666667,5.81703333333,9.46926666666,4.43486666667,7.6414,11.0316,12.8973333333,4.81554888889,6.504,5.90633333333
446.79,11.1429333333,6.50013333333,5.82483333333,9.43539999999,4.45086666667,7.64786666667,11.0437666667,12.9063333333,4.82281111111,6.5046,5.92086666667
447.14,11.1450666667,6.46173333333,5.80333333333,9.38639999999,4.4428,7.64346666667,11.0433666667,12.8983333333,4.81297555555,6.47466666667,5.92286666667
447.50,11.1481333333,6.4207,5.7878,9.3314,4.43286666667,7.63893333333,11.0466333333,12.8829333333,4.80243555555,6.44686666667,5.92086666667
447.85,11.1723333333,6.4117,5.78263333333,9.29433333333,4.4516,7.64693333333,11.0720333333,12.8974,4.82310888889,6.44086666667,5.94086666667
448.21,11.1597333333,6.38073333333,5.75863333333,9.22773333333,4.44753333333,7.6326,11.0785666667,12.8865333333,4.81434,6.40106666667,5.9336
448.56,11.1861333333,6.3547,5.7472,9.17413333333,4.4606,7.63786666667,11.0887,12.8838,4.81324888889,6.38333333333,5.9424
448.92,11.2327333333,6.35396666667,5.75016666667,9.15086666666,4.48706666667,7.6642,11.1171666667,12.9100666667,4.83060444445,6.38366666667,5.96573333333
449.27,11.2531333333,6.33066666667,5.75476666667,9.105,4.4904,7.67906666667,11.1420333333,12.9379333333,4.84428444445,6.36733333333,5.9704
449.62,11.2811333333,6.29766666667,5.7418,9.05520000001,4.49206666667,7.6746,11.1597333333,12.9380666667,4.84785555555,6.338,5.96126666667
449.98,11.2860666667,6.26053333333,5.72426666667,8.98386666667,4.47953333333,7.6854,11.1682,12.9458,4.84800888889,6.321,5.95746666667
450.33,11.3136,6.25183333333,5.7366,8.96253333334,4.483,7.69213333334,11.1814666667,12.9509333333,4.85261333333,6.31533333333,5.97686666667
450.69,11.3426666667,6.2416,5.7288,8.91959999999,4.48286666667,7.7028,11.2019333333,12.9582666667,4.86786888889,6.30326666667,6.004
451.04,11.3769333333,6.2532,5.7345,8.90966666667,4.5118,7.736,11.2446333333,12.9947333333,4.89007333334,6.3122,6.03313333333
451.40,11.4278666667,6.2538,5.74943333333,8.90159999999,4.53786666667,7.76333333333,11.2643666666,13.049,4.91653555555,6.32186666667,6.06313333334
451.75,11.4739333333,6.26313333333,5.77206666667,8.91500000001,4.56133333333,7.8158,11.3021333333,13.0966666667,4.93662444445,6.34393333333,6.08593333333
452.10,11.5229333334,6.26016666667,5.78586666667,8.91,4.57166666667,7.85126666667,11.3231,13.1262,4.94852888889,6.3656,6.10826666667
452.46,11.5090666667,6.23846666667,5.76323333333,8.88573333333,4.5644,7.84293333333,11.3055333333,13.128,4.93466222222,6.3292,6.08146666666
452.81,11.5152666667,6.2365,5.76163333333,8.86640000001,4.555,7.84626666666,11.3142,13.1232,4.93293777778,6.3228,6.0896
453.17,11.5178,6.23103333333,5.75943333333,8.86166666667,4.55113333333,7.84453333333,11.3123,13.1106666667,4.92462888889,6.31633333333,6.098
453.52,11.5332666667,6.24696666667,5.77366666667,8.87746666666,4.56613333334,7.8612,11.3275333333,13.1242666667,4.93747111112,6.34326666667,6.12773333333
453.87,11.5379333333,6.2419,5.77083333333,8.88166666667,4.57233333333,7.85233333333,11.3224333333,13.1216,4.93073777778,6.33086666667,6.121
454.23,11.5204666667,6.22893333333,5.75943333333,8.86019999999,4.56333333333,7.8402,11.3269666667,13.1180666667,4.92011555555,6.31986666667,6.10866666667
454.58,11.5134,6.21913333333,5.74863333333,8.85379999999,4.55766666667,7.8518,11.3248,13.1184,4.91050222222,6.311,6.09066666667
454.93,11.4943333333,6.19316666667,5.7195,8.83333333334,4.51786666667,7.81913333333,11.3097666667,13.1015333333,4.88571111111,6.2786,6.06066666667
455.29,11.4860666667,6.1944,5.71113333333,8.83073333333,4.49786666667,7.80773333333,11.3090333333,13.1049333333,4.87055777778,6.2608,6.05253333333
455.64,11.465,6.1836,5.69533333333,8.82719999999,4.47926666667,7.78573333333,11.2997666667,13.0784666667,4.84628222222,6.2512,6.02426666667
456.00,11.4608,6.1846,5.68786666667,8.83573333334,4.4718,7.78793333333,11.3010666666,13.0872,4.84709777778,6.24406666667,6.01293333333
456.35,11.4891333333,6.21283333333,5.70956666667,8.88066666666,4.48146666667,7.8168,11.3497333333,13.1282,4.87157111111,6.27213333333,6.0368
456.70,11.4952,6.2203,5.71693333333,8.91873333334,4.48353333333,7.83073333333,11.3447666666,13.1412,4.88268222222,6.29433333333,6.02706666667
457.06,11.5144,6.25513333333,5.7276,8.96133333333,4.502,7.85993333333,11.3568333333,13.1674666667,4.89273333333,6.32786666667,6.03986666667
457.41,11.5161333333,6.28266666667,5.73593333333,9.00279999999,4.49986666667,7.87913333334,11.3604,13.1738666667,4.89936444445,6.34086666667,6.04486666667
457.76,11.5008,6.29306666667,5.74376666667,9.02159999999,4.48366666667,7.87946666667,11.3493666667,13.1460666667,4.88680888888,6.3432,6.04666666667
458.12,11.4812666667,6.29376666667,5.74813333333,9.0498,4.46993333333,7.8584,11.3189333333,13.1369333334,4.87050222222,6.34426666667,6.02093333333
458.47,11.4505333333,6.30833333333,5.74673333334,9.07093333333,4.4512,7.83473333333,11.3037,13.1254,4.85594666667,6.34713333333,6.00626666667
458.82,11.446,6.3331,5.7566,9.10606666667,4.46006666667,7.83626666667,11.2889,13.1281333333,4.85910222222,6.36326666667,6.00193333334
459.18,11.4511333333,6.36533333333,5.78866666667,9.14733333333,4.47873333333,7.8536,11.3085666667,13.1298666667,4.88727111111,6.39446666667,6.01433333333
459.53,11.4598,6.3972,5.81093333333,9.18833333334,4.49513333333,7.86086666667,11.3104,13.1626,4.91129333333,6.41793333333,6.03086666667
459.88,11.4624666667,6.43076666667,5.8286,9.2386,4.50773333334,7.853,11.3184666667,13.1846,4.91969111111,6.4464,6.0386
460.24,11.442,6.42896666667,5.82856666667,9.25253333333,4.49586666667,7.82773333333,11.2823,13.1646666667,4.90599555555,6.44693333333,6.01826666667
460.59,11.4500666667,6.45563333333,5.84643333333,9.29146666668,4.51173333333,7.8198,11.2884333333,13.1671333333,4.90654666667,6.46006666667,6.0182
460.94,11.4721333333,6.5044,5.87343333333,9.34346666668,4.53613333333,7.8172,11.3122,13.1931333333,4.93823333333,6.48586666667,6.0322
461.29,11.4805333333,6.54103333333,5.9003,9.39806666667,4.54086666667,7.80086666667,11.3168,13.2107333333,4.95288888889,6.51073333333,6.0302
461.65,11.5218666667,6.6174,5.95173333333,9.48993333334,4.5792,7.81906666667,11.3602333333,13.2774,5.00329555555,6.58226666667,6.05246666667
462.00,11.5897333333,6.7061,6.01766666667,9.59806666666,4.6362,7.86806666667,11.424,13.3394,5.06017333333,6.66686666667,6.1008
462.35,11.6526,6.7772,6.07016666667,9.70366666667,4.68206666667,7.8894,11.4586666667,13.4013333333,5.10352222222,6.7232,6.13906666667
462.71,11.7107333333,6.87486666667,6.16686666667,9.82413333335,4.7356,7.92766666667,11.5263333333,13.4746666667,5.16687111111,6.81126666667,6.19453333333
463.06,11.7399333334,6.9482,6.19956666667,9.92340000001,4.76046666667,7.93166666667,11.5416666667,13.5188666667,5.18126444445,6.86733333333,6.2054
463.41,11.7645333333,7.03133333333,6.2466,10.0264,4.78366666667,7.9476,11.5608333333,13.5388666667,5.20093333333,6.92793333333,6.21606666667
463.76,11.8017333333,7.12986666667,6.316,10.1404666667,4.82313333333,7.98606666667,11.5995,13.5873333333,5.25136444445,7.00613333333,6.2394
464.12,11.8382,7.23336666667,6.3798,10.2727333333,4.86026666666,8.02226666667,11.6438,13.6476,5.29980222222,7.09913333333,6.27193333333
464.47,11.8523333333,7.32766666667,6.44786666667,10.3856,4.88693333333,8.03553333334,11.6791666667,13.7026,5.33932888889,7.18193333333,6.29513333333
464.82,11.8497333333,7.3658,6.48806666667,10.4738666667,4.8814,8.04333333333,11.6605,13.7328,5.33652,7.2332,6.2792
465.17,11.8421333333,7.39576666667,6.4939,10.5365333333,4.87073333333,8.02573333333,11.6469666667,13.7327333334,5.31790222222,7.25106666667,6.25926666667
465.53,11.7992666667,7.41816666667,6.49556666667,10.6044666667,4.84013333333,7.98986666667,11.6168666667,13.7130666667,5.28303333333,7.253,6.20966666667
465.88,11.7952,7.47953333333,6.51123333333,10.6792666667,4.83113333333,7.96526666667,11.6083666667,13.7179333333,5.28240888889,7.28253333333,6.18846666667
466.23,11.7644666667,7.5324,6.5471,10.7551333333,4.82993333333,7.96793333333,11.6097,13.7292666667,5.28604444445,7.32686666666,6.16986666667
466.58,11.7534666667,7.5728,6.5511,10.8277333333,4.82926666667,7.94226666667,11.5764666666,13.7186,5.27516222222,7.36006666666,6.1388
466.94,11.7619333333,7.6579,6.61536666667,10.9481333333,4.856,7.95146666667,11.6009,13.7473333333,5.30790888889,7.438,6.1514
467.29,11.7443333333,7.6839,6.62783333333,11.014,4.8396,7.937,11.5859,13.7382666666,5.31288222222,7.44699999999,6.12546666666
467.64,11.7385333333,7.7262,6.63643333334,11.0953333333,4.83633333333,7.91773333333,11.5681666667,13.7346,5.31112666667,7.47713333333,6.11226666667
467.99,11.7490666667,7.78893333333,6.69076666667,11.172,4.85086666667,7.90486666667,11.5832333333,13.7500666667,5.32408666667,7.50620000001,6.10333333333
468.35,11.7462666667,7.8452,6.71423333333,11.2555333333,4.84953333333,7.91393333333,11.571,13.7648666667,5.32527555555,7.53653333333,6.09246666667
468.70,11.7546666667,7.9329,6.75826666667,11.3694666667,4.87853333333,7.91926666667,11.6028333333,13.7712,5.3406,7.5952,6.0978
469.05,11.7778666667,8.02376666667,6.81686666667,11.4595333333,4.91753333333,7.93466666667,11.6271,13.8032,5.37757333333,7.66560000001,6.11226666667
469.40,11.8298666667,8.12023333333,6.87253333333,11.5734666667,4.96946666666,7.96853333333,11.661,13.8571333333,5.42822666667,7.72839999999,6.14813333333
469.75,11.8370666667,8.17443333333,6.91603333333,11.6572,4.9908,7.98573333333,11.6728666667,13.8836666667,5.45432666667,7.77273333334,6.16166666667
470.11,11.8593333333,8.22906666667,6.93563333333,11.7358666667,4.99973333333,7.96586666667,11.6647333333,13.8856,5.46692444445,7.80593333333,6.1484
470.46,11.8453333333,8.27986666667,6.96256666667,11.7943333333,5.00293333333,7.98033333334,11.6775333333,13.894,5.4715,7.83946666667,6.1348
470.81,11.8364666667,8.31503333333,6.97243333333,11.8496,5.005,7.9828,11.6665333333,13.8995333333,5.47502888889,7.84439999999,6.13193333333
471.16,11.8746666667,8.40683333333,7.03246666667,11.9527333333,5.04793333333,8.00246666667,11.71,13.9497333333,5.50511777778,7.91213333333,6.1702
471.51,11.9030666667,8.49073333333,7.0941,12.0301333333,5.08626666667,8.03693333333,11.7417333333,13.996,5.52737333333,7.96686666667,6.18746666667
471.87,11.9256,8.53216666667,7.0962,12.1114,5.10846666667,8.06213333333,11.7485333333,14.0278,5.54542222222,8.01153333333,6.21033333333
472.22,11.9572,8.56823333333,7.1212,12.1615333333,5.11646666667,8.07393333333,11.7758,14.0495333333,5.56171555555,8.04673333333,6.21726666667
472.57,11.9878666667,8.60000000001,7.15083333333,12.1994,5.13313333333,8.07693333333,11.7676333333,14.0903333333,5.58406444445,8.07506666667,6.2384
472.92,11.9736666667,8.60613333333,7.1525,12.2310666667,5.12206666667,8.07073333333,11.7634,14.1020666667,5.57989111111,8.08019999999,6.233
473.27,11.9558,8.60716666666,7.1444,12.2300666667,5.11286666667,8.06446666666,11.7547,14.0900666667,5.56992666667,8.0932,6.22486666666
473.62,11.9637333334,8.60609999999,7.1559,12.2329333334,5.11246666667,8.06193333334,11.7578666667,14.0955333333,5.58011333333,8.08946666667,6.2256
473.98,11.9696666667,8.60393333333,7.1767,12.2297333333,5.12153333333,8.07519999999,11.7720333333,14.1114,5.58166444445,8.07906666667,6.24826666667
474.33,11.9782,8.59643333333,7.1583,12.2091333333,5.11446666667,8.05799999999,11.7686333333,14.1184666667,5.55965111111,8.04919999999,6.25453333333
474.68,11.9888,8.55693333333,7.13676666667,12.15,5.10246666667,8.05533333333,11.7764333333,14.1274666667,5.53422444444,8.02260000001,6.22506666667
475.03,11.9476,8.48053333333,7.08496666666,12.0773333333,5.06466666667,8.02553333333,11.7485666667,14.1025333333,5.49316222222,7.96453333333,6.18753333333
475.38,11.9201333333,8.39646666667,7.03773333333,11.9918666667,5.03033333333,7.9934,11.7185,14.0643333334,5.45559111111,7.90053333333,6.17566666667
475.73,11.8954,8.35036666667,7.00996666667,11.8866666667,5.0018,7.9918,11.6978,14.0221333333,5.42938222222,7.84513333334,6.16826666667
476.08,11.8329333333,8.25213333333,6.9388,11.7634666667,4.96353333333,7.93286666667,11.6313333333,13.9654666667,5.37075111111,7.7586,6.12673333333
476.44,11.7805333333,8.1736,6.8611,11.6383333333,4.9166,7.9074,11.6137,13.9170666667,5.31739111111,7.67099999999,6.0846
476.79,11.8122,8.12886666667,6.85053333333,11.5757333333,4.9254,7.93386666667,11.6262333333,13.9390666667,5.32035777778,7.64486666667,6.10313333333
477.14,11.8160666667,8.06263333333,6.82356666667,11.4982,4.91473333333,7.93426666666,11.6377333333,13.9427333333,5.30545777778,7.59726666667,6.0978
477.49,11.7918,7.99776666667,6.76823333333,11.4089333333,4.89566666667,7.91973333333,11.6248,13.9342,5.27596888889,7.546,6.08866666666
477.84,11.7986,7.94063333333,6.7361,11.3282666667,4.89293333333,7.9282,11.6314,13.9440666667,5.26786666667,7.515,6.09653333333
478.19,11.8138666667,7.86836666667,6.7187,11.2442,4.89026666667,7.9494,11.6552666667,13.9512666667,5.28131555555,7.48566666667,6.10586666666
478.54,11.8234,7.81593333333,6.68276666667,11.1576666667,4.8792,7.95246666667,11.6524,13.9468666667,5.28807111111,7.4524,6.1294
478.89,11.8756666667,7.78613333333,6.6789,11.0672666667,4.90686666667,7.99353333333,11.6799333333,13.9706,5.31242222222,7.42746666666,6.1678
479.24,11.8928666667,7.7331,6.64736666667,10.9760666667,4.90446666666,8.01573333333,11.6924666667,13.972,5.32826888888,7.39920000001,6.18893333333
479.60,11.9138666667,7.67093333333,6.6087,10.8851333333,4.9,8.0196,11.7229666667,13.9868,5.31654,7.3576,6.20133333333
479.95,11.9385333333,7.61416666667,6.56886666667,10.7936,4.8904,8.04893333333,11.7510333333,13.981,5.30903555555,7.31126666667,6.21873333333
480.30,11.9579333333,7.54593333333,6.54873333333,10.7069333333,4.87873333333,8.07146666667,11.7638333333,13.9784666667,5.30383555555,7.27533333333,6.24526666667
480.65,11.9246,7.44506666667,6.4853,10.5668666667,4.85306666667,8.06293333333,11.7302333333,13.9348666667,5.26744888889,7.20046666667,6.2402
481.00,11.8802666667,7.32043333333,6.40576666667,10.4056,4.79113333333,8.03333333333,11.6702666667,13.8731333333,5.20152,7.09633333333,6.20973333333
481.35,11.9024666667,7.25046666667,6.38023333333,10.3018666667,4.776,8.05526666667,11.6764333333,13.8644666667,5.18934888889,7.05233333333,6.2252
481.70,11.9321333334,7.20576666667,6.3506,10.2316,4.76593333333,8.08713333334,11.7097666667,13.8852,5.1974,7.0206,6.2354
482.05,11.9508,7.1637,6.31996666667,10.1639333333,4.75733333333,8.09919999999,11.7118333333,13.8907333333,5.18774222222,6.982,6.2462
482.40,11.9526666667,7.119,6.30473333333,10.1116,4.7456,8.10106666666,11.7146333333,13.8952,5.17815111111,6.9528,6.25053333333
482.75,11.9496666667,7.08896666667,6.27786666667,10.0746666667,4.73493333333,8.107,11.7342,13.8994666667,5.17181333333,6.9372,6.2532
483.10,11.9449333333,7.04733333333,6.24816666667,10.0274,4.71693333333,8.09666666667,11.7319333333,13.8881333333,5.15166666666,6.9064,6.2416
483.45,11.9442,7.0217,6.23883333333,10.0090666667,4.7176,8.09553333334,11.7266,13.8903333333,5.15522666667,6.89153333333,6.2432
