wavelength,Back_TanPerm,Belly_TanPerm,Breast_TanPerm,Crissum_TanPerm,Crown_TanPerm,DorTail_TanPerm,Patch10_TanPerm,Patch11_TanPerm,Rump_TanPerm,Throat_TanPerm,WingTip_TanPerm
445.02,5.60133333333,30.879,13.8866666667,11.583,5.02766666667,8.0255,10.3363333333,17.6256666667,20.865,14.549,8.21866666667
445.37,5.62533333333,30.9176666667,13.9416666667,11.6203333333,5.036,8.0715,10.4036666667,17.726,20.931,14.6146666667,8.22866666667
445.72,5.63266666667,30.899,13.992,11.6186666667,5.01966666667,8.069,10.445,17.7826666667,20.9593333333,14.615,8.209
446.08,5.63333333333,30.8813333333,14.012,11.64,5.02733333333,8.084,10.5013333333,17.869,20.985,14.6413333333,8.21466666667
446.43,5.636,30.8716666667,14.038,11.6356666667,5.02066666667,8.0795,10.5323333333,17.9006666667,21.0073333333,14.6583333333,8.217
446.79,5.64033333333,30.8693333333,14.0996666667,11.6583333333,5.03766666667,8.119,10.5736666667,17.9543333333,21.0253333333,14.6753333333,8.20566666667
447.14,5.64133333333,30.856,14.1316666667,11.672,5.034,8.15,10.5976666667,17.9876666667,21.0593333333,14.7113333333,8.209
447.50,5.63566666667,30.8516666667,14.1566666667,11.707,5.05366666667,8.168,10.6393333333,18.026,21.055,14.723,8.21133333333
447.85,5.653,30.822,14.1853333333,11.719,5.05,8.2,10.6853333333,18.0746666667,21.0883333333,14.7366666667,8.213
448.21,5.66,30.8073333333,14.2256666667,11.7283333333,5.053,8.2115,10.726,18.1336666667,21.0963333333,14.75,8.179
448.56,5.69133333333,30.8333333333,14.3023333333,11.805,5.07166666667,8.25,10.791,18.244,21.1546666667,14.821,8.20466666667
448.92,5.72166666667,30.814,14.3656666667,11.786,5.092,8.2805,10.8443333333,18.3246666667,21.2003333333,14.8643333333,8.23133333333
449.27,5.71666666667,30.789,14.4083333333,11.813,5.094,8.289,10.9166666667,18.3903333333,21.2106666667,14.867,8.24566666667
449.62,5.74166666667,30.826,14.4656666667,11.8506666667,5.12833333333,8.3835,11.0036666667,18.5083333333,21.2803333333,14.9276666667,8.277
449.98,5.77433333333,30.8723333333,14.5776666667,11.917,5.18633333333,8.477,11.105,18.5713333333,21.3726666667,14.9756666667,8.309
450.33,5.78966666667,30.9276666667,14.6356666667,11.9516666667,5.20766666667,8.5425,11.1963333333,18.6963333333,21.419,15.0406666667,8.326
450.69,5.79966666667,30.934,14.691,11.9643333333,5.20866666667,8.5905,11.2863333333,18.7826666667,21.471,15.0943333333,8.35666666667
451.04,5.80633333333,30.935,14.7463333333,11.9663333333,5.242,8.64,11.3803333333,18.8816666667,21.4943333333,15.1063333333,8.33533333333
451.40,5.82433333333,30.966,14.836,12.019,5.23733333333,8.7015,11.465,18.972,21.5573333333,15.157,8.35633333333
451.75,5.82866666667,30.9946666667,14.903,12.0633333333,5.26133333333,8.775,11.5593333333,19.0676666667,21.601,15.2136666667,8.38033333333
452.10,5.841,30.973,14.9426666667,12.1083333333,5.244,8.8165,11.6163333333,19.0966666667,21.6816666667,15.2323333333,8.39033333333
452.46,5.859,30.9946666667,14.9986666667,12.1176666667,5.24666666667,8.8565,11.6686666667,19.16,21.727,15.231,8.33666666667
452.81,5.87433333333,31.0303333333,15.033,12.1793333333,5.24533333333,8.9035,11.7693333333,19.259,21.7853333333,15.2586666667,8.31566666667
453.17,5.888,31.004,15.046,12.1766666667,5.249,8.975,11.8126666667,19.3173333333,21.8336666667,15.319,8.303
453.52,5.87566666667,31.0196666667,15.098,12.2006666667,5.24233333333,8.971,11.8733333333,19.3613333333,21.8516666667,15.3296666667,8.29
453.87,5.87266666667,31.0443333333,15.137,12.2163333333,5.22766666667,8.962,11.929,19.4803333333,21.871,15.3363333333,8.30133333333
454.23,5.912,31.0516666667,15.206,12.2453333333,5.22766666667,8.981,11.9963333333,19.5633333333,21.9573333333,15.3263333333,8.324
454.58,5.91733333333,31.0673333333,15.2673333333,12.2893333333,5.26133333333,9.0045,12.06,19.6866666667,22.0506666667,15.3196666667,8.35766666667
454.93,5.94533333333,31.1116666667,15.358,12.3376666667,5.27266666667,9.0515,12.1243333333,19.7583333333,22.1526666667,15.3393333333,8.40366666667
455.29,5.90266666667,31.0796666667,15.36,12.324,5.25133333333,9.056,12.1646666667,19.8373333333,22.1873333333,15.315,8.37766666667
455.64,5.904,31.128,15.4336666667,12.342,5.22633333333,9.074,12.1963333333,19.91,22.2776666667,15.3116666667,8.34466666667
456.00,5.89466666667,31.2036666667,15.4823333333,12.374,5.26266666667,9.1235,12.2966666667,20.021,22.3466666667,15.3853333333,8.356
456.35,5.88433333333,31.2873333333,15.5476666667,12.3993333333,5.27966666667,9.198,12.409,20.1176666667,22.4306666667,15.4326666667,8.417
456.70,5.89133333333,31.4083333333,15.6083333333,12.4396666667,5.29233333333,9.2495,12.4676666667,20.242,22.519,15.473,8.407
457.06,5.895,31.5826666667,15.721,12.505,5.32366666667,9.2935,12.5903333333,20.3536666667,22.5863333333,15.492,8.421
457.41,5.92366666667,31.6533333333,15.7883333333,12.5173333333,5.331,9.339,12.6823333333,20.5006666667,22.6803333333,15.552,8.445
457.76,5.95933333333,31.8163333333,15.8793333333,12.5786666667,5.357,9.424,12.8013333333,20.64,22.8113333333,15.6313333333,8.45333333333
458.12,5.935,31.883,15.9423333333,12.6256666667,5.36933333333,9.4565,12.858,20.7523333333,22.8806666667,15.687,8.45233333333
458.47,5.951,31.9646666667,15.9653333333,12.665,5.36366666667,9.515,12.944,20.831,22.9636666667,15.729,8.39566666667
458.82,5.94966666667,32.0573333333,15.9906666667,12.6803333333,5.357,9.52,13.0303333333,20.965,23.047,15.7806666667,8.41133333333
459.18,5.983,32.1566666667,16.054,12.7506666667,5.38533333333,9.549,13.108,21.067,23.1313333333,15.8223333333,8.432
459.53,6.00066666667,32.2603333333,16.077,12.7736666667,5.413,9.586,13.1946666667,21.1793333333,23.197,15.8783333333,8.47533333333
459.88,6.04333333333,32.3743333333,16.134,12.817,5.39933333333,9.6195,13.2673333333,21.3023333333,23.2813333333,15.9196666667,8.48433333333
460.24,6.041,32.425,16.1513333333,12.8396666667,5.387,9.6025,13.317,21.3673333333,23.313,15.927,8.468
460.59,6.05,32.4433333333,16.202,12.8466666667,5.394,9.617,13.3966666667,21.4206666667,23.353,15.9293333333,8.481
460.94,6.06266666667,32.4816666667,16.2206666667,12.8736666667,5.389,9.6265,13.4603333333,21.523,23.4143333333,15.9483333333,8.48633333333
461.29,6.07233333333,32.5936666667,16.2603333333,12.9383333333,5.38533333333,9.6535,13.534,21.6236666667,23.512,15.976,8.484
461.65,6.08066666667,32.6493333333,16.298,12.973,5.36833333333,9.679,13.6263333333,21.729,23.5876666667,15.984,8.48
462.00,6.10866666667,32.771,16.341,13.0146666667,5.386,9.744,13.7553333333,21.8723333333,23.6896666667,16.0216666667,8.485
462.35,6.14733333333,32.916,16.432,13.092,5.42333333333,9.78,13.892,22.0133333333,23.8006666667,16.074,8.54733333333
462.71,6.16866666667,33.0443333333,16.4856666667,13.1483333333,5.45066666667,9.834,14.0106666667,22.1476666667,23.9046666667,16.1106666667,8.571
463.06,6.18766666667,33.1536666667,16.531,13.1643333333,5.43466666667,9.8775,14.147,22.291,24.0113333333,16.1496666667,8.547
463.41,6.179,33.2803333333,16.609,13.2176666667,5.442,9.8775,14.2526666667,22.4483333333,24.0983333333,16.1753333333,8.512
463.76,6.18533333333,33.4103333333,16.68,13.2713333333,5.49466666667,9.8965,14.362,22.572,24.2116666667,16.19,8.52033333333
464.12,6.20866666667,33.536,16.722,13.3416666667,5.49333333333,9.955,14.482,22.7596666667,24.3433333333,16.205,8.50066666667
464.47,6.233,33.697,16.7946666667,13.3966666667,5.50533333333,10.0145,14.5976666667,22.9346666667,24.4666666667,16.2483333333,8.51033333333
464.82,6.22066666667,33.8486666667,16.8613333333,13.4246666667,5.51933333333,10.045,14.6943333333,23.09,24.6033333333,16.275,8.49233333333
465.17,6.25633333333,34.0206666667,16.9446666667,13.4666666667,5.54933333333,10.0995,14.803,23.2193333333,24.7126666667,16.3183333333,8.49933333333
465.53,6.247,34.1303333333,16.946,13.4683333333,5.53566666667,10.1,14.8773333333,23.324,24.7713333333,16.3446666667,8.46933333333
465.88,6.28466666667,34.3206666667,17.016,13.5226666667,5.539,10.1425,14.9786666667,23.4643333333,24.871,16.397,8.45066666667
466.23,6.24966666667,34.4796666667,17.035,13.5273333333,5.51133333333,10.1835,15.0373333333,23.584,24.949,16.4096666667,8.41166666667
466.58,6.27733333333,34.6703333333,17.144,13.5953333333,5.52533333333,10.234,15.1736666667,23.759,25.094,16.498,8.409
466.94,6.287,34.8256666667,17.238,13.6473333333,5.55366666667,10.2825,15.2786666667,23.893,25.2113333333,16.5636666667,8.43666666667
467.29,6.33233333333,35.023,17.3386666667,13.716,5.55866666667,10.333,15.393,24.0216666667,25.3553333333,16.5803333333,8.46133333333
467.64,6.331,35.1453333333,17.399,13.7243333333,5.53766666667,10.422,15.491,24.1573333333,25.469,16.6053333333,8.44266666667
467.99,6.38066666667,35.339,17.5426666667,13.776,5.59033333333,10.5005,15.627,24.3006666667,25.6026666667,16.7236666667,8.504
468.35,6.39433333333,35.5326666667,17.6043333333,13.8473333333,5.61633333333,10.5345,15.7113333333,24.4346666667,25.7093333333,16.789,8.507
468.70,6.45033333333,35.7036666667,17.7026666667,13.9256666667,5.64133333333,10.611,15.8516666667,24.5676666667,25.8553333333,16.8543333333,8.50833333333
469.05,6.42033333333,35.802,17.7133333333,13.9243333333,5.64466666667,10.6275,15.9373333333,24.717,25.9576666667,16.8886666667,8.494
469.40,6.469,36.0006666667,17.861,14.0083333333,5.71666666667,10.677,16.06,24.914,26.1796666667,16.978,8.55966666667
469.75,6.47966666667,36.1433333333,17.964,14.0573333333,5.75866666667,10.717,16.179,25.1153333333,26.3603333333,17.0503333333,8.577
470.11,6.51433333333,36.2173333333,18.0736666667,14.085,5.77766666667,10.7465,16.2943333333,25.2993333333,26.516,17.1043333333,8.59966666667
470.46,6.502,36.282,18.1033333333,14.0966666667,5.75033333333,10.805,16.377,25.3776666667,26.5513333333,17.0753333333,8.57033333333
470.81,6.52333333333,36.4236666667,18.1683333333,14.108,5.79266666667,10.8515,16.4823333333,25.556,26.6596666667,17.1326666667,8.576
471.16,6.52733333333,36.493,18.1913333333,14.1293333333,5.803,10.8935,16.5633333333,25.6913333333,26.7643333333,17.2123333333,8.53566666667
471.51,6.554,36.6006666667,18.243,14.174,5.814,10.9065,16.668,25.8433333333,26.8513333333,17.2833333333,8.577
471.87,6.54566666667,36.6933333333,18.3126666667,14.1706666667,5.81266666667,10.913,16.7353333333,25.9806666667,26.9783333333,17.3163333333,8.555
472.22,6.57566666667,36.7646666667,18.4043333333,14.1983333333,5.81933333333,10.958,16.8786666667,26.1413333333,27.149,17.377,8.583
472.57,6.59166666667,36.8533333333,18.4756666667,14.223,5.82633333333,11.0055,16.952,26.3303333333,27.2646666667,17.44,8.603
472.92,6.629,37.0023333333,18.5903333333,14.319,5.84566666667,11.0755,17.069,26.5123333333,27.404,17.5003333333,8.62466666667
473.27,6.611,37.002,18.606,14.3163333333,5.81966666667,11.097,17.1226666667,26.599,27.414,17.4993333333,8.619
473.62,6.605,37.04,18.6486666667,14.3223333333,5.80933333333,11.1445,17.2413333333,26.6673333333,27.4486666667,17.515,8.62766666667
473.98,6.61433333333,37.1443333333,18.7286666667,14.415,5.84866666667,11.1965,17.3346666667,26.8223333333,27.532,17.609,8.64133333333
474.33,6.63166666667,37.2093333333,18.8036666667,14.457,5.86266666667,11.2325,17.394,26.957,27.6286666667,17.6893333333,8.62366666667
474.68,6.62233333333,37.2566666667,18.878,14.5253333333,5.853,11.306,17.423,27.0266666667,27.732,17.716,8.602
475.03,6.64233333333,37.2506666667,18.9633333333,14.5223333333,5.86033333333,11.3715,17.4786666667,27.1663333333,27.8373333333,17.7463333333,8.60133333333
475.38,6.65166666667,37.253,19.0713333333,14.5496666667,5.89933333333,11.386,17.5446666667,27.2426666667,27.8983333333,17.7563333333,8.57133333333
475.73,6.67766666667,37.2666666667,19.1293333333,14.64,5.93433333333,11.432,17.6213333333,27.3596666667,27.9666666667,17.79,8.577
476.08,6.63466666667,37.2926666667,19.1696666667,14.6973333333,5.932,11.4495,17.6586666667,27.478,28.0303333333,17.795,8.53166666667
476.44,6.627,37.3063333333,19.2256666667,14.7273333333,5.94233333333,11.4895,17.6986666667,27.5743333333,28.0686666667,17.8273333333,8.562
476.79,6.646,37.3126666667,19.3256666667,14.7486666667,5.96933333333,11.5105,17.7616666667,27.676,28.1233333333,17.859,8.544
477.14,6.65,37.3603333333,19.389,14.7906666667,6.01066666667,11.5465,17.809,27.7113333333,28.171,17.8903333333,8.48566666667
477.49,6.67433333333,37.337,19.4386666667,14.8363333333,6.02633333333,11.5505,17.829,27.7973333333,28.2586666667,17.9286666667,8.48733333333
477.84,6.70166666667,37.356,19.506,14.859,6.029,11.563,17.8853333333,27.8746666667,28.3226666667,17.9133333333,8.49433333333
478.19,6.745,37.3643333333,19.6036666667,14.8833333333,6.072,11.6195,17.9233333333,28.0026666667,28.463,17.978,8.52233333333
478.54,6.80033333333,37.4016666667,19.6983333333,14.9723333333,6.12533333333,11.65,18.034,28.1493333333,28.5326666667,18.057,8.592
478.89,6.797,37.3853333333,19.7393333333,15.0353333333,6.14666666667,11.684,18.084,28.22,28.5513333333,18.1253333333,8.599
479.24,6.80233333333,37.427,19.8033333333,15.0933333333,6.17066666667,11.75,18.135,28.378,28.6613333333,18.1963333333,8.65533333333
479.60,6.81366666667,37.451,19.8663333333,15.118,6.20233333333,11.826,18.1606666667,28.5153333333,28.749,18.2696666667,8.64766666667
479.95,6.87966666667,37.4193333333,19.9633333333,15.135,6.223,11.883,18.2093333333,28.6363333333,28.817,18.3503333333,8.70066666667
480.30,6.93433333333,37.4076666667,20.0546666667,15.1793333333,6.25733333333,11.9175,18.2523333333,28.733,28.935,18.421,8.66633333333
480.65,6.953,37.3436666667,20.122,15.1793333333,6.275,11.928,18.288,28.8506666667,28.9913333333,18.471,8.695
481.00,6.97333333333,37.331,20.2466666667,15.2316666667,6.28533333333,11.989,18.3833333333,29.0726666667,29.1686666667,18.544,8.73166666667
481.35,6.975,37.361,20.4226666667,15.2803333333,6.31033333333,12.0425,18.461,29.2646666667,29.294,18.628,8.76033333333
481.70,6.97766666667,37.3956666667,20.543,15.3313333333,6.31066666667,12.1035,18.531,29.448,29.418,18.733,8.75066666667
482.05,6.98933333333,37.432,20.6506666667,15.4076666667,6.30966666667,12.125,18.5866666667,29.6446666667,29.519,18.7846666667,8.75566666667
482.40,6.98166666667,37.4866666667,20.745,15.4436666667,6.309,12.1385,18.6253333333,29.7836666667,29.6183333333,18.8246666667,8.73766666667
482.75,6.98066666667,37.5296666667,20.84,15.481,6.31,12.15,18.69,29.9123333333,29.7196666667,18.8666666667,8.73633333333
483.10,6.98666666667,37.5196666667,20.913,15.5036666667,6.3,12.1675,18.7213333333,29.9636666667,29.7806666667,18.8936666667,8.71633333333
483.45,6.979,37.4793333333,20.958,15.51,6.294,12.1585,18.7443333333,30.0103333333,29.8243333333,18.8963333333,8.72733333333
483.80,6.97533333333,37.4806666667,21.008,15.5303333333,6.30166666667,12.1605,18.7553333333,30.0586666667,29.8786666667,18.9246666667,8.723
484.15,6.96833333333,37.4656666667,21.054,15.556,6.30466666667,12.163,18.7883333333,30.1226666667,29.9233333333,18.9393333333,8.73866666667
484.50,6.96066666667,37.479,21.119,15.588,6.299,12.1905,18.8076666667,30.177,29.9863333333,18.9833333333,8.73333333333
484.85,6.96866666667,37.483,21.1733333333,15.615,6.307,12.2215,18.8276666667,30.2463333333,30.021,19.029,8.73566666667
485.20,6.978,37.498,21.2026666667,15.6356666667,6.30766666667,12.2295,18.839,30.3133333333,30.076,19.0516666667,8.71466666667
485.55,6.98633333333,37.5206666667,21.2743333333,15.6596666667,6.332,12.236,18.8716666667,30.3996666667,30.1583333333,19.0876666667,8.704
485.90,6.979,37.546,21.331,15.692,6.35733333333,12.2445,18.9056666667,30.4756666667,30.248,19.1406666667,8.69033333333
486.25,6.98733333333,37.5566666667,21.395,15.7113333333,6.37033333333,12.2615,18.947,30.5746666667,30.3413333333,19.1893333333,8.68833333333
486.60,6.992,37.587,21.464,15.7443333333,6.39166666667,12.278,18.9673333333,30.6813333333,30.4436666667,19.236,8.68566666667
486.95,7.00266666667,37.661,21.5246666667,15.783,6.41133333333,12.2905,18.9853333333,30.8176666667,30.5333333333,19.2953333333,8.68533333333
487.30,7.01633333333,37.7086666667,21.5813333333,15.8163333333,6.41866666667,12.309,19.02,30.9126666667,30.6096666667,19.3576666667,8.66233333333
487.65,7.01633333333,37.7663333333,21.6473333333,15.838,6.43533333333,12.327,19.065,31.0326666667,30.7043333333,19.3886666667,8.65733333333
488.00,7.026,37.8446666667,21.7233333333,15.862,6.454,12.349,19.0963333333,31.128,30.796,19.4433333333,8.66066666667
488.35,7.04933333333,37.915,21.7793333333,15.9016666667,6.47866666667,12.3685,19.1343333333,31.256,30.903,19.4746666667,8.67333333333
488.70,7.053,38.0006666667,21.855,15.944,6.50333333333,12.362,19.1703333333,31.3883333333,31.0246666667,19.5216666667,8.67
489.05,7.058,38.0863333333,21.9286666667,15.9943333333,6.521,12.384,19.2133333333,31.536,31.1316666667,19.5703333333,8.66166666667
489.40,7.069,38.1713333333,21.977,16.0396666667,6.52633333333,12.3835,19.2423333333,31.6516666667,31.24,19.6023333333,8.672
489.75,7.08933333333,38.2673333333,22.0723333333,16.0826666667,6.543,12.405,19.3116666667,31.796,31.367,19.6436666667,8.67933333333
490.10,7.111,38.4213333333,22.17,16.1236666667,6.57233333333,12.4455,19.3646666667,31.9743333333,31.4956666667,19.6923333333,8.686
490.45,7.14066666667,38.5556666667,22.2673333333,16.1716666667,6.609,12.4855,19.4116666667,32.1156666667,31.5993333333,19.75,8.698
490.80,7.15933333333,38.6566666667,22.3466666667,16.2043333333,6.62433333333,12.4855,19.4673333333,32.2563333333,31.7266666667,19.775,8.70666666667
491.15,7.168,38.798,22.429,16.2443333333,6.637,12.5095,19.5106666667,32.4113333333,31.8566666667,19.815,8.69966666667
491.50,7.19,38.9063333333,22.4893333333,16.3006666667,6.654,12.537,19.5683333333,32.544,31.9903333333,19.8613333333,8.71366666667
491.85,7.20466666667,39.0413333333,22.5583333333,16.3346666667,6.67033333333,12.555,19.623,32.6783333333,32.112,19.9043333333,8.68866666667
492.20,7.21033333333,39.148,22.6243333333,16.3726666667,6.68766666667,12.5625,19.6746666667,32.8143333333,32.2156666667,19.9403333333,8.67566666667
492.55,7.238,39.2846666667,22.7053333333,16.3996666667,6.696,12.582,19.7106666667,32.9423333333,32.3203333333,19.9626666667,8.67833333333
492.90,7.26433333333,39.4173333333,22.788,16.4383333333,6.72366666667,12.5925,19.7573333333,33.0526666667,32.464,19.9986666667,8.72066666667
493.25,7.29,39.5833333333,22.8823333333,16.5006666667,6.75633333333,12.636,19.8206666667,33.2206666667,32.6026666667,20.0746666667,8.733
493.60,7.308,39.7526666667,22.9356666667,16.5076666667,6.75566666667,12.6425,19.8473333333,33.365,32.7223333333,20.1083333333,8.74733333333
493.95,7.312,39.861,23.006,16.5536666667,6.77166666667,12.627,19.877,33.4846666667,32.859,20.1406666667,8.739
494.30,7.35233333333,40.0713333333,23.0853333333,16.6123333333,6.787,12.632,19.9633333333,33.6923333333,33.0506666667,20.1756666667,8.74266666667
494.65,7.35733333333,40.2903333333,23.1603333333,16.6653333333,6.80333333333,12.631,20.0496666667,33.8836666667,33.236,20.2406666667,8.72966666667
495.00,7.384,40.5656666667,23.3136666667,16.7443333333,6.84566666667,12.651,20.1433333333,34.1406666667,33.4553333333,20.3166666667,8.741
495.34,7.398,40.8556666667,23.4396666667,16.807,6.88766666667,12.6245,20.1983333333,34.3693333333,33.6363333333,20.394,8.73633333333
495.69,7.43366666667,41.0886666667,23.558,16.8943333333,6.924,12.631,20.247,34.636,33.8606666667,20.462,8.753
496.04,7.46733333333,41.3686666667,23.6866666667,16.992,6.97,12.654,20.3386666667,34.8716666667,34.114,20.5553333333,8.74233333333
