wavelength,Back_ConBicf,Belly_ConBicf,Breast_ConBicf,Crissum_ConBicf,Crown_ConBicf,DorTail_ConBicf,Patch10_ConBicf,Rump_ConBicf,Throat_ConBicf,WingTip_ConBicf
397.48,16.5713333333,31.4782222222,18.7133333333,28.5570555556,17.1132222222,13.5431111111,25.6813333333,20.0162592593,22.4105555555,11.8282222222
397.84,16.5841111111,31.5093333334,18.7795555556,28.5629444445,17.0791111111,13.5616666667,25.6694444445,19.9647407408,22.4585555556,11.7852222222
398.20,16.5908888889,31.6593333333,18.8574444445,28.5816666667,17.1304444445,13.5863333333,25.7316666667,19.96,22.524,11.8267777778
398.56,16.666,31.8182222222,18.9877777778,28.7288333333,17.2107777778,13.6348888889,25.8304444444,20.0494074074,22.593,11.9231111111
398.92,16.6558888889,31.9395555556,19.0677777778,28.7832777778,17.193,13.667,25.8435555556,20.0692962963,22.6632222222,11.9168888889
399.28,16.6406666667,32.0518888889,19.0748888889,28.8536666667,17.1333333333,13.6037777778,25.8446666666,20.0560370371,22.7068888889,11.9101111111
399.64,16.5618888889,32.0448888889,19.036,28.8262777778,17.0261111111,13.4945555555,25.7676666667,19.9711111111,22.6872222222,11.8015555556
400.00,16.4552222222,31.94,18.9961111111,28.7767222222,16.9144444444,13.3671111111,25.6906666667,19.8422222222,22.5943333333,11.6531111111
400.36,16.3308888889,31.9448888889,18.9534444445,28.8350555556,16.8204444444,13.2594444444,25.6277777778,19.7754444445,22.5874444445,11.5494444444
400.72,16.3837777778,32.0641111111,19.0401111111,28.9782222222,16.7893333334,13.2967777778,25.7415555556,19.8122592593,22.6561111111,11.5586666667
401.08,16.3478888889,32.1633333333,19.1024444445,29.0043888889,16.7682222222,13.3322222222,25.7525555556,19.7872962963,22.722,11.5492222222
401.44,16.3722222222,32.2687777778,19.1083333333,29.0807777778,16.7308888889,13.4214444445,25.7918888889,19.8103703704,22.8214444445,11.5698888889
401.80,16.4057777778,32.4186666667,19.1872222222,29.1952777778,16.7564444445,13.4608888889,25.8437777778,19.8891481482,22.9465555556,11.6113333333
402.16,16.399,32.4518888889,19.2576666667,29.2518888889,16.7853333333,13.4986666666,25.9076666667,19.9634074074,23.0315555556,11.6293333334
402.52,16.4228888889,32.5925555555,19.3134444444,29.3488333333,16.7968888889,13.5584444445,25.9742222222,20.0102592592,23.1492222222,11.6632222222
402.88,16.4376666667,32.6024444444,19.3377777778,29.4001666667,16.8051111111,13.5496666667,26.0171111111,20.0256296296,23.1522222222,11.6721111111
403.24,16.4847777778,32.6897777778,19.4521111111,29.536,16.8675555555,13.6555555555,26.104,20.122037037,23.2732222222,11.7361111111
403.60,16.5487777778,32.8662222222,19.6164444444,29.6852222222,16.9456666667,13.7545555556,26.2344444444,20.2361481482,23.4266666667,11.8404444444
403.95,16.6455555556,33.0636666667,19.7492222222,29.837,17.0481111111,13.8568888889,26.3212222222,20.3431851852,23.5846666667,11.984
404.31,16.7426666667,33.2141111111,19.897,29.9201111111,17.1138888889,13.9531111111,26.4241111111,20.4676296296,23.7665555555,12.0836666667
404.67,16.7715555556,33.2926666667,19.9438888889,29.9368888889,17.1192222222,13.9694444444,26.4167777778,20.459962963,23.8383333333,12.1128888889
405.03,16.8103333333,33.3751111111,20.0473333333,30.0585,17.1228888889,14.0414444444,26.4108888889,20.4807777778,23.9252222222,12.1442222222
405.39,16.7946666667,33.407,20.0892222222,30.0734444445,17.0822222222,13.9993333333,26.3993333333,20.4821111111,23.9631111111,12.106
405.75,16.8053333333,33.4845555556,20.1225555555,30.1428333333,17.0794444444,13.9865555556,26.4133333333,20.4238148148,24.009,12.0852222222
406.11,16.8442222222,33.6574444444,20.2158888889,30.2749444445,17.108,13.9924444444,26.5045555556,20.4354814815,24.0728888889,12.0971111111
406.47,16.8854444444,33.7747777778,20.3296666667,30.3417222222,17.1231111111,14.0177777778,26.5738888889,20.4485555555,24.1848888889,12.1218888889
406.83,16.8732222222,33.8616666667,20.3507777778,30.4081666667,17.0914444444,14.0035555556,26.5788888889,20.4062592593,24.2625555555,12.1031111111
407.19,16.9621111111,34.0161111111,20.4936666667,30.5194444444,17.181,14.0925555556,26.6576666666,20.4859259259,24.3982222222,12.1824444445
407.55,16.9337777778,34.0316666667,20.4822222222,30.5653888889,17.1268888889,14.0553333333,26.5904444444,20.4062962963,24.389,12.1607777778
407.90,16.9211111111,34.0886666667,20.5087777778,30.6225,17.0915555556,14.051,26.6067777778,20.3685925926,24.4262222222,12.1212222222
408.26,16.8641111111,34.1407777778,20.4873333333,30.6619444445,17.0557777778,14.0071111111,26.6114444444,20.3089259259,24.3992222222,12.0853333333
408.62,16.7968888889,34.2035555556,20.4957777778,30.7260555556,17.0433333333,13.9896666667,26.6331111111,20.3117777778,24.3807777778,12.0848888889
408.98,16.7976666667,34.2637777778,20.5313333333,30.7984444444,17.0836666667,13.9928888889,26.6822222222,20.3214814815,24.4026666667,12.0992222222
409.34,16.7997777778,34.3542222222,20.6275555556,30.8607222222,17.111,13.9874444444,26.7248888889,20.2921481481,24.4303333333,12.1116666667
409.70,16.8092222222,34.4536666667,20.7211111111,30.9364444444,17.1518888889,14.0495555555,26.8146666667,20.3895185185,24.4997777778,12.1752222222
410.06,16.8087777778,34.5001111111,20.7977777778,30.9874444444,17.1738888889,14.0915555555,26.7962222222,20.3934074074,24.5297777778,12.2177777778
410.42,16.7837777778,34.5413333333,20.812,31.0679444444,17.1878888889,14.0824444444,26.7472222222,20.3789259259,24.5497777778,12.2072222222
410.77,16.8335555555,34.6657777778,20.9375555555,31.1905555556,17.2505555555,14.1055555555,26.8252222222,20.4427037037,24.6425555555,12.2666666667
411.13,16.7828888889,34.7182222222,20.9093333334,31.2300555556,17.176,14.0378888889,26.7992222222,20.3865185185,24.6503333333,12.2295555556
411.49,16.8155555555,34.8086666667,21.0077777778,31.2970555556,17.2166666667,14.0597777778,26.8873333333,20.4412222222,24.766,12.2634444444
411.85,16.8317777778,34.8934444444,21.1235555556,31.3941666667,17.2214444444,14.1154444445,26.9437777778,20.4998888889,24.8056666667,12.2914444444
412.21,16.8506666667,34.9654444444,21.2146666667,31.448,17.2371111111,14.1187777778,26.9342222222,20.4786296296,24.8547777778,12.3037777778
412.57,16.9013333333,35.067,21.3184444444,31.5468888889,17.2828888889,14.1885555555,26.9778888889,20.5031111111,24.9684444444,12.3302222222
412.92,16.871,35.1304444444,21.3505555555,31.5779444445,17.2487777778,14.1535555556,26.9422222222,20.4808148148,24.9958888889,12.2901111111
413.28,16.8083333333,35.1396666667,21.3417777778,31.6240555556,17.1745555556,14.1638888889,26.9163333333,20.454,25.0153333333,12.2442222222
413.64,16.7853333333,35.2008888889,21.4005555556,31.7333888889,17.1707777778,14.1125555556,26.962,20.4194814815,25.0621111111,12.2155555556
414.00,16.8518888889,35.3448888889,21.4885555556,31.9259444444,17.1984444445,14.1873333333,27.0777777778,20.4966666667,25.2327777778,12.269
414.36,16.8801111111,35.4142222222,21.5617777778,32.01,17.2207777778,14.208,27.1683333333,20.5304074074,25.2637777778,12.2911111111
414.72,16.8604444445,35.513,21.6108888889,32.0843888889,17.2316666667,14.2523333333,27.1983333333,20.5378888889,25.3127777778,12.2997777778
415.07,16.8214444444,35.5282222222,21.6467777778,32.1377222222,17.2101111111,14.2465555555,27.1933333333,20.5294444445,25.3156666667,12.2504444444
415.43,16.8311111111,35.6514444445,21.7172222222,32.2146111111,17.2218888889,14.2673333333,27.2423333333,20.5257777778,25.343,12.2492222222
415.79,16.8838888889,35.8303333333,21.7983333333,32.377,17.3048888889,14.2962222222,27.3613333333,20.6051111111,25.4674444444,12.2887777778
416.15,16.9176666666,35.9877777778,21.8755555556,32.5084444444,17.3234444444,14.354,27.4967777778,20.6804814815,25.543,12.3524444445
416.51,16.9361111111,36.1171111111,21.977,32.5927777778,17.3135555556,14.3525555556,27.581,20.737,25.6076666667,12.3697777778
416.86,16.9027777778,36.2213333333,22.001,32.6407777778,17.3084444445,14.348,27.6398888889,20.7681481481,25.636,12.3813333333
417.22,16.9331111111,36.3503333333,22.0855555555,32.7330555555,17.3241111111,14.3631111111,27.6976666667,20.8110740741,25.7215555556,12.4385555556
417.58,16.964,36.4505555556,22.1408888889,32.7887222222,17.3308888889,14.4324444444,27.7325555556,20.8732222222,25.7684444444,12.4683333333
417.94,16.9306666666,36.4988888889,22.1338888889,32.8019444444,17.3011111111,14.4031111111,27.7435555555,20.8614444444,25.7416666667,12.466
418.29,16.943,36.5868888889,22.1897777778,32.9093888889,17.284,14.4341111111,27.8022222222,20.9021851852,25.8116666666,12.4778888889
418.65,16.9493333333,36.6778888889,22.234,32.9641666667,17.2666666667,14.4246666667,27.8301111111,20.8956296296,25.8563333333,12.4887777778
419.01,16.9547777778,36.7401111111,22.2832222222,33.0571666667,17.2854444444,14.4622222222,27.8836666667,20.907037037,25.8847777778,12.5267777778
419.37,16.9457777778,36.8223333333,22.3107777778,33.1513333333,17.2662222222,14.4593333333,27.904,20.9101481481,25.9366666667,12.5131111111
419.73,16.9321111111,36.8668888889,22.3233333333,33.1931111111,17.215,14.4503333333,27.8821111111,20.8686296296,25.9588888889,12.5197777778
420.08,16.8887777778,36.8925555556,22.3264444444,33.2391666667,17.1885555556,14.4138888889,27.8571111111,20.8298518518,25.9653333333,12.4862222222
420.44,16.8514444445,36.9091111111,22.3057777778,33.262,17.1521111111,14.3947777778,27.801,20.7758518519,25.9601111111,12.4528888889
420.80,16.8786666666,36.994,22.3741111111,33.3387777778,17.1601111111,14.4067777778,27.8422222222,20.7886666667,26.0257777778,12.4694444444
421.16,16.902,37.0413333333,22.4294444445,33.4378333333,17.182,14.418,27.8622222222,20.7758148148,26.0524444445,12.4661111111
421.51,16.8855555556,37.0998888889,22.4645555556,33.4956111111,17.1747777778,14.4121111111,27.8487777778,20.7477037037,26.092,12.4708888889
421.87,16.8658888889,37.132,22.508,33.5446111111,17.1565555555,14.4007777778,27.8165555556,20.717962963,26.1257777778,12.4603333333
422.23,16.8341111111,37.2048888889,22.5492222222,33.5976666667,17.1511111111,14.3938888889,27.8092222222,20.6895555556,26.1532222222,12.4616666667
422.58,16.8368888889,37.2863333333,22.6114444445,33.7005,17.1703333333,14.41,27.8392222222,20.7111111111,26.2058888889,12.4757777778
422.94,16.8263333333,37.3736666667,22.6696666667,33.7391111111,17.1523333333,14.3818888889,27.8462222222,20.696,26.2624444445,12.4614444444
423.30,16.8414444444,37.4458888889,22.7468888889,33.8008888889,17.1782222222,14.4133333334,27.8833333334,20.721962963,26.3212222222,12.5022222222
423.66,16.8454444444,37.5012222222,22.8043333333,33.8353333333,17.2025555556,14.4106666667,27.9036666667,20.7405185185,26.3495555556,12.505
424.01,16.8715555556,37.5935555556,22.8764444444,33.9027777778,17.2127777778,14.4452222222,27.9325555556,20.7710740741,26.4284444444,12.5267777778
424.37,16.8788888889,37.6914444444,22.9466666667,33.9895555556,17.2358888889,14.4523333333,27.9934444445,20.7856296296,26.5004444444,12.5201111111
424.73,16.877,37.7454444444,23.0012222222,34.096,17.2487777778,14.4688888889,28.0048888889,20.7757777778,26.5578888889,12.5245555555
425.08,16.8416666667,37.8164444444,23.0205555556,34.1118888889,17.2535555556,14.4488888889,28.0035555555,20.7734814815,26.6113333333,12.5175555555
425.44,16.8387777778,37.8707777778,23.0536666666,34.1706666667,17.2563333333,14.4264444444,28.0222222222,20.7817777778,26.6331111111,12.5156666667
425.80,16.8424444444,37.9652222222,23.1187777778,34.2634444444,17.2688888889,14.4292222222,28.0501111111,20.7997407407,26.7037777778,12.5164444445
426.16,16.874,38.0465555556,23.181,34.3426666667,17.2864444444,14.428,28.0655555556,20.8052222222,26.7727777778,12.5156666666
426.51,16.8497777778,38.0601111111,23.1971111111,34.3819444444,17.2547777778,14.3992222222,28.042,20.7770740741,26.7805555556,12.4681111111
426.87,16.868,38.1704444444,23.2757777778,34.4958333333,17.2917777778,14.4311111111,28.0721111111,20.8144444444,26.8595555556,12.4812222222
427.23,16.8553333333,38.2478888889,23.3035555556,34.5668888889,17.2867777778,14.4013333333,28.0611111111,20.8146296297,26.9054444445,12.452
427.58,16.8371111111,38.3151111111,23.329,34.6533333333,17.2798888889,14.3872222222,28.0632222222,20.8028888889,26.9675555556,12.4075555556
427.94,16.8171111111,38.3606666667,23.3703333334,34.7127222222,17.2854444444,14.3635555556,28.0756666667,20.7727777778,26.9897777778,12.3921111111
428.30,16.8595555555,38.4432222222,23.4647777778,34.8165,17.3047777778,14.3848888889,28.1067777778,20.7939259259,27.054,12.4471111111
428.65,16.8638888889,38.5225555556,23.5117777778,34.8165,17.295,14.377,28.1267777778,20.8011481482,27.0874444444,12.4127777778
429.01,16.8872222222,38.6245555555,23.6063333333,34.9344444445,17.2917777778,14.4048888889,28.2101111111,20.8585925926,27.1435555556,12.4344444444
429.37,16.9093333333,38.7232222222,23.7092222222,35.0256111111,17.2983333333,14.4398888889,28.2656666667,20.8792222222,27.216,12.4348888889
429.72,16.9322222222,38.8058888889,23.7618888889,35.0840555556,17.3044444445,14.4527777778,28.2956666667,20.8990740741,27.249,12.4277777778
430.08,16.9198888889,38.9023333333,23.8223333333,35.1480555555,17.3204444444,14.4871111111,28.3224444445,20.9331111111,27.3096666667,12.4654444445
430.44,16.9317777778,39.0462222222,23.9071111111,35.2089444445,17.3582222222,14.5212222222,28.3838888889,20.9645925926,27.3838888889,12.4941111111
430.79,16.9461111111,39.1495555556,23.9557777778,35.2935555556,17.3538888889,14.527,28.4335555556,20.9737407408,27.4292222222,12.5265555555
431.15,16.9603333333,39.2597777778,24.0418888889,35.4063888889,17.3906666667,14.5795555556,28.4986666667,20.9961111111,27.4907777778,12.5578888889
431.50,16.9501111111,39.3757777778,24.1072222222,35.4763888889,17.3633333333,14.5686666667,28.5346666667,20.9674074074,27.5302222222,12.572
431.86,16.9196666667,39.4547777778,24.1271111111,35.5421111111,17.3438888889,14.5287777778,28.5332222222,20.9611111111,27.582,12.5451111111
432.22,16.851,39.4852222222,24.093,35.5469444445,17.2954444444,14.4904444444,28.5205555555,20.931037037,27.575,12.52
432.57,16.8454444444,39.5706666667,24.1563333333,35.5876666667,17.2795555556,14.4714444445,28.5511111111,20.9454444444,27.6141111111,12.5235555556
432.93,16.817,39.5712222222,24.1346666667,35.6131666667,17.2211111111,14.3975555555,28.5061111111,20.8877777778,27.5956666667,12.4804444444
433.29,16.7693333334,39.592,24.1313333333,35.6341111111,17.1747777778,14.3407777778,28.4957777778,20.8388888889,27.6133333333,12.4286666666
433.64,16.6946666667,39.5801111111,24.1434444445,35.6243333333,17.1015555555,14.2765555556,28.4602222222,20.7702222222,27.5863333333,12.3728888889
434.00,16.6015555556,39.5236666667,24.0962222222,35.5767222222,17.0091111111,14.1623333333,28.3811111111,20.6788888889,27.5181111111,12.2452222222
434.35,16.5511111111,39.5205555556,24.1007777778,35.5927777778,16.9455555556,14.0991111111,28.3367777778,20.6402222222,27.518,12.2107777778
434.71,16.4796666667,39.4813333333,24.081,35.5496666667,16.887,14.0108888889,28.275,20.5582962963,27.4896666667,12.1173333333
435.07,16.4467777778,39.4546666667,24.0703333333,35.5511111111,16.8088888889,13.9387777778,28.2317777778,20.5037407408,27.4645555556,12.0563333333
435.42,16.4323333333,39.48,24.0926666667,35.5957777778,16.8026666667,13.9246666666,28.2042222222,20.4957037037,27.4821111111,12.0272222222
435.78,16.4588888889,39.5604444444,24.1588888889,35.6468888889,16.8016666667,13.9521111111,28.2316666667,20.5110740741,27.5162222222,12.0457777778
436.13,16.4781111111,39.649,24.2458888889,35.7369444445,16.8125555556,13.9448888889,28.2611111111,20.5218888889,27.5597777778,12.0268888889
436.49,16.446,39.6474444444,24.2348888889,35.8227222222,16.785,13.896,28.2184444444,20.4759259259,27.5525555555,11.9885555556
436.84,16.4488888889,39.796,24.3196666667,35.8846666667,16.8177777778,13.928,28.2684444445,20.5107407407,27.6158888889,11.9807777778
437.20,16.4666666666,39.9106666667,24.4092222222,35.9675555555,16.8474444444,13.9671111111,28.3068888889,20.5424074074,27.6794444445,12.0178888889
437.56,16.5013333333,40.0474444445,24.4764444444,36.0732777778,16.8884444445,13.9963333333,28.3724444444,20.5891481481,27.7703333334,12.0502222222
437.91,16.581,40.2192222222,24.606,36.201,16.9345555556,14.0685555556,28.4824444444,20.6443333333,27.8743333333,12.1472222222
438.27,16.6452222222,40.3385555556,24.6996666667,36.2958333333,16.9814444444,14.1165555556,28.5674444444,20.7103333333,27.9595555556,12.1896666666
438.62,16.6874444444,40.4672222222,24.7735555556,36.4047222222,17.0184444445,14.1747777778,28.6314444445,20.7571111111,28.0438888889,12.2211111111
438.98,16.6967777778,40.5948888889,24.8393333333,36.4674444445,17.0495555556,14.1872222222,28.6787777778,20.766037037,28.105,12.2333333333
439.33,16.7063333333,40.6966666667,24.9042222222,36.5382222222,17.0718888889,14.2044444445,28.7346666666,20.7788148148,28.1687777778,12.2651111111
439.69,16.6701111111,40.751,24.9505555556,36.613,17.0594444444,14.1916666667,28.7553333334,20.7688518519,28.2131111111,12.2635555556
440.04,16.6863333333,40.8488888889,25.0132222222,36.707,17.0823333333,14.213,28.804,20.7857407407,28.2916666667,12.2784444445
440.40,16.7207777778,40.9548888889,25.0955555556,36.78,17.1015555556,14.2456666667,28.8576666667,20.8091851852,28.3733333333,12.3075555556
440.75,16.7187777778,41.033,25.1568888889,36.8553333333,17.0954444444,14.2335555556,28.8594444444,20.7917407408,28.4304444444,12.3301111111
441.11,16.6997777778,41.088,25.1517777778,36.8752777778,17.0702222222,14.1962222222,28.837,20.7746296297,28.4375555556,12.32
441.47,16.7343333333,41.1887777778,25.2481111111,36.9755,17.106,14.2211111111,28.8852222222,20.8029259259,28.5165555555,12.3355555556
441.82,16.7417777778,41.2448888889,25.2952222222,37.0365,17.1222222222,14.2306666667,28.8951111111,20.8106296296,28.5794444445,12.3328888889
442.18,16.7497777778,41.3133333333,25.345,37.1143333333,17.1261111111,14.235,28.8992222222,20.7850740741,28.6281111111,12.3321111111
