wavelength,Back_CyaLucf,Belly_CyaLucf,Breast_CyaLucf,Crissum_CyaLucf,Crown_CyaLucf,DorTail_CyaLucf,Patch10_CyaLucf,Patch11_CyaLucf,Rump_CyaLucf,Throat_CyaLucf,WingTip_CyaLucf
830.84,14.7222,47.9264333333,24.7497333333,34.1783333333,16.9875,14.3857333333,26.479,24.1626,19.5148666666,40.4226,20.8764666667
831.14,14.5255333333,48.1549333333,25.0283333333,33.8606,17.2141333333,14.2336666667,26.4476666667,24.2904,19.4484666667,40.9245333333,21.3788
831.44,14.5189,48.2216,24.3849333333,32.8704666667,16.6625666667,13.7271333333,26.1144666667,23.1830666667,19.3909333333,40.5357333333,20.7632666667
831.74,14.2994,47.9572666667,23.5947333333,32.5495333333,16.1046,13.246,25.3524,22.2883333333,19.1607333334,40.2691333333,19.9524
832.04,13.1966666667,46.2831333333,22.3007333333,31.1844666667,14.7608,11.5946,24.0092666667,21.1769333333,17.7069333334,38.9978,18.7548
832.35,12.2866333333,45.0339,21.3075333333,30.1394666667,13.4298333333,10.4002666667,22.7937333333,19.7999333333,16.363,38.1208,17.6992666667
832.65,13.3234666667,45.0739666667,22.3692666667,30.9707333333,14.4423333333,11.3456333333,23.646,20.3818666667,17.2293333333,38.9272,18.0256
832.95,12.3984666667,43.4746333333,21.8142666667,30.2397333333,13.6532,10.6364666667,22.4906666667,19.4833333333,16.1008,38.4010666667,17.1215333333
833.25,12.2107333333,42.9054666667,21.2977333333,30.0831333333,13.3591333334,10.6951,22.2968,19.265,15.4234666667,37.9501333333,16.2675333333
833.55,12.9011333333,43.0424,21.9087333333,30.2936,13.7928666667,11.1148,22.5014,19.5922,15.9814666667,38.1620666667,16.2805333333
833.85,11.6090666667,42.9664333333,20.814,29.6117333333,12.356,9.59583333334,21.5796,18.5007333333,14.4578,37.3494,14.8488
834.16,11.8300666667,43.2199666667,21.3292,29.8470666667,12.7267666667,9.92363333334,21.8566666667,18.539,14.7362,37.7954,15.0896666667
834.46,12.4128,43.7083666667,21.432,30.3226,13.0868333333,10.3908333333,22.224,18.8093333333,14.9908666667,37.9280666667,15.1588
834.76,12.3045,43.3651333333,21.3207333333,30.4003333333,13.1530333333,10.1325333333,22.2911333333,19.3105333333,14.6962666667,37.5391333333,14.9509333333
835.06,11.7830333333,43.1581666667,20.8107333334,29.9644666667,12.9443,9.73696666667,21.9447333333,18.9319333333,14.1057333333,36.9432,14.4564
835.36,13.1072,44.2463666667,22.0583333333,31.0319333333,14.0798,11.3034,23.4378666667,20.0452,15.0748666667,37.7947333333,15.5952
835.66,13.9431333333,45.0472333333,22.7946,32.0188666667,14.9113,12.2083666667,24.1385333333,21.0006,15.8792,38.4429333333,16.187
835.96,14.1136,45.3502,22.9748,32.0139333333,14.9159333333,12.4803666667,24.1992,21.4715333333,15.4265333334,38.4142,16.0354
836.26,14.4364333333,45.5913,22.6749333333,31.5822,15.0051,12.5129333333,24.2881333333,21.5718,15.4774666667,37.9730666667,16.1393333333
836.57,14.8004333333,46.2865,23.4054666667,31.9348,15.3707,12.6834,24.3709333333,21.8624,15.9634666667,38.4492,16.6629333333
836.87,13.1192,45.1554666667,21.4272666667,30.1763333333,13.7487666667,11.2175666667,23.0226,20.6212666667,14.1142666667,36.8766666667,15.5585333333
837.17,13.6108,44.5102,21.4048,30.0135333333,14.5951666667,11.9865666667,22.9172666667,21.5034,14.5057333333,36.8590666667,16.4476
837.47,13.8277666667,45.5212,21.4782,30.5629333333,14.7922,12.002,23.3676666667,22.3202,14.5668,37.6406,17.5916666667
837.77,11.0898333333,42.8361333333,19.1216666667,28.0528666667,11.9470333333,8.93123333334,20.7302,19.947,12.0952666667,35.5768666667,15.1112
838.07,11.639,43.4053666667,20.1217333333,29.0918666667,13.0288333333,9.98343333333,21.7717333333,20.4097333333,13.5216,36.6668,16.5449333333
838.37,12.5564,43.7162666667,20.9234666667,29.8310666667,13.6825,11.0134,23.0968666667,21.4638666667,14.8985333333,37.5112,17.5226
838.67,10.7736333333,41.1944333333,19.5335333333,28.4415333333,12.3038,9.2379,21.0125333334,19.8634666667,13.868,36.1548666667,15.8704
838.97,8.84513333335,39.6963,17.8452666667,26.4284666667,9.85716666665,7.04756666667,18.9048666667,18.0595333333,11.9166,34.8453333333,13.9047333333
839.27,6.57446666667,37.7348,15.3836666666,24.3952,7.93743333333,4.7575,15.8747333333,15.6292,10.0552666667,32.6825333333,12.0562666667
839.57,6.85396666667,38.0711333333,15.2435333333,24.6191333333,6.82883333333,4.41323333333,15.4058,14.8813333333,9.65040000001,32.659,11.6604666667
839.87,6.52096666667,38.1243333333,14.3471333333,23.9671333333,6.17250000001,3.84026666667,14.7908666667,14.0684,9.15086666667,31.3054666667,11.0773333333
840.17,8.63559999998,39.8383,16.1245333333,25.9188666667,8.24289999999,5.8567,16.8474666667,15.7383333333,11.514,32.8974666667,13.6449333333
840.47,8.7141,40.4307666667,16.2796,25.7302666667,7.35953333334,6.07983333333,17.0161333333,14.9062666667,11.7353333333,33.5705333333,13.3834
840.77,7.17749999999,37.9253333333,14.2056,23.6138,5.96273333333,5.05903333333,15.0778,12.8348666667,10.0312666666,31.0654666666,11.838
841.07,8.92426666667,38.3428333333,15.4346666667,25.1406,7.79846666665,7.36066666667,16.6104,14.2712666667,12.5577333333,31.9951333333,14.4717333333
841.37,7.56543333333,36.4945666667,14.009,23.8879333333,6.19496666667,6.30323333333,14.9776666667,13.0656666667,11.3192,30.6054,13.754
841.67,7.60163333333,36.4770666667,14.6613333333,24.5934666667,6.49729999999,6.17893333333,14.7154,13.3604,11.0434666667,31.0298,14.3631333333
841.97,5.70686666667,35.4138333333,12.3662666667,23.1794666667,4.46150000001,4.51273333333,13.2308666667,12.0878666667,8.93759999999,30.3004666667,12.8058666667
842.27,6.6073,34.9592666667,12.9622,23.9198,5.76853333333,5.24873333333,14.5953333333,12.9918666667,9.94799999999,30.1706666667,13.7639333333
842.57,7.31793333333,35.2644333333,13.8544,25.3948,5.90793333333,6.5056,16.3678,14.1456666667,10.8199333333,31.4024666667,15.2029333333
842.87,5.13823333333,34.683,12.3576,24.8455333333,5.73976666667,5.7237,15.4146,13.3658666666,9.34960000001,31.008,14.1461333333
843.17,1.0535,31.3559,8.80853333334,21.2262666667,2.65113333333,1.727,12.2624666667,9.84466666667,6.2176,28.8256,11.6926666667
843.47,-4.413,27.7559,5.7466,17.8404,-1.06106666667,-1.66206666667,7.99986666667,5.87806666667,2.479,25.2393333333,6.98593333333
843.77,-5.78123333334,26.1493333333,4.65673333333,17.6716666667,-0.198966666667,-3.0845,7.40306666666,4.79606666667,0.895533333332,24.0597333333,6.86553333334
844.07,-4.13786666667,26.7920666667,6.2696,19.8747333333,1.12846666667,-2.53933333333,9.19546666666,5.6636,1.50466666667,25.8934,7.81606666666
844.37,-4.86343333333,27.5083,5.02726666667,20.3935333333,1.51916666666,-4.13096666667,8.39340000001,5.26773333333,0.218466666667,26.2294666667,5.92346666667
844.67,-2.91073333334,30.5870333333,7.18313333333,23.5445333333,4.51866666666,-2.06576666667,10.3755333333,6.54933333333,1.784,29.8592,6.97173333333
844.97,-1.92166666667,32.1113666667,6.66673333332,25.0059333333,5.42109999999,0.260966666665,12.2892666667,6.57173333334,3.10799999999,31.7438666667,8.35113333333
845.27,3.59579999999,37.523,11.8492,28.1507333333,10.3424333333,5.28533333333,16.5068,11.0959333333,8.21913333334,34.6803333333,13.6074
845.57,2.78796666667,38.2909666667,12.7756,27.6848666667,10.7514666667,5.10303333333,15.5878,10.7394666667,7.51533333333,35.6850666667,12.4848666667
845.87,2.18523333333,38.7900666667,11.7777333333,25.6544,9.71596666666,5.06163333334,14.7902,9.70346666667,7.67893333333,33.5307333333,10.9384
846.17,4.37339999999,37.1986666667,12.9314,24.1843333334,11.4775666667,6.11113333334,16.6667333333,10.7092,10.0945333333,33.4515333333,12.4822
846.47,10.0233333333,41.7544333333,17.7545333333,28.9589333333,16.6785,12.5847666667,21.4502666667,16.0468666667,14.573,37.7544,15.8360666667
846.77,12.4827666667,42.1034333333,18.5515333333,29.6092,17.862,13.2299333333,24.1150666667,18.0459333333,16.1840666667,38.6437333334,17.7702
847.07,10.1760333333,40.0822,16.6198,26.9014,15.2699666667,10.9507666667,22.8873333333,16.5257333333,14.1549333333,36.5492,14.8827333333
847.37,6.61943333333,40.0472666667,13.4276,24.1695333333,11.7667666667,8.55120000001,19.9294,13.9692,12.2496,32.6972666667,12.0612666667
847.67,5.69550000001,40.4676666667,12.9494666667,23.1413333333,10.3717666667,8.6691,19.3526666667,13.3334,10.2158,32.0864666667,12.7578666667
847.97,4.70173333333,39.6257333333,11.228,20.9122666667,9.0996,7.16939999999,18.3156666667,12.4678,9.3334,30.4091333333,10.6434
848.26,2.7156,37.7738,11.1190666667,17.8556,7.72723333333,4.82516666667,16.2470666667,11.1188666667,6.92313333333,26.9465333333,7.50593333333
848.56,-0.185866666668,34.4363,9.26893333333,16.1338,4.74596666666,2.04473333333,13.5316666667,7.63333333333,4.13873333334,25.0559333333,3.79173333334
848.86,-0.425999999999,34.4612333333,7.46853333333,15.7643333333,4.94979999999,2.08016666666,14.5614,7.39339999999,4.26060000001,25.3383333333,4.6866
849.16,-4.54670000001,30.4596666667,4.18899999999,12.4649333333,2.29873333333,-2.40106666667,10.6256666667,3.0652,-0.689599999999,22.0691333333,1.60913333333
849.46,-2.07066666667,34.9369333333,7.97980000001,15.808,5.37883333333,0.997433333326,12.5251333333,6.96966666667,2.1716,24.3435333333,5.10093333333
849.76,-4.27473333334,33.0152,6.13226666667,14.1475333333,2.98983333334,-1.31043333333,9.49113333333,5.11446666667,-0.61066666666,22.5954,3.6386
850.06,-3.0028,35.7671333333,8.86246666667,16.4550666667,4.74863333334,1.97083333333,10.2912,5.21166666667,0.370333333328,24.7092,3.57133333333
850.36,-0.459266666668,37.3883666667,10.0524666667,18.3990666667,5.7218,5.69553333333,10.4724666667,6.48306666667,2.25726666667,25.328,4.7506
850.65,0.975533333332,36.8021666667,10.9213333333,19.0514666667,7.84566666667,7.75086666667,11.3280666667,7.31726666666,3.767,26.3416,4.824
850.95,5.02596666667,38.3853666667,14.5834666667,20.9114666667,11.2762333333,12.0574666667,15.2863333333,10.9375333333,7.78646666667,29.6094666667,5.83326666666
851.25,4.23643333333,39.4557666667,14.6347333333,20.1328,9.54846666667,11.9387333333,15.0598666667,10.5180666667,6.02926666667,28.632,6.21486666667
851.55,2.12126666667,38.9118666667,10.8816,18.7603333333,6.90083333333,9.66949999999,12.1762,7.05226666667,4.6832,27.3554,3.27833333333
851.85,3.71386666667,40.5249,11.8635333333,20.7874,10.5906,11.2730666667,14.2781333333,10.2886666667,6.35173333333,27.8217333333,4.4882
852.15,4.3396,38.9184,11.7231333333,19.8742,9.86166666667,11.1824333333,12.3018,9.05666666668,5.71066666667,25.6604666667,4.22646666667
852.45,5.77693333333,40.2757333333,14.0350666667,22.2556,12.5690333333,14.6366666667,14.6366,12.2306666667,7.21806666667,27.8446666667,5.91486666667
852.74,3.66283333333,37.3648333333,10.9353333333,20.1844,8.97223333332,12.7273,11.8577333333,8.40586666667,4.71653333333,26.7458,3.3466
853.04,1.8858,35.9496666667,8.47286666667,19.4952666667,7.14479999999,11.0625,9.85386666667,6.93233333334,2.76233333333,25.8699333333,1.8594
853.34,1.59893333333,37.0325,7.5068,21.1382666667,6.55846666667,9.49889999999,10.4337333333,8.23866666667,2.38486666667,27.6694666667,2.27646666667
853.64,5.45206666666,40.9583333333,12.3616666666,24.8043333334,10.2968333333,12.0241333333,13.0634,12.1996666667,6.31566666667,31.9838,7.71926666667
853.94,8.08566666667,44.0429,18.3935333334,29.1030666667,13.668,14.5381333333,15.9571333334,17.2156,8.9424,36.814,13.1726666667
854.23,7.21063333334,44.7143,19.2747333333,30.795,12.5384,15.0069,15.6763333333,16.6248666667,10.0138666667,38.6611333333,15.2302666667
854.53,7.72986666667,42.0115666667,18.8506666667,32.7011333333,13.3764333333,14.7989333333,15.9482,16.5229333333,10.6322,41.0633333333,14.1954
854.83,9.17036666667,41.1790666667,21.7466,34.265,14.8034,16.6666333333,16.4192666667,18.9227333333,10.131,43.3770666667,16.1282
855.13,6.80486666666,38.679,19.0478,34.3778666667,10.7527333333,15.284,13.61,16.9278666667,8.6636,43.103,14.7772
855.43,3.1946,38.7673666667,16.6666666667,36.3195333333,6.54506666666,12.5174333333,10.8680666667,15.1040666667,4.65286666667,43.9238,12.0486
855.72,7.89376666667,43.4617,18.8278,40.2197333333,9.39550000001,13.4615333333,13.4066,17.3260666667,9.12093333335,52.0513333334,17.0695333333
856.02,6.40886666665,44.2857333333,19.6429333333,40.5952,9.26596666667,11.4285333333,12.0636,17.9761333333,7.46026666667,53.8492666667,17.1033333333
856.32,14.3785,48.5407333333,28.973,43.0990666667,16.3243,17.9639,21.8378,24.5405333333,18.0902,55.4954,24.2882666667
856.62,12.6737666667,47.6827666667,28.5561333333,41.2834,16.2924333333,17.1479666667,21.1408666667,23.6363333333,18.0036666667,55.5434666667,21.8893333333
856.91,4.70696666667,40.2015666667,22.2344,35.5312,11.5385666667,10.8606666667,16.8131333333,17.9120666667,12.7106666667,52.5274666667,15.4946666667
857.21,1.47066666666,38.6667333333,17.6078,32.0784,9.31370000001,8.78446666667,14.1175333333,12.8235333333,8.82340000001,51.2938666667,9.92146666667
857.51,-0.185266666666,34.9075333333,13.6666666667,28.5186,9.29630000001,4.77769999999,12.0741333333,11.5185333333,4.66673333333,46.4076,10.4444666667
857.81,-2.38083333335,35.6191,12.076,23.6571333333,7.02863333334,1.59993333333,9.63806666665,8.64759999999,1.75246666666,46.1333333333,9.90486666667
858.10,-3.06033333333,39.0060333333,12.5926,23.7817333333,7.68043333336,-0.487433333333,10.5653333334,8.46006666667,4.52240000001,45.8088,9.70773333334
858.40,-0.058266666672,42.2480666667,16.8216666667,26.938,10.5424333333,4.06986666667,12.3642666667,10.3488,6.8604,48.8760666667,12.0544
858.70,0.449566666666,40.3182666667,17.0786666667,24.7941333333,11.4233333333,4.79403333334,12.7340666667,8.5768,5.91759999999,48.0899333333,11.0112666667
858.99,-4.26743333333,37.8937666667,14.4323333333,23.1867333333,8.99283333333,4.32246666667,11.4285333333,6.59333333333,2.27113333333,42.0878,5.3114
859.29,0.480766666668,39.2701333333,16.7827333333,26.8657333333,12.1060666667,8.82253333333,15.0248,10.3483333333,6.76619999999,42.3218666667,7.06466666667
859.59,-5.42120000001,37.4908666667,10.6226666667,24.762,8.51653333333,3.1685,10.1464,5.23813333333,0.659333333333,41.0988,-0.329733333335
859.89,-5.69606666667,35.3295666667,9.37733333333,23.4433333333,7.60056666667,3.09516666667,7.65566666667,1.79473333333,-0.439600000001,37.2162,-0.69593333334
860.18,-1.0107,40.7800666667,12.4112666666,28.156,10.8332333333,8.77646666666,13.5814666667,6.70213333333,4.60986666667,40.8511333333,3.01426666667
860.48,-0.188066666666,41.3506,13.0940666667,28.889,11.8120333333,11.2479,15.6924,9.40186666668,6.94013333334,41.812,3.79473333333
860.78,-1.5642,43.8176666667,11.434,28.3798,10.3537,9.06906666667,15.0466666667,9.42273333333,7.0392,42.0111333333,-0.149066666666
861.07,-0.786599999998,44.9999333333,13.5583333334,31.5729333333,11.2735,12.3595666667,16.7416,11.8725333333,10.6742,39.8128,2.77133333334
861.37,0.775933333325,43.2804666667,14.2504,31.8519333333,12.9806666667,15.9083333333,18.5539333333,14.8854666667,11.0405333333,40.5996,6.13760000001
861.67,-5.81393333334,43.1783666667,7.28680000001,26.1628,8.74023333333,8.17826666667,14.4185333333,9.7286,5.27133333333,38.4884,-1.24026666666
861.96,-2.95456666667,49.1854333333,12.9166666667,30.4923333333,13.4470666667,12.0832666666,18.9772,17.4999333333,12.6893333333,44.3562,3.78793333334
862.26,6.73576666667,50.4663,21.4508666667,33.1951333333,19.9136,17.7203666667,23.6614,23.7306666667,19.3437333333,49.1882,13.5060666667
862.56,8.30813333333,48.5593666667,22.1106,32.5293333333,21.7922666667,18.3919,24.2546,25.8963333333,19.062,48.9781333333,16.2812
862.85,9.288,49.0130333333,22.5566,33.9482666667,23.1716,20.4045,26.2460666667,26.5695333333,20.0323333333,48.3818,18.3494
863.15,6.19970000001,46.1997333333,20.9018,31.7552666667,21.4009333333,17.2141,23.9290666667,26.0547333333,17.5846,46.4089333333,17.3268
863.45,5.18886666666,46.0100666667,22.266,30.7718,20.6239666667,14.4006333333,21.7733333333,25.8127333333,16.913,44.7620666667,17.0442
863.74,6.50239999999,45.2546333333,19.3432666667,29.8522666667,18.4071666667,11.4778666666,20.3284666667,23.2184666667,15.4679333333,42.2660666667,14.5484666667
864.04,8.80250000001,46.5696,21.068,30.5178666667,20.5340333333,13.2038666667,23.2039333333,23.1714666667,16.4401333333,43.5922,13.6892666667
864.33,7.53253333333,44.3464666667,18.072,29.2809333333,19.9998666667,10.7841,20.5881333333,20.9804666667,13.7908,43.7254,9.47720000001
864.63,3.59386666666,41.3541666667,13.1252,23.7502,14.2188,4.73949999999,15.0,15.8681333333,7.50006666667,39.9653333333,4.16666666666
864.93,6.04266666666,40.4927666667,17.5696666667,25.0246666667,16.0592,8.73570000001,16.9458,18.161,10.8375333333,40.2626,8.43986666666
865.22,4.9088,37.0978,15.8208,23.2835333333,13.3499333333,7.2139,13.5656,14.8259333333,8.78926666667,38.2754,6.76606666668
865.52,-0.3114,37.436,10.0002,21.1722,8.2968,1.31870000001,8.20506666667,9.56046666667,3.91933333333,35.0182,1.24533333333
865.81,-0.490133333334,40.6471,11.7255333333,23.9216,7.80393333333,2.92156666667,10.5490666667,8.39213333332,6.66679999998,37.1374,-0.823466666666
866.11,3.9535,41.3565666667,15.8138666667,25.5427333333,9.08916666667,6.27900000001,14.2248666667,10.0775333333,10.1550666667,41.5116,4.53473333335
866.41,6.02993333334,41.498,15.6180666667,24.794,9.4757,8.57673333334,16.6292,12.2096,12.5093333333,41.6104,7.26580000001
866.70,2.79076666667,37.4419,11.3953333333,22.0544,6.9573,7.77143333334,12.4418666667,8.68206666666,7.71313333333,38.1009333333,2.09299999999
867.00,2.4209,37.3184666667,15.3072,22.7187333333,8.10039999999,8.56623333334,12.5884,8.67780000001,8.93853333333,38.7336666667,2.42093333333
867.29,2.88536666666,34.2832,16.5232,23.405,5.89606666666,9.9819,9.64153333333,7.95700000001,9.0322,36.7024666667,2.07866666667
867.59,-0.42126666666,30.6958666667,15.8974666667,20.0,1.52016666667,6.68513333334,6.30033333333,5.20166666667,5.67779999999,34.2490666666,-1.83153333333
867.88,3.19516666665,31.2437,18.9983333333,22.8670666667,6.77033333334,10.2589333333,9.94826666665,8.29019999999,10.6045333333,36.1312666667,1.55446666666
868.18,2.18083333334,29.1489666667,18.2978666667,20.9574,6.50700000001,7.76593333333,10.4610666667,7.0568,9.18426666667,34.1134666667,-1.3474
868.48,3.36910000001,28.5205,19.0731333333,21.6755333333,6.96986666667,9.78609999999,12.9412666667,8.84133333332,10.6953333334,33.7256,-1.10513333333
868.77,8.72696666667,28.057,24.2212,24.4556666667,11.3568333333,14.2210666667,18.4255333333,12.8642666667,14.0702666667,34.1708666667,1.17266666667
869.07,6.26046666667,23.9764333333,20.2368666667,20.9814,8.07106666666,11.6583333333,13.8071333333,9.71233333333,9.34013333333,31.2691333333,-3.31626666667
869.36,-2.41756666668,15.6227333333,12.7106666667,14.8351333333,-0.0732333333326,2.76553333334,6.48353333333,1.94146666666,0.805866666672,24.5786666667,-13.6263333333
869.66,-1.71789999999,16.5234,14.4784666667,17.0550666667,-0.51126666666,2.35173333333,5.1124,1.02246666666,-2.74033333334,25.4396666667,-19.7952666667
869.95,4.52986666666,22.9702,21.8802,21.4957333333,4.03846666667,6.62406666666,12.2651333333,6.28193333334,3.11953333334,32.4360666667,-15.5555333333
870.25,3.85479999999,20.2041,21.043,21.2698666666,0.884300000014,6.62126666667,10.7483333333,6.34926666667,2.53966666667,29.0703333333,-16.1906
870.54,-6.99709999999,13.7190666667,12.1211333333,12.8374,-11.3774666667,-6.63926666667,1.76306666666,-3.63633333333,-11.0193333333,24.4077333334,-28.0991333333
