wavelength,Back_SicLuam,Belly_SicLuam,Breast_SicLuam,Crissum_SicLuam,Crown_SicLuam,DorTail_SicLuam,Patch10_SicLuam,Rump_SicLuam,Throat_SicLuam,WingTip_SicLuam
393.16,8.12926666666,10.7176,11.1779666667,9.66078484847,7.56793333333,7.55446666667,10.9099,8.64823333333,11.5149,6.69413333333
393.52,8.10753333333,10.628,11.0947666667,9.61637272726,7.55126666667,7.55046666667,10.8264666667,8.5908,11.4486333333,6.6978
393.88,8.12846666667,10.5752,11.0738333333,9.58118787879,7.57013333333,7.5974,10.8354666667,8.5815,11.4211666667,6.72613333333
394.24,8.0612,10.4916,10.9631666667,9.50701818181,7.53486666667,7.591,10.7349666667,8.48116666666,11.3320333333,6.70793333333
394.60,7.98226666667,10.339,10.8463666667,9.35944848485,7.46893333333,7.55253333333,10.6039,8.3469,11.2188333333,6.68206666667
394.96,7.92733333333,10.2270666667,10.775,9.28873939394,7.43746666667,7.56426666667,10.5225666667,8.2634,11.1620666667,6.7322
395.32,7.9276,10.1152,10.7034666667,9.19206969697,7.4002,7.57333333333,10.4623333333,8.20076666667,11.0927666667,6.7402
395.68,7.8348,9.95693333333,10.5461333333,9.04331515151,7.34,7.5336,10.3234333333,8.07966666667,10.9543333333,6.71586666667
396.04,7.79226666667,9.87786666666,10.4621333333,8.98202727273,7.32213333333,7.527,10.2706666667,8.0073,10.8896333333,6.7282
396.40,7.75446666667,9.75379999999,10.3531333333,8.88106363636,7.24453333334,7.48386666667,10.1585333333,7.9204,10.7906,6.71453333333
396.76,7.76493333333,9.66413333335,10.2654,8.84243333333,7.2564,7.50373333333,10.0709,7.8791,10.7580666667,6.75153333333
397.12,7.71773333333,9.58966666667,10.1603333333,8.79263939394,7.23633333333,7.549,9.98383333333,7.84366666667,10.7046666667,6.779
397.48,7.68133333333,9.51873333335,10.0947666667,8.69993939394,7.21753333333,7.54626666667,9.9101,7.78843333333,10.6577333333,6.8144
397.84,7.5682,9.297,9.88736666667,8.51902121212,7.08206666667,7.45953333333,9.70736666667,7.61786666667,10.4919,6.7344
398.20,7.50646666667,9.17146666668,9.77216666667,8.41016666667,7.03353333333,7.423,9.61116666667,7.53786666667,10.3873333333,6.70346666667
398.56,7.51566666667,9.16293333333,9.7691,8.39912424242,7.05513333333,7.49173333333,9.60633333332,7.5212,10.3522666667,6.77066666667
398.92,7.45213333333,9.03519999999,9.62073333333,8.26344242424,6.96073333333,7.44686666667,9.48876666667,7.42156666667,10.1993,6.65226666667
399.28,7.36366666667,8.97580000001,9.50126666667,8.2081969697,6.93506666667,7.43286666667,9.41616666667,7.3629,10.1332666667,6.6488
399.64,7.35313333333,8.92080000001,9.43093333333,8.17880909091,6.87113333333,7.46833333333,9.36123333333,7.34683333333,10.0973333333,6.6368
400.00,7.36046666667,8.85713333333,9.39633333333,8.11925757576,6.86473333333,7.5042,9.30956666667,7.33586666667,10.0763666667,6.63626666667
400.36,7.3016,8.75066666667,9.25303333333,8.03810606061,6.841,7.48766666667,9.22106666667,7.2463,9.99860000001,6.594
400.72,7.301,8.68286666666,9.24663333334,7.98641515152,6.8464,7.50266666667,9.16843333333,7.22103333334,9.97753333334,6.62666666667
401.08,7.24873333333,8.55626666666,9.16923333333,7.87030606061,6.7694,7.43606666667,9.04403333333,7.14016666667,9.873,6.5756
401.44,7.22786666667,8.4646,9.076,7.83013939394,6.762,7.43913333333,8.96606666666,7.10593333333,9.80846666666,6.53586666667
401.80,7.18973333333,8.44239999999,9.03276666667,7.79766666667,6.761,7.45753333333,8.91850000001,7.0859,9.78079999999,6.55073333333
402.16,7.2806,8.47466666667,9.04386666667,7.85333939394,6.83406666667,7.52086666667,8.95723333333,7.12733333333,9.83526666667,6.64346666667
402.52,7.2876,8.41220000001,8.9495,7.83543636364,6.8162,7.50286666667,8.89596666666,7.10563333333,9.78196666666,6.61253333333
402.88,7.29453333333,8.39033333334,8.93586666667,7.81681818182,6.82626666667,7.51,8.85923333334,7.1235,9.80136666667,6.6618
403.24,7.3152,8.36719999999,8.93646666667,7.81089393939,6.80813333333,7.531,8.81516666667,7.12163333333,9.80499999999,6.6932
403.60,7.32786666667,8.32133333333,8.92916666667,7.80805757576,6.83706666667,7.52753333334,8.78249999999,7.10623333333,9.82853333333,6.71713333333
403.95,7.32433333333,8.30773333333,8.8944,7.80096060606,6.84393333333,7.54626666667,8.76353333334,7.08613333333,9.81546666667,6.7526
404.31,7.31886666667,8.30540000001,8.92666666666,7.77809090909,6.84486666667,7.56633333334,8.74166666667,7.10953333333,9.7944,6.77086666667
404.67,7.3126,8.30800000001,8.89173333333,7.76476363636,6.83566666667,7.5934,8.72733333333,7.11106666667,9.75753333333,6.7912
405.03,7.3094,8.29006666666,8.86353333333,7.76169090909,6.8446,7.5862,8.7475,7.07896666667,9.73136666667,6.8276
405.39,7.2712,8.25286666667,8.84073333333,7.70910909091,6.7912,7.55173333333,8.68326666666,7.026,9.68683333333,6.80866666667
405.75,7.23286666666,8.19213333333,8.7937,7.66124848485,6.75833333333,7.50453333333,8.60809999999,6.98163333333,9.62736666667,6.76406666667
406.11,7.16646666667,8.1254,8.7421,7.57260909091,6.70446666667,7.48953333333,8.5421,6.94803333333,9.5719,6.69413333333
406.47,7.15033333333,8.0972,8.7273,7.53604545454,6.70153333334,7.5052,8.52626666666,6.92476666667,9.58756666666,6.72066666667
406.83,7.1486,8.09713333334,8.70636666667,7.54921818182,6.7094,7.54673333333,8.52426666667,6.88866666667,9.5791,6.75566666667
407.19,7.18986666666,8.13233333333,8.7403,7.58735151515,6.7604,7.6172,8.56029999999,6.92613333333,9.60559999999,6.80786666667
407.55,7.14746666667,8.11186666666,8.6961,7.55298787879,6.7326,7.5952,8.55243333334,6.88873333333,9.52396666667,6.7964
407.90,7.11293333333,8.07146666667,8.68303333333,7.50926666666,6.72393333333,7.57833333333,8.50570000001,6.8603,9.46743333333,6.76693333333
408.26,7.10773333333,8.05006666667,8.65036666667,7.49089393939,6.70793333333,7.57293333333,8.47753333333,6.8074,9.45776666666,6.77813333333
408.62,7.077,8.00053333333,8.6025,7.46465151515,6.68453333333,7.53786666667,8.44196666667,6.76383333333,9.43659999999,6.751
408.98,7.07153333333,7.96306666667,8.5795,7.44711818182,6.6624,7.5274,8.42700000001,6.7462,9.43876666667,6.73813333333
409.34,7.09853333333,7.9706,8.59023333333,7.45414242424,6.686,7.5636,8.44253333333,6.7749,9.43776666667,6.79706666667
409.70,7.13906666667,7.982,8.60226666667,7.45256363636,6.7056,7.60313333333,8.47523333333,6.81006666667,9.47859999999,6.8474
410.06,7.13893333333,7.94446666667,8.58923333333,7.44111212121,6.6842,7.5708,8.42826666667,6.77753333333,9.43259999999,6.86026666667
410.42,7.1342,7.92653333334,8.58256666667,7.42576060606,6.672,7.57006666667,8.39589999999,6.76996666667,9.41023333333,6.8552
410.77,7.18813333333,7.95786666667,8.63876666667,7.45060909091,6.7218,7.6062,8.40609999999,6.8056,9.435,6.91326666667
411.13,7.15346666667,7.88586666666,8.5912,7.40121515152,6.69646666667,7.56513333333,8.35406666667,6.74246666667,9.39726666667,6.89886666667
411.49,7.20526666667,7.90633333333,8.5911,7.41973030303,6.7352,7.60366666667,8.35796666667,6.76753333333,9.44466666667,6.95986666667
411.85,7.19986666667,7.8858,8.55566666667,7.41312727273,6.71433333333,7.5924,8.331,6.7561,9.44109999999,6.95773333333
412.21,7.22066666667,7.889,8.57866666667,7.4432030303,6.71846666667,7.614,8.33643333333,6.77986666667,9.46003333333,6.97926666667
412.57,7.17326666667,7.80313333333,8.53333333333,7.38024242424,6.67813333333,7.56806666667,8.29296666667,6.7303,9.39623333333,6.92353333333
412.92,7.1742,7.786,8.51156666667,7.34788484848,6.68406666666,7.59586666667,8.23746666667,6.71613333333,9.3718,6.92613333333
413.28,7.09993333333,7.7036,8.4158,7.27141515152,6.62653333333,7.5568,8.14846666667,6.6241,9.31206666667,6.854
413.64,7.05433333333,7.67773333333,8.37946666667,7.23280606061,6.60293333333,7.5436,8.09466666667,6.56803333333,9.24333333333,6.8294
414.00,7.14233333333,7.75113333333,8.4344,7.29688484848,6.69733333333,7.65146666667,8.16883333333,6.64176666667,9.33856666667,6.9426
414.36,7.1298,7.70373333333,8.39453333333,7.26135151515,6.68206666667,7.63413333333,8.12813333333,6.6117,9.32026666667,6.972
414.72,7.05766666667,7.61706666666,8.26123333333,7.1639,6.6014,7.58533333333,8.05223333333,6.54996666667,9.26176666666,6.89446666667
415.07,7.05613333333,7.6266,8.2228,7.1106030303,6.56393333333,7.59693333334,8.0111,6.5501,9.22943333333,6.88406666667
415.43,6.9722,7.5518,8.14043333333,7.04666060606,6.49753333333,7.58513333333,7.9315,6.4765,9.14339999999,6.83666666667
415.79,6.95653333333,7.51366666667,8.09586666667,7.0091030303,6.48113333333,7.5986,7.8843,6.4595,9.1072,6.86413333333
416.15,6.89333333333,7.4238,7.98086666667,6.91064545455,6.4388,7.56966666667,7.7939,6.3754,9.01410000001,6.83926666667
416.51,6.89713333334,7.421,7.94073333333,6.89087575758,6.43846666667,7.62013333334,7.772,6.36756666667,8.99060000001,6.86833333333
416.86,6.85,7.3708,7.87963333333,6.82848181818,6.39013333333,7.59426666667,7.71896666667,6.32856666667,8.925,6.84733333333
417.22,6.8072,7.28766666667,7.80706666667,6.76474242424,6.3428,7.568,7.6605,6.2748,8.85650000001,6.8546
417.58,6.78866666667,7.2132,7.73923333333,6.69424242424,6.31313333333,7.54846666667,7.59916666667,6.22383333333,8.80543333333,6.8502
417.94,6.708,7.09786666667,7.63036666667,6.58584848485,6.23106666667,7.49766666667,7.486,6.13713333333,8.70066666667,6.77466666667
418.29,6.72333333333,7.09713333333,7.618,6.57397878788,6.24793333334,7.54966666667,7.48156666667,6.1457,8.67606666667,6.79053333333
418.65,6.73506666667,7.0694,7.60556666667,6.55970909091,6.25413333333,7.58213333333,7.45466666667,6.14876666667,8.64299999999,6.82373333333
419.01,6.74366666667,7.0154,7.5672,6.54875454545,6.27233333333,7.61326666667,7.42516666667,6.13413333333,8.60463333333,6.85813333333
419.37,6.75906666667,6.97646666667,7.54236666667,6.51531818182,6.29133333333,7.61626666667,7.37836666667,6.11993333333,8.57156666667,6.8892
419.73,6.7326,6.90326666667,7.46466666667,6.45235454546,6.26313333333,7.60106666667,7.33903333333,6.07253333334,8.5054,6.86926666667
420.08,6.68706666667,6.8398,7.4095,6.39275151515,6.231,7.59193333333,7.27506666667,6.03896666667,8.43889999999,6.85693333333
420.44,6.65966666667,6.77766666667,7.37066666667,6.33998787879,6.19786666667,7.56853333333,7.2083,6.0051,8.37653333333,6.85766666667
420.80,6.63806666667,6.7186,7.3135,6.30855454545,6.18746666667,7.57866666667,7.16246666667,5.98543333333,8.34060000001,6.85953333333
421.16,6.64246666667,6.7094,7.29863333333,6.29795757576,6.20486666667,7.60126666667,7.13266666667,5.99626666667,8.31533333333,6.8822
421.51,6.6456,6.69506666667,7.2841,6.29567272727,6.21646666667,7.6446,7.10626666667,5.9943,8.29253333333,6.92086666667
421.87,6.61493333333,6.64946666667,7.23253333333,6.25020606061,6.188,7.6402,7.04976666667,5.96536666667,8.23526666667,6.92906666667
422.23,6.60033333333,6.611,7.18743333333,6.2096969697,6.18086666667,7.6382,6.99663333333,5.9465,8.19260000001,6.934
422.58,6.58293333333,6.57106666667,7.1488,6.16956969697,6.17586666667,7.63853333333,6.9579,5.91453333333,8.14760000001,6.93866666667
422.94,6.54206666667,6.51766666667,7.10976666667,6.10994242424,6.14106666667,7.616,6.8957,5.8837,8.08396666667,6.92153333333
423.30,6.50233333333,6.46286666667,7.05996666667,6.05523636364,6.09726666667,7.606,6.83866666667,5.84906666666,8.03206666666,6.90173333333
423.66,6.45173333333,6.4042,7.0117,5.99866969697,6.05293333333,7.58533333333,6.7517,5.80143333333,7.97796666666,6.872
424.01,6.4448,6.37493333333,6.9812,5.96215151515,6.0448,7.5826,6.72283333333,5.78056666667,7.9478,6.87226666667
424.37,6.4388,6.35813333333,6.9341,5.93212121212,6.03873333333,7.58466666667,6.6883,5.76663333333,7.92433333333,6.8642
424.73,6.45166666667,6.35466666667,6.92573333333,5.92046060606,6.0408,7.5906,6.66503333333,5.75773333333,7.9002,6.8864
425.08,6.424,6.3082,6.87743333333,5.86779090909,6.0074,7.58233333333,6.61956666667,5.70806666667,7.85463333333,6.86686666667
425.44,6.39306666667,6.24513333333,6.81783333333,5.81346363636,5.97153333333,7.535,6.56073333333,5.67026666667,7.79493333333,6.8448
425.80,6.39446666667,6.21746666667,6.8085,5.79084848485,5.97266666667,7.5394,6.54113333333,5.65796666667,7.7785,6.84953333333
426.16,6.357,6.15926666667,6.76653333333,5.75531212121,5.93386666667,7.5208,6.49516666667,5.62896666667,7.73983333333,6.84046666667
426.51,6.34746666667,6.14486666667,6.7463,5.73944545454,5.92533333333,7.52646666667,6.46376666667,5.6111,7.72293333333,6.84253333333
426.87,6.35786666667,6.13466666667,6.71943333333,5.72813333333,5.9222,7.5396,6.45933333333,5.592,7.71016666667,6.85706666667
427.23,6.37486666667,6.13346666667,6.69853333333,5.72302424242,5.93,7.56653333333,6.4676,5.5841,7.6953,6.8808
427.58,6.43433333333,6.17666666667,6.7432,5.74953939394,5.9808,7.61333333333,6.51553333333,5.62133333333,7.72300000001,6.9498
427.94,6.49466666667,6.21446666667,6.78693333333,5.79696969697,6.02706666667,7.675,6.54453333333,5.67416666667,7.76336666667,7.0114
428.30,6.49126666667,6.19306666667,6.77996666667,5.78894242424,6.01826666667,7.697,6.541,5.66803333333,7.75896666666,7.03453333333
428.65,6.4784,6.15746666667,6.74776666667,5.76523636364,6.01346666667,7.70793333333,6.5398,5.65613333333,7.75176666667,7.04033333333
429.01,6.478,6.147,6.73983333333,5.77103333333,6.02086666666,7.70093333333,6.53776666667,5.66303333333,7.7488,7.07073333333
429.37,6.49006666666,6.1808,6.7695,5.79735151515,6.045,7.74086666667,6.56223333333,5.69716666667,7.77589999999,7.09653333333
429.72,6.51233333333,6.2082,6.7977,5.82469090909,6.08206666667,7.78693333333,6.59103333333,5.71403333333,7.79470000001,7.12573333333
430.08,6.50953333333,6.21446666667,6.78706666667,5.80961212121,6.08213333333,7.79213333334,6.5804,5.69216666667,7.79346666667,7.1124
430.44,6.4948,6.1994,6.77736666667,5.79914848485,6.07533333333,7.77673333333,6.57393333333,5.70643333333,7.78746666667,7.10553333333
430.79,6.46806666667,6.1948,6.78463333333,5.78773939394,6.07506666667,7.77093333333,6.54903333333,5.70076666667,7.78396666667,7.09466666667
431.15,6.45306666667,6.187,6.77236666667,5.76973939394,6.0712,7.7464,6.5304,5.69426666667,7.78196666666,7.0652
431.50,6.4198,6.1558,6.75893333333,5.76710909091,6.04766666667,7.74186666667,6.49606666667,5.68263333333,7.7684,7.04586666667
431.86,6.37506666667,6.1142,6.69836666667,5.72696969697,6.01393333333,7.69006666667,6.45413333333,5.635,7.7252,6.992
432.22,6.40153333333,6.15073333333,6.75276666667,5.77874848485,6.063,7.72766666667,6.49063333333,5.66516666667,7.75400000001,7.01526666667
432.57,6.44146666667,6.20073333333,6.8061,5.8168,6.08673333333,7.75606666667,6.53356666667,5.6989,7.78696666666,7.0478
432.93,6.47473333333,6.2254,6.82703333333,5.84345151515,6.09093333333,7.77286666667,6.565,5.7221,7.80806666667,7.0536
433.29,6.47366666667,6.21673333333,6.81613333333,5.83884545455,6.08133333333,7.77146666667,6.59676666667,5.713,7.79983333333,7.04813333333
433.64,6.43286666667,6.185,6.76653333333,5.80678484848,6.03853333333,7.72506666666,6.55586666667,5.68033333333,7.7733,7.021
434.00,6.43746666667,6.1856,6.78946666667,5.82421212121,6.04613333333,7.73433333334,6.57326666667,5.70406666667,7.77933333333,7.0336
434.35,6.44086666667,6.18213333333,6.78806666667,5.82309090909,6.04546666667,7.72386666666,6.56956666667,5.68863333333,7.78593333333,7.03853333333
434.71,6.43086666667,6.15986666667,6.7687,5.83135151515,6.023,7.70813333333,6.56196666667,5.67793333333,7.78856666667,7.03606666667
435.07,6.44353333333,6.1816,6.7922,5.87643939394,6.03653333333,7.72760000001,6.5814,5.70166666667,7.82329999999,7.05693333333
435.42,6.4794,6.22433333333,6.802,5.90852727273,6.0672,7.74093333333,6.62183333333,5.7306,7.84513333334,7.08386666667
435.78,6.51113333333,6.25806666667,6.85963333333,5.95557272727,6.091,7.77633333333,6.6579,5.76173333333,7.88543333333,7.1252
436.13,6.54326666667,6.28833333333,6.9044,5.98401212121,6.11266666667,7.79020000001,6.6951,5.7878,7.91243333334,7.16073333333
436.49,6.53606666667,6.28646666667,6.89463333333,5.98847575758,6.11793333333,7.77993333333,6.68006666667,5.79196666667,7.91643333333,7.14746666667
436.84,6.5432,6.30693333334,6.9263,6.01500909091,6.1574,7.807,6.7069,5.81636666667,7.95166666667,7.15766666667
437.20,6.56526666666,6.3362,6.94016666667,6.04286060606,6.17126666667,7.81293333334,6.6978,5.82363333333,7.98536666667,7.15773333333
437.56,6.65233333333,6.42793333333,7.0409,6.12739393939,6.265,7.8938,6.79923333333,5.9038,8.07183333334,7.2204
437.91,6.69073333333,6.45466666667,7.06376666667,6.15473030303,6.282,7.90446666667,6.8317,5.92256666667,8.10183333333,7.24426666667
438.27,6.7278,6.487,7.0944,6.18886363636,6.31786666667,7.94046666667,6.87863333333,5.97406666667,8.13383333334,7.27046666667
438.62,6.74606666667,6.49353333333,7.10323333333,6.18904242424,6.3424,7.93759999999,6.9032,5.9869,8.1449,7.26366666667
438.98,6.7506,6.49133333333,7.11346666667,6.16613333333,6.3472,7.93699999999,6.91173333333,5.99943333334,8.13513333333,7.27453333333
439.33,6.7442,6.4794,7.12186666667,6.1557030303,6.33806666667,7.9472,6.91076666667,5.98466666667,8.13273333333,7.26233333333
439.69,6.7206,6.46666666667,7.10026666667,6.11801212121,6.31233333333,7.93720000001,6.89903333333,5.96956666667,8.12530000001,7.2518
440.04,6.68793333333,6.42146666667,7.04093333333,6.07812121212,6.26393333333,7.90426666667,6.8467,5.92916666667,8.09336666666,7.2114
440.40,6.686,6.42026666667,7.04346666667,6.06429393939,6.26366666667,7.90226666667,6.85503333333,5.91916666667,8.0883,7.2122
440.75,6.70086666667,6.41213333333,7.03386666667,6.05172727273,6.25806666667,7.89580000001,6.83673333333,5.9155,8.07259999999,7.2202
441.11,6.7012,6.41906666666,7.0323,6.04127272727,6.2628,7.905,6.84353333333,5.91293333333,8.08369999999,7.235
441.47,6.68573333333,6.39006666667,7.00466666667,6.01944848485,6.23926666667,7.88573333334,6.8077,5.89653333333,8.05376666667,7.22133333333
441.82,6.6786,6.38713333333,6.99123333333,6.00923333333,6.24313333333,7.89,6.80116666667,5.89606666667,8.04926666666,7.21913333333
442.18,6.64893333333,6.344,6.9655,5.97773333333,6.20446666667,7.86493333333,6.76626666667,5.84913333334,8.00080000001,7.20633333333
442.53,6.65166666667,6.35486666667,6.96456666667,5.97638787879,6.19513333333,7.88686666667,6.7516,5.8554,7.99673333334,7.23793333333
442.89,6.64433333333,6.328,6.945,5.95398181818,6.1802,7.88506666667,6.7198,5.82766666667,7.98110000001,7.22233333333
443.24,6.6562,6.32606666667,6.94173333333,5.94714242424,6.19873333333,7.8956,6.71553333333,5.83256666667,7.9957,7.25606666667
443.60,6.66826666667,6.3074,6.92533333333,5.94877272727,6.2148,7.91846666667,6.7041,5.82893333333,7.97626666667,7.28706666667
443.95,6.6736,6.30586666667,6.9047,5.93253636364,6.2298,7.94866666666,6.6837,5.8346,7.97169999999,7.32166666667
444.31,6.66273333333,6.2746,6.88116666667,5.90713333333,6.21533333333,7.96233333333,6.63716666667,5.8244,7.94636666666,7.32993333333
444.66,6.63086666667,6.2324,6.84276666667,5.87198484848,6.19006666667,7.9692,6.60983333333,5.7946,7.9179,7.33393333333
445.02,6.60386666667,6.1772,6.80573333333,5.83061212121,6.17166666667,7.96393333333,6.55316666667,5.7736,7.85153333333,7.3264
445.37,6.5952,6.15953333333,6.76796666667,5.80978181818,6.163,7.98406666666,6.52326666667,5.7652,7.82026666666,7.34653333333
