wavelength,Back_TanSchf,Belly_TanSchf,Breast_TanSchf,Crissum_TanSchf,Crown_TanSchf,DorTail_TanSchf,Patch10_TanSchf,Patch11_TanSchf,Patch12_TanSchf,Patch13_TanSchf,Patch14_TanSchf,Patch15_TanSchf,Rump_TanSchf,Throat_TanSchf,WingTip_TanSchf
398.20,4.68893333333,11.5616333333,6.438,11.2663333333,3.55833333333,5.31613333333,10.03,11.553,4.08006666666,3.6272,3.79533333333,5.99053333333,5.72866666667,8.45933333333,6.39998888889
398.56,4.62813333333,11.4496333333,6.3624,11.1940333333,3.52173333333,5.28786666667,9.98640000001,11.5424666667,4.04006666667,3.57673333333,3.7822,5.98693333333,5.6742,8.34366666666,6.39081481481
398.92,4.58433333333,11.3063,6.28306666667,11.1252333333,3.51186666667,5.23226666667,9.94846666667,11.4648,4.01066666667,3.5346,3.7434,5.9902,5.6172,8.24160000001,6.33847407407
399.28,4.53806666667,11.2163666667,6.2112,11.0567,3.49953333333,5.2342,9.91160000001,11.4334666667,3.99986666667,3.51286666667,3.7452,5.99886666667,5.5788,8.18026666667,6.33104074074
399.64,4.51366666667,11.1267,6.15833333333,10.9617333333,3.47906666667,5.23153333333,9.88433333333,11.3936,4.01,3.48026666667,3.74046666667,6.01446666667,5.53046666667,8.12493333334,6.3231037037
400.00,4.42673333333,10.9976333333,6.05933333333,10.8560666667,3.40086666667,5.13173333333,9.79706666667,11.2979333333,3.94766666667,3.39733333333,3.68866666667,5.98753333333,5.44086666667,7.98953333333,6.25234814815
400.36,4.37506666666,10.8801666667,6.01293333333,10.7849333333,3.37253333333,5.0716,9.7638,11.2816,3.921,3.3712,3.6768,6.00253333333,5.38266666667,7.90773333333,6.23787777778
400.72,4.34266666667,10.8118666667,5.9602,10.7400333333,3.34153333333,5.03586666667,9.75026666667,11.2621333333,3.8886,3.33813333333,3.6712,6.02426666667,5.332,7.8416,6.25758518518
401.08,4.32486666667,10.7444333333,5.9186,10.6953666667,3.3316,5.02846666667,9.72226666667,11.2598666667,3.899,3.33473333333,3.69626666667,6.07226666666,5.29973333333,7.7772,6.23007037037
401.44,4.379,10.7371333333,5.9596,10.725,3.39453333333,5.10686666667,9.77086666666,11.3016,3.96613333333,3.39573333333,3.79246666667,6.1858,5.34826666667,7.8046,6.29316296296
401.80,4.3524,10.6676333333,5.93986666667,10.6567,3.3556,5.07433333333,9.72533333335,11.2644,3.94973333333,3.36173333333,3.79566666667,6.22793333333,5.30933333333,7.7434,6.2718
402.16,4.3498,10.6386333333,5.92773333333,10.6259333333,3.37446666667,5.11006666667,9.73706666667,11.2613333333,3.96826666667,3.39413333333,3.81046666666,6.29433333333,5.33326666667,7.70793333333,6.30427777778
402.52,4.3972,10.6368666667,5.9632,10.6353333333,3.4352,5.14453333333,9.79226666666,11.2894,4.02013333333,3.465,3.8798,6.39206666667,5.3664,7.74373333333,6.34184444444
402.88,4.4344,10.6514,5.99626666667,10.6562666667,3.46173333333,5.18013333333,9.81493333333,11.3466,4.07426666667,3.5338,3.94206666667,6.439,5.4066,7.76646666667,6.40005925926
403.24,4.47546666667,10.6607,6.02653333334,10.6563666667,3.4862,5.21026666667,9.86246666665,11.3887333333,4.10613333333,3.5892,3.9974,6.52666666667,5.43826666667,7.7862,6.43385555556
403.60,4.4792,10.6530333333,6.0318,10.6463666667,3.49833333333,5.22933333333,9.86413333333,11.4098,4.0972,3.61633333333,4.02733333333,6.5684,5.45666666667,7.7858,6.43069259259
403.95,4.50946666667,10.7086,6.07133333333,10.6852,3.55966666667,5.2814,9.91980000001,11.4778,4.1382,3.65466666667,4.091,6.63826666667,5.5194,7.83286666666,6.5164037037
404.31,4.52193333334,10.6724333333,6.06813333333,10.6729333333,3.57406666667,5.3008,9.9278,11.4612,4.14346666667,3.66213333333,4.10493333333,6.65393333333,5.5364,7.8248,6.54378148148
404.67,4.52793333333,10.6633,6.0562,10.6485,3.58973333334,5.31686666667,9.91246666665,11.4642,4.16666666667,3.67113333333,4.12186666667,6.69633333333,5.54,7.81273333333,6.56228518519
405.03,4.58646666667,10.7066666667,6.0914,10.6595333333,3.64026666667,5.35813333333,9.95540000001,11.4906666667,4.203,3.72113333333,4.17693333334,6.7522,5.5934,7.85313333333,6.60905555556
405.39,4.60513333333,10.7245333333,6.1122,10.6715333333,3.66826666667,5.37266666667,9.97573333333,11.5127333333,4.2254,3.76706666667,4.18873333333,6.79406666667,5.61573333333,7.87786666667,6.63299259259
405.75,4.61926666667,10.7124,6.0944,10.6621,3.6912,5.38213333333,9.97446666667,11.4916666667,4.22586666666,3.7936,4.21946666667,6.82066666667,5.62833333333,7.88066666667,6.64385555556
406.11,4.62353333333,10.6832333333,6.09366666667,10.6294333333,3.6768,5.37513333333,9.93199999999,11.4652,4.20893333333,3.77826666667,4.21886666667,6.82773333333,5.61406666667,7.8752,6.61676666667
406.47,4.6128,10.6891,6.08053333333,10.6204,3.67566666667,5.3854,9.90779999999,11.4558,4.20213333333,3.78026666667,4.21613333333,6.84673333333,5.6026,7.85246666667,6.61705185185
406.83,4.59073333333,10.6642,6.05613333333,10.5882666667,3.66073333333,5.37213333333,9.86906666665,11.4182666666,4.16413333333,3.73553333333,4.19373333333,6.85706666667,5.57326666667,7.82533333333,6.5809
407.19,4.5724,10.6553,6.0552,10.5750333333,3.6578,5.35773333333,9.83626666668,11.3871333333,4.13753333333,3.73,4.2038,6.8584,5.56426666667,7.79973333333,6.57320740741
407.55,4.52466666667,10.6063333333,6.00733333333,10.5238333333,3.59633333333,5.29553333333,9.79113333333,11.3306666667,4.09273333334,3.66986666667,4.15873333333,6.824,5.50593333333,7.74766666667,6.55105925926
407.90,4.4414,10.4952333333,5.90793333333,10.4035,3.4846,5.20846666667,9.68706666668,11.2244666667,3.99873333333,3.5764,4.05093333333,6.74113333333,5.39493333333,7.6388,6.444
408.26,4.41706666667,10.5126,5.8888,10.3834666667,3.46706666667,5.1764,9.65773333333,11.224,3.98326666667,3.56873333333,4.03293333333,6.77286666667,5.37786666667,7.6274,6.4065962963
408.62,4.40353333333,10.4936,5.88293333333,10.3535666667,3.4576,5.16406666667,9.63753333333,11.1958,3.9502,3.5602,4.03066666667,6.78613333333,5.3562,7.6114,6.36872592593
408.98,4.3788,10.4668666667,5.8668,10.3536,3.43426666667,5.1324,9.62413333335,11.202,3.91533333333,3.53273333333,4.01546666667,6.80546666667,5.32326666667,7.59306666667,6.35097407407
409.34,4.3344,10.4484,5.80433333333,10.2995666667,3.38506666667,5.09433333333,9.56279999999,11.1566,3.86693333333,3.46866666667,3.99153333333,6.80466666667,5.29246666667,7.54433333333,6.31482962963
409.70,4.32106666667,10.4706,5.81466666667,10.3085333333,3.3768,5.09386666667,9.56013333333,11.1731333333,3.8574,3.44926666667,3.9958,6.834,5.27373333333,7.5408,6.30824444444
410.06,4.2774,10.4773666667,5.77986666667,10.2895,3.34893333333,5.04686666667,9.53893333333,11.1493333333,3.82026666667,3.41486666667,3.98413333333,6.8374,5.24266666667,7.5106,6.28646296296
410.42,4.24206666667,10.4362333333,5.75026666667,10.2608333333,3.31493333333,4.99913333333,9.49399999999,11.0996,3.7656,3.3686,3.96966666667,6.81206666667,5.20293333333,7.465,6.24362592593
410.77,4.25206666667,10.4639333333,5.77226666667,10.2807666667,3.3366,5.01133333333,9.51593333334,11.1091333333,3.78353333333,3.38153333333,4.00233333333,6.86553333333,5.2122,7.47613333333,6.27073703704
411.13,4.3002,10.5044333333,5.81026666667,10.3216666667,3.3688,5.04353333333,9.54986666667,11.146,3.83033333333,3.3964,4.02353333333,6.92633333333,5.24026666667,7.52333333333,6.30251481482
411.49,4.37406666667,10.5884333333,5.888,10.3882333333,3.4544,5.13886666667,9.617,11.2062,3.90506666667,3.47,4.11326666667,7.04913333333,5.30873333333,7.6036,6.37161851852
411.85,4.4358,10.669,5.9696,10.4630666667,3.5368,5.1906,9.68413333332,11.2831333333,3.9842,3.54786666667,4.2094,7.16553333333,5.38813333333,7.67793333333,6.44020740741
412.21,4.4572,10.6924333333,5.99286666667,10.4759,3.54726666667,5.21453333333,9.69213333332,11.3002666667,3.99673333333,3.55586666667,4.2596,7.19973333333,5.40706666667,7.69306666666,6.47764074074
412.57,4.4728,10.7367666667,6.01766666667,10.5082666667,3.5656,5.21513333333,9.71059999999,11.326,4.00653333333,3.57026666667,4.28566666667,7.2342,5.42786666666,7.70373333333,6.51615185185
412.92,4.46693333334,10.7401666667,6.0256,10.5053333333,3.56526666667,5.23773333333,9.70573333332,11.2961333333,4.01673333333,3.57886666667,4.31426666667,7.26426666667,5.44113333333,7.70553333333,6.51815185185
413.28,4.489,10.7723666667,6.065,10.5297666667,3.60226666667,5.2582,9.72613333333,11.319,4.0344,3.60093333333,4.34133333333,7.30713333333,5.44913333333,7.725,6.53430740741
413.64,4.4912,10.7756333333,6.06873333333,10.5427333333,3.60453333333,5.27466666667,9.73153333333,11.3199333333,4.03053333333,3.61893333333,4.34393333333,7.34513333333,5.45413333334,7.71893333333,6.54112222222
414.00,4.52886666667,10.7937666667,6.097,10.5581333333,3.62386666667,5.28933333333,9.74139999999,11.342,4.06906666667,3.64626666667,4.38966666666,7.40993333333,5.4778,7.73026666667,6.56066666667
414.36,4.5182,10.8203666667,6.09726666667,10.5614333333,3.608,5.29333333333,9.74240000001,11.3516666667,4.07886666667,3.63706666667,4.38886666667,7.442,5.4742,7.75806666667,6.55090740741
414.72,4.50046666667,10.8315666667,6.08006666667,10.5684666667,3.59593333333,5.28033333333,9.72819999999,11.3389333333,4.07373333333,3.64026666667,4.40873333333,7.474,5.47873333333,7.75033333333,6.52063703704
415.07,4.4714,10.8132333333,6.05733333333,10.5543666667,3.597,5.27753333333,9.707,11.3164666667,4.06466666667,3.63513333333,4.42886666667,7.50286666667,5.48366666667,7.73526666667,6.51662962963
415.43,4.43346666667,10.7876,6.02106666667,10.5369333333,3.56993333334,5.24706666667,9.64786666667,11.2925333333,4.03373333333,3.61153333333,4.40173333334,7.4962,5.45993333333,7.70086666666,6.47888148148
415.79,4.42026666667,10.7609666667,6.0054,10.5254666667,3.55666666667,5.2296,9.63166666668,11.2712666667,4.0106,3.59353333333,4.40886666667,7.5086,5.44653333334,7.68186666667,6.47495555555
416.15,4.3904,10.7264333333,5.97306666667,10.4960666667,3.54586666667,5.2098,9.61346666665,11.243,3.9792,3.5678,4.40473333333,7.52873333333,5.41366666667,7.64546666667,6.43784444444
416.51,4.39533333333,10.7100333333,5.96946666667,10.4895,3.54786666667,5.21013333333,9.62433333334,11.2604,3.99133333333,3.581,4.43746666666,7.59326666667,5.42726666667,7.64593333333,6.44487407407
416.86,4.39673333333,10.7016666667,5.96266666667,10.48,3.5488,5.20706666667,9.62833333333,11.2856,4.00146666667,3.58066666667,4.4556,7.6334,5.42426666667,7.64546666667,6.45461851852
417.22,4.38206666666,10.6572333333,5.93186666667,10.4422666667,3.52706666667,5.1888,9.61153333333,11.2749333334,3.9872,3.56913333333,4.45786666667,7.65653333333,5.39926666667,7.61593333333,6.44278148148
417.58,4.35086666667,10.6108666667,5.89526666666,10.3923,3.50473333333,5.13773333333,9.57873333335,11.2605333333,3.96633333333,3.538,4.45673333333,7.65733333333,5.37666666667,7.57093333333,6.43302222222
417.94,4.3014,10.5405,5.83606666667,10.338,3.47446666667,5.1022,9.54573333333,11.2269333333,3.9122,3.4924,4.4304,7.64013333333,5.326,7.53353333333,6.39304814815
418.29,4.3024,10.5033666667,5.8042,10.3021333333,3.486,5.10146666667,9.55359999999,11.2216666667,3.90946666667,3.49386666667,4.45286666667,7.66706666667,5.31726666666,7.506,6.39892592593
418.65,4.30826666667,10.4429,5.78246666667,10.2583,3.48753333333,5.10386666667,9.55240000001,11.2073333333,3.9048,3.48153333333,4.4664,7.68673333333,5.3066,7.4938,6.41025925926
419.01,4.28893333333,10.3797666667,5.73813333333,10.2134,3.46446666667,5.08033333333,9.54326666667,11.1836,3.89033333334,3.4584,4.47386666667,7.69526666667,5.27226666667,7.45033333333,6.38535185185
419.37,4.27353333333,10.3064333333,5.69613333333,10.1608,3.45733333333,5.05873333333,9.54013333333,11.1698,3.88013333333,3.4468,4.48766666667,7.70533333333,5.2502,7.4038,6.36941111111
419.73,4.2858,10.2716666667,5.68046666667,10.1438333333,3.4764,5.0764,9.55153333335,11.1668666667,3.89833333333,3.4678,4.51433333333,7.7542,5.2532,7.38993333333,6.38424074074
420.08,4.294,10.2365,5.6722,10.1321333333,3.488,5.09606666667,9.56613333333,11.1672666667,3.91853333333,3.4864,4.54553333333,7.78606666667,5.26126666667,7.3792,6.39992592593
420.44,4.28233333334,10.1808333333,5.63826666667,10.0974666667,3.48586666667,5.10326666667,9.55433333335,11.1478,3.9136,3.4846,4.5572,7.79553333333,5.24346666667,7.34426666667,6.39655925926
420.80,4.26846666666,10.1130333333,5.60186666667,10.0484666667,3.4786,5.09673333333,9.53746666665,11.1220666667,3.8946,3.47906666667,4.5602,7.80226666667,5.21766666667,7.298,6.38930740741
421.16,4.2492,10.0487,5.56873333334,10.0079333333,3.47733333333,5.08273333333,9.53239999999,11.0942666667,3.88446666667,3.46693333334,4.57386666667,7.8108,5.19733333333,7.26506666667,6.37860740741
421.51,4.23893333333,9.98063333332,5.534,9.96183333334,3.4774,5.0908,9.52373333334,11.0754,3.8882,3.47373333333,4.5948,7.83233333333,5.1852,7.24006666667,6.36933333333
421.87,4.25166666667,9.9364,5.52773333333,9.93223333334,3.50013333333,5.1162,9.54513333333,11.0876,3.91426666667,3.49553333333,4.63433333333,7.8834,5.19413333333,7.2094,6.39782222222
422.23,4.23313333333,9.85866666665,5.49193333333,9.89119999999,3.4842,5.11133333333,9.52939999999,11.0737333333,3.90686666667,3.49033333333,4.64173333333,7.9034,5.17273333333,7.16166666667,6.38143703704
422.58,4.21626666667,9.7984,5.46506666667,9.85859999999,3.47453333333,5.1182,9.52573333334,11.0812,3.90253333333,3.49113333333,4.65273333334,7.92453333333,5.15353333333,7.11586666667,6.37422592593
422.94,4.19726666666,9.73126666667,5.4328,9.80503333334,3.4642,5.10626666667,9.51066666665,11.0811333333,3.8798,3.48693333333,4.65713333333,7.9398,5.13606666667,7.0788,6.3753962963
423.30,4.15713333333,9.65313333334,5.3828,9.73686666667,3.43353333333,5.08313333333,9.4794,11.0454666667,3.84946666667,3.45813333333,4.64606666667,7.94933333333,5.0924,7.026,6.36712962963
423.66,4.13933333333,9.5869,5.3486,9.69436666666,3.41733333333,5.0768,9.46526666667,11.0418666666,3.83306666667,3.45113333333,4.6572,7.96646666667,5.06726666667,6.99246666667,6.35869259259
424.01,4.15166666667,9.54086666667,5.33913333333,9.66180000001,3.42693333333,5.086,9.47880000001,11.0552,3.84633333333,3.46566666667,4.6884,8.0048,5.06866666667,6.97766666667,6.37088148148
424.37,4.13233333334,9.47503333333,5.3086,9.60696666666,3.411,5.05986666667,9.46653333334,11.0434,3.81926666667,3.45146666667,4.68253333333,8.02093333333,5.04993333333,6.93933333333,6.34538148148
424.73,4.12693333333,9.43349999999,5.29093333333,9.58406666666,3.4102,5.04946666667,9.47186666667,11.0474,3.82653333333,3.45173333333,4.70886666667,8.05473333333,5.04113333333,6.92586666667,6.34981851852
425.08,4.14073333333,9.41026666667,5.2996,9.56876666667,3.4248,5.07653333333,9.48973333333,11.0864666667,3.8468,3.47226666667,4.7492,8.09953333333,5.04566666667,6.924,6.37646666667
425.44,4.15373333333,9.38209999999,5.3036,9.5556,3.43526666667,5.08313333333,9.51220000001,11.1137333333,3.85553333333,3.48873333333,4.77673333333,8.13446666667,5.049,6.91966666667,6.38941851852
425.80,4.15426666667,9.35296666667,5.28953333333,9.54176666666,3.43366666667,5.08473333333,9.50933333334,11.1261333333,3.84433333333,3.50093333333,4.79073333333,8.16200000001,5.0404,6.90986666667,6.39
426.16,4.1694,9.34233333333,5.30093333333,9.53886666667,3.44973333333,5.09813333333,9.53793333334,11.1563333333,3.85626666667,3.51906666667,4.83113333333,8.21313333333,5.0554,6.9168,6.4225037037
426.51,4.1718,9.30956666667,5.28806666667,9.50140000001,3.4518,5.08166666667,9.52873333333,11.1574,3.84826666667,3.52966666667,4.84846666667,8.24106666666,5.04666666666,6.90026666667,6.43144444444
426.87,4.17093333333,9.28566666667,5.27866666667,9.49040000001,3.46313333333,5.09166666667,9.53993333334,11.1642666667,3.863,3.54546666667,4.873,8.28159999999,5.0338,6.88693333333,6.42515555555
427.23,4.2178,9.30023333333,5.30906666667,9.51319999999,3.51433333333,5.1396,9.58813333333,11.2221333333,3.9018,3.60053333333,4.9382,8.3462,5.07166666667,6.9172,6.45193703704
427.58,4.214,9.29256666667,5.3128,9.48076666667,3.52706666667,5.14826666667,9.59866666667,11.2401333333,3.90826666667,3.6016,4.96706666667,8.37806666666,5.07566666667,6.90066666667,6.45151481481
427.94,4.1566,9.25856666667,5.26413333333,9.42683333333,3.48886666667,5.09013333333,9.55506666667,11.2076,3.86493333333,3.553,4.93733333333,8.37300000001,5.025,6.84653333333,6.41798518518
428.30,4.159,9.25353333333,5.27066666667,9.42346666667,3.49086666667,5.10433333333,9.56326666668,11.2256666667,3.88273333333,3.55466666667,4.97226666667,8.41013333333,5.01706666667,6.85293333333,6.42390740741
428.65,4.17573333333,9.25753333335,5.27666666667,9.42306666667,3.50966666667,5.12013333333,9.56893333333,11.2355333333,3.886,3.57453333333,4.99553333333,8.44493333333,5.03426666667,6.85453333333,6.4230962963
429.01,4.14846666667,9.22363333333,5.24326666667,9.39926666667,3.482,5.0866,9.5408,11.1969333333,3.85233333333,3.55106666667,4.9786,8.45066666667,5.01373333333,6.8016,6.39354074074
429.37,4.1372,9.24470000001,5.2334,9.39513333333,3.4762,5.07986666667,9.53746666665,11.2063333333,3.8486,3.5468,4.9892,8.49206666667,5.00933333333,6.7854,6.38560740741
429.72,4.13893333333,9.25166666668,5.25073333333,9.40969999999,3.4856,5.09,9.55633333335,11.2159333333,3.8636,3.53806666667,5.01413333333,8.52086666667,5.01426666667,6.81253333333,6.39891851852
430.08,4.1214,9.24953333333,5.24226666667,9.39033333333,3.47733333333,5.08013333333,9.53766666665,11.2057333333,3.84426666667,3.52086666667,5.02313333333,8.5372,4.99413333333,6.79733333333,6.37512222222
430.44,4.1298,9.28623333332,5.26893333333,9.41730000001,3.49573333333,5.09573333333,9.57599999999,11.2356666667,3.86093333333,3.52526666667,5.0508,8.58113333333,5.01606666667,6.82226666667,6.3888962963
430.79,4.1636,9.34666666667,5.31546666667,9.45003333333,3.52013333333,5.12046666667,9.61573333333,11.2801333333,3.88253333333,3.53966666667,5.0952,8.63933333333,5.05333333333,6.86626666667,6.4350962963
431.15,4.15586666667,9.36703333333,5.3188,9.45880000001,3.50526666667,5.1018,9.6324,11.2903333333,3.88106666667,3.52553333333,5.10533333333,8.67066666667,5.04426666667,6.86973333333,6.44361111111
431.50,4.185,9.40836666666,5.349,9.5081,3.51973333333,5.11686666667,9.65460000001,11.3318,3.90146666667,3.54433333333,5.144,8.71746666667,5.06906666667,6.90393333333,6.48015555556
431.86,4.22586666667,9.46803333332,5.395,9.56660000001,3.55913333333,5.16653333333,9.70966666665,11.3845333333,3.93606666667,3.58393333333,5.19786666667,8.78459999999,5.10326666667,6.959,6.52474074074
432.22,4.24213333333,9.52226666666,5.42413333333,9.61476666666,3.58493333333,5.19253333333,9.73686666667,11.418,3.96093333333,3.60266666667,5.24013333333,8.82240000001,5.1276,6.99126666667,6.5572
432.57,4.2708,9.59569999999,5.47033333333,9.64576666667,3.6014,5.21986666667,9.77873333334,11.474,3.99426666667,3.62773333334,5.292,8.88640000001,5.16153333333,7.03666666667,6.5942037037
432.93,4.30073333333,9.65863333333,5.5018,9.67476666667,3.6316,5.2566,9.81066666667,11.5222,4.0198,3.66533333333,5.33593333333,8.94520000001,5.203,7.08593333333,6.62433703704
433.29,4.30833333333,9.67243333333,5.5026,9.68183333333,3.63373333333,5.2518,9.81046666666,11.5187333333,4.01973333333,3.6594,5.34973333333,8.9544,5.20153333333,7.0862,6.63171481481
433.64,4.30626666667,9.70183333333,5.5048,9.68750000001,3.62273333333,5.24526666667,9.80860000001,11.5276666667,4.01773333333,3.66393333333,5.36546666667,8.97873333333,5.20493333333,7.0874,6.63492592593
434.00,4.30446666666,9.7367,5.5182,9.70573333333,3.62333333333,5.24273333333,9.8216,11.5412,4.02926666667,3.6638,5.36993333333,8.99259999999,5.22313333333,7.10086666667,6.64161481481
434.35,4.31773333333,9.79013333333,5.545,9.74383333333,3.63993333333,5.26006666667,9.83419999999,11.5758666666,4.04186666667,3.68046666667,5.40573333333,9.02719999999,5.24413333333,7.12746666667,6.66010740741
