wavelength,Back_RamFlaf,Belly_RamFlaf,Breast_RamFlaf,Crissum_RamFlaf,Crown_RamFlaf,DorTail_RamFlaf,Rump_RamFlaf,Throat_RamFlaf,WingTip_RamFlaf
400.00,3.6152,7.99593333333,5.31933333333,5.1262,2.25026666667,3.51966666667,3.6862,4.51546666667,3.15873333333
400.36,3.54206666667,7.83513333334,5.17333333333,4.95533333333,2.1562,3.43953333333,3.56713333333,4.3814,3.104
400.72,3.55906666667,7.74326666667,5.10446666667,4.86593333333,2.13046666667,3.44346666667,3.53033333333,4.344,3.0928
401.08,3.52293333333,7.61319999999,5.0166,4.77113333333,2.1032,3.44553333333,3.47853333333,4.27213333333,3.07173333333
401.44,3.54686666667,7.54306666667,5.0006,4.75173333333,2.14753333333,3.4978,3.49566666667,4.27026666667,3.12133333333
401.80,3.51493333333,7.43159999999,4.9228,4.67673333333,2.13493333333,3.5034,3.46153333333,4.20966666667,3.12513333333
402.16,3.50186666667,7.346,4.8654,4.60426666667,2.13313333333,3.51166666667,3.43453333333,4.1646,3.15093333333
402.52,3.47173333333,7.25013333333,4.7934,4.5142,2.11526666667,3.50566666667,3.3964,4.12286666667,3.1562
402.88,3.4634,7.16346666667,4.74786666667,4.45853333333,2.11153333333,3.50406666667,3.37953333333,4.0802,3.17326666667
403.24,3.4092,7.04446666667,4.6504,4.35473333333,2.06413333333,3.46173333333,3.286,3.99313333333,3.13426666667
403.60,3.4174,6.96166666667,4.61393333333,4.29693333333,2.06906666667,3.44886666667,3.23873333333,3.94666666667,3.14046666667
403.95,3.40466666667,6.89073333333,4.5592,4.2432,2.04646666667,3.42886666667,3.1866,3.90033333333,3.11746666667
404.31,3.4054,6.83186666667,4.5458,4.22233333333,2.06646666667,3.45433333333,3.18293333333,3.896,3.12153333333
404.67,3.38066666667,6.753,4.499,4.1712,2.04493333333,3.43886666667,3.14653333334,3.85,3.09973333334
405.03,3.35953333333,6.6914,4.4504,4.12086666667,2.01793333334,3.41346666667,3.11026666667,3.79933333333,3.06886666667
405.39,3.34146666667,6.654,4.41946666667,4.08573333333,1.99073333333,3.39306666667,3.08786666667,3.77173333333,3.0514
405.75,3.35793333333,6.64833333333,4.42586666667,4.0924,1.9994,3.4028,3.0944,3.78093333333,3.06433333334
406.11,3.3396,6.61426666667,4.397,4.07613333333,1.98286666667,3.389,3.07613333333,3.7606,3.0358
406.47,3.34913333333,6.61086666666,4.40406666667,4.08513333333,1.96646666666,3.39986666667,3.07886666667,3.7648,3.01566666667
406.83,3.34593333333,6.58713333333,4.38746666667,4.05926666667,1.94613333333,3.37513333333,3.048,3.737,2.98766666666
407.19,3.38473333333,6.6136,4.40633333333,4.08393333333,1.9744,3.3812,3.08673333334,3.76293333333,3.00133333333
407.55,3.37453333333,6.62693333333,4.3966,4.09153333333,1.9692,3.37486666667,3.0936,3.75473333333,2.9992
407.90,3.372,6.6124,4.38206666667,4.09306666667,1.96606666667,3.37393333333,3.10306666667,3.74593333333,2.98686666667
408.26,3.384,6.65386666667,4.40713333333,4.12073333333,1.966,3.36893333333,3.12093333333,3.74953333333,2.98786666667
408.62,3.38346666667,6.68086666667,4.43093333333,4.13613333333,1.96586666667,3.35586666667,3.12253333333,3.7436,2.98753333333
408.98,3.3892,6.72333333333,4.46786666667,4.1688,1.96833333333,3.3382,3.13406666667,3.78126666667,2.9922
409.34,3.37933333334,6.73,4.46993333333,4.15273333333,1.93673333333,3.31626666667,3.10586666667,3.76573333333,2.96093333333
409.70,3.38053333333,6.7822,4.479,4.17173333333,1.9314,3.3032,3.1086,3.77686666667,2.9418
410.06,3.393,6.841,4.51606666667,4.2036,1.93033333333,3.29613333333,3.11913333333,3.80713333333,2.9486
410.42,3.39106666667,6.8856,4.5236,4.2308,1.9296,3.2598,3.118,3.8146,2.943
410.77,3.41533333333,6.974,4.5814,4.31046666667,1.95926666667,3.29506666667,3.16266666667,3.87766666667,2.97786666667
411.13,3.424,7.04626666666,4.62266666667,4.37306666667,1.9714,3.31693333333,3.1826,3.9208,2.98573333333
411.49,3.44253333333,7.1502,4.67546666667,4.4324,1.9912,3.32666666667,3.20846666667,3.9768,2.98886666667
411.85,3.4564,7.26626666667,4.74046666667,4.49693333333,2.00393333334,3.33913333333,3.24286666667,4.02713333333,3.00113333333
412.21,3.44593333333,7.35233333333,4.77413333333,4.5452,1.99846666667,3.32653333333,3.24766666666,4.0556,2.99366666667
412.57,3.42886666667,7.43900000001,4.8168,4.5888,1.98246666667,3.30846666667,3.25066666667,4.0834,2.96326666667
412.92,3.454,7.54206666666,4.8828,4.65673333333,1.98893333333,3.31846666667,3.304,4.13293333333,2.96413333333
413.28,3.47086666667,7.66806666666,4.9558,4.74173333333,2.0156,3.31373333333,3.352,4.20053333333,2.96766666667
413.64,3.4904,7.77966666667,5.02933333333,4.8206,2.0282,3.31193333333,3.406,4.2802,2.98666666667
414.00,3.48226666667,7.8924,5.08626666667,4.878,2.00986666667,3.2962,3.42786666667,4.32386666667,2.96273333333
414.36,3.4756,8.00646666667,5.14146666667,4.93846666667,1.99413333333,3.2862,3.46493333333,4.37273333333,2.95946666667
414.72,3.45393333333,8.12053333334,5.1974,4.98346666667,1.958,3.25766666666,3.48566666667,4.40433333333,2.91253333333
415.07,3.49806666667,8.24713333333,5.30913333333,5.08253333333,1.98513333333,3.27053333334,3.5628,4.48913333333,2.91966666667
415.43,3.52513333333,8.37973333333,5.3902,5.178,1.99833333333,3.27426666667,3.61566666667,4.5438,2.91686666667
415.79,3.5382,8.49753333334,5.46233333333,5.2604,2.0124,3.27406666667,3.67013333333,4.61533333333,2.9186
416.15,3.59866666667,8.65146666666,5.5772,5.36746666667,2.05973333333,3.30293333333,3.74753333333,4.70833333333,2.94626666667
416.51,3.652,8.81386666666,5.68853333333,5.50293333333,2.09193333333,3.33593333333,3.8376,4.81586666667,2.99
416.86,3.67606666667,8.96799999999,5.77333333333,5.61546666667,2.1186,3.37026666667,3.893,4.89093333333,3.01273333333
417.22,3.66486666667,9.0742,5.8216,5.68846666667,2.10586666667,3.3604,3.91613333333,4.92346666667,3.007
417.58,3.6564,9.15513333333,5.87913333333,5.7396,2.08766666667,3.3456,3.92793333333,4.9492,2.97966666667
417.94,3.68406666667,9.26619999999,5.94833333333,5.83013333333,2.11413333333,3.36146666667,3.98313333333,5.01266666667,2.99426666667
418.29,3.7058,9.36193333333,6.02173333333,5.91513333333,2.13266666667,3.36566666667,4.0288,5.06633333333,3.00546666667
418.65,3.7192,9.44859999999,6.0658,5.97366666667,2.1474,3.371,4.06213333333,5.12073333333,3.02086666667
419.01,3.7138,9.53806666667,6.11253333334,6.02153333333,2.13366666667,3.3716,4.0854,5.1504,3.019
419.37,3.73253333333,9.62366666668,6.18086666667,6.09513333333,2.14113333333,3.39113333333,4.12886666667,5.19846666667,3.0426
419.73,3.7388,9.69106666666,6.22626666667,6.13813333333,2.1468,3.39,4.15133333333,5.2268,3.05413333333
420.08,3.73806666667,9.7506,6.26066666666,6.188,2.15266666667,3.38953333333,4.1822,5.27013333333,3.0592
420.44,3.74446666667,9.79866666667,6.28786666667,6.21546666667,2.16006666667,3.38933333333,4.19966666667,5.297,3.0596
420.80,3.75126666667,9.82533333332,6.31106666667,6.2366,2.168,3.38466666667,4.21353333333,5.31966666667,3.0636
421.16,3.76633333333,9.85106666668,6.33673333333,6.2656,2.18013333333,3.39633333334,4.2382,5.3534,3.06966666667
421.51,3.78993333333,9.89486666666,6.36940000001,6.30613333333,2.20673333333,3.41786666667,4.2682,5.3878,3.09646666667
421.87,3.78866666667,9.90653333334,6.39019999999,6.31586666667,2.21133333333,3.41706666667,4.27306666667,5.39533333333,3.11353333333
422.23,3.79593333333,9.90713333333,6.39293333333,6.3092,2.21306666667,3.4256,4.26773333333,5.39686666667,3.11453333333
422.58,3.81433333333,9.90800000001,6.40166666667,6.31906666667,2.2288,3.44166666667,4.27646666667,5.40886666667,3.1284
422.94,3.8104,9.88226666666,6.38353333333,6.3106,2.23013333333,3.44313333333,4.26993333333,5.40653333333,3.1394
423.30,3.7892,9.82866666667,6.33833333333,6.26513333333,2.2208,3.4276,4.23166666667,5.38246666667,3.1226
423.66,3.7876,9.78346666667,6.30873333333,6.23613333333,2.22453333333,3.43573333333,4.21786666667,5.36333333333,3.11306666667
424.01,3.7956,9.74433333334,6.28013333333,6.20393333333,2.223,3.44786666667,4.1918,5.3358,3.12106666667
424.37,3.7708,9.66426666668,6.2192,6.14893333333,2.21013333333,3.43926666667,4.1502,5.289,3.10586666667
424.73,3.7484,9.58999999999,6.16493333333,6.08986666667,2.19266666667,3.4244,4.1134,5.24106666667,3.0928
425.08,3.74186666667,9.51760000001,6.12073333333,6.0358,2.1896,3.41886666667,4.0734,5.20106666667,3.09326666667
425.44,3.72986666667,9.42546666666,6.0596,5.9714,2.18453333333,3.4166,4.03453333333,5.15366666667,3.0896
425.80,3.7364,9.3334,5.9988,5.91286666667,2.18453333333,3.41946666666,4.0036,5.119,3.08246666667
426.16,3.73646666667,9.25726666666,5.9448,5.8618,2.19546666667,3.42813333333,3.98153333333,5.0846,3.09493333333
426.51,3.71853333333,9.14520000001,5.87573333333,5.788,2.1878,3.42293333333,3.93486666667,5.02306666667,3.0954
426.87,3.71726666667,9.03560000001,5.80186666667,5.70946666667,2.1934,3.42486666667,3.88653333334,4.96713333333,3.10033333333
427.23,3.70673333333,8.91386666667,5.7244,5.62846666667,2.188,3.4264,3.84973333333,4.9056,3.10026666666
427.58,3.69273333333,8.78440000001,5.6446,5.5468,2.1722,3.41313333333,3.79193333333,4.8412,3.10566666667
427.94,3.67713333333,8.64193333333,5.55866666667,5.46,2.17653333333,3.41426666667,3.7554,4.78026666667,3.10506666667
428.30,3.70206666666,8.54026666667,5.51673333333,5.39913333333,2.2024,3.43766666666,3.7434,4.7548,3.1394
428.65,3.70266666667,8.43333333333,5.45573333333,5.33766666667,2.21346666667,3.45206666667,3.70966666667,4.709,3.15266666667
429.01,3.6706,8.31093333333,5.3686,5.24793333333,2.19686666667,3.43813333333,3.66066666667,4.63466666667,3.14113333333
429.37,3.62126666667,8.16146666667,5.263,5.1342,2.14373333333,3.404,3.57246666667,4.53073333333,3.1082
429.72,3.5832,8.05306666667,5.18533333333,5.04713333333,2.1208,3.39873333333,3.51813333333,4.46226666667,3.094
430.08,3.56313333333,7.94620000001,5.1176,4.98206666667,2.10113333333,3.397,3.47506666667,4.40486666667,3.08013333333
430.44,3.5604,7.87320000001,5.06913333333,4.92846666667,2.09853333333,3.39786666667,3.4606,4.37026666667,3.0856
430.79,3.54873333333,7.78859999999,5.015,4.86746666667,2.0832,3.38246666666,3.42493333333,4.321,3.0682
431.15,3.56273333333,7.74753333333,5.00026666667,4.8424,2.09386666667,3.40206666666,3.4164,4.3072,3.0882
431.50,3.5702,7.71206666667,4.98046666667,4.82546666667,2.10366666667,3.41873333333,3.40886666667,4.299,3.1062
431.86,3.55473333333,7.6582,4.94626666667,4.78426666667,2.07826666667,3.4024,3.37606666667,4.25833333333,3.09766666667
432.22,3.532,7.6112,4.9036,4.74053333333,2.04566666667,3.38193333333,3.3392,4.2116,3.075
432.57,3.52186666667,7.58246666667,4.8934,4.72353333333,2.03713333333,3.37573333333,3.3234,4.20133333333,3.0732
432.93,3.5382,7.58053333334,4.901,4.72813333333,2.05326666667,3.38793333333,3.3272,4.21366666667,3.0866
433.29,3.55813333334,7.59193333333,4.91846666667,4.75533333333,2.0732,3.40333333333,3.34866666667,4.23673333333,3.09933333333
433.64,3.55906666667,7.60246666667,4.924,4.76213333333,2.0732,3.39833333333,3.34413333333,4.24033333333,3.10333333333
434.00,3.55853333333,7.61060000001,4.92886666667,4.75113333333,2.0722,3.38733333333,3.34526666667,4.23766666667,3.10013333333
434.35,3.53746666667,7.60653333334,4.9164,4.7412,2.05213333333,3.35973333333,3.322,4.21566666667,3.071
434.71,3.53733333333,7.64206666667,4.94173333333,4.76226666666,2.0474,3.35146666667,3.33326666667,4.23166666667,3.07353333333
435.07,3.53893333333,7.68093333333,4.96186666667,4.78146666667,2.04706666667,3.34313333333,3.35006666667,4.24926666667,3.07246666667
435.42,3.54853333333,7.73386666667,4.98933333333,4.7984,2.05,3.34173333333,3.36713333333,4.26626666667,3.0734
435.78,3.56573333333,7.80539999999,5.0378,4.85333333333,2.06833333333,3.34986666667,3.39633333333,4.30646666667,3.08486666667
436.13,3.5666,7.87386666667,5.0786,4.89866666667,2.07533333333,3.3498,3.42446666667,4.33706666667,3.08293333333
436.49,3.588,7.96893333334,5.13553333333,4.95953333333,2.0918,3.37073333333,3.46526666667,4.3746,3.0908
436.84,3.6148,8.07446666666,5.20026666667,5.0322,2.09593333333,3.3842,3.514,4.42573333333,3.1044
437.20,3.6342,8.1946,5.26866666667,5.092,2.1184,3.39566666667,3.57033333333,4.48513333333,3.12473333334
437.56,3.6612,8.3054,5.34093333333,5.16686666667,2.13706666666,3.40046666667,3.62686666667,4.53993333333,3.13406666666
437.91,3.68733333333,8.44793333334,5.42566666667,5.2642,2.16286666667,3.41586666667,3.678,4.61486666667,3.159
438.27,3.73833333333,8.59906666667,5.54453333333,5.37786666667,2.1996,3.448,3.76086666667,4.7148,3.19933333333
438.62,3.744,8.7106,5.6136,5.44473333333,2.2062,3.45446666667,3.79766666667,4.76773333333,3.20093333333
438.98,3.76573333333,8.83993333334,5.69513333333,5.5378,2.21733333333,3.4638,3.8446,4.83673333333,3.20946666667
439.33,3.77613333334,8.95213333334,5.77606666667,5.61573333333,2.2242,3.4614,3.88853333333,4.90013333333,3.20926666667
439.69,3.78026666666,9.06106666667,5.83706666667,5.67533333333,2.21786666667,3.4482,3.92153333334,4.952,3.19706666666
440.04,3.8078,9.20046666666,5.93366666667,5.7686,2.22986666667,3.4592,3.97306666667,5.02853333333,3.21446666667
440.40,3.81973333333,9.30153333333,6.0036,5.838,2.2336,3.44926666667,4.0136,5.0908,3.20573333333
440.75,3.8354,9.44113333334,6.09053333334,5.91986666667,2.24553333333,3.44953333333,4.06733333333,5.1672,3.21213333334
441.11,3.8592,9.56586666665,6.1866,6.01186666666,2.26006666667,3.45533333333,4.1234,5.24033333333,3.22466666667
441.47,3.88786666667,9.71993333333,6.3024,6.12633333333,2.2798,3.47566666667,4.19533333333,5.32886666667,3.24773333333
441.82,3.90473333333,9.87086666667,6.4076,6.22873333333,2.28646666667,3.476,4.26486666667,5.42033333334,3.25326666667
442.18,3.91546666667,10.0411333333,6.51286666667,6.33673333333,2.28653333333,3.47753333334,4.33486666667,5.51013333333,3.2402
442.53,3.946,10.241,6.64633333333,6.47846666667,2.30013333333,3.48593333333,4.42726666667,5.62493333334,3.25466666667
442.89,3.9688,10.4444,6.79473333333,6.62193333333,2.30693333333,3.486,4.52333333333,5.7348,3.25066666667
443.24,3.992,10.6734,6.94473333333,6.7882,2.3108,3.48346666667,4.62586666667,5.8658,3.2478
443.60,4.0314,10.9318,7.13453333333,6.9886,2.33613333333,3.4986,4.75233333334,6.02573333333,3.271
443.95,4.0746,11.1894,7.32886666667,7.1854,2.36413333333,3.5072,4.88913333333,6.192,3.28333333333
444.31,4.11193333333,11.4600666667,7.51393333334,7.37566666667,2.38026666667,3.5126,5.03033333333,6.3526,3.2998
444.66,4.14253333333,11.7175333333,7.70933333333,7.57593333333,2.40546666667,3.52933333333,5.1714,6.50153333333,3.3002
445.02,4.1804,11.9871333333,7.90646666667,7.77653333333,2.43166666667,3.54653333333,5.31273333333,6.67366666667,3.3054
445.37,4.2032,12.2178,8.07026666667,7.94386666666,2.44306666667,3.54846666667,5.43326666667,6.82226666667,3.29946666667
445.72,4.2266,12.4298666666,8.22993333333,8.10986666667,2.45213333333,3.5526,5.55626666666,6.95826666667,3.2918
446.08,4.2348,12.6387333333,8.39220000001,8.26286666667,2.45986666667,3.54326666667,5.664,7.08193333334,3.29146666667
446.43,4.2614,12.8452,8.55126666667,8.42433333332,2.4834,3.5492,5.78106666667,7.21366666667,3.28846666667
446.79,4.2696,13.0343333333,8.6966,8.56086666666,2.49506666667,3.54706666667,5.88926666667,7.33886666666,3.28826666667
447.14,4.29386666667,13.2466,8.85773333333,8.71806666665,2.52066666667,3.56546666667,6.02133333333,7.48260000001,3.3016
447.50,4.31933333334,13.4508666667,9.02220000001,8.8746,2.5448,3.5826,6.16113333333,7.62133333333,3.312
447.85,4.31206666667,13.6369333333,9.1678,9.0152,2.5418,3.57113333333,6.27306666667,7.73646666666,3.29266666667
448.21,4.33166666667,13.8511333333,9.34426666667,9.18353333333,2.555,3.57406666667,6.40560000001,7.87899999999,3.2974
448.56,4.3536,14.0508,9.50913333333,9.34113333333,2.5702,3.57386666667,6.54186666667,8.03099999999,3.29666666667
448.92,4.35453333333,14.2300666667,9.65266666667,9.48106666667,2.567,3.55413333333,6.66133333333,8.14853333333,3.2788
449.27,4.37546666667,14.4481333334,9.84039999999,9.65013333333,2.5852,3.56046666667,6.81886666667,8.298,3.28593333333
449.62,4.39046666667,14.6546,10.0296,9.82786666667,2.6056,3.57113333334,6.97313333333,8.44666666667,3.29446666667
449.98,4.42226666667,14.8484666667,10.2022,10.0072666667,2.6164,3.58553333333,7.1206,8.60253333334,3.29933333333
450.33,4.44486666667,15.0424,10.369,10.1786,2.6256,3.59753333333,7.2736,8.75366666665,3.31586666667
450.69,4.47786666667,15.2434666667,10.5394666667,10.3496666667,2.64853333333,3.61266666667,7.41853333333,8.90020000001,3.32906666667
451.04,4.49993333333,15.3876,10.6875333333,10.4736,2.659,3.61486666667,7.52833333333,9.00473333333,3.33693333333
451.40,4.48966666667,15.4749333333,10.7793333333,10.5557333333,2.6412,3.59433333333,7.59166666667,9.08366666665,3.31353333333
451.75,4.51846666667,15.601,10.8944,10.6713333333,2.6664,3.61873333333,7.6936,9.19633333332,3.3522
452.10,4.5366,15.6658666667,10.9686,10.7478,2.68313333333,3.63986666667,7.75506666666,9.26466666667,3.36726666667
452.46,4.53166666667,15.6972,10.9938666667,10.7868666667,2.67993333333,3.6302,7.76860000001,9.29093333332,3.3666
452.81,4.53153333333,15.7277333334,11.0341333333,10.8214666667,2.68326666667,3.63473333333,7.79333333334,9.32033333334,3.36966666667
453.17,4.5252,15.7192666667,11.0298,10.8251333333,2.67166666667,3.61753333333,7.77686666667,9.31453333331,3.35646666667
453.52,4.5104,15.6794,10.9961333334,10.7980666667,2.653,3.59533333333,7.74246666666,9.2902,3.343
453.87,4.508,15.6354,10.9695333333,10.7673333333,2.661,3.59273333333,7.71806666667,9.26853333335,3.3418
454.23,4.4736,15.5439333333,10.9181333333,10.6994666667,2.64126666667,3.56166666667,7.65046666667,9.20820000001,3.31086666667
454.58,4.45133333333,15.4348666667,10.8424666667,10.6382666667,2.6222,3.53226666667,7.57940000001,9.13946666667,3.29746666667
454.93,4.40906666667,15.3224666667,10.7306666667,10.5551333333,2.5826,3.49833333333,7.48593333333,9.04959999999,3.25693333333
455.29,4.4102,15.2229333333,10.6527333333,10.4809333333,2.5926,3.50493333333,7.42886666667,8.97526666665,3.27486666667
455.64,4.39773333333,15.072,10.5462,10.388,2.57826666667,3.48933333333,7.33200000001,8.87639999999,3.26393333333
456.00,4.37106666667,14.9142666667,10.4119333333,10.2743333333,2.54933333333,3.46266666667,7.20959999999,8.75853333333,3.24033333333
456.35,4.3462,14.7466666667,10.2916666667,10.1513333333,2.52386666667,3.4556,7.11160000001,8.638,3.23886666667
456.70,4.34233333333,14.5676,10.1551333333,10.0385333333,2.51166666666,3.45993333333,7.00166666667,8.52453333332,3.24593333333
457.06,4.332,14.3895333333,10.0133333333,9.91333333334,2.52113333333,3.46173333333,6.89746666667,8.39413333334,3.25933333333
457.41,4.3192,14.2142,9.88100000001,9.78859999999,2.5178,3.48246666667,6.78586666666,8.27506666665,3.27093333333
457.76,4.30606666666,14.0165333333,9.72159999999,9.65066666666,2.51073333333,3.4834,6.66499999999,8.13939999999,3.2826
458.12,4.31553333333,13.8780666666,9.6046,9.55166666667,2.5242,3.5124,6.58219999999,8.0382,3.31466666667
458.47,4.32446666667,13.7497333333,9.50786666666,9.45400000001,2.53733333333,3.54126666667,6.50346666666,7.96299999999,3.3434
458.82,4.34246666667,13.6344666667,9.43039999999,9.38126666665,2.5612,3.56986666666,6.4422,7.89913333333,3.38526666667
459.18,4.34546666667,13.5238,9.34079999999,9.30960000001,2.5662,3.58713333333,6.37353333333,7.82786666667,3.39246666667
459.53,4.34833333333,13.4415333333,9.26013333333,9.23626666665,2.5776,3.60013333333,6.31586666667,7.7654,3.40106666667
