wavelength,Back_SalOref,Belly_SalOref,Breast_SalOref,Crissum_SalOref,Crown_SalOref,DorTail_SalOref,Patch10_SalOref,Patch11_SalOref,Rump_SalOref,Throat_SalOref,WingTip_SalOref
411.13,10.1173333333,18.3994,26.2339666667,7.39086666667,9.0878,7.17306666667,27.6229333333,5.05386666667,10.59092,37.4338,9.50213333333
411.49,10.1762,18.4462333333,26.3269666667,7.45,9.12846666667,7.2316,27.6681333333,5.09546666667,10.6322666667,37.5007333333,9.52540000001
411.85,10.1838666667,18.4996666667,26.3305,7.457,9.12490000001,7.2696,27.674,5.13373333333,10.6287333333,37.4373333333,9.52586666667
412.21,10.1104666667,18.4391,26.27,7.3786,9.04936666667,7.20946666667,27.6318,5.06993333333,10.5597733333,37.3836666667,9.43289999999
412.57,10.1716,18.5590333333,26.4452666667,7.4474,9.06236666667,7.25886666667,27.7298,5.13553333333,10.63904,37.4893333333,9.47076666667
412.92,10.2526,18.6521,26.5798,7.5506,9.13773333333,7.34,27.8548666667,5.17713333333,10.74712,37.6037333333,9.53133333333
413.28,10.2038666667,18.6720666667,26.6190666667,7.5276,9.09516666667,7.2984,27.8386,5.158,10.7248933333,37.6180666667,9.52823333333
413.64,10.1594,18.6813333333,26.6980666667,7.51366666667,9.08343333334,7.2488,27.8878666667,5.1258,10.7032133333,37.6973333333,9.48943333333
414.00,10.1570666667,18.7140666667,26.7967333333,7.56186666666,9.09053333333,7.25293333333,27.974,5.14513333333,10.7139466667,37.7254,9.51173333333
414.36,10.2110666667,18.8462333333,26.9255333333,7.64426666667,9.16686666666,7.28653333333,28.0771333333,5.203,10.7907733333,37.8778666667,9.60336666667
414.72,10.2742,18.9199666667,27.041,7.70366666667,9.25143333333,7.35526666667,28.1890666666,5.2944,10.8899466667,37.9629333333,9.68700000001
415.07,10.3516666667,19.0317666667,27.1840666667,7.8074,9.29913333333,7.41346666667,28.2969333333,5.3558,10.9603466667,38.027,9.75436666667
415.43,10.3025333333,19.0722,27.2403666667,7.804,9.25036666667,7.36153333333,28.338,5.31586666667,10.9444,38.0563333334,9.73939999999
415.79,10.3322,19.1791,27.4342,7.866,9.29960000001,7.37586666667,28.4802666667,5.322,11.0053733333,38.2703333334,9.78806666666
416.15,10.3962,19.2852333333,27.5416333333,7.94,9.34810000001,7.42926666667,28.5626666667,5.39073333333,11.0633066667,38.3415333333,9.8555
416.51,10.3838,19.2918333333,27.5435666667,7.95873333333,9.36543333334,7.42266666667,28.5380666667,5.37006666667,11.0454266667,38.313,9.83843333334
416.86,10.3398666667,19.2924333333,27.5311333333,7.92293333333,9.31433333334,7.37613333333,28.4809333333,5.37026666667,11.0066133333,38.334,9.80059999999
417.22,10.3385333333,19.264,27.5298,7.9216,9.28873333334,7.3562,28.4687333333,5.33386666666,10.9737066667,38.3174666667,9.77459999999
417.58,10.349,19.2917666667,27.5776666667,7.91193333333,9.26743333333,7.366,28.5046666667,5.337,10.985,38.3744666667,9.78183333333
417.94,10.3382666667,19.3457,27.6478333333,7.90993333333,9.24776666667,7.34746666667,28.5336,5.31573333333,10.97236,38.475,9.75916666667
418.29,10.3011333333,19.3364666667,27.6853333333,7.88933333333,9.20693333333,7.2924,28.5148666667,5.27693333333,10.9415866667,38.4772,9.71199999999
418.65,10.2368,19.2914,27.6687,7.81726666667,9.11156666667,7.2174,28.4818,5.1836,10.8478133333,38.4565333333,9.6303
419.01,10.1770666667,19.2634333334,27.6655,7.77126666667,9.05216666667,7.1466,28.4812,5.0996,10.78988,38.4827333333,9.56509999999
419.37,10.2259333333,19.3375333333,27.7393666667,7.83193333333,9.1003,7.17666666667,28.5726666667,5.12846666667,10.8294133333,38.6278,9.61409999999
419.73,10.2251333333,19.3572666666,27.7521666667,7.8394,9.06813333334,7.17873333333,28.5727333333,5.12493333333,10.8184266667,38.639,9.6145
420.08,10.2336,19.3887666667,27.8185,7.86646666667,9.07963333333,7.17393333333,28.6128666667,5.1074,10.8126933333,38.6987333333,9.6279
420.44,10.2284666667,19.4098666667,27.8735333333,7.8858,9.07486666667,7.169,28.6484666667,5.10533333333,10.8120133333,38.7634,9.6484
420.80,10.2356,19.4504,27.9322666667,7.89393333333,9.07356666666,7.1544,28.7073333333,5.07833333333,10.80536,38.7759333333,9.65893333333
421.16,10.2796,19.5230666666,28.0167666667,7.9312,9.11033333333,7.18553333333,28.7896,5.11673333333,10.8484,38.8564,9.69483333334
421.51,10.3174666667,19.6083666667,28.0874666667,7.99793333333,9.14246666666,7.2134,28.8440666667,5.14973333333,10.8909333333,38.9381333333,9.7254
421.87,10.301,19.6041333334,28.1015333333,7.98073333333,9.11966666667,7.18526666666,28.8589333333,5.11926666667,10.8670666667,38.9348666667,9.69766666666
422.23,10.3020666667,19.649,28.1408333333,7.9916,9.11863333333,7.18806666666,28.9062,5.1082,10.8678266667,39.0000666667,9.69416666667
422.58,10.3108666667,19.7345666667,28.2197,8.03893333333,9.16250000001,7.2112,28.9552,5.14166666667,10.9109333333,39.0569333333,9.73033333335
422.94,10.3171333333,19.8056333333,28.2969,8.04666666667,9.16436666666,7.22993333333,28.9831333333,5.1594,10.91248,39.1075333333,9.74393333335
423.30,10.2798666667,19.8078666667,28.3001,8.03106666667,9.1385,7.1974,28.9716,5.153,10.8874666667,39.0639333333,9.708
423.66,10.2849333333,19.8661666667,28.3903333333,8.05073333333,9.16353333334,7.19526666667,29.0346,5.1534,10.9033066667,39.1512666667,9.72026666667
424.01,10.302,19.9422333333,28.4666666667,8.07673333333,9.18763333333,7.21306666667,29.0816666667,5.1826,10.94752,39.2174,9.73936666667
424.37,10.3335333333,20.0302666667,28.5521333333,8.09713333333,9.21363333333,7.2154,29.1443333333,5.20373333333,10.9829333333,39.2876666667,9.74553333333
424.73,10.3543333333,20.0801333333,28.6169333333,8.14253333333,9.24226666667,7.23753333333,29.1779333333,5.23953333333,11.00608,39.352,9.75460000001
425.08,10.3494666667,20.1246,28.6866666667,8.1742,9.25886666667,7.251,29.2044666667,5.23866666667,11.02304,39.3816666667,9.76876666666
425.44,10.3363333333,20.1365,28.7336666667,8.1696,9.24853333333,7.23366666667,29.2302,5.2192,10.9975866667,39.3732,9.75586666667
425.80,10.3804,20.2275,28.8062666667,8.24466666667,9.29543333334,7.27073333333,29.2775333333,5.277,11.0596666667,39.4354666667,9.80993333335
426.16,10.4049333333,20.2912333333,28.8640333333,8.28226666667,9.31323333333,7.29393333333,29.3136,5.3034,11.0903733333,39.4603333333,9.82816666667
426.51,10.4031333333,20.2916333333,28.9080666667,8.2776,9.27879999999,7.24873333333,29.337,5.2732,11.06308,39.5087333333,9.79066666666
426.87,10.363,20.2938333333,28.9569666667,8.2434,9.24623333333,7.17866666667,29.3709333333,5.21053333333,11.04504,39.5949333333,9.74583333333
427.23,10.3837333333,20.3641666667,29.0724,8.2598,9.24366666666,7.18306666667,29.4265333333,5.20186666667,11.0714,39.694,9.74196666667
427.58,10.4096,20.4212333333,29.1437,8.2974,9.26600000001,7.1962,29.445,5.23773333333,11.0820266667,39.7052,9.7506
427.94,10.4700666667,20.5200333333,29.2810333333,8.36306666667,9.30523333334,7.24273333333,29.5484666667,5.26146666667,11.1213466667,39.829,9.78683333335
428.30,10.4638666667,20.5559333333,29.3351666667,8.3712,9.2902,7.25646666667,29.5891333333,5.26,11.1131066667,39.8650666667,9.78766666667
428.65,10.4719333333,20.5954666667,29.4139333333,8.39186666667,9.28130000001,7.25466666667,29.6430666667,5.2486,11.1144266667,39.9275333334,9.77773333333
429.01,10.4916666667,20.6868,29.499,8.41586666667,9.30396666667,7.24073333333,29.7272,5.2554,11.1356933333,40.0606666667,9.78119999999
429.37,10.5419333333,20.7588,29.6263333333,8.47513333333,9.3659,7.28266666667,29.8272666667,5.2974,11.20488,40.1992,9.82946666666
429.72,10.5718666667,20.8178333333,29.7545,8.47426666667,9.37383333333,7.31193333333,29.9054,5.30166666667,11.1921066667,40.2802666667,9.82369999999
430.08,10.5766666667,20.8706,29.8581666667,8.5022,9.38223333333,7.2988,29.9738,5.30133333333,11.1928,40.3516,9.82936666667
430.44,10.5592666667,20.9418,29.9298666667,8.51986666667,9.37563333333,7.29166666667,30.0231333334,5.26613333333,11.18936,40.4035333333,9.83593333333
430.79,10.6348666667,21.0598,30.0313666667,8.63333333333,9.46599999999,7.37466666667,30.1277333333,5.3638,11.2662933333,40.4844666667,9.92363333333
431.15,10.6774666667,21.1521333333,30.1726333333,8.70233333333,9.52493333334,7.42646666667,30.2118666667,5.40846666667,11.3136933333,40.5828666667,9.98273333334
431.50,10.6879333333,21.2024,30.2363,8.73673333333,9.56916666667,7.44333333333,30.2813333333,5.4292,11.33648,40.6500666667,9.9909
431.86,10.6084,21.1634,30.2117333333,8.68493333333,9.5061,7.3806,30.2507333333,5.38673333333,11.2816266667,40.6284,9.92799999999
432.22,10.6286666667,21.2134,30.3053,8.73980000001,9.53846666667,7.3922,30.2898,5.41166666667,11.3091733333,40.6948666667,9.95346666665
432.57,10.6291333333,21.2552666667,30.3556666667,8.76306666667,9.56090000001,7.41046666667,30.3486,5.42466666667,11.3223733333,40.7576,9.96476666666
432.93,10.6022,21.2653,30.4072333333,8.76839999999,9.53696666667,7.40806666667,30.3706,5.41226666667,11.3068266667,40.7770666667,9.93453333333
433.29,10.5975333333,21.3060666667,30.4364333333,8.78446666667,9.5366,7.41313333333,30.3986666667,5.4284,11.3186,40.7691333333,9.93743333334
433.64,10.6096666667,21.3651333333,30.4939333333,8.84499999999,9.58183333334,7.4292,30.4461333333,5.4538,11.3589733333,40.8398666667,9.97716666668
434.00,10.5955333333,21.3918333333,30.5327666667,8.85593333333,9.58973333333,7.43406666667,30.4514,5.4546,11.3470933333,40.8692,9.97053333333
434.35,10.6371333333,21.4397,30.5877333333,8.89573333333,9.63473333334,7.4704,30.4923333334,5.50353333333,11.38376,40.8980666667,9.99443333333
434.71,10.6218666667,21.4745666667,30.6153,8.90253333333,9.62776666666,7.46793333333,30.5024,5.49833333333,11.37508,40.9004,9.99766666667
435.07,10.6173333333,21.5095,30.6332666667,8.91306666667,9.61826666667,7.4414,30.5257333333,5.48626666667,11.35788,40.9404,9.99713333333
435.42,10.5927333333,21.524,30.6863333333,8.90506666667,9.57633333334,7.41253333333,30.5485333333,5.4572,11.33936,40.9816,9.97506666667
435.78,10.5774,21.558,30.7287333333,8.90673333332,9.55843333332,7.36553333333,30.5740666667,5.42,11.3134,41.0122,9.94623333333
436.13,10.5605333333,21.5988666667,30.7964666667,8.91673333333,9.53009999999,7.33693333334,30.6086,5.383,11.3116,41.0696,9.91783333333
436.49,10.5537333333,21.6533666667,30.8645333333,8.93399999999,9.51483333334,7.31653333333,30.6252,5.37066666667,11.3060266667,41.095,9.92083333333
436.84,10.5735333333,21.7064666667,30.9525333333,8.97266666667,9.52406666666,7.31786666667,30.6756666667,5.38026666667,11.31668,41.1547333333,9.96086666665
437.20,10.5616,21.7528333333,30.9956,8.98166666667,9.5029,7.27506666667,30.683,5.337,11.2928133333,41.2197333333,9.94296666665
437.56,10.5080666667,21.7418,31.0358,8.94800000001,9.43846666667,7.2312,30.6539333333,5.27593333333,11.2397466667,41.2348666667,9.89626666665
437.91,10.5450666667,21.7822333333,31.0982666667,9.00553333333,9.44890000001,7.2528,30.7151333333,5.29426666667,11.2756133333,41.2654666667,9.93120000001
438.27,10.5404666667,21.8256666667,31.1916,9.04000000001,9.45393333333,7.27026666667,30.7664,5.29273333333,11.2763733333,41.349,9.94276666666
438.62,10.5432,21.8517,31.2826666667,9.07540000001,9.45293333334,7.274,30.811,5.29286666667,11.2853333333,41.4096,9.94950000001
438.98,10.5407333333,21.8658,31.3459333333,9.1082,9.43543333333,7.2834,30.8495333333,5.2844,11.28468,41.4624666667,9.95303333333
439.33,10.5332666667,21.9028666667,31.3468666667,9.11346666667,9.4121,7.258,30.8338,5.2598,11.2731466667,41.4735333333,9.94846666667
439.69,10.5516666667,21.9795666667,31.4482333333,9.15613333333,9.4315,7.29466666667,30.8896,5.28053333333,11.3029733333,41.545,9.9891
440.04,10.5945333333,22.0463,31.4912666667,9.20146666667,9.47706666667,7.33766666667,30.9418,5.32426666667,11.3317866667,41.578,10.0365666667
440.40,10.6284666667,22.1207333333,31.5708333333,9.24826666667,9.51896666667,7.36173333333,31.0092666667,5.35953333333,11.3717466667,41.6464,10.0546333333
440.75,10.6141333333,22.157,31.6029333333,9.2452,9.5009,7.35146666667,30.9994666667,5.33433333333,11.36992,41.6589333333,10.0391
441.11,10.64,22.2049333333,31.692,9.27793333333,9.52803333333,7.37513333333,31.0241333333,5.35273333333,11.37512,41.7196,10.0491333333
441.47,10.6752,22.2894,31.7880666667,9.33233333333,9.55623333333,7.39726666667,31.0945333333,5.3808,11.4276,41.791,10.0851666667
441.82,10.6764,22.3418666667,31.8822,9.35473333333,9.57156666667,7.403,31.1232,5.3782,11.4384133333,41.85,10.1006
442.18,10.6726,22.3879,31.9302,9.36833333334,9.5524,7.387,31.1416666666,5.37133333333,11.4398533333,41.8892,10.0822
442.53,10.6664666667,22.4293,31.983,9.3774,9.54139999999,7.37166666667,31.1674666667,5.34426666667,11.4379866667,41.9432,10.0606333333
442.89,10.6814,22.5046666667,32.0659666667,9.41353333333,9.58066666667,7.3828,31.2176,5.36006666667,11.4660533333,41.9914,10.0643666667
443.24,10.7291333333,22.6032333333,32.2375,9.5212,9.64666666667,7.4582,31.3308,5.42153333333,11.5347866667,42.1323333333,10.1223666667
443.60,10.7872,22.6859,32.3579,9.60526666667,9.71089999999,7.51006666666,31.4247333334,5.4754,11.5864666667,42.2229333333,10.1599666667
443.95,10.7899333333,22.7193333333,32.4564,9.65799999999,9.72383333332,7.5298,31.4919333333,5.5046,11.6022266667,42.2742666667,10.1800333333
444.31,10.759,22.7143,32.4986666667,9.66120000001,9.70019999999,7.50226666667,31.4732,5.46393333333,11.5737066667,42.31,10.164
444.66,10.77,22.7890333333,32.6179,9.71753333333,9.73656666666,7.52086666667,31.57,5.48993333333,11.59556,42.3992,10.1905666667
