wavelength,Back_NemPilm,Belly_NemPilm,Breast_NemPilm,Crissum_NemPilm,Crown_NemPilm,DorTail_NemPilm,Patch10_NemPilm,Rump_NemPilm,Throat_NemPilm,WingTip_NemPilm
445.02,19.4274,40.2164,40.0068666667,36.9131333333,5.86633333333,14.1309333333,20.0398666667,19.5894,37.5637333333,8.1726
445.37,19.4265333333,40.2376666667,40.0216,36.9096666667,5.862,14.1407333333,20.0407333333,19.6069333333,37.575,8.16719999999
445.72,19.4455333333,40.2683333333,40.0463333333,36.9273333333,5.882,14.1684666667,20.0654,19.6224666667,37.6226,8.19593333334
446.08,19.4918666667,40.325,40.0547333333,36.9654666667,5.895,14.1969333334,20.0939333333,19.6538666667,37.6574,8.20466666667
446.43,19.5051333333,40.3398,40.0799333333,37.0050666667,5.9132,14.2266666666,20.1081333333,19.6634666667,37.6913333333,8.20553333334
446.79,19.5469333333,40.4278666667,40.162,37.0885333333,5.94073333333,14.2776666667,20.1560666667,19.7126666667,37.7767333333,8.22493333334
447.14,19.564,40.4817333333,40.2058666667,37.1233333333,5.9276,14.2867333333,20.1603333333,19.7344,37.8228666667,8.21100000001
447.50,19.6139333334,40.5499333333,40.2391333333,37.1880666667,5.9354,14.3112,20.1632666667,19.7444,37.8739333333,8.22140000001
447.85,19.6624,40.6492,40.3204666667,37.261,5.95353333333,14.3524,20.1986666667,19.7732666667,37.9354,8.2396
448.21,19.6741333334,40.6790666667,40.3507333333,37.313,5.94286666667,14.3514666667,20.2026,19.7897333333,37.9626666667,8.23306666667
448.56,19.6888,40.7447333333,40.4212666667,37.3759333333,5.95033333333,14.36,20.2338,19.8021333333,38.0349333333,8.25013333333
448.92,19.6859333333,40.766,40.4458,37.4181333333,5.93966666667,14.3566,20.2218666667,19.8065333333,38.0592666667,8.23440000001
449.27,19.7556,40.8907333333,40.5754666667,37.5361333333,5.99273333333,14.4054666667,20.2826666667,19.8520666667,38.1829333333,8.28006666667
449.62,19.7762666667,40.963,40.6401333333,37.6148,5.98473333333,14.4106666667,20.2862666667,19.8778666667,38.2382,8.26893333334
449.98,19.7484666667,41.0359333333,40.7195333333,37.6640666667,5.96973333333,14.3918,20.2752666667,19.8729333333,38.2919333334,8.24066666667
450.33,19.7606666667,41.1364,40.8060666667,37.7328666667,5.95246666667,14.3769333333,20.2722666667,19.9004,38.3597333333,8.2174
450.69,19.7370666667,41.1228666667,40.7932666667,37.7260666667,5.90933333333,14.3476,20.2148666667,19.8682,38.3247333333,8.19139999999
451.04,19.7313333334,41.1671333333,40.8575333333,37.7629333333,5.8798,14.3349333333,20.2018,19.872,38.3676,8.16306666668
451.40,19.7642666667,41.2468666667,40.9621333333,37.835,5.9162,14.3728666667,20.2547333333,19.9349333333,38.4539333333,8.19593333333
451.75,19.8086666667,41.3288,41.0326666667,37.8888,5.9644,14.4115333333,20.2921333333,20.0055333333,38.5384,8.2334
452.10,19.8475333333,41.4178,41.1124,37.9428666667,5.98686666667,14.4562666667,20.2971333333,20.0360666667,38.6119333333,8.25786666667
452.46,19.8802,41.4741333333,41.1313333333,37.9628666667,6.008,14.4812666667,20.2998666667,20.0765333333,38.6566666667,8.28273333333
452.81,19.9137333333,41.5309333333,41.1952666667,38.0092,6.02633333333,14.5134,20.3231333333,20.1266,38.7295333333,8.32013333334
453.17,19.9088,41.5244,41.196,38.0213333333,6.01973333333,14.5138,20.2882,20.1347333333,38.7215333333,8.3082
453.52,19.9489333333,41.598,41.279,38.0840666667,6.0354,14.5377333333,20.3119333333,20.1881333334,38.8166666667,8.3266
453.87,20.0118,41.6544666667,41.3116,38.1011333333,6.06026666667,14.5806,20.3484,20.2398666667,38.8817333334,8.38179999999
454.23,20.0440666667,41.6984666667,41.3590666667,38.1497333333,6.09126666667,14.615,20.3744,20.2777333333,38.9112666667,8.42426666667
454.58,20.0807333333,41.7915333334,41.4274666667,38.1997333333,6.11046666666,14.6419333333,20.4222666667,20.3085333333,39.0040666667,8.4386
454.93,20.1316666667,41.8988,41.4809333333,38.2784666667,6.1812,14.6952,20.4631333333,20.3564666667,39.0908666667,8.5046
455.29,20.1367333333,41.9372666667,41.5160666667,38.3046666667,6.16146666667,14.6956,20.4588666667,20.3541333333,39.147,8.48773333333
455.64,20.1007333333,41.9642,41.5664666667,38.3486,6.10266666667,14.6400666667,20.4360666667,20.3070666667,39.199,8.42246666667
456.00,20.0994666667,42.0028666667,41.6369333333,38.4112666667,6.11506666667,14.6546666667,20.4500666667,20.3368666667,39.2618666667,8.41933333333
456.35,20.0970666667,42.0415333333,41.6881333333,38.4604,6.08913333333,14.6403333333,20.4546,20.3335333333,39.3062,8.37286666666
456.70,20.0865333333,42.0834666667,41.7135333333,38.4660666667,6.09446666667,14.6332,20.4593333333,20.3212666667,39.3308,8.34586666667
457.06,20.0811333334,42.1691333333,41.7349333333,38.4838666667,6.068,14.615,20.4784,20.3192,39.3885333333,8.31686666667
457.41,20.0872,42.1938666667,41.7246,38.4904666667,6.10053333333,14.641,20.5021333333,20.3209333333,39.3916,8.32966666666
457.76,20.1013333333,42.1918,41.7513333333,38.5095333333,6.11446666666,14.6474666667,20.5114,20.3280666667,39.4168,8.32340000001
458.12,20.0947333333,42.2214,41.7830666667,38.5197333333,6.10066666667,14.6374666667,20.5193333333,20.3252666667,39.4639333333,8.31166666666
458.47,20.1079333333,42.2621333333,41.8167333333,38.5573333333,6.1018,14.6459333333,20.5231333333,20.3532,39.4972,8.31846666666
458.82,20.1287333333,42.2816,41.8616666667,38.5925333333,6.09046666666,14.6552666667,20.5414,20.3752,39.5286666667,8.31426666667
459.18,20.1224,42.3230666667,41.885,38.6044666667,6.082,14.6534666667,20.5384,20.3844,39.5276666667,8.30259999999
459.53,20.1570666667,42.3588,41.8932,38.6071333333,6.10873333333,14.6902666667,20.5416,20.4192,39.5468,8.32853333333
459.88,20.1831333333,42.3834,41.8922,38.5957333333,6.11813333333,14.688,20.5399333333,20.4320666667,39.5738666667,8.33653333334
460.24,20.1826,42.3960666667,41.9163333333,38.6108,6.12926666667,14.6918,20.5302,20.4284666667,39.5914666667,8.34346666667
460.59,20.1712666667,42.3999333333,41.9357333333,38.6256,6.106,14.6764666667,20.5048,20.4327333333,39.6088,8.33493333334
460.94,20.1952,42.4159333333,41.991,38.6676666667,6.1344,14.7006666666,20.5102,20.457,39.6547333333,8.36140000001
461.29,20.1818666667,42.4560666667,42.0456,38.7043333333,6.10406666667,14.6798,20.4772,20.4537333333,39.6949333333,8.34093333333
461.65,20.1601333333,42.5206,42.1183333333,38.7702,6.08946666667,14.6742,20.462,20.4584666667,39.7405333333,8.32866666667
462.00,20.1803333333,42.5730666667,42.1370666667,38.8143333334,6.09126666667,14.6814666667,20.4495333333,20.4709333333,39.7830666667,8.32973333333
462.35,20.1776666666,42.6135333333,42.1756,38.8453333333,6.07813333333,14.6619333333,20.4247333333,20.4482666667,39.8278,8.30380000001
462.71,20.2032,42.6907333333,42.2476,38.9035333333,6.08046666667,14.6498,20.4140666667,20.4670666667,39.8905333334,8.29986666667
463.06,20.2063333333,42.6916666667,42.2702666667,38.9176666667,6.07046666667,14.6330666667,20.3955333333,20.4571333333,39.9243333333,8.29653333333
463.41,20.2376,42.7518,42.3393333333,38.9973333333,6.07706666667,14.6411333333,20.4109333333,20.4916,39.9918666667,8.32000000001
463.76,20.2312666667,42.8061333333,42.3992666667,39.066,6.0782,14.6262666667,20.4137333333,20.4823333333,40.009,8.3074
464.12,20.2159333333,42.8774,42.4502666667,39.1066666667,6.04346666667,14.6186666667,20.387,20.4853333333,40.0572666667,8.26646666667
464.47,20.2809333333,43.0364,42.5765333333,39.2348666667,6.06646666667,14.6536666667,20.4355333333,20.5426,40.1812666667,8.29573333333
464.82,20.2550666667,43.0833333333,42.6006666667,39.2671333333,6.03646666667,14.6244,20.4136666667,20.5342666667,40.2181333333,8.27966666667
465.17,20.2737333333,43.1112666667,42.6448666667,39.3035333333,6.05493333333,14.6429333333,20.4170666667,20.5596666667,40.2446,8.28706666667
465.53,20.3132,43.1748666667,42.7134,39.372,6.0718,14.6666666667,20.4289333333,20.5995333333,40.346,8.30060000001
465.88,20.3178666667,43.2437333333,42.8011333333,39.4472,6.087,14.6720666667,20.425,20.6215333333,40.4233333334,8.30346666667
466.23,20.3564,43.328,42.8747333333,39.5282,6.12173333334,14.7158,20.4652666667,20.6903333333,40.4932666667,8.33899999999
466.58,20.3648,43.387,42.9198666666,39.5883333334,6.1252,14.7358666667,20.4660666667,20.7153333333,40.5345333333,8.33799999999
466.94,20.3894,43.4940666667,43.0291333333,39.6846,6.1276,14.7398,20.464,20.7512,40.6558666667,8.32706666666
467.29,20.4038,43.5570666667,43.0795333334,39.7179333333,6.1558,14.7515333333,20.4670666667,20.7614,40.7160666667,8.33526666666
467.64,20.3988666667,43.6333333333,43.1316666667,39.7798,6.1176,14.7691333333,20.4396666667,20.7966666667,40.7927333333,8.32226666667
467.99,20.4352,43.7075333333,43.1884666667,39.8441333334,6.15726666667,14.8062,20.4607333333,20.8432666667,40.8579333333,8.38020000001
468.35,20.4185333333,43.7121333333,43.1712666667,39.8154,6.1504,14.7896666667,20.4227333333,20.8121333333,40.8489333333,8.36326666667
468.70,20.4684,43.7868666667,43.2514,39.9094,6.16166666667,14.818,20.4402666667,20.8458666667,40.9204666667,8.36066666667
469.05,20.4797333333,43.8699333333,43.2954,39.9614,6.1302,14.7982666667,20.4306,20.8384666667,41.0041333333,8.3178
469.40,20.4855333333,43.9545333333,43.3485333334,40.0098666667,6.12953333333,14.7856666667,20.4329333333,20.8662666667,41.0568666667,8.32719999999
469.75,20.4985333333,44.0059333333,43.3997333333,40.0422,6.12166666667,14.7996,20.4280666667,20.8716,41.1007333333,8.31586666667
470.11,20.4822,44.0056,43.382,40.0403333333,6.133,14.7924666667,20.3808666666,20.8414,41.109,8.30126666667
470.46,20.4914666667,44.0942,43.4469333333,40.0772666667,6.13246666667,14.8000666667,20.3784666667,20.8448,41.1893333333,8.31493333333
470.81,20.4852666667,44.0941333333,43.3946,40.0714,6.1348,14.7915333333,20.3678,20.8228666667,41.143,8.30353333334
471.16,20.4438,44.112,43.402,40.0842666667,6.07846666667,14.7542666667,20.3215333333,20.7820666667,41.1526,8.23966666666
471.51,20.4348666667,44.1063333333,43.4022666667,40.0837333333,6.0892,14.7342,20.3046,20.7552666666,41.1655333333,8.22179999999
471.87,20.4869333333,44.2116666667,43.5197333333,40.1798666667,6.11873333333,14.7702666667,20.3444,20.8051333333,41.2685333333,8.24113333334
472.22,20.5095333333,44.2901333333,43.5868666667,40.269,6.12813333333,14.807,20.3585333333,20.8512,41.3429333333,8.27226666666
472.57,20.5442,44.3558666667,43.6403333333,40.3011333333,6.1734,14.8464,20.3593333333,20.8942,41.3836666667,8.32133333333
472.92,20.5489333333,44.388,43.6961333333,40.3507333333,6.2206,14.8781333334,20.3740666667,20.9278666666,41.4192,8.39693333333
473.27,20.5439333333,44.4251333333,43.7018,40.384,6.22333333333,14.8989333333,20.3596,20.9187333333,41.4326666667,8.3998
473.62,20.6062666667,44.5297333333,43.76,40.4642666667,6.29766666667,14.9476,20.4334666667,20.9792666667,41.5233333333,8.47199999999
473.98,20.6122666667,44.648,43.8638,40.5459333333,6.2488,14.9325333333,20.4489333333,20.9978,41.6030666667,8.45033333333
474.33,20.6021333333,44.6024,43.8330666667,40.5552,6.24946666667,14.9326666667,20.4066666667,20.9792,41.6138,8.43473333333
474.68,20.6112,44.6664,43.9027333333,40.6241333333,6.27133333333,14.9564,20.4176666667,21.0265333333,41.7171333333,8.46053333334
475.03,20.6349333333,44.7438666667,43.9832666667,40.7207333333,6.298,14.9871333333,20.4356666667,21.0794666667,41.804,8.49313333334
475.38,20.707,44.9063333333,44.1048666667,40.8482,6.32226666666,15.0494666667,20.508,21.1616,41.9441333333,8.55173333333
475.73,20.7045333333,44.9944666667,44.157,40.8888,6.29833333333,15.043,20.4861333333,21.1536,41.9877333333,8.54066666666
476.08,20.7324,45.0728,44.2172,40.9304,6.32933333333,15.0516,20.5010666667,21.1841333333,42.0612,8.55040000001
476.44,20.7166,45.0976,44.2266,40.9437333333,6.27913333333,15.0372666667,20.472,21.1548,42.1098,8.50306666666
476.79,20.6885333333,45.1073333334,44.2173333333,40.9329333333,6.2388,15.0084666667,20.4346,21.124,42.0928666667,8.46359999999
477.14,20.706,45.1433333333,44.235,40.9519333333,6.24246666667,15.0126666667,20.4322,21.1205333333,42.1139333333,8.45780000001
477.49,20.6770666667,45.15,44.2580666666,40.9646,6.19826666667,15.0152666667,20.3999333333,21.1248666667,42.1335333333,8.43146666666
477.84,20.7040666667,45.1956666667,44.2950666667,40.9887333333,6.22366666667,15.0288666667,20.3695333333,21.1396,42.1848,8.4516
478.19,20.6938666667,45.2462666667,44.341,41.0134,6.20253333333,15.0237333333,20.3660666667,21.1498666667,42.19,8.44906666667
478.54,20.7217333333,45.3169333333,44.3911333333,41.0643333333,6.1962,15.0509333333,20.3609333333,21.146,42.2098,8.46060000001
478.89,20.7046,45.3288,44.3710666666,41.0379333333,6.16693333334,15.019,20.3277333333,21.1142666667,42.1926,8.44466666666
479.24,20.677,45.3016,44.3500666667,41.0047333333,6.185,15.0196666667,20.281,21.0944,42.1708666667,8.45093333333
479.60,20.6758,45.2894,44.3148666667,41.0026666667,6.18,15.0162,20.2684666667,21.0824666667,42.1877333333,8.46486666667
479.95,20.6578666666,45.2715333333,44.2755333333,40.9576,6.1572,14.9971333333,20.2410666667,21.0712666667,42.1494,8.45233333333
480.30,20.6701333333,45.3181333333,44.304,40.9762,6.1698,14.9968,20.2638,21.0968666667,42.1814,8.46486666667
480.65,20.6988666667,45.373,44.3162666667,40.9438666667,6.188,15.0116666667,20.2822,21.1039333333,42.2062666667,8.48620000001
481.00,20.6976,45.4446,44.3384,40.9415333333,6.1658,15.0128,20.2818,21.1102666667,42.2857333333,8.48466666667
481.35,20.669,45.4827333333,44.3344666667,40.9163333333,6.13653333333,14.9938666667,20.2473333333,21.0961333333,42.3253333333,8.46120000001
481.70,20.6332,45.4812666667,44.2959333333,40.8676,6.11246666667,14.9856666667,20.2399333333,21.0925333333,42.3197333333,8.45053333333
482.05,20.6296666667,45.5467333333,44.3166666667,40.8705333333,6.12393333333,15.0005333333,20.2442666667,21.0926,42.3886666667,8.45413333333
482.40,20.6217333333,45.5826666667,44.3292666667,40.8594666667,6.11526666667,14.9936,20.2432666667,21.1020666667,42.4176,8.44346666666
482.75,20.622,45.5982,44.3504,40.8470666666,6.11053333333,14.999,20.2536,21.1065333333,42.4524,8.44853333333
483.10,20.6164666667,45.6173333333,44.3539333333,40.8327333333,6.09206666667,14.9873333333,20.2472666667,21.1042,42.4685333333,8.43180000001
483.45,20.5941333333,45.6016,44.3280666667,40.8072,6.09253333333,14.9778,20.2294,21.1002666667,42.4484666667,8.42179999999
483.80,20.5838666667,45.6275333333,44.3366666667,40.8287333333,6.09693333333,14.9919333333,20.2282,21.0958,42.48,8.42906666666
484.15,20.5873333333,45.668,44.3614666667,40.8462666667,6.09773333333,15.0046666667,20.2272666667,21.1054,42.5125333333,8.43593333333
484.50,20.5764,45.7179333333,44.3935333333,40.8882666667,6.08726666667,15.0124,20.2218666667,21.116,42.5551333333,8.42459999999
484.85,20.5544,45.7233333333,44.3899333333,40.8876,6.0728,14.9951333333,20.1954,21.1059333333,42.554,8.40886666667
485.20,20.5506,45.7516,44.4048666667,40.9012666667,6.0778,15.0065333333,20.1889333333,21.1106666667,42.5625333334,8.41539999999
485.55,20.5521333333,45.7994666667,44.4423333333,40.9429333333,6.08173333333,15.0114666667,20.1811333333,21.1168,42.5942666667,8.41740000001
485.90,20.5660666667,45.8431333333,44.4724666667,40.9827333333,6.0876,15.0177333333,20.1798666666,21.1328666667,42.6156,8.43246666667
486.25,20.5624,45.8664,44.499,41.0044,6.09573333333,15.0250666667,20.1680666667,21.1374666667,42.6461333333,8.4454
486.60,20.5743333333,45.9182,44.5264,41.0484,6.1134,15.0485333333,20.1597333333,21.1534666667,42.6842,8.46106666667
486.95,20.5552,45.9386666667,44.5172,41.0698,6.11026666667,15.0444,20.1368,21.1368666667,42.6832,8.45206666667
487.30,20.5891333333,46.0278666667,44.5991333333,41.1412,6.1294,15.073,20.1535333333,21.1728666667,42.773,8.48099999999
487.65,20.5923333333,46.0598666667,44.6282,41.1588666667,6.12166666667,15.0686,20.1341333333,21.1729333333,42.8083333333,8.47386666667
488.00,20.5683333333,46.0596666667,44.6205333333,41.1727333333,6.11886666667,15.0478,20.1011333333,21.1597333333,42.8019333333,8.46733333333
488.35,20.5757333333,46.0789333333,44.6438666667,41.203,6.13633333333,15.06,20.0791333333,21.1662666667,42.8495333333,8.48613333333
488.70,20.5872,46.124,44.6880666667,41.2506,6.16033333333,15.0812666667,20.0736,21.1856666667,42.8896,8.50493333333
489.05,20.5842666667,46.1509333333,44.7200666666,41.286,6.15453333333,15.0652,20.0437333333,21.185,42.9374,8.50433333334
489.40,20.5790666667,46.1716666667,44.7386,41.3134666667,6.16106666667,15.0672,20.0142666667,21.1758666667,42.9757333333,8.50406666667
489.75,20.5549333333,46.1882666667,44.7508,41.3366,6.15346666667,15.0509333333,19.9731333333,21.1691333333,43.0069333333,8.49000000001
490.10,20.5622,46.2439333333,44.7968,41.3850666667,6.1776,15.0761333333,19.9664,21.1939333333,43.0528666667,8.50999999999
490.45,20.5355333333,46.2688,44.8049333333,41.4084,6.164,15.0518,19.9282666667,21.1704,43.0652,8.48946666667
490.80,20.5569333333,46.3385333333,44.8878666667,41.4746,6.17606666667,15.0666,19.9229333333,21.2021333333,43.1531333333,8.51213333333
491.15,20.5594666667,46.3903333333,44.9248666667,41.5227333333,6.18113333334,15.071,19.9100666667,21.197,43.1956666667,8.51273333333
491.50,20.5309333333,46.395,44.9338666667,41.5405333333,6.17046666667,15.0475333333,19.8688666667,21.1886666667,43.1902,8.49619999999
491.85,20.5637333333,46.4914666666,45.0268,41.6188666667,6.19586666667,15.0957333333,19.8882,21.2242,43.2897333333,8.52806666667
492.20,20.5583333334,46.5131333333,45.0336,41.6508,6.19206666667,15.0912,19.8665333333,21.2172,43.2952666667,8.52480000001
492.55,20.5607333333,46.5704,45.0979333334,41.7150666667,6.1894,15.0951333333,19.8622666667,21.2214666667,43.3504666667,8.5282
492.90,20.5756666667,46.6762,45.1765333333,41.809,6.2056,15.126,19.8723333333,21.2440666667,43.4254666667,8.52993333333
493.25,20.5964666667,46.7674666667,45.2759333333,41.9070666667,6.23273333334,15.1655333333,19.8915333333,21.2912,43.5216,8.56560000001
493.60,20.5891333333,46.7845333333,45.3038666667,41.9490666667,6.2354,15.1736,19.8712,21.2842666667,43.5510666667,8.57319999999
493.95,20.5838666667,46.8424,45.3438,42.028,6.21806666667,15.163,19.8370666667,21.2685333333,43.6196666667,8.55533333333
494.30,20.6233333333,46.9629333333,45.4756666667,42.1553333333,6.24113333333,15.1957333333,19.8324666667,21.3228666667,43.7418666667,8.58999999999
494.65,20.6564666667,47.057,45.5635333333,42.2617333333,6.27773333333,15.2376,19.8498,21.3604666667,43.8266666667,8.61639999999
495.00,20.6294,47.0871333333,45.6053333333,42.31,6.239,15.2048,19.795,21.3520666667,43.8564666667,8.57686666667
495.34,20.6833333333,47.2166666667,45.713,42.4310666667,6.29166666667,15.2625333333,19.8271333333,21.3914666667,43.9833333333,8.62753333333
495.69,20.6784,47.2807333333,45.7626666667,42.5124666667,6.27893333333,15.2379333333,19.8012,21.3882,44.0409333333,8.61213333334
496.04,20.6914666667,47.3938,45.8449333333,42.5833333333,6.2858,15.2341333333,19.7907333333,21.4155333333,44.1367333333,8.62326666666
496.39,20.6998666667,47.4321333333,45.8692666666,42.6261333333,6.30493333333,15.2566,19.7687333333,21.4274666667,44.1996,8.6458
496.74,20.7184666667,47.4571333333,45.9064666667,42.6667333333,6.3272,15.2716666667,19.7629333333,21.4384,44.2345333333,8.67260000001
497.09,20.6994666667,47.4939333333,45.9205333333,42.6831333333,6.29766666667,15.235,19.7174,21.427,44.2487333333,8.65793333334
