wavelength,Back_IncPerf,Belly_IncPerf,Breast_IncPerf,Crissum_IncPerf,Crown_IncPerf,DorTail_IncPerf,Patch10_IncPerf,Patch11_IncPerf,Rump_IncPerf,Throat_IncPerf,WingTip_IncPerf
808.66,20.7786666667,35.85,27.451,25.022,17.8226666667,16.3886666667,1.99033333333,33.582,16.3593333333,19.11,14.633
808.97,19.9883333333,34.8456666667,26.1266666667,24.2586666667,16.6073333333,15.243,0.0296666666667,32.918,15.154,17.9123333333,13.1673333333
809.27,20.2243333333,33.983,26.1883333333,24.2693333333,16.652,15.9136666667,0.708333333333,32.241,15.53,17.715,12.9023333333
809.58,20.695,34.2316666667,26.1156666667,24.199,16.442,16.472,0.689,32.39,15.9026666667,18.269,12.3386666667
809.88,20.8603333333,34.004,26.2276666667,24.0316666667,15.4316666667,15.95,0.335333333333,31.473,15.523,18.146,12.3513333333
810.19,22.5176666667,34.4333333333,27.406,24.259,16.865,16.4683333333,1.28333333333,31.439,16.529,18.6376666667,13.7793333333
810.49,23.5133333333,34.5533333333,27.4166666667,24.4283333333,16.987,16.8956666667,1.61666666667,31.107,16.438,18.6643333333,14.6386666667
810.80,22.8686666667,34.5953333333,26.1616666667,24.038,16.7746666667,16.8976666667,1.32366666667,30.5175,15.574,17.3593333333,13.85
811.10,23.544,34.5726666667,26.2393333333,24.2566666667,17.6273333333,17.875,2.50933333333,30.344,15.4893333333,17.286,14.808
811.41,24.2023333333,35.6713333333,26.6666666667,24.613,18.6413333333,19.1466666667,3.03333333333,30.948,15.7346666667,17.567,14.9133333333
811.71,23.986,36.375,26.6476666667,25.0316666667,19.1063333333,19.0746666667,3.80233333333,31.036,16.4133333333,17.4906666667,15.019
812.02,25.0236666667,38.3066666667,28.0453333333,26.566,20.176,20.0816666667,6.075,31.067,17.4063333333,18.4136666667,16.9343333333
812.32,26.1296666667,39.6526666667,29.5103333333,28.278,21.169,21.39,8.215,32.654,19.3363333333,20.0633333333,18.6096666667
812.63,26.0396666667,40.467,30.1343333333,29.1746666667,21.401,20.8893333333,8.541,33.2535,19.9616666667,21.497,19.418
812.93,26.351,40.4423333333,30.6793333333,29.858,22.2746666667,21.39,10.0473333333,33.128,20.8213333333,21.801,20.6636666667
813.24,26.6163333333,40.4896666667,31.4816666667,30.728,22.944,21.9396666667,10.7656666667,33.286,21.155,22.3793333333,21.3746666667
813.54,25.7736666667,39.713,30.4303333333,31.324,21.9456666667,21.946,10.6856666667,32.9185,21.276,21.6266666667,20.5423333333
813.85,26.244,40.0646666667,31.187,32.065,22.1136666667,22.569,11.2516666667,33.3655,22.0163333333,22.1463333333,21.2683333333
814.15,26.9493333333,39.9473333333,32.1486666667,32.05,22.5406666667,22.8693333333,11.1876666667,33.366,22.573,23.33,21.619
814.46,26.548,39.328,32.4113333333,31.7523333333,22.8586666667,22.4636666667,10.277,33.399,22.859,23.6823333333,20.4546666667
814.76,26.778,38.741,32.186,31.465,22.9763333333,21.3373333333,10.095,32.7435,22.583,23.4676666667,19.8623333333
815.07,26.825,38.454,32.6393333333,31.6483333333,22.927,21.936,9.84466666667,32.7055,22.068,23.819,19.7553333333
815.37,26.68,37.932,32.2243333333,30.9853333333,23.2876666667,22.505,9.622,32.828,22.4396666667,23.5813333333,19.3413333333
815.68,25.6606666667,37.0726666667,31.0766666667,29.755,22.792,22.147,8.63966666667,31.093,20.793,22.9853333333,18.0206666667
815.98,25.9543333333,36.9586666667,30.9593333333,29.1306666667,22.8746666667,22.3933333333,7.98833333333,31.0395,20.051,22.5216666667,17.3883333333
816.29,26.494,37.5836666667,31.863,29.5943333333,23.0746666667,22.1156666667,7.638,31.7835,19.9106666667,23.2023333333,17.354
816.59,26.66,37.3816666667,31.4356666667,28.9373333333,22.9283333333,22.138,6.60966666667,31.784,19.829,23.1813333333,16.8563333333
816.89,27.5713333333,38.383,32.2803333333,29.0583333333,23.11,22.8936666667,6.69133333333,31.877,19.9196666667,24.1636666667,17.72
817.20,27.637,38.5473333333,32.399,29.2946666667,23.7193333333,23.2366666667,7.11266666667,32.595,19.952,25.0153333333,17.3296666667
817.50,27.502,38.7003333333,32.753,29.301,23.2956666667,22.9186666667,7.62966666667,32.463,19.9883333333,25.1813333333,17.4643333333
817.81,27.6686666667,39.169,31.9386666667,29.3196666667,21.947,22.0043333333,7.20166666667,31.8105,19.4136666667,25.1636666667,17.9333333333
818.11,26.8146666667,38.784,31.2516666667,29.088,21.227,21.857,6.84766666667,31.635,19.337,24.952,17.9403333333
818.41,26.0363333333,38.0243333333,30.258,28.199,21.1623333333,20.8233333333,6.20233333333,30.9615,18.2953333333,24.368,17.4616666667
818.72,26.3776666667,38.0203333333,30.167,28.1973333333,21.2416666667,20.9673333333,5.98333333333,31.638,18.1503333333,23.8843333333,17.7263333333
819.02,26.751,38.3056666667,29.972,28.1276666667,21.7553333333,20.448,5.69566666667,31.6875,18.161,23.4826666667,17.9503333333
819.33,26.8473333333,38.602,29.933,28.1906666667,22.1453333333,20.487,5.75133333333,31.738,18.0523333333,23.048,18.178
819.63,26.1606666667,38.103,29.0366666667,27.7076666667,21.6456666667,19.9893333333,5.46133333333,31.704,17.677,22.2463333333,17.5856666667
819.93,26.071,38.4616666667,29.6023333333,28.5583333333,21.818,19.868,6.08,32.2435,17.9486666667,22.6316666667,18.0713333333
820.24,26.21,39.0423333333,29.83,28.935,22.1486666667,19.5796666667,6.241,32.503,18.0746666667,23.07,18.0486666667
820.54,25.9966666667,39.0116666667,29.9833333333,28.7753333333,21.7793333333,19.0553333333,6.04066666667,32.043,17.7266666667,22.6796666667,17.7923333333
820.85,25.7036666667,38.9046666667,29.868,28.7626666667,21.6433333333,18.697,5.968,31.8695,17.6866666667,22.4456666667,17.545
821.15,25.8866666667,39.151,30.1326666667,28.8653333333,21.978,18.9333333333,6.18766666667,32.3625,17.946,22.8666666667,17.576
821.45,26.054,39.5326666667,30.5933333333,28.9553333333,22.1826666667,19.076,6.508,32.724,18.1136666667,23.432,17.93
821.76,26.2406666667,39.8596666667,30.8453333333,29.1196666667,22.249,19.148,6.621,32.979,18.3456666667,23.5236666667,18.0286666667
822.06,26.3393333333,40.1313333333,31.1956666667,29.299,22.3423333333,19.0096666667,6.64666666667,32.9065,18.5353333333,23.86,18.1813333333
822.36,26.3953333333,40.0836666667,31.293,29.3496666667,22.2183333333,19.076,6.72633333333,32.855,18.6463333333,23.9496666667,18.0773333333
822.67,26.3613333333,40.0143333333,31.184,29.259,21.9726666667,18.9026666667,6.74033333333,32.745,18.5583333333,24.0216666667,17.9643333333
822.97,26.3853333333,40.1136666667,31.384,29.3273333333,22.1226666667,18.828,6.66066666667,32.574,18.541,24.2153333333,18.021
823.27,26.546,40.3233333333,31.2676666667,29.2943333333,22.2736666667,18.8736666667,6.615,32.3035,18.6953333333,24.2286666667,17.9393333333
823.58,26.56,40.2426666667,31.3656666667,29.185,22.2693333333,18.9086666667,6.65133333333,32.185,18.7856666667,24.1143333333,17.9926666667
823.88,26.6,40.2193333333,31.392,29.2626666667,22.2036666667,18.9516666667,6.62933333333,32.1305,18.938,24.305,18.043
824.18,26.8543333333,40.592,31.5243333333,29.458,22.3963333333,19.1416666667,6.81966666667,32.323,19.0283333333,24.561,18.226
824.49,26.595,40.4706666667,31.3703333333,29.3483333333,22.2276666667,19.0083333333,6.98766666667,31.8945,18.9583333333,24.349,18.268
824.79,26.628,40.386,31.0373333333,29.2903333333,22.1366666667,18.8803333333,6.87,31.353,18.926,24.1123333333,17.865
825.09,26.7573333333,40.304,31.0623333333,29.374,22.127,19.2043333333,7.11866666667,31.1315,19.056,24.5756666667,18.0493333333
825.39,26.8176666667,40.153,30.637,29.2623333333,22.0333333333,19.2846666667,7.30266666667,31.13,18.886,24.541,17.8156666667
825.70,26.6863333333,40.3973333333,30.745,29.4836666667,22.1013333333,19.2716666667,7.34866666667,31.392,18.8986666667,24.701,18.043
826.00,26.8676666667,40.8146666667,31.325,30.1513333333,22.8163333333,19.871,7.53766666667,32.075,19.228,25.1973333333,18.427
826.30,26.906,41.0143333333,31.487,30.2906666667,22.906,20.171,7.89733333333,32.4105,19.5326666667,25.299,18.541
826.61,26.8246666667,40.9213333333,31.7206666667,30.491,22.7753333333,20.3503333333,7.88933333333,32.701,19.631,25.4786666667,18.842
826.91,26.3756666667,40.5726666667,31.4676666667,30.259,22.3396666667,20.0283333333,7.35666666667,32.3125,19.1836666667,25.308,18.5266666667
827.21,26.5073333333,40.6113333333,31.6086666667,30.2173333333,22.5233333333,20.05,7.33733333333,32.4295,19.289,25.2346666667,18.73
827.51,26.3393333333,40.5573333333,31.4663333333,30.2423333333,22.4483333333,20.121,6.93333333333,32.345,19.1273333333,25.4063333333,18.861
827.82,26.2246666667,40.6556666667,31.4873333333,30.0803333333,22.306,20.108,6.09133333333,32.2155,18.789,25.245,18.6636666667
828.12,26.3803333333,40.9746666667,31.9163333333,30.393,22.5003333333,20.5006666667,5.99933333333,32.956,18.832,25.5063333333,19.1233333333
828.42,26.0536666667,40.84,31.985,30.5376666667,22.6196666667,20.4343333333,5.56266666667,33.0565,18.788,25.188,19.143
828.72,25.617,40.6946666667,32.2993333333,30.8023333333,22.6386666667,20.648,5.216,33.1015,18.673,24.9226666667,19.3516666667
829.02,25.554,40.132,32.065,30.729,22.662,20.4803333333,4.65066666667,32.5215,18.5186666667,24.759,19.5163333333
829.33,25.698,40.1863333333,31.62,30.6516666667,22.3093333333,20.037,4.488,32.039,18.622,24.488,19.7206666667
829.63,26.1563333333,40.8453333333,31.7013333333,31.429,22.3266666667,20.2763333333,4.28933333333,31.733,18.9996666667,24.524,20.2553333333
829.93,25.9386666667,40.4976666667,31.813,31.3063333333,21.9533333333,19.765,3.77766666667,30.995,18.406,24.0726666667,19.742
830.23,25.9286666667,40.3616666667,31.953,31.3,22.3893333333,19.8793333333,4.09133333333,31.1745,18.273,23.8203333333,20.0553333333
830.54,25.649,40.4873333333,31.558,31.2133333333,22.549,20.0053333333,4.45133333333,31.28,18.1766666667,23.1586666667,19.6873333333
830.84,26.4173333333,40.0596666667,31.95,31.0006666667,23.3523333333,20.369,5.18033333333,31.977,19.094,22.62,19.962
831.14,26.815,39.4393333333,32.2056666667,31.6006666667,23.8173333333,20.7096666667,5.88566666667,32.5495,19.6643333333,22.772,19.802
831.44,25.7036666667,37.879,30.4923333333,30.844,22.3216666667,19.0206666667,4.97833333333,30.9255,18.2626666667,21.185,18.5336666667
831.74,25.3956666667,37.354,29.3386666667,29.7533333333,21.6083333333,18.288,4.61733333333,30.4665,17.4836666667,20.2073333333,17.8466666667
832.04,26.1783333333,38.3393333333,29.0596666667,29.7926666667,21.734,18.2173333333,5.25033333333,30.1465,17.973,20.6596666667,18.193
832.35,26.2163333333,38.6083333333,28.945,29.5133333333,21.7596666667,18.44,5.912,30.9005,18.3036666667,21.305,18.5083333333
832.65,25.582,37.9886666667,28.7636666667,29.105,21.653,18.5566666667,5.35966666667,31.102,18.4496666667,21.3323333333,18.471
832.95,25.4773333333,37.7486666667,29.0173333333,28.8386666667,21.758,18.4963333333,5.23066666667,31.474,18.2973333333,21.4996666667,18.2376666667
833.25,25.606,37.7086666667,28.9016666667,29.034,22.0833333333,18.807,5.322,31.7615,18.39,21.7803333333,17.9166666667
833.55,25.8666666667,38.0663333333,28.7286666667,29.279,21.941,18.6386666667,4.93466666667,31.7285,18.015,21.5006666667,17.5383333333
833.85,25.268,37.7503333333,28.6303333333,28.934,21.817,18.4366666667,4.66766666667,31.4915,17.7933333333,21.6023333333,17.042
834.16,25.0403333333,37.8633333333,28.7673333333,29.2846666667,21.5446666667,18.7623333333,4.92266666667,30.8455,17.603,21.9013333333,16.8183333333
834.46,25.6726666667,38.4823333333,29.4583333333,29.9066666667,21.6006666667,19.0886666667,5.47166666667,31.082,17.9943333333,22.4616666667,17.5453333333
834.76,25.7926666667,39.27,30.0516666667,30.4386666667,22.0133333333,19.69,5.66,31.2775,18.6206666667,23.0826666667,17.8466666667
835.06,26.254,40.0273333333,31.0763333333,31.2503333333,22.261,20.1583333333,5.98,31.5685,19.0586666667,23.862,18.268
835.36,25.8486666667,39.264,30.736,30.92,22.352,20.2863333333,5.501,31.319,18.6093333333,23.722,18.0163333333
835.66,25.5466666667,39.0673333333,30.9236666667,31.0353333333,22.222,20.2366666667,5.24333333333,30.8235,17.983,23.1593333333,17.4253333333
835.96,25.369,38.7556666667,30.4043333333,30.9853333333,22.2706666667,19.8743333333,5.20433333333,29.557,17.26,22.8516666667,16.4853333333
836.26,25.2883333333,38.402,30.0613333333,31.4293333333,22.5796666667,19.925,5.57766666667,29.525,17.0286666667,22.9553333333,16.1976666667
836.57,24.8586666667,38.2396666667,29.706,31.0733333333,22.272,19.4766666667,6.036,29.572,16.6813333333,22.361,16.206
836.87,24.642,38.151,30.078,31.6733333333,22.6236666667,20.1173333333,6.83633333333,30.078,17.4153333333,23.177,17.3503333333
837.17,25.5593333333,38.7293333333,30.0673333333,32.6586666667,23.181,20.554,7.95166666667,30.884,17.9623333333,23.9616666667,18.6013333333
837.47,25.0003333333,38.3406666667,29.6253333333,31.4983333333,23.012,19.4573333333,7.913,30.6765,18.234,23.5856666667,18.8836666667
837.77,24.2573333333,37.444,28.5713333333,30.3213333333,23.199,18.885,7.81466666667,29.6705,17.6233333333,22.7103333333,18.6003333333
838.07,25.192,36.4873333333,28.2183333333,29.1133333333,23.4866666667,17.9456666667,7.63,29.987,17.306,22.421,18.372
838.37,24.8366666667,35.512,26.3616666667,27.9303333333,23.486,17.2986666667,7.669,29.412,16.863,21.525,18.1263333333
838.67,24.3976666667,34.691,26.7633333333,27.7266666667,21.5506666667,16.4693333333,7.13966666667,29.435,16.9953333333,20.4553333333,16.8636666667
838.97,23.2976666667,34.748,26.216,27.1883333333,20.6453333333,16.1363333333,5.96833333333,29.642,16.6666666667,19.8053333333,16.4013333333
839.27,23.1686666667,35.3303333333,28.007,26.7643333333,20.9496666667,17.3993333333,6.924,30.959,17.0883333333,20.062,16.822
839.57,21.7606666667,34.361,26.8993333333,24.6646666667,19.5263333333,17.1136666667,4.06633333333,29.558,15.773,17.1583333333,15.7283333333
839.87,22.1183333333,35.0693333333,27.9483333333,24.5213333333,19.8933333333,18.113,2.62566666667,28.5715,15.2203333333,16.7333333333,16.244
840.17,22.2223333333,35.7046666667,28.678,25.428,20.2463333333,18.9286666667,3.689,29.842,16.513,17.128,16.5566666667
840.47,22.6063333333,36.259,29.1663333333,25.5763333333,19.947,19.06,2.837,29.521,16.401,17.819,16.8883333333
840.77,22.8533333333,36.611,28.9013333333,26.5926666667,20.2216666667,20.6373333333,1.89266666667,30.817,15.374,17.9593333333,16.0203333333
841.07,22.9903333333,36.3893333333,29.384,27.0333333333,20.6863333333,21.2033333333,2.02166666667,31.312,15.703,18.4296666667,14.4806666667
841.37,22.598,36.5196666667,29.6076666667,27.402,20.637,21.7646666667,1.667,30.221,15.9313333333,17.745,12.745
841.67,22.9423333333,37.294,30.7096666667,27.3146666667,20.473,22.531,1.646,31.5585,17.1296666667,17.5923333333,11.677
841.97,23.145,37.7626666667,30.9523333333,27.298,20.4316666667,23.1453333333,0.72,33.4715,16.9436666667,17.3306666667,11.074
842.27,25.0996666667,38.8983333333,33.0493333333,27.882,22.1466666667,24.8156666667,2.95266666667,35.0935,18.7963333333,19.4773333333,12.7766666667
842.57,26.837,40.1336666667,33.8796666667,29.2653333333,22.6473333333,25.7436666667,3.27833333333,37.0675,21.0686666667,20.2793333333,13.8433333333
842.87,28.727,41.9063333333,35.5726666667,30.5183333333,23.6723333333,26.1673333333,5.05433333333,38.8675,22.265,23.8003333333,15.3553333333
843.17,27.7776666667,42.4603333333,34.8546666667,30.5556666667,23.8093333333,25.529,5.95233333333,39.6825,23.4126666667,25.2643333333,14.947
843.47,26.5963333333,39.579,33.0526666667,27.0176666667,22.386,24.5613333333,3.43833333333,37.579,20.772,23.2283333333,12.0703333333
843.77,26.5626666667,38.1696666667,33.11,26.5626666667,23.586,25.0743333333,4.018,37.277,20.8333333333,23.1396666667,11.235
844.07,27.1713333333,37.4906666667,33.1103333333,26.8,24.9443333333,23.7566666667,4.38,36.971,22.1233333333,21.9746666667,12.5463333333
844.37,28.5046666667,39.486,33.4893333333,27.1026666667,26.4016666667,24.299,4.673,37.9675,22.5076666667,20.8723333333,16.0436666667
844.67,28.697,39.888,33.1733333333,26.6186666667,26.219,25.5793333333,4.876,39.3285,22.1423333333,20.8633333333,19.4243333333
844.97,27.7636666667,40.675,32.3206666667,27.848,26.329,24.81,3.88166666667,39.114,19.6623333333,21.2656666667,20.2533333333
845.27,28.607,42.2053333333,31.509,29.1876666667,29.2703333333,26.2023333333,6.46766666667,39.428,22.8853333333,23.549,22.471
845.57,27.636,40.4763333333,29.677,29.762,28.4866666667,25.5956666667,4.33666666667,38.01,21.3433333333,22.024,20.5783333333
845.87,26.9596666667,40.224,29.5436666667,31.6106666667,30.0603333333,26.7013333333,5.51233333333,38.1135,19.5523333333,22.0503333333,20.413
846.17,26.702,40.9373333333,29.443,31.9186666667,29.9736666667,29.9733333333,5.39366666667,38.1965,20.955,22.6346666667,20.336
846.47,30.901,41.9816666667,31.982,34.9553333333,32.973,33.3333333333,8.37833333333,40.135,23.4233333333,24.5043333333,22.6126666667
846.77,34.259,46.9443333333,34.9073333333,38.5183333333,37.8703333333,36.7593333333,11.0186666667,42.778,26.2036666667,27.0373333333,25.463
847.07,32.5843333333,46.9103333333,34.0823333333,37.0786666667,36.985,37.734,9.73766666667,41.4325,26.779,24.719,25.3743333333
847.37,33.8053333333,46.5533333333,35.5993333333,36.355,35.3163333333,37.5826666667,10.104,40.793,26.5343333333,26.7233333333,24.929
847.67,28.7356666667,42.912,31.705,35.728,32.184,35.6323333333,8.71633333333,37.931,23.7546666667,27.1073333333,22.1266666667
847.97,27.037,41.4816666667,30.0,33.796,32.7776666667,33.5186666667,9.44466666667,39.028,24.074,27.222,20.926
848.26,26.685,38.4336666667,28.962,32.4226666667,32.7866666667,32.3316666667,8.10566666667,35.3825,23.7703333333,25.5006666667,19.49
848.56,24.931,36.1956666667,28.7166666667,30.9326666667,30.748,31.4866666667,6.74066666667,29.64,20.1293333333,22.715,18.5596666667
848.86,25.0893333333,38.441,29.391,31.8996666667,32.706,31.9893333333,9.05033333333,28.36,22.3116666667,21.774,19.803
849.16,24.366,37.4096666667,28.623,29.4383333333,30.616,30.163,7.79,25.2715,21.1956666667,21.2863333333,17.391
849.46,22.367,33.5943333333,27.6763333333,30.4613333333,30.4613333333,28.3726666667,8.52933333333,23.368,20.5396666667,20.1043333333,16.101
849.76,19.335,31.059,27.9963333333,28.609,28.259,26.9466666667,6.91166666667,22.835,18.1976666667,18.2853333333,13.6483333333
850.06,17.9486666667,28.5473333333,27.5213333333,29.6583333333,25.3846666667,25.2136666667,5.641,22.0515,18.2053333333,18.4616666667,11.9656666667
850.36,19.0726666667,28.8713333333,27.8213333333,30.2713333333,24.7593333333,24.2346666667,3.49966666667,23.622,15.748,17.9353333333,11.4613333333
850.65,16.8013333333,28.931,25.8756666667,28.7513333333,23.8993333333,23.54,0.988333333333,23.585,12.9376666667,15.7233333333,9.524
850.95,18.4213333333,30.7896666667,27.193,27.193,24.649,23.5086666667,1.14033333333,24.8685,13.772,16.7546666667,9.123
851.25,19.4953333333,30.1133333333,26.8933333333,28.5463333333,24.543,23.8466666667,1.13133333333,23.76,13.9253333333,16.4493333333,8.96466666667
851.55,22.656,31.5103333333,30.382,30.6423333333,26.736,27.0833333333,3.993,27.474,17.535,20.6596666667,11.111
851.85,25.368,34.8053333333,32.814,32.0346666667,30.2163333333,28.4846666667,6.49333333333,31.169,20.433,23.6363333333,12.7273333333
852.15,26.2223333333,35.5556666667,34.133,30.5776666667,30.222,29.4223333333,6.84433333333,32.5335,21.0666666667,26.4,13.6
852.45,26.1263333333,36.036,33.0633333333,29.7296666667,29.3693333333,27.9276666667,5.49533333333,33.3785,20.3603333333,24.5946666667,13.7836666667
852.74,29.062,39.09,33.7046666667,29.7123333333,30.7336666667,27.2983333333,5.75666666667,34.6795,20.427,24.1413333333,12.628
853.04,30.5473333333,39.3853333333,30.3556666667,29.8753333333,29.1066666667,26.321,4.13066666667,34.726,19.9806666667,23.3426666667,10.951
853.34,30.202,40.808,28.6866666667,28.1816666667,28.0806666667,26.7676666667,3.43466666667,32.879,17.9796666667,21.8183333333,7.67666666667
853.64,28.468,38.9233333333,27.7436666667,27.3293333333,27.7433333333,26.1906666667,2.79533333333,31.056,19.5653333333,21.8423333333,5.48666666667
853.94,25.1573333333,35.7443333333,26.52,25.5766666667,25.9956666667,24.9476666667,2.201,27.201,17.7146666667,20.1256666667,5.241
854.23,24.3123333333,33.6633333333,25.0826666667,26.2926666667,25.0823333333,26.8426666667,1.10033333333,25.4125,15.9513333333,18.0416666667,4.07033333333
854.53,25.913,36.758,25.9133333333,28.653,27.283,29.7946666667,2.05466666667,26.712,16.096,19.5203333333,4.68033333333
854.83,23.611,37.1526666667,23.4956666667,25.8103333333,25.0003333333,29.1666666667,0.463,26.3885,14.1203333333,17.7083333333,4.167
855.13,20.7406666667,35.432,21.358,25.9256666667,19.8766666667,27.7776666667,-4.93833333333,26.4815,9.01233333333,15.926,0.617333333333
855.43,20.4106666667,31.7633333333,18.4783333333,26.0866666667,16.6666666667,24.396,-7.367,26.812,4.71,13.285,0.120666666667
855.72,20.4303333333,31.0633333333,18.9963333333,28.435,15.89,27.24,-6.09333333333,28.853,5.97366666667,15.0536666667,3.823
856.02,20.6983333333,32.0096666667,21.3,30.5656666667,14.8013333333,30.325,-5.29466666667,31.5885,7.70133333333,16.366,10.108
856.32,17.728,29.338,19.101,27.091,11.6106666667,26.7163333333,-10.2373333333,27.5285,3.371,14.1073333333,10.861
856.62,21.7026666667,29.856,22.0623333333,26.259,14.0286666667,26.379,-7.79366666667,31.1155,5.39566666667,17.1463333333,14.3886666667
856.91,23.0343333333,33.9976666667,24.031,28.5713333333,17.7186666667,27.2423333333,-3.433,32.558,7.08733333333,20.8196666667,17.8296666667
857.21,26.2293333333,35.6286666667,26.2293333333,31.9126666667,19.235,27.7596666667,-0.874333333333,35.7375,12.6776666667,25.3553333333,20.109
857.51,27.2916666667,36.875,28.6456666667,32.2916666667,20.104,27.3956666667,-0.208333333333,36.5625,15.8333333333,27.396,21.1463333333
857.81,28.166,36.2716666667,30.4963333333,31.7123333333,17.528,28.166,0.405,36.018,16.1093333333,29.483,22.0873333333
858.10,29.358,37.309,31.1926666667,33.639,19.062,29.154,2.44666666667,35.9325,16.9216666667,29.8676666667,21.5086666667
858.40,28.9583333333,35.9373333333,29.375,29.8963333333,17.9166666667,28.3333333333,1.97933333333,32.969,15.8333333333,28.4373333333,20.3126666667
858.70,30.8033333333,39.384,30.913,31.353,19.692,31.243,2.31033333333,34.323,18.4816666667,30.5833333333,20.682
858.99,29.6296666667,39.1693333333,32.099,32.4353333333,20.651,30.6396666667,1.34666666667,32.8285,18.7433333333,29.0683333333,18.8553333333
859.29,30.499,37.415,30.4986666667,31.4056666667,21.9956666667,30.6123333333,1.701,34.524,18.821,28.7983333333,18.1406666667
859.59,30.1006666667,39.7993333333,32.2186666667,31.7726666667,26.756,33.5563333333,4.57066666667,38.4615,24.3033333333,29.8776666667,19.398
859.89,25.324,36.1603333333,27.7973333333,30.271,23.7926666667,31.331,1.17766666667,36.5725,22.9683333333,28.2686666667,17.55
860.18,23.9543333333,32.9533333333,25.7286666667,29.2776666667,20.659,30.672,0.634,35.5515,22.814,25.8556666667,16.603
860.48,21.2736666667,30.6233333333,23.4416666667,27.3713333333,18.699,29.4036666667,-2.981,35.366,19.1056666667,21.8156666667,13.415
860.78,23.1206666667,33.759,23.9716666667,29.22,20.142,31.0636666667,-3.40433333333,40.4255,21.1346666667,22.4116666667,17.0213333333
861.07,20.4546666667,34.2423333333,22.121,26.212,20.303,29.697,-7.42466666667,40.909,22.4243333333,16.6666666667,13.6363333333
861.37,18.777,32.6053333333,20.8153333333,24.5996666667,18.7773333333,26.6376666667,-9.46133333333,41.4845,21.834,16.7393333333,13.8283333333
861.67,18.4743333333,32.5303333333,23.8286666667,26.6396666667,22.49,23.0256666667,-7.76466666667,41.9675,23.0253333333,18.0723333333,14.8593333333
861.96,14.8883333333,26.2186666667,20.9486666667,23.847,22.5296666667,18.8403333333,-10.145,40.316,20.158,15.0196666667,12.5166666667
862.26,15.99,27.798,18.081,22.386,22.755,16.482,-11.316,38.376,18.819,15.867,12.054
862.56,12.879,28.7876666667,18.0556666667,22.8533333333,21.591,12.6263333333,-16.288,32.197,17.6766666667,15.909,9.091
862.85,16.486,29.8436666667,20.698,23.4656666667,20.5776666667,15.1623333333,-13.9586666667,33.0325,17.9303333333,19.4946666667,10.2283333333
863.15,19.9996666667,31.5253333333,24.6326666667,26.2146666667,23.842,16.723,-10.8473333333,34.7455,19.661,22.034,14.0113333333
863.45,19.6606666667,30.3953333333,23.3896666667,24.6326666667,21.469,14.915,-12.5423333333,33.5595,19.548,21.13,13.559
863.74,22.1846666667,33.2206666667,25.676,25.0,24.8873333333,16.554,-9.009,33.277,22.635,22.9726666667,17.4553333333
864.04,21.2526666667,31.2076666667,25.615,24.273,25.839,15.9956666667,-7.271,30.8725,22.1476666667,21.253,16.667
864.33,22.7273333333,32.168,27.6223333333,26.8066666667,29.3706666667,16.55,-5.24466666667,33.3915,23.31,24.2426666667,20.979
864.63,20.0483333333,30.797,27.5363333333,23.792,26.6906666667,15.338,-6.401,30.435,21.981,19.9276666667,20.2896666667
864.93,20.2473333333,33.0866666667,27.9013333333,25.6793333333,25.926,20.1233333333,-4.321,31.111,24.321,17.6543333333,22.3456666667
865.22,22.469,36.0493333333,31.7286666667,28.395,22.963,22.8393333333,-0.740666666667,32.037,27.1606666667,18.6416666667,23.457
865.52,23.514,35.2713333333,36.1756666667,28.8113333333,22.9973333333,24.031,3.10066666667,34.496,28.6823333333,19.1216666667,24.4186666667
865.81,23.4846666667,35.8586666667,35.606,27.904,22.8533333333,26.389,8.96466666667,36.3635,28.6616666667,18.5606666667,25.1263333333
866.11,23.0566666667,36.1003333333,34.9143333333,29.117,22.266,24.374,10.8036666667,34.19,27.9313333333,16.996,23.979
866.41,26.111,42.361,38.0556666667,31.8053333333,25.139,26.8056666667,15.4166666667,34.375,30.0,17.0833333333,23.8886666667
866.70,28.7553333333,49.213,41.9173333333,36.6236666667,30.6153333333,30.9013333333,19.3133333333,37.5535,31.0443333333,20.744,25.1786666667
867.00,32.073,52.241,44.2573333333,40.8963333333,30.2523333333,34.8736666667,21.5683333333,36.3445,29.8316666667,22.1286666667,24.2296666667
867.29,32.3486666667,54.0083333333,46.273,42.8973333333,29.255,34.4586666667,21.519,36.92,28.5513333333,24.051,23.6286666667
867.59,30.068,52.653,45.17,42.585,27.2106666667,33.8776666667,20.5443333333,31.429,28.8433333333,22.177,20.136
867.88,35.656,59.0166666667,51.093,48.634,34.5626666667,38.9343333333,25.8196666667,34.4265,33.7433333333,28.2786666667,22.951
868.18,40.055,59.945,54.7326666667,50.48,38.2716666667,41.4266666667,27.8463333333,37.037,35.8026666667,34.2936666667,23.1826666667
868.48,41.3793333333,62.7876666667,54.3103333333,47.27,41.0923333333,43.247,25.8623333333,39.0085,37.2126666667,34.1953333333,22.7013333333
868.77,45.3216666667,64.4736666667,51.7543333333,46.0523333333,41.8126666667,45.614,24.123,38.1575,38.7426666667,33.772,21.6373333333
869.07,47.5576666667,65.948,50.4313333333,47.1263333333,45.2586666667,44.5403333333,22.701,37.2845,37.6436666667,36.4943333333,21.552
869.36,45.0143333333,65.2423333333,49.288,47.721,46.5813333333,44.7296666667,22.2223333333,38.889,35.6126666667,38.1766666667,24.0743333333
