wavelength,Back_LoxNocm,Belly_LoxNocm,Breast_LoxNocm,Crissum_LoxNocm,Crown_LoxNocm,DorTail_LoxNocm,Rump_LoxNocm,Throat_LoxNocm,WingTip_LoxNocm
826.91,10.3595,14.0021333333,11.4299333333,27.4770666667,8.95119999999,16.0948666667,11.3208333333,27.0934666667,16.6391333333
827.21,10.4436666667,14.1700666667,11.5584666667,27.6896,9.05099999999,16.2035333333,11.3965,27.2495333333,16.7982666667
827.51,10.5751666667,14.1330666667,11.5858666667,27.76,8.898,16.2558666667,11.4093333333,27.3329333333,16.8358666667
827.82,10.8779333333,14.3749333333,11.9410666667,28.0538,9.14393333333,16.5528,11.7274333333,27.5778,17.1591333334
828.12,10.8877666667,14.3153333333,11.8871333333,27.9319333333,9.03013333333,16.7488666667,11.7321666667,27.6298,17.1590666667
828.42,10.8993,14.1796,11.9477333333,27.7078666667,8.87266666667,16.5576,11.6595666667,27.5072,17.0998
828.72,11.1599,14.4278,12.1673333333,28.0099333334,9.02673333333,16.8314666667,11.9171666667,27.8264666667,17.2668
829.02,11.7732,15.2155333334,12.7162,28.4014,9.6394,17.5204,12.6070666667,28.2402,17.9702
829.33,11.6638333333,15.369,12.8437333333,28.2605333333,9.55626666666,17.53,12.6301666667,28.1172,17.9053333333
829.63,11.4894,15.3796666667,12.9908666667,28.3829333333,9.50906666665,17.5866666667,12.5866666666,28.255,17.8424666667
829.93,11.596,15.4417333333,13.1738666667,28.7386,9.54913333333,17.664,12.6593,28.3560666667,18.0556
830.23,10.8841333334,14.5814666667,12.5458666667,28.0336666667,9.04893333333,17.2560666667,11.9835666667,27.7117333333,17.2612
830.54,10.5578666667,14.214,12.6340666667,27.7234,9.06859999999,17.3792666667,11.7134,27.5207333333,16.8722
830.84,10.8691666667,14.5308666666,12.7759333333,27.8311333333,9.82893333334,17.4668666667,12.1495,27.5828,17.1026
831.14,10.6244,14.3904666667,12.572,27.4007333333,9.73986666666,17.4418666667,12.1089666667,27.072,16.9706666667
831.44,10.7904666667,14.8338,12.6152,28.1082,10.0482666667,17.3686666667,12.4597666667,27.283,17.4651333333
831.74,11.2354666667,15.5556666667,12.9965333333,29.034,10.7485333333,18.0263333333,12.8516,28.1584666667,18.1403333333
832.04,11.1291333333,15.5914666667,13.1329333333,29.2374666667,10.9090666667,18.2844666667,12.9106666667,28.1522666667,18.304
832.35,10.3429666667,14.4412666667,12.3412,28.5535333333,10.051,17.5706666667,12.2068333333,27.5474,17.362
832.65,10.6502,14.3616,12.5383333333,28.6800666667,10.3780666667,17.7446666667,12.4237333333,27.9066666667,17.6885333333
832.95,10.9392,14.5666,12.4184,28.6417333333,10.5198666667,17.6864,12.5575333333,27.7912666667,17.8274666667
833.25,10.5290333333,14.2642666667,12.0484,28.1322666667,10.0904666667,17.2648666667,12.2561,27.5168666667,17.3419333333
833.55,10.4183333333,14.2820666667,11.9028666667,28.2427333333,9.75553333334,16.9971333333,12.3323666667,27.4919333333,17.1578
833.85,10.2722666667,14.0168,11.4144,28.1688666667,9.30186666667,16.4582666667,12.1325666667,27.2736,16.7946
834.16,10.2733666667,14.0390666667,11.4476666666,27.9732666667,9.07346666668,16.4858,11.9237,27.1877333333,16.681
834.46,10.2679,14.0964666667,11.5868,27.9288,9.11753333335,16.4080666667,11.8144,27.5912666667,16.6906
834.76,9.7666,13.4838,11.4512,27.4308,8.60526666667,16.0626,11.2930333333,27.3594,16.2206
835.06,9.34506666667,12.8901333333,10.9882666667,26.8352,7.94513333333,15.6824666667,10.9744666667,26.6784,15.7058
835.36,9.48226666665,12.7798666667,10.956,26.7337333333,7.81126666667,15.6436,10.8784333333,26.6834,15.8197333334
835.66,9.79320000001,13.1039333333,11.2146666667,27.0130666667,8.1062,15.803,10.8165333333,26.9725333333,16.2078
835.96,8.87726666667,12.2106,10.4160666667,26.5464,7.07773333333,15.3082666667,10.0475333333,26.5414,15.6089333333
836.26,8.67220000001,12.0000666667,10.5279333333,26.6945333333,6.88893333333,15.3832666667,9.91663333335,26.7221333333,15.7499333333
836.57,8.04126666667,11.4391333333,10.1352,26.3283333333,6.32846666667,15.0308,9.23133333333,26.1501333333,15.2705333333
836.87,8.72759999999,11.8754,10.9742,26.5606666667,7.09086666667,15.7456,9.64213333333,26.3683333333,16.0438
837.17,8.94120000001,12.0714,11.6934,26.4172,7.40106666667,15.95,9.85723333333,26.2246666667,16.7488666667
837.47,8.19570000001,11.269,11.3465333333,26.1698666667,7.38846666667,15.6461333333,9.4101,25.9138666667,16.6626666667
837.77,7.50223333333,10.5206,10.722,26.3644666667,6.99406666666,15.3316,8.80770000001,25.1385333333,16.2300666667
838.07,8.21896666667,11.1961333333,11.0554666667,26.8338666667,7.81893333333,15.6376,9.31396666666,25.6201333333,16.7546
838.37,8.53980000001,11.5336,11.3957333333,27.6032,8.742,15.9136666667,9.58683333333,26.5932,17.6766
838.67,7.89329999999,11.6103333333,10.9268666667,27.3783333333,8.43646666666,15.3746666667,9.00763333333,26.7602666667,17.1536666667
838.97,6.89693333333,10.8038666667,9.63793333333,26.2717333333,7.89839999999,14.4052666667,8.21823333333,25.9332,16.22
839.27,9.7381,13.5731333333,12.3124,27.9094,10.9276,16.1384666666,10.5636666667,27.6519333333,18.1004
839.57,9.47606666668,13.3422,12.1798,27.5650666667,10.885,15.6319333333,10.1102333333,27.6353333333,17.6574
839.87,10.7315,14.1400666667,12.7303333333,28.3776666666,11.7998,16.4538666667,10.6914666667,29.1932666667,18.8740666667
840.17,12.0248666667,15.5141333333,13.7428666667,29.586,12.7102,17.7214,11.6867,30.6630666667,19.8131333333
840.47,12.2191666667,15.7743333333,13.7308666667,30.3374666667,13.0927333333,18.5298666667,11.8353666667,31.7892,19.7595333333
840.77,11.6062333333,15.2105333333,12.985,30.8176666666,12.3850666667,18.21,11.2578666667,31.9303333333,19.3420666667
841.07,11.9529666667,14.9291333333,12.6186666667,30.6022,12.0802666667,17.9736666667,11.0964666667,31.5027333333,19.2953333333
841.37,13.4769666667,16.1464666667,14.2346666667,31.689,13.7594,19.7324666666,12.5854666667,32.5210666667,20.3960666667
841.67,14.1904666667,17.0325333333,15.0074666667,31.6691333333,13.8345333333,19.9599333333,13.3031333333,32.8923333333,20.5313333333
841.97,13.6516,16.6196,14.8148666667,31.4032666667,12.9892,19.5932,13.4428333333,32.2064666667,20.2297333333
842.27,14.3488,17.4393333334,16.2694,32.2296,13.2339333333,20.6621333333,14.5751333333,33.3554,20.7506
842.57,13.6816,17.0328666667,15.8798666667,32.3603333333,12.6126666667,20.8769333333,13.8558333333,33.1049333333,20.6966666667
842.87,13.9554,16.9029333333,16.0820666667,31.5548,12.5621333333,21.5794666667,13.5445666667,32.4876,20.8955333333
843.17,13.9623666667,17.4188666667,17.1855333333,31.9066666667,12.7886,22.7497333333,14.5589666667,32.2308,20.9339333333
843.47,9.69416666666,13.4352666667,13.9446666667,29.1994,9.02480000001,19.3012,10.7787666667,29.6360666667,17.5836666667
843.77,9.26676666667,13.3332666667,13.5450666667,28.3598666667,8.20853333333,18.7603333333,10.2569666667,28.7376666667,17.6872
844.07,9.27656666667,12.7814666667,13.3036,26.3385333333,7.63613333333,18.0313333333,10.1043333333,27.1589333333,17.047
844.37,8.84606666666,13.1070666666,13.9064666667,25.1131333333,7.69246666667,17.813,10.6711666667,27.1946,16.8929333333
844.67,6.61870000001,11.6227333333,11.8786,22.7818666667,4.82806666666,15.2997333333,8.89703333333,25.7714,15.1398666667
844.97,5.30159999999,10.67,11.5744666667,22.0770666666,4.087,14.7906666667,8.13240000001,25.5947333333,14.3886
845.27,7.83060000001,13.0173333333,14.281,23.3416666667,7.19846666667,16.5088,10.6400333333,27.6642,16.5919333333
845.57,7.14283333333,12.8312,13.6969333333,23.4978,6.75319999999,15.8788,9.63643333333,26.736,17.264
845.87,5.36273333333,11.0880666667,12.349,21.7270666666,4.64593333334,14.1105333333,8.12599999999,25.4232,15.6822666667
846.17,5.82646666666,11.7626,12.4930666667,23.6528666667,4.80366666667,14.0824,10.2648,26.3196,16.2924
846.47,3.7429,7.94280000001,9.37133333333,21.5046666667,2.11433333333,10.9904,7.26676666666,23.8666,13.238
846.77,5.95763333334,9.26333333333,11.1418,22.5783333333,3.57273333333,12.7440666667,9.46593333333,23.9411333333,14.3094666667
847.07,3.08796666667,6.13786666667,8.87633333333,20.1323333333,0.547600000002,9.51826666669,6.2418,21.1898666667,11.3124666667
847.37,4.00593333333,7.4498,10.9636666667,21.6666,2.0882,10.6826666667,7.49000000001,22.992,13.0721333333
847.67,4.03450000001,7.22766666667,11.3914666667,23.3655333333,2.48126666667,11.0896,7.52953333333,23.2793333333,13.6138666667
847.97,3.583,7.18773333333,11.0533333333,24.7339333333,3.23560000001,12.0738666667,6.80786666665,22.8664,14.4626666667
848.26,2.649,6.02653333333,9.978,24.4592666667,2.4944,11.9205333333,5.94906666666,21.8986,13.7529333333
848.56,3.63023333333,5.58853333333,10.0768666667,25.3684,2.3982,13.1132666667,6.78776666667,21.6280666667,13.1134
848.86,6.52866666667,7.155,11.3163333333,26.9214666667,5.64753333332,15.6900666667,9.3313,23.4394666667,14.9894
849.16,9.58203333333,10.2310666667,12.8932,30.5171333333,8.95486666668,18.2839333333,12.1342,25.7205333333,18.1958
849.46,9.21266666666,9.47126666667,12.3408666667,28.5436,8.82413333334,18.6838,11.4562,25.6526,17.109
849.76,12.0369666667,13.9506666667,14.8354666667,31.1317333333,12.9012666667,21.5226,14.7941666666,29.6296,20.4115333333
850.06,13.4316666666,16.0668,15.7324666667,31.4257333333,14.4345333333,22.6350666667,15.2604666667,30.3243333333,21.6126
850.36,15.7626,18.5875333334,17.8154666667,32.6742,17.4765333333,25.3672,18.4650666667,32.1469333333,23.3522
850.65,16.3752333333,18.7978666667,16.7760666667,32.0582666667,17.1222,26.0292,18.8251,32.0036666667,22.3678
850.95,16.6402666667,18.8152666667,16.9584,31.4766,16.9407333333,25.9946,18.8858666666,32.4313333333,22.7056
851.25,15.8242333333,17.4456666667,15.2536666667,29.7644,14.8187333333,24.2752666667,17.4546,31.3044,20.761
851.55,15.4063,16.9562,14.0616666667,28.9636666667,13.9496,23.5854,16.3306333333,30.2894,19.6639333333
851.85,12.9366666667,15.3353333334,11.4070666667,26.7422666667,12.1434666667,22.2473333333,13.8147333333,27.9321333333,17.9792
852.15,14.6610666667,16.6388,13.7606,27.4467333333,13.1476666667,23.1754,15.0417333333,28.6165333333,18.2916
852.45,12.6551666667,13.2952,11.6523333333,23.8586666667,9.97146666667,21.5474,11.8340333333,25.8644666667,15.2244666667
852.74,10.8802333333,12.3243333333,11.1177333333,23.3234666667,8.44700000001,19.7824,9.18893333334,25.0246666667,13.907
853.04,9.83993333333,11.3114,11.1112666667,21.8419333333,6.6666,18.6987333333,8.23826666666,23.0030666667,13.8338666667
853.34,8.96863333333,10.6875333333,11.1458,22.0208,7.22920000001,18.8749333333,8.15619999999,23.7708666667,14.8956
853.64,9.87226666667,10.9904,10.7774666667,22.492,6.60273333334,18.6368,7.28436666668,24.5795333333,16.5922
853.94,8.27279999999,10.2529333333,9.90093333333,21.7382,5.17046666666,16.4135333333,5.0606,23.3882666667,16.6117333333
854.23,4.36853333333,5.89286666666,5.9386,18.9306,0.6598,13.2195333333,1.49016666667,19.1581333333,12.7190666667
854.53,6.36473333334,8.56520000001,9.40673333332,21.2944666667,3.77566666667,15.5986666667,5.71726666667,21.0354666667,14.7141333334
854.83,6.11123333333,8.71800000001,9.74373333334,20.7263333333,4.25213333333,15.7266,6.33546666666,21.0897333333,14.3588666667
855.13,4.47496666667,5.548,8.19633333334,18.6529333333,1.68946666667,12.4886,3.7101,20.2511333333,12.58
855.43,3.74713333334,5.4482,7.79313333333,18.9196,1.37926666667,11.5172666667,4.37913333333,21.0113333333,13.4023333333
855.72,6.57686666667,8.91139999999,10.7969333333,22.8283333333,4.35466666667,14.1414,8.60836666668,25.4322666667,16.3861333333
856.02,9.53913333333,10.5680666667,12.7117333334,25.0589333333,7.4812,16.5273333333,11.5005666666,27.2882,17.8135333333
856.32,12.2674333333,12.8944666667,15.7784666667,28.6102,11.2644,18.8087333333,14.4408666667,30.0731333333,19.6865333333
856.62,14.4622333333,14.4197333334,17.8062,31.1181333333,13.7166666667,20.0,16.901,32.3748666666,20.9158666667
856.91,17.1353666667,16.9754666667,21.9596,35.6548666667,17.4867333333,24.1534,20.6921333333,35.4419333333,23.2161333333
857.21,19.8462666667,20.041,24.9436,38.5641333334,20.3077333333,27.5281333333,24.0410333333,38.2152666667,24.595
857.51,21.9779,22.7912666667,27.5904,40.4015333333,23.2330666667,30.2007333333,26.2851,40.9236666667,26.9678
857.81,24.9371333333,25.891,30.7338666667,44.0460666667,27.2536666667,33.8574,28.522,44.5282666667,29.9999333333
858.10,28.1738666667,29.1088666667,34.2354666667,48.9108666667,30.1649333333,38.7238666667,32.4641666667,48.8668,34.5214
858.40,29.1558,31.342,35.4544666667,50.0432,31.2986,40.8657333333,34.4698,49.9567333333,35.7143333333
858.70,29.7042333333,33.0375333334,35.9954666667,51.6042,32.0592,42.3436,35.1764,50.8076666666,35.6313333334
858.99,29.4085333333,34.3116666667,36.2229333333,51.4448666667,33.9932,41.8202,36.1661333333,49.8292666666,35.9955333333
859.29,30.5395666667,37.6738666667,37.7937333333,54.1006666667,36.355,43.5251333333,39.0766666667,52.5898,39.7603333333
859.59,28.4126,36.2881333333,35.3847333333,51.746,34.3102666667,41.3675333333,36.8010666667,51.0622666667,37.9487333334
859.89,28.7092,36.4661333333,34.7368666667,51.604,32.1052,40.7518666667,36.7417333333,51.4786,37.3935333333
860.18,24.1859333333,33.1525333333,28.6304666667,45.6330666667,28.2429333333,35.969,32.8036333333,47.8295333333,32.894
860.48,23.9754,33.47,28.1147333333,46.1476,28.388,35.4098666667,33.1966,48.1968,34.0437333333
860.78,24.0960333333,33.9264666667,27.0621333333,46.6102,28.7006666667,33.2202666667,32.0479666667,48.4180666667,33.3616
861.07,20.8690666667,28.9174,22.9059333333,43.0198666667,25.0142,28.604,28.1195666666,44.416,30.4274
861.37,17.1255333333,23.6976666667,19.4332,38.0028,21.6734,22.4021333333,22.2538,38.7854666667,24.4535333333
861.67,18.52,25.12,20.96,39.5466666667,23.76,22.2666666667,21.8666666667,39.7333333333,25.68
861.96,15.5599,21.9764,19.1304666667,36.3372666667,21.133,19.1041333333,18.1686666667,37.6812,24.6906
862.26,14.6794666667,19.7691333333,18.6923333334,34.4871333334,18.8206,18.1025333333,15.1795333333,36.1282,23.9231333334
862.56,12.9304333334,16.679,16.1172,30.2565333333,15.6288666667,16.2392666667,11.2821333333,32.4785333333,21.5629333333
862.85,13.7735666667,17.2328,16.1258,30.0378666667,15.3208,17.0063333333,11.1697666667,33.4843333333,22.5409333334
863.15,16.4327333333,21.8012,19.0877333333,31.8596,19.1578666667,20.9823333333,14.4444333333,34.8538,25.3802
863.45,21.1111,25.6690666667,23.9229333333,35.8956666667,22.7664,25.0112666666,18.6394666667,38.0724,29.4329333333
863.74,20.4041,23.7934,23.4118666667,33.468,20.898,23.7486666667,16.5882,36.9023333333,27.8788
864.04,22.4809,25.2459333334,25.071,34.9508,22.2514,26.7104,19.2351,38.6010666666,29.4646
864.33,19.9231333333,24.3202666667,22.829,33.3114,18.8815333333,25.3071333333,16.8092666667,37.4123333333,26.2500666666
864.63,19.5075,26.3688,22.3596666667,34.1350666667,18.2589333333,24.8797333333,16.8842,37.984,27.7662666667
864.93,17.9771,23.9541333333,20.207,32.6666666667,16.4598,23.8849333333,16.115,36.6206666667,26.3907333333
865.22,17.5476333334,22.4763333333,18.5476,33.0714,15.7618666667,24.3332666667,16.2144333333,36.0238,24.9286666667
865.52,17.4075,22.682,17.5224,34.917,15.3256,25.2873333333,16.5644,36.0153333333,24.3934
865.81,19.9193,25.8602,21.2634666667,39.5160666667,18.5754,28.1721333333,19.6506333333,38.7902666667,26.5591333333
866.11,19.4214666667,25.4592,22.4654666667,38.5408,19.9245333333,27.9496666667,20.1257333333,37.4341333333,25.8112666667
866.41,14.2932,19.8443333333,18.8326666667,34.6304,16.6537333333,23.5538666667,14.9675,33.2813333333,21.5046
866.70,12.0104666667,18.2101333333,17.9507333333,33.3592666667,15.642,22.4642666667,12.5679333333,32.3994,20.2075333333
867.00,10.7733333333,17.8666666666,16.32,33.3333333333,15.6266666667,21.92,11.72,30.6933333333,19.4666666667
867.29,8.59296666667,16.8034,15.4372,31.5574,14.5356,19.5628666667,9.82239999999,28.4974,18.3334
867.59,7.64313333334,14.728,13.6958666667,29.3444,13.6402666667,17.3222,9.12136666667,26.6666666667,17.1548666667
867.88,10.3614333333,15.1270666666,14.5114,29.826,15.636,19.17,11.2851333333,27.0414,17.9116
868.18,3.41626666667,10.0137333333,9.68186666667,24.0388,10.1521333333,13.3056,6.15496666667,20.2767333333,11.2862
868.48,5.3623,12.9906666667,12.1738666667,24.5058666667,11.5152666667,13.6496666667,7.58883333335,21.3174,12.5164
868.77,5.69653333333,12.6617333333,11.8905333333,23.9800666667,11.0199333333,13.2586666667,7.15166666667,22.2884666667,12.0149333333
869.07,4.33206666667,10.9266,10.3489333333,21.2997333333,9.02519999999,10.6377333333,5.6798,20.7702666667,9.0252
869.36,2.96016666667,9.06053333334,7.90213333333,19.614,6.10033333333,7.97953333334,3.6037,20.0516,6.94979999999
869.66,1.1853,5.13246666667,4.29566666667,17.7684666667,1.86886666666,4.51886666667,0.125566666672,17.4338,4.76993333333
869.95,-2.30226666666,0.847466666668,0.423733333332,13.8418666667,-3.53106666667,-0.593133333326,-3.44626666666,12.1468666667,0.621533333327
870.25,-2.05646666667,1.26353333333,0.725733333334,15.7796,-3.38706666666,-0.107600000007,-2.16386666666,13.1720666667,1.63966666667
870.54,-1.40416666667,1.4436,1.20753333333,15.8005333333,-3.33333333333,0.2362,-1.07603333334,13.8320666667,2.30973333334
870.84,-2.75003333333,0.555466666666,0.777866666668,15.8888666667,-4.80559999999,-0.250066666666,-2.2639,13.5278,2.63893333333
871.13,-0.404733333336,2.45613333333,4.07553333333,17.3009333333,-2.72606666666,1.67333333333,0.040566666672,16.8692,6.26166666666
871.43,5.98666666667,8.10666666667,9.22666666665,23.0666666667,1.83999999999,7.86666666667,5.04,23.4666666667,12.72
871.72,2.78936666667,5.18826666667,6.61086666667,20.3904,-0.753200000007,5.02093333333,2.3989,21.5622,10.2928
872.02,1.14106666667,3.4834,5.22533333333,18.7688666667,-2.52246666667,1.95186666667,1.1861,20.7509333333,9.48946666665
872.31,-0.015066666666,3.01666666667,4.22326666666,19.2760666667,-3.16726666667,2.9864,1.50823333333,19.1554,12.0967333333
872.61,-1.3718,2.24173333333,2.94986666667,19.1740666667,-3.45146666667,3.59886666667,0.752033333336,16.9322,12.1828666667
872.90,-0.095133333332,4.13599999999,3.86393333333,20.1360666667,-0.653000000001,4.92513333333,3.4558,18.2040666667,12.3264666666
873.20,3.47616666667,7.18540000001,6.53686666667,23.0350666667,4.66920000001,8.9754,7.78209999999,22.3088,14.7082666667
873.49,5.93883333333,8.48026666667,8.48019999999,23.3717333333,6.0282,10.4980666667,8.86356666668,23.9079333333,15.8366666667
873.79,8.16996666667,10.6405333333,9.54233333334,25.6208,7.73873333334,12.7320666667,9.35933333332,25.2549333333,16.8888666667
874.08,10.1025333333,13.2821333333,11.923,27.5639333333,10.7691333333,16.0254666666,11.5512333333,27.1794666667,18.3332666667
874.37,9.1568,13.0172,11.3834,27.668,11.1989333333,17.1014666667,10.7377,26.5875333333,16.4163333333
874.67,8.69846666666,12.9615333333,10.9961333334,27.5963333333,12.0054,16.5738,10.0797333333,25.9229333333,16.0956
874.96,27.7083333333,25.2083333333,23.125,37.7083333333,18.3333333333,23.9583333333,20.5208333333,35.8333333333,26.0416666667
875.26,43.1818,43.0304,39.6969333333,53.0303333333,37.5758,41.2120666667,31.2122333333,50.0000666667,36.6666666667
