wavelength,Back_SpoFrof,Belly_SpoFrof,Breast_SpoFrof,Crissum_SpoFrof,Crown_SpoFrof,DorTail_SpoFrof,Rump_SpoFrof,Throat_SpoFrof,WingTip_SpoFrof
792.70,24.5815,39.273,35.1026666666,36.1926666666,21.9273333333,27.3618333333,25.1026666667,35.1343333333,25.8926666667
793.01,24.7066666667,39.1371666667,34.9193333333,36.2351666667,21.9156666667,26.9741666667,25.309,34.84,25.9118333333
793.32,23.212,37.8993333334,33.3491666666,34.9298333333,20.4021666666,25.3351666667,23.9463333333,33.8761666667,24.2498333333
793.62,23.1533333333,37.781,32.6911666666,34.3611666666,20.2633333333,25.0643333333,23.3941666667,33.3335,23.8438333333
793.93,22.4176666667,37.2148333333,32.2086666667,33.8245,19.8193333334,24.3978333334,22.7503333333,32.8738333333,23.1466666666
794.24,22.3003333333,37.2768333333,31.9875,33.5055,19.6086666667,24.2721666667,22.551,32.3318333333,22.3788333333
794.55,22.0838333334,37.2885,31.0711666667,33.5486666666,19.5136666666,24.3921666666,22.253,31.7946666667,22.1145
794.86,22.4148333334,37.6066666666,30.581,33.364,19.5863333333,23.8443333334,22.0348333334,31.3866666667,22.0801666667
795.16,22.167,37.9295,30.832,33.906,19.801,24.4575,22.5588333333,31.6306666667,22.5288333334
795.47,22.5401666667,37.567,30.3221666666,34.2726666667,19.9463333334,24.8061666667,23.1515,31.7981666667,23.256
795.78,22.064,37.2626666667,29.6261666667,33.1556666667,19.7951666667,24.1251666666,23.4726666666,31.3465,23.4431666667
796.09,22.1351666667,36.6983333333,29.1411666667,32.6663333333,19.4518333334,23.9626666667,23.0781666666,31.0121666666,23.5278333333
796.40,21.976,36.9066666666,28.9063333333,32.4943333333,19.3431666666,24.291,22.8586666667,31.1053333333,23.698
796.70,22.9273333333,37.7785,29.7315,33.4478333334,20.369,25.3573333333,23.9421666667,31.7326666667,24.9285
797.01,23.0281666667,37.752,29.908,33.8516666667,20.3081666667,25.7198333333,24.4388333334,31.9516666666,25.0576666667
797.32,22.2798333333,37.2438333333,29.4515,33.694,20.1008333333,25.2668333334,24.3001666667,30.7936666666,24.3288333334
797.63,22.4505,36.7715,29.2685,33.7411666667,20.0758333333,25.0436666666,23.9655,30.769,24.359
797.93,21.8258333334,35.9056666666,29.1853333334,32.7386666666,19.328,24.368,23.3273333333,30.3746666667,23.6991666667
798.24,21.5685,35.7316666666,29.5025,32.4435,19.3213333334,25.0071666667,23.4538333333,30.724,23.9665
798.55,21.2816666667,35.0658333333,28.5036666666,31.1256666666,18.1536666667,24.2563333333,22.769,29.5003333333,23.597
798.85,20.4225,34.3975,27.8558333333,30.2975,17.2611666666,23.5056666667,22.0656666667,28.8263333334,22.7228333333
799.16,21.2018333333,34.6955,28.942,31.8591666666,17.3395,24.1026666667,22.3236666667,29.2306666667,22.3235
799.47,20.964,34.7223333333,28.6436666666,32.1406666666,17.5491666667,24.6076666667,22.0588333333,29.0358333333,21.4545
799.78,20.7641666666,33.6273333334,28.3711666666,31.7665,16.9601666667,24.4366666667,21.6128333334,28.2728333334,21.4333333333
800.08,20.1436666666,33.2496666667,27.6663333333,30.6083333334,16.6665,24.5403333333,20.8123333334,27.7665,21.2803333333
800.39,20.1416666666,33.3503333334,27.227,30.2461666667,16.7846666667,24.4265,20.6646666666,27.4798333334,20.8501666667
800.70,21.0748333333,34.4863333334,27.2806666666,30.1121666667,17.1245,25.4663333333,21.465,28.6198333334,22.4143333334
801.00,21.3068333333,35.1756666667,27.4766666666,30.6221666667,16.9273333333,25.808,22.1063333333,28.6408333333,23.2185
801.31,21.4156666666,35.4301666667,27.6525,31.4155,17.1685,26.4156666667,22.4911666667,29.1038333333,23.7275
801.62,21.8455,35.2296666667,27.2975,31.7833333334,16.8491666666,25.8751666667,22.9576666666,28.8293333333,24.143
801.92,23.1733333334,36.2413333333,27.9896666667,33.3695,18.3025,26.8993333333,24.8275,30.4435,24.791
802.23,24.2821666666,37.4771666666,28.9351666666,34.1513333333,19.4295,27.9171666666,25.2636666666,30.6978333333,25.4816666666
802.54,24.603,37.3916666667,28.337,33.2431666666,19.6066666667,28.3008333333,25.1083333334,30.7901666667,26.4968333333
802.84,23.8875,36.7068333333,28.3553333333,32.5308333334,19.4018333333,27.5893333333,24.5441666666,30.5981666667,26.5681666667
803.15,23.71,36.096,28.229,31.9065,19.0083333333,26.4178333333,23.893,30.8451666667,25.8871666666
803.46,24.0353333334,35.4466666667,27.7105,31.9183333334,18.7798333333,25.2848333333,24.072,31.2385,25.193
803.76,22.7536666666,33.6595,26.7938333334,30.308,17.4276666667,23.5326666667,22.8803333333,30.2175,23.75
804.07,22.88,33.0043333333,26.7545,30.2996666666,17.4161666666,23.1908333333,23.0445,30.0621666667,22.6423333333
804.38,23.1421666666,33.0445,27.2548333333,30.1586666667,18.1636666667,23.7375,23.3945,30.5193333333,22.5468333333
804.68,22.963,32.381,26.4728333333,29.1711666666,17.672,22.7158333333,23.4568333334,29.7531666667,22.028
804.99,23.7345,32.5131666667,27.1376666666,29.5986666667,18.9353333334,23.6475,24.1013333333,30.5233333334,22.426
805.30,23.2671666666,31.94,27.3423333333,29.4148333333,18.2865,23.3368333334,23.7371666666,29.7631666667,22.3091666667
805.60,23.7576666666,32.16,28.5195,29.7275,18.5646666667,23.7231666666,24.3271666667,30.8488333334,22.7573333334
805.91,23.4021666666,32.0273333334,28.7455,29.7251666667,18.2128333333,23.5566666667,24.622,30.636,22.56
806.21,23.2016666666,32.2471666667,27.4396666666,29.9325,16.7556666667,23.1836666666,24.626,29.7898333333,21.8125
806.52,23.0966666667,32.878,27.3038333333,30.6923333333,16.9945,24.0983333333,25.3006666667,29.3078333333,21.7123333333
806.83,23.5101666667,33.839,28.4401666667,31.3831666667,17.7863333334,25.4421666666,26.1828333334,29.8301666667,22.8061666667
807.13,25.9893333333,35.6228333334,30.1646666666,33.3515,19.7436666667,27.3808333333,27.7838333333,31.8863333334,25.6226666666
807.44,25.4445,35.7778333333,30.2223333334,33.389,19.7223333334,26.7035,27.4628333333,31.9075,26.2223333334
807.74,24.8675,35.0001666667,29.3373333334,32.6136666666,18.9961666667,26.0226666667,26.553,31.1743333333,26.1171666667
808.05,24.8245,35.7533333333,30.035,33.5088333333,19.5941666667,26.932,26.7955,31.2646666667,26.6393333334
808.35,22.8498333333,34.8595,28.8938333333,32.3821666667,17.7765,25.4656666667,24.9505,29.766,25.0891666667
808.66,23.7751666667,35.4216666667,29.699,33.2128333333,18.8355,25.9838333333,24.7388333334,30.984,25.3213333333
808.97,23.9086666667,35.2508333334,29.5391666666,33.0273333333,19.1961666667,26.0303333334,24.7043333334,30.5793333334,25.908
809.27,23.6265,34.8823333333,28.3356666666,33.0235,19.021,25.32,23.8125,29.8431666666,25.0105
809.58,24.5928333334,35.141,29.9363333333,32.459,20.0436666666,25.586,23.997,30.7308333333,26.1225
809.88,25.2086666667,35.6573333333,31.2473333333,32.7173333333,20.9971666666,25.6456666667,24.5926666667,31.4661666667,27.076
810.19,23.3375,33.9178333334,29.8268333334,32.084,20.375,24.3251666666,22.894,30.0685,25.2923333334
810.49,21.1206666666,32.7586666667,28.3046666667,30.7471666667,19.5608333334,22.7216666667,21.1618333334,28.7355,23.2553333334
810.80,19.6591666667,31.6501666667,26.6003333334,28.9066666667,17.9758333333,21.8411666667,19.9295,27.1611666667,21.1763333334
811.10,20.1448333334,32.7121666666,26.8738333333,29.7723333333,18.7578333333,22.1945,21.3663333333,28.3023333333,21.863
811.41,20.7973333334,33.4565,26.4281666667,30.2918333333,19.1533333333,22.1536666667,20.9825,28.7093333333,21.8661666667
811.71,21.402,34.3465,26.923,30.9968333334,19.5201666667,22.4773333333,21.3606666667,29.3425,21.8983333333
812.02,19.4336666666,33.0165,24.3346666667,28.6436666667,17.8495,20.6801666667,19.6661666667,27.1653333333,20.131
812.32,18.8246666666,32.2436666667,23.4828333334,28.2908333334,17.1795,19.6155,18.6111666666,26.3675,18.2691666667
812.63,18.4038333334,32.2998333334,23.4608333334,27.9685,17.7881666667,19.415,18.6015,26.4291666667,18.5796666666
812.93,18.2368333333,32.1666666667,23.7998333334,28.9366666667,18.663,19.5828333333,19.2238333334,27.0525,18.6631666666
813.24,18.4493333333,32.4646666667,22.6381666667,28.966,19.3405,20.5211666667,19.4296666667,27.0053333334,17.7361666666
813.54,19.4035,33.266,23.329,29.4078333333,20.2108333334,21.6466666666,20.2781666667,27.0975,18.0351666666
813.85,20.0988333334,34.2083333333,24.8543333333,30.5741666667,20.6146666666,23.2841666667,21.781,27.0973333333,19.0445
814.15,22.0508333333,34.5845,26.9438333333,32.3503333334,22.2968333333,25.0446666667,23.5031666666,28.5748333333,20.9561666666
814.46,22.9505,34.3243333333,27.1618333333,32.2071666666,22.9505,25.7883333333,22.928,28.356,21.081
814.76,23.7835,34.1975,28.1948333334,31.9916666666,23.1013333333,26.944,24.011,28.4446666667,22.1235
815.07,24.359,33.9406666667,28.4076666667,31.7815,23.2793333333,27.6876666667,24.8988333333,28.3625,23.5943333334
815.37,25.5495,34.724,30.5068333334,32.5706666666,24.1363333333,29.2733333333,25.8635,29.2508333333,25.2355
815.68,25.0223333333,34.0541666666,30.3378333333,31.9145,23.4686666667,29.3016666667,25.518,28.7838333333,25.8106666667
815.98,25.6476666667,34.1676666666,31.7963333333,32.3891666666,23.8911666667,30.1931666667,26.0211666667,29.183,26.592
816.29,27.154,34.813,32.8763333334,33.5728333334,24.8041666666,31.2228333333,27.0886666666,30.0478333333,28.416
816.59,27.7921666666,35.0216666667,34.4806666667,33.961,24.2208333334,30.671,27.5758333333,30.4978333334,29.9351666667
816.89,28.046,34.9433333333,34.922,33.5726666667,23.6291666667,29.5691666666,27.5675,30.9181666667,30.7873333333
817.20,27.54,34.0898333334,33.5276666666,32.1228333334,23.0003333333,28.0805,26.6753333333,30.3718333333,29.2913333333
817.50,28.005,35.3366666667,33.568,32.2463333333,22.9326666667,28.3248333333,26.2363333334,30.2643333333,29.6458333334
817.81,26.5236666667,34.8885,32.934,32.3665,21.711,27.5325,25.9141666666,28.8776666667,28.5625
818.11,24.99,33.7413333333,31.0891666667,31.9256666667,19.7061666666,25.5403333333,24.378,27.805,27.2748333333
818.41,24.6481666666,33.836,30.438,31.8858333333,19.7225,24.6281666667,24.4271666667,27.5231666666,27.5635
818.72,25.378,34.5613333333,31.5383333333,33.1256666667,20.9563333333,25.378,25.8501666667,29.1573333333,28.2125
819.02,26.2056666666,35.8325,32.1891666666,34.055,21.6471666667,25.8008333333,27.1735,29.8838333333,28.8455
819.33,25.0976666666,35.2576666666,31.4581666667,33.1378333334,20.2705,24.9185,26.011,29.1748333334,26.859
819.63,23.6623333333,34.7883333333,30.3643333334,32.2456666667,19.2535,23.6918333333,25.1765,28.1156666667,24.9116666666
819.93,22.3493333333,33.7783333333,28.909,31.0705,18.5226666667,22.5906666667,23.964,27.7523333334,23.6463333334
820.24,22.0885,33.9451666666,28.6603333333,31.3081666667,18.5865,22.6688333334,23.8293333334,27.848,23.3016666667
820.54,22.547,34.4728333333,29.5235,31.8545,19.1368333333,23.1731666667,24.3736666667,28.8621666666,23.8778333334
820.85,22.365,34.4271666666,29.645,32.0251666667,19.4013333333,23.0081666667,24.1908333333,29.187,23.5255
821.15,22.6953333333,34.7838333334,29.903,32.0658333333,19.6873333333,23.3193333334,24.4356666667,29.6506666667,23.7041666666
821.45,22.8371666666,35.1673333334,30.3225,32.0903333334,20.0145,23.7156666667,24.6711666667,30.107,23.7598333333
821.76,22.7543333333,35.2716666666,30.5771666667,31.99,20.0973333333,24.0183333333,24.6183333334,30.1111666666,23.4088333333
822.06,22.741,35.4463333333,30.6316666667,32.1013333333,20.2766666667,24.142,24.626,30.0973333334,23.5443333334
822.36,22.7381666667,35.4748333333,30.7493333333,32.2798333333,20.5366666666,24.2305,24.6,30.2548333333,23.5293333334
822.67,22.8845,35.7838333334,30.9945,32.4351666666,20.9101666666,24.3788333334,24.8716666667,30.6218333333,23.7746666667
822.97,22.966,35.8051666666,31.0736666666,32.4621666666,20.8405,24.4725,24.8718333334,30.7598333333,23.8291666667
823.27,23.2905,36.0873333334,31.556,32.931,21.029,24.9035,25.1498333333,31.002,24.1073333333
823.58,23.2465,36.205,31.6606666667,32.8001666667,20.9251666667,25.047,25.239,31.0933333333,24.1426666667
823.88,23.3025,36.2201666667,31.7041666666,33.0473333333,20.9148333333,25.2813333333,25.3178333334,30.9913333333,24.3191666667
824.18,23.1985,36.1998333333,31.7246666667,32.885,20.7176666667,25.5435,25.4556666667,31.0568333333,24.3393333333
824.49,23.0315,35.9418333333,31.8456666666,32.6268333333,20.816,25.736,25.4436666667,31.2135,24.2481666667
824.79,22.989,35.7676666667,31.88,32.7553333333,20.9631666667,25.8845,25.5981666667,31.1791666667,24.3198333334
825.09,22.7583333333,35.298,31.5855,32.6636666667,20.551,25.5455,25.3348333333,31.2283333334,24.1295
825.39,22.553,34.3395,31.2653333334,32.327,20.1956666666,25.1311666667,25.1378333333,30.976,23.78
825.70,22.3543333333,33.9863333334,30.9995,31.961,19.6978333334,25.2823333333,25.0401666667,30.7868333333,23.6751666667
826.00,22.2223333334,33.6845,30.6778333333,31.5781666667,19.04,25.3053333333,24.7711666667,30.3265,23.5731666666
826.30,22.3033333333,33.9455,30.994,31.5431666667,19.3593333334,25.7811666667,24.8706666667,30.4836666667,23.8656666667
826.61,22.0501666667,33.9366666666,30.5703333333,31.3006666667,19.406,25.5676666666,24.7576666667,30.2841666667,23.503
826.91,22.71,34.4801666667,30.9601666666,31.8856666667,19.9811666667,25.7158333333,24.9405,30.905,23.8173333333
827.21,22.564,34.5913333334,30.7288333334,31.3621666667,19.7273333333,25.4405,24.5673333333,30.7931666667,23.694
827.51,22.8881666667,34.9153333333,30.8055,31.4496666667,20.01,25.2365,24.7716666666,30.8461666666,24.2418333333
827.82,23.0226666667,35.3485,31.0581666667,31.839,19.8573333333,24.8698333334,24.8026666666,30.7051666667,24.442
828.12,23.1961666667,35.7356666666,31.4065,31.8196666667,19.8345,24.9206666666,24.6833333333,30.6671666667,24.437
828.42,23.98,36.6685,31.7495,32.4298333333,20.7473333333,25.5638333334,25.1538333333,31.0695,24.9676666667
828.72,24.3116666666,37.8138333333,32.2983333334,32.8108333333,20.9361666667,26.1301666666,25.5173333334,31.4245,25.3363333333
829.02,24.651,38.536,32.9518333334,33.3335,21.1825,26.0906666667,26.0033333333,31.9043333333,25.502
829.33,24.7785,38.402,33.4771666666,33.7886666667,21.4475,25.5691666667,25.8206666666,31.8476666666,25.5931666666
829.63,24.4816666667,38.1845,32.7881666666,33.7453333333,21.385,24.8008333333,25.412,31.4326666667,25.678
829.93,24.8738333333,38.2606666667,33.1703333334,34.0458333334,21.6383333334,24.7998333334,25.4823333333,31.5376666667,26.2246666667
830.23,24.8438333333,37.5698333333,33.7603333334,34.6798333333,21.9046666667,25.2053333333,25.9935,31.0178333333,26.2891666667
830.54,24.6401666667,37.4428333333,33.8075,35.1071666667,22.6553333334,25.0615,26.238,31.2433333333,25.8166666667
830.84,24.426,37.3953333333,34.4263333334,36.3753333333,23.4788333333,25.6646666666,26.4663333334,31.1656666667,25.3548333333
831.14,25.198,37.5708333334,34.8586666666,37.7776666667,24.7836666666,27.2506666666,27.5895,32.09,26.1585
831.44,25.0925,36.7035,34.3518333334,37.5368333334,24.5925,27.1666666667,27.2406666667,32.1296666666,26.278
831.74,25.3145,36.6413333334,35.6705,38.1876666667,24.937,28.389,28.2993333333,32.7938333334,26.9688333333
832.04,24.9418333333,36.4698333333,35.3351666666,37.1205,24.8248333333,27.5441666666,27.511,32.4658333333,25.876
832.35,23.8428333333,35.2438333333,34.3118333334,35.1353333333,23.765,26.7785,26.0638333334,31.3763333333,24.992
832.65,24.087,35.5245,34.4436666666,35.2176666667,23.8823333334,27.6803333333,26.731,32.0476666667,25.2263333333
832.95,25.5553333333,36.4498333333,34.7561666667,35.935,24.4171666667,28.943,27.6965,33.4146666667,25.813
833.25,26.121,37.0611666667,35.2296666667,36.0878333333,24.4045,29.6693333333,28.2601666667,34.2043333333,26.1338333334
833.55,25.7688333333,36.888,34.8586666666,35.375,24.0223333334,29.5573333333,27.9211666667,34.3666666666,26.1621666667
833.85,25.8156666666,36.9858333334,34.9053333334,35.6973333334,23.5935,29.8936666666,28.2858333333,34.1961666667,26.0991666667
834.16,25.5126666666,36.3753333333,34.2771666666,34.4988333334,22.5291666666,29.4288333333,27.8553333333,33.7993333333,25.2446666667
834.46,25.4216666667,36.1516666667,33.9456666666,33.5875,21.8063333334,29.0485,27.3041666666,33.6681666667,24.9135
834.76,25.6911666667,36.1091666666,34.4481666666,33.798,22.195,29.3728333333,27.6421666667,33.8791666667,25.7145
835.06,25.1628333334,36.0568333333,34.1528333334,33.1285,21.68,29.0068333334,27.368,33.6345,25.5726666667
835.36,24.4878333333,35.3556666667,33.935,32.6293333333,20.2123333333,28.8915,26.9968333334,33.0133333334,25.4353333334
835.66,24.4278333334,35.2218333333,33.7193333334,32.7958333334,19.8648333333,28.715,27.047,32.7955,25.255
835.96,24.2043333334,35.1201666667,33.3785,32.6426666667,19.5195,28.5135,26.7568333334,32.7026666667,25.3005
836.26,22.5616666666,33.7111666667,33.1038333333,32.0358333333,18.8668333334,27.5206666667,25.829,31.5271666666,24.565
836.57,21.3085,32.2551666666,32.456,31.2318333334,17.5801666667,25.9138333333,24.4701666667,29.9708333334,23.5746666666
836.87,21.7026666666,32.414,33.2933333333,31.4946666667,17.2061666666,26.1191666667,24.4803333333,29.8163333334,23.7608333333
837.17,22.7011666666,33.2228333333,34.5491666667,31.6976666667,17.6613333334,26.945,24.3811666667,30.482,24.4913333333
837.47,23.7645,34.4478333333,36.313,33.6965,18.9438333333,28.6336666667,25.0725,32.0008333334,25.9205
837.77,22.6173333333,33.6493333334,36.8351666666,33.9128333334,18.7993333333,27.9358333334,24.7235,31.7536666666,25.1713333333
838.07,21.6438333333,34.016,37.5711666667,34.4141666667,18.9705,28.157,24.5163333333,32.2525,23.5213333334
838.37,21.6105,33.8068333333,36.7376666667,34.636,19.1238333333,27.5016666666,23.5938333333,31.6753333333,22.913
838.67,22.2523333334,35.3865,35.9298333333,36.5036666667,22.192,29.076,24.4565,33.454,23.6411666667
838.97,23.5518333334,36.3181666667,36.3181666667,38.416,24.2021666667,30.3488333334,25.7091666666,35.2836666667,24.4381666666
839.27,25.7418333334,37.8423333333,37.2716666667,39.8971666666,25.9416666667,31.792,28.1391666666,36.501,25.7706666667
839.57,27.8991666667,39.6358333333,38.7391666667,40.7845,27.0868333334,32.9133333333,29.5238333333,37.6471666667,26.7788333333
839.87,28.1368333333,39.7953333334,38.0181666667,40.8185,28.2443333333,33.5218333334,30.264,38.6105,28.1908333333
840.17,27.08,37.6811666667,35.5876666667,39.6401666667,27.697,32.0988333334,28.717,37.1715,27.241
840.47,27.1515,36.9553333333,34.9946666666,40.0871666666,28.8941666667,31.5633333333,29.9836666667,37.5001666667,28.4038333333
840.77,26.8411666666,35.6248333333,33.415,38.8163333333,28.6145,29.8963333334,30.551,36.1976666666,28.7233333334
841.07,27.7123333333,36.8183333333,32.2091666667,39.629,28.977,30.2136666667,31.0286666667,35.16,29.4266666667
841.37,28.411,36.9891666667,31.9803333334,39.0613333333,28.1521666666,30.57,31.8365,35.118,30.1381666667
841.67,28.6793333333,36.591,33.2173333333,38.6853333333,28.4176666667,31.3265,32.2863333333,35.6601666667,31.2681666667
841.97,29.8116666666,35.61,33.5761666666,38.1298333333,27.4135,30.7228333333,32.4833333334,35.246,32.0888333334
