wavelength,Back_SpoLucf,Belly_SpoLucf,Breast_SpoLucf,Crissum_SpoLucf,Crown_SpoLucf,DorTail_SpoLucf,Patch10_SpoLucf,Rump_SpoLucf,Throat_SpoLucf,WingTip_SpoLucf
419.01,7.20008333333,31.1075833333,12.6953333333,13.6039166667,5.61491666667,8.45816666667,7.69941666667,7.4175,12.7594166667,7.63808333334
419.37,7.23625,31.1071666667,12.7136666666,13.621,5.62858333333,8.486,7.72933333334,7.45408333333,12.8000833333,7.6745
419.73,7.24333333333,31.05575,12.7095833333,13.6185833333,5.63691666666,8.49491666667,7.72933333334,7.467,12.8010833333,7.68583333333
420.08,7.24966666667,31.04375,12.7085833333,13.6200833333,5.64908333333,8.48716666667,7.74091666667,7.47016666666,12.8038333333,7.69516666667
420.44,7.24808333333,31.0218333333,12.7045,13.6063333333,5.637,8.4845,7.74333333334,7.46733333333,12.8164166666,7.69725
420.80,7.227,30.9965833333,12.7020833334,13.5939166666,5.62441666666,8.46308333333,7.73358333333,7.45166666667,12.7983333333,7.69941666667
421.16,7.20108333333,30.949,12.6883333334,13.57475,5.60433333333,8.4425,7.71383333333,7.43341666666,12.78925,7.69375
421.51,7.18008333334,30.8863333334,12.6696666667,13.5654166667,5.59058333333,8.41375,7.70858333333,7.42633333334,12.7680833333,7.67383333333
421.87,7.1265,30.8059166667,12.6301666667,13.512,5.54583333333,8.36375,7.66191666667,7.36433333333,12.7315833333,7.62183333334
422.23,7.08275,30.7469166667,12.5855,13.4866666667,5.51766666666,8.32216666666,7.63158333333,7.3225,12.69475,7.60541666667
422.58,7.05483333333,30.703,12.5620833333,13.47475,5.48241666667,8.30233333333,7.59666666667,7.27591666667,12.6670833333,7.57475
422.94,7.03791666667,30.6495,12.53625,13.4429166667,5.46708333333,8.27516666667,7.5665,7.25708333334,12.6643333333,7.5485
423.30,7.026,30.6604166667,12.5463333333,13.44575,5.45033333333,8.25683333333,7.55116666667,7.23691666666,12.6564166667,7.537
423.66,7.00383333333,30.6435833333,12.5456666667,13.445,5.43733333334,8.24391666666,7.52858333333,7.22825,12.6463333333,7.52933333333
424.01,6.98683333333,30.6291666667,12.5449166666,13.4425833334,5.40925,8.24608333333,7.5025,7.22233333333,12.63375,7.52475
424.37,6.98341666667,30.6171666667,12.55975,13.4608333333,5.41283333333,8.24733333333,7.48558333333,7.21316666667,12.6299166667,7.5225
424.73,6.99225,30.6063333334,12.5768333333,13.4775833333,5.42158333333,8.26358333333,7.47225,7.2225,12.6523333333,7.52758333334
425.08,6.99708333333,30.6188333334,12.591,13.4823333333,5.43116666667,8.273,7.47366666667,7.23075,12.6670833333,7.52516666667
425.44,7.00125,30.6531666667,12.60375,13.5071666667,5.44075,8.28666666666,7.46208333333,7.23208333333,12.6811666667,7.53316666667
425.80,7.05091666667,30.7171666667,12.6418333334,13.5749166667,5.478,8.33291666666,7.49166666667,7.28733333333,12.72575,7.59208333333
426.16,7.077,30.7271666666,12.67625,13.5949166667,5.47816666667,8.343,7.48066666667,7.309,12.7450833333,7.5855
426.51,7.06933333333,30.7190833333,12.67,13.6021666667,5.47425,8.32391666667,7.46025,7.3155,12.74325,7.58366666667
426.87,7.04616666667,30.7019166666,12.6515833333,13.6045833333,5.45566666666,8.31183333334,7.44083333333,7.30483333333,12.7144166667,7.58675
427.23,7.02875,30.6765833333,12.6451666667,13.6049166667,5.45508333333,8.30358333333,7.42925,7.3125,12.7175,7.5755
427.58,7.02975,30.6831666666,12.65325,13.6173333333,5.44891666667,8.30983333333,7.43566666667,7.29766666667,12.7184166667,7.57541666667
427.94,7.0345,30.71375,12.6865,13.6503333333,5.47541666666,8.31141666667,7.44458333334,7.31025,12.7508333333,7.57216666666
428.30,7.02216666667,30.7518333333,12.6994166667,13.6619166667,5.46883333334,8.2975,7.45758333333,7.31408333333,12.7689166667,7.5595
428.65,7.05308333333,30.8089166667,12.7454166667,13.7245833333,5.49166666667,8.32958333333,7.5015,7.34425,12.8075,7.5805
429.01,7.07108333333,30.84975,12.7710833333,13.7668333333,5.50275,8.33533333333,7.51133333334,7.35833333333,12.8306666667,7.59216666667
429.37,7.13716666667,30.92625,12.8400833333,13.8511666667,5.55633333334,8.385,7.57325,7.42266666667,12.91125,7.64116666667
429.72,7.16208333333,30.9895833333,12.8980833333,13.8978333333,5.58733333333,8.42333333333,7.61208333333,7.43775,12.9539166667,7.64583333333
430.08,7.17533333333,31.0634166666,12.9233333333,13.9171666667,5.61783333333,8.4405,7.63158333333,7.4655,12.9918333333,7.678
430.44,7.19425,31.1435833333,12.9855833334,13.9560833333,5.63733333333,8.47733333334,7.66791666667,7.48966666667,13.03175,7.70183333333
430.79,7.22233333333,31.2273333333,13.0388333334,13.99475,5.64583333333,8.49608333334,7.68158333334,7.50583333333,13.0804166667,7.69708333333
431.15,7.24333333333,31.3153333333,13.0876666666,14.0423333334,5.65341666667,8.5215,7.68983333333,7.515,13.10625,7.7115
431.50,7.26416666667,31.41,13.1295833334,14.0895833333,5.67225,8.5315,7.70608333333,7.54683333333,13.154,7.72525
431.86,7.26241666667,31.4705,13.1284166667,14.0970833333,5.6635,8.53108333333,7.7015,7.53191666666,13.1579166667,7.72041666667
432.22,7.275,31.5313333333,13.1445833333,14.1325,5.65841666666,8.5405,7.70116666667,7.53666666667,13.1731666666,7.72775
432.57,7.24875,31.56175,13.1379166667,14.1305,5.63325,8.52616666667,7.68675,7.5305,13.16925,7.71116666667
432.93,7.24275,31.5985,13.1451666667,14.1404166667,5.63525,8.51266666667,7.69025,7.53491666667,13.18,7.69941666666
433.29,7.22558333333,31.6193333333,13.1521666667,14.1391666667,5.62116666667,8.50341666667,7.68108333333,7.53025,13.1714166667,7.68933333334
433.64,7.231,31.6526666666,13.1694166667,14.1496666667,5.61891666666,8.48966666667,7.68191666667,7.55116666667,13.185,7.70633333333
434.00,7.21841666667,31.6906666667,13.175,14.1744166667,5.60925,8.48275,7.69216666667,7.53408333333,13.1871666667,7.683
434.35,7.235,31.7420833333,13.1928333333,14.1890833333,5.62216666667,8.48566666667,7.70066666667,7.5515,13.1991666667,7.69233333333
434.71,7.24875,31.8020833333,13.21525,14.2175833333,5.628,8.49483333333,7.71175,7.553,13.2068333334,7.70108333333
435.07,7.26041666666,31.8309166666,13.2153333333,14.2340833333,5.63441666667,8.4955,7.71525,7.57008333333,13.22675,7.70958333333
435.42,7.26733333333,31.86275,13.2230833333,14.2465833333,5.64425,8.495,7.71841666667,7.573,13.2285833333,7.71341666667
435.78,7.29641666667,31.8895,13.26275,14.2828333334,5.66191666667,8.51033333333,7.73558333333,7.59758333333,13.2608333333,7.72683333334
436.13,7.29425,31.9316666667,13.2826666667,14.2984166666,5.67408333334,8.51966666666,7.73525,7.60466666667,13.29075,7.7285
436.49,7.29691666667,31.9713333334,13.2908333333,14.318,5.70166666667,8.50858333333,7.73,7.59575,13.3046666667,7.72358333334
436.84,7.30258333333,32.0173333333,13.311,14.3553333333,5.69525,8.52158333333,7.73733333333,7.60166666667,13.3449166667,7.72058333334
437.20,7.29775,32.06775,13.3181666667,14.3555,5.68058333333,8.513,7.73083333334,7.5945,13.3775833333,7.71225
437.56,7.2825,32.08575,13.3115,14.3706666667,5.66908333333,8.52041666666,7.7185,7.58741666667,13.3835,7.68533333333
437.91,7.30291666667,32.1493333334,13.3510833333,14.42375,5.69783333333,8.554,7.73775,7.62033333333,13.42375,7.7105
438.27,7.34458333333,32.24975,13.4025833333,14.4949166667,5.7275,8.59875,7.77641666667,7.6515,13.4774166667,7.7455
438.62,7.35308333334,32.2966666666,13.4176666667,14.51575,5.75475,8.61933333333,7.797,7.68658333333,13.5138333333,7.77066666667
438.98,7.36741666667,32.3816666666,13.4594166667,14.5644166667,5.77908333333,8.63541666667,7.83483333334,7.71441666667,13.564,7.79275
439.33,7.36683333334,32.37275,13.4605833333,14.5708333333,5.75991666667,8.62741666666,7.8195,7.70408333333,13.5759166666,7.77875
439.69,7.34141666667,32.3810833333,13.4381666667,14.5516666667,5.75108333333,8.60141666667,7.79766666667,7.69133333334,13.5729166667,7.76233333334
440.04,7.369,32.4201666667,13.4645,14.5948333333,5.78,8.61775,7.82525,7.7285,13.5984166667,7.78766666667
440.40,7.38458333333,32.4205833333,13.4833333333,14.6083333334,5.77941666667,8.62708333333,7.83441666667,7.743,13.6129166667,7.80625
440.75,7.40366666667,32.4425,13.5088333333,14.6214166666,5.78733333333,8.62766666667,7.83375,7.75275,13.6159166667,7.82525
441.11,7.40266666666,32.4314166667,13.502,14.6328333333,5.78508333333,8.61741666666,7.82516666667,7.73541666667,13.5913333333,7.82608333333
441.47,7.41183333333,32.4465,13.5165833333,14.6393333333,5.796,8.60966666666,7.83,7.72841666667,13.5918333333,7.83291666667
441.82,7.4375,32.4495833333,13.5396666666,14.646,5.80058333333,8.61691666667,7.82916666667,7.73325,13.5989166667,7.84541666667
442.18,7.40441666667,32.412,13.5226666667,14.63075,5.78233333333,8.59133333333,7.80816666667,7.70958333333,13.5949166667,7.82608333334
442.53,7.39016666667,32.382,13.52775,14.6406666667,5.7535,8.57616666667,7.79108333334,7.69066666667,13.5914166667,7.799
442.89,7.37341666667,32.3306666667,13.50675,14.62925,5.72483333333,8.55141666667,7.76491666667,7.65841666667,13.557,7.7615
443.24,7.38166666667,32.3535833333,13.5488333334,14.66075,5.75291666667,8.57383333333,7.78791666667,7.67108333333,13.5923333333,7.78183333334
443.60,7.41433333333,32.36375,13.6134166667,14.736,5.7735,8.619,7.83833333334,7.71058333333,13.6220833333,7.83525
443.95,7.41383333333,32.30425,13.6268333333,14.7409166667,5.76716666667,8.62758333334,7.83408333333,7.697,13.6188333334,7.843
444.31,7.3965,32.2715,13.6274166666,14.7608333333,5.74808333333,8.61575,7.83433333333,7.68258333333,13.617,7.82591666666
444.66,7.39316666667,32.2244166667,13.6161666667,14.7856666667,5.75183333333,8.62091666666,7.84641666667,7.68741666667,13.6169166667,7.82875
445.02,7.413,32.204,13.6445833333,14.8140833333,5.76241666667,8.651,7.87533333333,7.70266666667,13.6590833334,7.8415
445.37,7.40733333333,32.1366666667,13.6448333334,14.8339166666,5.75491666667,8.6605,7.87983333334,7.7065,13.6675,7.85358333333
445.72,7.39325,32.07925,13.6309166667,14.8340833333,5.74775,8.646,7.87816666667,7.69741666667,13.6691666667,7.8435
446.08,7.40308333333,32.0058333333,13.6314166667,14.8354166666,5.75241666666,8.64066666667,7.87458333333,7.70108333333,13.6630833333,7.83783333333
446.43,7.40808333334,31.9718333333,13.6413333333,14.8375833334,5.75783333334,8.64658333333,7.872,7.70275,13.67075,7.84333333333
446.79,7.4055,31.9124166666,13.6440833333,14.83375,5.76225,8.66008333334,7.8645,7.70816666667,13.67125,7.86125
447.14,7.404,31.87225,13.63675,14.8395,5.75766666667,8.65566666666,7.86266666667,7.71425,13.6580833333,7.85833333333
447.50,7.38216666667,31.8144166667,13.6128333334,14.81725,5.739,8.63183333333,7.84133333334,7.68266666667,13.656,7.831
447.85,7.36975,31.76925,13.5914166666,14.809,5.71825,8.60958333333,7.83625,7.6675,13.6471666666,7.82258333333
448.21,7.35541666667,31.7271666666,13.5794166667,14.78375,5.70375,8.60391666667,7.81458333333,7.64925,13.6226666667,7.81266666666
448.56,7.34775,31.6833333333,13.5784166667,14.7749166667,5.69525,8.61633333333,7.80966666667,7.64441666667,13.62275,7.81666666667
448.92,7.33016666667,31.6575,13.5604166667,14.77525,5.68925,8.60583333333,7.79525,7.63908333333,13.6115833333,7.82191666667
449.27,7.33725,31.6555833333,13.5725,14.7923333333,5.69616666667,8.607,7.80383333333,7.64641666667,13.6300833333,7.8305
449.62,7.34875,31.6789166667,13.6035833334,14.81425,5.69608333333,8.62508333333,7.81683333333,7.65891666667,13.6535,7.85175
449.98,7.33541666667,31.6699166667,13.5998333334,14.8273333333,5.67675,8.62383333333,7.81058333333,7.65325,13.66175,7.85391666667
450.33,7.34266666667,31.6470833333,13.5884166667,14.8559166666,5.66766666667,8.61875,7.8185,7.65633333333,13.6649166667,7.8645
450.69,7.35175,31.6311666667,13.6005833334,14.8838333333,5.6865,8.6235,7.84058333333,7.66683333334,13.6891666667,7.88116666666
451.04,7.36716666667,31.621,13.62575,14.9160833333,5.70783333333,8.64758333333,7.862,7.693,13.7251666667,7.91625
451.40,7.41158333333,31.6718333334,13.6694166667,14.9705,5.73941666667,8.69016666667,7.88775,7.75641666667,13.752,7.95425
451.75,7.41491666667,31.6888333334,13.6998333333,14.98825,5.7505,8.704,7.88741666667,7.77616666667,13.774,7.96858333333
452.10,7.453,31.7245833333,13.7511666667,15.04625,5.79166666667,8.74491666667,7.928,7.84775,13.8379166667,8.01116666666
452.46,7.48416666667,31.7629166667,13.7828333333,15.09425,5.82958333334,8.75358333333,7.95475,7.87216666667,13.8806666667,8.03675
452.81,7.4805,31.7658333333,13.8225833333,15.1036666667,5.834,8.74375,7.94033333333,7.86591666667,13.8759166667,8.02541666667
453.17,7.48033333334,31.7600833333,13.8295,15.1093333333,5.82725,8.74558333333,7.93541666667,7.86975,13.87675,8.03183333333
453.52,7.48341666667,31.7791666666,13.85,15.1444166667,5.83966666667,8.74966666667,7.94008333334,7.8755,13.8979166666,8.04075
453.87,7.49916666667,31.8161666667,13.8741666667,15.1765833333,5.86475,8.76508333333,7.96416666667,7.8995,13.9116666667,8.05591666667
454.23,7.49308333333,31.8245833333,13.9154166667,15.1951666667,5.88241666666,8.78066666667,7.96875,7.90933333333,13.9255,8.06141666667
454.58,7.502,31.8821666667,13.945,15.2256666666,5.87666666667,8.79458333333,7.97383333333,7.91025,13.9425833334,8.06125
454.93,7.49283333333,31.9166666667,13.9374166667,15.2268333334,5.84625,8.77641666666,7.95016666667,7.891,13.9445833333,8.02758333333
455.29,7.47466666667,31.9211666666,13.92025,15.2339166666,5.82616666667,8.76491666667,7.93075,7.85383333334,13.9395833333,8.00158333333
455.64,7.47733333333,31.947,13.9393333333,15.2568333333,5.83291666666,8.7805,7.94691666667,7.85283333333,13.9695,7.98383333333
456.00,7.46233333333,31.9633333333,13.9254166667,15.2565833333,5.80416666667,8.75558333334,7.931,7.81533333333,13.9618333334,7.95358333333
456.35,7.45108333333,32.056,13.9679166666,15.2854166667,5.797,8.76916666667,7.9335,7.83333333334,13.9891666667,7.94816666667
456.70,7.499,32.1345,14.0053333334,15.3584166666,5.81675,8.81125,7.98183333334,7.88433333333,14.0576666667,7.97833333333
457.06,7.51341666667,32.24025,14.0553333333,15.4153333334,5.84175,8.84291666666,7.9935,7.90216666666,14.109,7.98241666667
457.41,7.53825,32.30025,14.08725,15.4595833333,5.86608333333,8.87216666667,8.00191666667,7.94483333333,14.1353333333,7.98958333334
457.76,7.55991666666,32.3896666667,14.1236666667,15.5016666666,5.86925,8.89175,8.01116666666,7.94991666667,14.183,7.99725
458.12,7.57525,32.5135,14.1535833333,15.5525833333,5.87991666667,8.90883333333,8.03325,7.97025,14.2216666667,7.99216666667
458.47,7.586,32.5968333333,14.1719166667,15.59675,5.89083333334,8.9165,8.04575,7.9795,14.2513333333,7.99533333333
458.82,7.59825,32.6999166666,14.2105,15.6339166667,5.91533333333,8.93,8.04866666666,7.99875,14.2740833333,8.01333333333
459.18,7.62391666667,32.805,14.25675,15.6773333333,5.9415,8.951,8.06683333333,8.03591666667,14.3259166667,8.03983333334
459.53,7.62158333333,32.9108333333,14.292,15.7128333333,5.95,8.94683333334,8.06583333334,8.06658333333,14.353,8.0495
459.88,7.62641666667,33.0040833333,14.3245,15.7499166667,5.97441666667,8.95725,8.06741666667,8.09091666667,14.3823333333,8.06991666666
460.24,7.64541666667,33.0728333333,14.3406666666,15.7654166666,5.97558333333,8.9505,8.07325,8.09225,14.4015833333,8.06833333333
460.59,7.65566666667,33.1905833333,14.3861666667,15.8015833334,6.00241666666,8.96008333333,8.09208333333,8.12266666667,14.4340833333,8.08133333333
460.94,7.6655,33.2783333333,14.4161666666,15.83225,6.02008333334,8.963,8.10366666667,8.14241666667,14.46125,8.08683333333
461.29,7.679,33.3915833333,14.4528333334,15.8753333333,6.03741666666,8.96225,8.11725,8.14941666667,14.5013333334,8.10391666667
461.65,7.70341666667,33.51525,14.5106666666,15.93475,6.06783333333,8.96908333333,8.1385,8.18716666667,14.54125,8.12141666667
462.00,7.73758333333,33.66125,14.5788333333,15.9909166667,6.11391666667,8.97333333333,8.16325,8.22891666667,14.60725,8.15583333333
462.35,7.76408333333,33.8049166667,14.6500833333,16.044,6.14525,8.98441666667,8.17666666667,8.26866666667,14.6515,8.18125
462.71,7.79516666667,33.9524166667,14.7259166667,16.1324166667,6.17508333333,9.0085,8.22125,8.31116666667,14.7140833334,8.1935
463.06,7.81091666667,34.09725,14.7853333333,16.19275,6.195,8.99675,8.23066666667,8.33708333333,14.7550833333,8.20483333333
463.41,7.86108333333,34.2454166667,14.8376666667,16.2805,6.22208333333,9.01266666666,8.25108333333,8.35533333334,14.8006666667,8.21533333333
463.76,7.90108333334,34.3791666667,14.91225,16.3693333333,6.23966666667,9.03158333333,8.27141666667,8.37558333333,14.8460833333,8.21425
464.12,7.963,34.5655,15.03025,16.4881666667,6.30791666667,9.0965,8.32033333333,8.44775,14.945,8.26233333333
464.47,7.97466666666,34.6855,15.0803333333,16.5470833333,6.31125,9.10333333333,8.31241666667,8.46225,14.97975,8.26525
464.82,8.02225,34.83225,15.1338333333,16.6114166667,6.32633333333,9.102,8.32483333333,8.49975,15.0341666667,8.27375
465.17,8.03508333333,34.9659166667,15.1665,16.63875,6.33041666667,9.11125,8.32891666667,8.52816666667,15.0695833334,8.26575
465.53,8.05158333333,35.1256666667,15.2295,16.7086666667,6.366,9.14166666666,8.33983333333,8.55833333333,15.132,8.27458333333
465.88,8.05458333333,35.1801666667,15.2205,16.7434166667,6.35925,9.14333333333,8.31825,8.56066666667,15.1215833333,8.26733333333
466.23,8.06383333334,35.28725,15.2546666666,16.7941666667,6.3735,9.15433333333,8.3265,8.58058333333,15.1630833334,8.23891666667
466.58,8.06283333333,35.4083333333,15.2606666667,16.826,6.37441666667,9.15058333333,8.31841666666,8.58391666667,15.1973333333,8.23466666667
466.94,8.0535,35.49325,15.26575,16.8485833333,6.35908333333,9.15583333333,8.3305,8.58058333333,15.1928333334,8.20566666667
467.29,8.052,35.5729166667,15.28825,16.8875833334,6.37175,9.17641666667,8.33091666667,8.59458333333,15.22175,8.214
467.64,8.09733333333,35.75025,15.33575,16.9575833334,6.4255,9.21375,8.37066666667,8.65058333333,15.2983333333,8.24775
467.99,8.09166666667,35.8298333334,15.345,16.9905833333,6.41775,9.19908333333,8.35483333333,8.64033333333,15.3038333333,8.225
468.35,8.11358333333,35.9496666667,15.3705833333,17.0478333333,6.44725,9.2175,8.37041666667,8.66441666667,15.34475,8.2335
468.70,8.13116666666,36.0911666667,15.4221666667,17.1365833333,6.476,9.23933333334,8.39466666666,8.69916666667,15.4064166667,8.2495
469.05,8.16283333333,36.1906666667,15.4653333333,17.2123333333,6.4965,9.25441666667,8.42108333333,8.72108333333,15.44275,8.24616666667
469.40,8.16483333333,36.255,15.483,17.2394166667,6.48391666667,9.24891666667,8.418,8.72483333333,15.456,8.22916666667
469.75,8.18841666667,36.385,15.5381666667,17.2998333334,6.49475,9.27066666667,8.43341666667,8.74725,15.5094166666,8.23075
470.11,8.23025,36.52,15.59075,17.35975,6.51633333333,9.303,8.44983333333,8.7685,15.5610833333,8.26991666667
470.46,8.299,36.6523333333,15.695,17.449,6.5775,9.36058333332,8.5115,8.83358333333,15.64725,8.33033333333
470.81,8.38716666667,36.818,15.8095,17.5764166667,6.64933333333,9.42966666666,8.58391666667,8.92533333333,15.7624166667,8.3965
471.16,8.43533333333,36.9575833334,15.8944166667,17.6415833333,6.69291666667,9.45549999999,8.63583333333,8.97466666666,15.833,8.42375
471.51,8.44075,36.9701666667,15.93025,17.6584166667,6.68333333333,9.44916666667,8.6345,8.97241666666,15.8534166666,8.42666666667
471.87,8.44016666667,37.0093333333,15.9566666667,17.7001666666,6.70116666666,9.46291666666,8.64133333333,9.00008333334,15.8839166667,8.44933333333
