wavelength,Back_EmbHerm,Belly_EmbHerm,Breast_EmbHerm,Crissum_EmbHerm,Crown_EmbHerm,DorTail_EmbHerm,Patch10_EmbHerm,Patch11_EmbHerm,Rump_EmbHerm,Throat_EmbHerm,WingTip_EmbHerm
778.16,23.07125,54.35475,52.6534583333,44.8445833333,20.8030833333,19.9452738095,27.0683333333,17.78275,25.63075,58.7155833333,18.2133333334
778.47,23.2551666667,54.001,52.3856666667,44.6026666667,20.8303333333,20.1012063492,27.3705833333,18.4838333333,25.7219166667,58.2249166667,18.2371666667
778.78,23.0975,54.2791666667,52.5285,44.9976666666,20.8728333333,20.2861944444,27.6075833333,18.60575,25.93,58.62525,18.314
779.09,23.182,54.8335833333,52.9878333333,45.63775,20.7496666667,20.1868611111,27.8294166667,18.3854166667,26.0921666667,59.1771666666,18.584
779.40,21.9410833334,53.3631666667,51.5915833334,44.2169166667,19.3969166667,19.0033134921,26.89875,16.9335,25.1675,57.9113333333,17.5354166667
779.71,22.2183333333,52.85,51.0570416667,43.8859166666,19.38675,19.0233611111,27.0648333333,16.8088333333,25.42025,57.6470833333,17.83525
780.02,22.7985833333,53.184,51.2871666667,44.4031666667,19.7139166667,19.6569960317,27.6616666667,17.10825,25.84575,57.73,18.5820833333
780.33,22.0229166667,52.4925,50.5067916667,44.0395,19.0206666667,18.9210436508,26.9701666667,16.0939166666,25.40275,57.20675,17.9003333333
780.64,21.811,52.3771666667,50.4217916667,44.1715833333,18.5135833333,18.4771468254,26.5336666666,15.54825,25.4280833333,57.1831666666,18.0215
780.95,21.80725,52.5996666667,50.6418333334,44.0905,17.78725,18.1740674603,26.57025,15.1095,25.0975833333,57.2843333333,17.5918333333
781.26,21.9589166666,52.97475,50.9395,44.4888333334,17.8153333333,18.1734444444,26.7065,15.4315,25.1128333333,57.6694166667,17.4634166667
781.57,22.32525,53.7231666667,51.4583333333,44.9865,18.2055833333,18.5475119048,27.4528333333,15.6991666667,25.6586666666,57.9503333333,17.6276666667
781.88,22.9184166667,54.1024166667,51.8281666666,45.7015,18.6265,19.0175436508,28.1224166667,15.72725,25.9868333333,58.286,18.49825
782.19,23.3886666666,54.6888333334,52.30975,46.4039166667,18.8588333333,19.1817261905,28.5130833333,15.84375,26.0926666667,59.0663333333,18.7205
782.50,23.6616666667,54.6358333333,52.0073333333,46.1093333333,19.1226666667,19.5887103175,28.6354166667,16.3630833334,26.3520833333,58.8161666666,19.0466666666
782.81,24.6551666667,55.6446666666,53.0122083333,47.2056666667,19.98875,20.2268253968,29.4271666667,17.57475,26.8861666667,59.9873333334,19.8126666666
783.12,25.21625,56.7115,53.8495,48.2050833333,20.2278333333,20.5903412698,29.8875,17.9281666667,27.24175,60.7048333333,20.0549166667
783.43,25.39525,57.2799166667,54.06425,48.3465833333,20.3320833333,20.3872103175,30.07025,17.85925,27.3338333334,61.2086666667,19.7979166667
783.74,25.7555833333,58.58775,54.7687083333,49.0723333333,20.9304166667,20.7141031746,30.8571666666,18.4171666667,28.0594166667,62.1934166667,20.10775
784.05,25.58225,58.08375,54.5938333333,48.57825,20.788,20.4779126984,30.5731666666,17.869,27.6693333334,61.7136666667,19.5326666667
784.36,26.0788333333,58.6395,55.1155833334,48.8828333333,21.5336666667,20.7771031746,30.7315833333,18.2659166667,28.1221666667,62.0215833333,20.271
784.67,26.8551666667,58.66525,55.3354166667,49.0873333334,22.5189166667,21.4879087302,31.2970833333,18.7630833334,28.7783333333,62.021,21.0934166667
784.98,26.8670833333,58.1980833333,55.3674166667,48.7200833333,22.4255833333,21.3121468254,30.8340833333,18.57125,28.6284166667,61.9240833333,21.0931666667
785.29,26.1613333333,57.7489166666,55.0130416666,48.4668333334,21.9794166667,20.5142976191,29.97875,18.1845,28.4305833334,61.70325,20.4765
785.60,25.935,57.57925,55.0150416667,48.2578333333,21.5385,20.0798531746,29.62275,17.7074166667,28.3106666667,61.32725,20.04525
785.91,25.0455,57.0746666667,54.6444583333,47.7783333333,20.6096666666,18.8671666667,28.2300833333,16.4845833333,27.2975833333,60.5626666667,18.805
786.22,25.3339166667,57.3093333333,54.8195416667,47.73675,20.889,19.5272936508,28.3690833333,16.71125,27.805,60.3219166667,19.1895
786.53,24.8084166667,56.7934166667,54.88125,47.0895833333,20.2991666667,19.1624523809,28.0578333333,16.58575,27.2546666666,60.04275,18.70025
786.84,24.2285833333,55.9535,54.5449166667,46.6666666667,19.6433333333,18.5302539683,27.4453333333,16.0844166667,26.9504166666,59.3595,17.99125
787.14,23.21325,54.7886666667,53.5190833333,45.92025,18.4895,17.2728531746,25.9476666667,14.9954166666,25.5065,58.1814166667,16.9414166667
787.45,23.507,55.2254166667,53.689375,46.4039166667,18.5041666667,17.2716111111,25.9546666667,15.4034166667,25.55275,58.7566666667,16.9899166667
787.76,22.8490833334,54.9858333334,53.5968333333,46.0969166667,18.0126666667,17.0389920635,25.641,15.0355833333,25.121,59.1239166667,16.4245833333
788.07,21.7824166667,54.269,52.833125,45.2793333333,17.0195,16.4888888889,24.88725,14.42275,24.753,58.5590833333,15.79175
788.38,21.6444166666,54.1734166666,52.1112083333,45.1539166667,17.145,16.7524960317,25.08325,14.6491666667,24.7989166667,57.952,16.1813333334
788.69,21.9708333333,55.3180833334,52.8699583333,45.7123333334,17.9185833333,17.61075,25.9750833333,15.5948333333,25.4495833333,58.5338333333,17.0055
789.00,22.0505833333,55.5369166667,52.7406666667,45.7846666667,18.1900833333,17.8763849206,26.2451666667,15.8319166667,25.52175,58.5001666667,17.3415
789.31,22.6835833333,55.80825,52.7859583333,46.2576666667,18.7049166667,18.7710515873,27.226,16.4718333333,25.9044166667,58.69525,17.8143333333
789.62,22.7068333333,55.7084166667,52.4837916666,46.0625833333,18.43775,18.4332777778,27.1803333333,16.3279166667,25.65625,58.7354166667,17.4639166667
789.92,22.89375,55.7465,52.2157916666,46.1409166666,18.64575,18.6602619048,27.6575833334,16.3485833333,25.32525,58.5313333333,17.6845833333
790.23,23.2921666667,55.7115833333,52.501375,46.3435833333,19.4515,19.5113531746,28.4366666666,17.12725,25.55975,58.6025,18.5656666667
790.54,24.2391666667,56.8690833333,53.4237916667,46.9638333333,20.1909166667,20.5630277778,29.5005,18.3030833333,26.6294166667,59.4675,19.5593333333
790.85,24.6875833333,56.9311666667,53.2295,46.9049166667,20.5318333333,21.0587698413,30.0494166666,18.69375,27.0415833334,59.5249166667,19.8998333333
791.16,25.13125,56.5164166667,52.5284166667,46.8769166667,20.8625833333,21.6531269841,30.3489166666,18.9725,27.3934166667,59.20175,20.0086666667
791.47,25.6005833333,56.49475,52.643125,47.1233333334,21.44875,21.6245634921,30.57525,19.4543333334,27.5429166667,59.3195,19.9065833333
791.78,25.297,56.6744166667,52.4505,47.2525833333,21.1490833333,21.1296071428,30.1369166667,19.1095,27.1005,59.1704166666,19.26175
792.08,25.5083333333,55.8456666667,51.9987083334,46.7188333333,20.6254166667,20.7844761905,29.4208333334,18.7924166667,26.7175,58.8030833333,19.2775833333
792.39,25.9831666666,55.5990833333,52.1965416667,46.513,20.7834166667,21.0880873016,29.4469166667,19.3930833333,26.8663333333,58.7175833333,19.66975
792.70,26.9935833333,56.00375,52.9560416667,47.1204166667,21.7231666667,21.6999246032,30.3239166667,20.738,28.1470833334,59.1505833333,21.0051666667
793.01,27.3044166666,55.4396666667,52.784125,47.3631666667,22.1366666667,21.8708293651,30.45475,21.1243333333,28.483,58.9301666667,21.7134166667
793.32,27.5285,55.82025,53.2030833333,47.7258333333,22.1014166666,21.4747857143,30.3499166667,21.2535833333,28.893,59.45125,21.8701666667
793.62,27.1806666667,55.7710833333,52.93625,47.5466666667,21.6511666667,20.9313095238,29.8209166667,20.9423333333,28.6215,59.3613333334,21.27725
793.93,26.9694166667,54.9814166667,52.4600416666,46.89525,21.4163333333,20.7748928572,29.8964166667,20.35825,28.08925,59.1981666667,21.0688333333
794.24,26.7746666666,54.8688333333,52.257,47.1525833334,21.1883333333,20.4626706349,29.9151666667,20.15425,27.7545833333,58.77325,21.0648333333
794.55,26.648,55.0685,52.7403333333,47.48925,21.0043333333,19.6813214286,29.80425,20.2581666667,27.73625,58.5898333333,21.1599166667
794.86,26.6213333334,55.5764166667,53.317,47.7521666667,20.7394166667,19.5138452381,29.97325,19.8935,27.5925833333,58.9678333334,21.1386666666
795.16,25.7795,54.5680833333,52.857,46.6559166667,19.5431666667,18.8644404762,29.0536666667,18.60775,26.7539166667,58.5594166667,20.12
795.47,25.2023333333,54.19375,52.552,46.28075,19.3433333333,18.4111746032,28.9448333333,17.6391666666,26.2371666667,58.3488333334,19.102
795.78,25.0079166667,54.4654166667,52.7634166667,46.6351666667,19.38675,18.4330039682,29.0486666667,17.5078333333,26.3444166667,58.742,19.033
796.09,24.8735,54.6693333333,52.8254166666,46.3358333333,19.2940833333,18.4925873016,28.6878333333,17.1256666667,25.8151666667,58.8399166667,18.8273333333
796.40,23.9694166666,54.8390833333,52.6690833334,45.8775833333,18.3333333333,17.9111865079,27.9629166667,16.3045833333,24.8710833334,58.3493333333,17.76175
796.70,23.9663333334,54.3481666667,52.1899583333,45.5729166667,18.2685833333,18.5053730159,27.7778333333,16.4694166667,24.5660833333,57.78875,17.96075
797.01,23.8300833333,54.2501666667,52.0575416667,45.2880833333,17.789,18.196015873,27.34,16.0539166667,24.204,58.0309166667,17.97975
797.32,23.74875,54.3230833333,52.2097916667,45.58075,17.9661666667,18.1224920635,27.06925,15.9046666667,23.90125,58.0044166667,17.7815
797.63,23.56775,54.6224166667,52.9866666667,45.7518333333,18.4731666667,18.4442539683,26.84725,15.9261666667,24.0641666667,58.56925,18.0338333333
797.93,23.3448333333,54.268,52.7019583333,45.00175,18.37875,18.4672777778,26.8336666667,15.7579166667,23.5638333333,58.3415,17.9569166667
798.24,23.3003333334,54.5439166667,52.8566666667,45.19075,18.2835833334,18.4371984127,26.6169166666,15.5305,23.4246666667,58.6483333333,18.0511666667
798.55,24.0796666666,55.0450833333,53.4053333333,45.9755833333,19.1431666667,18.9073531746,27.6606666667,16.4325,24.0378333333,59.1115,18.7918333333
798.85,24.0196666667,54.86825,53.3976666667,46.1798333333,18.85575,18.9740079365,27.7555,16.9118333333,23.7914166667,58.7728333333,18.7204166666
799.16,23.28225,54.2941666667,52.4914583333,45.4168333333,18.09525,18.3394325397,27.1853333334,16.0714166667,23.1038333333,57.687,18.0698333334
799.47,21.8685,52.78075,51.249125,44.52425,16.66675,16.8345714286,26.1121666667,14.69025,21.997,56.6136666667,16.8291666666
799.78,22.35,52.5220833333,51.0012083334,44.79375,16.93925,17.2588571429,26.6955833334,15.2095,22.5630833334,56.6888333333,17.1524166666
800.08,21.7194166667,52.43875,50.9166666667,44.3771666666,16.57025,16.4480912698,26.2894166667,14.7894166667,22.5614166667,56.4296666667,16.2808333333
800.39,21.6364166666,52.5518333333,51.035,44.7984166666,16.8095,16.9337698413,26.8915,14.7930833334,22.6444166666,56.4775833333,15.9885833333
800.70,22.333,52.99925,51.239125,45.0610833333,17.1785833333,17.6414642857,27.4604166667,15.9035,23.6979166667,56.8428333334,17.0079166667
801.00,23.5770833333,53.48625,51.254,45.4730833333,18.054,18.6954126984,28.8866666667,17.3515,24.5641666667,57.266,17.9294166667
801.31,24.9271666667,55.10025,52.6957916667,47.25875,18.8433333333,19.693031746,29.7813333333,18.0510833333,25.5464166667,58.50625,18.8615
801.62,24.3071666667,53.9388333333,51.5180833333,46.0610833333,17.9705,19.0025039683,28.82925,17.4235833333,24.5623333334,57.531,18.016
801.92,24.9174166666,54.6896666667,52.0327916667,46.4206666666,18.7499166667,19.5850357143,29.3503333333,18.5296666667,25.257,57.7735,18.9335
802.23,25.0455833333,54.65,51.6365833334,46.06125,19.174,19.5387301587,29.33075,18.7635833333,25.8295,57.3941666667,19.0463333333
802.54,24.8334166667,54.41175,52.3492083333,46.0598333333,19.2100833333,19.2330793651,29.0788333334,18.7845833333,25.8695833333,57.58425,18.7754166667
802.84,27.12675,56.1424166666,53.8916666667,47.55225,21.4705833333,21.5437380952,31.4631666666,21.1039166667,28.4010833333,59.0209166667,21.4338333333
803.15,27.6890833333,57.0208333333,55.1441666667,48.3663333333,22.0355,21.8905238095,31.82825,21.50325,29.2583333333,59.6916666667,22.3201666666
803.46,28.8711666667,58.0151666667,55.9477083334,49.4000833333,23.6095,22.7969087302,32.8698333334,22.3373333333,30.5979166667,60.70525,23.9095
803.76,29.2525833333,58.50525,55.9625833333,49.8733333333,23.7513333333,22.860265873,33.1705833333,22.3850833333,30.8450833334,60.8396666667,24.5838333333
804.07,28.65425,57.9615,55.409125,49.36525,23.3859166666,22.0914325397,32.8346666667,21.5269166667,30.2683333333,60.1923333333,23.667
804.38,26.7455833333,56.7806666667,54.5433333334,48.098,21.3525,20.0220357143,31.22,19.6526666667,28.9231666667,59.3163333333,21.8116666666
804.68,25.5689166667,55.9838333333,53.785875,47.09975,20.87,19.1170912698,30.112,19.1996666667,28.46925,58.3884166667,20.9250833333
804.99,26.3935,56.7213333333,54.80875,48.1238333333,22.0855833333,20.3201904762,31.2295,20.2641666667,29.59,58.69775,21.7850833333
805.30,26.1044166667,56.1514166667,54.4765,47.9345,22.5755,20.7009404762,30.91775,20.1059166667,29.78625,58.6656666667,21.5965833334
805.60,25.9065,56.5568333333,54.84425,47.94875,22.3351666667,20.5857063492,30.8425,19.5970833333,29.32225,59.5329166667,21.7949166666
805.91,26.0039166666,57.1194166666,54.3126666667,47.94625,22.3714166667,20.9696746032,31.2886666667,19.8978333333,29.5911666667,59.4104166667,21.7870833333
806.21,24.2475833334,56.2923333333,53.8044583333,47.1408333333,20.8240833333,19.7249206349,29.71225,18.54775,28.1415,59.2269166667,19.59175
806.52,23.27975,55.9058333334,53.2063333334,46.2060833333,20.47975,19.5045753968,29.2049166667,18.2051666667,27.2745,58.9926666667,18.5685
806.83,21.38575,54.5639166667,51.8556666667,44.96125,18.43025,18.4704642857,27.9069166667,16.6569166667,25.3875833333,58.0234166667,16.69575
807.13,20.638,54.2349166667,51.9272083333,44.2331666667,18.3645833333,18.0951230159,27.33225,16.1398333334,25.3415,57.6795833333,16.5105833333
807.44,20.9525,54.98,52.72825,44.8708333333,18.66075,18.4816428571,27.5895,16.4286666667,25.90275,58.3334166667,16.9246666666
807.74,22.9586666667,56.3219166667,54.1220416666,46.4824166667,21.2345833333,20.8844960318,29.3104166667,18.2718333333,27.5564166667,59.1360833333,18.8068333333
808.05,24.0919166667,56.6465833333,54.41625,47.0760833333,22.2156666667,22.4499246032,30.83825,19.1716666667,28.5529166666,60.1895833334,19.90025
808.35,24.5605,56.6646666667,54.1715833333,47.362,22.6418333333,22.8974404762,31.57475,19.75425,28.827,60.4315833333,20.46375
808.66,24.6086666667,56.9323333333,53.672125,47.7235,21.6625,22.1797420635,31.5616666667,19.3344166667,28.1314166667,60.35225,20.0555833333
808.97,25.4926666667,57.7254166667,54.266125,48.8154166667,21.9078333333,22.6501626984,32.1488333333,20.1258333334,29.2245,60.8699166667,20.9015
809.27,26.2853333333,57.9476666667,54.5737083333,49.2930833333,22.2365,23.1944047619,32.1979166667,20.57625,29.53075,61.8788333333,21.1653333333
809.58,26.514,58.4315,54.5862083333,49.3355,22.46175,23.3364761905,32.1568333333,20.9585833333,30.011,61.8083333333,21.44875
809.88,27.8295,59.5871666667,55.187625,50.5549166667,23.5686666667,23.8379920635,33.1558333333,21.8929166667,30.981,62.8160833333,22.56975
810.19,28.3870833333,59.5336666667,55.4284166667,50.26925,24.3606666667,23.5674722222,33.33325,22.28575,31.26975,62.685,23.19425
810.49,28.0099166666,59.5136666667,55.01075,49.7048333334,23.1704166667,22.0867698413,32.3655,21.7303333333,30.1110833333,62.7834166667,21.6358333333
810.80,27.1525833333,58.0206666667,53.6976666667,48.8453333333,21.8616666666,20.8072896825,31.0605833333,20.4425833334,28.9321666667,61.8805833333,20.50275
811.10,25.1855,56.34275,52.11425,47.5641666666,19.733,18.4377182539,28.5361666667,18.0761666666,26.7805,60.55875,18.7685833334
811.41,24.606,56.59775,51.7909583333,47.7719166667,19.6085833333,18.1666706349,28.47125,17.7744166667,26.2063333333,59.3673333333,18.8945833333
811.71,24.049,56.6316666666,51.60775,47.38475,18.8940833334,17.6951230159,27.8903333334,17.1420833333,25.6758333333,59.20925,18.14325
812.02,24.8603333333,57.6610833333,53.4245416667,47.9581666667,19.8250833333,19.0638611111,29.0715,17.9224166667,26.7631666667,61.2379166667,19.1526666666
812.32,23.6325,56.6335,52.6648333334,46.7151666667,19.2355833334,18.4608809524,28.0546666667,17.1650833333,25.2684166667,60.3398333334,17.7148333333
812.63,22.2395,55.6498333334,51.919625,46.0194166667,18.811,17.6326309524,27.4009166667,15.8575833334,23.61325,59.6689166666,17.19325
812.93,23.3718333333,56.43575,52.6475,47.70525,20.4871666667,18.9095396826,28.7691666667,16.3846666667,23.9871666666,60.9101666667,18.641
813.24,24.0165,56.1464166666,53.4870833333,48.3306666667,20.4063333333,19.8898333333,29.4513333333,16.6408333333,24.366,61.9048333333,19.8369166667
813.54,25.20775,57.02225,54.3873333333,49.948,21.3006666667,21.6727698413,30.6074166667,17.2508333333,25.8956666667,63.5644166666,21.2228333333
813.85,27.8831666666,57.6156666667,55.20675,51.0705833333,23.7955,25.0098571429,32.9440833334,20.3286666667,28.5768333333,63.7591666667,24.2214166667
814.15,27.7416666666,58.599,55.7005,51.47325,24.74625,26.1601269841,33.6231666667,21.0386666667,29.5770833333,64.2996666666,25.0120833333
814.46,28.7410833333,59.0048333333,56.45675,51.9305,25.4318333333,26.5976825397,34.8440833333,22.20625,30.5515833334,65.55175,25.79125
814.76,28.75525,58.04725,55.770125,50.9060833333,24.7495,25.4490753968,34.0485,22.0315,29.98325,64.89025,25.0715
815.07,29.0369166667,58.3805833334,56.1263333333,51.4873333333,25.4604166667,26.3671230158,34.2776666667,22.3323333334,30.7955833333,64.7190833333,26.15675
815.37,27.4468333333,56.4405833333,54.0742916667,49.6420833333,23.7766666667,24.8796944444,32.0984166666,21.0873333334,29.3166666667,61.6343333333,24.9191666667
815.68,27.8155833333,55.881,54.21775,49.7049166667,24.1711666666,24.9990912698,32.7545,21.0716666667,29.5753333333,61.43275,25.42
815.98,28.194,54.9181666667,53.835125,49.1048333333,24.33675,24.6500912698,33.07925,21.35275,30.3159166667,60.4441666667,25.8841666667
816.29,27.3731666667,53.6301666667,52.7741666667,47.4426666667,23.1576666667,23.3827857143,32.0329166667,20.80625,29.909,58.8969166667,24.7290833333
816.59,26.5996666667,53.718,52.7724166667,47.55725,22.9248333333,22.6226984127,31.8525,20.255,29.8421666667,58.6360833333,23.8545
816.89,26.5933333333,54.1558333334,53.1869166667,47.9975,22.8465,22.3512976191,31.7400833334,21.0055833333,29.9096666667,58.5809166666,23.5465833334
817.20,26.1826666667,54.4514166666,53.5699583333,48.8600833334,23.01075,22.2635912699,31.4300833333,20.7635,29.94625,59.3116666667,23.5805833333
817.50,27.81325,56.0720833333,55.3767916666,50.1909166667,24.0975833333,23.4136626984,32.54775,21.9533333333,30.9661666667,60.5520833333,25.03175
