wavelength,Back_ConMarm,Belly_ConMarm,Breast_ConMarm,Crissum_ConMarm,Crown_ConMarm,DorTail_ConMarm,Rump_ConMarm,Throat_ConMarm,WingTip_ConMarm
403.60,17.6174666667,37.8718,29.9746666667,39.1398666667,14.8066666667,11.3248,20.93886,30.4534666667,9.62006666667
403.95,17.5846666667,37.8924666667,29.9777333333,39.1468666667,14.7744,11.3168666667,20.94514,30.4557333333,9.59439999999
404.31,17.5542666667,37.9249333333,29.9936,39.2218,14.7444666667,11.3146,20.9288066667,30.4507333333,9.56826666666
404.67,17.5742666667,38.0033333333,30.0245333334,39.2844,14.7633333333,11.335,20.9642733333,30.5016666667,9.58093333334
405.03,17.6336666667,38.0568666667,30.0951333333,39.3716,14.7960666667,11.3814,21.0114466667,30.5412,9.63946666667
405.39,17.6606,38.1368,30.1652,39.4442,14.8433333334,11.4299333333,21.0837666667,30.628,9.68866666667
405.75,17.6871333333,38.1713333333,30.1932666667,39.4975333333,14.8702666667,11.4478666666,21.0935333333,30.6583333333,9.71059999999
406.11,17.7136,38.2389333333,30.2642,39.5688666667,14.8698,11.4584666667,21.1199266667,30.6912666667,9.70993333333
406.47,17.7209333334,38.3056,30.2996,39.6066666667,14.8818,11.4974666666,21.1253666667,30.7184666667,9.72146666666
406.83,17.6318666667,38.2056,30.2358666667,39.5435333333,14.8100666667,11.3945333333,21.0682533333,30.6416666667,9.61653333333
407.19,17.651,38.2649333333,30.2924,39.6042666667,14.8540666667,11.4250666667,21.09404,30.6736666667,9.63926666667
407.55,17.7052666667,38.3705333333,30.401,39.6901333333,14.8544666667,11.4421333333,21.1453533333,30.7280666667,9.6656
407.90,17.7031333333,38.4115333333,30.4144666667,39.7294666667,14.8626,11.4257333333,21.1468666667,30.7626,9.66900000001
408.26,17.7203333333,38.4024,30.4134,39.736,14.8806,11.4096,21.1428266666,30.7634,9.66706666666
408.62,17.7293333333,38.4368,30.4516666667,39.8228,14.8969333333,11.4482666667,21.1390133333,30.7658666667,9.70319999999
408.98,17.741,38.5138,30.5162,39.8855333333,14.9165333333,11.4444666667,21.15024,30.8292,9.69700000001
409.34,17.7188666667,38.4939333333,30.5104666667,39.8908666667,14.8838,11.4194666667,21.1152666667,30.7927333333,9.68733333334
409.70,17.6958666667,38.5319333333,30.514,39.9251333333,14.8256,11.4192666667,21.0965466667,30.8024,9.66746666668
410.06,17.6714666666,38.5218,30.4952666667,39.9525333334,14.8376666667,11.4048,21.073,30.7835333333,9.66793333334
410.42,17.6574,38.5920666667,30.5136,40.0125333333,14.8497333334,11.3727333333,21.0887133333,30.8098666667,9.6356
410.77,17.7232,38.7466666667,30.5980666667,40.1287333333,14.9207333333,11.4510666667,21.16698,30.8973333333,9.71666666667
411.13,17.7359333333,38.7832666667,30.6321333333,40.1636,14.9232666667,11.4731333333,21.1561733333,30.8836666667,9.71673333333
411.49,17.714,38.8034,30.6702666667,40.2259333333,14.9357333333,11.4868666667,21.1496133333,30.8946,9.70893333333
411.85,17.7324666667,38.8445333333,30.6953333333,40.2676666667,14.9377333333,11.4869333333,21.15828,30.9136,9.70973333333
412.21,17.7268,38.9050666667,30.7362666667,40.3218,14.9235333333,11.4908666667,21.1618,30.9425333333,9.703
412.57,17.7501333333,38.8966,30.742,40.3347333333,14.9157333333,11.4764666667,21.1651333333,30.9354,9.70819999999
412.92,17.7500666667,38.9110666667,30.7682,40.3977333333,14.9456666667,11.4882,21.1673733333,30.9606,9.71199999999
413.28,17.7294666667,38.9368,30.7734,40.4298,14.9527333333,11.5128666667,21.16434,30.9761333333,9.69146666666
413.64,17.6762666667,38.8979333333,30.7583333333,40.4202,14.9157333333,11.4626666667,21.1193133333,30.9463333333,9.64060000001
414.00,17.6637333333,38.8728,30.7298666667,40.4274666667,14.8552,11.4266,21.1028733334,30.8970666667,9.60046666666
414.36,17.6819333333,38.9194,30.7720666667,40.5015333333,14.8539333333,11.4584666667,21.1434,30.9304,9.63640000001
414.72,17.6561333333,38.9000666667,30.7602666667,40.51,14.8175333333,11.4278,21.10276,30.9198,9.60193333333
415.07,17.6306,38.8637333333,30.7325333333,40.5064,14.799,11.4458666666,21.0982466667,30.9099333333,9.62246666667
415.43,17.6702,38.9196,30.7489333333,40.581,14.8559333333,11.5286666667,21.1668466667,30.9831333333,9.68646666666
415.79,17.6949333333,38.9572,30.802,40.6427333333,14.8736,11.5702,21.1887666667,31.0013333333,9.71600000001
416.15,17.7393333333,39.0189333333,30.855,40.7234666667,14.9315333334,11.6416666667,21.261,31.0111333333,9.78193333333
416.51,17.7274,39.0526,30.8771333333,40.7614666667,14.9213333333,11.6447333334,21.2542,31.0235333333,9.76160000001
416.86,17.7135333334,39.0948,30.8717333333,40.7785333333,14.8851333333,11.6268,21.2396266667,30.9894666667,9.75286666668
417.22,17.7092,39.107,30.8723333333,40.7796666667,14.8532,11.5942666667,21.2132,30.9874,9.76406666667
417.58,17.6744666667,39.0818666667,30.8372,40.736,14.8369333333,11.5737333333,21.1824533334,30.9506,9.77433333333
417.94,17.685,39.1485333333,30.8904666667,40.7880666667,14.8583333333,11.6184,21.2024066667,31.0023333333,9.79893333333
418.29,17.6788666667,39.1504,30.8932666667,40.7767333333,14.861,11.6384666666,21.1775733333,30.9988666667,9.82053333333
418.65,17.6932666667,39.1944,30.9298666667,40.8202,14.8701333333,11.6654666667,21.1940333333,31.0255333333,9.85653333334
419.01,17.6910666667,39.2223333333,30.9622,40.8298,14.8570666667,11.6661333333,21.19264,31.0464,9.85373333333
419.37,17.6788,39.2512,30.9915333333,40.8488,14.8443333333,11.6350666667,21.1796066667,31.056,9.83193333334
419.73,17.6854,39.2862666667,31.017,40.8734666667,14.8411333333,11.6420666667,21.19452,31.0798,9.84086666665
420.08,17.6755333333,39.2790666667,31.0122666667,40.8575333334,14.8254,11.6293333333,21.1667266666,31.1008,9.84286666667
420.44,17.6902666667,39.3424666667,31.0763333333,40.9079333334,14.8448666667,11.6486666667,21.1882933333,31.1504666667,9.86320000001
420.80,17.7048666667,39.3786666667,31.1083333333,40.9377333333,14.8570666667,11.6736,21.19312,31.1846,9.87813333334
421.16,17.7098,39.4157333333,31.1346666667,40.9773333333,14.8717333333,11.6837333333,21.2170333333,31.2121333333,9.87306666665
421.51,17.7267333333,39.4568,31.1595333334,41.0402,14.8782,11.7,21.2254133333,31.2348666667,9.87586666667
421.87,17.7023333333,39.4562,31.1526666667,41.0463333333,14.8486666667,11.6704,21.2012666667,31.2263333333,9.85446666667
422.23,17.7006666667,39.4666666666,31.1722666667,41.0786666667,14.8486,11.6698,21.20708,31.2431333333,9.84453333333
422.58,17.6952666667,39.5060666667,31.1991333333,41.1167333333,14.8502,11.6794666667,21.2202133333,31.2682,9.8378
422.94,17.6986666667,39.5800666667,31.2230666667,41.1842666667,14.8542666667,11.685,21.2342733333,31.3026666667,9.8404
423.30,17.6892666667,39.5610666667,31.2047333333,41.1808,14.8378666667,11.6760666667,21.21102,31.2796,9.84759999999
423.66,17.6588666667,39.5801333333,31.2013333333,41.2098,14.8218,11.6546666667,21.19078,31.2905333333,9.83159999999
424.01,17.6546666667,39.627,31.2385333333,41.2713333333,14.8284666667,11.6598666667,21.2007,31.3085333334,9.8294
424.37,17.6312666667,39.6351333333,31.2100666667,41.2812666667,14.8208,11.6532666667,21.18816,31.2997333333,9.81213333333
424.73,17.6242,39.6412,31.2225333333,41.3004,14.8131333333,11.6427333333,21.1957666667,31.3062,9.80660000001
425.08,17.6442666667,39.6984666667,31.2580666667,41.3636666667,14.8216666667,11.6556,21.21532,31.328,9.81446666667
425.44,17.6398,39.7461333333,31.3128666667,41.4007333333,14.825,11.6577333333,21.22586,31.3608666667,9.802
425.80,17.6645333333,39.782,31.3528,41.4761333333,14.8580666667,11.6806666667,21.24006,31.4027333333,9.81453333333
426.16,17.6470666667,39.7909333333,31.3495333333,41.4879333333,14.8354666666,11.6527333333,21.2231733333,31.3944666667,9.79159999999
426.51,17.6272666667,39.8096,31.3456666667,41.5120666667,14.8196,11.618,21.1907333333,31.3900666666,9.7688
426.87,17.6178,39.8014,31.3660666667,41.5568666667,14.8352,11.5994666667,21.1849466667,31.3994,9.75939999999
427.23,17.6187333333,39.8597333334,31.4008,41.5962,14.8392,11.6020666667,21.1878066667,31.4192666667,9.73953333334
427.58,17.6200666667,39.8589333333,31.4407333333,41.6462666667,14.8546666667,11.6206666667,21.2077733333,31.4178666667,9.74439999999
427.94,17.6256666667,39.8839333333,31.4495333333,41.6828666667,14.8448666667,11.6243333333,21.1961266667,31.4154,9.72259999999
428.30,17.6256,39.8806666667,31.4700666667,41.7072666667,14.8413333333,11.6201333333,21.21334,31.4229333333,9.73646666667
428.65,17.6251333334,39.9092,31.4904,41.7646,14.8560666667,11.6315333333,21.2182733333,31.4306,9.73893333333
429.01,17.6048666667,39.8872,31.4704666666,41.7495333333,14.8432666667,11.6188666667,21.2082733333,31.4156666667,9.74899999999
429.37,17.6382,39.9428,31.4941333333,41.81,14.8758,11.6628666667,21.2594466667,31.4524666667,9.78553333333
429.72,17.6328666667,39.9587333333,31.5182666667,41.8000666667,14.8784666667,11.6804666667,21.2932066667,31.4416666667,9.81153333334
430.08,17.6754,40.0443333333,31.5880666667,41.8868666667,14.932,11.7168,21.3399933334,31.4966666667,9.858
430.44,17.7010666667,40.0614,31.6302,41.919,14.9355333333,11.7293333333,21.36152,31.501,9.86753333333
430.79,17.7438,40.1514666667,31.6945333334,41.9944,14.9559333333,11.7476666667,21.4131933333,31.5292,9.88966666666
431.15,17.7754,40.2004,31.7385333333,42.0684666667,14.9904,11.7752666667,21.4653133333,31.5780666667,9.92446666665
431.50,17.7768,40.2124666667,31.7436,42.0488,14.9708,11.7602666667,21.4487066667,31.5862666667,9.91726666667
431.86,17.7817333333,40.281,31.7852,42.0958,15.0042666667,11.7736,21.4769266667,31.6312666667,9.94766666667
432.22,17.8086,40.368,31.8501333333,42.1819333333,15.0199333333,11.7866,21.4926733333,31.6829333333,9.96593333333
432.57,17.8138,40.4088,31.8772,42.2050666667,15.0144,11.7868666667,21.4963333334,31.7097333333,9.97260000001
432.93,17.822,40.4553333333,31.9270666667,42.3030666667,15.0402666667,11.7934666667,21.5015666667,31.7627333333,9.98006666665
433.29,17.82,40.4660666667,31.9509333333,42.3499333333,15.0398,11.7739333333,21.5000866667,31.7771333333,9.98733333333
433.64,17.7972,40.4632666667,31.9316666667,42.3555333333,15.0082,11.7415333333,21.46266,31.7791333333,9.95986666668
434.00,17.7652,40.4382,31.9183333333,42.3576,14.9738,11.7204,21.44462,31.7753333333,9.92726666667
434.35,17.768,40.4594,31.9281333333,42.3732666667,14.9849333333,11.7322,21.44574,31.7712,9.94126666668
434.71,17.7200666667,40.4075333333,31.8760666667,42.3449333333,14.949,11.7182666667,21.4055133333,31.7334,9.91933333333
435.07,17.7180666666,40.4332666667,31.9060666667,42.3744666667,14.9389333333,11.7117333333,21.3818466666,31.7466,9.91893333334
435.42,17.7179333333,40.4642,31.9166666667,42.4152666667,14.9421333333,11.7185333333,21.3689866667,31.7472666667,9.91993333334
435.78,17.7256,40.4827333333,31.9243333333,42.4392666667,14.9135333333,11.7144666667,21.3691733333,31.7472666667,9.91833333335
436.13,17.728,40.5147333333,31.951,42.5015333333,14.9236666667,11.7233333333,21.38414,31.7607333333,9.91526666666
436.49,17.7105333333,40.551,31.9788,42.5618,14.9182666667,11.7272666667,21.38784,31.7894666667,9.91233333333
436.84,17.7174,40.5505333333,32.0013333333,42.5440666667,14.9128,11.7526666667,21.4007333333,31.775,9.92026666666
437.20,17.7217333333,40.6097333333,32.0351333333,42.5772666667,14.9118,11.7803333333,21.40028,31.7852666667,9.92500000001
437.56,17.7828,40.6968666666,32.116,42.6345333333,14.9595333333,11.8496,21.46642,31.8397333334,9.99786666668
437.91,17.8202,40.7673333333,32.1706,42.6814,14.9880666667,11.9050666667,21.5076733333,31.8852666667,10.0616
438.27,17.8394,40.813,32.2269333334,42.7557333333,15.0088,11.9348666667,21.5290066667,31.967,10.0775333333
438.62,17.8532,40.8484666667,32.2645333333,42.7703333333,15.0081333333,11.9352666667,21.53198,32.0032,10.079
438.98,17.8507333333,40.8585333333,32.2777333333,42.782,15.0166666667,11.9354666667,21.5400866667,32.0119333333,10.0918666666
439.33,17.858,40.9171333333,32.313,42.8462666667,15.0388666667,11.9418,21.5742266666,32.0469333333,10.1022666667
439.69,17.8266666667,40.8696666667,32.2757333333,42.8214666667,15.0206666667,11.9057333333,21.54098,32.0139333333,10.0713333333
440.04,17.8058,40.8168,32.2448,42.7586666667,14.9939333334,11.8756666667,21.4963,31.9884666667,10.0646666667
440.40,17.8161333333,40.802,32.2521333333,42.7494666667,15.0062,11.8891333333,21.49164,31.9876666667,10.0747333333
440.75,17.8229333333,40.85,32.2860666667,42.7932666667,15.0245333333,11.8788666667,21.49576,32.0194,10.0793333333
441.11,17.8193333333,40.8410666667,32.2748666667,42.8096666667,15.0299333333,11.8678666667,21.4906266667,32.0214666667,10.0719333333
441.47,17.7772,40.8192666667,32.2651333334,42.8158,15.0047333333,11.8326,21.4489066667,32.0092666667,10.0312666667
441.82,17.7441333333,40.8148666667,32.2655333333,42.8292666667,14.9696,11.778,21.4065,31.9855333334,9.9736
442.18,17.7266,40.8150666667,32.2482,42.8322,14.9521333333,11.7530666667,21.3920666667,31.9678666667,9.96620000001
442.53,17.7272,40.8658,32.2891333333,42.8981333333,14.9606,11.757,21.39076,31.9835333333,9.97033333334
442.89,17.7018666667,40.8583333333,32.2791333333,42.8948,14.9323333333,11.7434,21.38006,31.9612666667,9.94360000001
443.24,17.6952,40.8358,32.2783333333,42.8744666666,14.9204666667,11.7288666667,21.3638666667,31.9574666667,9.93479999998
443.60,17.6926,40.8945333333,32.3463333333,42.9278666667,14.9276,11.7467333333,21.3757733333,32.0161333333,9.93500000001
443.95,17.6800666667,40.9146666667,32.3591333333,42.9588666667,14.9174666666,11.7408666667,21.3676066667,32.0124666667,9.92166666667
444.31,17.6735333334,40.9342666667,32.3567333333,42.9918,14.9028,11.7221333333,21.3617533333,32.0084666667,9.90960000001
444.66,17.6584,40.9308666667,32.3410666667,43.0026666667,14.8750666667,11.7188666667,21.3426066667,32.0074,9.90073333335
445.02,17.678,40.9648,32.3758,43.0484666667,14.8761333333,11.7228666667,21.36628,32.0340666667,9.92333333335
445.37,17.7041333333,41.0178666666,32.3940666667,43.089,14.8882,11.7204666667,21.39216,32.052,9.93519999999
445.72,17.6976666667,41.0371333333,32.3974,43.0908,14.8914,11.7238666667,21.3981133333,32.0540666666,9.94506666667
446.08,17.6912666666,41.0572,32.4126,43.1106666667,14.8816,11.7108,21.39246,32.0534666667,9.92173333333
446.43,17.6967333333,41.0508666667,32.4013333333,43.1251333333,14.8899333333,11.7020666667,21.3984866667,32.0706,9.9274
446.79,17.7085333334,41.0814,32.4268,43.144,14.8991333333,11.7123333333,21.4071333333,32.0906666667,9.92700000001
447.14,17.7267333333,41.1203333334,32.4436666667,43.1756,14.9062,11.7245333333,21.41322,32.1239333333,9.93613333331
447.50,17.7431333333,41.1140666667,32.4276,43.1935333333,14.9121333333,11.713,21.4171066667,32.1162666667,9.94260000002
447.85,17.7754,41.1677333333,32.4798666667,43.2428,14.9302666667,11.7368,21.4542866667,32.1494666667,9.96613333333
448.21,17.77,41.177,32.4710666667,43.2454666667,14.9296,11.7257333333,21.4563666666,32.1475333333,9.95646666667
448.56,17.7938666667,41.2246,32.5104,43.2945333333,14.9519333333,11.7422,21.4877,32.168,9.98353333334
448.92,17.7819333333,41.2128666667,32.5006666667,43.2728666667,14.9576666667,11.7358666667,21.4720666666,32.1544,9.96473333334
449.27,17.7668,41.2146666667,32.4968,43.3022666667,14.9496666667,11.7329333333,21.45688,32.1477333333,9.94653333334
449.62,17.8010666667,41.2653333333,32.5465333333,43.3917333333,14.9948666667,11.7577333333,21.4804333333,32.1804,9.96833333335
449.98,17.8416666667,41.3045333333,32.5888666667,43.4367333333,15.0431333334,11.794,21.5187133333,32.218,10.0191333333
450.33,17.8608,41.3406666666,32.6214,43.4601333333,15.0481333333,11.8094666667,21.5340333333,32.2255333333,10.0237333333
450.69,17.8700666667,41.3659333334,32.6197333333,43.5087333333,15.0467333333,11.7952666666,21.5240733333,32.2228,10.0272
451.04,17.8766666667,41.3902,32.6429333333,43.5343333333,15.0568,11.802,21.54312,32.217,10.0562
451.40,17.8867333333,41.4734,32.7159333333,43.6004,15.0771333333,11.8239333334,21.5769866666,32.2734666667,10.0735333333
451.75,17.8856666667,41.4834666667,32.7086,43.6313333333,15.0923333333,11.8396666667,21.57498,32.3130666667,10.0757333333
452.10,17.9028666667,41.5270666667,32.7724666667,43.6738,15.1082,11.8482666667,21.5878,32.3756666667,10.0834
452.46,17.9090666666,41.5719333333,32.8032,43.6848,15.1070666667,11.821,21.58122,32.4089333333,10.0472666667
452.81,17.926,41.6212,32.8565333333,43.7202,15.1108666667,11.8381333333,21.5934466667,32.4428,10.0697333333
453.17,17.9512666667,41.6464666667,32.8912,43.7308,15.1346,11.8461333333,21.6066933334,32.4817333333,10.0939333333
453.52,17.9478,41.6554666667,32.8832,43.7194,15.1028,11.816,21.5896066667,32.4990666667,10.0652666667
453.87,17.9232,41.6646666667,32.8654,43.7332,15.0687333333,11.7859333333,21.5630733333,32.5017333333,10.0366666667
454.23,17.9176666667,41.6777333333,32.8838666667,43.7486,15.0873333333,11.8026666667,21.5778733333,32.4982666667,10.0496666667
454.58,17.927,41.7051333333,32.9278666667,43.8021333333,15.0958666667,11.7949333333,21.5953866667,32.5373333333,10.0603333333
454.93,17.9357333333,41.7358,32.9571333333,43.8454,15.0916,11.8019333333,21.5947733333,32.5682,10.0458666667
455.29,17.9722,41.7876,32.9882666667,43.9182666667,15.1234,11.821,21.63154,32.6062,10.0712666667
455.64,17.9818,41.8651333333,33.0220666667,43.9622666667,15.1184,11.8095333333,21.6442666667,32.6065333333,10.0594666667
456.00,17.9764,41.8504666667,32.9978,43.9561333333,15.1084,11.8133333333,21.64522,32.5688,10.0632666667
456.35,17.9616,41.8068,32.9571333333,43.9454666667,15.0876666667,11.8251333333,21.6338466667,32.5345333333,10.0642
456.70,17.9528666667,41.8207333333,32.965,43.9800666667,15.073,11.8164666666,21.6260733333,32.5454666667,10.0606
457.06,17.9542,41.8786666667,33.0201333333,44.0564,15.0735333333,11.8304,21.6605466667,32.5910666667,10.0744666667
457.41,17.9635333333,41.8686,33.0205333333,44.0719333333,15.0934666667,11.8445333333,21.6594866666,32.6012666667,10.102
457.76,17.9626666667,41.8521333333,33.0340666667,44.0657333333,15.0963333333,11.8698666667,21.6728133333,32.6002,10.1174666667
458.12,17.9648,41.8644,33.0519333333,44.0664,15.0816,11.8541333333,21.6618466667,32.6232666666,10.1128666667
458.47,17.9608666667,41.8801333333,33.0760666667,44.0593333333,15.0967333333,11.877,21.6770666666,32.6360666667,10.1308666667
458.82,17.9355333333,41.8524,33.0590666667,44.0476,15.0720666667,11.8558666667,21.65618,32.6095333333,10.1176666667
459.18,17.9279333333,41.8265333333,33.0564666667,44.0044666667,15.0694,11.8572,21.64,32.6069333333,10.1178
459.53,17.9344,41.8086,33.066,44.0026666667,15.0948666667,11.862,21.6378866667,32.6259333333,10.1264666667
459.88,17.9486,41.847,33.0890666667,44.0524,15.1052,11.8559333333,21.6388266667,32.6382666667,10.1190666667
460.24,17.9762666667,41.8717333333,33.135,44.0945333333,15.1375333333,11.8673333333,21.6546066667,32.6726,10.1426666667
460.59,17.9846,41.9040666667,33.1434,44.1272,15.1491333333,11.8631333333,21.6659,32.7010666666,10.1378
460.94,17.9836666667,41.9083333333,33.1374666667,44.1317333333,15.1681333333,11.8630666667,21.6572666667,32.6984,10.121
