wavelength,Back_CyaNitf,Belly_CyaNitf,Breast_CyaNitf,Crissum_CyaNitf,Crown_CyaNitf,DorTail_CyaNitf,Patch10_CyaNitf,Rump_CyaNitf,Throat_CyaNitf,WingTip_CyaNitf
817.81,15.2743333333,59.1122222222,22.1808888889,56.7411111111,15.5293333333,20.0303333333,26.8265555555,21.1331111111,45.7815555556,20.1543333333
818.11,15.2388888889,59.2906666667,22.2764444444,56.733,15.4146666666,19.3937777778,26.6746666667,21.0042222222,45.9466666667,19.6644444444
818.41,14.6962222222,59.022,22.064,56.7416666667,14.8477777778,19.2962222222,26.7431111111,20.6008888889,45.4066666667,18.5054444444
818.72,14.8106666667,59.0557777778,21.537,55.8918888889,14.6611666667,19.1703333333,26.9556666667,19.9551111111,45.0922222222,18.4852222222
819.02,14.9166666667,59.4902222222,21.7642222222,56.1074444445,14.0474444444,19.0745555555,27.4605555556,19.2272222222,44.8907777778,17.9232222222
819.33,14.4774444444,59.3481111111,21.2953333333,55.8111111111,13.9022222222,18.0676666667,27.0374444444,18.5575555556,45.0301111111,17.503
819.63,15.1163333333,59.0533333333,21.4194444445,55.8506666667,14.0872222222,18.0048888889,26.6427777778,18.6691111111,45.4782222222,17.8108888889
819.93,15.021,60.1157777778,21.3895555556,56.3962222222,14.0493888889,17.44,26.1083333333,18.4551111111,45.777,17.7334444444
820.24,14.8483333333,60.4736666667,21.4194444445,56.4257777778,13.9107777778,16.7106666667,25.7234444444,17.9181111111,46.5426666666,17.5133333333
820.54,15.0262222222,60.6196666667,21.3191111111,56.8586666667,14.0517777778,16.3121111111,25.7257777778,17.8097777778,46.7021111111,17.484
820.85,15.6245555555,61.0028888889,22.0451111111,57.4187777778,14.5132777778,16.534,26.1012222222,18.3136666666,47.4581111111,17.9054444445
821.15,15.4668888889,60.4314444445,21.8641111111,57.0472222222,14.6572222222,16.1871111111,25.6871111111,18.1646666667,47.27,17.6318888889
821.45,15.6904444444,60.4772222222,21.9746666667,57.3065555556,14.8070555555,16.2727777778,25.7697777778,18.2445555556,47.5464444444,17.8753333333
821.76,15.69,60.0927777778,22.0941111111,57.0621111111,14.9452777778,16.1365555555,25.5575555556,18.1456666667,47.4126666667,18.1006666667
822.06,15.6342222222,59.7625555555,22.0674444444,56.8493333333,14.9149444444,15.9246666666,25.3193333333,18.054,47.3771111111,18.1507777778
822.36,15.5506666667,59.778,21.934,56.901,14.9817777778,15.7212222222,25.1797777778,18.0401111111,47.5724444444,18.1081111111
822.67,15.4637777778,59.4648888889,21.8943333333,56.6034444444,14.8350555556,15.4881111111,25.0318888889,17.8542222222,47.4273333334,17.9
822.97,15.1744444444,59.4778888889,21.7502222222,56.6188888889,14.5261111111,15.11,24.7963333333,17.5001111111,47.3247777778,17.6166666667
823.27,15.1765555555,59.374,21.6811111111,56.4856666667,14.3650555556,15.0343333333,24.8136666667,17.3087777778,47.3867777778,17.711
823.58,15.1016666667,59.1506666667,21.6574444444,56.4792222222,14.3723333333,14.9952222222,24.897,17.3775555556,47.2455555556,17.6568888889
823.88,14.9306666667,59.1277777778,21.6667777778,56.4334444444,14.2121666667,14.841,24.7875555556,17.3778888889,47.5831111111,17.5892222222
824.18,14.623,58.9656666667,21.4862222222,56.3424444444,14.1140555556,14.6464444444,24.7434444444,17.0855555556,47.6391111111,17.4342222222
824.49,14.9041111111,59.4092222222,21.7421111111,56.6324444445,14.1493888889,14.7833333333,25.0507777778,17.2266666666,48.1897777778,17.7283333333
824.79,14.7056666667,59.2783333333,21.453,56.1206666667,13.7488333333,14.5297777778,24.9096666667,16.9371111111,48.0865555556,17.4028888889
825.09,14.7143333333,59.9543333333,21.0836666667,56.3354444445,13.3961111111,14.34,24.8894444444,16.9345555556,48.4533333333,17.205
825.39,14.4404444445,60.2885555556,20.8184444445,56.3472222222,13.1435555555,14.0025555556,24.8777777778,16.6864444444,48.6441111111,16.6921111111
825.70,14.3041111111,59.9533333333,20.7661111111,56.3157777778,12.8743888889,13.655,24.6022222222,16.538,48.3391111111,16.6783333333
826.00,14.456,60.4884444445,20.7846666667,56.9454444444,12.9336666667,13.8722222222,24.8331111111,16.6515555556,48.6072222222,16.784
826.30,14.3806666666,60.6625555556,20.649,57.1165555555,13.0315,13.9564444444,24.9322222222,16.9923333333,49.2255555555,17.0968888889
826.61,14.7096666667,60.5824444444,20.93,57.6454444444,13.4050555556,14.3015555556,25.4004444444,17.4303333333,49.5642222222,17.3684444445
826.91,15.0597777778,60.8744444444,21.0825555556,57.8226666667,13.6957222222,14.848,25.7286666667,17.6631111111,49.9191111111,17.6008888889
827.21,15.5206666667,60.9431111111,21.4001111111,57.9846666666,14.3248333333,15.3401111111,26.0713333334,18.0742222222,49.9001111111,17.9618888889
827.51,15.5581111111,60.9976666667,21.2081111111,57.8734444445,14.2731666667,15.4194444445,26.0897777778,18.2098888889,49.54,17.9643333333
827.82,15.5787777778,60.7571111111,21.1375555556,57.6076666667,14.4716666667,15.4295555555,26.5146666667,18.196,49.3083333333,18.2025555556
828.12,15.1797777778,60.8975555556,20.7351111111,57.7586666667,14.2158333333,14.9731111111,26.5455555555,18.1467777778,49.5937777778,18.023
828.42,15.0451111111,60.8134444444,20.6412222222,57.8278888889,13.9568333334,15.0452222222,26.8843333333,18.2072222222,49.592,17.8174444445
828.72,15.4224444444,61.1033333333,20.9463333333,58.3295555556,14.3010555556,15.3668888889,27.5954444444,18.64,50.1665555556,18.2517777778
829.02,15.5487777778,61.9942222222,20.9172222222,58.4007777778,14.4175555555,15.618,28.365,18.9854444444,50.857,18.5071111111
829.33,15.2912222222,62.4082222222,20.5286666667,58.6097777778,13.9598888889,15.0661111111,28.7223333333,18.6587777778,51.2873333333,18.4236666667
829.63,15.714,62.8666666667,20.6592222222,58.4563333333,14.3920555556,15.4891111111,29.7902222222,18.7112222222,50.9633333333,18.3151111111
829.93,15.6923333333,62.7581111111,20.2621111111,57.5967777778,14.5383333333,15.7736666667,30.0162222222,18.9051111111,50.9277777778,18.1165555556
830.23,14.9398888889,62.3122222222,19.6322222222,56.6816666667,13.4634444445,14.9776666667,29.4421111111,18.3183333333,50.4628888889,17.53
830.54,13.7033333333,61.5228888889,18.2124444445,55.4072222222,12.4476666667,13.7167777778,29.0672222222,16.8626666667,49.6693333333,16.6193333334
830.84,13.9342222222,60.9373333333,18.3283333333,54.7488888889,12.7451666667,13.6701111111,29.1616666667,16.9377777778,49.1308888889,16.9935555556
831.14,13.2374444444,59.8507777778,16.9553333333,54.1754444445,11.7802222222,12.5757777778,27.827,16.1244444445,48.6411111111,16.1245555555
831.44,13.2762222222,59.2321111111,17.0344444444,53.799,12.7178888889,13.4396666666,27.5732222222,15.7,47.9575555556,16.1492222222
831.74,13.644,59.9295555555,17.5611111111,54.2628888889,13.9508888889,13.5134444444,27.9412222222,15.9682222222,49.0533333333,17.1302222222
832.04,13.6192222222,60.484,17.5947777778,54.5147777778,13.4435,13.2931111111,27.4515555556,15.6508888889,49.2598888889,16.9925555555
832.35,14.1987777778,59.4386666667,17.4386666667,54.2807777778,13.5497777778,13.2514444444,26.7718888889,15.2748888889,48.5964444444,16.8304444444
832.65,15.3962222222,59.8297777778,18.5076666667,54.3818888889,14.3465555555,14.4487777778,26.841,16.5591111111,48.751,17.5602222222
832.95,15.3351111111,59.3714444445,18.651,54.2801111111,14.3455,14.4984444445,26.3953333333,16.386,48.801,16.8348888889
833.25,14.3658888889,58.9381111111,17.9646666666,53.6086666667,13.4022222222,13.304,25.3001111111,15.516,47.9352222222,15.5064444444
833.55,14.3117777778,58.8612222222,17.7127777778,53.7496666666,13.7432777778,13.0408888889,25.1645555555,15.0185555556,47.7882222222,15.2001111111
833.85,14.718,59.2186666667,18.381,54.675,13.9591111111,13.3222222222,25.4636666666,15.6362222222,48.5291111111,15.2988888889
834.16,15.3031111111,59.5633333333,19.4214444445,55.3805555556,14.9346666667,13.8564444444,25.9904444445,16.2336666666,49.2262222222,15.948
834.46,15.4388888889,60.4856666667,20.1743333334,55.6297777778,15.4435555556,14.5861111111,26.4201111111,16.5786666667,49.291,16.319
834.76,14.6848888889,60.8141111111,19.7974444444,55.9353333333,14.1007777778,13.3802222222,25.6306666667,15.8243333333,49.0697777778,15.5224444445
835.06,14.2141111111,60.1738888889,19.4058888889,55.5656666667,13.3077777778,12.5756666667,25.2023333333,14.9924444444,48.4998888889,14.9616666667
835.36,14.6913333333,59.1144444445,19.7861111111,54.8988888889,13.7591666667,13.1765555556,25.3894444444,15.4221111111,47.5902222222,15.1997777778
835.66,14.815,58.9666666667,20.0383333333,54.6098888889,13.7566666667,13.475,25.6671111111,15.479,47.6076666666,14.8936666667
835.96,14.2334444444,58.251,19.5025555555,54.0674444444,13.7029444444,13.6112222222,25.5762222222,14.7576666667,47.3105555555,14.4408888889
836.26,12.7463333334,57.3515555556,18.3757777778,52.8214444445,12.3173333333,12.4113333333,24.4203333333,13.5772222222,45.919,13.9791111111
836.57,11.5942222222,57.0501111111,17.4667777778,52.3401111111,10.8621111111,11.398,23.9885555556,12.0318888889,45.607,13.4211111111
836.87,10.1908888889,56.7995555556,15.985,51.8917777778,7.91577777777,9.61155555557,22.8016666667,10.7361111111,44.7682222222,11.8097777778
837.17,10.3925555555,56.8084444444,15.8834444445,50.7832222222,7.0481111111,9.50800000001,22.4433333333,10.4662222222,43.1912222222,11.7007777778
837.47,8.43866666666,57.0075555556,13.5733333333,50.3155555556,3.44055555555,7.87033333332,20.223,8.31222222223,42.2558888889,8.60688888889
837.77,7.21755555555,55.214,11.5892222222,48.9526666667,0.83111111111,6.10199999999,18.7842222222,6.03377777777,40.9836666667,6.94433333333
838.07,10.3898888889,55.2853333333,13.6805555556,48.3663333333,4.13572222222,9.17277777779,21.2756666667,8.72200000001,41.8752222222,9.78144444443
838.37,10.9528888889,54.5823333333,13.5777777778,48.0198888889,4.66177777778,9.57244444445,21.4528888889,9.57244444445,41.1406666667,9.59488888889
838.67,10.4547777778,54.5474444444,13.1972222222,48.9452222222,4.8055,9.28277777777,21.9877777778,9.68133333333,42.5224444445,9.51722222222
838.97,7.587,52.7898888889,10.4503333333,48.5805555555,3.14483333333,7.171,20.1174444445,8.12533333333,42.0704444444,6.97499999999
839.27,8.54699999999,53.2112222222,11.6971111111,50.232,4.31022222222,7.59477777779,21.3675555555,9.23077777778,43.5653333333,7.47255555555
839.57,10.2155555555,54.6838888889,13.4107777778,53.2557777778,6.06405555555,8.66633333332,23.4812222222,11.7405555556,45.9936666667,8.44855555555
839.87,11.8257777778,55.3713333333,16.2285555555,54.426,9.486,11.6643333333,25.4494444445,14.8223333333,47.5104444445,10.6498888889
840.17,12.6922222222,55.1441111111,18.5402222222,53.7795555556,13.0929444444,14.7932222222,27.4854444444,17.4355555556,47.6501111111,12.757
840.47,12.3784444444,54.1614444445,18.6101111111,53.0627777778,13.8361111111,15.0611111111,26.5525555556,18.2933333333,47.4441111111,12.8011111111
840.77,11.466,52.7567777778,18.3584444445,51.6707777778,13.3355,14.5781111111,26.462,17.4605555556,45.9064444445,12.6357777778
841.07,10.8322222222,52.2521111111,18.4471111111,51.3513333333,13.0308333333,14.2642222222,25.6327777778,17.9966666667,45.8602222222,11.2185555556
841.37,9.6018888889,50.2186666667,17.8476666666,50.6124444444,12.2923333333,14.2387777778,25.1312222222,17.8696666667,45.21,10.2582222222
841.67,8.43311111111,51.3271111111,18.5341111111,52.2671111111,11.8626111111,15.3394444444,24.6652222222,17.8057777778,45.9244444444,10.1478888889
841.97,5.89244444445,50.0625555556,16.3795555555,50.7864444445,8.52672222221,13.6328888889,22.3968888889,16.055,43.3957777778,7.88999999999
842.27,6.55533333333,51.1261111111,17.3627777778,49.9365555556,8.8586111111,15.4137777778,23.9432222222,17.2614444444,41.7617777778,10.0227777778
842.57,6.21688888889,50.8728888889,16.7461111111,48.6506666667,7.84377777778,15.2115555556,24.127,17.6455555556,40.053,9.15333333334
842.87,7.49666666666,49.1834444444,16.1176666667,46.1043333333,8.27305555556,15.85,22.8381111111,17.8313333334,37.5368888889,9.23711111111
843.17,6.42533333334,46.7451111111,13.7485555556,44.1918888889,5.65377777778,13.1314444445,20.3704444445,15.7127777778,33.2773333333,6.90233333333
843.47,8.22822222222,47.0872222222,12.9428888889,45.2553333333,5.39033333333,12.2822222222,19.039,16.0962222222,32.5826666667,7.59744444444
843.77,6.94055555555,45.0813333333,10.4743333333,44.1578888889,2.56272222222,10.9518888889,16.9691111111,12.894,30.468,5.79444444444
844.07,7.01922222222,45.3758888889,9.31466666665,43.8123333333,1.69661111111,11.4437777778,16.2007777778,12.9073333333,29.8403333333,5.05644444443
844.37,6.78822222222,46.6734444445,9.11844444445,44.2078888889,1.55366666667,13.0023333333,16.6834444444,13.5088888889,31.2394444445,6.61955555554
844.67,4.18044444444,48.6616666667,6.8938888889,44.6644444444,-0.770055555557,11.6244444444,14.118,11.6244444444,29.9596666667,3.44711111111
844.97,0.88588888889,44.0383333334,2.1778888889,38.2058888889,-4.94650000001,7.89966666668,10.3728888889,6.75533333332,24.6216666667,-1.36577777778
845.27,-0.594555555557,42.1404444445,0.594666666677,35.8231111111,-6.61461111112,6.98622222221,7.32066666666,4.75655555556,22.5937777778,-4.08777777778
845.57,-3.40055555556,40.7276666667,-1.50255555555,35.8243333334,-9.33172222221,4.23077777778,2.64922222222,0.949,20.2054444444,-8.50133333333
845.87,-9.54799999999,37.3466666667,-4.73177777778,33.3756666667,-14.8077222222,0.0844444444467,-3.54877777779,-3.84466666667,16.4344444444,-13.9838888889
846.17,-16.7616666667,36.9893333333,-7.07511111113,32.716,-22.1509444445,-1.66211111112,-7.83477777779,-9.25933333333,15.6221111111,-19.563
846.47,-17.5535555555,36.7412222222,-6.58266666667,30.8587777778,-21.8487777778,0.840222222223,-7.04944444446,-9.75733333334,15.9664444444,-19.0476666667
846.77,-24.7604444445,32.7585555556,-10.2968888889,25.3831111111,-28.5201111111,-2.25099999998,-12.4521111111,-17.0017777778,11.0632222222,-26.0057777778
847.07,-31.4284444445,32.328,-14.2328888889,23.0687777778,-36.2698888889,-5.71433333331,-17.2488888889,-23.7565555556,5.71433333333,-34.8148888889
847.37,-31.3081111111,33.4973333333,-14.1214444444,24.7946666667,-37.4657777778,-5.85666666666,-17.4057777778,-24.8494444444,6.73255555555,-36.5625555555
847.67,-27.9411111111,36.002,-11.0566666667,28.1044444444,-34.559,-2.342,-14.6516666667,-22.0043333333,7.462,-34.8041111111
847.97,-18.4012222222,39.8693333333,-3.16744444447,32.579,-25.2388333333,4.82655555557,-6.33477777779,-13.9264444445,15.3342222222,-24.3338888889
848.26,-12.6306666667,41.2154444445,0.569666666653,34.6627777778,-19.9193888889,8.02477777778,-4.13088888888,-8.59455555557,19.658,-18.3285555556
848.56,-14.9951111111,41.7894444445,0.295,34.5132222222,-22.2958333333,5.70300000001,-6.63722222223,-10.8653333333,19.2724444445,-18.7806666667
848.86,-12.6843333333,41.4453333333,2.70377777778,33.2842222222,-22.4432777778,4.76911111112,-7.52199999999,-9.43944444445,20.5015555555,-18.6333333333
849.16,-12.4327777778,42.2417777778,1.85999999999,32.2564444444,-22.3935555556,4.89477777777,-7.3421111111,-9.34888888888,21.2433333333,-16.7401111111
849.46,-8.13333333333,41.4222222222,4.62222222222,32.6222222222,-15.4888888889,5.86666666666,-3.28888888888,-4.93333333333,22.9777777778,-13.0222222222
849.76,-2.674,47.1184444444,10.3273333333,38.958,-11.0649444444,10.143,-0.645444444443,-0.8298888889,28.9994444444,-8.66755555557
850.06,2.48366666667,47.9304444444,15.4682222222,42.7451111111,-4.79322222222,14.7275555556,4.57522222223,5.27244444446,33.9435555556,-3.22433333333
850.36,3.70355555556,49.354,16.1497777778,43.7553333333,-2.45494444444,14.1688888889,5.81388888889,8.61333333331,37.9413333333,1.03355555554
850.65,2.32977777778,50.4481111111,15.3225555556,43.5034444444,-2.17305555555,12.7688888889,4.346,8.82622222223,37.1415555555,0.985666666677
850.95,-0.476999999997,46.3042222222,13.7338888889,42.9183333334,-4.74483333333,9.10833333333,0.33388888889,4.76888888887,35.0501111111,-2.62288888888
851.25,-5.39977777779,42.4195555556,10.6437777778,40.0311111111,-11.5265555555,3.73833333334,-4.62088888888,-1.2978888889,31.4123333333,-7.4247777778
851.55,-14.9595555556,41.7131111111,5.1521111111,38.7337777778,-20.6082222222,-2.607,-13.4078888889,-9.06277777777,28.5536666667,-17.3804444444
851.85,-9.86955555556,45.1272222222,6.8281111111,39.4786666666,-17.4736666667,0.496555555547,-11.9801111111,-6.76599999999,28.9261111111,-15.4562222222
852.15,-19.7293333333,43.5184444444,-4.1311111111,37.1082222222,-28.0627222222,-5.1282222222,-19.0883333333,-14.8146666667,27.7064444444,-23.006
852.45,-24.1742222222,40.3153333333,-9.53455555553,35.2854444444,-32.395,-10.0601111111,-22.7477777778,-20.0451111111,25.8256666667,-28.6035555556
852.74,-35.5903333333,39.1491111111,-21.8751111111,33.4201111111,-48.5243888889,-21.4412222222,-36.1113333333,-36.1978888889,19.7916666667,-41.2327777778
853.04,-50.2687777778,26.2543333333,-35.5734444444,23.0287777778,-63.2617777778,-35.2148888889,-48.1181111111,-47.5805555556,8.96066666665,-54.0323333333
853.34,-83.0918888888,24.0336666667,-65.5797777778,15.0968888889,-99.7584444444,-61.9565555555,-78.5023333334,-81.7633333334,-8.33322222223,-88.2848888889
853.64,-86.0214444444,17.6822222222,-65.5914444444,13.7396666667,-102.6285,-59.3786666667,-75.3883333334,-87.9331111111,-15.651,-91.9953333333
853.94,-70.6981111111,6.68644444445,-52.9007777778,10.3245555555,-83.7266666667,-47.5908888889,-61.2587777778,-74.4346666668,-11.3078888889,-72.0745555555
854.23,-50.1684444444,14.8991111111,-36.2795555556,15.7406666667,-63.0471111111,-35.3535555556,-42.0033333333,-53.8721111111,0.336777777789,-52.1884444444
854.53,-65.6311111111,8.28633333335,-54.7081111111,10.0753333333,-80.5555555557,-51.789,-58.6628888889,-70.5273333333,-10.6401111111,-69.5857777778
854.83,-56.7301111111,16.8018888889,-45.8898888889,18.9702222222,-70.0542222222,-43.9024444445,-43.2701111111,-60.0723333333,-2.34855555557,-56.3684444445
855.13,-56.968,22.8813333333,-43.3146666666,30.1317777778,-66.9022222222,-38.2298888889,-32.4858888889,-53.3897777778,5.83811111109,-53.2015555556
