wavelength,Back_RamCarf,Belly_RamCarf,Breast_RamCarf,Crissum_RamCarf,Crown_RamCarf,DorTail_RamCarf,Rump_RamCarf,Throat_RamCarf,WingTip_RamCarf
619.28,5.383,13.4681333333,11.7646666666,12.2445333333,5.60966666667,6.5854,7.25706666667,9.10806666667,6.50203333333
619.62,5.38853333333,13.4771333333,11.744,12.2580666667,5.60013333333,6.5548,7.2632,9.12146666666,6.49376666667
619.95,5.44393333333,13.5378666667,11.8302666667,12.3344666667,5.6458,6.59513333334,7.33126666667,9.18266666668,6.55216666667
620.28,5.44813333333,13.5574666667,11.8518,12.3687333333,5.6358,6.5938,7.3232,9.18440000001,6.5565
620.62,5.45586666667,13.6068,11.8680666667,12.406,5.62953333333,6.61406666666,7.34846666667,9.22719999999,6.5513
620.95,5.5516,13.7424,11.9754,12.5184,5.7148,6.71633333333,7.45213333333,9.33273333333,6.66506666667
621.28,5.6316,13.8244,12.071,12.5949333333,5.76373333333,6.77313333334,7.5022,9.41466666666,6.71063333333
621.62,5.6902,13.8702666667,12.1372666666,12.6654,5.82186666667,6.80786666667,7.56,9.47559999999,6.76213333333
621.95,5.7834,13.9570666667,12.2354666667,12.7645333333,5.8944,6.8732,7.63633333333,9.52386666666,6.83403333333
622.28,5.85473333333,14.0208666667,12.3126,12.8384666667,5.94893333333,6.91833333333,7.69066666667,9.58153333334,6.90996666667
622.62,5.94486666667,14.1262,12.4106,12.9446,6.02166666667,6.97873333333,7.77206666666,9.66940000001,6.98336666667
622.95,5.99433333333,14.1782666667,12.4552,13.0066,6.05326666667,7.0144,7.8262,9.70666666667,7.0252
623.28,6.0656,14.2963333333,12.5817333333,13.0994666667,6.14933333333,7.12553333333,7.9008,9.77973333333,7.09216666667
623.62,6.0498,14.3102666667,12.5840666667,13.1077333333,6.154,7.13626666667,7.89466666667,9.7932,7.09016666666
623.95,6.07426666667,14.3704,12.6282,13.1504666667,6.1902,7.17766666667,7.94846666666,9.83053333334,7.13303333333
624.28,6.08546666667,14.4134,12.6830666667,13.2118666667,6.20933333333,7.18933333333,7.976,9.83306666665,7.16123333333
624.62,6.03813333333,14.3989333333,12.6578666667,13.1920666667,6.1616,7.13593333333,7.94073333333,9.78299999999,7.12923333333
624.95,5.99106666667,14.3858,12.6515333333,13.2126666666,6.13646666667,7.09826666667,7.9232,9.741,7.1072
625.28,6.00806666667,14.4795333333,12.7076,13.2553333333,6.1578,7.1208,7.96666666667,9.76740000001,7.1141
625.61,6.0266,14.532,12.7308,13.2875333333,6.16886666667,7.13926666667,7.98706666667,9.79753333333,7.1246
625.95,5.95866666667,14.5113333333,12.681,13.2584666667,6.11706666667,7.09726666666,7.95813333334,9.76753333334,7.0651
626.28,5.9224,14.4906666667,12.6567333333,13.2408666667,6.0874,7.06693333334,7.93186666667,9.73299999999,7.01916666667
626.61,5.8968,14.474,12.6573333333,13.2262666666,6.0842,7.05073333333,7.9198,9.71906666667,6.98883333333
626.94,5.80233333333,14.4100666667,12.575,13.1594,5.98313333333,6.9536,7.82906666667,9.63140000001,6.90426666667
627.28,5.78353333333,14.4133333333,12.5564666667,13.1660666666,5.94486666666,6.93133333333,7.81326666667,9.60620000001,6.8633
627.61,5.73993333334,14.4064,12.5406,13.1386,5.88053333334,6.87873333333,7.78333333333,9.57453333333,6.81056666667
627.94,5.6854,14.373,12.4798,13.0814666667,5.8126,6.8034,7.71493333333,9.52826666667,6.74623333333
628.27,5.6574,14.3495333333,12.4719333333,13.0700666667,5.7678,6.771,7.66213333333,9.49893333334,6.69273333333
628.61,5.6072,14.3368666666,12.4108666667,13.0128,5.7216,6.73013333333,7.613,9.45219999999,6.6488
628.94,5.517,14.2468,12.3107333334,12.9448666667,5.63306666667,6.63766666667,7.52006666667,9.34933333333,6.58603333333
629.27,5.4836,14.2237333333,12.2987333333,12.9314666667,5.61006666667,6.6164,7.50953333333,9.31473333335,6.55626666667
629.60,5.48793333333,14.2396,12.2899333333,12.9302666667,5.587,6.5936,7.49266666667,9.30039999999,6.54236666667
629.94,5.504,14.2895333333,12.3551333333,12.995,5.6104,6.61873333333,7.543,9.33573333334,6.59153333333
630.27,5.42573333333,14.2583333333,12.2889333333,12.9709333333,5.54693333333,6.5566,7.47406666667,9.29659999999,6.51726666667
630.60,5.41173333333,14.2686,12.3105333333,13.0083333333,5.55286666667,6.56386666667,7.4894,9.31846666667,6.51806666667
630.93,5.44073333333,14.3248,12.356,13.0584666667,5.58313333333,6.5912,7.5214,9.3512,6.55016666667
631.26,5.49446666667,14.3747333333,12.4053333333,13.1268666667,5.65853333333,6.63866666667,7.57093333333,9.41173333333,6.606
631.60,5.57986666667,14.4646666666,12.503,13.2287333333,5.72893333333,6.70926666667,7.67593333333,9.48466666667,6.68773333333
631.93,5.62693333333,14.5337333333,12.5357333333,13.3122666667,5.783,6.764,7.744,9.54806666667,6.73016666667
632.26,5.68713333333,14.6053333333,12.6104,13.406,5.82926666667,6.82433333333,7.7888,9.61673333332,6.78016666667
632.59,5.75166666667,14.6748,12.6606666667,13.4982,5.89126666667,6.87013333333,7.8456,9.69353333332,6.81963333334
632.92,5.7406,14.6953333333,12.6614,13.5378666667,5.91273333333,6.84826666667,7.823,9.70586666666,6.8514
633.26,5.75666666667,14.739,12.7112,13.5901333333,5.94826666667,6.88973333333,7.8392,9.71266666666,6.86543333333
633.59,5.78486666667,14.764,12.703,13.5822666667,5.9626,6.89913333333,7.84413333333,9.72793333333,6.85116666667
633.92,5.90606666667,14.8913333333,12.8046666667,13.7037333333,6.06386666667,7.01126666667,7.95446666667,9.83613333335,6.94163333333
634.25,5.952,14.9518,12.8395333333,13.7518,6.08933333333,7.04086666667,7.98786666667,9.87433333333,6.9612
634.58,5.94193333333,14.9660666667,12.8367333334,13.7600666667,6.07973333333,7.01826666667,7.97793333333,9.84959999999,6.9381
634.91,5.9222,14.9726,12.8154666667,13.7690666667,6.0628,6.9846,7.94306666667,9.81006666667,6.8961
635.25,5.89406666667,14.9623333333,12.7950666667,13.7613333333,6.06313333333,6.9648,7.904,9.77146666667,6.85446666667
635.58,5.867,14.9625333333,12.807,13.7476,6.05333333333,6.9612,7.90393333333,9.7608,6.84516666667
635.91,5.89113333333,14.9909333333,12.8413333333,13.7894,6.08293333333,6.97313333333,7.95033333333,9.78226666668,6.874
636.24,5.87186666667,15.0066,12.8948,13.7893333333,6.0398,6.97653333333,7.95966666667,9.779,6.85436666667
636.57,5.86533333333,15.0458666667,12.9243333334,13.8196666667,6.02113333334,7.0126,7.98686666667,9.82073333333,6.83103333333
636.90,5.87226666667,15.06,12.9619333333,13.8451333333,6.04486666667,7.03966666667,8.02426666667,9.87566666667,6.85736666667
637.23,5.8512,15.0593333333,12.9769333333,13.8797333333,6.0364,7.04066666667,8.00026666666,9.87240000001,6.84336666667
637.56,5.83733333333,15.0622666667,13.008,13.8951333333,6.01686666667,7.013,7.99953333333,9.8684,6.84366666667
637.90,5.88286666667,15.1241333333,13.0586,13.9564,6.05993333333,7.0492,8.06626666667,9.92913333333,6.91656666667
638.23,5.84373333333,15.1026,13.0785333333,13.9392,6.02653333333,7.0094,8.03966666666,9.91606666667,6.89133333333
638.56,5.8564,15.1654,13.153,13.989,6.02906666667,7.04726666667,8.07426666667,9.95206666667,6.91643333333
638.89,5.83886666667,15.1704,13.1538666667,14.0092666667,5.98973333333,7.06106666666,8.0614,9.96133333335,6.90416666667
639.22,5.83506666667,15.2025333333,13.1644666667,14.0245333333,6.0072,7.0498,8.0634,9.95519999999,6.89916666667
639.55,5.8362,15.2446,13.1776,14.0481333333,6.01233333333,7.06046666667,8.09273333333,9.9712,6.895
639.88,5.8722,15.3024,13.1938666667,14.1302666666,6.08273333333,7.10853333333,8.12746666667,10.0162,6.96186666667
640.21,6.01646666667,15.4096,13.2968666667,14.2444666667,6.19993333333,7.2298,8.2394,10.1026666667,7.08756666667
640.54,6.086,15.4694666667,13.3611333333,14.3229333333,6.24666666667,7.27293333333,8.27573333333,10.1569333333,7.1183
640.87,6.059,15.4644,13.3304666667,14.2856,6.20486666667,7.23286666667,8.2732,10.1216666667,7.11156666667
641.20,5.98486666667,15.4648,13.2592,14.2623333333,6.15933333333,7.18,8.2128,10.0392,7.0466
641.53,5.98526666667,15.4895333333,13.2856,14.2917333333,6.16353333333,7.20766666667,8.18526666667,10.0179333333,7.0226
641.87,6.02626666667,15.5571333333,13.3228,14.3494,6.2126,7.2778,8.24626666667,10.0736,7.0538
642.20,6.03613333333,15.5884,13.3173333333,14.3832,6.21726666667,7.29866666667,8.2682,10.1058666667,7.08756666667
642.53,6.0832,15.6907333333,13.404,14.4607333333,6.286,7.34746666667,8.34833333333,10.1784666667,7.16833333334
642.86,6.14206666667,15.7158,13.4645333333,14.541,6.32833333333,7.3812,8.412,10.2176666667,7.24993333333
643.19,6.143,15.7515333333,13.4882666667,14.5732,6.3154,7.385,8.39446666667,10.2477333333,7.23823333333
643.52,6.21293333333,15.8915333333,13.6167333333,14.6878,6.38386666667,7.46973333333,8.4858,10.3316,7.30126666667
643.85,6.14586666667,15.8769333333,13.5771333333,14.6524,6.3246,7.3838,8.45266666667,10.2834,7.26126666667
644.18,6.15566666667,15.9694666667,13.6390666667,14.7059333333,6.37806666667,7.39726666667,8.51846666667,10.3076,7.32553333333
644.51,6.1598,16.0303333333,13.6960666667,14.8,6.43393333333,7.44066666667,8.54253333333,10.3369333333,7.3774
644.84,6.209,16.0767333333,13.8004666667,14.8548666667,6.45873333333,7.49866666667,8.61566666667,10.4048,7.43516666667
645.17,6.19926666667,16.0618666667,13.7854666667,14.8565333333,6.44146666667,7.46746666667,8.632,10.3784666667,7.4146
645.50,6.24753333333,16.0798666667,13.8054,14.8870666667,6.46306666667,7.48166666667,8.68606666667,10.3570666667,7.4338
645.83,6.23226666667,16.0704666667,13.8452666667,14.9202666667,6.4492,7.45733333333,8.70226666667,10.3442,7.3907
646.16,6.20313333333,16.0814666667,13.8299333333,14.9127333333,6.42613333333,7.44726666667,8.6798,10.3018,7.35893333333
646.49,6.16293333333,16.0952,13.7925333333,14.8786,6.3746,7.40733333333,8.61013333333,10.2922,7.27726666667
646.82,6.18906666667,16.1330666667,13.8509333333,14.8971333333,6.3888,7.40913333333,8.63393333333,10.2956,7.2923
647.15,6.0784,16.0428,13.7001333333,14.7402,6.3062,7.2786,8.507,10.1899333333,7.16606666667
647.48,5.95766666667,15.9831333334,13.6269333333,14.6930666667,6.22646666667,7.20926666667,8.4346,10.131,7.03593333333
647.81,5.94946666667,15.9695333333,13.6084,14.6884666667,6.21346666667,7.21006666667,8.4186,10.1164666667,7.0047
648.14,5.96226666667,16.0102666667,13.652,14.7258666666,6.2448,7.2198,8.44773333333,10.132,7.00646666667
648.47,6.02366666667,16.0216666667,13.6850666667,14.7644,6.30713333333,7.24826666667,8.484,10.1512666667,7.065
648.80,6.05186666667,16.0835333334,13.7452666666,14.7781333333,6.34906666667,7.26433333333,8.51973333333,10.1720666667,7.1116
649.13,6.046,16.1392666667,13.7566666667,14.7949333333,6.34346666667,7.24373333333,8.49653333333,10.1933333333,7.1193
649.46,6.08573333333,16.2006,13.7779333333,14.7941333333,6.36506666667,7.25906666667,8.52906666667,10.2168666667,7.16563333333
649.79,6.105,16.2139333333,13.7906666667,14.8242666667,6.3624,7.2538,8.53906666667,10.2242666667,7.1679
650.11,6.11666666667,16.265,13.8446,14.9026666667,6.38566666666,7.30166666667,8.5946,10.2496,7.2202
650.44,6.06773333333,16.2076666667,13.7847333333,14.8726666667,6.33786666666,7.25413333333,8.5666,10.193,7.2204
650.77,6.07773333333,16.2209333333,13.8424,14.9074,6.32146666667,7.2706,8.60666666667,10.1799333333,7.24296666667
651.10,6.20973333333,16.3354666667,13.9557333333,15.0259333333,6.4404,7.36506666667,8.69033333333,10.2528,7.34693333333
651.43,6.19746666667,16.3514,13.9598666667,15.0598666667,6.39686666667,7.33226666667,8.66693333333,10.2383333333,7.33826666667
651.76,6.18173333333,16.3559333333,13.9173333333,15.0423333333,6.3354,7.31846666667,8.6176,10.227,7.2908
652.09,6.1422,16.3958,13.8927333334,15.0607333333,6.30486666667,7.2952,8.5964,10.2182666667,7.2694
652.42,6.1944,16.475,13.9532666667,15.1661333333,6.36046666667,7.38186666667,8.63253333333,10.2827333333,7.33743333333
652.75,6.23593333333,16.5673333334,14.0285333333,15.2781333333,6.40073333333,7.46646666667,8.7028,10.369,7.3889
653.08,6.3,16.651,14.1181333333,15.4084,6.52533333333,7.58326666667,8.76600000001,10.47,7.46843333333
653.41,6.41826666667,16.7430666667,14.2450666667,15.4878,6.64306666667,7.6802,8.84793333333,10.5798666667,7.57136666667
653.74,6.4654,16.7903333333,14.2466,15.5002,6.6758,7.70973333333,8.89773333334,10.6143333333,7.5939
654.06,6.50306666667,16.8664,14.3062666667,15.5932666667,6.7452,7.79446666667,8.95893333333,10.6863333333,7.6319
654.39,6.54133333333,16.9226666667,14.3588,15.6718,6.80146666667,7.851,8.99246666667,10.7665333333,7.70953333333
654.72,6.5588,16.9696666667,14.4178666667,15.6859333333,6.80386666667,7.87546666667,9.05186666667,10.8042666667,7.78673333334
655.05,6.6268,17.0702,14.4948,15.7242,6.884,7.93773333333,9.12906666667,10.8726666667,7.8664
655.38,6.6566,17.1060666666,14.5558,15.7606666667,6.88946666667,7.95393333333,9.17993333333,10.9038666667,7.93626666667
655.71,6.62633333333,17.0874,14.5366666667,15.7416,6.8376,7.93293333333,9.12666666667,10.8858666667,7.8902
656.04,6.5506,17.0473333333,14.4894666667,15.7139333333,6.7322,7.83366666667,9.07793333333,10.8674,7.8398
656.37,6.49613333333,16.9618,14.4749333333,15.6256,6.6704,7.76733333333,9.01279999999,10.7813333333,7.77653333333
656.69,6.4184,16.9054666666,14.4272666667,15.556,6.5766,7.69186666667,8.97059999999,10.7284,7.7045
657.02,6.28206666667,16.8276,14.3059333333,15.4926666667,6.4484,7.56146666667,8.87126666666,10.6266666667,7.599
657.35,6.2482,16.8496666667,14.3398666667,15.5030666667,6.39246666667,7.53193333333,8.83793333333,10.5884666667,7.5883
657.68,6.25046666667,16.9077333333,14.3695333333,15.5017333333,6.37246666667,7.5254,8.84833333333,10.5990666667,7.54523333333
658.01,6.20606666667,16.8745333333,14.3138666667,15.4577333333,6.29913333333,7.45573333333,8.79086666667,10.5327333333,7.4612
658.34,6.19313333333,16.8383333333,14.3068666667,15.4792666667,6.27453333333,7.43593333333,8.7488,10.5222,7.42723333333
658.66,6.17966666667,16.8068666667,14.2546666667,15.4858,6.225,7.41673333333,8.725,10.4752,7.39183333333
658.99,6.2304,16.8848666667,14.3130666666,15.5686,6.3048,7.47693333333,8.77446666666,10.5316,7.43303333333
659.32,6.2826,16.9490666667,14.395,15.6442666667,6.3654,7.54486666667,8.86040000001,10.5854666667,7.49803333333
659.65,6.3092,17.0213333333,14.449,15.7084,6.45053333333,7.609,8.91340000001,10.6262666667,7.5331
659.98,6.36966666667,17.1214666667,14.5168666667,15.8128666667,6.55366666667,7.676,9.00893333333,10.7256,7.62406666667
660.31,6.44593333333,17.2119333333,14.5807333333,15.8734,6.5982,7.7258,9.03480000001,10.7649333333,7.69186666667
660.63,6.55233333333,17.3491333333,14.7074666667,16.0093333333,6.70153333333,7.854,9.15113333333,10.8776666667,7.81
660.96,6.5848,17.3936666667,14.7688666667,16.0828,6.77413333333,7.92193333333,9.21113333334,10.9536666667,7.85276666667
661.29,6.645,17.4308666667,14.8326666667,16.1800666667,6.84326666667,7.98726666667,9.23773333334,11.0084,7.932
661.62,6.81573333333,17.6142,15.0072,16.3698,7.0198,8.1514,9.42573333333,11.1561333333,8.09603333333
661.94,6.91373333333,17.7371333333,15.1131333333,16.4351333333,7.1244,8.24753333333,9.50446666667,11.2429333333,8.18036666667
662.27,6.9876,17.8268,15.2312,16.53,7.2202,8.35713333333,9.56613333333,11.3444,8.2447
662.60,6.9876,17.8372666666,15.2298666667,16.5406666667,7.2198,8.31413333333,9.57273333332,11.352,8.21476666667
662.93,6.99693333333,17.8833333333,15.2409333333,16.5198666667,7.2268,8.2808,9.56060000001,11.3586666667,8.2174
663.26,7.07553333333,17.9502,15.2996,16.5550666667,7.2502,8.29846666667,9.58966666667,11.4128,8.23676666667
663.58,7.01013333333,17.9395333333,15.2639333333,16.5353333333,7.182,8.2484,9.51573333332,11.324,8.18926666667
663.91,7.0246,17.9513333333,15.2662666667,16.5504666667,7.20613333333,8.2606,9.51186666665,11.3312,8.17716666667
664.24,6.92513333333,17.882,15.1708,16.4586666667,7.13013333333,8.17866666667,9.42339999999,11.2284666667,8.06453333333
664.57,6.9708,17.9548,15.1800666667,16.4967333333,7.14366666667,8.20293333333,9.44939999999,11.2416666667,8.09363333333
664.89,6.96433333333,18.0122666667,15.2118666667,16.5188666667,7.1202,8.19566666667,9.48186666667,11.2472,8.0983
665.22,6.89266666667,17.9914,15.1858,16.4963333333,7.06846666667,8.16893333333,9.43833333333,11.2234,8.07523333333
665.55,6.81146666667,17.9820666667,15.1626666667,16.5004666667,7.0174,8.13333333333,9.43759999999,11.1836,8.02826666667
665.87,6.6902,17.9131333333,15.0697333333,16.3846666667,6.90073333333,7.99266666667,9.35286666667,11.075,7.938
666.20,6.58233333333,17.8638,15.0053333333,16.3258666667,6.80486666667,7.96686666667,9.29193333333,10.993,7.879
666.53,6.61453333333,17.8906666667,15.0236666667,16.3863333333,6.8476,8.02806666666,9.35146666667,11.0133333333,7.91023333333
666.86,6.54806666667,17.8869333334,14.9911333333,16.3686,6.7878,8.01873333333,9.35366666667,10.9805333334,7.88683333333
667.18,6.57566666667,17.9017333334,15.0071333333,16.3904666667,6.8062,8.0266,9.37493333333,11.0376,7.89216666667
667.51,6.54206666667,17.9251333333,15.0107333333,16.4024,6.79133333334,7.98446666667,9.39473333333,11.0217333333,7.8829
667.84,6.65753333333,18.0899333333,15.1488,16.5279333333,6.90386666667,8.07933333333,9.5116,11.1584666667,8.00933333333
668.16,6.601,18.0164,15.1368666667,16.4522,6.8468,8.01426666667,9.4848,11.1210666667,7.93746666667
668.49,6.5644,17.9422,15.0738,16.3783333333,6.81673333333,7.93673333333,9.40793333334,11.0521333333,7.895
668.82,6.65753333333,17.9996666667,15.1362666667,16.4418,6.8894,7.97906666667,9.46179999999,11.1527333333,7.9473
669.14,6.6998,18.0707333333,15.186,16.4908666667,6.91546666667,7.98853333333,9.46133333333,11.1968666667,7.9814
669.47,6.7646,18.1934,15.2900666667,16.612,6.9938,8.07973333333,9.52633333335,11.3009333333,8.05363333334
669.80,6.91493333333,18.3209333333,15.4474,16.7592,7.156,8.2284,9.64946666669,11.4346666667,8.1793
670.13,6.93546666667,18.3499333333,15.5214,16.8426,7.17613333333,8.26286666667,9.65860000001,11.474,8.22373333333
670.45,7.03806666667,18.4086666667,15.597,16.9317333333,7.282,8.34026666667,9.74666666666,11.5486666667,8.32226666667
670.78,7.08313333333,18.4457333334,15.634,16.9922666667,7.29886666667,8.38266666667,9.76186666669,11.5915333333,8.37423333333
671.10,7.151,18.4969333333,15.6894,17.1051333333,7.33933333333,8.45946666667,9.83713333335,11.6462666667,8.42386666667
671.43,7.1128,18.4747333333,15.6914,17.1370666667,7.30066666667,8.47073333333,9.83926666667,11.6294666667,8.4038
671.76,7.2306,18.6099333333,15.8175333333,17.2921333333,7.40533333333,8.56933333333,9.91700000001,11.7526,8.54096666667
672.08,7.26933333333,18.6876,15.8945333333,17.3783333334,7.458,8.65513333333,10.0025333333,11.8391333333,8.59083333333
672.41,7.22986666667,18.7044,15.9328,17.4359333333,7.45093333334,8.665,9.99393333333,11.813,8.5635
672.74,7.29726666667,18.7474,15.9918666667,17.5056,7.49486666667,8.72386666667,10.0376666667,11.8840666667,8.61356666667
673.06,7.2918,18.6928666667,15.9887333333,17.5131333333,7.5038,8.6976,10.0379333333,11.8925333333,8.614
673.39,7.3308,18.7414,16.0193333333,17.5287333333,7.49213333333,8.69006666666,10.0745333333,11.8946666667,8.6353
673.72,7.42006666667,18.8587333333,16.0976666667,17.617,7.5626,8.7504,10.1640666667,11.9735333333,8.68566666667
674.04,7.34886666667,18.7653333333,15.9882666667,17.4982666667,7.47533333333,8.66526666667,10.0540666667,11.8604,8.5804
674.37,7.2382,18.7021333333,15.9110666667,17.3878666667,7.41513333333,8.58246666667,9.97326666666,11.7708,8.48886666667
674.69,7.14586666667,18.6694666667,15.8725333333,17.3110666667,7.34386666667,8.5176,9.91886666666,11.736,8.43156666667
675.02,7.05853333333,18.5648,15.7762666667,17.2292666667,7.2632,8.38546666667,9.83053333333,11.6310666667,8.2944
