wavelength,Back_ThrBonm,Belly_ThrBonm,Breast_ThrBonm,Crissum_ThrBonm,Crown_ThrBonm,DorTail_ThrBonm,Patch10_ThrBonm,Patch11_ThrBonm,Rump_ThrBonm,Throat_ThrBonm,WingTip_ThrBonm
372.92,7.4768,15.6504666667,6.46953333333,19.8687333333,30.1390666667,8.62999999999,14.1964666667,19.3052666667,9.22133333333,26.8017666667,7.77252222223
373.28,7.59313333333,15.6584666667,6.5584,19.8935333333,30.2164666667,8.72580000001,14.2701333333,19.3650666666,9.28560000001,26.9682333333,7.87155555556
373.64,7.62693333333,15.6850666667,6.60573333333,19.8824666667,30.2872,8.7914,14.381,19.3865333333,9.30933333335,27.0715333333,7.91419999999
374.00,7.6646,15.6448666667,6.60213333333,19.9102,30.3472,8.78773333334,14.4558,19.4186,9.30373333333,27.1388666667,7.92526666667
374.37,7.68753333333,15.5796,6.61273333333,19.9218333334,30.4222,8.80993333334,14.4594,19.5450666667,9.29633333335,27.1518666666,7.97082222223
374.73,7.5992,15.4935333333,6.54753333333,19.7934,30.3966,8.71286666667,14.4745333333,19.488,9.22133333333,27.0867666667,7.88413333333
375.09,7.55393333333,15.3974,6.51493333333,19.7420333333,30.4318,8.68586666667,14.4922,19.4769333333,9.16246666666,27.1582,7.85438888888
375.45,7.52833333333,15.3564666667,6.52713333333,19.7545666667,30.4792,8.68099999999,14.4944666667,19.5190666667,9.12046666667,27.2752666667,7.81870000001
375.81,7.5178,15.2455333333,6.45933333333,19.6589333333,30.4431333333,8.63500000001,14.4412666667,19.4908,9.03533333333,27.2479,7.83120000001
376.18,7.5704,15.2521333333,6.52033333333,19.6968666667,30.5635333333,8.69739999999,14.5142666667,19.5751333333,9.07753333333,27.3745,7.89540000001
376.54,7.67646666667,15.3136666666,6.66413333333,19.8157666667,30.7522666667,8.84613333333,14.6610666667,19.6739333333,9.17619999999,27.5514,8.04552222222
376.90,7.72386666667,15.2068,6.67306666667,19.7539,30.7852666667,8.91233333333,14.6658666667,19.7228,9.19993333334,27.5858666667,8.10168888889
377.26,7.6976,15.1382666667,6.64866666667,19.6791666666,30.7375333333,8.90786666667,14.6305333333,19.6922,9.16506666668,27.4804666667,8.07876666667
377.63,7.69266666667,15.0124666667,6.63953333333,19.5865333333,30.6732,8.88153333333,14.5842666667,19.6814,9.13006666667,27.4263,8.06887777778
377.99,7.58753333333,14.9217333333,6.53966666667,19.4585333333,30.5980666667,8.82833333334,14.5358,19.6302666667,9.01973333333,27.3645666667,7.98876666667
378.35,7.5978,14.8694666667,6.58106666667,19.3895333333,30.5788,8.8306,14.5783333333,19.5848666667,9.00606666667,27.3864,7.98007777779
378.71,7.55593333333,14.7398,6.5298,19.2779666667,30.5142666666,8.82746666666,14.5086,19.563,8.94013333333,27.3699333333,7.92548888889
379.07,7.51166666667,14.5912666667,6.47286666667,19.1205,30.4516666667,8.79653333335,14.4402666667,19.5302666667,8.84920000001,27.2922333334,7.88138888889
379.44,7.502,14.4574666667,6.3954,18.9796,30.4012,8.72993333334,14.3493333333,19.4541333333,8.75493333334,27.1858,7.85338888889
379.80,7.412,14.332,6.31926666666,18.8479,30.3078666667,8.66873333335,14.2625333333,19.3440666667,8.65286666668,27.0950333333,7.72817777777
380.16,7.35506666666,14.2411333333,6.293,18.7350333333,30.2424666667,8.64073333332,14.2162,19.2878666667,8.58073333333,26.9815,7.70779999999
380.52,7.28793333333,14.0936,6.208,18.6029666667,30.1906,8.564,14.1426666667,19.2652666667,8.44020000001,26.8736,7.61626666667
380.88,7.24673333333,14.0391333333,6.13866666667,18.4824,30.1350666667,8.47553333335,14.0963333333,19.2146666666,8.32753333334,26.8074,7.55586666667
381.24,7.16126666667,13.8992666667,6.04853333333,18.3769666667,30.0743333333,8.38959999999,14.0594666667,19.1488666667,8.23326666668,26.7800333333,7.47462222221
381.61,7.19593333333,13.8702666667,6.07633333333,18.3330666667,30.1270666667,8.43726666667,14.1032,19.2022666667,8.23306666667,26.8418333333,7.52107777777
381.97,7.26193333333,13.8452,6.16413333333,18.3241,30.1672666667,8.49499999999,14.104,19.2415333333,8.28066666667,26.8584333333,7.58727777778
382.33,7.22813333333,13.7364,6.0932,18.2402333333,30.1579333333,8.4512,14.0686,19.2348,8.2302,26.8827,7.55153333334
382.69,7.31166666667,13.7812,6.17686666667,18.2627666667,30.2292,8.50926666667,14.1548,19.3054,8.26726666667,26.9505666667,7.64282222222
383.05,7.39653333333,13.8200666667,6.2324,18.2923666666,30.2978666667,8.57793333334,14.2472,19.3619333333,8.3518,27.0494333333,7.72484444445
383.41,7.45793333333,13.8812,6.3314,18.3471,30.4192,8.67046666667,14.3736666667,19.4769333333,8.46293333334,27.1610333333,7.81742222223
383.77,7.44806666667,13.8236,6.33466666667,18.2938666667,30.3874666667,8.63639999999,14.4022666667,19.5243333333,8.46066666666,27.1497,7.81021111112
384.14,7.48306666667,13.7862666666,6.3456,18.2686,30.3578,8.66546666667,14.4488,19.5459333333,8.49593333333,27.1989666667,7.80107777779
384.50,7.45293333333,13.6735333333,6.31206666667,18.0905333333,30.2834666667,8.6212,14.3670666667,19.4886666667,8.4676,27.1464333333,7.74305555556
384.86,7.52386666667,13.7009333333,6.41693333333,18.16,30.3944,8.68686666667,14.46,19.5912,8.55073333333,27.2263333333,7.81347777778
385.22,7.6628,13.7798,6.5544,18.1838666667,30.493,8.80380000001,14.5884666667,19.721,8.66099999999,27.3344,7.94946666667
385.58,7.623,13.7208,6.50673333333,18.1520333333,30.4669333333,8.77639999999,14.5758,19.6752666667,8.64906666667,27.2504,7.90563333333
385.94,7.6154,13.6588666667,6.4614,18.1038333333,30.5114,8.72466666665,14.5928,19.6882,8.62186666667,27.2296,7.88697777779
386.30,7.56193333333,13.6066,6.41186666667,18.0597,30.5215333333,8.69513333333,14.5614,19.6560666667,8.5966,27.2081,7.84263333333
386.66,7.5282,13.5287333333,6.33706666666,17.9987666667,30.532,8.66299999999,14.5359333333,19.6463333333,8.56406666667,27.1889666667,7.80674444445
387.03,7.47333333333,13.4361333333,6.2806,17.9245,30.4831333333,8.59033333335,14.4809333333,19.6035333333,8.50940000001,27.1435,7.78176666667
387.39,7.4758,13.3980666667,6.2468,17.8765666666,30.4344666667,8.57779999999,14.4694,19.5989333333,8.5158,27.1396666667,7.77605555555
387.75,7.58993333333,13.4732,6.31913333333,17.9380666667,30.5332666667,8.68213333334,14.5501333333,19.7035333333,8.57106666667,27.2367,7.89576666666
388.11,7.51986666667,13.3274,6.24026666667,17.8129666667,30.466,8.59246666667,14.4358,19.6437333333,8.4638,27.1703666667,7.82291111112
388.47,7.5646,13.3416,6.24633333333,17.8532333333,30.4822,8.58459999999,14.4694,19.6788666667,8.47173333333,27.2141,7.84602222222
388.83,7.5076,13.2222666667,6.13966666667,17.7338,30.3674666667,8.52173333333,14.3727333333,19.606,8.39646666667,27.1498,7.75479999999
389.19,7.46913333333,13.1209333333,6.0908,17.6606,30.3268,8.47393333333,14.3088666667,19.5562,8.34439999999,27.1082333333,7.70083333333
389.55,7.46586666667,13.1014,6.07973333333,17.6257333333,30.3724,8.46733333333,14.3065333333,19.6132,8.31233333333,27.2022,7.70782222223
389.91,7.42613333334,13.0204666667,6.05326666667,17.5486,30.3218666666,8.4766,14.284,19.6229333333,8.2658,27.2237333333,7.65555555556
390.27,7.47626666667,12.9841333333,6.05373333333,17.4928666667,30.2595333333,8.49000000001,14.2676,19.6604666667,8.22646666666,27.2223333333,7.67642222223
390.63,7.51033333333,12.9891333333,6.09673333333,17.4738666667,30.2741333333,8.50400000001,14.2879333333,19.7476666667,8.26846666667,27.2692,7.69460000001
391.00,7.57566666667,13.045,6.15846666667,17.5188,30.3721333333,8.61333333334,14.3557333333,19.8491333333,8.35493333335,27.3227666667,7.74158888889
391.36,7.56873333333,12.9682,6.1536,17.4744,30.3562,8.62093333333,14.3400666667,19.8672666667,8.31213333334,27.3398,7.71987777777
391.72,7.59446666667,12.9532,6.1934,17.4548333333,30.3812666667,8.64319999999,14.399,19.9210666667,8.359,27.3784,7.73259999999
392.08,7.66773333333,13.0396,6.2456,17.5119666667,30.5098,8.72993333335,14.5046,20.0126,8.43539999999,27.5025333333,7.81357777778
392.44,7.6696,13.0160666667,6.24493333333,17.5112,30.5025333333,8.77906666668,14.5588,20.0516666666,8.44786666666,27.5310666667,7.85171111111
392.80,7.72673333333,13.0112,6.312,17.4956,30.5386666667,8.80253333333,14.6103333333,20.1016,8.47960000001,27.5691,7.93724444445
393.16,7.71013333333,12.9912,6.29613333333,17.4961333333,30.5896,8.78466666667,14.6323333333,20.1492666667,8.46186666667,27.654,7.93808888889
393.52,7.69146666667,12.9266666667,6.2898,17.4158333333,30.5354666667,8.75953333333,14.6058,20.1220666667,8.45186666668,27.5854,7.92387777777
393.88,7.7606,12.9506666667,6.35486666667,17.4329,30.5948666667,8.81066666666,14.6634666667,20.1930666667,8.52900000001,27.6464666666,8.00712222222
394.24,7.80206666667,12.9555333333,6.43946666666,17.4301333333,30.6282,8.85893333333,14.7258,20.2174,8.59660000001,27.6578333333,8.09217777779
394.60,7.81853333333,12.9089333333,6.4754,17.3922,30.6115333333,8.87939999999,14.7610666667,20.2018,8.59793333333,27.6339333333,8.13485555555
394.96,7.78326666667,12.8002,6.4068,17.2990666667,30.5055333333,8.8156,14.7338,20.1686,8.5218,27.5721,8.11048888888
395.32,7.81213333333,12.8114,6.4122,17.2691666667,30.5253333333,8.85333333333,14.7914666667,20.1858666667,8.55040000001,27.5724666667,8.15122222223
395.68,7.78186666667,12.7399333333,6.40846666667,17.2007333333,30.5022,8.85200000001,14.7621333333,20.1362666667,8.55526666666,27.6122333333,8.15015555555
396.04,7.79213333333,12.6651333333,6.41193333333,17.1141,30.4118,8.83533333333,14.7362,20.1260666667,8.54439999999,27.5215666667,8.15093333333
396.40,7.84353333333,12.6619333333,6.47426666667,17.0616666667,30.4307333333,8.87893333335,14.7546666667,20.1724,8.58873333335,27.5771666667,8.19493333333
396.76,7.86913333333,12.6643333333,6.53433333333,17.0458666667,30.4434,8.96426666667,14.8112,20.2192666667,8.65046666668,27.6065,8.23080000001
397.12,7.86226666667,12.6037333333,6.53653333333,16.963,30.4055333333,8.97973333333,14.8100666667,20.1934,8.66206666667,27.5525666667,8.22288888889
397.48,7.97399999999,12.6282,6.60426666667,16.9773333333,30.4458,9.06853333333,14.8878,20.3143333333,8.73233333333,27.6366666667,8.32243333333
397.84,7.98406666666,12.5754666667,6.56726666667,16.8985666667,30.4104666667,9.06486666668,14.8812666667,20.2855333333,8.71266666666,27.6313333333,8.30939999999
398.20,7.93946666667,12.4763333334,6.479,16.7633,30.3623333333,9.0296,14.866,20.2400666667,8.66986666668,27.5968,8.26433333334
398.56,7.88646666667,12.4003333333,6.4014,16.6189,30.2655333333,8.96333333334,14.7688666667,20.1568,8.60986666667,27.5451666666,8.18817777779
398.92,7.83746666667,12.2874666667,6.37,16.4757333333,30.2106666667,8.91919999999,14.702,20.0993333334,8.5468,27.4795333333,8.1329
399.28,7.84626666667,12.2178,6.4036,16.4104,30.1772,8.89953333334,14.6946666667,20.1246666666,8.5374,27.4983,8.12359999999
399.64,7.8202,12.1498,6.35846666667,16.2794,30.1196666667,8.87746666667,14.6547333333,20.1160666667,8.48313333333,27.4184,8.08773333334
400.00,7.74546666667,12.0454666667,6.31853333333,16.1622666667,30.0738666667,8.85446666667,14.6176,20.0650666667,8.43833333335,27.3554333333,8.04547777777
400.36,7.7416,11.9838666667,6.30533333333,16.0875333333,30.074,8.85106666667,14.6277333333,20.1023333333,8.44506666665,27.3143333333,8.05346666666
400.72,7.728,11.9132,6.23393333333,15.9917,30.0350666667,8.78560000001,14.629,20.0710666667,8.39659999999,27.2832,8.03001111111
401.08,7.76706666667,11.8707333334,6.22993333333,15.8728333333,29.9859333333,8.79613333333,14.6126666667,20.082,8.40386666665,27.2593666667,8.07582222221
401.44,7.74673333333,11.7926666667,6.22326666667,15.7891333333,29.9698666667,8.77773333333,14.6172,20.0538,8.38846666666,27.2840666667,8.06271111112
401.80,7.781,11.7854,6.26793333333,15.7522333333,29.9398,8.81466666667,14.6444,20.1118666667,8.41420000001,27.2986333333,8.12332222222
402.16,7.875,11.8449333333,6.38546666667,15.7873,30.0406,8.9086,14.7353333333,20.2281333333,8.52213333333,27.4009333333,8.20135555555
402.52,7.93646666667,11.8184,6.43666666667,15.7579333333,30.0535333333,8.95866666665,14.83,20.29,8.57093333333,27.4344666667,8.27916666666
402.88,7.99179999999,11.8254666667,6.49006666667,15.7655666667,30.0912666667,9.0006,14.865,20.3224666667,8.61006666667,27.5490333334,8.34286666667
403.24,7.95319999999,11.7584,6.4304,15.631,30.0052,8.9678,14.7998666667,20.2618666666,8.57213333334,27.4537666667,8.30785555556
403.60,7.95293333334,11.7117333333,6.41493333333,15.5849333333,29.9906666667,8.95186666667,14.8078666667,20.2828,8.56039999999,27.4391666667,8.3223
403.95,8.04406666666,11.7455333333,6.46893333333,15.6076,30.0394,8.99419999999,14.8596666667,20.3586666667,8.59733333334,27.5130666667,8.38258888889
404.31,8.01306666667,11.6541333333,6.42693333333,15.4735666667,29.9435333333,8.91693333332,14.7985333333,20.2642,8.54826666667,27.4437333333,8.31586666667
404.67,7.99286666666,11.6015333333,6.42493333333,15.4234666667,29.8901333333,8.92006666666,14.7486666666,20.2325333333,8.54126666667,27.4169666667,8.30442222222
405.03,8.03600000001,11.6442,6.493,15.4833,29.9408666667,9.00139999999,14.8426666667,20.2967333333,8.60239999999,27.4668,8.33918888889
405.39,8.07433333334,11.6613333333,6.5278,15.4693,29.9093333334,9.04113333334,14.8611333333,20.3177333334,8.65573333333,27.4474,8.38195555556
405.75,8.03013333333,11.5824,6.4914,15.3994,29.8698666667,9.01079999999,14.8376666667,20.2705333333,8.62093333335,27.4192666667,8.33847777779
406.11,8.04980000001,11.5439333333,6.48726666667,15.3635333333,29.8164666667,9.01813333332,14.8285333333,20.2644666667,8.60153333333,27.4167666667,8.34638888889
406.47,8.05153333334,11.518,6.47806666666,15.3506666667,29.8128666667,9.03113333333,14.8310666667,20.2722,8.60153333333,27.4173666667,8.34717777779
406.83,8.09493333333,11.5261333333,6.50686666667,15.3224333333,29.8254,9.07506666666,14.888,20.3050666667,8.65199999999,27.4015333333,8.36408888889
407.19,8.12739999999,11.5232,6.542,15.3434333333,29.8704666667,9.1248,14.9548,20.3414666667,8.68806666665,27.4391666667,8.41292222222
407.55,8.13653333333,11.5080666667,6.5452,15.3198333333,29.8805333333,9.15153333335,14.9848,20.3522666667,8.69199999999,27.4489333333,8.42345555556
407.90,8.13280000001,11.4983333333,6.57086666667,15.3019666667,29.8472666667,9.18606666665,15.0192666667,20.3881333334,8.74413333333,27.4564,8.44559999999
408.26,8.14300000001,11.5141333333,6.59326666667,15.3324333333,29.8881333333,9.22119999999,15.0675333333,20.4376,8.78253333333,27.4883,8.47652222222
408.62,8.1934,11.5308666667,6.62893333334,15.3007666667,29.8735333333,9.25919999999,15.1126666667,20.4911333333,8.82593333333,27.5068666667,8.5174
408.98,8.14706666667,11.4517333333,6.5828,15.2061333333,29.7867333333,9.2068,15.0643333333,20.4478666667,8.78833333333,27.4274,8.51218888889
409.34,8.11180000001,11.4011333333,6.53746666667,15.1590333333,29.7322,9.15786666666,15.0333333333,20.4395333333,8.75159999999,27.3773333333,8.49046666667
409.70,8.13526666666,11.3834,6.55713333334,15.1406666667,29.7200666667,9.15439999999,15.0699333333,20.4521333333,8.77333333333,27.3617666667,8.52038888889
410.06,8.09273333333,11.3416,6.52113333333,15.0872,29.6684,9.10193333333,15.0572,20.408,8.74986666666,27.2825,8.50343333334
410.42,8.06719999999,11.3329333333,6.5104,15.0253333333,29.6074666667,9.07933333333,15.0164,20.3898666667,8.74113333335,27.2342666667,8.4826
410.77,8.05606666667,11.2946,6.47333333333,14.9979333333,29.5323333333,9.05806666667,14.9918,20.3854666667,8.71306666667,27.1622666667,8.47762222223
411.13,8.07366666667,11.2979333333,6.4882,14.9587333333,29.4894,9.06946666667,14.9809333333,20.389,8.70280000001,27.1402666667,8.49764444445
411.49,8.10999999999,11.2938,6.51973333333,14.9573666667,29.4654666667,9.08146666668,14.9716666667,20.388,8.72939999999,27.1184666667,8.50832222223
411.85,8.10479999999,11.269,6.49586666667,14.8978666667,29.4130666667,9.05453333334,14.9295333333,20.3382666667,8.69240000001,27.0731666667,8.48115555555
412.21,8.13706666667,11.2882666667,6.5384,14.8997333333,29.4088666667,9.08753333335,14.951,20.3556,8.70993333334,27.0921,8.53792222221
412.57,8.11446666667,11.247,6.532,14.9021,29.4012,9.08226666667,14.9620666667,20.3744,8.68699999999,27.0808666667,8.54535555555
412.92,8.08166666667,11.1824666666,6.46353333333,14.8505333333,29.3432666667,9.02286666666,14.8989333333,20.3285333333,8.6428,27.0450666667,8.47805555556
413.28,8.07379999999,11.1539333333,6.46146666667,14.8172666667,29.3701333333,9.04146666667,14.8898,20.3109333334,8.62099999999,27.0457666667,8.44971111112
413.64,8.12753333334,11.2010666667,6.5052,14.8475,29.3483333333,9.09773333333,14.9032666667,20.3548,8.65906666667,27.0698,8.49504444445
414.00,8.14113333334,11.2149333333,6.53793333333,14.8422666667,29.3052666667,9.13040000001,14.9103333333,20.3501333333,8.67320000001,27.0474333333,8.51209999999
414.36,8.1378,11.1794,6.51746666667,14.8602,29.3045333333,9.10973333333,14.9144666667,20.3507333333,8.66033333333,27.0638333333,8.51008888888
414.72,8.13406666666,11.1966,6.56313333333,14.8574,29.3172,9.12260000001,14.9370666667,20.3655333334,8.69086666668,27.0978333333,8.52805555555
415.07,8.12239999999,11.2022666667,6.57953333333,14.8882333333,29.2942,9.13213333333,14.9586,20.3947333333,8.73259999999,27.0799,8.52217777778
415.43,8.04993333333,11.1596666667,6.54586666667,14.8230666667,29.2120666667,9.08000000001,14.9376,20.3495333333,8.68826666667,27.0232666667,8.47907777778
415.79,8.04233333333,11.1374,6.5434,14.8216,29.2212666667,9.0748,14.9822,20.3579333333,8.69126666667,27.0402,8.48392222223
416.15,8.00346666667,11.0861333333,6.49833333334,14.7708,29.1278666667,9.05159999999,14.9572666667,20.3304,8.66399999999,26.9632333333,8.43734444445
416.51,8.02446666667,11.105,6.51113333333,14.7467666667,29.1364666667,9.08826666667,14.9776666667,20.3359333333,8.70066666667,26.9715,8.45266666666
416.86,8.04793333333,11.1023333333,6.5524,14.7202666667,29.0825333334,9.12186666668,15.028,20.3342666667,8.71639999999,26.935,8.48354444445
417.22,8.0294,11.0613333333,6.51886666667,14.6467333333,28.9540666667,9.09226666666,15.0178,20.3013333333,8.69679999999,26.8699,8.47022222221
417.58,7.94826666666,10.9875333333,6.4478,14.5380333333,28.9026,9.03013333333,14.97,20.2383333333,8.61519999999,26.7939,8.39797777779
417.94,7.89913333333,10.9064666667,6.40353333333,14.4419666667,28.8338,8.98786666666,14.9172666667,20.2018666667,8.56173333333,26.7564333334,8.33905555555
418.29,7.88633333333,10.8836666667,6.40766666667,14.3566333334,28.7887333333,8.99426666668,14.918,20.1702666667,8.56233333333,26.7151,8.33363333333
418.65,7.88593333333,10.8527333333,6.39653333333,14.3095333333,28.7347333333,9.00346666667,14.922,20.1515333333,8.55513333333,26.6897,8.34036666666
419.01,7.85006666667,10.7621333333,6.33306666667,14.1820333333,28.6476,8.95173333335,14.8615333333,20.0798,8.48380000001,26.6188666667,8.30995555555
419.37,7.85986666667,10.7131333333,6.31633333333,14.1291666667,28.5787333333,8.95273333335,14.8486,20.0491333333,8.47666666667,26.5798,8.30971111111
419.73,7.84973333333,10.6793333333,6.31073333333,14.0658666667,28.4976,8.96253333333,14.8377333333,20.0378666667,8.46246666668,26.5262333334,8.30935555555
420.08,7.88166666667,10.6687333333,6.33506666667,14.0377,28.4729333333,8.98793333333,14.8614666667,20.035,8.46846666668,26.5179,8.34609999999
