wavelength,Back_PooTorf,Belly_PooTorf,Breast_PooTorf,Crissum_PooTorf,Crown_PooTorf,DorTail_PooTorf,Patch10_PooTorf,Patch11_PooTorf,Patch12_PooTorf,Patch13_PooTorf,Rump_PooTorf,Throat_PooTorf,WingTip_PooTorf
633.59,13.2103333333,45.711,10.6444444444,26.9901777778,15.7901555556,10.6811111111,46.9062222222,33.779,31.5016666667,36.9775555556,20.407,38.0751111111,14.9284444444
633.92,13.3162222222,45.8613333333,10.7156666667,27.1587055556,15.8703333333,10.7365555555,47.0968888889,33.9215555555,31.6311111111,37.1496111111,20.5175555556,38.1847777778,15.0386666667
634.25,13.3526666667,45.785,10.7336666667,27.1718888889,15.8470444445,10.7504444444,47.1203333333,33.8884444445,31.6645555556,37.2123333333,20.5358888889,38.1765555556,15.0692222222
634.58,13.4262222222,45.8336666667,10.7585555556,27.24955,15.8871555556,10.7778888889,47.1578888889,33.9507777778,31.7648888889,37.2526666667,20.585,38.272,15.11
634.91,13.4918888889,45.845,10.8175555556,27.28695,15.9193777778,10.7891111111,47.1604444444,33.9304444444,31.7285555556,37.2529444444,20.6164444445,38.3011111111,15.1196666667
635.25,13.5177777778,45.9366666667,10.8452222222,27.3249111111,15.9837555556,10.8827777778,47.1831111111,33.9684444445,31.7914444444,37.3352222222,20.6604444444,38.3507777778,15.1726666667
635.58,13.4481111111,45.9013333333,10.7481111111,27.3126166667,15.9066,10.8032222222,47.0811111111,33.9127777778,31.6967777778,37.2760555556,20.6117777778,38.2647777778,15.1442222222
635.91,13.453,45.7813333333,10.742,27.2974111111,15.8977555556,10.869,47.032,33.9178888889,31.6957777778,37.2757777778,20.5872222222,38.2188888889,15.1654444444
636.24,13.5274444444,45.7886666667,10.7364444444,27.3960055556,15.9002888889,10.9115555556,47.0053333333,34.0205555556,31.6774444444,37.3185,20.624,38.23,15.2072222222
636.57,13.5845555555,45.8056666667,10.747,27.4968722222,15.9395111111,10.9215555556,47.1075555555,34.0842222222,31.7362222222,37.2857777778,20.6185555556,38.2784444445,15.2705555556
636.90,13.5758888889,45.8786666667,10.7904444444,27.5527888889,15.9763555556,10.9555555556,47.1615555556,34.1587777778,31.7824444444,37.4178333333,20.6626666667,38.2645555555,15.3493333333
637.23,13.6391111111,45.8266666667,10.817,27.6400111111,16.0313777778,11.0468888889,47.2207777778,34.3036666667,31.8654444444,37.4512777778,20.6966666667,38.2994444444,15.4236666667
637.56,13.4823333333,45.837,10.7085555556,27.5199111111,15.9273555556,10.9945555556,47.1093333333,34.2488888889,31.783,37.3443888889,20.5947777778,38.3031111111,15.3453333333
637.90,13.4365555556,46.0066666667,10.6767777778,27.5421777778,15.9138,10.917,47.1617777778,34.2873333333,31.7397777778,37.3274444444,20.5783333333,38.351,15.2471111111
638.23,13.4775555556,46.0416666667,10.7561111111,27.6233388889,15.9503333333,10.9796666667,47.2393333334,34.3004444444,31.7503333334,37.377,20.6302222222,38.4845555555,15.3524444444
638.56,13.3734444445,45.9866666667,10.6884444444,27.5334166667,15.8757333333,10.9251111111,47.1366666667,34.2635555556,31.6765555555,37.2860555556,20.5407777778,38.4201111111,15.273
638.89,13.2924444444,45.872,10.618,27.5156611111,15.8149111111,10.8188888889,47.0634444444,34.1815555555,31.618,37.1306111111,20.4513333333,38.337,15.2485555555
639.22,13.2493333333,45.9533333333,10.6684444444,27.5552333333,15.8517555555,10.8477777778,47.1285555555,34.1945555556,31.695,37.2081666667,20.5192222222,38.3342222222,15.2253333333
639.55,13.3044444445,46.164,10.7448888889,27.7586,15.9642666667,10.8881111111,47.2174444444,34.32,31.8337777778,37.2907222222,20.6202222222,38.486,15.3405555556
639.88,13.1521111111,46.1263333333,10.6057777778,27.5992,15.8863777778,10.7443333333,47.148,34.2131111111,31.7573333333,37.1666111111,20.4986666667,38.3443333333,15.2587777778
640.21,13.1687777778,46.076,10.6285555555,27.5648,15.9394444445,10.7663333333,47.0694444444,34.1198888889,31.7834444445,37.1780555556,20.4752222222,38.2517777778,15.287
640.54,13.3538888889,46.2153333333,10.7204444444,27.7005055556,16.0229333333,10.8774444444,47.2225555556,34.178,31.9543333333,37.2601666667,20.6061111111,38.3943333333,15.3625555556
640.87,13.3005555556,46.2913333333,10.8035555555,27.6947666667,15.9678444444,10.8394444444,47.1807777778,34.1183333333,31.9086666667,37.2648333333,20.6132222222,38.3576666667,15.4338888889
641.20,13.3171111111,46.2763333333,10.8244444444,27.7425333333,15.9184888889,10.8177777778,47.201,33.9926666667,31.8651111111,37.2397777778,20.584,38.2651111111,15.3767777778
641.53,13.3172222222,46.3096666667,10.8534444444,27.7199611111,15.9030444444,10.8603333333,46.9971111111,33.9545555555,31.825,37.1156111111,20.5347777778,38.1011111111,15.3793333333
641.87,13.1303333333,46.1896666667,10.6774444444,27.586,15.7668,10.6924444444,46.895,33.8486666667,31.6985555555,37.0621111111,20.4023333333,37.9236666667,15.171
642.20,13.2864444444,46.2883333333,10.8166666667,27.7465888889,15.9229111111,10.8884444444,47.0486666667,33.9812222222,31.8788888889,37.2564444444,20.6322222222,38.0236666667,15.3436666667
642.53,13.4331111111,46.4666666667,10.9442222222,27.81875,16.0425777778,10.9923333333,47.1533333333,34.0727777778,31.9501111111,37.3241111111,20.7493333333,38.133,15.4002222222
642.86,13.4466666667,46.4686666667,10.8596666666,27.7281833333,15.9618666666,10.9032222222,47.0582222222,34.0001111111,31.8363333333,37.1968888889,20.6652222222,38.1146666667,15.3275555556
643.19,13.4654444445,46.3673333333,10.8204444445,27.6461666667,15.9672666667,10.8793333333,47.04,33.8984444444,31.7602222222,37.1817222222,20.648,38.048,15.269
643.52,13.5607777778,46.4876666667,10.9328888889,27.7387777778,16.0168,10.9352222222,47.0772222222,33.9214444444,31.8393333333,37.1975555556,20.7187777778,38.1483333333,15.3151111111
643.85,13.4776666667,46.529,10.8886666667,27.7372944444,15.9499555555,10.9255555556,47.0695555556,33.9064444444,31.7967777778,37.1995555556,20.7494444445,38.1962222222,15.2381111111
644.18,13.2788888889,46.409,10.7466666667,27.5731166666,15.7857333333,10.7947777778,46.8961111111,33.7577777778,31.6488888889,37.0656666667,20.5702222222,38.0873333333,15.1343333333
644.51,13.2404444444,46.447,10.5985555555,27.5443111111,15.7038,10.769,46.8517777778,33.6571111111,31.5822222222,36.9608333333,20.4507777778,38.0852222222,14.988
644.84,13.3218888889,46.4996666667,10.6391111111,27.5917388889,15.8305555556,10.775,46.9101111111,33.8088888889,31.6977777778,37.0748888889,20.5257777778,38.2063333333,15.0825555555
645.17,13.2175555555,46.34,10.5327777778,27.5422833333,15.8188444444,10.7446666667,46.9196666667,33.7034444444,31.6423333333,37.0876666667,20.4787777778,38.1632222222,15.0388888889
645.50,13.2293333333,46.4116666667,10.5117777778,27.4816333333,15.7963111111,10.7384444444,46.8184444445,33.5805555556,31.577,37.0446666667,20.4413333333,38.0935555555,15.0662222222
645.83,13.0383333333,46.3556666667,10.3164444444,27.3331944444,15.6594444444,10.5735555555,46.7202222222,33.3796666667,31.4353333334,36.9161111111,20.2694444444,37.918,14.9314444444
646.16,13.005,46.2383333333,10.2117777778,27.2875611111,15.5751555556,10.54,46.5753333333,33.3564444444,31.427,36.8665555556,20.2391111111,37.8582222222,14.937
646.49,13.1061111111,46.2003333333,10.3167777778,27.4785333333,15.7251111111,10.7072222222,46.7836666667,33.4675555556,31.4955555555,37.0854444444,20.3698888889,37.9468888889,15.1292222222
646.82,13.0363333333,46.265,10.3335555555,27.4013111111,15.6376,10.6985555555,46.7944444444,33.4987777778,31.4762222222,37.0489444444,20.3214444445,37.8314444445,15.1028888889
647.15,13.0321111111,46.1706666667,10.3578888889,27.4418833333,15.7227555556,10.7757777778,46.849,33.5303333333,31.5084444444,37.0528888889,20.3475555556,37.8432222222,15.1643333333
647.48,12.9766666667,46.1753333333,10.3652222222,27.3915166666,15.6474444445,10.6937777778,46.7805555556,33.5298888889,31.4071111111,37.0127222222,20.2532222222,37.7437777778,15.1637777778
647.81,13.047,46.1806666667,10.4715555556,27.5012222222,15.7585555556,10.7622222222,46.7558888889,33.6665555556,31.4568888889,37.1106666667,20.3735555556,37.7234444444,15.1996666667
648.14,13.1891111111,46.1126666667,10.5745555555,27.5633722222,15.9174666666,10.8776666667,46.821,33.801,31.5007777778,37.2861111111,20.4864444444,37.8094444444,15.3177777778
648.47,13.1616666667,46.0126666667,10.5324444444,27.52445,15.8420888889,10.893,46.7444444444,33.7501111111,31.4275555556,37.1830555556,20.4284444444,37.7442222222,15.2556666667
648.80,13.3158888889,46.241,10.7328888889,27.7142333333,15.9666,11.0341111111,47.0117777778,33.911,31.662,37.4203888889,20.6423333333,38.0007777778,15.4124444444
649.13,13.4024444444,46.2723333333,10.8368888889,27.8574666667,16.0642,11.0965555555,47.2118888889,34.0633333333,31.8478888889,37.5352222222,20.7513333334,38.1382222222,15.5468888889
649.46,13.576,46.398,11.0151111111,28.0318944444,16.1959333333,11.2465555556,47.3198888889,34.2154444445,31.9545555555,37.6046666667,20.8157777778,38.3075555556,15.7168888889
649.79,13.6722222222,46.571,11.1744444444,28.1067944444,16.3380666666,11.3612222222,47.5286666666,34.3528888889,32.0731111111,37.7502222222,20.8723333333,38.3887777778,15.8301111111
650.11,13.6895555555,46.631,11.2732222222,28.0793333333,16.3490444444,11.3864444445,47.5114444445,34.3935555555,32.1561111111,37.7204444444,20.8424444445,38.445,15.8392222222
650.44,13.832,46.6663333333,11.3117777778,28.2278277778,16.4384444444,11.4706666666,47.5164444445,34.4683333333,32.1924444445,37.7568333333,20.9104444444,38.572,15.9093333334
650.77,13.8444444444,46.8563333333,11.346,28.2990611111,16.4381111111,11.5027777778,47.5597777778,34.5652222222,32.2271111111,37.8289444444,20.9416666667,38.5767777778,15.8821111111
651.10,13.9544444444,46.9436666667,11.4636666667,28.4065777778,16.6062888889,11.6926666667,47.7327777778,34.6673333333,32.4006666667,37.8987777778,21.0403333333,38.7328888889,15.986
651.43,13.9844444445,46.908,11.4507777778,28.4635055556,16.6279111111,11.7524444445,47.8557777778,34.7571111111,32.4311111111,37.9040555556,21.0623333333,38.8282222222,16.1323333333
651.76,13.9761111111,46.95,11.4611111111,28.4335222222,16.5862222222,11.7178888889,47.8173333333,34.729,32.4884444444,37.8512777778,21.056,38.7801111111,16.1246666667
652.09,14.0492222222,47.227,11.5961111111,28.5836055556,16.6690222222,11.7301111111,47.931,34.8613333333,32.6315555555,37.9998333333,21.1661111111,38.8781111111,16.2704444444
652.42,13.9934444444,47.1893333333,11.5003333333,28.5205333333,16.5739111111,11.6413333333,47.8111111111,34.8022222222,32.555,37.8382777778,21.0388888889,38.7835555555,16.2526666666
652.75,13.9102222222,47.2666666667,11.4432222222,28.4380722222,16.5791555556,11.6647777778,47.7947777778,34.7685555556,32.4756666667,37.7673333333,20.9425555556,38.7673333333,16.163
653.08,13.9011111111,47.1716666667,11.4008888889,28.3812888889,16.5503111111,11.6171111111,47.7524444445,34.7805555556,32.4863333333,37.6773333333,20.9307777778,38.7711111111,16.1462222222
653.41,13.7761111111,46.9953333333,11.2722222222,28.3186666667,16.4542444445,11.54,47.5816666667,34.672,32.338,37.5741666667,20.834,38.6522222222,15.9725555555
653.74,13.7327777778,46.8883333333,11.1613333333,28.2472277778,16.3366666667,11.4478888889,47.3952222222,34.5565555556,32.2615555556,37.4595,20.7534444445,38.6103333333,15.8746666667
654.06,13.5823333333,46.7106666667,11.1074444444,28.1064833333,16.2191777778,11.3541111111,47.2611111111,34.4303333334,32.221,37.3153888889,20.6734444444,38.4783333333,15.8232222222
654.39,13.6192222222,46.582,11.1365555555,28.0091833333,16.2145777778,11.3073333333,47.1588888889,34.3612222222,32.164,37.3149444444,20.6605555556,38.4525555556,15.9245555556
654.72,13.5773333333,46.4273333333,11.0714444445,27.8786888889,16.1048666667,11.2261111111,46.9566666667,34.2068888889,32.0336666667,37.1811111111,20.6065555556,38.326,15.8184444444
655.05,13.5891111111,46.4776666667,11.1651111111,27.8565333333,16.121,11.218,46.8954444445,34.1792222222,31.9696666667,37.1268333333,20.5577777778,38.3406666667,15.7597777778
655.38,13.6472222222,46.5326666667,11.2284444444,27.9760055556,16.2023777778,11.2814444445,47.0232222222,34.3234444444,32.1148888889,37.2045555556,20.6488888889,38.4481111111,15.902
655.71,13.7133333333,46.4346666667,11.2397777778,28.0336166666,16.2532,11.4357777778,47.0944444444,34.4205555556,32.1185555556,37.2652222222,20.719,38.512,15.978
656.04,13.8503333333,46.5523333333,11.3505555556,28.1850111111,16.3966222222,11.5416666667,47.3092222222,34.6595555556,32.1788888889,37.4193333333,20.8602222222,38.6314444444,16.0425555556
656.37,13.9485555556,46.5243333333,11.456,28.3406388889,16.4188666666,11.5757777778,47.4926666667,34.8184444445,32.2535555555,37.5856666667,20.981,38.7013333333,16.1115555556
656.69,13.965,46.6183333333,11.4938888889,28.4073833333,16.4998444445,11.6278888889,47.5856666667,34.9288888889,32.3447777778,37.7312777778,21.09,38.7524444444,16.1501111111
657.02,13.9705555556,46.5933333333,11.4853333333,28.4522222222,16.4023333334,11.5821111111,47.7046666667,34.8975555556,32.4084444444,37.8126666667,21.0867777778,38.7628888889,16.1726666667
657.35,13.8441111111,46.6463333333,11.3714444445,28.4420166667,16.3775555555,11.5294444445,47.8832222222,34.9507777778,32.3968888889,37.7698333333,21.0912222222,38.691,16.1531111111
657.68,13.8451111111,46.8133333333,11.4077777778,28.52035,16.4179333333,11.5566666667,48.0167777778,35.0961111111,32.449,37.8987777778,21.1536666667,38.7863333333,16.199
658.01,13.5988888889,46.603,11.1546666667,28.3807388889,16.1996888889,11.3508888889,47.9093333333,34.942,32.2702222222,37.7844444444,20.9783333334,38.6857777778,15.945
658.34,13.6615555556,46.745,11.2463333334,28.5265333334,16.3129777778,11.4524444445,48.0962222222,35.1881111111,32.4305555556,37.9835555556,21.0947777778,38.8802222222,16.02
658.66,13.6092222222,46.7163333333,11.1656666667,28.4595444445,16.3056444444,11.4306666667,48.0772222222,35.123,32.4378888889,37.9882222222,21.0906666667,38.8254444445,16.0165555556
658.99,13.5728888889,46.742,11.1763333333,28.4330166667,16.2217333333,11.4324444444,48.0704444444,35.0608888889,32.3851111111,38.0161111111,21.0455555555,38.8331111111,15.9832222222
659.32,13.4501111111,46.6343333333,11.0734444444,28.3016888889,16.1277111111,11.3135555556,47.9471111111,34.8832222222,32.3073333333,37.8701666667,20.927,38.6948888889,15.8712222222
659.65,13.3718888889,46.5243333333,11.0081111111,28.2288222222,16.0597333333,11.2837777778,47.813,34.7788888889,32.254,37.8323333333,20.8558888889,38.6424444444,15.8046666666
659.98,13.3142222222,46.614,10.9792222222,28.2098333333,16.0253777778,11.245,47.7164444444,34.7348888889,32.2434444444,37.7755,20.8414444445,38.6023333333,15.7556666667
660.31,13.3016666667,46.5143333333,10.9154444445,28.158,15.9183111111,11.202,47.607,34.5896666667,32.1373333333,37.7340555556,20.7414444444,38.5253333333,15.6547777778
660.63,13.351,46.5883333333,11.0413333333,28.2514166667,16.0275111111,11.2725555556,47.5655555556,34.6553333333,32.1972222222,37.7786666667,20.8095555556,38.5627777778,15.7307777778
660.96,13.45,46.5543333333,11.099,28.2906777778,16.0633555556,11.3354444445,47.507,34.68,32.1754444445,37.846,20.8213333333,38.5755555555,15.7734444444
661.29,13.4085555556,46.5333333333,11.0416666667,28.2634888889,16.0161555556,11.3057777778,47.4287777778,34.4983333333,32.119,37.8099444444,20.7415555556,38.5068888889,15.6258888889
661.62,13.7765555556,46.813,11.3591111111,28.5764444445,16.3381111111,11.6541111111,47.7246666667,34.8224444444,32.4554444445,38.0225,21.0281111111,38.7385555555,15.9203333333
661.94,13.845,46.76,11.4058888889,28.6787111111,16.3568666667,11.7042222222,47.7423333333,34.7801111111,32.4773333334,37.9525,21.0226666667,38.6978888889,16.0076666667
662.27,13.8546666667,46.895,11.4517777778,28.7672055556,16.3799777778,11.6773333333,47.7917777778,34.7644444444,32.5143333333,38.0206111111,21.01,38.7582222222,16.0384444445
662.60,13.7457777778,46.7676666667,11.3335555556,28.7179055556,16.3689555556,11.574,47.6252222222,34.7002222222,32.4036666666,37.8762222222,20.9391111111,38.6112222222,15.9492222222
662.93,13.8841111111,46.635,11.4506666667,28.7191166667,16.4460444444,11.7142222222,47.507,34.6642222222,32.413,37.8427777778,20.9911111111,38.6353333333,15.9474444444
663.26,13.929,46.6193333333,11.5067777778,28.6990166666,16.4485333333,11.7461111111,47.4614444444,34.6058888889,32.384,37.8086666667,20.9642222222,38.5785555556,15.9862222222
663.58,13.9922222222,46.453,11.4698888889,28.6524444444,16.4292666667,11.7456666667,47.3678888889,34.4898888889,32.352,37.8104444444,20.9231111111,38.5274444445,15.9978888889
663.91,13.9983333333,46.4743333333,11.5302222222,28.7543166667,16.4943777778,11.8071111111,47.4023333333,34.5576666667,32.4063333333,37.8671666667,20.9935555555,38.5698888889,16.0973333333
664.24,14.0037777778,46.4906666667,11.5054444445,28.7660111111,16.4866444445,11.8254444445,47.5012222222,34.567,32.4168888889,37.9122222222,21.0306666667,38.7031111111,16.1255555556
664.57,13.9967777778,46.6573333333,11.5782222222,28.8712444444,16.5217111111,11.8448888889,47.6083333333,34.5724444445,32.5313333333,37.9345,21.0967777778,38.7413333333,16.1386666667
664.89,13.9855555556,46.5506666667,11.5454444445,28.8595055556,16.5154666667,11.8007777778,47.6085555556,34.5605555556,32.5276666667,37.9535555556,21.0924444444,38.7957777778,16.1807777778
665.22,13.8546666667,46.394,11.4607777778,28.7752722222,16.3974666666,11.7197777778,47.4468888889,34.395,32.3665555556,37.7833333333,20.9751111111,38.6666666667,16.135
665.55,13.7817777778,46.3886666667,11.402,28.7660888889,16.3388444444,11.5943333333,47.3973333333,34.456,32.3104444444,37.9115,21.0155555556,38.6052222222,16.1283333333
665.87,13.8548888889,46.3766666667,11.4453333333,28.8033166667,16.3476444445,11.7013333333,47.4645555556,34.5048888889,32.2816666666,37.8497777778,21.0101111111,38.6011111111,16.1097777778
666.20,13.9221111111,46.482,11.4855555555,28.9245111111,16.4468444444,11.7675555556,47.5865555555,34.5653333333,32.3688888889,37.9253333333,21.0438888889,38.6821111111,16.1201111111
666.53,13.7195555555,46.5066666667,11.334,28.8554222222,16.3284222222,11.6425555556,47.59,34.5701111111,32.3007777778,37.9577777778,20.8838888889,38.6078888889,16.0873333333
