wavelength,Back_IriPorf,Belly_IriPorf,Breast_IriPorf,Crissum_IriPorf,Crown_IriPorf,DorTail_IriPorf,Patch10_IriPorf,Patch11_IriPorf,Rump_IriPorf,Throat_IriPorf,WingTip_IriPorf
398.56,7.307,8.41533333333,7.79855555556,3.00569934641,10.8315555556,6.26222222222,8.16122222222,6.67733333333,7.88855555556,6.67222222222,7.28211111111
398.92,7.25044444444,8.39488888889,7.75622222222,2.93852941177,10.857,6.22511111111,8.12122222222,6.65844444444,7.85144444444,6.578,7.21183333333
399.28,7.22388888889,8.35677777778,7.68466666667,2.89938562091,10.8433333333,6.18511111111,8.07877777778,6.63655555556,7.779,6.51611111111,7.21211111111
399.64,7.28533333333,8.38511111111,7.71655555555,2.94031372549,10.8776666667,6.24477777778,8.13188888889,6.70422222222,7.82411111111,6.54322222222,7.26605555556
400.00,7.25855555556,8.41166666667,7.69733333334,2.91179084967,10.8664444444,6.21766666667,8.16988888889,6.70611111111,7.81733333333,6.46788888889,7.24961111111
400.36,7.26844444444,8.49344444444,7.778,2.93288888889,10.9112222222,6.28622222222,8.17733333333,6.76844444444,7.86777777778,6.48977777778,7.28994444444
400.72,7.34466666667,8.54888888889,7.83988888889,2.98155555556,10.9625555556,6.35288888889,8.24722222222,6.83877777778,7.961,6.49477777778,7.35194444444
401.08,7.36566666667,8.57122222222,7.88433333333,2.99799346405,11.0061111111,6.38088888889,8.24544444444,6.86333333333,7.98288888889,6.49022222222,7.37733333333
401.44,7.44033333333,8.68566666667,7.984,3.08177777778,11.1162222222,6.49777777778,8.34588888889,6.916,8.08677777778,6.55766666667,7.47727777778
401.80,7.46766666667,8.70177777778,8.02877777778,3.06952287581,11.134,6.504,8.34244444444,6.97377777778,8.10877777778,6.54888888889,7.52805555555
402.16,7.52344444444,8.77533333334,8.11133333333,3.13387581699,11.2142222222,6.56666666667,8.40366666667,7.043,8.17422222222,6.59022222222,7.61816666667
402.52,7.55911111111,8.81377777778,8.15966666667,3.1597254902,11.2463333333,6.57722222222,8.41611111111,7.05033333334,8.19933333333,6.605,7.61177777778
402.88,7.60488888889,8.88333333334,8.22433333334,3.1988627451,11.2788888889,6.61222222222,8.47311111111,7.09622222222,8.23355555555,6.63288888889,7.64738888889
403.24,7.61966666667,8.91166666667,8.26066666666,3.2269869281,11.3242222222,6.631,8.51633333333,7.10022222222,8.281,6.64311111111,7.64022222222
403.60,7.66711111111,9.01055555557,8.31933333333,3.30450326797,11.3928888889,6.64933333333,8.56322222222,7.09755555556,8.34377777778,6.69377777778,7.68355555556
403.95,7.63633333333,8.99966666667,8.33755555555,3.30208496732,11.3783333333,6.63933333333,8.51911111111,7.07566666667,8.32822222222,6.67222222222,7.65977777778
404.31,7.68488888889,9.03700000001,8.31111111111,3.3267124183,11.4197777778,6.66422222222,8.55488888889,7.06288888889,8.34855555556,6.66544444445,7.65577777778
404.67,7.69866666667,9.04133333333,8.30188888889,3.32464705882,11.4355555556,6.64477777778,8.54577777778,7.04144444445,8.33266666667,6.64511111111,7.66566666667
405.03,7.73266666667,9.10355555554,8.29611111111,3.34092156863,11.4682222222,6.65922222222,8.582,7.06544444445,8.362,6.65988888889,7.67305555556
405.39,7.77177777778,9.11555555557,8.30322222222,3.36731372549,11.536,6.69144444445,8.61311111111,7.09266666667,8.37244444444,6.66411111111,7.67805555556
405.75,7.81044444444,9.19533333333,8.35055555556,3.45788888889,11.6322222222,6.77844444444,8.684,7.13944444445,8.44155555556,6.71955555556,7.73794444445
406.11,7.86133333333,9.22533333333,8.33577777778,3.49316993464,11.6823333333,6.80255555556,8.70366666667,7.13822222222,8.48411111111,6.71522222222,7.7145
406.47,7.92833333333,9.30811111112,8.41533333333,3.56903267974,11.7695555556,6.87255555556,8.76533333334,7.21722222222,8.57244444445,6.75044444444,7.79505555556
406.83,7.92833333333,9.31477777779,8.41977777778,3.57480392157,11.7982222222,6.84311111111,8.75544444444,7.19611111111,8.56066666667,6.73777777778,7.78866666667
407.19,7.912,9.28422222222,8.37722222222,3.52950980392,11.7781111111,6.809,8.70977777778,7.17944444444,8.51388888889,6.70511111111,7.74322222222
407.55,7.88133333334,9.26822222222,8.32733333333,3.47577777778,11.7572222222,6.78,8.68544444445,7.171,8.48055555555,6.63766666667,7.70805555556
407.90,7.92077777778,9.33355555557,8.34744444444,3.49263398693,11.7936666667,6.82588888889,8.71355555556,7.15777777778,8.51422222222,6.64266666666,7.72366666667
408.26,7.97955555555,9.4141111111,8.44277777778,3.57136601307,11.892,6.86222222222,8.78588888889,7.22822222222,8.56011111111,6.67544444444,7.78161111111
408.62,8.00611111111,9.51722222221,8.49,3.63431372549,11.9441111111,6.93188888889,8.84266666667,7.29333333333,8.59011111111,6.71233333333,7.81811111111
408.98,7.99055555556,9.5181111111,8.51355555555,3.62770588235,11.9405555555,6.93377777778,8.81444444444,7.28344444444,8.57166666667,6.676,7.84022222222
409.34,7.92966666667,9.5538888889,8.49222222222,3.58792810458,11.8847777778,6.87933333333,8.758,7.26644444444,8.52388888889,6.64444444445,7.78133333333
409.70,7.90911111111,9.51900000001,8.488,3.54767320262,11.8494444445,6.82288888889,8.71711111111,7.20766666667,8.47077777778,6.606,7.74583333333
410.06,7.84277777778,9.51366666668,8.46133333333,3.52225490196,11.8003333333,6.77422222222,8.68233333333,7.18133333333,8.39777777778,6.54244444445,7.70677777778
410.42,7.83588888889,9.51877777778,8.464,3.51393464052,11.7726666667,6.78844444444,8.67266666667,7.19044444444,8.36566666667,6.54533333333,7.69472222222
410.77,7.84422222222,9.56755555557,8.493,3.54476470588,11.7798888889,6.82488888889,8.673,7.21577777778,8.38555555555,6.538,7.72177777778
411.13,7.94711111111,9.69044444443,8.63644444444,3.65194117647,11.8735555556,6.94666666667,8.76466666666,7.32566666667,8.493,6.61711111111,7.82077777778
411.49,8.00055555555,9.73366666667,8.72566666667,3.70832026144,11.9295555555,6.98244444444,8.80333333333,7.38366666667,8.51744444445,6.66366666667,7.861
411.85,8.05677777778,9.81855555556,8.77455555556,3.78184313726,12.0073333333,7.00155555555,8.83977777778,7.47533333333,8.56866666667,6.73466666667,7.91372222222
412.21,7.99644444445,9.79211111111,8.73844444445,3.72016993464,11.9518888889,6.97822222222,8.76544444444,7.423,8.53766666667,6.69277777778,7.85777777778
412.57,8.03488888889,9.83166666667,8.804,3.74449673203,11.9701111111,7.00233333333,8.78377777778,7.44888888889,8.58266666667,6.74577777778,7.86794444444
412.92,8.09155555555,9.92611111112,8.87377777778,3.79907843137,12.0544444444,7.05355555556,8.83,7.52866666667,8.64255555556,6.81588888889,7.88011111111
413.28,8.14822222222,9.97844444444,8.96322222222,3.87593464052,12.1111111111,7.11244444444,8.903,7.55288888889,8.69744444444,6.89266666667,7.93577777778
413.64,8.19133333333,10.071,9.02177777778,3.89440522876,12.136,7.13188888889,8.91055555556,7.58544444444,8.75666666667,6.90533333333,7.94333333333
414.00,8.29933333333,10.1914444444,9.15355555557,3.98401960784,12.25,7.23733333333,8.969,7.68066666667,8.88677777778,7.02711111111,8.01133333334
414.36,8.29,10.2056666667,9.15722222221,3.96481699346,12.2662222222,7.22911111111,8.94333333334,7.64911111111,8.87922222221,7.01933333333,7.99444444443
414.72,8.29166666667,10.2053333333,9.16922222223,3.94015686274,12.2556666667,7.22244444445,8.92455555555,7.605,8.87133333334,7.00055555556,7.99333333332
415.07,8.21855555556,10.162,9.09,3.88469281046,12.2067777778,7.14544444445,8.82655555556,7.53577777778,8.81233333332,6.92477777778,7.94383333332
415.43,8.244,10.2358888889,9.11066666668,3.8972745098,12.257,7.18766666667,8.83544444445,7.55955555556,8.86422222221,6.93477777778,7.94977777777
415.79,8.22411111111,10.1823333333,9.12277777777,3.84335294118,12.2453333333,7.16522222222,8.81522222222,7.53277777778,8.8231111111,6.86744444444,7.93166666667
416.15,8.27066666666,10.2534444444,9.15988888888,3.88254248366,12.29,7.19111111111,8.85777777778,7.58711111111,8.8838888889,6.89933333333,7.98405555557
416.51,8.24477777778,10.2552222222,9.13899999999,3.84922875817,12.3002222222,7.16466666667,8.82466666667,7.55811111111,8.87433333332,6.85533333333,7.9615
416.86,8.273,10.2968888889,9.16044444443,3.8727254902,12.3206666667,7.16888888889,8.85988888889,7.57888888889,8.89833333332,6.83766666667,8.00205555554
417.22,8.24988888889,10.2714444444,9.15633333332,3.83686928105,12.2882222222,7.13822222222,8.81033333333,7.57033333333,8.87933333334,6.75788888889,7.97583333333
417.58,8.22433333333,10.265,9.15333333335,3.84286928105,12.2865555556,7.12922222222,8.82044444444,7.58111111111,8.83722222221,6.71344444444,7.98166666668
417.94,8.17344444444,10.223,9.11100000001,3.79928104575,12.2282222222,7.06622222222,8.78988888889,7.52644444445,8.78577777778,6.64166666666,7.95516666666
418.29,8.17322222222,10.2366666667,9.13322222222,3.82170588235,12.2273333333,7.06055555556,8.795,7.565,8.79444444445,6.63588888889,7.96388888889
418.65,8.17133333334,10.2561111111,9.14655555556,3.81439215686,12.2404444445,7.05911111111,8.77077777778,7.58411111111,8.80388888889,6.62266666667,7.93561111112
419.01,8.17955555556,10.2674444444,9.16833333334,3.81329411765,12.2357777778,7.07,8.77677777778,7.57988888889,8.79577777778,6.60488888889,7.94788888889
419.37,8.13455555556,10.2272222222,9.13955555555,3.79030065359,12.1696666667,7.02866666667,8.72133333333,7.54333333333,8.75466666667,6.54066666667,7.9216111111
419.73,8.13711111111,10.2751111111,9.16955555556,3.80403921569,12.1807777778,7.04966666666,8.72588888889,7.57166666667,8.781,6.53977777778,7.92961111112
420.08,8.10611111111,10.2636666667,9.18833333332,3.78991503268,12.1805555556,7.02855555556,8.70133333333,7.56688888889,8.73977777778,6.49233333333,7.91966666667
420.44,8.09411111111,10.2731111111,9.19722222222,3.79130065359,12.1628888889,7.01511111111,8.69777777778,7.57822222222,8.72066666667,6.44455555555,7.94083333332
420.80,8.06355555555,10.2451111111,9.17255555556,3.77881045752,12.1401111111,7.01188888889,8.65055555555,7.55755555556,8.67955555556,6.39577777778,7.91005555557
421.16,8.10944444444,10.3121111111,9.233,3.82790196078,12.1982222222,7.04922222222,8.70455555555,7.60588888889,8.72111111111,6.422,7.96738888889
421.51,8.12311111111,10.3258888889,9.2641111111,3.83016993464,12.2174444444,7.07411111111,8.71166666667,7.61488888889,8.73411111111,6.41533333333,7.96661111111
421.87,8.13233333333,10.3615555556,9.29055555557,3.84075816993,12.2161111111,7.08455555556,8.70511111111,7.63544444445,8.73666666667,6.38211111111,7.97761111111
422.23,8.12666666667,10.376,9.30988888889,3.82768627451,12.216,7.084,8.70166666667,7.62311111111,8.72622222222,6.34333333333,7.97344444444
422.58,8.14844444444,10.4164444445,9.34433333334,3.84847712418,12.2333333333,7.10244444444,8.73822222222,7.65333333333,8.74422222222,6.34066666667,7.99088888889
422.94,8.14711111111,10.4305555556,9.36855555557,3.86554248366,12.2357777778,7.102,8.745,7.67777777778,8.75066666667,6.30277777778,7.97766666667
423.30,8.17922222222,10.4824444444,9.43255555555,3.88984313725,12.2843333333,7.13766666667,8.77644444444,7.708,8.77544444444,6.30433333333,7.99705555556
423.66,8.19588888889,10.4998888889,9.44766666665,3.90292810458,12.2894444444,7.13933333333,8.78966666667,7.69966666667,8.77366666667,6.28222222222,8.00805555557
424.01,8.22355555556,10.522,9.45344444443,3.89983660131,12.2748888889,7.14544444445,8.79688888889,7.68744444444,8.784,6.25722222222,7.99972222222
424.37,8.20944444444,10.5107777778,9.46811111111,3.88808496732,12.278,7.14344444444,8.78411111111,7.67044444444,8.76955555556,6.23433333334,7.95777777779
424.73,8.22266666667,10.5418888889,9.50233333333,3.89014379085,12.2832222222,7.14155555556,8.80111111111,7.68444444444,8.79488888889,6.22755555556,7.95272222221
425.08,8.18955555555,10.531,9.48855555556,3.85587581699,12.2334444444,7.11766666666,8.75477777778,7.65011111111,8.76566666667,6.17433333333,7.89511111111
425.44,8.18722222222,10.567,9.5021111111,3.87075163399,12.2235555556,7.10766666667,8.73466666667,7.64577777778,8.76777777778,6.15633333333,7.8966111111
425.80,8.20133333333,10.5907777778,9.538,3.8787254902,12.2433333334,7.11366666667,8.73433333333,7.65055555556,8.76055555556,6.13644444444,7.8888888889
426.16,8.19666666667,10.614,9.53800000001,3.87267973856,12.2378888889,7.09488888889,8.70966666667,7.63333333333,8.74466666667,6.08644444445,7.86811111112
426.51,8.19477777778,10.609,9.5521111111,3.8912745098,12.2333333333,7.08566666667,8.69233333333,7.61822222222,8.72855555556,6.04322222222,7.87188888889
426.87,8.20211111111,10.6441111111,9.57588888889,3.89087581699,12.2458888889,7.08855555556,8.68544444444,7.60922222222,8.73022222222,6.02233333333,7.87727777777
427.23,8.19877777778,10.6471111111,9.57588888888,3.89379084968,12.2204444444,7.07022222222,8.67,7.60577777778,8.70811111111,5.98666666667,7.86566666666
427.58,8.17288888889,10.6374444444,9.57077777777,3.87699346405,12.19,7.03822222222,8.62333333333,7.57544444445,8.66755555555,5.925,7.81172222222
427.94,8.16133333333,10.6254444444,9.59755555557,3.88162745098,12.1627777778,7.01911111111,8.59144444445,7.57622222222,8.63766666667,5.90166666667,7.79488888889
428.30,8.19766666667,10.6887777778,9.66,3.91698692811,12.1702222222,7.03555555556,8.61722222222,7.60711111111,8.66188888889,5.89277777778,7.82277777778
428.65,8.18622222222,10.7301111111,9.69288888887,3.91369281046,12.162,7.03166666667,8.61288888889,7.59711111111,8.622,5.85555555555,7.82294444446
429.01,8.17555555556,10.7346666667,9.69699999998,3.91121568627,12.1705555556,7.02166666667,8.593,7.59855555556,8.59588888889,5.83244444445,7.83961111111
429.37,8.19855555555,10.758,9.74266666669,3.91565359477,12.1958888889,7.04611111111,8.62144444445,7.62944444444,8.62133333333,5.81922222222,7.85438888889
429.72,8.19355555555,10.7633333333,9.75755555556,3.92903921569,12.1971111111,7.05155555555,8.63022222222,7.62155555555,8.63211111111,5.82433333333,7.8701111111
430.08,8.219,10.78,9.80166666669,3.96367320261,12.2092222222,7.08566666667,8.64688888889,7.65044444445,8.654,5.83544444444,7.89116666667
430.44,8.25566666667,10.8645555555,9.86755555556,3.97022222222,12.2217777778,7.12066666666,8.69444444445,7.69166666667,8.67122222222,5.84322222222,7.91283333332
430.79,8.26111111111,10.9092222222,9.88733333333,3.97875816993,12.2177777778,7.12577777778,8.69611111111,7.69811111111,8.67688888889,5.861,7.91711111111
431.15,8.23933333333,10.9233333333,9.88522222221,3.94691503268,12.1974444444,7.10588888889,8.67522222222,7.67477777778,8.66911111111,5.82222222222,7.91083333332
431.50,8.25333333333,10.9711111111,9.93633333332,3.95930718954,12.209,7.111,8.68833333333,7.70877777778,8.68544444444,5.81688888889,7.94311111112
431.86,8.24433333333,11.028,9.96455555556,3.96349019608,12.218,7.11922222222,8.71311111111,7.73222222222,8.70766666667,5.80244444445,7.9575
432.22,8.282,11.0736666667,10.0048888889,3.97169934641,12.2542222222,7.13755555555,8.71955555556,7.77144444444,8.71722222222,5.82666666667,7.99177777778
432.57,8.30044444444,11.0678888889,10.0224444444,3.97048366013,12.2362222222,7.132,8.717,7.76511111111,8.71444444445,5.82322222222,7.99494444444
432.93,8.31655555556,11.0676666667,10.0556666667,3.96592156863,12.2357777778,7.13011111111,8.72188888889,7.77277777778,8.71566666666,5.81022222222,8.00055555556
433.29,8.31877777778,11.0973333333,10.0742222222,3.96166013072,12.2563333333,7.11688888889,8.71644444445,7.77444444445,8.69822222222,5.80877777778,7.99233333334
433.64,8.30944444444,11.1082222222,10.0652222222,3.93290196078,12.2284444444,7.09188888889,8.68022222222,7.74788888889,8.667,5.77633333333,7.95233333333
434.00,8.29344444445,11.0833333333,10.066,3.90478431373,12.2065555555,7.04933333333,8.65277777778,7.72111111111,8.63,5.76111111111,7.92355555554
434.35,8.25733333333,11.0415555555,10.0434444444,3.86781699346,12.1704444444,6.995,8.58044444444,7.68877777778,8.59988888889,5.73411111111,7.87666666667
434.71,8.29155555556,11.0578888889,10.077,3.87686928104,12.1625555556,7.00577777778,8.58488888889,7.69255555556,8.59222222222,5.74222222222,7.86994444444
435.07,8.32033333334,11.0996666666,10.1257777778,3.89049019608,12.1905555556,7.00677777778,8.60244444445,7.71155555556,8.59522222222,5.768,7.8678888889
435.42,8.32933333333,11.1208888889,10.1366666667,3.89454901961,12.1943333333,7.01022222222,8.59733333333,7.72044444445,8.59511111111,5.78277777778,7.87522222223
435.78,8.35866666667,11.1254444444,10.1582222222,3.9017124183,12.1982222222,7.021,8.587,7.70566666667,8.58955555556,5.79377777778,7.87438888889
436.13,8.33488888889,11.133,10.1615555556,3.89998039216,12.1583333333,7.00877777778,8.56833333333,7.69144444444,8.57633333333,5.77555555555,7.86544444446
436.49,8.34888888889,11.1611111111,10.201,3.90841176471,12.1666666667,7.012,8.56233333333,7.71811111111,8.61055555556,5.80044444444,7.87577777777
436.84,8.32788888889,11.1694444444,10.1687777778,3.87544444444,12.1337777778,6.96655555556,8.52277777778,7.67644444444,8.56855555556,5.776,7.84105555556
437.20,8.31388888889,11.1575555555,10.1488888889,3.86767973856,12.0721111111,6.93033333333,8.49788888889,7.65688888889,8.55066666667,5.76044444444,7.83555555557
437.56,8.33677777778,11.1928888889,10.204,3.8855620915,12.0883333333,6.95066666667,8.54455555556,7.70377777778,8.59433333333,5.81088888889,7.87149999999
437.91,8.36088888889,11.2631111111,10.2204444444,3.90966013072,12.1048888889,6.98077777778,8.56355555556,7.73911111111,8.61655555556,5.83588888889,7.88922222222
438.27,8.38055555556,11.3233333333,10.2564444444,3.93975816993,12.1128888889,7.02711111111,8.61755555556,7.76511111111,8.64944444444,5.87522222222,7.93844444444
438.62,8.33222222222,11.3277777778,10.214,3.9083006536,12.0746666667,6.97855555556,8.585,7.74833333333,8.62,5.84488888889,7.90061111111
438.98,8.31655555556,11.3373333333,10.2156666667,3.90506535948,12.0416666667,6.97255555556,8.58466666667,7.75677777778,8.60788888889,5.84611111111,7.8991111111
439.33,8.28144444444,11.3201111111,10.1927777778,3.86617647059,11.9967777778,6.94433333334,8.57466666667,7.72011111111,8.57466666667,5.82877777778,7.86494444444
439.69,8.24555555555,11.3274444444,10.1777777778,3.83971895425,11.9694444444,6.91677777778,8.55488888889,7.71477777778,8.53211111111,5.82611111111,7.85638888889
440.04,8.22911111111,11.3131111111,10.1596666667,3.82606535948,11.9405555556,6.89633333333,8.52811111111,7.69333333333,8.51222222222,5.82711111111,7.81261111112
