wavelength,Back_NepOnef,Belly_NepOnef,Breast_NepOnef,Crissum_NepOnef,Crown_NepOnef,DorTail_NepOnef,Rump_NepOnef,Throat_NepOnef,WingTip_NepOnef
788.69,17.2670666667,33.0651333333,34.6278,22.5499333333,16.3694,18.7217294118,16.688,35.8095333333,19.2498
789.00,17.6267333333,33.7038666667,35.1548666666,23.0121333333,16.649,18.9842862745,16.8894,36.0968666667,19.7280666667
789.31,18.0358,34.0991333333,35.4087333334,23.4802,17.1626666667,19.4345607843,17.3412666667,36.27,20.127
789.62,18.4648,34.9134666667,36.1270666667,24.0114,17.4872666667,19.6930901961,17.8008666667,36.8357333333,20.6232
789.92,18.4232666667,34.8848,35.9097333333,23.7724666667,16.997,19.2759254902,17.5575333333,36.8592,20.4935333333
790.23,18.4064,34.9532,36.1245333333,23.7620666667,16.7384,19.0873882353,17.3829333333,36.9432,20.3526666667
790.54,18.2838666667,35.0091333333,36.3513333333,23.9731333334,16.8108,18.9105529412,17.428,37.3244,20.2928
790.85,17.7366666667,34.4216,35.6607333333,23.4292666667,16.2140666667,18.4120823529,16.7718666667,36.5662,19.8079333333
791.16,17.1616,33.7208666667,34.9906666667,22.8338666667,15.6256,17.8110313726,16.0738,35.9337333333,19.1129333333
791.47,17.6684,34.6415333334,35.5876666667,23.2053333333,16.0608666667,18.3263058824,16.4179333333,36.471,19.7248666667
791.78,17.0249333334,34.3167333333,35.4089333333,22.9356,15.6707333333,17.9910901961,15.6856666667,36.5605333333,19.4514666667
792.08,17.0626,34.1996,35.4493333334,22.9027333333,15.5886666667,17.9688470588,15.6932,36.465,19.3627333333
792.39,17.4137333333,34.0731333333,35.4678666667,22.9634,15.8253333333,18.2092235294,16.0089333333,36.4110666667,19.4044
792.70,17.9635333333,34.8181333333,36.0822666667,23.4962666667,16.2428,18.8336470588,16.6089333333,36.9049333334,20.0
793.01,17.5124666667,34.3806666667,35.3372,22.7391333333,15.9466,18.4654588235,16.0926666667,36.4048666667,19.2798666667
793.32,17.7512,34.9126,35.6120666667,23.3384666667,16.6668,19.2131686274,16.7316666667,36.7066666667,19.7601333333
793.62,17.6852,34.9937333333,35.6234,23.3112,16.9616,19.1742745098,16.7880666667,36.7236,19.7373333333
793.93,18.4290666667,35.5866,36.2739333333,23.7014666667,17.4864666667,19.9535529412,17.7367333333,37.5012666667,20.2945333333
794.24,19.3109333333,36.4955333333,37.5267333333,24.8485333334,18.485,20.9691686275,18.6853333333,38.563,21.1778
794.55,19.8024,36.8859333333,37.8982666667,25.3024666667,18.9106,21.622,19.2817333333,39.055,21.6244666667
794.86,19.5618,36.4334,37.4746666667,25.1968,19.0295333333,21.4732862745,19.4110666667,38.794,21.1590666667
795.16,20.835,37.3880666667,38.7288,26.3604,20.4778,22.6039137255,20.7562666667,39.782,22.0644666667
795.47,20.7116666667,37.3141333333,38.9072,26.4417333333,20.8907333333,22.7752549019,20.8173333333,39.9128,22.2682
795.78,20.3438666667,37.2123333333,38.7162,26.2126,20.5180666667,22.6699764706,20.6374,39.7708,22.1548666667
796.09,20.2832,37.0821333333,38.516,26.1916666667,20.5708,22.6234078431,20.2832,39.6941333333,22.073
796.40,20.9641333334,37.5942666667,39.2816,26.9166,21.137,23.1990078431,20.7822,40.1911333333,22.7467333333
796.70,21.0852,37.7518666667,39.5099333333,26.8636666667,20.9569333333,23.2252745098,20.6915333333,39.9634666667,22.7472666667
797.01,20.9061333333,37.9842,39.6347333333,26.9672,20.8553333333,23.2588392157,20.7350666667,40.259,22.8478
797.32,20.1248666667,37.4156666667,38.6963333333,26.3385333333,20.2864666667,22.3502862745,19.8428666667,39.3851333333,22.3393333333
797.63,19.7447333333,36.9684666667,38.1244,25.961,19.9394666667,21.9205882353,19.6611333333,39.0018666667,22.0752666666
797.93,19.9716666667,37.2901333333,38.5839333333,26.088,20.1646,22.0503294118,19.9152,39.0636666667,22.2816666667
798.24,20.6212,37.9880666667,39.3882,26.6524,20.5830666667,22.5842705882,20.282,39.6225333333,23.0394666667
798.55,20.184,37.4194,38.5378666667,26.231,19.9613333333,22.0918039216,19.8354666667,38.9154,22.7305333334
798.85,20.0987333334,37.6606666667,38.4273333333,26.1621333333,19.624,21.7435607843,19.7774,38.7536666667,22.6064
799.16,20.5808666667,38.1286,38.8930666667,26.493,20.3574,21.900545098,20.2332,39.1809333333,23.0726666667
799.47,20.2326,38.1298666666,39.1357333333,26.6313333334,20.1668666667,21.737372549,20.4447333333,39.3935333333,22.9467333333
799.78,20.0612,37.8985333333,38.9339333333,26.7329333333,20.1122,21.5715960784,20.6172666667,39.4236666667,23.0858666667
800.08,19.8141333333,37.7898666667,39.1118666667,26.8474,20.2222,21.4702156863,20.7694666667,39.8090666667,23.3668
800.39,20.3912,37.8481333333,38.9909333333,27.0578666667,20.4324666667,21.6706941177,21.0039333333,39.8815333333,23.8302666667
800.70,20.4952,37.545,39.0670666667,26.9585333333,20.3387333333,21.6017137255,20.8444,39.7289333333,23.6069333333
801.00,20.2101333333,37.242,38.8914666667,26.6719333333,20.2468,21.3598627451,20.4413333333,39.0544,23.4935333333
801.31,20.4696666667,37.3186,39.0234,26.936,20.5489333333,21.5984039216,20.8180666667,39.3401333333,24.1752
801.62,20.2924666667,37.0442,39.0537333333,27.0972,20.6645333333,21.5886588235,20.8824,39.2504,24.2158
801.92,20.4294,37.4020666667,39.4954,27.0746666667,20.9447333333,21.7766235294,20.8266,39.5492,24.2244
802.23,20.0700666667,36.9147333333,39.0668666667,26.6936,20.6904,21.630027451,20.3559333334,39.0939333333,23.7054
802.54,20.3540666667,36.9608,39.1939333334,26.8302,20.61,21.878517647,20.3596666667,39.0739333333,23.9052666667
802.84,20.5555333333,36.6072666667,38.4682,26.3809333333,20.4801333333,21.665427451,20.3398,38.7649333333,23.7972
803.15,20.2529333333,36.2358666667,38.2444666667,26.0150666667,19.9138,21.4786313725,19.9839333333,38.3792,23.3226
803.46,20.5422666667,36.4144,38.2340666667,26.4037333333,19.9356,21.8121372549,20.3812,38.4164666667,23.5642666667
803.76,20.7713333333,36.823,38.5977333333,26.7153333333,20.5717333333,22.3763882353,20.8414,38.355,23.8834666667
804.07,20.9156666666,37.1834,38.7095333333,27.1646,21.0067333334,22.5212941177,21.3761333333,38.5542,24.5245333333
804.38,20.5906666667,36.7544666667,38.223,26.5814,20.5746,22.4323294118,21.3567333333,38.4249333333,23.9584666667
804.68,20.2536666667,36.6930666667,37.9450666667,26.2916,20.4278666667,22.281454902,21.1885333334,38.0454,23.5921333333
804.99,20.1670666667,36.497,37.6716,25.7478,20.2142,22.2024941177,21.1746,37.6037333333,23.4456
805.30,19.4883333333,36.1181333333,37.2731333333,25.0474666667,19.1824,21.6203215686,20.5274666667,37.1201333333,22.8058
805.60,19.5863333333,36.1352,37.1248666667,24.8808,19.1778666667,21.6521921569,20.7384666667,37.172,23.0323333333
805.91,18.8066,35.5678666667,36.4247333333,24.0801333333,18.6382666667,21.0518666667,20.1366,36.9348,22.3028666667
806.21,19.0074,36.0404,36.8206,24.5063333333,18.9118666666,21.3142627451,20.3024666667,37.2029333333,22.6222
806.52,19.2401333333,36.6934666667,36.9717333333,24.7619333333,19.4916666667,21.7856352941,20.685,37.3354666667,23.1033333333
806.83,19.2544,36.7214666667,37.2476666667,24.5506,19.6216666666,21.6324352941,20.6248666667,37.3026,22.9276
807.13,18.5838,36.4511333333,37.19,24.064,18.7517333334,21.1371098039,20.0224,37.4083333333,22.0822
807.44,18.3775333333,36.1668666667,37.1892,23.5532,18.4176666667,21.0659647059,19.4802,37.635,21.7652666667
807.74,18.6468,36.8072,37.3813333333,23.5500666667,18.5530666667,20.8353254902,19.2734666667,37.9907333333,21.986
808.05,18.4519333333,36.6576,37.1137333333,23.2762666667,18.1818,20.4165411765,18.572,38.0378,21.722
808.35,18.5041333333,36.8420666667,36.9404666667,23.6872666667,18.178,20.1987568627,18.3440666667,38.541,21.7235333334
808.66,19.4677333333,37.7221333333,37.4620666667,24.7168,19.2385333333,20.9748470588,19.61,39.4119333333,23.0332
808.97,19.597,38.2982,37.9590666667,25.2591333333,19.1874,21.3781647059,19.5328666667,40.1406,23.3780666667
809.27,18.9223333333,38.668,38.2129333333,25.6827333333,18.7550666667,20.7582784314,18.8554,40.2877333333,23.2194666667
809.58,18.6540666667,38.7028,38.4252666667,25.0988,18.564,20.3746627451,18.3280666667,40.0970666667,22.879
809.88,18.6441333333,38.1454,38.609,24.6786666667,18.2998666667,19.9310745098,17.5483333333,40.3582666667,22.3534
810.19,18.048,37.9494,38.4073333333,23.7842666667,17.7236,19.4587176471,16.4764666667,40.0141333333,21.6489333333
810.49,17.7326,37.5686666667,37.8039333333,23.3582,17.3048,18.907282353,15.9715333333,39.6291333333,21.4474666667
810.80,18.2692666667,38.1980666667,38.3904666667,24.4516,17.963,19.4733882353,16.4884666667,39.7934666667,21.7593333333
811.10,18.7652,38.6296,38.6224,25.2818666667,18.4296666667,20.3031686275,16.9879333333,40.1071333333,22.2482666667
811.41,19.0496666667,38.7282,38.9924666667,25.3304666667,18.6353333333,20.7104627451,17.8063333333,40.2786,22.5366666667
811.71,18.9095333333,39.1422,39.6366,25.0817333333,18.4005333333,20.9301607843,18.0878666667,40.7124666667,22.6462
812.02,18.5964,38.8084,39.5322,24.8098666667,18.2383333333,20.5496235294,17.7778,40.4826,21.9372
812.32,18.8708,38.4320666667,39.3599333333,24.5809333333,18.5472,20.5976431373,18.1804666667,39.7769333333,21.6397333333
812.63,18.6972,37.1996,38.1539333333,23.6572,18.3978666667,20.8485686274,18.3629333333,38.9759333333,21.1424
812.93,18.1308666667,36.6494,38.013,23.3021333333,18.2416,20.7851960784,18.1931333333,38.7469333333,20.7268
813.24,18.2572666667,36.798,38.0982,23.5822666667,18.1744,21.0864705882,18.6928666667,38.4373333333,21.0926
813.54,18.8066,36.8242666667,38.1343333333,24.4100666667,18.7654,21.7441333333,19.8285333333,38.8614,21.989
813.85,19.1555333333,36.9448666667,38.4070666667,24.6481333333,19.3272,22.2777098039,20.3226666667,38.6543333333,22.0940666666
814.15,19.2034,36.7924666667,38.1411333333,24.2067333333,19.0216,22.0561529412,20.4123333333,38.3787333333,21.8728666667
814.46,18.9620666667,36.2451333334,37.9241333333,24.1169333333,18.7460666667,21.6372352941,20.4666666667,38.5162666667,21.9924
814.76,19.4003333333,36.9038,38.3612666667,24.7629333333,19.4421333334,22.1399647059,20.9344666667,39.0238,22.4477333333
815.07,19.5949333333,36.4986,37.9883333333,24.9020666667,19.6224666667,21.9922745098,20.9610666667,38.874,22.5403333333
815.37,18.5975333333,36.2346666667,37.6788,24.5180666667,18.9569333334,21.7149490196,20.5389333333,38.4109333333,22.2107333334
815.68,17.7985333333,36.2431333333,37.2917333333,24.5,18.3403333333,21.3477058823,20.25,38.5556666667,22.0903333333
815.98,19.4601333333,38.5045333333,38.9684666667,26.2651333333,19.8752666667,22.8091294118,22.0768666667,40.4361333333,23.9529333333
816.29,19.788,38.6722,38.9459333333,26.5229333333,19.6577333333,22.7741176471,22.382,40.5133333333,24.4696
816.59,19.4757333333,38.7743333333,38.3453333333,26.2988666667,19.6186,22.3825333333,22.288,40.5378666667,24.3240666667
816.89,19.5439333333,39.0342666667,38.075,26.3850666667,19.6245333333,22.4314823529,22.24,40.8049333333,24.3794666667
817.20,19.7304666667,39.165,38.1591333333,26.3380666667,19.5924666667,22.393545098,22.3274,41.2690666667,24.6416666666
817.50,19.1746,39.1234,38.0486666667,26.0972,19.5136666667,22.5494470588,22.1498,41.3820666667,24.6640666667
817.81,18.6144666667,38.7014,38.1422666667,25.7906666667,19.2546,22.4181411765,21.5905333333,40.9692666667,24.2124
818.11,18.5496666667,37.923,37.8514666667,25.6043333333,19.0869333333,22.2472392157,21.3966,40.746,23.969
818.41,18.2534,37.6198666667,37.4887333333,25.0057333333,19.0066666667,22.0740470588,20.8674666667,40.1426,23.516
818.72,18.9694666666,37.8898,37.6620666667,25.2074,19.68,22.3854392157,20.8842,40.3852,23.8622666667
819.02,18.7420666667,37.0414666667,37.2930666667,24.6289333333,19.6376666667,21.7462627451,20.2314666667,39.7886,23.3510666667
819.33,18.3379333333,36.0928666667,36.7031333333,24.2940666667,19.2849333333,21.0500941177,19.4762666667,38.989,22.7186
819.63,18.3993333333,36.1678666667,36.7672,24.4353333333,19.3456,21.1144352941,19.3574,38.5966,22.5704
819.93,18.4274,35.9952666667,36.7614666666,24.1578666667,19.1071333334,20.9369921569,19.147,38.5505333333,22.4488
820.24,18.0156,35.5958,36.4744666666,23.6210666667,18.5374666667,20.3337215686,18.5769333333,37.9312666667,21.7598666667
820.54,17.7179333333,35.2616666667,36.2329333333,23.3547333333,18.1683333333,19.9783411765,18.1752,37.5835333333,21.3438
820.85,17.9442666667,35.2674,36.3958666667,23.5272666667,18.1309333333,19.9036745098,18.1532666667,37.5585333333,21.382
821.15,17.9499333333,35.2983333334,36.3712666667,23.4886,18.0828,19.8781098039,18.1272,37.4797333333,21.2184
821.45,17.8744,35.3739333333,36.3948,23.4318666667,18.0241333333,19.8123372549,17.9941333333,37.3844,21.1517333333
821.76,17.9344666667,35.3900666667,36.5066,23.4904666667,17.9878,19.7596235294,18.0326,37.3808,21.1092666667
822.06,18.0847333333,35.4778,36.5823333333,23.6228,18.0875333333,19.9140941176,18.2522,37.4801333333,21.2088666667
822.36,18.2208,35.5998666667,36.6858666667,23.735,18.1362666667,20.0620470588,18.4153333333,37.5684,21.2995333333
822.67,18.2074666667,35.6547333333,36.7397333333,23.7152666667,18.0938,20.0548235294,18.3823333333,37.6149333333,21.2699333333
822.97,18.2372,35.7356666667,36.8085333333,23.7028,18.1229333333,20.0542078431,18.3955333333,37.7987333333,21.2904
823.27,18.353,35.8612,37.0478,23.8743333333,18.3002,20.2136784314,18.5954,37.8939333333,21.415
823.58,18.5126666667,35.9791333333,37.2269333333,24.0438,18.5206666667,20.361427451,18.8279333333,37.9225333333,21.5562666667
823.88,18.735,36.2224666667,37.4003333333,24.2748,18.7116,20.6044784314,19.113,37.9803333333,21.7752
824.18,18.6522666667,36.2292,37.3863333333,24.2154,18.6851333333,20.6409843137,19.1156666667,37.8372,21.6696666667
824.49,18.7694,36.4227333333,37.6049333333,24.2715333333,18.7938,20.7786078431,19.2068,37.9537333333,21.8866
824.79,18.6478,36.4269333333,37.5852,24.2481333333,18.7132666667,20.7928705882,19.1848666667,37.8806666667,21.8334666666
825.09,18.4166,36.2942,37.474,24.1676666667,18.6392,20.769054902,19.1156666667,37.7631333333,21.8186666667
825.39,18.0708666667,35.9767333333,37.437,23.8646666667,18.3703333333,20.4371098039,18.8145333333,37.3922666667,21.6386666667
825.70,18.1800666667,36.1138,37.5919333333,23.8932,18.5032666667,20.5902588235,18.8990666667,37.3249333333,21.874
826.00,18.5394,36.3284666667,37.9233333333,24.1534,18.8944,20.9609098039,19.295,37.398,22.2326
826.30,18.6626666667,36.3276,37.8826666667,24.2926666667,19.1086666667,21.1122313726,19.4937333333,37.3086666667,22.2287333333
826.61,18.4757333333,36.0684,37.6050666667,24.1909333333,18.9186666667,20.9552117647,19.1680666667,37.1472666667,21.8838666667
826.91,18.7878,36.1747333333,37.7254666667,24.5074,19.0945333333,21.1832862745,19.335,37.5341333333,22.1889333333
827.21,18.89,36.2640666667,37.9314666667,24.7394,19.3881333333,21.2023294118,19.4003333333,37.8743333333,22.3708666667
827.51,18.9842,36.363,37.7642666667,24.7131333333,19.4884,21.236917647,19.521,38.014,22.5029333333
827.82,18.9683333333,36.3063333333,37.4856666667,24.7122666667,19.4738666667,21.203772549,19.5853333333,37.9522666667,22.4857333333
828.12,19.0262,36.3694,37.4141333333,24.7928,19.4980666666,21.0343960784,19.5473333333,37.8314,22.4358666667
828.42,19.4379333333,36.7554,37.6176,25.0734,19.8514666667,21.3819764706,19.6854666667,38.1884666667,22.6737333333
828.72,19.6743333333,37.0314,37.5982666667,25.4705333334,20.2412,21.6629568627,19.9436,38.4687333333,22.8026
829.02,19.8594666667,37.1826,37.8372,25.7446666667,20.5518666667,21.8435411765,20.0720666667,38.7114,22.7900666667
829.33,19.4748666666,36.8150666667,37.4543333333,25.4414,20.2018,21.5629176471,19.8098666666,38.5464666667,22.2184
829.63,19.1383333333,36.4564,37.1962,25.0651333333,19.9286,21.3038,19.5207333333,38.3312666667,22.0302666667
829.93,19.1129333333,36.1746666667,36.7428666667,24.7355333333,20.0,21.1191960784,19.4826666667,37.8933333333,22.0512666667
830.23,18.5808,35.5202666666,35.9696,23.9091333333,19.5454,20.6325019608,19.0353333333,37.2828666667,21.4848
830.54,18.2714666667,35.4898666667,35.9122,23.4129333333,19.3964666667,20.798682353,18.8862666667,37.2895333333,21.3826666667
830.84,18.4814,35.7664666667,36.7904,23.762,19.9598666666,21.1970941176,19.3098,37.6130666667,21.6795333333
831.14,18.9307333333,36.3248,37.7564,24.2886666667,20.5842666667,21.5621529412,19.9766666667,38.3874,21.9983333333
831.44,19.7582666667,36.5768666667,38.3024,25.0420666667,21.1972666667,22.495745098,21.1692,39.2298,22.8499333334
831.74,20.0434,37.3626,38.8139333333,25.3778,21.5382,22.9270352941,21.6733333333,39.7941333333,23.3686666667
832.04,20.0050666667,37.4748666667,39.0808,25.2878666667,21.2858,22.8231019608,21.4821333333,39.5508,23.5271333333
832.35,19.4638,37.0386666667,38.3622,24.942,20.3527333333,22.2125215686,20.7294666667,38.9421333333,23.029
832.65,19.4646,37.1614666667,38.1376666667,25.1733333333,20.3688666667,21.9859098039,20.6567333333,38.7719333333,23.2974
832.95,19.6654,37.1774,38.0037333333,25.2171333333,20.1356666667,21.8517686274,20.5212666667,38.9192666667,23.0770666667
833.25,19.9598666667,37.5972,38.4194666667,25.7601333333,20.3690666667,22.2318588235,20.8584666667,39.3462,23.2852666667
833.55,19.977,37.7560666667,38.5309333333,25.9032,20.4028666667,22.2281176471,20.8323333333,39.3634,23.4099333333
833.85,20.1112666667,37.6222,38.4925333333,25.9592,20.4,22.1584078431,20.9036,38.9666,23.4296
834.16,19.8088,37.3025333333,37.8610666667,25.7589333334,19.9118666667,21.6631882353,20.3269333333,38.6439333333,23.1127333333
834.46,20.2352,37.4898666667,37.9714,26.1006666667,20.2132,21.9767803921,20.5107333333,38.7762,23.4803333333
834.76,20.4155333333,37.6996,38.1453333333,26.1907333333,20.4418666666,22.0829882353,20.4494,38.8592666667,23.7770666667
835.06,20.6736666667,37.6225333333,38.2335333333,26.4668666667,20.6815333333,22.2651098039,20.615,38.8876,24.0698
835.36,20.7652,37.6336,38.1659333333,26.6042666667,20.8942,22.3777568627,20.8358666667,39.2182,24.134
835.66,21.088,37.9174666667,38.4034,26.9475333333,21.5696666667,22.7508156862,21.4670666667,39.7102666667,24.7358666667
835.96,21.2532,37.7873333333,38.4672,26.9414,21.9137333333,22.9653686275,21.663,39.8312666667,24.8446
836.26,21.0521333333,37.5996,38.5514,27.1476666667,22.0565333333,23.0100941176,21.5965333333,39.6140666667,24.9485333333
836.57,20.8442666667,37.4148,38.3406,27.0684666667,21.9795333333,22.7771803922,21.5895333333,39.2547333333,24.9606666667
836.87,21.4426,38.3171333333,39.3958,27.8752666667,22.9304,23.5747843137,22.1832666667,40.0714666666,25.6530666667
837.17,21.4047333333,38.2674,39.3868,28.3424,23.0090666667,23.4307764706,21.9108666667,40.2496,25.7682666666
837.47,22.056,38.4734,40.2531333333,29.2520666667,24.0736,24.3999921569,22.7465333333,41.0434,26.4134666667
837.77,22.2194666667,38.3109333333,40.2366,29.6288666666,24.7898666667,24.6817764706,22.9620666667,40.9873333333,26.2750666667
838.07,22.0611333333,38.1254666667,40.441,29.6438,24.8855333334,24.8674784314,23.2230666667,40.8736666667,25.5894666667
