wavelength,Back_DacCayf,Belly_DacCayf,Breast_DacCayf,Crissum_DacCayf,Crown_DacCayf,DorTail_DacCayf,Rump_DacCayf,Throat_DacCayf,WingTip_DacCayf
446.43,6.923,11.4030666667,11.281,12.1561333333,14.2504666667,7.7706,7.8176,19.6107333333,6.9274
446.79,6.9346,11.3908,11.2784666667,12.1564666667,14.276,7.79073333333,7.8256,19.611,6.94553333333
447.14,6.97913333333,11.4150666667,11.3072,12.1782666667,14.3224,7.8314,7.8564,19.6524,6.99246666667
447.50,6.99993333333,11.411,11.3148,12.188,14.3424,7.85346666667,7.8806,19.6669333333,7.0124
447.85,6.98746666667,11.4032,11.3122666667,12.1794666666,14.3569333333,7.8568,7.8712,19.6727333333,7.01393333333
448.21,6.98593333333,11.4048,11.3072,12.1736666667,14.3648666667,7.86846666667,7.868,19.6741333333,7.01766666667
448.56,7.01073333333,11.4251333333,11.3292666667,12.1882,14.3983333333,7.88486666667,7.89006666667,19.7001333333,7.05246666667
448.92,7.02813333333,11.4376666667,11.3465333333,12.2143333333,14.4247333333,7.89573333333,7.90566666667,19.722,7.06986666667
449.27,7.03806666667,11.4563333333,11.365,12.2382666667,14.4579333333,7.90626666667,7.9292,19.7503333333,7.06813333333
449.62,7.05266666667,11.4625333333,11.3637333333,12.2415333333,14.4731333333,7.91586666667,7.9294,19.7552666667,7.08473333333
449.98,7.03786666667,11.4495333333,11.3587333333,12.2482666667,14.4670666667,7.89673333333,7.91406666667,19.7249333333,7.0624
450.33,7.04686666667,11.4598666667,11.3725333333,12.2770666667,14.4830666667,7.89906666667,7.91513333333,19.7288,7.0462
450.69,7.0316,11.4670666667,11.363,12.2592,14.4669333333,7.87413333333,7.89913333334,19.7053333333,7.02546666667
451.04,7.01366666667,11.4755333333,11.3734666667,12.2864,14.4716666667,7.86613333333,7.9008,19.7128,7.0076
451.40,7.01006666667,11.5111333333,11.4086666667,12.3219333333,14.5157333334,7.8658,7.89173333333,19.7392,7.0076
451.75,7.03393333333,11.5628666667,11.4438666667,12.3661333333,14.5399333333,7.8766,7.9134,19.762,7.01966666667
452.10,7.07893333333,11.6075333333,11.5108666666,12.4284666667,14.5842666667,7.89846666667,7.9456,19.8031333333,7.0248
452.46,7.10433333333,11.6703333333,11.5672,12.4777333333,14.6248666667,7.92073333333,7.9794,19.8419333333,7.045
452.81,7.11666666667,11.7124,11.6018666667,12.5100666667,14.6262666667,7.91493333333,7.98306666667,19.8525333333,7.04033333333
453.17,7.1258,11.72,11.6348666667,12.5178666667,14.6109333334,7.90226666667,7.97506666667,19.8549333333,7.04406666667
453.52,7.1288,11.7546666667,11.6836666667,12.5808,14.6189333333,7.90593333333,7.97946666667,19.8775333334,7.03126666667
453.87,7.15646666667,11.8142,11.7719333333,12.6312666667,14.67,7.939,8.0162,19.9368,7.04886666667
454.23,7.18013333333,11.88,11.8407333333,12.6819333333,14.6939333333,7.94826666667,8.048,19.9817333333,7.07073333333
454.58,7.18486666667,11.919,11.8946,12.7394,14.7054666666,7.9596,8.06286666667,20.014,7.07286666667
454.93,7.17493333333,11.9508666667,11.9338,12.7636,14.6993333333,7.94686666666,8.05993333333,20.0146666667,7.04446666667
455.29,7.17586666667,11.9859333333,11.9712666667,12.7834,14.6827333333,7.93933333333,8.06813333333,20.0192,7.0162
455.64,7.1654,12.0159333333,12.011,12.8292666667,14.6842666667,7.9062,8.05566666667,20.0240666667,6.97866666667
456.00,7.1448,12.0610666667,12.0667333333,12.8596666666,14.6605333333,7.889,8.06373333333,20.0325333333,6.97533333333
456.35,7.15546666667,12.1298666667,12.1404,12.9304666667,14.6766666667,7.89566666667,8.07446666666,20.0662666667,6.95333333333
456.70,7.18373333333,12.2149333333,12.2426,13.0269333333,14.6972666667,7.92406666667,8.12073333333,20.1064666667,6.95913333333
457.06,7.238,12.3484666667,12.3817333333,13.146,14.7462666667,7.98213333333,8.18366666666,20.1744,6.97826666667
457.41,7.29593333334,12.48,12.524,13.2433333333,14.802,8.02193333333,8.25753333333,20.2286666667,7.01693333333
457.76,7.3474,12.6072,12.6495333334,13.3558,14.8266666667,8.0622,8.31513333333,20.2889333333,7.0486
458.12,7.39433333333,12.7188666667,12.773,13.4574,14.8802,8.10033333333,8.37006666667,20.3516666666,7.08266666667
458.47,7.45433333333,12.8412,12.8902666667,13.5598,14.9246666667,8.13346666667,8.4298,20.3985333333,7.10273333333
458.82,7.51726666667,12.9641333333,13.0084666667,13.6628,14.9566,8.17486666667,8.4922,20.4456,7.12926666667
459.18,7.5808,13.0875333333,13.1448666667,13.7796666667,15.0004,8.221,8.56513333333,20.5152,7.17706666667
459.53,7.643,13.2126666667,13.2778666667,13.8858,15.0422666667,8.28113333334,8.64513333333,20.5753333333,7.22013333333
459.88,7.7018,13.3300666667,13.3811333333,13.9989333333,15.0942666667,8.32546666666,8.71246666666,20.621,7.23826666667
460.24,7.73786666667,13.3976666667,13.4643333333,14.068,15.1002666667,8.33306666666,8.75780000001,20.6316666667,7.2446
460.59,7.7736,13.4922666667,13.5515333334,14.1362666667,15.1281333333,8.35866666667,8.80499999999,20.6733333333,7.2546
460.94,7.7844,13.5542,13.6245333333,14.1958,15.1435333333,8.34586666667,8.83773333334,20.6813333333,7.2556
461.29,7.8192,13.6539333333,13.7169333333,14.2874666667,15.1622666667,8.36166666667,8.89593333334,20.7208,7.25473333333
461.65,7.862,13.7674,13.8274666667,14.3909333334,15.2003333333,8.38033333333,8.95413333334,20.7516,7.24926666667
462.00,7.906,13.9010666667,13.9423333334,14.4826,15.2196666667,8.39153333334,9.0204,20.7934,7.24966666667
462.35,7.93773333333,14.0275333333,14.0684,14.6047333333,15.2424,8.40586666666,9.08633333333,20.8416666667,7.25393333333
462.71,7.978,14.1604,14.2030666667,14.7290666667,15.2885333333,8.41566666667,9.15886666667,20.8889333333,7.25773333333
463.06,8.0074,14.29,14.3094,14.8390666667,15.305,8.4122,9.2202,20.9041333333,7.23533333333
463.41,8.0378,14.4396,14.4397333333,14.975,15.3568666667,8.43519999999,9.30873333334,20.9504666667,7.23726666667
463.76,8.091,14.6060666667,14.588,15.1111333333,15.4062,8.45619999999,9.39206666667,21.0052,7.25766666667
464.12,8.13446666667,14.7997333333,14.7406666667,15.2538666667,15.4581333334,8.47793333333,9.489,21.0759333333,7.26266666667
464.47,8.1766,14.9574666667,14.8905333333,15.3958,15.4948666667,8.4844,9.58206666665,21.1055333333,7.26606666667
464.82,8.22346666667,15.1329333333,15.0246,15.526,15.5161333333,8.50326666667,9.665,21.1308666667,7.26053333333
465.17,8.25033333333,15.2728666666,15.1424,15.6275333333,15.5345333333,8.50633333333,9.74186666667,21.1614666667,7.2476
465.53,8.2736,15.3815333333,15.2337333333,15.7151333333,15.5508666667,8.50300000001,9.80706666668,21.1933333333,7.2246
465.88,8.29966666667,15.4762,15.3387333333,15.8242,15.5757333333,8.52093333333,9.87200000001,21.2034666667,7.21686666667
466.23,8.34513333333,15.5916,15.4464,15.8944,15.6154666667,8.5392,9.94786666666,21.2384666667,7.22426666667
466.58,8.35773333333,15.6585333333,15.5094666667,15.9654,15.6219333333,8.53739999999,9.98453333333,21.2568,7.21113333333
466.94,8.37073333333,15.7308666667,15.5834,16.0228666667,15.6618666667,8.54413333334,10.0314666667,21.2846,7.22106666667
467.29,8.36726666667,15.7368,15.6022666667,16.0183333333,15.643,8.50186666667,10.022,21.2772666667,7.18146666667
467.64,8.36233333334,15.7614,15.6439333333,16.0222,15.6556666667,8.48926666667,10.0351333333,21.2861333333,7.15866666667
467.99,8.35093333333,15.7658666667,15.6585333333,16.0350666667,15.6448666667,8.48113333333,10.0362,21.282,7.14786666667
468.35,8.35939999999,15.7914666666,15.6978666667,16.0586666667,15.6930666667,8.50373333333,10.0652666667,21.3226666667,7.15746666667
468.70,8.37300000001,15.7886,15.7102,16.0578,15.7364,8.51906666667,10.0657333333,21.3629333334,7.17746666667
469.05,8.37193333333,15.7573333333,15.6999333333,16.0560666667,15.7887333333,8.52526666667,10.0424666667,21.3694666667,7.1898
469.40,8.39739999999,15.7374,15.6993333333,16.0597333333,15.848,8.54493333334,10.046,21.4096,7.2528
469.75,8.40226666667,15.7148,15.6700666667,16.0313333333,15.9097333333,8.55899999999,10.0241333333,21.4550666667,7.27813333333
470.11,8.38086666667,15.6477333333,15.6098,16.0160666667,15.9499333333,8.58266666667,9.98640000002,21.4810666667,7.30806666667
470.46,8.36566666667,15.561,15.5538,15.9472,16.002,8.58819999999,9.93859999998,21.503,7.33766666667
470.81,8.35513333333,15.4750666667,15.4806666667,15.869,16.0565333333,8.60926666666,9.91113333333,21.5138666667,7.36353333333
471.16,8.37706666667,15.4160666667,15.4380666667,15.83,16.1472,8.67213333333,9.90293333333,21.5658,7.42046666666
471.51,8.34533333333,15.2854,15.3293333333,15.7660666667,16.1978666667,8.68013333334,9.85646666665,21.5762666667,7.4316
471.87,8.33206666667,15.1651333333,15.2242666667,15.6731333334,16.2904666667,8.70493333334,9.81306666667,21.5826,7.458
472.22,8.32253333334,15.0391333333,15.1114,15.5716,16.3562,8.72486666667,9.74246666666,21.6103333333,7.50046666667
472.57,8.3144,14.9254666667,15.0005333333,15.4925333333,16.4286,8.74826666667,9.70626666667,21.6467333333,7.52653333333
472.92,8.30366666667,14.7848666667,14.8681333333,15.3861333333,16.4806666667,8.76333333333,9.64213333333,21.6823333333,7.54746666667
473.27,8.23506666667,14.6099333333,14.6978666667,15.2247333333,16.4885333333,8.73813333332,9.55593333334,21.6448,7.52213333333
473.62,8.17646666667,14.4244666667,14.5376,15.0854666666,16.5144666667,8.72426666667,9.46313333334,21.6123333333,7.51073333333
473.98,8.1174,14.2658666667,14.3838,14.9413333333,16.547,8.69106666667,9.3682,21.5828666667,7.48713333333
474.33,8.08686666667,14.1251333333,14.2301333333,14.8194666667,16.6017333333,8.69566666666,9.30120000001,21.5803333333,7.48746666667
474.68,8.05586666667,13.9682,14.0824,14.7060666667,16.6235333333,8.65919999999,9.20666666667,21.5554666667,7.4646
475.03,8.03133333333,13.8247333333,13.9596,14.613,16.667,8.64813333333,9.13846666667,21.5756666667,7.4884
475.38,8.0086,13.6792666667,13.8164,14.4896666667,16.7001333333,8.62980000001,9.04106666667,21.5814666667,7.50453333333
475.73,7.996,13.5527333333,13.7007333333,14.3872,16.7378666667,8.64153333333,8.97886666666,21.5942666667,7.52946666667
476.08,7.9166,13.3799333333,13.531,14.2304666667,16.7045333333,8.58046666667,8.86359999999,21.5305333333,7.4854
476.44,7.8506,13.2364,13.3914,14.1214666667,16.7125333333,8.54046666666,8.75786666667,21.5018,7.4554
476.79,7.79793333333,13.1190666667,13.2795333333,14.0086666667,16.7234666667,8.50720000001,8.68833333333,21.4678,7.4454
477.14,7.78373333334,13.0534666667,13.2162,13.9564666667,16.7712666667,8.50813333333,8.63993333334,21.4807333333,7.4492
477.49,7.79406666667,12.9845333333,13.1458,13.9004,16.8081333333,8.51166666666,8.60673333333,21.4819333333,7.4632
477.84,7.7808,12.8846666667,13.0608666667,13.8246,16.8141333333,8.49153333333,8.56186666667,21.4488666667,7.4602
478.19,7.73966666667,12.804,12.9976666667,13.7512666667,16.8104666667,8.46346666667,8.50806666667,21.4134,7.43346666667
478.54,7.6906,12.7208,12.9235333333,13.6818,16.8048666667,8.44766666667,8.45373333333,21.4119333333,7.41146666667
478.89,7.63253333333,12.6431333334,12.8421333333,13.5934666666,16.7912,8.40106666666,8.39173333333,21.3754666667,7.35366666667
479.24,7.61813333333,12.6216666666,12.8212,13.5547333333,16.8224,8.40453333334,8.37393333333,21.3626,7.3586
479.60,7.5836,12.5794,12.8046666667,13.5388,16.8392,8.37026666667,8.34413333333,21.3590666667,7.34093333333
479.95,7.60086666667,12.5787333333,12.8069333333,13.542,16.8807333333,8.38619999999,8.34653333333,21.3497333334,7.339
480.30,7.6002,12.5808,12.8084666667,13.5232,16.8882,8.38673333333,8.34786666667,21.3305333333,7.34333333334
480.65,7.61453333333,12.6137333333,12.8584,13.5545333333,16.9,8.4142,8.3792,21.3402666667,7.352
481.00,7.61326666667,12.6319333333,12.8955333333,13.5764,16.9147333333,8.41779999999,8.37193333333,21.3439333333,7.3374
481.35,7.62653333333,12.6806,12.9741333333,13.6244666667,16.9504,8.4326,8.38626666667,21.3883333333,7.33566666667
481.70,7.67433333333,12.7885333333,13.0932666667,13.7292666667,17.0361333333,8.48100000001,8.43566666666,21.4796666667,7.36446666667
482.05,7.68966666667,12.8691333333,13.1798,13.798,17.0908,8.49146666666,8.4688,21.5294,7.37506666667
482.40,7.71846666667,12.9511333333,13.2616666667,13.8628666667,17.1466,8.51646666667,8.49586666667,21.5664,7.38333333333
482.75,7.74773333333,13.0244666667,13.3466,13.9298,17.1857333333,8.53713333334,8.52253333333,21.5992666667,7.40486666667
483.10,7.77513333333,13.0986666667,13.4211333333,14.0037333333,17.2181333333,8.56000000001,8.55913333333,21.6328666667,7.40586666667
483.45,7.80373333333,13.1763333333,13.4812,14.064,17.2408,8.58053333334,8.59446666666,21.6495333333,7.41426666667
483.80,7.83013333333,13.2535333333,13.5551333333,14.133,17.2735333334,8.59920000001,8.63366666666,21.6920666667,7.4268
484.15,7.87026666667,13.349,13.6635333333,14.2208,17.3252666667,8.62699999999,8.68846666666,21.7468,7.44506666667
484.50,7.90706666667,13.4515333333,13.7578666667,14.3090666667,17.3695333334,8.63859999999,8.72753333334,21.789,7.44586666667
484.85,7.95073333333,13.5722666666,13.8833333333,14.4177333333,17.4052666667,8.66006666667,8.79113333334,21.8253333333,7.4504
485.20,7.99666666667,13.7292,14.0280666667,14.5457333333,17.4513333333,8.68319999999,8.87186666667,21.8710666667,7.45873333333
485.55,8.0408,13.8926,14.1841333333,14.6796,17.482,8.6962,8.95433333334,21.9142,7.45506666667
485.90,8.10746666667,14.0866666667,14.3724,14.8444,17.5249333333,8.72720000001,9.0524,21.9652666667,7.4634
486.25,8.1816,14.3036,14.5852,15.0324666667,17.5676,8.74926666666,9.17373333333,22.0228666667,7.47033333333
486.60,8.24786666666,14.538,14.7942,15.2189333333,17.6106,8.77126666667,9.29440000001,22.0656666667,7.46473333333
486.95,8.3132,14.774,15.023,15.4110666667,17.6511333333,8.79306666667,9.42266666666,22.1255333333,7.47
487.30,8.38453333333,15.0090666667,15.2616,15.6024666667,17.6998666667,8.8206,9.55140000001,22.1863333333,7.46693333333
487.65,8.46179999999,15.2602666667,15.5034,15.8026666667,17.7525333333,8.84966666667,9.69293333332,22.2478666667,7.47506666667
488.00,8.52946666667,15.5022666667,15.7177333333,15.999,17.7854666667,8.86353333333,9.82759999999,22.2926,7.45986666667
488.35,8.59660000001,15.7723333333,15.9655333333,16.2026,17.8196666667,8.88413333334,9.98693333333,22.3396666667,7.46
488.70,8.68926666667,16.1088,16.2502,16.4486,17.8848,8.91293333334,10.1801333333,22.4222,7.46926666667
489.05,8.78506666667,16.4644666667,16.5548,16.7144,17.9236666667,8.9374,10.3887333333,22.4685333334,7.468
489.40,8.90106666666,16.8818,16.9143333333,17.0175333334,17.9811333333,8.97246666666,10.6438,22.5234666667,7.47313333333
489.75,9.04046666667,17.34,17.3109333333,17.3600666667,18.0302666667,9.01373333333,10.9372,22.6052666667,7.47726666667
490.10,9.16426666667,17.8309333333,17.7122666667,17.7054,18.0830666667,9.04966666667,11.2384666666,22.6756666667,7.48946666666
490.45,9.30640000001,18.3399333333,18.1371333333,18.0824,18.1543333333,9.09853333333,11.57,22.778,7.5022
490.80,9.44666666667,18.8236666667,18.5235333333,18.4274666667,18.2108666667,9.13326666667,11.8788,22.8378666667,7.50353333333
491.15,9.57686666667,19.304,18.9147333333,18.7721333333,18.2816666667,9.16833333333,12.1856,22.9228,7.5182
491.50,9.68986666667,19.7433333333,19.2629333333,19.0818666667,18.3226,9.19033333334,12.4738,22.9674666667,7.50533333333
491.85,9.82093333333,20.1978666666,19.6283333333,19.3958,18.3732,9.23513333334,12.772,23.0276666667,7.52366666667
492.20,9.94273333333,20.6422666667,19.9773333333,19.7094,18.4316,9.26566666667,13.0707333333,23.0797333333,7.52693333333
492.55,10.0618,21.0871333333,20.3257333333,20.0306666667,18.4793333333,9.30046666666,13.3896666667,23.1252,7.53986666667
492.90,10.2024,21.5811333333,20.7026,20.3777333333,18.5490666667,9.33720000001,13.7463333333,23.1991333333,7.55753333333
493.25,10.3450666667,22.0981333334,21.0912,20.7510666667,18.5956666667,9.36360000001,14.1250666667,23.2598,7.56353333333
493.60,10.4956,22.6940666667,21.5186666667,21.1504666667,18.6628,9.39633333333,14.553,23.3203333333,7.56766666667
493.95,10.7068666667,23.3844666667,22.0414,21.6424,18.7556,9.46226666667,15.0774,23.4205333333,7.5864
494.30,10.9394,24.1651333333,22.6288666667,22.1748666667,18.8458666667,9.51979999999,15.6670666667,23.5023333333,7.61926666667
494.65,11.144,25.0065333333,23.2528666667,22.7252,18.929,9.5408,16.2856666667,23.5882666667,7.62293333333
495.00,11.354,25.8282666667,23.8321333333,23.2675333333,18.9532,9.5356,16.9042,23.6193333333,7.59313333333
495.34,11.6017333333,26.7254666667,24.4898,23.8757333333,19.0296666667,9.57886666666,17.5918666667,23.7120666667,7.6146
495.69,11.8482,27.6258,25.1419333333,24.4878666667,19.1318,9.62873333334,18.2798666667,23.8063333334,7.62553333333
496.04,12.1043333333,28.51,25.7840666667,25.1055333333,19.2132666667,9.68653333334,18.9694,23.9071333333,7.65693333333
496.39,12.3123333333,29.3263333333,26.3683333333,25.6284666667,19.246,9.69846666666,19.5787333333,23.9586,7.63333333333
496.74,12.5086666667,30.0965333333,26.9066,26.134,19.2790666667,9.69826666667,20.157,24.0019333333,7.59706666667
497.09,12.7174,30.851,27.4534666667,26.6299333333,19.3529333334,9.73826666666,20.7562666667,24.0720666667,7.61273333333
497.44,12.9058,31.5538666667,27.9523333333,27.0862,19.4058666667,9.77073333333,21.3092,24.1200666667,7.63786666667
497.79,13.0748,32.2482,28.4457333333,27.537,19.4617333333,9.78366666667,21.8422666666,24.1668,7.64646666667
498.14,13.238,32.8792666667,28.8965333333,27.9687333333,19.5161333333,9.8024,22.3488,24.2101333333,7.64113333333
498.48,13.4374666667,33.541,29.3608,28.4257333333,19.5868,9.83493333334,22.8864,24.2752,7.65906666667
498.83,13.6342,34.2396,29.8558666667,28.9030666667,19.6776666667,9.89539999999,23.4520666666,24.3723333333,7.711
499.18,13.8386,34.9578666667,30.3706,29.3963333333,19.7726,9.93433333333,24.029,24.462,7.74193333334
499.53,13.9924666667,35.5928666667,30.8110666667,29.8132666667,19.8097333334,9.94179999999,24.5577333333,24.5094,7.7508
499.88,14.1821333333,36.2828666667,31.3049333333,30.2696666667,19.8963333333,9.96506666667,25.1015333333,24.5865333333,7.76266666667
500.23,14.3858,36.9354666667,31.7654,30.7158,19.991,10.0078666667,25.66,24.6634666667,7.80260000001
500.58,14.6072,37.6306666667,32.285,31.1836666667,20.1103333333,10.0885333333,26.2471333333,24.775,7.87126666666
500.92,14.7936,38.3309333333,32.7632,31.6221333333,20.1914666667,10.1202,26.7754,24.8437333333,7.87873333333
501.27,14.9796,39.0185333333,33.2283333333,32.0856666667,20.2902666667,10.1523333333,27.3268666667,24.9304666667,7.87399999999
501.62,15.1911333333,39.7110666667,33.7058666667,32.5386,20.3831333333,10.1965333333,27.8936666667,25.0088666667,7.88146666666
501.97,15.3348,40.3104666667,34.1132666667,32.9020666667,20.431,10.181,28.3755333333,25.0246,7.85913333334
502.32,15.5330666667,40.9837333333,34.5759333334,33.3532,20.5274666667,10.2471333333,28.9201333333,25.1152666667,7.87900000001
502.67,15.6932666667,41.5832,34.9909333333,33.7518666667,20.5919333333,10.2686,29.4321333333,25.1603333333,7.86119999999
503.01,15.8022666667,42.093,35.3076666667,34.0737333333,20.6191333333,10.2584,29.8588666667,25.166,7.8282
503.36,15.9610666667,42.6301333333,35.6746666667,34.4564666667,20.7053333333,10.2754,30.3170666667,25.2184,7.81980000001
503.71,16.1224,43.1732666667,36.0269333333,34.7982666667,20.8002,10.3251333333,30.7761333333,25.2782666667,7.83613333332
