wavelength,Back_DacFlam,Belly_DacFlam,Breast_DacFlam,Crissum_DacFlam,Crown_DacFlam,DorTail_DacFlam,Patch10_DacFlam,Rump_DacFlam,Throat_DacFlam,WingTip_DacFlam
775.67,11.1554,54.7186666667,41.1028666667,59.407,13.4774,13.8820666667,49.2988666667,54.5081333333,11.3826,15.3892666667
775.98,11.9441333333,55.1092666667,41.7367333333,60.3642,14.1624666667,14.5378666667,49.9998666667,55.4062666667,12.0111333333,15.9383333333
776.30,11.64,54.4134666667,41.5583333333,59.9943333333,13.7272,14.2784666667,49.9915333333,55.0040666667,12.0337333333,15.201
776.61,11.8103333333,54.1758,41.1604,59.2022666667,13.9301333333,14.5941333333,50.0920666667,54.4214,11.9052666667,15.2022666667
776.92,10.7709333333,53.9294666667,40.6935333333,59.3063333333,12.8402666667,13.6256666667,49.8996,54.3134666667,10.8053333333,14.0326666667
777.23,11.0052,54.6564666667,41.346,59.6938666667,13.316,14.0438666667,50.1965333333,54.8121333333,11.294,14.5118666667
777.54,10.9721333333,54.4845333333,41.4743333333,60.094,13.2981333333,13.586,50.3377333333,55.5418,11.2188666667,14.4611333333
777.85,10.4226666667,54.381,41.4108,59.9939333333,12.8571333333,13.2976,50.1130666666,55.6607333333,10.6488,13.8096
778.16,11.0186,55.0994666667,42.3388,60.8257333333,13.4778666667,13.713,50.8981333333,56.5764,10.9704666667,14.3702
778.47,10.8887333333,54.6073333334,42.0565333333,60.5156,13.6852666667,13.4486666666,50.9373333333,56.4392,10.4762,13.7095333333
778.78,11.0967333333,55.1673333333,42.5899333333,61.3444666667,13.5254666667,13.6678666667,51.4686,56.8402,10.6442666667,14.2007333333
779.09,10.8185333333,54.6716,42.5956666667,60.9958666667,13.0905333333,12.9908666667,51.1236,56.2777333333,10.1836666667,13.9184
779.40,11.2421333333,54.9501333333,42.6840666667,60.8989333333,13.5517333333,13.1460666667,51.3296,56.342,10.5804,14.2008666667
779.71,12.4961333333,56.4199333333,44.2862,62.3429333333,15.2576666666,14.3767333333,52.1774,57.7881333333,11.8088,15.8950666667
780.02,12.6016666667,56.7328,44.7682666667,62.8570666667,15.3200666667,14.7524666667,52.2294666667,58.3159333333,12.0529333333,16.0579333334
780.33,14.3026,57.5892666667,45.8588666667,63.1064666667,17.1482,16.4834666667,53.0474666666,58.6705333333,14.0354,17.7446
780.64,14.8902,58.01,46.29,64.2625333334,17.8720666667,17.2629333333,53.6974666667,59.3158,14.5511333333,18.1168
780.95,15.2121333333,59.3392,47.3145333333,65.2542,18.5552666667,17.9267333333,54.7782,60.2852,14.4477333333,18.1731333333
781.26,15.2362,59.1396666667,46.8230666667,65.0764666667,18.7553333333,17.3673333333,54.6432,59.6352,14.2651333333,17.9863333333
781.57,14.1706666667,58.2920666667,45.6840666667,63.8179333333,17.5074,16.1820666667,53.6103333333,58.1273333333,12.8584666667,16.4721333333
781.88,15.005,58.9141333333,46.4627333333,64.2712666666,18.9207333333,17.7954,53.8336,58.5126666667,14.3665333333,17.7558666667
782.19,15.1859333333,58.8845333333,46.4122666667,63.3333333333,19.0606666667,18.2452666667,53.8029333333,58.4476,14.5270666667,17.7822666667
782.50,15.1575333333,58.4776,45.8071333333,63.1824,19.2323333333,18.5696,53.6286,58.4778,14.9607333333,17.3294
782.81,14.9384,58.5681333333,45.681,63.5030666667,19.4538666667,18.8279333333,54.0658666667,58.8344,15.0583333334,17.3826
783.12,13.7416666667,57.0548666667,43.9224,61.6198666667,18.2195333333,17.8312,52.7244,57.2826,14.1098,15.9169333333
783.43,14.4454666667,58.517,44.9776666667,63.0002,19.2584666667,18.2902666667,54.0680666667,58.5926666667,15.0154666667,16.6701333333
783.74,14.4245333334,58.3491333333,45.1066666667,63.6237333333,19.3844,18.4680666666,54.6974,58.9437333333,14.6134666667,16.4252666667
784.05,12.4037333333,56.4150666667,43.1027333333,61.2508666667,17.9384666667,17.0718666667,52.5508,57.1977333333,13.1517333333,14.6610666666
784.36,11.4115333333,56.0224,43.0342,61.1826666667,17.2122,16.4730666667,52.3266666667,57.0010666667,13.1221333333,14.3258666666
784.67,11.6086,56.3604,43.4636,60.6054,17.1840666667,17.0926,52.2774,57.332,13.4178666667,14.3189333333
784.98,11.1393333333,56.3199333333,43.4536666667,60.2477333333,16.8223333333,16.8931333333,52.1231333333,57.4592,13.2766666667,14.6850666667
785.29,11.7544,56.4912,43.4947333333,60.0281333333,16.7999333333,17.2632,52.4350666667,57.3052666667,13.4245333333,14.8701333333
785.60,13.4794666667,57.3348,44.7669333333,61.3501333333,18.2811333333,18.7823333333,53.5698,58.7056,15.0591333333,16.0124666667
785.91,13.1512666666,58.2772666667,45.5252666667,62.3668666667,18.2633333333,18.8094666667,54.1596,59.4958,15.1120666667,16.1274666667
786.22,13.8792,57.9665333333,45.9708,62.1221333333,18.417,19.6248,54.3364666667,59.7202666666,15.7421333333,16.6701333333
786.53,14.3454666667,58.5627333333,46.4438666667,62.6384,18.6504666667,19.9529333334,55.0268666667,59.9528666667,15.8706,17.5304
786.84,13.8676666667,56.5396666667,45.0374,60.6647333333,17.5757333333,18.7486666667,53.5092,58.2014,14.8777333333,16.3768
787.14,12.8303333333,55.2054,43.5275333333,58.8857333333,15.9566,17.4592666667,51.8687333333,56.8480666667,13.76,15.1926666667
787.45,14.7606,56.5008,45.2331333333,59.8560666667,17.1393333333,18.6478666667,53.7527333333,58.1471333333,15.4491333334,16.7197333333
787.76,15.7548,56.3768666666,45.157,59.0942666667,17.8562666667,19.384,53.5809333333,57.9770666666,16.3103333334,17.5544
788.07,15.4852666667,55.8469333333,44.7377333333,58.8666666667,17.4743333333,18.9331333333,53.1826666666,57.7757333333,15.8047333333,17.2814666667
788.38,15.8354666667,56.1982666667,45.2282,59.4801333333,17.8240666667,18.8334666667,53.4422,58.3682,16.3009333333,17.4371333333
788.69,15.8070666667,55.7526,45.0919333333,59.5415333333,17.9125333333,18.5400666667,53.2066,58.3227333333,16.3741333333,17.4360666667
789.00,15.2905333333,55.7736666667,44.4526,59.3271333333,17.4190666667,17.7736666666,52.8807333333,58.0245333333,16.0428,17.0153333333
789.31,16.0867333333,55.7143333333,44.7132,58.9803333333,18.254,17.9854,53.0158666667,58.0953333333,16.5689333333,17.5702
789.62,15.9013333333,56.3448666667,44.7110666667,59.0129333333,18.4005333333,17.8132,53.1835333333,58.1881333333,16.1073333333,17.2008
789.92,16.6258,56.9962666667,45.3095333333,59.6982,19.6668666667,19.0197333333,53.6788666666,58.9129333333,17.5055333333,17.694
790.23,17.7926666667,58.6309333333,46.9354666667,61.3946666667,21.414,21.1004,54.9136666667,60.8253333333,19.2707333333,19.2451333333
790.54,18.3642666667,59.5779333333,47.3936666667,61.9084,22.6355333333,22.1096,55.4626,61.5514666667,20.3829333333,20.3766
790.85,17.444,58.6430666667,46.1791333333,61.0605333333,22.0288666667,21.693,54.3346,60.9090666667,19.5981333333,20.0328
791.16,18.3652666667,59.7230666667,46.8694,62.1411333333,22.8030666667,22.5126,55.3258,61.9384,20.1216,21.047
791.47,19.4636,60.8214,47.5628,63.123,24.0325333333,23.7950666667,56.1167333333,62.9123333333,21.4120666667,22.858
791.78,20.3349333333,60.4757333333,47.5847333333,63.0285333333,24.469,24.8174666667,56.2413333333,62.7204,22.0166666667,23.6784666667
792.08,19.502,60.7606666667,47.5172666667,63.6376,23.9004,24.4122666667,56.5353333333,63.3886666667,21.3416,22.8284666666
792.39,18.9656666667,60.6730666667,47.6797333333,63.847,23.7336666667,24.0312666667,56.7553333333,63.8611333333,20.7084666667,22.7488666667
792.70,20.0987333333,61.164,48.2681333333,63.9011333333,24.5644,25.0016666667,57.4390666667,64.3033333333,21.7706666667,23.6120666667
793.01,20.6611333333,61.0648,48.97,63.9456,25.0660666667,25.4349333333,57.0216,64.0083333333,22.5609333333,24.3423333333
793.32,20.5667333333,61.2941333333,49.4438,63.7074666667,24.5122,25.0437333333,57.2298666667,63.9733333333,22.1616666667,24.1762666667
793.62,19.9930666667,60.2003333333,48.2970666667,62.2936666667,23.772,24.0551333333,56.1451333333,62.2866666667,21.3402,23.6752666666
793.93,20.8178,60.6322666667,49.354,63.0996666666,24.3504666667,24.8246,57.2645333333,63.2851333333,22.0069333333,24.3711333334
794.24,21.2163333333,60.9543333333,49.6102,63.0108,24.4892666667,25.262,57.1774666667,63.2528,22.4462,24.906
794.55,20.0866666666,59.8466666667,48.7733333333,62.0,23.06,23.9666666666,56.04,62.3133333333,21.44,23.5
794.86,20.835,59.5018,48.9708,61.7994,23.4628,24.4402666667,56.0582666667,62.2717333333,22.1424666667,23.6182666667
795.16,20.5788666667,59.8439333333,49.5024666667,62.2244,23.8309333333,24.8521333333,56.709,63.239,22.3806,23.4277333333
795.47,21.0114,60.4070666667,50.0764,61.9211333333,24.1092666667,25.2608666667,57.3346,63.6196666667,23.2634,24.1794
795.78,20.7695333333,59.5998666667,49.4305333333,61.1018666667,23.872,25.3802,56.5959333333,62.7086,23.5394,23.8719333333
796.09,19.6802,59.1758666667,48.9237333333,60.6949333333,22.8597333334,24.8154666667,56.1992,62.5891333333,22.8844,23.3948
796.40,19.2394,58.8683333333,48.6765333333,60.5628,22.1336,24.2240666667,56.5120666667,62.4242666667,22.2388,22.9127333333
796.70,19.4528,59.3018666667,49.1634666666,61.4276666667,22.7925333333,24.7608666667,57.195,63.2829333333,22.4906,23.4526666667
797.01,18.5546666667,58.7392666667,48.5896,61.0569333333,21.8975333333,24.0497333333,57.0392666667,63.1900666667,21.872,22.7761333333
797.32,18.9910666667,58.9910666667,48.742,61.1558,22.1456,24.3678,57.1968,63.4994666667,22.1839333333,23.1352
797.63,18.7298,59.2103333333,48.8384,61.5137333333,22.0271333334,23.9749333333,57.3872,64.0013333333,21.8690666667,22.6324666667
797.93,19.6340666667,60.3526,49.9134666667,62.7677333333,23.4931333333,25.4956666667,58.7358,65.2762,23.6726,24.3048666667
798.24,18.7440666667,59.9185333333,49.8166666667,62.7290666667,22.8174666667,25.2478,58.4793333333,64.9559333333,23.4827333333,24.0733333333
798.55,19.0834666667,59.742,49.5653333333,62.6408666667,23.0616666667,25.1324666667,58.4046,64.4534,23.6183333333,24.2498
798.85,20.4068666666,60.3253333333,50.1932666667,63.3569333333,24.1166666667,26.3547333333,58.5758,64.9236666667,24.6184,25.4052666667
799.16,21.6294,60.6788666667,50.4549333333,63.7609333333,25.0237333333,26.8907333333,58.9954,65.6007333333,25.0168666667,26.402
799.47,21.7759333333,59.9932,49.7542,63.6612666667,24.5901333333,26.5369333333,58.47,64.918,24.344,25.9496
799.78,21.2552,60.0626666667,49.1981333333,63.5982666667,24.1702,26.5134,58.2704666667,65.265,24.442,25.9065333333
800.08,20.2966666667,58.4818,47.7088666667,62.0636,23.1126,25.3346666667,56.501,63.8438666666,23.7818666667,24.8585333334
800.39,21.2968666667,59.6494666667,49.0922666667,63.9117333333,23.7293333333,26.5475333333,57.5884666667,64.886,25.0753333333,25.7694
800.70,20.5937333333,59.4920666667,48.7910666667,63.5908666667,22.8610666667,25.9728666667,57.5464,64.3704,24.671,25.3290666667
801.00,21.1275333333,58.9853333333,48.5060666667,63.6081333333,23.1854,25.6377333334,57.3996666667,64.0591333333,24.6441333333,25.6307333333
801.31,21.2075333334,58.4744,48.5946,62.8741333333,22.9801333333,25.2047333334,57.4504666667,63.5028,24.0183333333,25.2683333333
801.62,20.7090666667,57.6369333333,48.0628666667,62.1911333333,22.5348666667,24.3824,57.3935333333,63.1436,23.2008,24.3465333333
801.92,19.9274,57.7052,47.3637333333,61.8155333333,21.6631333333,23.8707333333,57.2184666667,63.0064666667,22.8976,23.7908666667
802.23,18.9675333333,56.2830666667,46.3350666667,61.2610666667,20.3834666667,22.5810666667,56.7846666667,62.3599333333,21.8142666667,22.9278
802.54,18.0931333333,57.0241333333,46.8205333333,61.8378,19.7385333333,22.2299333333,58.0393333333,62.8836,21.8455333333,22.5068
802.84,17.6953333333,56.9220666667,46.7052,61.4385333333,19.7758,22.0262,58.0974666667,62.8304666666,22.4360666667,22.7456
803.15,18.1742,56.8086,47.1039333333,61.6877333333,20.3453333333,22.3321333334,58.2200666667,62.9688,22.9842666667,23.5827333333
803.46,19.1229333333,57.5552666667,48.1258666667,62.5844,20.3337333333,22.6154,59.4876666667,63.9426666667,23.6864,24.6565333333
803.76,18.3159333334,56.6550666667,47.0916666667,61.151,19.3124,21.7456666667,58.7717333333,62.951,22.4178666667,24.4032666667
804.07,17.1504,55.3464666667,46.3800666667,60.6581333334,18.5520666667,20.1316,57.3518,61.8505333333,21.2001333333,23.5616666667
804.38,16.7457333333,56.1217333333,47.1642666667,61.4454,18.5071333333,20.545,58.191,62.8672,21.6824,23.8468
804.68,16.3635333333,55.4348,46.5250666667,61.4638666667,18.0402666667,19.9762666667,57.3553333333,62.0858,21.5034666667,23.4158
804.99,16.0391333333,55.9373333333,46.4,61.5608666666,17.6392666667,20.1254666667,57.0039333333,62.1175333333,21.2469333333,23.3648
805.30,17.7187333333,55.9076666667,47.2831333333,62.7359333333,18.9364,21.3564666667,57.3332666667,62.4124,22.2812666667,24.8015333333
805.60,16.8502666667,55.9984,47.2684,62.3836666667,18.5618666667,20.7659333333,56.8034,61.7428,21.6333333334,24.4628
805.91,17.2948666667,56.0461333333,47.9998666667,62.4662666667,18.8208666667,21.1176,56.5781333333,61.7573333333,21.842,24.8864
806.21,18.2501333333,57.0576,49.3458,63.7708666667,19.6438666667,22.0982,57.0654666667,62.4545333333,22.3305333333,25.7762
806.52,18.0337333333,56.3518,48.0798666667,62.7572,18.4331333334,21.4208666667,55.8678666667,60.9216666667,21.3516666667,24.4932
806.83,18.0920666667,56.3511333333,47.4876,62.843,19.2930666667,22.1588666666,56.1004,60.7829333333,21.7787333333,24.85
807.13,19.7956,57.5860666667,48.7626666666,63.7532666667,21.2635333333,23.2084666667,56.6705333333,61.801,23.1933333333,26.4320666667
807.44,20.8814,58.0188666667,48.9114666667,64.0451333333,22.1696,24.3768,57.4086666667,62.5988,23.8419333333,27.1111333333
807.74,20.0997333333,56.8776666667,47.664,62.8000666667,20.8822,23.3602,56.2408,60.8208,22.7388666667,25.4162
808.05,19.6167333333,56.7839333333,47.0735333333,62.6448,20.3365333333,23.2628,56.3069333333,60.5712666667,22.0892,24.9610666667
808.35,19.5517333333,57.5876666667,47.6528,63.7897333333,20.4156666667,22.8687333333,57.6609333333,61.2224,22.4042666667,25.1181333333
808.66,17.4249333333,57.0945333333,46.8276,62.1516,18.6192,20.7538666667,56.9674,60.1694666667,20.8724666667,23.3206666667
808.97,18.9144666667,57.8888666667,47.8462666667,63.6496,19.7692666667,22.1794,58.4873333333,61.5128666667,22.1879333333,24.5726666667
809.27,17.5918,57.6538,46.5781333333,63.5236666667,18.7870666667,21.1155333333,57.5564666667,60.5931333333,21.0801333333,22.8773333333
809.58,16.9604666667,57.5848666667,45.7944,63.4434666667,17.9889333333,20.1193333333,57.7042666667,60.5876,20.7437333333,22.2222
809.88,15.5426666667,57.121,45.4710666667,63.8162,17.5227333333,19.2158666667,57.4939333334,60.8035333333,19.7991333333,21.8364
810.19,15.0804,57.4900666667,45.7430666667,64.0964,16.1547333333,17.6707333334,57.259,60.4818,18.4941333333,20.9438
810.49,14.9718666666,57.8699333333,45.5812,64.9462,15.8832666667,17.3578666667,57.4091333333,61.0751333333,18.0032,20.2660666667
810.80,15.0394,59.3928666667,46.3213333333,65.7248,15.8346666667,17.6765333334,57.4569333333,61.6222666667,18.3986,20.3244
811.10,17.4056666667,61.1058666667,48.8683333333,67.4004666667,18.9353333333,20.0826666667,59.4004,63.4004666667,20.5270666667,23.3798
811.41,17.8632666667,61.284,49.2140666667,67.3242,19.5068666667,20.637,59.0755333333,64.0472666667,20.8732,23.9446
811.71,20.2017333333,61.9063333333,50.2471333333,68.0586666667,21.7247333333,22.5716666667,59.7176,65.4462666667,22.6222666666,25.5066666667
812.02,21.3838666667,63.3535333333,51.0707333333,69.3333333333,22.6061333333,23.7576666666,60.2727333333,66.5050666667,22.7273333334,26.4748666667
812.32,19.3868,61.6189333333,48.7682666667,67.1391333333,20.8346,21.4278,57.2248,63.5897333333,20.6434666667,23.7305333333
812.63,20.0099333333,59.9107333333,48.1128,66.4487333333,20.9114666667,21.5058,56.7211333333,62.9122666667,21.0300666667,24.1902666667
812.93,21.4118666667,60.6863333333,49.0980666667,67.402,22.5882666667,22.7646666667,57.245,63.6568,22.1666666667,25.2450666667
813.24,21.2321333333,61.2616666667,49.6471333333,68.0676666667,22.8714,23.1296666667,57.5061333333,64.3119333334,22.3844666667,24.9975333333
813.54,21.0552,60.572,49.2505333333,68.0670666667,23.0670666667,23.2841333333,56.8934666667,63.9841333333,21.8442,24.3492666667
813.85,19.3362666667,59.5575333333,48.0846,66.8477333333,21.0558666667,21.7697333333,55.9176666667,62.363,20.4826666667,22.4234666667
814.15,18.9377333333,58.4218666667,48.3560666667,66.7171333333,20.8598666667,20.8902666667,56.0141333333,61.9724666667,20.1618666667,22.0333333333
814.46,17.2056,57.8126666667,47.4724666667,66.4468666667,19.1208,19.6755333333,54.5996666667,61.6954,17.6451333333,20.7641333333
814.76,16.8582,58.5549333333,48.1666,68.3196666667,19.0586,18.5440666667,55.0192666667,62.4193333333,16.5189333333,19.8138666667
815.07,15.2702,57.8490666667,47.1058666667,67.9054666667,16.9257333333,16.8243333333,52.9842666667,60.6532,13.6149333333,18.4234666667
815.37,16.5558666667,58.3166666667,48.2503333333,68.3166666667,19.1472666667,19.0476,53.7098,61.2402666667,15.3820666667,19.8337333333
815.68,18.8156,60.6204,50.7838666667,70.1862666667,21.4326,21.2182666667,56.2324,64.3204,16.503,22.4816666667
815.98,19.0706666667,62.8226666667,52.6218666666,71.4055333333,21.9047333333,22.1342,56.9133333333,65.7028666667,16.3512,23.6029333333
816.29,17.9676,62.6365333333,51.9164,70.5110666667,20.7899333333,20.5574666667,56.5388,65.2496,13.9953333333,21.928
816.59,19.9093333333,63.1972666666,52.6529333334,70.3402666667,21.8932666666,21.179,57.5398,65.2948,14.8753333333,22.6870666667
816.89,18.7951333333,63.6718,52.3923333333,70.5795333333,21.2392666667,21.1473333333,58.1526666667,66.2192,14.7103333333,22.3868
817.20,17.9362,63.8377333333,52.5449333333,70.2146,20.8695333333,20.8928,58.574,67.2232,13.7044,21.8667333333
817.50,18.8734666667,65.2413333333,52.7930666667,71.3218666667,22.0804,21.4942666667,59.3332666667,67.8964666667,13.6666,22.4368
817.81,17.9470666667,63.6304,50.5457333333,69.3248,20.7022666667,20.5511333333,58.5953333333,66.2128666667,13.4737333333,20.6914
818.11,17.1474,62.4028666667,48.9979333333,66.6768,19.4683333333,20.0511333333,56.9938,63.9468666667,12.9140666667,20.0511333333
818.41,15.9335333333,62.2482,48.4360666667,65.9922666667,18.3479333333,19.5406666667,57.2726666667,63.5190666666,12.7271333333,18.9932
818.72,14.4087333333,59.8130666667,45.7410666667,63.9176666667,15.5960666667,16.7928,55.4557333333,61.7018,10.6498666667,16.5404666667
819.02,12.9005333333,58.2683333333,43.6796,62.329,13.9566666667,15.2293333333,54.3201333333,59.8354666666,9.74913333333,14.8486
819.33,13.8438,58.3682,43.7355333333,62.4439333334,15.0270666667,16.1022,54.8335333333,60.1933333333,10.9048,15.8004
819.63,12.3973333333,57.2592666667,43.0841333333,61.9124,13.7980666667,15.6093333333,54.0875333334,59.1850666667,10.2828,15.0438
819.93,11.9691333333,55.9351333333,42.2827333333,60.5336666667,13.8888666667,15.3026,52.9813333333,58.0418666667,10.693,14.9834
820.24,11.8524,55.0304,41.8006,59.4012666667,13.6845333333,14.9044,51.5643333333,56.6868666667,10.6819333334,14.7918666667
820.54,11.9668666667,54.0905333333,41.3408,58.5780666667,13.9021333333,15.0286666667,50.8882,55.7932,11.0064666667,14.8254666667
820.85,11.9087333333,53.7707333333,41.2745333333,58.0442,13.8113333333,15.2076666667,50.4186666667,55.6826,11.3183333333,14.8329333333
