wavelength,Back_IdiBram,Belly_IdiBram,Breast_IdiBram,Crissum_IdiBram,Crown_IdiBram,DorTail_IdiBram,Rump_IdiBram,Throat_IdiBram,WingTip_IdiBram
634.58,8.60744444444,20.3992222222,17.709,20.219,7.91588888889,9.33855555555,9.59644444445,20.6477777778,7.37733333334
634.91,8.60477777778,20.372,17.6801111111,20.2195555556,7.88944444444,9.32122222223,9.58722222222,20.6445555556,7.37377777778
635.25,8.62177777778,20.4305555556,17.6808888889,20.3016666667,7.90911111111,9.35144444443,9.62311111111,20.6816666667,7.40277777778
635.58,8.588,20.3763333333,17.6263333333,20.2262222222,7.87122222222,9.34377777778,9.56922222221,20.6387777778,7.38077777778
635.91,8.60777777778,20.3818888889,17.6211111111,20.1894444444,7.90055555555,9.34933333333,9.58666666667,20.6728888889,7.42255555556
636.24,8.60955555555,20.3774444444,17.6805555556,20.2167777778,7.90477777778,9.36200000001,9.57222222222,20.7126666667,7.42944444444
636.57,8.679,20.4237777778,17.7086666667,20.2747777778,7.93233333333,9.38177777779,9.58533333332,20.7284444444,7.459
636.90,8.62955555556,20.3453333333,17.6402222222,20.204,7.874,9.33633333333,9.49577777778,20.6557777778,7.42111111111
637.23,8.56811111111,20.2746666667,17.5996666667,20.1464444444,7.80566666667,9.27511111112,9.40566666667,20.6288888889,7.33511111111
637.56,8.49755555556,20.2278888889,17.4583333333,20.076,7.72522222222,9.19944444446,9.32055555555,20.5663333333,7.257
637.90,8.518,20.2466666667,17.5142222222,20.0907777778,7.73533333333,9.22977777777,9.36577777778,20.5944444444,7.25688888889
638.23,8.66111111111,20.3824444445,17.6536666666,20.2284444444,7.87466666667,9.40344444443,9.53755555557,20.7324444444,7.38688888889
638.56,8.71188888889,20.4163333333,17.6928888889,20.239,7.90822222222,9.45722222221,9.60800000001,20.7615555556,7.44644444445
638.89,8.66133333333,20.3358888889,17.6384444444,20.1364444445,7.86444444445,9.40322222221,9.52633333333,20.6948888889,7.43777777778
639.22,8.70366666667,20.3964444444,17.7048888889,20.2283333333,7.94322222222,9.46688888889,9.57344444445,20.7193333333,7.46355555556
639.55,8.68822222222,20.3952222222,17.75,20.3132222222,7.95722222222,9.48944444446,9.59744444443,20.7603333333,7.48033333333
639.88,8.58855555556,20.3168888889,17.646,20.2381111111,7.89533333333,9.43066666667,9.50788888889,20.6648888889,7.427
640.21,8.48877777778,20.247,17.5411111111,20.1341111111,7.81722222222,9.378,9.40322222222,20.6328888889,7.36677777778
640.54,8.49533333333,20.2571111111,17.5968888889,20.1957777778,7.83044444444,9.39855555554,9.44,20.6932222222,7.37277777778
640.87,8.64155555556,20.4158888889,17.6944444444,20.3742222222,7.973,9.55744444446,9.57033333333,20.8502222222,7.54844444444
641.20,8.66277777778,20.4667777778,17.7853333333,20.4221111111,8.03877777778,9.64355555555,9.60455555556,20.8624444444,7.57477777778
641.53,8.58522222222,20.3506666667,17.7333333333,20.3358888889,7.97611111111,9.59922222221,9.50711111111,20.7763333333,7.51322222222
641.87,8.49222222222,20.2468888889,17.7037777778,20.3087777778,7.86822222222,9.491,9.40522222222,20.6886666667,7.42655555556
642.20,8.40522222222,20.1722222222,17.6192222222,20.2114444445,7.76388888889,9.423,9.31644444444,20.6337777778,7.32066666667
642.53,8.36311111111,20.1305555556,17.5702222222,20.2462222222,7.70888888889,9.38655555557,9.29344444444,20.6316666666,7.24788888889
642.86,8.368,20.1297777778,17.5245555556,20.249,7.65977777778,9.36499999999,9.30177777778,20.6637777778,7.23711111111
643.19,8.29966666667,20.0513333333,17.4396666667,20.125,7.55644444444,9.30844444443,9.22488888889,20.5521111111,7.13977777778
643.52,8.26388888889,20.0496666667,17.4406666667,20.0908888889,7.50888888889,9.28033333333,9.181,20.5343333333,7.05666666667
643.85,8.22111111111,20.0257777778,17.4255555556,20.0922222222,7.53888888889,9.27133333334,9.188,20.459,7.05166666667
644.18,8.22333333334,20.0674444444,17.452,20.1271111111,7.58533333333,9.30233333332,9.18555555556,20.476,7.13955555556
644.51,8.16244444444,19.9677777778,17.4298888889,20.0265555556,7.53722222222,9.24755555557,9.13788888889,20.4011111111,7.09966666667
644.84,8.22311111111,19.9786666667,17.4776666667,20.0398888889,7.55188888889,9.21555555554,9.15744444444,20.4262222222,7.12777777778
645.17,8.28411111111,20.0952222222,17.5371111111,20.1363333333,7.61833333333,9.26111111112,9.209,20.4844444444,7.204
645.50,8.27955555556,20.0484444445,17.4748888889,20.0422222222,7.57722222222,9.21811111112,9.13788888889,20.4477777778,7.19411111111
645.83,8.39366666667,20.1093333333,17.5428888889,20.1652222222,7.67411111111,9.30633333334,9.20433333333,20.4983333333,7.299
646.16,8.52955555556,20.2306666667,17.697,20.2462222222,7.79733333333,9.43988888888,9.32633333333,20.6121111111,7.435
646.49,8.58266666667,20.3067777778,17.788,20.3093333333,7.86411111111,9.47144444443,9.371,20.6444444445,7.516
646.82,8.63933333333,20.352,17.8304444444,20.3348888889,7.89444444444,9.50277777778,9.40422222222,20.7194444444,7.56022222222
647.15,8.74255555556,20.434,17.8845555555,20.4602222222,7.95622222222,9.56555555555,9.48266666667,20.8113333333,7.65922222222
647.48,8.84988888889,20.5306666667,18.0431111111,20.562,8.02155555556,9.67533333335,9.59533333333,20.9833333333,7.75055555555
647.81,8.85077777778,20.5516666667,18.0354444444,20.5431111111,7.99066666667,9.7011111111,9.646,20.9837777778,7.72144444444
648.14,8.81422222222,20.5435555556,17.9624444445,20.5294444445,7.97488888889,9.72277777778,9.63077777778,20.9824444444,7.65755555556
648.47,8.88722222222,20.6198888889,18.0297777778,20.6492222222,8.04088888889,9.80933333332,9.73777777777,21.0757777778,7.75122222222
648.80,8.93733333333,20.6437777778,18.0648888889,20.6907777778,8.09322222222,9.8578888889,9.76822222221,21.1035555556,7.77588888889
649.13,8.99088888889,20.7616666666,18.1454444444,20.8075555556,8.18655555556,9.95299999999,9.85433333333,21.1915555556,7.844
649.46,8.95955555556,20.7468888889,18.1273333333,20.7701111111,8.16544444444,9.94022222222,9.82088888888,21.2008888889,7.81011111111
649.79,8.91855555556,20.732,18.1197777778,20.7482222222,8.15655555556,9.91155555554,9.79777777777,21.2242222222,7.77055555556
650.11,8.903,20.7397777778,18.0924444444,20.7374444445,8.17888888889,9.92366666666,9.78866666668,21.2326666667,7.74111111111
650.44,8.915,20.8218888889,18.0942222222,20.8432222222,8.23544444444,9.96966666668,9.78222222223,21.2375555556,7.74944444444
650.77,8.92,20.7988888889,18.0601111111,20.7493333333,8.27044444444,9.97788888889,9.74677777778,21.1943333333,7.75955555555
651.10,8.916,20.7843333333,17.9638888889,20.6987777778,8.26933333333,9.95277777777,9.72933333335,21.1418888889,7.72455555556
651.43,8.93833333333,20.8011111111,17.9554444444,20.654,8.24911111111,9.93466666667,9.71466666666,21.0926666667,7.68977777778
651.76,8.90577777778,20.7603333333,17.9331111111,20.6367777778,8.254,9.88577777779,9.71188888889,21.0807777778,7.70955555555
652.09,8.87533333333,20.7985555556,17.9077777778,20.5983333333,8.23555555556,9.89311111112,9.66422222223,21.0568888889,7.72877777778
652.42,8.78655555556,20.7402222222,17.8,20.4978888889,8.10133333333,9.78566666668,9.60233333334,20.9664444445,7.67766666667
652.75,8.77833333333,20.6994444444,17.758,20.4945555556,8.06522222222,9.74977777777,9.56533333333,20.947,7.63322222222
653.08,8.85155555555,20.7901111111,17.7973333333,20.59,8.12111111111,9.81988888888,9.64166666667,20.959,7.70822222222
653.41,8.86377777778,20.722,17.7134444444,20.5736666667,8.11333333334,9.82088888889,9.61700000001,20.8406666667,7.679
653.74,8.79388888889,20.6232222222,17.6031111111,20.4113333333,8.02277777778,9.76144444445,9.52455555555,20.7437777778,7.57588888889
654.06,8.72566666667,20.5097777778,17.5445555556,20.2857777778,7.942,9.69055555557,9.483,20.6802222222,7.51122222222
654.39,8.727,20.5248888889,17.5513333333,20.3186666667,7.92055555556,9.71188888889,9.49444444443,20.6674444444,7.53144444444
654.72,8.65833333333,20.4911111111,17.5698888889,20.2985555556,7.83688888889,9.66944444446,9.42333333333,20.6523333333,7.48388888889
655.05,8.57222222222,20.4611111111,17.5076666667,20.296,7.81022222222,9.61611111111,9.36944444444,20.6678888889,7.46733333333
655.38,8.73,20.6774444445,17.6853333333,20.4261111111,7.93344444444,9.74711111111,9.493,20.7804444444,7.59488888889
655.71,8.81166666667,20.7121111111,17.725,20.4934444445,7.99477777778,9.81711111111,9.60833333333,20.8572222222,7.69377777778
656.04,8.87055555556,20.8205555556,17.8945555555,20.6143333333,8.14533333333,9.93722222221,9.72944444444,21.0366666667,7.78422222222
656.37,8.99455555556,20.939,18.0696666667,20.7236666667,8.32844444444,10.1101111111,9.88144444446,21.1496666666,7.95077777778
656.69,9.01133333333,20.9791111111,18.1738888889,20.7142222222,8.37044444445,10.139,9.93444444445,21.2571111111,7.99033333333
657.02,9.02466666667,21.0971111111,18.2461111111,20.8017777778,8.39911111111,10.1875555556,9.992,21.3624444444,8.07122222222
657.35,9.09977777778,21.1812222222,18.3727777778,20.9576666667,8.46666666666,10.2723333333,10.0742222222,21.4373333333,8.24033333333
657.68,9.18522222222,21.3213333333,18.5018888889,21.0715555556,8.60088888889,10.369,10.1884444444,21.5607777778,8.33044444444
658.01,9.239,21.342,18.5087777778,21.0946666667,8.60077777778,10.3793333333,10.2293333333,21.6201111111,8.34722222222
658.34,9.28722222222,21.3946666667,18.5797777778,21.1552222222,8.66544444444,10.4241111111,10.3148888889,21.6672222222,8.43888888889
658.66,9.31144444443,21.3786666667,18.6236666667,21.1702222222,8.727,10.467,10.3158888889,21.6581111111,8.45066666667
658.99,9.25933333333,21.331,18.6091111111,21.1165555555,8.66377777778,10.4021111111,10.2287777778,21.6521111111,8.40311111111
659.32,9.15966666667,21.2783333333,18.5123333333,21.044,8.58155555555,10.3081111111,10.114,21.5744444445,8.28655555556
659.65,9.17333333334,21.2696666667,18.4643333333,20.9997777778,8.54311111111,10.2697777778,10.0653333333,21.5155555556,8.25488888889
659.98,9.10877777778,21.2173333333,18.332,20.9336666667,8.454,10.2053333333,9.99733333333,21.4668888889,8.18877777778
660.31,9.11,21.2582222222,18.2907777778,20.9887777778,8.46766666667,10.2337777778,9.9728888889,21.4415555556,8.16344444444
660.63,9.14022222222,21.2796666667,18.2956666667,21.0002222222,8.49655555556,10.2622222222,10.0043333333,21.4346666667,8.17666666667
660.96,9.10277777778,21.2625555555,18.309,20.9928888889,8.46355555556,10.2501111111,9.99466666666,21.4153333333,8.12244444444
661.29,9.05755555556,21.2088888889,18.2228888889,20.9432222222,8.42044444444,10.1713333333,9.92866666667,21.3741111111,8.11122222222
661.62,8.93166666667,21.1603333333,18.1923333333,20.9022222222,8.38611111111,10.1395555556,9.86455555554,21.3173333333,8.05633333333
661.94,8.85622222222,21.0848888889,18.0984444445,20.8368888889,8.29888888889,10.0613333333,9.78044444445,21.2012222222,7.99655555555
662.27,8.83833333333,21.1193333333,18.1066666667,20.8297777778,8.24711111111,10.0445555556,9.79266666667,21.194,8.00411111111
662.60,8.73677777778,21.0048888889,17.9836666667,20.7225555556,8.14988888889,9.95122222221,9.70433333332,21.0806666667,7.92388888889
662.93,8.72788888889,20.9943333334,17.9685555556,20.7187777778,8.10388888889,9.93444444446,9.66833333332,21.0613333333,7.90411111111
663.26,8.69522222222,20.951,17.9457777778,20.76,8.05244444444,9.95022222223,9.65088888889,21.0606666667,7.897
663.58,8.64466666667,20.9152222222,17.9057777778,20.6892222222,8.017,9.87022222221,9.59844444444,21.0074444444,7.819
663.91,8.54022222222,20.7347777778,17.8375555556,20.5147777778,7.90511111111,9.75733333335,9.48122222222,20.8998888889,7.75777777778
664.24,8.43622222222,20.5938888889,17.7455555556,20.3924444444,7.79544444444,9.64211111112,9.374,20.8188888889,7.65688888889
664.57,8.535,20.6748888889,17.7671111111,20.449,7.86455555555,9.67366666667,9.42366666666,20.908,7.69477777778
664.89,8.64711111111,20.7365555556,17.8441111111,20.4751111111,7.90666666667,9.79844444443,9.48911111111,20.946,7.77766666666
665.22,8.78322222222,20.8166666667,17.9546666667,20.613,8.04622222222,9.87855555556,9.56422222221,21.0438888889,7.90277777778
665.55,8.75677777778,20.7906666667,17.8572222222,20.5527777778,8.00677777778,9.84733333333,9.48888888888,21.0532222222,7.82355555555
665.87,8.79477777778,20.806,17.8816666667,20.5726666666,8.033,9.89711111112,9.49033333334,21.1364444444,7.86566666667
666.20,8.90822222222,20.8975555556,17.9736666667,20.6857777778,8.15133333333,9.98088888889,9.5911111111,21.1998888889,7.97333333333
666.53,8.90688888889,20.8748888889,18.0263333333,20.6905555555,8.23422222222,10.0084444444,9.6491111111,21.221,7.96377777778
666.86,9.001,20.9817777778,18.0435555555,20.6976666666,8.33888888889,10.1244444444,9.66911111112,21.214,8.00888888889
667.18,9.07722222223,20.986,18.1218888889,20.7231111111,8.38488888889,10.1702222222,9.67188888888,21.2457777778,8.061
667.51,9.07466666667,21.0694444444,18.1403333333,20.7945555556,8.42355555556,10.1757777778,9.70777777778,21.3071111111,8.08988888889
667.84,9.11200000001,21.0511111111,18.1278888889,20.8293333333,8.45033333333,10.1745555556,9.6798888889,21.2886666667,8.09255555556
668.16,9.028,20.9671111111,18.0651111111,20.7716666667,8.38344444444,10.1287777778,9.63655555556,21.2218888889,8.02055555555
668.49,8.97544444445,20.9016666667,18.0666666667,20.7585555555,8.32388888889,10.1082222222,9.59777777777,21.1913333333,7.98333333333
668.82,8.89844444444,20.86,18.0071111111,20.7004444444,8.21544444445,10.0544444444,9.53666666668,21.1287777778,7.92066666667
669.14,8.94311111111,20.8554444444,18.0902222222,20.717,8.22955555555,10.0887777778,9.57300000001,21.1321111111,7.96933333333
669.47,8.91166666667,20.8365555556,18.0195555555,20.6544444445,8.22233333333,10.001,9.52355555555,21.0474444444,7.92688888889
669.80,8.85988888889,20.7888888889,18.0234444444,20.6144444445,8.16522222222,9.98233333333,9.50866666667,21.0345555556,7.82444444444
670.13,8.93166666667,20.8217777778,18.1034444445,20.64,8.178,10.0517777778,9.54811111111,21.087,7.87133333333
670.45,8.82811111111,20.6873333333,18.0734444445,20.5796666667,8.07444444445,9.98400000001,9.52622222222,21.0413333333,7.80455555556
670.78,8.77888888889,20.7358888889,18.0661111111,20.5927777778,8.05466666667,10.0002222222,9.54077777778,20.9936666667,7.79588888889
671.10,8.79288888889,20.7401111111,18.1028888889,20.6451111111,8.06922222222,10.0437777778,9.58255555556,21.021,7.85144444445
671.43,8.80444444445,20.7963333333,18.1926666667,20.6411111111,8.07277777778,10.1146666667,9.62477777778,21.0683333333,7.88722222222
671.76,8.84077777778,20.8311111111,18.231,20.6331111111,8.06977777778,10.1126666667,9.60933333333,21.0882222222,7.95822222222
672.08,8.80155555556,20.8555555556,18.216,20.6241111111,8.10833333333,10.0693333333,9.58222222222,21.0658888889,7.94477777778
672.41,8.77522222222,20.7818888889,18.1551111111,20.5113333333,8.07655555556,10.0423333333,9.52533333333,20.9917777778,7.91277777778
672.74,8.77233333333,20.8107777778,18.1554444445,20.5814444444,8.13455555556,10.064,9.56211111111,21.0888888889,7.92022222222
673.06,8.71311111111,20.7513333333,18.0876666667,20.5332222222,8.05866666667,10.0017777778,9.497,21.065,7.85133333334
673.39,8.75177777778,20.7956666667,18.1105555556,20.5778888889,8.074,10.054,9.53322222222,21.0953333333,7.96711111111
673.72,8.84611111111,20.9427777778,18.2071111111,20.7102222222,8.20388888889,10.1331111111,9.65255555555,21.1897777778,8.1
674.04,8.98188888889,21.1565555556,18.4,20.8702222222,8.36988888889,10.1918888889,9.7481111111,21.4152222222,8.28088888889
674.37,8.94866666667,21.0907777778,18.3874444444,20.8215555556,8.36277777778,10.1784444444,9.74566666667,21.4958888889,8.31177777778
674.69,9.06722222221,21.1117777778,18.3883333333,20.7737777778,8.403,10.2148888889,9.78966666667,21.463,8.33666666667
675.02,9.16177777778,21.2253333333,18.488,20.9335555556,8.46877777778,10.28,9.89322222223,21.5934444444,8.47766666666
675.35,9.193,21.2172222222,18.5301111111,20.9886666667,8.487,10.3191111111,9.91711111111,21.596,8.48933333333
675.67,9.23755555557,21.2456666667,18.577,21.0778888889,8.47222222222,10.3645555555,10.0054444444,21.681,8.53633333333
676.00,9.33077777779,21.297,18.665,21.1167777778,8.56155555555,10.4443333333,10.1045555555,21.7696666667,8.53744444444
676.32,9.36133333332,21.3027777778,18.6771111111,21.0821111111,8.51844444445,10.434,10.0615555556,21.6816666666,8.52077777778
676.65,9.47844444444,21.44,18.8215555556,21.257,8.62044444444,10.616,10.202,21.8278888889,8.65822222222
676.97,9.44544444445,21.3944444444,18.7307777778,21.2453333333,8.58977777778,10.5455555556,10.1096666667,21.7584444445,8.56633333333
677.30,9.32477777777,21.2788888889,18.5683333333,21.1351111111,8.43322222222,10.4057777778,9.94255555556,21.6627777778,8.42588888889
677.63,9.18333333332,21.1395555555,18.3817777778,21.0494444444,8.29544444444,10.2864444445,9.83344444443,21.4828888889,8.27788888889
677.95,9.19800000001,21.2148888889,18.4546666667,21.1526666667,8.34677777778,10.318,9.869,21.4881111111,8.31533333333
678.28,9.16222222223,21.2293333333,18.4775555556,21.1934444444,8.30777777778,10.2776666667,9.85844444446,21.5211111111,8.25588888889
678.60,9.07011111111,21.188,18.3734444444,21.0935555556,8.236,10.1648888889,9.77555555557,21.4545555556,8.115
678.93,8.947,21.0893333333,18.2433333333,20.9406666667,8.18566666667,10.0645555556,9.65455555555,21.3685555555,8.02733333334
679.25,8.97388888889,21.1101111111,18.2096666667,20.8923333333,8.19311111111,10.0552222222,9.65055555555,21.3644444444,8.02111111111
679.58,8.912,21.111,18.2081111111,20.934,8.15988888889,10.0073333333,9.59944444443,21.3282222222,8.02911111111
679.90,8.93255555556,21.1484444444,18.2408888889,21.0117777778,8.214,10.0564444444,9.62822222221,21.3814444444,8.10655555556
680.23,8.94166666667,21.1538888889,18.2285555555,20.9896666667,8.19022222222,10.0126666667,9.61733333332,21.3867777778,8.08255555556
680.55,8.92611111111,21.1484444444,18.2625555555,20.9587777778,8.21144444445,10.03,9.62155555555,21.4391111111,8.06555555555
680.88,8.87988888889,21.0916666667,18.228,20.9163333333,8.22466666666,10.0306666667,9.59533333332,21.3691111111,8.04577777778
681.20,8.91188888889,21.0545555556,18.2276666667,20.8927777778,8.207,10.0262222222,9.5878888889,21.3616666667,8.01766666667
681.53,8.90844444444,21.0835555556,18.2374444444,20.8931111111,8.198,9.99011111111,9.5841111111,21.3876666667,7.95633333333
681.85,8.92088888889,21.1265555556,18.2394444444,20.9377777778,8.23922222222,10.0278888889,9.625,21.4252222222,8.01755555556
682.18,8.97744444444,21.1683333333,18.2751111111,20.9484444444,8.32366666667,10.1046666667,9.66677777777,21.4045555556,8.073
682.50,9.10766666666,21.2423333333,18.3657777778,21.0711111111,8.41255555556,10.1967777778,9.7941111111,21.481,8.16722222222
682.83,9.05100000001,21.2022222222,18.3397777778,21.0967777778,8.40844444444,10.1503333333,9.73777777779,21.4703333333,8.16522222222
683.15,9.117,21.2544444444,18.3872222222,21.1235555555,8.46277777778,10.229,9.83755555556,21.5375555555,8.22888888889
683.48,9.12055555554,21.2575555556,18.3756666666,21.138,8.48155555556,10.2071111111,9.80466666668,21.5454444444,8.21044444445
683.80,9.14622222222,21.2451111111,18.4313333333,21.1921111111,8.54322222222,10.257,9.83933333335,21.5354444444,8.25933333333
684.13,9.22233333332,21.3358888889,18.4202222222,21.2937777778,8.58233333333,10.2968888889,9.92911111112,21.5508888889,8.349
684.45,9.23333333334,21.2986666667,18.3946666667,21.2921111111,8.52733333333,10.216,9.88688888888,21.5018888889,8.314
684.78,9.28766666668,21.3901111111,18.4171111111,21.3768888889,8.62922222222,10.2823333333,9.98144444443,21.5495555556,8.39266666667
685.10,9.3078888889,21.2872222222,18.3531111111,21.3251111111,8.572,10.3063333333,9.93788888889,21.5222222222,8.43288888889
685.43,9.3198888889,21.2292222222,18.3052222222,21.2537777778,8.55855555556,10.3072222222,9.88633333332,21.536,8.41644444444
685.75,9.26011111111,21.1348888889,18.2414444444,21.2384444444,8.45577777778,10.2604444444,9.81044444446,21.5521111111,8.37455555556
686.08,9.14533333333,21.113,18.1877777778,21.1833333333,8.37077777778,10.1821111111,9.68655555557,21.545,8.28466666666
686.40,9.246,21.157,18.2276666667,21.1955555556,8.44155555556,10.2274444445,9.76211111111,21.5665555556,8.34533333333
686.72,9.15777777778,21.1021111111,18.1901111111,21.1577777778,8.37588888889,10.1253333333,9.68377777777,21.5641111111,8.25977777778
687.05,9.10155555556,21.124,18.1976666667,21.1274444444,8.348,10.135,9.69811111111,21.5675555556,8.235
687.37,9.00611111111,21.07,18.1542222222,21.0711111111,8.28011111111,10.1208888889,9.65744444446,21.5482222222,8.20444444444
687.70,8.91888888889,21.0183333333,18.1988888889,20.9954444444,8.199,10.1033333333,9.60577777779,21.5272222222,8.19555555556
688.02,8.96011111111,21.0967777778,18.2501111111,21.0254444444,8.25544444444,10.2223333333,9.68677777777,21.6324444444,8.30722222222
688.34,8.91722222222,21.0901111111,18.228,20.9791111111,8.25355555556,10.2651111111,9.664,21.6635555556,8.32177777778
688.67,8.91522222222,21.2098888889,18.2781111111,21.0237777778,8.27833333334,10.3008888889,9.72333333334,21.6875555556,8.35155555556
688.99,8.70344444444,21.117,18.2087777778,20.9525555555,8.13122222222,10.134,9.603,21.5691111111,8.21588888889
689.32,8.64555555555,21.075,18.146,20.8718888889,8.09077777778,10.0563333333,9.55022222222,21.4947777778,8.156
689.64,8.69633333333,21.1192222222,18.2233333334,20.9197777778,8.11955555556,10.0964444445,9.64522222222,21.5071111111,8.23177777778
689.96,8.598,21.0126666667,18.2006666667,20.8476666666,7.99266666667,10.0704444444,9.58922222222,21.4467777778,8.12666666667
690.29,8.66933333333,21.0776666666,18.2268888889,20.9054444445,8.03211111111,10.1751111111,9.62477777778,21.4437777778,8.20188888889
690.61,8.713,21.0565555555,18.1856666667,20.9182222222,8.02155555556,10.1703333333,9.64166666667,21.4317777778,8.23033333333
690.94,8.83688888889,21.0825555556,18.1731111111,20.9493333333,8.05588888889,10.1633333333,9.644,21.4787777778,8.28988888889
691.26,8.87233333332,21.0207777778,18.0807777778,20.9253333333,8.04488888889,10.129,9.66677777779,21.434,8.24144444444
691.58,8.851,20.9822222222,18.0666666666,20.9492222222,8.03033333334,10.1328888889,9.66044444444,21.4232222222,8.22344444444
691.91,8.79155555554,20.8551111111,18.0362222222,20.9091111111,7.93944444444,10.0233333333,9.55244444444,21.3906666667,8.19944444445
692.23,8.74777777778,20.7581111111,17.9445555555,20.835,7.89277777778,9.94366666668,9.427,21.3424444444,8.12577777778
692.55,8.80444444444,20.7456666667,17.9404444444,20.817,7.89522222222,9.95577777779,9.44522222222,21.3433333333,8.15977777778
692.88,8.84044444444,20.7297777778,17.992,20.8095555555,7.88455555556,9.98922222221,9.46988888889,21.3233333333,8.16866666666
693.20,8.83433333333,20.7178888889,17.9865555556,20.7796666667,7.88388888889,9.96344444443,9.43266666665,21.3144444444,8.15333333334
693.52,8.71688888889,20.677,17.8684444445,20.6133333333,7.806,9.84122222221,9.31355555556,21.1857777778,8.03655555555
693.85,8.73677777778,20.6016666667,17.801,20.5205555556,7.75133333333,9.71811111112,9.33111111111,21.1543333333,7.96377777778
694.17,8.67366666667,20.5526666667,17.7615555555,20.4061111111,7.73644444445,9.69466666668,9.29633333333,21.0955555556,7.91933333333
694.49,8.54833333333,20.4932222222,17.6477777778,20.299,7.62466666667,9.58322222221,9.25733333333,20.951,7.77677777778
694.82,8.60466666666,20.6483333333,17.8007777778,20.4166666667,7.72522222222,9.73655555554,9.34077777778,21.1227777778,7.87277777778
695.14,8.63355555555,20.686,17.8678888889,20.4058888889,7.74222222222,9.69466666668,9.34188888889,21.1963333333,7.83788888889
695.46,8.685,20.7761111111,17.9708888889,20.4233333333,7.78411111111,9.71133333332,9.42055555556,21.241,7.79866666667
695.79,8.70644444444,20.802,17.9667777778,20.4563333333,7.81822222222,9.72044444446,9.43644444445,21.2173333333,7.84655555556
696.11,8.70366666666,20.8082222222,17.9447777778,20.4748888889,7.81444444444,9.71533333333,9.37744444444,21.1522222222,7.86033333334
696.43,8.69866666667,20.8976666666,17.9996666666,20.569,7.88933333333,9.7711111111,9.44477777778,21.2915555556,7.95488888889
696.75,8.75911111111,20.9325555556,18.0011111111,20.6112222222,7.966,9.87022222222,9.53966666667,21.3541111111,8.04677777778
697.08,8.78422222222,20.9973333333,18.058,20.7493333333,7.99344444444,9.96666666667,9.59355555557,21.4552222222,8.10111111111
697.40,8.68133333333,21.0375555556,18.0365555556,20.8044444445,7.98911111111,10.028,9.52588888889,21.4475555556,8.11033333333
697.72,8.7,21.0581111111,18.107,20.8511111111,8.00655555556,10.0672222222,9.60777777777,21.5154444444,8.15677777778
698.05,8.80488888889,21.2077777778,18.2398888889,20.9934444444,8.17677777778,10.2156666667,9.70733333334,21.6344444445,8.29288888889
698.37,8.77477777778,21.1942222222,18.1795555556,20.9961111111,8.12733333333,10.1613333333,9.65577777778,21.6114444444,8.28855555555
698.69,8.75555555556,21.1827777778,18.138,21.0138888889,8.10055555555,10.177,9.6971111111,21.5538888889,8.31466666666
699.01,8.69855555555,21.1738888889,18.1033333334,21.0081111111,8.10966666667,10.1256666667,9.64822222223,21.4983333333,8.34977777778
699.34,8.67488888889,21.1717777778,18.1348888889,21.0244444445,8.10222222222,10.1062222222,9.69233333332,21.5175555556,8.34644444445
699.66,8.79011111111,21.2772222222,18.2248888889,21.1216666666,8.23811111111,10.2104444444,9.81644444443,21.6435555556,8.40977777778
699.98,8.87133333334,21.2948888889,18.2502222222,21.153,8.26477777778,10.2634444445,9.83244444446,21.6002222222,8.47822222222
