wavelength,Back_SalCinm,Belly_SalCinm,Breast_SalCinm,Crissum_SalCinm,Crown_SalCinm,DorTail_SalCinm,Patch10_SalCinm,Rump_SalCinm,Throat_SalCinm,WingTip_SalCinm
658.34,8.56533333333,48.3264166666,4.65191666667,52.76375,7.84616666667,6.56933333333,26.5705833333,8.04766666666,8.15358333333,7.79266666667
658.66,8.46691666666,48.3211666667,4.58483333334,52.7074166667,7.76583333333,6.49391666667,26.482,7.99658333334,8.08041666667,7.72641666667
658.99,8.35675,48.3026666667,4.50941666667,52.7100833333,7.64833333333,6.40366666666,26.40875,7.87933333333,7.98583333334,7.62966666667
659.32,8.35358333334,48.2449166666,4.496,52.66875,7.6555,6.39066666667,26.4040833333,7.87150000001,7.97791666667,7.62341666667
659.65,8.27741666668,48.2165833333,4.42125,52.6485,7.5605,6.32091666667,26.3470833333,7.79274999999,7.86791666667,7.53891666667
659.98,8.25325000001,48.2284166667,4.39816666667,52.69175,7.51716666667,6.2615,26.3418333333,7.71858333334,7.84575,7.5075
660.31,8.20666666666,48.19975,4.33733333333,52.7445833333,7.47275,6.24666666667,26.3539166667,7.67091666667,7.84791666667,7.48175
660.63,8.15241666666,48.1233333333,4.25083333333,52.6970833333,7.41575,6.15666666667,26.2955833333,7.54408333333,7.78683333334,7.40916666667
660.96,8.13608333333,48.0221666667,4.23008333334,52.6306666667,7.4105,6.11191666667,26.2844166666,7.5285,7.77541666667,7.43308333333
661.29,8.09666666666,48.11175,4.21166666667,52.7558333333,7.3945,6.071,26.3298333333,7.50066666668,7.75708333333,7.42408333334
661.62,8.17141666667,48.1914166667,4.26675,52.87675,7.42691666667,6.09775,26.4504166667,7.51183333333,7.75600000001,7.4675
661.94,8.08316666667,48.0263333333,4.2525,52.6871666667,7.38675,6.04325,26.3540833333,7.48241666666,7.70491666666,7.40775
662.27,8.122,47.8901666667,4.30641666667,52.6059166667,7.42808333333,6.05283333334,26.41425,7.50216666667,7.73858333334,7.444
662.60,8.19125000001,47.94925,4.34475,52.67875,7.48958333333,6.13741666667,26.59075,7.57200000001,7.79708333334,7.53116666666
662.93,8.12866666667,47.9486666667,4.31791666667,52.7315,7.46133333334,6.13975,26.63875,7.52408333333,7.78808333332,7.51908333333
663.26,8.10475,47.9291666667,4.33791666667,52.7605,7.49708333333,6.17191666667,26.7004166666,7.54949999999,7.85091666666,7.55508333334
663.58,8.07275,47.9919166667,4.31125,52.84325,7.52416666667,6.18816666666,26.71925,7.56449999999,7.87074999999,7.57925
663.91,8.08475,48.00925,4.36733333333,52.8401666666,7.593,6.2395,26.7368333333,7.61575000001,7.89666666667,7.6405
664.24,8.09316666667,48.0133333333,4.42941666667,52.9346666667,7.60483333333,6.29016666667,26.85225,7.71633333334,7.92966666667,7.7145
664.57,8.10458333333,48.06825,4.47391666667,53.0031666667,7.63991666667,6.35366666667,26.931,7.75874999999,7.98908333334,7.74658333333
664.89,8.07808333333,48.0875,4.46191666667,53.0550833333,7.68075,6.34716666667,26.9273333333,7.81024999999,7.97199999999,7.75316666667
665.22,8.05900000001,47.9884166667,4.4405,53.02675,7.68883333333,6.38258333333,26.9103333333,7.87,8.00716666667,7.76174999999
665.55,8.12525,48.016,4.47533333333,53.1226666667,7.7585,6.44441666667,27.009,7.92341666667,8.04058333332,7.82441666666
665.87,8.20275,48.0998333333,4.48633333333,53.17425,7.82916666667,6.47816666667,27.0756666667,7.9465,8.06566666667,7.85383333332
666.20,8.20099999999,48.1324166667,4.47741666667,53.1204166667,7.79999999999,6.441,27.051,7.95133333334,8.07491666667,7.844
666.53,8.23116666667,48.2751666667,4.5395,53.20125,7.81566666666,6.45641666666,27.1254166667,7.99175000001,8.07974999999,7.86125000001
666.86,8.23699999999,48.29675,4.53,53.2186666667,7.82316666666,6.41725,27.073,7.97225,8.03166666667,7.84683333333
667.18,8.25575,48.32925,4.56225,53.1700833333,7.84633333333,6.43433333334,27.069,8.00833333334,8.08316666666,7.83950000001
667.51,8.29324999999,48.48,4.56366666667,53.2728333333,7.83641666667,6.43716666667,27.11675,7.97991666666,8.10158333334,7.83233333333
667.84,8.34275000001,48.4380833333,4.56158333334,53.15225,7.90241666666,6.43791666667,27.0605833334,7.98175,8.08525000001,7.83283333333
668.16,8.27666666667,48.3585,4.456,53.0124166666,7.80883333333,6.36608333333,26.9624166667,7.90383333334,7.99874999999,7.75908333332
668.49,8.24883333332,48.2965,4.37658333333,52.931,7.6845,6.344,26.94175,7.83116666668,7.93716666666,7.69125
668.82,8.2505,48.4306666667,4.36533333334,53.0635,7.69166666667,6.3035,26.9860833333,7.79008333333,7.94725000001,7.68316666666
669.14,8.38983333333,48.5995833333,4.46266666667,53.1928333333,7.78958333333,6.40091666667,27.0895833333,7.91691666666,8.09824999999,7.82441666667
669.47,8.35225,48.5878333333,4.43608333333,53.18325,7.76008333334,6.40791666667,27.0730833333,7.92883333334,8.11066666667,7.84475
669.80,8.44775000001,48.6269166667,4.52333333333,53.28275,7.84808333333,6.48141666667,27.08775,7.97633333334,8.20249999999,7.92733333333
670.13,8.46041666667,48.513,4.492,53.1666666667,7.85375,6.50941666667,27.0338333333,7.99041666666,8.24516666668,7.94791666667
670.45,8.53733333332,48.5100833333,4.54083333333,53.1005,7.90783333334,6.59333333333,27.0959166666,8.05466666666,8.33775,8.02691666667
670.78,8.52083333334,48.4335,4.55441666667,53.1149166667,7.93291666666,6.59225,27.0966666667,8.04583333332,8.27624999999,8.01799999999
671.10,8.50800000001,48.2270833333,4.56291666667,52.9885833334,7.98166666667,6.61858333333,27.06275,8.06433333334,8.25933333333,8.02208333334
671.43,8.59933333332,48.4484166666,4.68841666666,53.13875,8.0655,6.74241666667,27.2335,8.16799999999,8.43233333333,8.14058333332
671.76,8.67925,48.3779166667,4.79258333333,53.1318333333,8.16900000001,6.84875,27.2700833333,8.23449999999,8.51058333334,8.19499999999
672.08,8.64341666667,48.28475,4.84041666666,53.0165833333,8.22116666667,6.90558333333,27.256,8.20225,8.52050000001,8.17066666668
672.41,8.60383333334,48.2315833334,4.81666666667,52.9265,8.16674999999,6.90291666667,27.2645833333,8.15583333332,8.48533333333,8.18133333332
672.74,8.34358333333,48.0249166667,4.59166666667,52.7505833333,7.93691666666,6.70141666667,27.0586666667,7.92308333333,8.24058333333,7.91216666666
673.06,8.29916666667,48.07775,4.53325,52.8246666667,7.85175,6.67,27.05425,7.85983333334,8.20666666666,7.85541666666
673.39,8.23316666666,47.9501666666,4.44891666667,52.6995,7.76725,6.624,26.9868333333,7.82208333334,8.14958333334,7.80333333333
673.72,8.30525000001,48.0309166667,4.52633333333,52.7716666667,7.85225,6.6725,27.0111666667,7.85908333332,8.18966666668,7.88783333333
674.04,8.32291666666,48.0655,4.51391666667,52.7403333333,7.85366666667,6.66475,27.0498333334,7.83783333334,8.13666666666,7.909
674.37,8.43600000001,48.21925,4.51925,52.8456666667,7.88216666667,6.71641666666,27.117,7.85791666667,8.21750000001,8.00450000001
674.69,8.46749999999,48.36075,4.51983333333,52.91725,7.86258333333,6.67241666667,27.1695833333,7.90316666668,8.22283333332,8.04608333333
675.02,8.32775000001,48.2410833333,4.37183333333,52.8345,7.72308333333,6.53658333333,27.0493333333,7.73083333333,8.02108333333,7.87725
675.35,8.26783333333,48.4123333333,4.2765,52.9490833334,7.64975,6.46508333333,27.0745,7.67341666667,7.96358333333,7.82941666667
675.67,8.31433333332,48.54225,4.24766666667,53.0390833333,7.6225,6.45608333333,27.16,7.71008333334,7.96308333333,7.89016666668
676.00,8.31625000001,48.5004166667,4.20883333333,52.9869166667,7.60433333333,6.45541666667,27.0843333333,7.63391666667,7.87833333334,7.83758333334
676.32,8.46716666667,48.6939166667,4.35383333333,53.16375,7.69491666667,6.59458333333,27.2311666667,7.74383333333,7.99674999999,8.01083333332
676.65,8.45925,48.6245833333,4.39883333334,53.0745833333,7.71775,6.60066666667,27.1728333333,7.772,7.98,8.01991666666
676.97,8.51241666666,48.7926666666,4.49925,53.2634166667,7.82291666666,6.67575,27.2715,7.86625000001,8.05166666666,8.09891666666
677.30,8.56866666667,48.8874166667,4.5675,53.3776666667,7.83350000001,6.69808333333,27.3331666667,7.92716666667,8.07066666667,8.12241666668
677.63,8.5585,48.8651666667,4.61083333334,53.3968333333,7.85441666667,6.72583333333,27.3115833333,7.95408333334,8.12241666668,8.12416666666
677.95,8.45525000001,48.85175,4.55266666667,53.3285,7.76183333333,6.63891666667,27.2398333333,7.91683333334,8.04224999999,8.01975
678.28,8.45091666666,48.88825,4.55583333333,53.4031666666,7.74341666667,6.66233333333,27.2678333333,7.89258333334,8.05449999999,8.00941666667
678.60,8.49066666666,48.856,4.57066666667,53.3521666667,7.76316666667,6.67241666667,27.26475,7.94816666668,8.10325,8.01233333334
678.93,8.46599999999,48.6755833333,4.50825,53.1718333334,7.70858333333,6.6095,27.0728333333,7.89641666666,8.05275000001,7.97208333334
679.25,8.38683333333,48.6246666667,4.44575,53.12975,7.69258333333,6.52175,26.9729166667,7.84925,8.00383333332,7.92608333333
679.58,8.42575,48.7053333333,4.50316666667,53.18325,7.74883333333,6.538,27.0441666667,7.91149999999,8.07425000001,7.95741666667
679.90,8.35441666667,48.6150833333,4.43958333333,53.0515833333,7.71791666667,6.42991666667,26.951,7.85325000001,8.02141666667,7.86725000001
680.23,8.45966666667,48.8055833333,4.52383333334,53.2434166666,7.81158333334,6.50583333333,27.0670833333,7.94574999999,8.11341666668,7.96691666667
680.55,8.45633333334,48.6988333333,4.51608333333,53.1471666667,7.79016666666,6.49975,27.0631666667,7.92391666666,8.07416666667,7.95583333334
680.88,8.39733333334,48.5759166667,4.42216666667,53.0089166667,7.71625,6.44766666667,26.9684166667,7.85433333334,8.00749999999,7.86466666667
681.20,8.35866666667,48.6030833333,4.32366666667,53.0663333333,7.62258333333,6.37666666666,26.9225833334,7.81391666668,7.91983333334,7.77125
681.53,8.32133333333,48.4488333333,4.28441666666,52.9910833333,7.58125,6.34866666667,26.8569166667,7.79333333334,7.91249999999,7.71583333333
681.85,8.34716666666,48.4751666667,4.24758333333,52.9445833333,7.58508333333,6.34816666667,26.8288333333,7.79125,7.90149999999,7.67975
682.18,8.35083333333,48.542,4.28733333333,53.0725833333,7.58308333333,6.37975,26.8801666666,7.82716666666,7.92433333334,7.73975
682.50,8.43216666666,48.7289166667,4.426,53.31425,7.68158333333,6.46408333333,27.1246666667,7.90391666667,8.00108333333,7.82033333333
682.83,8.46700000001,48.6221666667,4.47208333334,53.2409166667,7.67225,6.4865,27.1291666667,7.88158333334,8.04066666666,7.83741666666
683.15,8.43891666666,48.5974166666,4.41783333333,53.2523333333,7.63483333333,6.47475,27.09325,7.88875000001,8.01816666666,7.82333333333
683.48,8.59041666667,48.75875,4.50841666667,53.3953333333,7.76233333333,6.66725,27.30575,8.02483333333,8.15475000001,7.99233333334
683.80,8.48616666668,48.4695,4.42325,53.1673333333,7.69291666666,6.60791666667,27.1903333333,7.90991666667,8.05966666667,7.90691666667
684.13,8.51166666667,48.59925,4.41083333333,53.1966666667,7.69566666667,6.62391666667,27.2020833333,7.94658333334,8.07966666666,7.92358333333
684.45,8.51799999999,48.6385833333,4.44125,53.29,7.74441666667,6.67508333333,27.2319166667,7.98008333334,8.10908333334,7.98000000001
684.78,8.56116666666,48.685,4.54816666667,53.4085833333,7.81583333334,6.758,27.3050833333,8.04741666666,8.201,8.08933333332
685.10,8.63816666667,48.8105833333,4.64116666667,53.4634166667,7.90641666666,6.86041666666,27.392,8.10649999999,8.22275000001,8.20150000001
685.43,8.54958333334,48.66725,4.63383333333,53.3454166667,7.82916666667,6.78716666667,27.343,8.08699999999,8.14900000001,8.1865
685.75,8.54466666667,48.6325833333,4.644,53.2978333333,7.84983333334,6.83025,27.3394166667,8.08524999999,8.10958333333,8.21791666666
686.08,8.50466666666,48.6775,4.58891666666,53.2691666667,7.81208333332,6.81416666667,27.2505,8.05691666667,8.07158333332,8.20366666667
686.40,8.57366666667,48.9345833333,4.655,53.43525,7.88491666666,6.92591666667,27.3011666667,8.12141666668,8.10883333333,8.24733333333
686.72,8.63475,48.9891666667,4.72358333334,53.4601666667,7.96941666666,6.97408333333,27.37675,8.16491666667,8.1435,8.33041666667
687.05,8.57191666666,48.73125,4.68675,53.3094166667,7.88558333334,6.87508333333,27.1425,8.08525,8.0705,8.21808333332
687.37,8.49466666666,48.8340833333,4.63208333334,53.4034166667,7.82249999999,6.80983333333,27.1265833333,8.02108333333,8.023,8.11133333334
687.70,8.36183333333,48.7928333334,4.51633333333,53.4216666666,7.76241666667,6.71625,27.08475,7.89933333332,7.92424999999,7.99608333334
688.02,8.4045,48.84175,4.57066666666,53.43325,7.78533333334,6.736,27.14925,7.96650000001,8.03558333333,8.04250000001
688.34,8.33324999999,48.66575,4.50116666667,53.1798333333,7.7335,6.66558333334,27.0130833334,7.89375000001,7.98899999999,7.95624999999
688.67,8.247,48.5318333334,4.40166666667,53.0365833334,7.63516666667,6.58991666667,26.9388333334,7.86333333334,7.91316666666,7.87449999999
688.99,8.12458333334,48.5135,4.228,53.0825,7.51025,6.46216666667,26.8086666667,7.72208333334,7.77516666666,7.72091666667
689.32,8.03566666667,48.4603333334,4.115,52.9833333334,7.39483333333,6.30366666667,26.6835833333,7.59533333332,7.71891666667,7.57591666667
689.64,7.94741666668,48.1560833333,4.01133333334,52.75,7.23675,6.18491666667,26.5781666667,7.51083333334,7.59933333334,7.46683333333
689.96,7.77483333333,47.8930833333,3.85408333333,52.5624166667,7.0665,6.01133333334,26.4715,7.40791666666,7.44491666666,7.32766666667
690.29,7.68216666666,47.7483333333,3.75325,52.3688333333,6.92508333333,5.91041666667,26.3386666667,7.30616666667,7.41208333332,7.18458333333
690.61,7.57199999999,47.71425,3.64291666667,52.3571666667,6.80358333334,5.81916666667,26.3528333333,7.23625000001,7.29224999999,7.09525
690.94,7.64391666666,47.82525,3.64741666667,52.3910833333,6.8075,5.8465,26.4715,7.28699999999,7.30316666667,7.155
691.26,7.65391666666,47.708,3.63816666667,52.304,6.78541666667,5.84508333333,26.45075,7.23841666667,7.28483333333,7.14683333333
691.58,7.65958333334,47.8689166667,3.58383333333,52.4469166666,6.7985,5.86125,26.5796666666,7.23716666666,7.23724999999,7.18375
691.91,7.69516666667,47.9269166667,3.61425,52.4996666667,6.83308333333,5.919,26.7108333334,7.25975000001,7.25433333333,7.25066666666
692.23,7.78316666666,48.0295,3.71641666667,52.5835833333,6.91541666667,6.026,26.8480833333,7.30483333332,7.35658333334,7.34075
692.55,7.99191666667,48.1416666667,4.01191666667,52.6190833333,7.15433333333,6.294,27.1183333334,7.54216666666,7.68908333334,7.62458333333
692.88,8.15266666667,48.12875,4.17216666667,52.6409166666,7.33741666666,6.47116666667,27.2180833333,7.72858333333,7.82741666668,7.86391666667
693.20,8.33233333334,48.3691666667,4.33991666667,52.8149166667,7.55800000001,6.6645,27.48875,7.90841666666,8.07266666666,8.06458333333
693.52,8.5785,48.558,4.54608333333,52.9745,7.81516666667,6.83916666667,27.7269166666,8.12283333334,8.35191666667,8.28358333334
693.85,8.73816666667,48.6151666667,4.69208333333,53.0809166667,8.00491666666,7.03541666667,27.8929166667,8.30316666666,8.54316666668,8.45150000001
694.17,8.85083333333,48.7881666667,4.80858333333,53.162,8.16691666666,7.15183333334,28.091,8.46116666666,8.74499999999,8.66241666666
694.49,8.89216666667,48.5953333333,4.90025,52.9551666667,8.29050000001,7.285,28.03525,8.53008333333,8.86691666667,8.78916666667
694.82,9.084,48.8848333333,5.13133333334,53.1281666667,8.51050000001,7.47916666667,28.209,8.74716666666,9.04741666667,8.96324999999
695.14,9.01266666666,48.746,5.14116666667,52.9479166667,8.43791666666,7.39966666667,28.0815833333,8.73874999999,9.00241666667,8.92291666667
695.46,8.98808333334,48.85575,5.07008333333,53.0005833334,8.38933333334,7.37216666667,28.07425,8.75575,9.02391666667,8.86299999999
695.79,9.06074999999,49.0166666667,5.1015,53.1675,8.45525,7.37841666667,28.0836666667,8.76983333334,9.08783333333,8.86591666667
696.11,9.09283333333,49.07675,5.03633333333,53.2203333333,8.41841666667,7.34391666667,27.94725,8.79641666668,9.02866666666,8.85433333333
696.43,9.02766666666,49.1730833334,4.95608333333,53.2438333333,8.34633333332,7.29833333333,27.8645833333,8.72641666667,8.98925,8.79016666668
696.75,9.03391666667,49.2178333334,4.95391666667,53.2575,8.3305,7.265,27.7095,8.69341666667,8.92566666667,8.78441666666
697.08,9.01116666668,49.3278333333,4.92775,53.3258333333,8.28058333334,7.26491666667,27.6045,8.61750000001,8.83325,8.72224999999
697.40,8.96441666667,49.3145833334,4.88808333334,53.2984166667,8.1865,7.18791666667,27.4991666667,8.56116666667,8.67141666666,8.65725000001
697.72,8.99683333333,49.3656666667,4.89983333333,53.2868333333,8.19766666667,7.19241666667,27.3965833334,8.54799999999,8.66041666667,8.59241666667
698.05,9.04133333333,49.508,4.94558333333,53.4825,8.23275,7.20891666667,27.4124166667,8.62175000001,8.71725000001,8.61983333332
698.37,9.02116666667,49.4736666667,4.93866666667,53.4703333333,8.19241666667,7.19191666667,27.33475,8.62483333333,8.78716666666,8.66850000001
698.69,9.00424999999,49.3994166666,4.90025,53.3848333334,8.18975,7.19466666667,27.2770833333,8.56433333332,8.78783333332,8.63533333333
699.01,8.9865,49.2926666667,4.8825,53.3011666667,8.17149999999,7.179,27.164,8.52691666667,8.72924999999,8.60633333333
699.34,8.93816666666,49.26925,4.843,53.27325,8.09625000001,7.15825,27.177,8.50583333334,8.68133333333,8.59524999999
699.66,8.84841666667,49.1525833334,4.80158333333,53.20375,8.05549999999,7.09916666667,27.1666666667,8.41058333334,8.58583333332,8.46600000001
699.98,8.87249999999,49.217,4.80741666667,53.2431666667,8.09458333332,7.11591666667,27.2795,8.44058333334,8.595,8.42758333334
700.30,8.77875,49.2151666667,4.69708333333,53.2315,8.03524999999,7.03416666667,27.2855,8.38766666667,8.54775,8.31491666666
700.63,8.66225,49.0519166667,4.59141666667,53.1605833333,7.96174999999,6.97133333334,27.30825,8.34974999999,8.49974999999,8.25108333333
700.95,8.60624999999,49.0479166666,4.56233333333,53.109,8.00549999999,6.99725,27.3718333333,8.3495,8.57775000001,8.25191666667
701.27,8.56408333332,48.9411666666,4.55766666666,53.0545,8.03183333333,7.05541666667,27.4418333333,8.37733333334,8.56083333333,8.30849999999
701.59,8.45641666667,48.87025,4.43783333333,52.9691666667,7.92083333334,6.97875,27.5036666667,8.25091666668,8.40366666666,8.22700000001
701.91,8.33091666667,48.8120833333,4.25033333333,52.9165833333,7.79016666667,6.86933333333,27.5704166667,8.13291666667,8.20550000001,8.06525
702.24,8.31733333332,48.82825,4.23725,53.0158333333,7.79066666667,6.87225,27.7315833333,8.12833333334,8.14908333333,8.03066666667
702.56,8.25516666668,48.9995,4.21491666667,53.15275,7.79908333333,6.81025,27.8818333333,8.06608333333,8.10483333334,7.98791666667
702.88,8.18016666666,48.7686666666,4.16275,52.9168333333,7.83849999999,6.77458333334,27.7834166667,8.04291666666,8.08125,7.97566666667
703.20,8.23458333333,48.8753333333,4.20941666667,53.0195833333,7.90566666668,6.84458333334,27.8869166666,8.07608333333,8.15866666666,8.15883333334
703.52,8.15908333334,48.68525,4.1445,53.0040833333,7.75958333333,6.75475,27.8491666666,7.96974999999,7.98916666667,8.09141666668
703.85,8.17499999999,48.4330833333,4.15766666667,52.7836666667,7.76208333334,6.79033333333,27.8285833334,7.92158333333,7.91583333334,8.08533333334
