wavelength,Back_CamPalm,Belly_CamPalm,Breast_CamPalm,Crissum_CamPalm,Crown_CamPalm,DorTail_CamPalm,Rump_CamPalm,Throat_CamPalm,WingTip_CamPalm
777.23,26.6222666667,55.8269,45.2866,41.5274666667,25.7387333333,24.906,28.8467,39.3933333333,26.543
777.54,26.8353111111,56.0811333333,45.8086666667,41.8848,25.9870666667,24.9457333333,29.0665666667,39.7203666667,26.5412666667
777.85,26.2312666667,55.6179,45.3896666667,41.4664666667,25.5402,24.4961333333,28.5851583333,39.2742333333,25.914
778.16,26.5684888889,56.1690666667,45.7156666667,41.9018666667,25.9754666667,24.8380666667,29.0472833333,39.7671666667,26.0882666667
778.47,26.9282666667,56.36,45.862,42.0702,26.2939333333,25.1064666667,29.5763333333,40.1152666667,26.4116
778.78,27.832,57.1227,46.9082,42.8256,27.2188666667,25.858,30.450575,41.0255333333,27.0808
779.09,28.5068222222,57.5500666667,47.2674,43.3131333333,27.7428666667,26.3063333333,30.5261666667,41.4187333333,27.7476666667
779.40,28.816,57.2880333333,47.3925333333,43.1418666667,27.7454666666,26.4380666667,30.7885666667,41.6456333333,27.7355333333
779.71,28.7344666667,57.4835,47.2722,43.1248666667,27.6182666666,25.8676666667,30.3187833333,41.5292666667,27.257
780.02,28.7766222222,57.3250666667,46.7534,42.8534666667,27.2486,25.4109333333,30.1550833333,41.4803666667,26.7126
780.33,28.6249555555,56.8888,46.1506666667,42.3294666667,27.1418,25.4458,29.877475,41.2899333333,26.4776666666
780.64,28.7689111111,56.8492,45.9311333333,42.2325333333,27.1501333333,25.2264,30.0418333333,40.9256666667,26.1728666667
780.95,28.6771777778,57.0390666667,45.8802666667,42.2396,27.1773333333,25.3959333333,30.179775,40.5676333333,26.0781333333
781.26,29.2840666667,57.3729,46.2239333333,43.0513333333,27.6521333333,26.029,31.0414916667,41.2859333333,26.6562666667
781.57,29.6488888889,57.2421,46.6402666667,43.2092,28.0496,26.6770666667,31.5096166667,41.5623333333,26.9834666666
781.88,28.8712444445,56.1935666667,45.7576,42.7006666667,27.395,26.0766,30.8620333333,40.6990666667,26.3636666667
782.19,28.5081777778,56.0981,45.4390666667,42.5032666667,27.2218,25.9834666667,30.7005416667,40.3443666667,26.3089333333
782.50,27.9530666667,55.6151333334,45.1509333333,42.1136666667,26.9015333333,25.6044,30.6512333333,39.7197666667,25.7753333333
782.81,27.3646444445,54.7150333333,44.348,41.2368666667,26.2007333333,25.0066666667,29.7375666667,39.2182,25.0977333333
783.12,27.0651777778,54.0272666667,44.1046,40.7792666667,26.1436,25.2682,29.7491666667,38.9724333333,24.964
783.43,27.1969555555,54.4342666667,44.6794,41.167,26.4409333333,25.4721333333,30.0949166667,39.1716,25.7364666667
783.74,26.8016444445,53.8495666667,44.3296666667,40.5829333333,25.6730666667,25.1013333333,29.5594,38.7399,25.3566
784.05,26.2887555556,53.6492666667,44.3768666667,40.2988666667,25.4766,24.9520666667,29.0841333333,38.1922666667,25.1776666667
784.36,26.2108666667,53.3646666667,43.9999333333,39.7720666667,25.0883333333,24.735,28.6936833333,38.1168666667,24.718
784.67,26.1913333333,53.0542666667,43.8772666667,39.6054666667,25.0210666667,24.4181333333,28.4248833333,38.3122333333,24.5647333333
784.98,25.5168,53.1678,43.5366,39.5122,24.3263333333,23.525,27.9551916667,38.2811,23.827
785.29,25.8162444445,54.1836666667,44.3519333333,39.9528,24.5764,24.0862,28.4116583333,38.7099333333,24.0861333333
785.60,24.532,53.0976666667,43.1631333333,39.0092,23.0378666667,22.6558,27.51115,37.3977,22.7931333333
785.91,24.6091333333,53.2361666667,43.1951333333,39.4352,23.2127333333,23.0656,27.5838333333,37.4522333333,23.0891333333
786.22,25.0352888889,54.2107333333,43.7266666667,40.4811333333,23.6150666667,23.3803333333,28.0510166667,37.4883333333,23.3979333333
786.53,24.6677555556,54.3531,42.9778666667,40.1048666667,22.8964,22.7680666667,27.7972583333,37.1125333333,22.8730666667
786.84,24.7033555556,54.1467666667,42.8996666667,39.9084666667,22.9509333333,22.5742,27.522825,36.5239666667,21.9977333333
787.14,25.0750666666,55.0573666667,43.6048,40.9066666667,23.7727333333,23.174,28.5293083333,37.2488666667,22.754
787.45,25.1717555555,55.5317666667,43.4265333333,40.9648,23.591,23.2455333333,28.695875,37.3929333333,23.0318666666
787.76,25.0420222222,55.5456666667,43.4173333333,41.3431333333,23.6772,23.4119333333,28.723125,37.5602333333,23.4387333333
788.07,24.5640222222,55.2708,43.2958,40.6645333333,23.1242,23.269,28.6522666667,36.9963666667,23.3602
788.38,24.1077111111,54.9788,42.7750666667,39.9734,22.6848,23.1737333333,27.999025,36.3289666667,23.2429333333
788.69,25.0527111111,55.4222333333,43.3881333333,40.5280666667,23.3306666667,23.6339333333,28.46675,36.8496333333,24.0209333333
789.00,26.3305333333,56.5699333333,44.3992,41.5986666667,24.4462666667,24.9635333333,29.4383333333,37.9806333333,24.7754
789.31,26.6542444445,57.0647666667,44.7664666667,41.9214,24.8832,24.9892,29.8249166667,38.3226666667,25.1326666667
789.62,26.7449777778,57.6549666667,44.9522,41.9492666667,25.1378,25.0777333333,29.947525,38.9489333333,25.6893333333
789.92,27.5437111111,58.1454,46.0918,43.0349333333,26.2686666667,26.4125333333,30.8003333333,39.9282,26.7441333333
790.23,27.513,58.1527,45.7721333333,42.7500666667,26.0056,26.4834,30.8506916667,39.9223,27.1556
790.54,27.8282222222,57.2587333333,45.5388,42.4971333333,25.9650666667,26.4534666667,30.8592666667,40.0112666667,27.1661333333
790.85,28.0695555556,56.9062666667,45.4634,42.8742,26.1478,26.5982,31.2241083333,40.5447,27.6076666666
791.16,27.3366888889,55.8116666667,44.6158,41.7272666667,25.413,25.5632666667,30.2311166667,39.6534333333,26.8746
791.47,28.4682444444,57.0481,45.182,42.8168666667,26.7312,26.8252666667,30.8817916667,40.2699666667,27.7699333334
791.78,29.5806,57.3623,46.1623333333,43.5012666666,27.6348,27.7508,31.7803166667,40.7622333333,28.6434666667
792.08,29.182,57.4336,46.1593333333,43.4336,27.7108666667,27.6459333333,31.8008833333,40.8291333333,28.2773333333
792.39,29.2588444444,57.8364666667,46.5056,43.3361333333,28.1648,27.8664,31.6361,40.8026666667,29.1196
792.70,29.4104888889,58.3198,46.6849333333,43.7382666667,28.0,28.4140666666,31.8722,41.0685,29.455
793.01,29.3538888889,57.9500333333,46.6968666667,43.6956666667,28.1703333333,28.4300666667,32.0161083333,40.8814666667,29.384
793.32,28.9012666667,58.2166,46.5067333333,43.4746666667,27.6630666667,27.8536666667,31.928775,40.7934666667,29.4587333333
793.62,29.6879777778,58.7647666667,47.2766,44.1651333333,28.5335333333,28.7,32.5815916667,41.3862333333,30.4744
793.93,29.6576888889,59.1883,47.2140666667,44.2557333333,28.6962,28.8560666667,32.539025,41.1869,30.818
794.24,29.9236888889,58.8542333333,47.6442666667,44.2711333333,28.897,29.5204,32.27625,40.7546666667,30.8035333333
794.55,31.2135111111,60.1835,48.8026666667,45.6076666667,30.2285333333,30.9868666666,33.7491416666,41.5162333333,32.0156
794.86,30.7368,59.1397666667,48.2378,44.7848,29.3848,30.1255333333,33.2966583333,40.8750333333,31.583
795.16,30.2836,59.4816,48.1428,44.7881333333,28.9114,29.3504666667,32.8972916667,40.7959,31.2045333333
795.47,30.1216666667,59.0739666667,47.7344666667,44.0482666667,28.4102,29.1522666667,32.2513083333,40.2021333333,31.1434
795.78,30.0079333333,58.7268333333,47.4596666667,43.7924,27.9369333333,28.8434,32.1034,40.1220666667,30.6260666667
796.09,29.4616666667,57.9274666667,46.7670666667,43.1533333333,27.2454,28.0544,31.3560083333,39.5513,29.873
796.40,29.4547111111,57.8472,46.7724,43.3891333333,27.0192,28.0881333333,31.2305166667,39.5185,29.8386
796.70,30.4395777778,57.5729,47.0245333333,43.4055333333,27.4402,28.4385333333,31.5332333333,39.8443333333,30.0432666667
797.01,29.2994888889,57.3918,46.7609333333,43.0356,26.7196,27.0733333333,30.7428166667,39.3074333333,28.883
797.32,29.7465333333,58.0363,47.4034,43.6899333333,27.2133333333,27.6292,30.975375,39.7443333333,29.5662
797.63,29.5044888889,58.2254333333,47.0022,43.5192,26.9844666667,26.9844,30.8961416667,39.3077,29.4723333333
797.93,29.5700444444,58.5514333333,47.4047333333,43.9829333333,27.2338666667,27.1790666667,30.9157916667,39.7012,29.8505333333
798.24,30.1574,59.3945333333,47.8900666666,44.7884666667,27.8839333333,27.6737333333,31.6359083333,40.5995333333,30.4788
798.55,31.1500444444,59.8189666667,48.4039333333,45.4388666667,28.9686666667,29.1098666667,32.3940333333,41.0342666667,31.5346666667
798.85,31.5832444444,59.9073333333,48.59,46.1471333333,29.4435333333,29.6598666667,33.22895,41.5150666667,32.2202
799.16,31.2734222222,59.6050666667,48.3034,45.8894666667,29.4029333333,29.5670666667,32.7180583333,41.0520666667,32.0062666667
799.47,31.9781333333,60.1609,48.9772666667,46.5278,30.7892,30.7386,33.5142,41.8971,33.1882
799.78,32.7608888889,60.5195666667,49.4043333333,46.9583333333,31.3688666667,31.5019333333,34.3678166667,42.4525333333,33.986
800.08,31.5419333333,60.1187666667,48.4602666667,46.3002,30.4081333333,30.6461333333,33.28345,40.8455333333,33.2176
800.39,31.8932222222,60.3747,48.7650666667,46.8360666667,30.7724,31.5672666667,33.6837416667,41.4564333333,33.8483333333
800.70,32.4083555556,61.5514333333,49.5084,47.2618,31.2671333333,31.8823333333,34.2452333333,41.7453333333,34.3229333333
801.00,31.5691777778,61.5305666667,49.3196666667,46.5648,30.8026666666,31.4898,33.813025,41.0443,33.6736
801.31,31.8725555555,61.4240666667,49.2190666667,46.5084666667,30.7534,31.2900666667,33.69715,40.5538,33.6636
801.62,31.3990222222,61.1006666667,49.3278666667,46.2557333333,30.902,31.3340666667,33.6015666667,40.1952333333,33.3404666667
801.92,30.3133333333,60.1673666667,48.4044,45.4272666667,29.9002666667,30.0642,32.6032833333,39.6829666667,32.4571333333
802.23,30.4027333333,60.0909666667,48.9446666667,45.4294,29.8763333333,29.9346,32.0370166667,39.4031333333,32.2562
802.54,30.9097777778,60.8250666667,49.8710666667,46.5046666667,30.0772,30.4016,32.62435,40.0036666667,32.9428
802.84,30.8996222222,61.1646,49.4439333333,46.1365333333,30.2502,30.041,32.9088083333,39.9255,33.0122666667
803.15,30.6892222222,60.3767666667,49.0546,45.4237333333,29.8982666666,29.6196666667,32.1762166667,39.0771,32.2185333333
803.46,31.7982666667,61.1454666667,50.184,46.5441333333,31.0268,30.8582666667,33.4453833333,40.2873666667,33.2106666667
803.76,32.6949111111,60.9242,50.3489333333,46.6368666667,31.4477333333,31.3585333333,34.0219416667,40.2041333333,34.2835333333
804.07,31.8775777778,58.9298,48.8212,45.8904666667,30.8088666667,30.5765333333,33.108425,39.3762666667,33.4858
804.38,32.3978444444,58.9131,48.9203333333,46.2595333333,30.9633333333,30.2072,33.2087833333,39.582,33.5149333333
804.68,32.3973777778,59.216,49.1393333333,46.3530666667,31.1596666667,30.3428,33.2468,40.0764666667,33.8075333333
804.99,32.9682,59.6605,49.2807333333,46.8930666667,31.3692,30.5511333333,33.2995916667,39.9928,34.4430666667
805.30,33.0842666667,59.3,48.872,46.7826666667,31.6867333333,30.7072666667,33.2544,39.6012666667,34.3490666667
805.60,33.2072666667,60.3925333333,49.0658,47.3502,31.9664666667,31.1596666667,33.7986,40.5053,34.8598666667
805.91,33.2075333333,60.3191333333,49.0605333333,47.0438666667,32.4411333333,31.3456666667,33.7940666667,40.5913333333,34.5955333333
806.21,33.9407555556,60.2143333333,50.1394,47.9956666667,32.9118666667,32.3473333333,34.4247333333,40.9467666667,35.1768
806.52,33.6013777778,60.9100333333,49.9925333333,48.56,33.1213333333,32.2953333333,34.3887,40.8662333333,35.5116666667
806.83,34.2011111111,61.1749666666,50.3182666667,48.749,33.6949333333,33.0152,34.8835333333,41.2074333333,35.5676666667
807.13,33.1331333333,60.8896333333,49.0390666667,48.1305333333,32.8454666667,32.3798666667,34.173225,40.1914,34.3542666667
807.44,33.6196666667,61.4785666667,49.5628666667,48.3923333333,33.5462,32.7328,34.53075,40.9200333333,34.7016
807.74,34.1390888889,61.3987666667,49.6768666667,48.6659333333,34.086,33.9794666667,34.9914333333,42.269,35.3402
808.05,34.0606222222,60.7092666667,48.9398,48.2760666667,33.8063333334,33.9053333333,34.9608666667,42.2807666667,34.8208666667
808.35,33.1784444444,59.9581333333,48.1066666667,47.4133333333,32.6095333333,33.3868,34.1113,41.9201,33.7827333333
808.66,34.5110444445,61.4747,49.6620666667,49.0169333333,33.7173333333,34.9231333333,36.2499833333,43.6865666667,35.6376
808.97,34.4044444444,61.0336666667,49.1057333333,48.2151333333,33.7282666667,34.9360666667,35.8419166667,42.8145,35.5477333334
809.27,33.507,59.7316333333,47.6390666667,47.1801333333,32.9286666667,33.8078,35.1468666667,41.9954666667,34.8581333333
809.58,33.0188222222,60.1238666667,47.2022,46.4109333333,32.6618666667,33.4211333333,34.2705583333,42.1062,34.3484666667
809.88,34.0546888889,59.9287,47.6022,45.8422,32.9053333333,33.9041333333,34.6522416667,43.2780333333,34.4906666667
810.19,33.2362222222,59.8138333333,46.7314666666,45.5082666667,32.4665333333,33.1308666666,33.9216333333,42.8231666667,34.7023333333
810.49,33.4376666667,59.1657333333,46.8834,45.1102666667,32.4989333333,33.0524,33.7424833333,43.0444,34.5446
810.80,32.3832222222,58.5625333333,46.0852,44.2014,31.5234,32.3176,33.6065666667,42.0023666667,33.7428
811.10,32.3586444444,58.8554666667,46.249,44.3692666667,31.9967333333,32.2389333333,33.6237,41.4161,34.1519333333
811.41,32.1695555556,58.4289333333,46.4172666667,43.7158,31.9534,32.5602,33.65655,40.9602333333,34.3808
811.71,32.4736666667,58.8368,46.7762,43.6242,32.6168666667,32.5747333333,33.984325,40.7543333333,34.8167333333
812.02,31.7343555556,58.6940666667,46.1972,43.0644666666,32.4627333333,31.7029333333,33.0004083333,40.0811,33.8028666667
812.32,31.7077555555,58.7722666667,46.589,43.4414,32.7627333333,31.6905333333,33.23175,40.3416,33.8607333333
812.63,33.2506666667,59.9102333333,47.7792666667,44.6298666667,33.9581333333,33.1278666667,34.2703666667,41.9339,35.1562
812.93,32.8367111111,58.9837666667,47.1749333333,44.4099333333,32.7906666667,31.7226666667,33.6768916667,40.5557,34.5134
813.24,32.0980888889,58.7834333333,46.5886,44.2338666667,32.5368666667,31.515,33.0150166667,39.4414333333,33.8614
813.54,32.8196,58.9133666667,47.2381333333,44.7533333333,32.6318666667,31.8528,33.4968416667,40.039,33.6276666667
813.85,33.1664222222,59.1926,47.5994666667,44.9827333334,32.9102666667,32.0466,33.6593083333,40.1165333333,33.9983333333
814.15,34.7984888889,60.2719,49.1450666667,46.5977333333,34.1624,33.6182666667,34.6857583333,41.3860333333,34.8963333333
814.46,34.9915111111,60.0935,49.1326666667,46.5646666667,34.0560666667,33.6906,34.4654416667,42.2745,34.1752
814.76,35.4623333333,61.6994666667,49.8296666667,47.9336,34.8798,33.5954,35.015325,42.8921666667,34.0935333333
815.07,34.9825555555,61.4703,49.9214,48.1152666667,34.9739333333,33.6823333333,34.9617416667,43.1326,33.4903333333
815.37,34.6255555555,60.3651,49.0308666667,47.2490666667,33.9244,32.6293333333,34.0101416667,42.2815666667,32.7509333333
815.68,35.5698444444,60.6999666666,49.8166,47.896,34.9720666667,33.1114666667,34.7951083333,42.9449666667,33.1968
815.98,34.6113555556,60.6951666667,49.2919333333,47.4525333333,34.2313333334,32.0983333333,34.391125,42.2107,32.0034666666
816.29,33.9889111111,60.5351333333,48.825,46.6667333333,33.9687333333,31.8624666667,34.18855,42.0888666667,31.2446
816.59,34.3351555555,61.1751666667,49.1045333333,47.3656,34.242,31.8478666667,35.0055666667,42.1408666667,31.35
816.89,34.3485333333,60.8417666667,48.6378666667,46.6328666667,34.6024666667,31.7765333333,35.408225,42.1235666667,31.1084666667
817.20,34.1734888889,61.8192666667,48.929,46.7355333333,34.3140666667,31.372,35.571875,42.7224333333,30.3398
817.50,32.5706666667,61.0753,47.441,45.514,32.9030666667,29.6946,34.2343583333,41.7119,28.7998
817.81,32.6151333333,61.9234666667,47.4074,45.5050666667,32.9041333333,29.5034,34.8863416667,41.1617,29.3350666667
818.11,30.8560222222,59.0392333333,45.4464666667,43.9633333333,31.2679333333,27.9745333333,32.83195,40.0480333333,28.5726
818.41,30.5325111111,58.5721666667,44.9073333333,43.9922666667,30.1301333333,27.0296,32.158725,39.7476,27.7160666667
818.72,29.9948666667,58.0719,44.7575333333,43.4014,29.6363333333,27.0,32.2035666667,39.0833666667,27.1289333333
819.02,28.7594666667,57.7986333333,43.5016666667,42.5494,28.4248666667,25.7656666666,31.1639416667,38.4796,25.8681333333
819.33,28.2753777778,57.8244333333,43.9888666667,42.6358,28.0474666667,25.5438,31.057225,38.3089,25.7878666667
819.63,28.9440222222,57.8235666667,44.2186,43.5958,28.5164666666,26.4285333333,31.62175,38.8402,26.5508
819.93,29.1464222222,57.9127666667,44.9159333333,44.0905333333,28.5594666667,26.6982,31.6502083333,39.7475,27.1450666667
820.24,28.6291333333,57.5187333333,44.493,43.7893333333,28.1451333333,26.5337333333,31.1188916667,39.4953666667,27.0651333333
820.54,28.9194666667,57.6633666667,44.3723333334,43.7714666667,28.3488666667,26.9379333333,31.3222,39.4995,27.4620666667
820.85,29.2410444445,57.6181666667,44.7916,43.8183333333,28.4958,27.0822666667,31.5177166667,39.5259333333,27.8583333334
821.15,29.1724888889,57.3342666667,44.7517333333,43.6296666667,28.2761333333,27.1066,31.2823916667,39.5915666667,27.802
821.45,29.8439777778,58.3966666667,45.5357333333,44.312,28.9307333333,27.8508,32.1014333333,40.239,28.3874
821.76,29.9585555555,58.5007,45.5136,44.3646666667,29.1691333333,28.0740666667,32.24855,40.2406333333,28.7269333333
822.06,30.0678666667,58.7317666667,45.7554,44.6131333333,29.3624666667,28.1594,32.3482166667,40.4632,28.9247333333
822.36,30.2025777778,58.829,45.9221333333,44.8802,29.5164666667,28.3302,32.595325,40.7079,29.1246666667
822.67,30.2354666667,58.6422666667,45.7836666667,44.7886666667,29.3852666667,28.3664,32.437675,40.6639666667,29.0744
822.97,30.1676222222,58.8730666667,45.9276,44.7713333333,29.4436,28.3744,32.48085,40.7081333333,29.0632
823.27,30.2003333333,58.946,45.8352666667,44.6716,29.5136,28.4526666667,32.4553083333,40.7100333333,28.9973333333
823.58,30.4778444444,59.2560333333,46.1904666667,44.9572,29.7541333333,28.7494,32.6924916667,41.0580666667,29.2376
823.88,30.4137555555,58.9401666667,46.1543333334,44.8888,29.7354666667,28.7419333333,32.52685,40.9586,29.2120666667
824.18,30.3663555556,59.0993333333,46.1388,44.8476666667,29.8162,28.8176666667,32.5479083333,41.0686666667,29.1083333333
824.49,30.2194666667,59.1242666667,46.0914,44.9583333333,29.9168,28.7577333333,32.6365416667,41.118,29.0712666667
824.79,29.9000888889,58.4949,45.69,44.4139333334,29.5447333333,28.5091333333,32.3195583333,40.6204333333,28.6529333333
825.09,29.8415777778,58.3599333333,45.7889333333,44.3729333333,29.6622666667,28.4169333333,32.3508916667,40.7326666667,28.3935333334
825.39,30.0938666667,58.0993,45.5713333333,44.387,29.8160666667,28.5731333333,32.3999166667,40.6089666667,28.3249333333
825.70,30.0366666667,57.7302666667,45.5031333334,43.849,29.6578,28.4707333333,32.13275,40.4099333333,28.1062666667
826.00,30.3278222222,58.0297,45.7917333333,44.1884666666,30.2433333333,28.5667333333,32.639625,40.5278,28.4228666666
826.30,30.5446444444,57.5161666667,45.6166,44.1254,30.2639333333,28.456,32.65135,40.4907,28.3878666667
