wavelength,Back_CyiCyif,Belly_CyiCyif,Breast_CyiCyif,Crissum_CyiCyif,Crown_CyiCyif,DorTail_CyiCyif,Patch10_CyiCyif,Rump_CyiCyif,Throat_CyiCyif,WingTip_CyiCyif
798.85,10.9206666666,62.6911923077,66.7645,46.1148333333,11.9653333333,8.3905,10.1861666667,11.7695,53.5748333333,16.0955
799.16,10.6926666667,63.9018461539,67.4866666666,45.8835,12.45,8.45066666667,10.6761666666,12.2156666666,54.6183333333,16.449
799.47,11.577,64.2958461538,67.5646666666,45.9413333333,13.0903333333,9.31466666666,11.0278333333,12.2253333334,54.3913333333,16.9661666667
799.78,11.7,63.8384615384,66.8,46.05,13.6833333333,9.76666666666,11.7666666666,11.8333333333,53.4166666667,17.4166666667
800.08,10.8568333334,62.5777820513,65.2723333334,45.5841666667,13.2966666667,9.24633333335,11.6368333333,11.0225,52.5066666667,16.5668333334
800.39,10.5575,61.3228461539,64.7363333334,44.8976666667,12.6386666666,9.02966666667,11.7321666667,10.8595,51.9301666667,15.9616666667
800.70,11.6918333333,62.0356923077,66.0406666666,45.347,13.7056666666,10.7953333333,12.6903333334,11.7595,53.0288333334,16.9205
801.00,11.6955,62.3817051282,66.6666666667,45.744,13.7045,11.7638333334,13.0575,12.1043333334,52.8431666666,17.9265
801.31,11.6078333333,62.3153846154,67.7926666667,46.327,13.3055,12.0583333333,13.0285,12.2833333334,53.3608333334,18.1393333334
801.62,10.5446666666,60.4605128205,66.8055,44.9878333333,11.7585,10.8915,11.4985,11.3076666667,51.2486666666,16.7188333333
801.92,9.18383333333,60.5057435897,66.5771666667,44.9695,10.7946666667,10.8305,11.0096666667,9.91733333333,50.7338333333,15.915
802.23,9.90316666668,60.3653589744,68.2455,46.107,11.1228333334,12.092,12.2533333333,10.6746666666,51.6146666666,16.9715
802.54,9.50850000002,60.1103076923,67.8053333334,45.8786666667,10.6108333333,12.003,12.1473333334,10.665,50.4881666667,16.6666666667
802.84,7.91433333333,59.5971923077,67.4673333334,45.6981666666,8.7895,10.745,11.2663333333,9.81400000001,50.2793333333,16.164
803.15,6.403,59.3861794872,67.393,44.744,7.072,9.09766666666,9.05966666669,8.81116666666,50.306,14.9273333333
803.46,5.39683333333,60.496025641,69.5238333333,44.7421666667,6.25,8.7105,8.45233333333,8.84916666666,50.9525,14.8611666667
803.76,6.17516666666,62.1426794872,70.5035,45.8835,6.57483333334,9.91199999998,9.07266666665,10.1918333333,52.3181666667,16.307
804.07,6.0335,61.9967051282,69.1755,45.2608333333,6.4515,9.319,8.7615,9.85666666666,52.6683333333,16.5471666666
804.38,8.6145,62.4547051282,69.1308333333,46.5851666667,9.313,11.331,11.1175,11.5638333334,54.1135,17.7336666667
804.68,8.65583333333,63.2110897436,68.9333333333,47.2841666667,9.43716666665,10.5118333333,11.2543333333,11.4888333333,54.924,17.7413333333
804.99,9.158,63.7860897436,68.2965,47.5358333333,9.72066666667,11.1563333333,11.4086666666,11.3116666667,55.3163333333,18.5486666666
805.30,8.51583333333,62.9697179487,67.1663333333,47.1933333333,8.862,10.5536666666,10.131,10.9956666666,54.4983333334,18.2045
805.60,7.91133333333,64.3515897436,67.3145,47.2711666667,8.75533333333,9.40333333334,9.03033333335,10.6008333333,54.2598333334,17.5106666666
805.91,7.24216666667,63.8093333333,66.746,47.0831666667,7.71833333333,9.04733333333,7.22216666665,9.32533333333,54.4641666667,16.5873333333
806.21,7.71633333334,63.1973974359,65.1588333334,46.5335,7.89266666667,9.55733333334,6.267,9.04816666667,53.6623333333,15.6091666667
806.52,9.36383333335,63.6962307693,65.5673333333,47.546,9.0695,10.915,7.73466666665,10.2471666667,54.3975,16.3725
806.83,10.1261666667,63.7436153846,64.874,47.8525,8.98350000002,11.19,7.88016666665,10.1065,54.1175,16.3513333333
807.13,10.206,63.7748076923,65.2398333333,48.494,9.55216666665,11.1575,7.94683333334,9.79000000002,53.924,16.9443333334
807.44,9.40883333332,62.9891410256,64.8371666667,48.5323333333,8.3635,10.6553333334,7.29783333332,9.5095,52.5533333333,15.742
807.74,7.04983333333,62.947,64.457,47.4116666666,5.15583333333,8.22783333333,5.40833333334,7.59683333333,51.8728333334,14.0991666667
808.05,6.41516666666,62.3745,63.491,45.695,4.07083333333,7.71533333333,4.28383333333,6.0955,50.5756666667,12.532
808.35,7.51300000001,63.1943076923,64.0326666667,45.9846666667,5.09483333333,8.3765,4.72783333333,6.54133333334,51.3168333333,13.3421666666
808.66,6.9165,64.498974359,64.6585,46.0731666666,4.66316666667,7.92066666668,4.55166666666,5.84566666667,51.8075,13.0521666667
808.97,7.17116666669,63.5629230769,63.0145,44.9978333334,4.161,7.34833333331,4.75883333333,5.0685,51.195,12.262
809.27,9.12333333331,64.9686153846,64.3746666667,46.0615,6.27516666667,8.50050000002,6.3195,6.3195,51.8913333333,13.7295
809.58,9.53699999998,67.5691025641,66.9705,47.1248333333,7.17633333334,8.39183333335,7.64366666665,6.545,54.3243333333,14.7266666667
809.88,9.80683333331,68.0428205128,67.3268333333,46.959,6.93066666667,8.84016666667,7.42566666669,6.8835,54.0311666667,15.4173333333
810.19,10.3693333333,68.7660897436,68.087,47.0406666666,8.21516666667,9.68283333333,7.93100000001,7.9545,54.948,16.2643333334
810.49,10.2381666666,69.2052692308,67.9048333333,46.8335,8.738,10.119,7.97616666665,8.38100000001,55.0951666667,16.4998333333
810.80,10.0295,71.1652307692,69.5426666667,47.6893333333,9.51333333333,9.93133333335,8.62833333332,7.645,57.0305,16.9616666667
811.10,11.1111666667,71.9341666667,70.6846666667,48.5366666666,10.6396666667,10.9375,9.3005,9.57333333334,57.6636666667,17.3363333333
811.41,11.036,71.6233846154,70.8958333333,48.4735,9.88483333333,10.961,9.00916666668,9.90983333331,57.5826666666,16.6165
811.71,11.128,72.0585897436,72.3576666667,49.9745,10.1118333333,10.8233333333,10.0356666667,11.5346666667,57.9778333333,16.819
812.02,11.6565,71.4018076923,71.425,48.9173333334,10.121,10.7251666667,9.84383333334,11.6566666666,56.4956666667,16.3896666667
812.32,12.2021666667,71.6620256411,71.6131666667,49.0358333333,10.2738333333,11.5423333334,10.0966666667,12.8868333333,56.1135,17.504
812.63,12.6256666667,71.1365,70.8835,48.971,10.3161666667,12.2241666666,11.3956666667,13.8055,55.8485,17.4698333334
812.93,13.0968333333,70.0506410256,70.064,49.089,10.5366666667,12.3585,11.2753333333,14.7956666666,54.9236666666,18.3406666667
813.24,11.8725,70.999551282,71.0843333333,49.498,10.4668333333,11.446,11.3455,14.3075,56.0991666667,17.6458333333
813.54,11.4033333333,70.1407564102,70.1005,49.1478333333,9.3985,10.2003333333,10.5013333334,13.4335,54.8371666667,17.3935
813.85,12.3058333333,70.4647179487,70.3506666666,48.9475,9.07283333333,9.77416666665,10.9525,13.5591666667,54.5363333334,16.5663333333
814.15,14.6168333333,71.1604358975,70.7906666667,49.2923333334,11.2003333333,11.3956666667,13.1038333333,16.5936666667,54.7828333333,17.594
814.46,15.01,70.612025641,70.4678333334,49.0741666667,10.9406666667,11.3793333333,12.086,15.7408333333,54.605,17.568
814.76,15.7446666667,69.1416410257,68.8416666666,48.2978333333,11.962,11.4185,12.6005,16.1701666667,53.735,18.2978333333
815.07,14.3875,68.7687564103,68.2811666667,47.056,10.7551666667,10.1616666666,10.8738333333,13.6753333334,52.7065,17.0228333334
815.37,14.791,68.8418717949,68.5658333333,46.4625,10.945,10.2803333333,11.0638333334,13.604,53.2761666666,17.4978333333
815.68,15.2816666667,69.4990512821,69.4125,47.1586666666,11.4373333334,10.1721666667,10.5061666666,13.3476666667,53.128,17.6935
815.98,14.8801666667,68.7696666666,68.0773333333,46.474,11.1893333333,9.80249999998,9.94366666669,12.9526666666,52.7503333333,17.4425
816.29,14.3991666667,68.1643846154,67.8355,46.2131666667,9.841,9.37349999999,9.60733333335,12.0148333333,51.8935,16.503
816.59,16.1223333333,67.175974359,66.5986666666,45.737,10.2493333333,10.5666666667,9.38783333332,12.3128333333,51.4968333333,17.8005
816.89,17.2791666667,66.8686666667,66.1853333334,45.0566666667,11.3078333334,11.7671666667,10.8488333333,12.8173333333,52.209,18.526
817.20,17.5256666667,65.6028974359,65.8291666666,44.9098333333,11.7268333334,11.6623333333,10.567,12.7576666666,52.1905,19.3515
817.50,15.874,64.2756538461,64.5671666666,44.366,9.68283333335,10.047,8.63316666665,10.6256666666,51.0926666667,18.466
817.81,14.9896666666,64.6943333334,65.0315,45.0105,9.97916666665,10.2725,8.78400000002,10.2308333333,50.8803333334,18.6583333334
818.11,15.0346666667,65.5619615385,66.0955,45.6546666667,10.873,11.0365,9.13900000001,10.9138333333,51.2036666667,20.196
818.41,14.7541666667,64.5708717949,65.398,45.238,10.5385,11.1436666667,9.25066666668,11.612,51.5221666667,20.0626666667
818.72,14.2961666666,63.7477820513,64.5533333333,45.994,10.6578333333,11.1723333334,9.46333333331,12.2933333333,51.029,20.36
819.02,13.8543333333,63.8132179487,64.7861666667,45.7558333333,10.5073333334,11.6115,10.3866666667,12.1291666667,52.1911666666,20.3415
819.33,13.3881666667,64.0229615385,65.2455,45.5911666666,10.1581666667,11.6763333333,10.0936666666,11.854,52.8908333334,19.9613333333
819.63,13.3678333333,64.8572820512,65.7055,45.6826666667,11.2163333333,12.206,10.8433333333,12.5788333334,53.8726666667,20.439
819.93,12.1536666667,65.0639871795,66.2461666667,44.9553333333,10.1383333333,10.806,10.6453333333,11.6468333333,54.0676666666,18.9911666667
820.24,11.5065,65.378051282,66.8361666667,45.8465,9.93833333332,10.4046666667,10.394,11.3688333333,54.6833333333,18.129
820.54,11.623,65.8925641026,67.2736666667,46.1346666667,10.3285,10.9443333334,10.6766666667,11.6231666667,55.5078333333,18.1486666667
820.85,11.9763333333,66.4328076923,67.9265,46.357,10.6633333333,11.3995,10.8988333333,11.961,56.1098333333,18.3213333333
821.15,12.6688333334,67.1153076923,68.6985,46.5853333333,11.2923333333,11.6465,11.548,12.6688333333,57.2355,18.9015
821.45,12.9981666667,67.4916666667,69.2178333334,46.9995,11.455,11.8866666667,12.0018333333,12.9868333333,58.0451666667,18.9875
821.76,13.4,67.9674615385,69.5075,47.1381666666,11.7845,12.0341666667,12.2051666667,13.2958333334,58.419,19.357
822.06,13.478,68.1583461539,69.6783333333,47.0075,11.7543333334,12.0798333333,12.233,13.2576666667,58.776,19.362
822.36,13.2545,68.3433461539,69.6485,47.2356666667,11.7723333333,12.0581666666,12.0081666667,13.3586666667,58.723,19.3855
822.67,13.3856666666,68.9730897436,70.2973333333,47.6508333333,11.9248333333,12.2966666667,12.1741666667,13.6178333333,58.9983333334,19.7943333334
822.97,13.4655,69.1275512821,70.4423333333,47.7061666666,11.9491666667,12.3163333334,12.2471666666,13.621,59.258,19.7856666667
823.27,13.7408333333,69.3663333333,70.4453333333,48.102,12.5953333333,12.5776666666,12.4858333333,14.047,59.6211666666,20.008
823.58,13.647,69.3379102564,70.3325,47.8663333333,12.6978333334,12.7115,12.4536666667,14.1715,59.4881666667,20.1788333333
823.88,13.554,69.7382564103,70.6805,47.9906666667,12.7011666666,12.5853333334,12.3926666667,14.2335,59.8438333334,20.3431666666
824.18,13.5281666667,69.4044871795,70.225,47.8195,12.6371666666,12.4456666667,12.109,14.0976666667,59.742,20.38
824.49,13.2576666667,68.9338076923,69.5103333334,47.422,12.2626666667,12.1435,11.59,13.7436666667,59.1753333333,20.0193333333
824.79,12.956,69.1193333333,69.462,47.3485,12.0283333333,11.8276666667,11.013,13.3696666667,59.1951666666,19.9011666666
825.09,12.213,68.8516794872,69.2923333334,47.0173333333,11.8008333333,11.5258333333,10.5156666666,12.859,58.8798333334,19.1753333334
825.39,12.3513333333,68.6207564102,69.4963333334,47.2893333334,12.0246666666,11.8688333334,10.554,12.8045,58.6006666666,19.1993333333
825.70,12.3846666667,67.7094487179,69.07,46.4458333333,11.5388333333,11.4138333334,10.1141666667,12.2826666666,58.306,18.8038333333
826.00,11.8301666667,66.5299743589,68.0345,45.6766666667,11.1708333334,10.666,9.53449999998,11.4966666667,57.6126666667,18.0181666666
826.30,11.8656666667,66.0953589744,67.4463333333,45.4726666666,11.3763333334,10.6386666666,9.32000000001,11.4925,57.1641666667,18.0015
826.61,11.6481666666,65.7318333333,67.5898333334,45.1746666666,10.8256666667,10.8256666667,9.29833333332,11.3125,56.546,18.303
826.91,11.445,66.0786025641,67.9936666667,45.112,10.3665,10.6658333333,8.63749999998,10.6146666666,56.754,18.1988333333
827.21,11.873,65.7617948718,67.8351666666,44.9163333333,10.5596666667,11.0885,8.9305,10.858,56.3713333333,18.3043333333
827.51,11.9566666667,65.9321794871,67.9606666667,44.867,10.8351666667,11.2233333334,9.20466666669,11.1716666667,56.3321666666,18.4091666667
827.82,11.499,66.2090641026,68.407,45.1608333333,10.7528333334,11.4456666667,9.06583333335,11.0193333333,56.6418333333,18.7531666667
828.12,11.708,65.8711538462,68.0991666667,44.9495,10.9731666667,11.506,9.32966666667,10.9366666667,56.2351666667,18.742
828.42,12.2133333334,66.3834102564,68.1513333333,45.3343333334,11.3455,11.9818333334,9.64933333333,11.2878333334,56.4293333333,19.462
828.72,11.4251666667,66.1306538462,67.5883333333,44.8623333333,10.7936666667,11.3113333333,8.79433333335,10.7315,56.2255,19.049
829.02,10.712,66.8323846154,68.2181666667,44.9921666667,10.746,11.3391666666,8.62399999999,10.4151666667,56.7646666667,18.5258333333
829.33,10.9563333334,67.257474359,68.3735,45.3063333333,11.082,11.5838333333,8.74749999998,11.0065,57.869,18.5993333333
829.63,9.75900000001,67.2320641026,68.3403333333,45.1061666666,9.40416666666,10.7658333333,7.2765,9.1915,56.9786666667,17.986
829.93,8.83366666668,66.3881923077,67.0798333333,44.3916666666,8.34116666667,9.46966666667,5.84683333333,8.119,56.5936666667,16.476
830.23,10.3213333334,66.9738846154,66.4936666667,45.4531666667,9.75099999998,10.0276666666,7.48616666666,9.82000000001,57.106,16.874
830.54,9.34633333334,66.8988205128,65.6918333334,45.5656666667,9.21233333333,9.32716666667,6.46033333333,9.11700000002,56.785,15.7875
830.84,9.69599999999,68.0558717948,67.0205,46.0468333333,9.488,9.25933333333,6.159,9.3215,58.5516666667,15.6678333333
831.14,9.708,66.5643333333,65.5035,44.5855,9.28516666665,8.2485,6.53566666667,9.53883333333,57.1911666666,14.467
831.44,8.09716666667,66.3777179488,64.6263333333,43.5138333334,7.92533333334,7.28083333333,5.21916666667,9.128,57.4313333333,13.7883333333
831.74,7.22983333333,64.6440256411,64.8171666666,43.1905,7.7135,6.30533333333,4.81283333333,9.0165,56.9776666667,13.9553333333
832.04,7.47416666666,65.043525641,65.6275,43.1855,8.2935,6.47483333333,5.416,9.63233333331,57.374,14.2683333333
832.35,8.43666666666,65.0042692307,66.7795,43.7805,9.489,7.159,5.76866666667,10.4283333333,57.441,15.915
832.65,7.50433333334,63.8526666667,66.8236666666,43.4033333333,8.77833333333,6.3175,4.97383333334,9.79083333331,56.1256666667,15.7416666667
832.95,8.253,63.8616410256,67.7586666667,43.5935,10.244,7.113,6.26183333333,11.5766666666,57.5626666667,15.8478333333
833.25,8.86266666666,64.974,69.162,44.646,10.8741666667,8.621,6.97216666669,11.8876666666,58.3635,16.606
833.55,9.061,64.371525641,69.2923333334,44.6061666667,10.902,8.73283333333,7.09183333331,11.9006666667,57.9051666667,17.1805
833.85,8.66466666666,64.663974359,68.9155,44.3986666667,10.5131666667,8.554,6.719,11.548,57.34,17.2186666667
834.16,7.93716666667,63.9374871795,67.9558333334,43.9966666667,9.79033333333,8.461,6.74183333333,10.838,56.4731666667,17.1635
834.46,8.61583333334,64.8821410256,68.562,45.215,10.2285,9.2475,7.02966666667,11.1426666667,56.9623333333,17.5
834.76,8.879,65.2891153846,69.0806666667,45.5266666667,10.529,9.32883333333,7.20133333334,10.8973333333,56.9013333333,17.6623333333
835.06,10.3263333333,66.863974359,70.2128333333,46.4255,11.2906666667,10.454,8.07083333332,11.9148333333,58.3971666667,18.312
835.36,11.0665,67.505448718,70.4693333333,47.5488333334,11.8836666667,10.9178333333,8.64516666667,12.6113333333,58.6155,19.1176666667
835.66,11.3078333333,66.9665128205,69.2761666667,47.7013333333,12.0066666667,11.1371666666,9.28866666665,12.9543333334,57.9993333334,19.1208333333
835.96,12.094,67.1066538461,68.4063333334,47.5646666666,12.5415,12.3093333333,9.95716666668,13.3035,57.7538333334,20.096
836.26,11.8101666667,67.5596025641,68.6718333334,47.774,12.1046666667,12.4171666667,9.25316666669,12.9321666667,58.0575,20.5298333333
836.57,11.4928333333,67.6259871795,67.8118333333,47.7711666667,12.3516666667,11.2478333333,8.34366666668,12.9856666667,58.1393333333,20.7973333333
836.87,10.1903333334,68.5575256411,68.2683333333,47.2608333333,11.6991666667,10.3063333333,6.3835,11.9311666667,59.1225,20.404
837.17,10.2463333333,68.4424102564,68.721,46.8926666667,11.1196666667,9.45050000002,5.93216666666,10.9911666666,59.9896666666,20.2106666666
837.47,9.61750000001,70.2777820513,70.2625,47.1175,10.5308333333,8.96133333334,5.16566666667,10.5876666667,60.3313333334,19.0925
837.77,8.64200000002,71.1205,70.7716666666,46.0491666667,10.0616666667,7.6545,4.47533333334,10.0925,60.8643333334,19.5988333333
838.07,9.91533333335,72.3941538462,71.722,46.2818333333,10.6328333333,7.59949999999,4.76183333333,10.5023333334,60.8611666666,19.3086666667
838.37,7.542,69.8086153846,69.9328333333,44.3433333334,7.91233333333,5.99333333333,3.064,6.90233333334,58.7541666667,17.273
838.67,6.04133333334,69.0561025641,68.6568333333,41.0805,5.437,3.23366666667,0.391,2.38083333333,58.6708333334,13.5041666666
838.97,6.34233333333,70.652,69.5796666667,40.1546666667,4.86733333333,1.95416666666,-0.811,1.14316666666,60.7668333334,12.537
839.27,7.39483333333,73.8401538462,73.8698333333,42.452,5.90033333333,2.45216666667,-0.191666666665,1.03466666667,63.7546666666,12.452
839.57,6.81133333333,72.4916153846,72.1461666667,41.5145,4.45216666667,1.97883333333,-0.494666666665,0.038166666665,62.2145,11.4538333333
839.87,7.89483333334,72.7704871795,73.1358333334,41.9591666667,6.03083333333,5.95766666667,1.8275,1.791,62.0611666667,12.7193333333
840.17,8.75716666665,71.599423077,72.74,43.6441666667,7.06216666667,7.34466666667,4.202,3.5665,60.4871666667,13.1711666667
840.47,8.69433333334,68.7577948718,70.5841666667,42.5086666667,6.94183333333,7.14766666666,4.605,4.08916666667,58.5566666667,12.4056666666
840.77,11.336,67.2972948718,71.019,44.1295,9.51416666668,10.29,6.10633333331,6.41033333334,59.4468333333,15.1821666666
841.07,12.6838333333,65.5210256411,70.047,44.8795,10.0066666667,12.2491666667,6.65999999999,7.19533333334,59.3038333333,15.9975
841.37,11.393,63.6085256411,67.5456666666,44.6248333333,10.0068333333,13.6241666666,6.3895,8.553,58.8235,15.754
841.67,12.0711666667,63.6303846154,66.5638333334,45.3361666667,11.5568333333,14.2658333333,6.92733333335,10.5281666667,57.4075,15.3976666667
841.97,12.1498333333,64.0781923077,67.297,46.3235,12.675,16.5618333334,8.29833333335,14.2158333333,57.108,16.9116666666
842.27,13.0231666667,64.2137179488,67.9295,47.619,14.1775,17.7848333333,8.51366666666,15.945,57.1428333333,17.2438333333
842.57,12.6106666667,62.5001282051,65.6341666667,45.3908333334,13.9381666666,18.4366666667,7.63266666665,16.1135,54.7198333333,16.4455
842.87,14.0648333334,63.5978974359,66.7798333333,47.5491666666,17.119,20.8521666666,9.87933333333,17.911,55.9576666666,19.1555
843.17,14.4978333334,61.9770128206,66.9075,48.273,16.305,21.245,9.6385,18.4738333334,56.1848333333,19.4376666666
