wavelength,Back_SpoHyxf,Belly_SpoHyxf,Breast_SpoHyxf,Crissum_SpoHyxf,Crown_SpoHyxf,DorTail_SpoHyxf,Patch10_SpoHyxf,Rump_SpoHyxf,Throat_SpoHyxf,WingTip_SpoHyxf
435.78,12.5591666667,22.0366666666,13.8358333333,21.3554166667,9.24908333334,8.69745833333,24.8513333333,15.0315833333,17.4769583333,10.971
436.13,12.5931666667,22.132,13.88925,21.4475833333,9.30095833334,8.73729166666,24.90775,15.0660833334,17.5614166667,10.9948333333
436.49,12.5655,22.1285,13.8992916667,21.4408333333,9.26904166668,8.69558333334,24.8606666667,15.022375,17.547875,10.97825
436.84,12.5306666667,22.1475833333,13.9012083333,21.4843333333,9.24970833334,8.64725,24.8745,15.018375,17.5693333333,10.9296666667
437.20,12.5838333333,22.2394166667,13.99425,21.5484166667,9.27979166666,8.67891666666,24.9413333334,15.079375,17.6420833334,10.9874166667
437.56,12.59575,22.2931666667,14.0463333333,21.5984166667,9.31620833334,8.69229166668,24.959,15.0994583333,17.7125,11.01225
437.91,12.6200833333,22.366,14.07725,21.66325,9.33666666666,8.71687500001,25.0163333333,15.126875,17.766875,11.0203333333
438.27,12.6103333333,22.3840833333,14.107875,21.65875,9.340125,8.70675000001,24.994,15.1229583333,17.7715416667,10.9766666667
438.62,12.6325833333,22.4784166667,14.154,21.739,9.33683333334,8.73729166667,25.0461666667,15.1710833333,17.8370833334,10.9995
438.98,12.6539166667,22.5610833333,14.188375,21.8001666667,9.32916666667,8.75141666666,25.0793333333,15.1845416667,17.852875,11.0046666667
439.33,12.6775833333,22.6065,14.2155,21.83,9.32562500001,8.73845833332,25.0921666667,15.1814583333,17.8553333333,11.01775
439.69,12.6735,22.64425,14.21575,21.8624166666,9.32404166666,8.71691666667,25.1021666667,15.1628333334,17.845,10.9865
440.04,12.7011666667,22.6925,14.2442916666,21.87425,9.32291666668,8.71066666667,25.1188333333,15.1773333333,17.882125,11.0218333333
440.40,12.7221666667,22.7425,14.281,21.9281666667,9.34475,8.71366666667,25.1584166666,15.2122916667,17.9270416667,11.0385833333
440.75,12.7525,22.7913333333,14.295125,21.9580833334,9.34212499999,8.71966666667,25.1834166667,15.2302916667,17.9382083333,11.0851666667
441.11,12.73675,22.80825,14.2847916667,21.9809166667,9.33316666666,8.71091666668,25.18,15.2220833333,17.9400833333,11.0614166667
441.47,12.7285833333,22.8123333333,14.2984166667,21.9953333334,9.32291666668,8.69412499999,25.1839166667,15.2277083333,17.9471666667,11.0545
441.82,12.7593333333,22.8883333333,14.3571666667,22.0718333333,9.363,8.72345833333,25.20775,15.2650416667,18.0163333333,11.1028333333
442.18,12.7610833333,22.9346666667,14.370625,22.0998333333,9.35179166667,8.72091666666,25.209,15.25625,18.0375,11.1205
442.53,12.776,22.9779166666,14.4034166667,22.1379166666,9.36587500001,8.710625,25.2018333333,15.2654166666,18.039625,11.1385
442.89,12.8,23.0614166667,14.453125,22.1933333333,9.41625000001,8.75533333332,25.253,15.3160416667,18.140625,11.1759166667
443.24,12.8365,23.1406666666,14.5075833333,22.2459166667,9.45383333334,8.79220833333,25.2735833333,15.3551666666,18.2152916667,11.1979166667
443.60,12.8868333333,23.2053333333,14.5793333334,22.3218333333,9.47745833334,8.82633333334,25.3174166667,15.406875,18.3052083333,11.2603333333
443.95,12.90025,23.2545,14.61275,22.3793333333,9.50325000001,8.84545833333,25.34,15.455125,18.3373333333,11.287
444.31,12.92425,23.3133333333,14.6425,22.4340833333,9.52108333334,8.87270833333,25.35925,15.469,18.3652916667,11.2986666667
444.66,12.9440833333,23.36075,14.69525,22.4915,9.55904166666,8.90041666666,25.3554166667,15.4816666667,18.4309583333,11.2963333333
445.02,12.9715,23.39225,14.7395833333,22.5298333333,9.57445833334,8.92329166667,25.3760833333,15.4961666667,18.4694166667,11.3336666667
445.37,12.9955833333,23.45675,14.776375,22.5770833333,9.59145833333,8.93408333333,25.4008333334,15.5259166667,18.517,11.3385833333
445.72,12.9714166667,23.4460833333,14.7588333333,22.5584166667,9.55870833333,8.91408333332,25.34925,15.4946666667,18.4819166667,11.2988333333
446.08,12.9924166667,23.4964166667,14.7872083333,22.6158333334,9.57858333332,8.92733333333,25.3525,15.5299583333,18.5108333333,11.3164166667
446.43,12.9946666667,23.5185833333,14.805125,22.6509166667,9.57633333334,8.95529166667,25.3604166667,15.5329166667,18.5575416666,11.32675
446.79,13.01275,23.5280833333,14.8323333333,22.6655,9.58487500001,8.96499999999,25.35725,15.5449166667,18.5367916667,11.3395833333
447.14,13.0308333333,23.5985,14.8579166667,22.7230833334,9.60529166666,8.99683333333,25.3843333333,15.5610416667,18.5753333333,11.3708333333
447.50,13.03225,23.6410833333,14.8834583333,22.75025,9.61133333332,9.00629166667,25.3805,15.5587083333,18.58,11.3963333333
447.85,13.0274166667,23.661,14.8980416667,22.7740833333,9.60275000001,9.00079166667,25.3623333333,15.5349583333,18.595125,11.3878333333
448.21,13.0586666667,23.7325,14.9545833333,22.8215,9.64233333333,9.03441666666,25.3890833333,15.5745416666,18.6394583333,11.434
448.56,13.05825,23.7726666667,14.9802083333,22.8375,9.64566666666,9.03733333333,25.4005,15.602,18.6630833333,11.4581666667
448.92,13.0829166667,23.8453333333,15.0370416667,22.9113333333,9.67554166666,9.06975,25.4231666666,15.6358333333,18.7174166667,11.4825833333
449.27,13.1140833333,23.8806666667,15.063875,22.9394166667,9.69074999999,9.09691666666,25.4080833333,15.634125,18.726,11.5030833333
449.62,13.18225,23.9909166666,15.1515,23.0034166667,9.74524999999,9.14529166667,25.4715833333,15.6934583334,18.8182916667,11.564
449.98,13.1741666666,24.0080833333,15.1685833333,23.0278333334,9.71820833333,9.14070833332,25.4921666667,15.67775,18.845625,11.58675
450.33,13.21825,24.0715,15.2513333334,23.08975,9.77575000001,9.16124999999,25.5484166667,15.722625,18.91575,11.6176666667
450.69,13.2451666667,24.16175,15.3350833333,23.1940833333,9.79854166666,9.16670833333,25.6039166667,15.7483333333,19.018625,11.6525
451.04,13.2455,24.14175,15.36425,23.2046666666,9.77558333333,9.13208333332,25.6001666667,15.745125,19.0107916667,11.6363333333
451.40,13.22,24.1581666667,15.3522916667,23.2069166666,9.75774999999,9.105625,25.5628333333,15.7227083333,19.0139166667,11.5751666667
451.75,13.24525,24.2260833334,15.386625,23.2493333333,9.76929166667,9.11700000001,25.599,15.7502083334,19.0485833333,11.568
452.10,13.2120833333,24.2388333334,15.408125,23.2699166667,9.73104166667,9.092,25.5829166667,15.7334583333,19.05575,11.5318333333
452.46,13.2029166667,24.2528333333,15.3962916667,23.2903333333,9.70879166667,9.06387500001,25.5550833333,15.6851666667,19.0607916667,11.49125
452.81,13.14675,24.2645,15.3761666667,23.2616666667,9.65408333334,9.01129166667,25.5136666667,15.662375,19.0504583334,11.431
453.17,13.1655,24.3544166666,15.425125,23.3305833333,9.67995833334,9.04904166668,25.5546666667,15.7140416667,19.1151666667,11.4699166667
453.52,13.1400833333,24.3476666667,15.4385416666,23.3804166666,9.65325,9.03162500001,25.54375,15.7024166667,19.1309583333,11.4514166667
453.87,13.1848333333,24.45325,15.4942083333,23.46075,9.71829166666,9.08579166668,25.5848333333,15.7584583333,19.1840833333,11.4650833333
454.23,13.1633333333,24.5069166667,15.494625,23.4953333333,9.71262500001,9.06104166667,25.5730833333,15.7604166667,19.1955833333,11.44425
454.58,13.1699166667,24.5089166667,15.4794583333,23.4824166667,9.70274999999,9.06995833333,25.5395833333,15.7552916667,19.18475,11.4248333333
454.93,13.204,24.589,15.5256666667,23.5366666667,9.71266666666,9.09995833334,25.56,15.7910416667,19.2546666667,11.4691666667
455.29,13.2535,24.65775,15.5747916667,23.5971666667,9.75245833333,9.124,25.6393333333,15.8475833333,19.3230416666,11.4858333333
455.64,13.2635833333,24.72775,15.6383333333,23.6641666667,9.76816666667,9.13166666666,25.6660833333,15.8695,19.3705833333,11.50375
456.00,13.3216666667,24.801,15.6829583333,23.7113333333,9.80483333332,9.16091666667,25.6945833333,15.9165416666,19.4447083333,11.5513333333
456.35,13.332,24.8845833334,15.7485833333,23.7489166667,9.8085,9.16825,25.7094166667,15.945125,19.4702083334,11.5668333333
456.70,13.4146666667,24.963,15.8303333334,23.8426666667,9.866125,9.22116666667,25.7964166667,16.0402916666,19.5647916667,11.6131666667
457.06,13.4400833333,25.0304166667,15.893375,23.9104166667,9.91225,9.24658333334,25.8424166667,16.0692916667,19.636625,11.6421666667
457.41,13.4540833333,25.14025,15.95,23.9724166667,9.94579166667,9.2805,25.87575,16.1240416667,19.6945416667,11.6650833333
457.76,13.4810833333,25.2220833333,16.03225,24.0236666667,9.968125,9.28620833332,25.8995833333,16.1382083334,19.7574166667,11.6894166667
458.12,13.5343333333,25.3438333333,16.1124583333,24.1158333333,9.98716666667,9.33158333333,25.9775,16.1820833333,19.8307916667,11.7325833333
458.47,13.5435833333,25.4275833334,16.1706666667,24.18,10.0187916667,9.32987499999,26.0253333333,16.2141666666,19.893625,11.7415833333
458.82,13.5064166667,25.4678333334,16.1755833334,24.2108333333,10.0005833333,9.27933333333,26.0188333333,16.185375,19.893,11.6988333333
459.18,13.49,25.5031666666,16.2054583334,24.234,9.98441666666,9.27304166666,25.9936666667,16.166375,19.9015,11.7261666667
459.53,13.4765833333,25.508,16.2069583333,24.2236666667,9.97066666666,9.24733333333,25.9574166667,16.1334583333,19.9099166667,11.6981666667
459.88,13.4844166667,25.5825,16.25425,24.2974166667,9.99670833332,9.26262500001,26.01225,16.1572916667,19.9612083333,11.6840833333
460.24,13.5256666667,25.62975,16.3068333333,24.3696666667,10.03175,9.27829166668,26.0810833334,16.196125,20.0245,11.7095833333
460.59,13.5364166667,25.71175,16.3515,24.4284166667,10.061375,9.27766666667,26.1239166667,16.198625,20.068125,11.738
460.94,13.55275,25.7820833333,16.4047083333,24.46,10.068,9.28312499999,26.1466666666,16.20875,20.09725,11.74225
461.29,13.5935833333,25.8343333333,16.4726666666,24.5459166667,10.1005416667,9.30229166667,26.21625,16.2322916666,20.1571666667,11.7691666667
461.65,13.5906666667,25.8764166667,16.4854166667,24.5818333333,10.0889583333,9.28020833334,26.2456666667,16.2257916667,20.185375,11.7643333333
462.00,13.5910833333,25.90675,16.513875,24.5950833333,10.0961666667,9.27429166667,26.2445833333,16.2294166667,20.224625,11.7596666667
462.35,13.6368333333,26.0135,16.5889583333,24.6950833333,10.133,9.30929166667,26.31025,16.2765833333,20.3025416667,11.7815833333
462.71,13.7095,26.1081666666,16.6942083334,24.7845,10.2126666667,9.38154166667,26.4148333333,16.35325,20.3989166667,11.82125
463.06,13.7615833333,26.1915833333,16.7755,24.8994166667,10.2516666667,9.39429166666,26.5148333333,16.413875,20.472125,11.8186666667
463.41,13.8259166667,26.3516666667,16.8737083333,25.0264166667,10.308875,9.46425,26.6414166666,16.5117916667,20.5960416667,11.8749166667
463.76,13.8181666667,26.40975,16.8854166667,25.0479166667,10.289875,9.44558333333,26.6430833333,16.4920833333,20.62425,11.8425
464.12,13.8441666667,26.537,16.965875,25.1244166667,10.3239583333,9.47804166667,26.6939166667,16.555875,20.7407916667,11.8663333333
464.47,13.87825,26.6221666667,17.06125,25.2129166667,10.360375,9.51604166666,26.7246666667,16.600625,20.8334166667,11.8455
464.82,13.85875,26.6483333333,17.064875,25.2496666667,10.340125,9.46616666667,26.73,16.598625,20.8780833333,11.8053333333
465.17,13.86025,26.7408333334,17.0867083333,25.2698333333,10.3279583333,9.442,26.7361666667,16.5994583333,20.911875,11.8029166667
465.53,13.9139166667,26.8335,17.1814166667,25.3679166667,10.3795,9.45999999999,26.79625,16.6712916667,21.0007083333,11.8035833333
465.88,13.9239166667,26.9090833333,17.2279583333,25.4443333334,10.4132083333,9.46670833333,26.8495833333,16.7165,21.0400416667,11.7988333333
466.23,13.9281666667,26.9613333333,17.26775,25.4735833333,10.392875,9.45166666666,26.8529166666,16.6923333333,21.0575833333,11.8119166667
466.58,13.9511666667,27.0384166667,17.3315833334,25.5494166667,10.4379583333,9.466375,26.9,16.7452083333,21.1348333333,11.877
466.94,13.974,27.1643333334,17.3921666667,25.5999166666,10.485625,9.493,26.932,16.7852083333,21.2375833334,11.8749166667
467.29,14.029,27.2793333333,17.4919583333,25.6985,10.5372916667,9.53399999999,27.0061666667,16.83475,21.3209166666,11.913
467.64,14.0651666667,27.35425,17.5858333333,25.802,10.5952083333,9.55858333333,27.1045,16.93175,21.4035833333,11.9748333333
467.99,14.0398333333,27.4029166667,17.5910416667,25.81775,10.5974583333,9.536,27.0974166666,16.8765,21.3819166666,11.9238333333
468.35,14.0379166667,27.4645,17.6152916667,25.8468333334,10.5870416667,9.52874999999,27.1075833334,16.8852083333,21.3892916667,11.9485
468.70,14.065,27.5578333334,17.7002916666,25.9445,10.6101666667,9.569125,27.1763333333,16.925125,21.44925,11.964
469.05,14.0915833333,27.6150833334,17.7397916667,25.9725833333,10.6230833333,9.55095833334,27.2096666667,16.9510416666,21.4974583333,11.9169166667
469.40,14.0634166666,27.6659166667,17.7389583333,25.9960833334,10.6110833333,9.53150000001,27.1960833333,16.9230833333,21.5625,11.9075833333
469.75,14.0950833333,27.7555833333,17.801375,26.068,10.642,9.52770833334,27.2345833333,16.9372083334,21.627,11.9433333333
470.11,14.0838333333,27.7980833333,17.811875,26.0880833333,10.6484166667,9.50883333334,27.23675,16.948125,21.6866666667,11.9258333333
470.46,14.0885833333,27.8783333333,17.843375,26.1474166666,10.6562083333,9.51475,27.2583333334,16.9560416667,21.7351666666,11.8938333333
470.81,14.146,27.96075,17.943,26.2374166667,10.6989166667,9.56179166666,27.3046666667,17.001,21.81275,11.9390833333
471.16,14.1656666667,28.0100833333,17.9765833333,26.2825,10.71175,9.53491666666,27.32725,17.0186666666,21.8552916667,11.9659166667
471.51,14.1886666667,28.072,18.031375,26.3229166667,10.7039166667,9.54358333333,27.3395833333,17.0143333333,21.8977083333,11.9590833333
471.87,14.2258333333,28.1115833333,18.0787083334,26.4189166666,10.7187916667,9.559,27.3775833333,17.0574166667,21.9539166666,11.98075
472.22,14.20325,28.132,18.0842916667,26.4463333334,10.6893333333,9.53854166667,27.3754166667,17.0324166667,21.9837083333,11.9486666667
472.57,14.2775,28.2421666667,18.1503333334,26.5309166667,10.7417916667,9.56225,27.4515833334,17.113375,22.0887083333,12.0365833333
472.92,14.3124166667,28.337,18.2287916667,26.6245,10.794125,9.63566666667,27.47975,17.142,22.1842916667,12.0895
473.27,14.3294166667,28.42225,18.3138333333,26.68,10.823,9.68249999999,27.5235,17.196875,22.2490416667,12.0875833333
473.62,14.2974166667,28.4423333333,18.3359583333,26.7016666667,10.79125,9.66633333332,27.5124166666,17.2024583333,22.261125,12.0208333333
473.98,14.301,28.5094166667,18.3592916667,26.7771666667,10.803125,9.67566666667,27.55525,17.2377083333,22.2820833334,11.9973333333
474.33,14.2798333333,28.539,18.373125,26.78375,10.7474166667,9.63670833333,27.513,17.2066666667,22.2883333333,11.9889166667
474.68,14.2451666667,28.5406666667,18.344875,26.7798333333,10.707875,9.59200000002,27.5059166667,17.193125,22.2925833333,11.9465833333
475.03,14.1995833333,28.54625,18.3318333333,26.7895,10.6752083333,9.57958333334,27.4785833333,17.1770416667,22.2968333334,11.9033333333
475.38,14.19975,28.6309166667,18.3857916667,26.8430833333,10.7097083333,9.58987499999,27.4828333334,17.17375,22.35725,11.9479166667
475.73,14.2708333333,28.7411666666,18.4961666667,26.9348333333,10.7957083333,9.68991666667,27.5468333333,17.27525,22.4829166667,12.0663333333
476.08,14.367,28.8608333333,18.578125,27.02575,10.8705416667,9.74154166668,27.6005833334,17.3372916667,22.5740833333,12.1370833333
476.44,14.3344166667,28.89,18.592625,27.04225,10.8492916667,9.74308333332,27.5671666667,17.302625,22.5692916667,12.0861666667
476.79,14.2764166667,28.855,18.5620416667,27.0158333333,10.8055,9.68008333332,27.5049166667,17.2497083334,22.4945,12.064
477.14,14.3103333333,28.89325,18.5844166667,27.0345,10.8114583333,9.69679166667,27.5300833333,17.2566666666,22.4849166667,12.0746666667
477.49,14.3775833333,28.9650833333,18.6393333333,27.1090833333,10.855125,9.74474999999,27.54925,17.2828333334,22.5765833333,12.17475
477.84,14.4144166667,28.9999166667,18.688,27.12075,10.8883333333,9.77129166667,27.5543333333,17.2935,22.6067083333,12.22575
478.19,14.412,29.0345833333,18.7095,27.1309166667,10.9060416667,9.79412500002,27.5538333333,17.3082916667,22.654125,12.2381666667
478.54,14.4471666667,29.082,18.764625,27.16875,10.9187916667,9.83920833332,27.5613333333,17.3202083333,22.6795,12.2839166667
478.89,14.4595833334,29.106,18.8000416666,27.2069166667,10.9339166667,9.86816666665,27.5566666667,17.344375,22.690375,12.3096666667
479.24,14.48625,29.1088333333,18.809,27.2459166667,10.9274583333,9.87595833333,27.5518333333,17.379,22.6867083333,12.3084166667
479.60,14.4808333333,29.1313333333,18.8090833333,27.2505833333,10.8907916667,9.86541666667,27.5253333333,17.3569166667,22.6565833333,12.2984166667
479.95,14.4371666667,29.09475,18.781125,27.19725,10.8469583333,9.82787500002,27.4675833333,17.3085833333,22.6078333333,12.25425
480.30,14.4008333333,29.1109166667,18.780125,27.1959166666,10.8305,9.82120833333,27.4221666667,17.2764166667,22.5798333334,12.2510833333
480.65,14.3983333333,29.1305,18.7969583333,27.2034166667,10.8310416667,9.84116666668,27.3855,17.2788333333,22.6209166667,12.2570833333
481.00,14.3815,29.14175,18.7839166667,27.2324166667,10.8123333333,9.81533333333,27.3485833333,17.2669583334,22.6209583333,12.283
481.35,14.30625,29.10525,18.7477083333,27.1978333334,10.7444166667,9.76158333332,27.29225,17.196,22.552375,12.2105833333
481.70,14.2934166667,29.1725833334,18.786375,27.2458333333,10.7319583333,9.75829166667,27.2850833333,17.1915,22.5954583333,12.22
482.05,14.2735,29.19925,18.7889166666,27.2679166666,10.7083333333,9.744625,27.2796666667,17.187875,22.6009166667,12.1956666667
482.40,14.2590833333,29.2291666667,18.8025833334,27.27675,10.6922916667,9.73599999999,27.2590833333,17.1739166667,22.6275416667,12.1705
482.75,14.25725,29.26275,18.8343333333,27.30425,10.6900833333,9.73554166667,27.26675,17.1755416667,22.6545,12.1761666667
483.10,14.2335833333,29.27725,18.8334583333,27.29625,10.6732083333,9.72120833334,27.2384166667,17.1619166667,22.6529583333,12.16475
483.45,14.2134166667,29.3016666667,18.8283333333,27.3,10.6494583333,9.68908333332,27.2273333333,17.1497083333,22.6567083333,12.14175
483.80,14.2028333333,29.3215833333,18.83325,27.30575,10.6480833333,9.68887500002,27.2100833333,17.15325,22.6734583333,12.1368333333
484.15,14.20975,29.3269166666,18.842375,27.3185833333,10.6491666667,9.67987500002,27.2140833333,17.164125,22.685875,12.1393333333
484.50,14.1865,29.3505833333,18.843375,27.3253333334,10.6324166667,9.66404166667,27.21125,17.15825,22.6904583334,12.1304166667
484.85,14.1995833334,29.3939166667,18.8767916667,27.3561666667,10.6500833333,9.67420833333,27.225,17.1729583333,22.7263333333,12.1258333333
