wavelength,Back_TanCayf,Belly_TanCayf,Breast_TanCayf,Crissum_TanCayf,Crown_TanCayf,DorTail_TanCayf,Patch10_TanCayf,Patch11_TanCayf,Patch12_TanCayf,Rump_TanCayf,Throat_TanCayf,WingTip_TanCayf
626.94,21.6203333334,38.0295,28.447,35.2981666667,31.65225,11.6521666667,19.2919166667,12.3955,32.291,26.2253854166,25.3275,11.20375
627.28,21.5110833333,37.9475833333,28.3751666667,35.2340833333,31.6696833333,11.5549166667,19.1855833333,12.3348333333,32.1952083333,26.10228125,25.2488333333,11.1160833333
627.61,21.45425,37.8755,28.31925,35.21225,31.6510833334,11.48825,19.08775,12.2675833334,32.102,25.982625,25.2170833333,11.06025
627.94,21.3899166666,37.8453333333,28.2520833334,35.15525,31.6225,11.4356666667,18.99,12.1984166667,32.041375,25.8862291667,25.1591666667,11.02075
628.27,21.2705833333,37.7148333334,28.1044166667,35.021,31.5606333333,11.3586666666,18.8470833333,12.0781666667,31.9192916667,25.7888020833,25.0658333333,10.9854166667
628.61,21.2018333333,37.72575,28.0483333333,35.0233333334,31.5919666667,11.316,18.7625833333,12.0185833333,31.8837916666,25.7347083333,25.0616666667,10.97025
628.94,21.122,37.724,28.0019166667,34.9839166667,31.6221333333,11.23875,18.6229166667,11.94725,31.8355,25.700875,25.041,10.9340833333
629.27,21.1256666667,37.7965833333,28.0158333333,35.0959166667,31.7316166667,11.2480833333,18.58025,11.9791666667,31.9366666667,25.7207291667,25.1114166667,10.9551666667
629.60,21.11725,37.77875,28.0188333333,35.1020833333,31.7765,11.2728333333,18.52975,11.9755,31.9035,25.6767291667,25.1090833334,10.99125
629.94,21.0610833333,37.7398333333,27.93325,35.0883333333,31.8019166667,11.2344166667,18.4298333333,11.9115,31.8500416667,25.59509375,25.0733333333,10.92375
630.27,21.0073333334,37.6940833333,27.9418333333,35.037,31.8436,11.2715,18.38575,11.9155,31.8221666666,25.5587916667,25.065,10.9933333333
630.60,20.9735,37.69625,27.9295,35.039,31.89475,11.2734166667,18.355,11.9679166666,31.8252916667,25.5475208333,25.0865833333,11.0266666667
630.93,20.95875,37.7394166667,27.96925,35.1060833333,31.9597166667,11.2624166667,18.3169166667,11.9010833333,31.86325,25.5339583334,25.08175,11.0158333333
631.26,20.8971666667,37.7646666667,27.9185833333,35.1144166667,31.95895,11.2331666666,18.2561666667,11.8855833334,31.8911666667,25.518125,25.0555833333,11.00975
631.60,20.8825,37.79975,27.9634166667,35.1915,32.0274166667,11.2895,18.2973333334,11.94025,31.8844166667,25.5378645833,25.0871666666,11.0658333333
631.93,20.9133333333,37.9104166667,28.0565,35.3245833333,32.1557833333,11.3255,18.31025,11.96325,31.94,25.6103125,25.1540833333,11.0866666667
632.26,20.9306666666,37.9585833333,28.0936666667,35.3753333333,32.2594333334,11.38675,18.3329166667,12.00475,32.0052083333,25.6594375,25.2009166667,11.1406666667
632.59,20.9984166667,38.0193333333,28.1233333333,35.41475,32.3349166667,11.4133333333,18.3555,12.0185,32.034875,25.5957395833,25.2348333333,11.1710833333
632.92,20.9283333333,37.98275,28.1310833333,35.4186666666,32.3856333333,11.3934166667,18.3030833334,11.99025,32.0096666667,25.5499895833,25.2264166667,11.1483333333
633.26,20.8534166666,37.9605833334,28.0533333334,35.4121666667,32.3734166667,11.3176666667,18.2115833333,11.9555,31.9722916667,25.4736041667,25.1905,11.1035833333
633.59,20.8148333333,37.9419166667,28.0724166667,35.3678333333,32.3560833333,11.309,18.164,11.9623333333,31.9274583333,25.4608645833,25.14275,11.1273333333
633.92,20.8470833333,37.99175,28.1131666667,35.5221666667,32.4557333333,11.3185833334,18.1443333334,11.9605,31.9768333334,25.503,25.2281666667,11.1146666667
634.25,20.82075,38.0171666667,28.1068333333,35.5615,32.5154666667,11.31225,18.068,11.9124166667,31.975,25.4824791667,25.2374166667,11.11925
634.58,20.8086666667,38.0249166667,28.1245833333,35.6206666667,32.5693333334,11.3425833333,18.0591666667,11.9366666666,31.9922083333,25.4569375,25.2724166666,11.1741666667
634.91,20.7850833333,38.0343333333,28.1769166667,35.6385,32.65825,11.384,18.0383333333,11.91575,31.9719583333,25.4863541667,25.26875,11.21325
635.25,20.7828333333,38.1026666667,28.189,35.6813333334,32.7492,11.38775,18.0103333333,11.9126666667,32.0540416667,25.49653125,25.33275,11.2603333333
635.58,20.743,38.1085,28.2195833333,35.7548333333,32.8205166667,11.40825,17.9485833333,11.8824166667,32.0949583333,25.4659895834,25.36825,11.2775833333
635.91,20.6850833334,38.1095833334,28.2325,35.7836666667,32.8509166667,11.3845833333,17.86425,11.8504166667,32.0769583333,25.4757604167,25.3978333333,11.2659166667
636.24,20.67725,38.17,28.2891666667,35.8684166667,32.9519333333,11.4223333334,17.8929166666,11.8958333333,32.126875,25.5176041667,25.4643333333,11.3199166667
636.57,20.6566666667,38.1561666667,28.3121666667,35.91775,32.98785,11.4223333333,17.8955,11.876,32.105625,25.49871875,25.4686666667,11.36825
636.90,20.6118333333,38.1443333333,28.31575,35.9856666667,33.0740333333,11.3958333333,17.8166666667,11.8199166667,32.1355416667,25.4665208333,25.4240833333,11.3903333333
637.23,20.5645,38.1528333334,28.30475,36.0439166666,33.13865,11.38275,17.70275,11.7516666667,32.1624583333,25.4398229167,25.4545833334,11.3724166667
637.56,20.3809166667,37.9960833334,28.12875,35.8848333333,33.0131333333,11.2500833333,17.5221666667,11.6035,32.0142916667,25.28559375,25.2846666667,11.3218333333
637.90,20.4423333333,38.03,28.2061666667,35.9123333333,33.0699833334,11.3699166667,17.6254166667,11.6820833333,32.0806666667,25.36578125,25.412,11.4339166667
638.23,20.44075,38.11275,28.2539166667,35.9461666667,33.161,11.39625,17.6026666667,11.6998333333,32.124875,25.4464895833,25.4655,11.5083333333
638.56,20.41375,38.0844166667,28.2058333334,35.9681666667,33.18505,11.3620833333,17.5945,11.7003333334,32.1275416667,25.3973958334,25.4928333333,11.49325
638.89,20.4553333333,38.1488333333,28.2698333333,36.06975,33.33725,11.38675,17.60575,11.7313333333,32.2342083333,25.4911875,25.5253333333,11.4908333334
639.22,20.485,38.18725,28.2634166667,36.1035,33.4097833333,11.3679166667,17.65225,11.8023333333,32.268125,25.4882395834,25.5541666667,11.5358333333
639.55,20.49275,38.2015,28.3166666667,36.1403333334,33.5117166667,11.3388333333,17.672,11.8000833333,32.3120416666,25.49034375,25.53025,11.5971666667
639.88,20.3923333333,38.20025,28.26725,36.1391666666,33.5208166666,11.3414166666,17.57725,11.748,32.2815833333,25.443,25.4775833334,11.5744166667
640.21,20.2894166667,38.1485833333,28.17425,36.03775,33.4788666667,11.2465833333,17.4301666667,11.6434166666,32.1951666667,25.3302395833,25.3768333333,11.445
640.54,20.2975,38.1445,28.2054166667,36.033,33.5217666667,11.2849166667,17.427,11.6695,32.1651666667,25.3472604167,25.43175,11.48975
640.87,20.2090833334,38.0875,28.1499166667,35.999,33.5195833333,11.1774166667,17.34275,11.5884166667,32.0982916666,25.2501875,25.3551666667,11.40125
641.20,20.3496666667,38.2663333333,28.3108333334,36.089,33.72675,11.267,17.4158333334,11.7020833333,32.2075416667,25.3302291667,25.5115,11.4854166667
641.53,20.1698333333,38.18725,28.28575,36.0935,33.72545,11.117,17.2468333333,11.5555,32.0977083333,25.2107916667,25.3518333333,11.3215833334
641.87,20.0495,38.0610833333,28.1946666667,35.9643333333,33.67535,11.0301666667,17.0995833333,11.4605,31.9569583333,25.0611875,25.2375,11.2026666667
642.20,20.025,38.05375,28.1575,36.0080833334,33.66635,11.0278333333,17.018,11.4289166667,31.9038333334,25.0591145834,25.1983333333,11.2220833333
642.53,19.9486666667,37.9670833333,28.09975,35.9671666667,33.5598333333,10.9564166667,16.8663333333,11.2883333333,31.7876666667,24.9083125,25.1381666667,11.1600833333
642.86,19.96575,38.0828333333,28.1675833333,36.0095,33.59295,11.0721666667,16.8700833333,11.32525,31.842375,24.9321145833,25.17575,11.2481666667
643.19,19.9831666667,38.1013333333,28.19125,36.04475,33.6633666667,11.1641666667,16.8380833333,11.3623333333,31.8212916667,24.8552916667,25.19175,11.2919166667
643.52,19.92925,37.9890833333,28.16825,36.0213333333,33.6104166667,11.0685833333,16.7443333333,11.26425,31.6532916667,24.7833333334,25.13,11.23825
643.85,19.972,38.1008333333,28.2655,36.0755,33.75685,11.1263333333,16.7870833334,11.3223333333,31.71975,24.9081145833,25.2306666667,11.341
644.18,19.9535,38.0680833334,28.25275,36.06575,33.7758833333,11.1245833333,16.7058333334,11.2545833334,31.71925,24.881125,25.1886666667,11.3301666667
644.51,20.0805833333,38.24075,28.4199166667,36.246,33.97005,11.275,16.8576666666,11.4199166666,31.8105,25.0731666667,25.31875,11.5129166667
644.84,20.1170833333,38.35825,28.5546666667,36.4903333334,34.1357666667,11.3645,16.93275,11.4885833334,31.9160416667,25.1830625,25.38825,11.6126666667
645.17,20.2571666667,38.59425,28.6280833333,36.6038333333,34.33275,11.5094166666,17.0448333333,11.6295833333,32.0707916667,25.2751041667,25.5581666667,11.8310833333
645.50,20.3379166667,38.7580833333,28.74,36.7480833333,34.45655,11.621,17.13675,11.6838333333,32.1817916666,25.3580833333,25.67,11.936
645.83,20.1894166667,38.7451666667,28.7400833333,36.7490833334,34.5728833333,11.5145,17.0236666667,11.6033333333,32.200625,25.2230833333,25.61425,11.8483333333
646.16,20.107,38.68,28.745,36.7246666667,34.6791,11.5194166666,17.0220833333,11.6358333333,32.151875,25.2067708333,25.59,11.8738333333
646.49,19.9811666667,38.5626666667,28.6968333333,36.6409166667,34.67485,11.3725833333,16.88825,11.5288333333,32.0239583333,25.1306041666,25.5031666667,11.79475
646.82,19.9584166666,38.54275,28.59275,36.5948333334,34.6243833333,11.28275,16.8370833334,11.4426666667,32.015,25.1534375,25.5248333333,11.7549166667
647.15,20.0005,38.5845,28.6069166667,36.6644166667,34.7006833333,11.3204166667,16.86475,11.51575,32.071625,25.2013333334,25.6234166667,11.85625
647.48,20.0049166667,38.6088333333,28.6025,36.7425,34.7023166667,11.354,16.8938333333,11.5335833333,32.1252083334,25.1734583333,25.6776666667,11.9273333333
647.81,20.0223333333,38.7548333333,28.6480833334,36.8239166666,34.8229333334,11.3776666667,16.9469166667,11.6000833333,32.1945416667,25.2266145833,25.8219166667,11.9916666667
648.14,20.0135833333,38.6960833333,28.6351666667,36.78975,34.8428833333,11.4435,16.9229166667,11.6189166666,32.2792083333,25.16684375,25.8949166667,12.0315
648.47,19.9581666667,38.6713333333,28.5845,36.7301666667,34.8535833333,11.45,16.8811666667,11.6230833333,32.262125,25.1495625,25.8755833333,12.011
648.80,19.8185,38.5129166666,28.4996666667,36.6849166667,34.8186833333,11.309,16.7370833333,11.4871666667,32.1822916667,25.0819166666,25.7440833333,11.8819166667
649.13,19.6388333333,38.3300833333,28.3383333333,36.5321666667,34.7266333333,11.1994166667,16.62475,11.4166666667,32.0598333333,24.953,25.6123333333,11.8573333333
649.46,19.7354166667,38.4465,28.4491666667,36.5705,34.8049333334,11.30675,16.7441666667,11.4965,32.1117083333,25.0790729166,25.73925,12.0385833333
649.79,19.6624166667,38.47675,28.3804166667,36.5426666667,34.7559333333,11.26475,16.6665,11.441,32.0891666667,24.9940208333,25.7065833333,12.0195
650.11,19.6363333334,38.4458333333,28.366,36.5160833334,34.8104833333,11.28425,16.6059166666,11.4535833333,32.050625,25.0056354167,25.6948333333,12.0180833333
650.44,19.64475,38.5456666666,28.49875,36.6106666667,34.9497833333,11.35775,16.697,11.5593333334,32.1075416667,25.1061875,25.7815833333,12.1146666667
650.77,19.6795833333,38.6141666667,28.5903333333,36.6404166667,35.0725833333,11.4268333333,16.7793333333,11.6244166667,32.2467083333,25.1981458333,25.8105833333,12.1885
651.10,19.685,38.6323333333,28.6468333333,36.6680833333,35.1983833333,11.4786666667,16.7574166667,11.6755833333,32.22375,25.2185520833,25.7620833333,12.18475
651.43,19.5826666667,38.5471666667,28.6214166666,36.6385,35.1680666666,11.4595,16.7146666667,11.631,32.1502083334,25.1713333333,25.69375,12.1565
651.76,19.4803333333,38.5426666667,28.54675,36.56625,35.1657833333,11.35375,16.6304166667,11.5383333333,32.001875,25.05265625,25.6325,12.0984166666
652.09,19.46825,38.5611666666,28.5793333333,36.6444166667,35.19955,11.2911666667,16.5623333333,11.483,32.0059583333,25.0619791666,25.6939166667,12.12075
652.42,19.4160833334,38.5001666667,28.4935,36.5435,35.1177,11.2293333333,16.4491666667,11.44875,31.9798333333,24.9960833334,25.67075,12.0698333333
652.75,19.5545833333,38.6795833333,28.6725,36.7495833334,35.3656,11.3636666667,16.5373333333,11.5675,32.1024166667,25.1240833333,25.8225833333,12.1595
653.08,19.5976666666,38.74525,28.6841666667,36.8008333333,35.4281,11.4376666667,16.5090833333,11.5760833334,32.1387083333,25.1108541667,25.8193333333,12.1098333333
653.41,19.7013333333,38.789,28.7534166667,36.8898333333,35.52285,11.5404166667,16.5725833333,11.6818333333,32.1865416667,25.2127291667,25.8976666667,12.2325833333
653.74,19.7109166667,38.7963333333,28.765,36.95375,35.5243,11.5471666667,16.57975,11.66975,32.237125,25.2146770833,25.9053333334,12.2820833333
654.06,19.563,38.5844166667,28.6193333333,36.82675,35.3867333334,11.4425,16.37675,11.5249166667,32.0945,25.0243958333,25.7571666667,12.164
654.39,19.4255,38.5816666667,28.5385833333,36.84225,35.3928,11.3171666667,16.215,11.4345833333,32.0175416667,24.93825,25.702,12.0806666667
654.72,19.30175,38.569,28.4280833333,36.8333333333,35.3215833333,11.1941666667,16.06225,11.2615833333,31.96675,24.8352708333,25.638,12.0235833333
655.05,19.3281666667,38.6498333333,28.4490833333,36.8978333334,35.4416,11.2056666667,16.0284166666,11.2686666667,32.037875,24.872875,25.5778333333,12.0873333333
655.38,19.3119166666,38.6575,28.4581666667,36.9550833333,35.4405,11.1971666667,15.962,11.2073333334,32.0039583333,24.8962604167,25.4999166667,12.0645
655.71,19.2305,38.51675,28.3315833333,36.7738333333,35.3228333333,11.1693333333,15.8960833333,11.11275,31.9469166667,24.7336875,25.38725,12.0128333333
656.04,19.32625,38.7210833333,28.5360833333,36.9825,35.55315,11.326,16.0911666667,11.21,32.0920416667,24.8222708333,25.55975,12.1978333333
656.37,19.243,38.6328333333,28.4038333333,36.8768333333,35.4381166667,11.1925833333,15.9603333333,11.059,32.0313333333,24.6902083333,25.4583333333,12.1010833333
656.69,19.0635833333,38.5215833334,28.3099166667,36.83025,35.4037,11.0183333333,15.8269166666,10.9084166666,31.9789583334,24.6203645833,25.4040833334,12.0465
657.02,18.9214166667,38.451,28.22325,36.7316666666,35.3653833333,10.8845,15.6383333333,10.74525,31.8826666667,24.4406666667,25.2886666667,11.9384166667
657.35,18.89275,38.5239166667,28.2434166667,36.8294166667,35.49405,10.8746666667,15.6835833333,10.7420833333,31.9474166667,24.4439791667,25.3431666667,11.9383333333
657.68,19.0359166667,38.7165833334,28.379,37.02325,35.73745,10.9571666667,15.7655833333,10.83075,32.1255833333,24.5639479167,25.4735833333,12.0758333333
658.01,19.0405,38.6790833333,28.42825,36.9981666667,35.7391,10.9436666667,15.726,10.7981666667,32.1195416667,24.5358541667,25.49525,12.0700833334
658.34,19.0335833334,38.6468333333,28.4094166667,36.96125,35.7636166667,10.9776666666,15.7593333333,10.83175,32.12475,24.5300104167,25.5516666667,12.1360833333
658.66,18.9604166667,38.5263333333,28.3308333334,36.86375,35.69295,10.9121666667,15.6430833333,10.74925,32.0550833333,24.41009375,25.5318333333,12.0269166667
658.99,18.9130833333,38.5925,28.3434166667,36.9053333333,35.7415833334,10.8728333333,15.6373333333,10.7715833333,32.14375,24.3980833334,25.5616666667,12.0590833333
659.32,18.8565833333,38.6849166667,28.31475,36.9801666667,35.8291333334,10.8255833333,15.5703333333,10.7800833333,32.213,24.39684375,25.5606666667,12.0406666667
659.65,18.8459166667,38.6736666667,28.2908333334,36.9541666667,35.79615,10.81725,15.5236666667,10.7835833334,32.145125,24.3814270834,25.5441666667,12.06775
659.98,18.852,38.738,28.34775,36.9971666667,35.8503,10.8806666667,15.54625,10.8693333333,32.1562083334,24.4276666667,25.59475,12.1083333334
660.31,18.8755,38.72975,28.3749166667,37.0,35.8587833333,10.9445833333,15.53775,10.9484166667,32.095125,24.4586666667,25.5801666667,12.1708333333
660.63,18.9209166667,38.7535833333,28.4144166666,37.0973333333,35.9246666667,11.0125833333,15.6358333333,11.0758333333,32.182,24.5563645833,25.7120833333,12.2730833333
660.96,18.9315,38.8140833333,28.4474166667,37.0753333333,35.9470166667,11.0279166667,15.61775,11.0974166667,32.2080416667,24.5574583333,25.7110833334,12.3084166667
661.29,18.7685833334,38.7139166667,28.32175,36.9554166666,35.85445,10.8834166667,15.4940833333,10.98175,32.061125,24.4588020834,25.579,12.243
661.62,18.8335,38.7341666666,28.324,36.991,35.9215833333,10.9743333333,15.5330833333,11.0850833333,32.0549166667,24.4671666666,25.5964166667,12.3118333334
661.94,18.7825,38.7065,28.3245,37.0345,35.93955,10.861,15.41225,11.0139166667,32.092625,24.4038541667,25.5475,12.2443333333
662.27,18.76525,38.8208333334,28.3555,37.1355,36.0413333333,10.8448333333,15.4175833333,11.02875,32.1066666666,24.4501145833,25.6043333333,12.3009166667
662.60,18.7805,38.7058333334,28.3736666667,37.0938333333,36.0393333334,10.8983333333,15.3959166667,11.0435833333,32.051375,24.4595520833,25.5865833333,12.3331666667
662.93,18.902,38.7695,28.57,37.195,36.1603666667,11.0228333333,15.5331666667,11.16125,32.0711666667,24.5919270833,25.6735833333,12.47725
663.26,18.91925,38.8320833333,28.65625,37.3180833333,36.3447333333,11.07,15.5506666667,11.19625,32.19275,24.693,25.735,12.4934166666
663.58,18.9766666667,38.9038333333,28.7256666666,37.39425,36.4984833333,11.0816666667,15.5399166667,11.1651666667,32.3275416667,24.7311979167,25.7733333333,12.57325
663.91,18.9945,38.9410833334,28.751,37.4769166667,36.5275666667,11.0666666667,15.52075,11.1694166667,32.462125,24.7233333333,25.8480833333,12.5534166667
664.24,19.053,38.9893333333,28.7676666667,37.4985833333,36.6414,11.0524166667,15.4939166667,11.1519166666,32.4637916666,24.7379583333,25.8508333333,12.5829166667
664.57,18.96625,38.9344166667,28.6760833333,37.4373333333,36.5467166666,10.93,15.3915,11.0265,32.337375,24.62778125,25.8105,12.5065
664.89,19.009,38.8933333333,28.63875,37.4551666667,36.55555,10.9569166667,15.371,11.0835833333,32.3591666667,24.5982083334,25.8918333333,12.5105
665.22,18.8835833333,38.8084166667,28.5548333333,37.3724166667,36.5191333333,10.8663333333,15.32475,10.9378333333,32.286125,24.4847083333,25.7760833334,12.4154166666
665.55,18.90575,38.8685,28.602,37.4085,36.5933166666,10.976,15.3970833333,11.0014166666,32.2497083333,24.53765625,25.7618333333,12.4524166667
665.87,18.9753333333,38.9634166667,28.7540833333,37.5056666667,36.7076,11.04175,15.55525,11.0756666667,32.3466666667,24.66728125,25.8048333334,12.55375
666.20,18.9624166667,38.9756666666,28.7339166667,37.526,36.72095,11.0623333334,15.63825,11.0808333333,32.3770416667,24.6913541667,25.8306666666,12.57825
666.53,18.7650833333,38.8241666667,28.45275,37.3961666667,36.6044166666,10.8814166667,15.478,10.8559166667,32.255125,24.5080104167,25.6989166666,12.4229166666
