wavelength,Back_ChlPhom,Belly_ChlPhom,Breast_ChlPhom,Crissum_ChlPhom,Crown_ChlPhom,DorTail_ChlPhom,Patch10_ChlPhom,Patch11_ChlPhom,Patch12_ChlPhom,Rump_ChlPhom,Throat_ChlPhom,WingTip_ChlPhom
632.59,4.91177777778,7.36144444445,7.09822222222,7.86866666667,4.27566666667,6.93877777778,18.5704444444,19.4192222222,14.2245555556,8.43591358023,7.25466666667,8.79511111111
632.92,4.88944444444,7.35988888889,7.04888888889,7.834,4.28144444445,6.93422222222,18.5187777778,19.4176666666,14.1815555556,8.40319753088,7.20033333333,8.85244444444
633.26,4.80333333333,7.29455555556,6.97388888889,7.71377777778,4.21155555555,6.887,18.4297777778,19.3978888889,14.1152222222,8.34729629631,7.09433333333,8.87322222222
633.59,4.75977777778,7.29788888889,6.93311111111,7.66433333333,4.17888888889,6.90033333334,18.4312222222,19.3803333333,14.0831111111,8.33075308641,7.06066666667,8.92077777778
633.92,4.69388888889,7.24622222222,6.85388888889,7.56944444444,4.09688888889,6.88044444444,18.4085555556,19.3492222222,14.0594444444,8.28959259259,6.95488888889,8.85722222222
634.25,4.55522222222,7.13544444444,6.77833333333,7.46511111111,3.99366666666,6.78822222222,18.3247777778,19.273,13.9566666667,8.17786419754,6.828,8.82811111111
634.58,4.561,7.11622222222,6.74922222222,7.42777777778,3.99944444444,6.73855555555,18.2993333333,19.2788888889,13.9723333333,8.15061728397,6.884,8.88
634.91,4.55788888889,7.10577777778,6.75,7.47233333333,4.02222222222,6.76711111111,18.3105555555,19.3355555555,14.0292222222,8.15249382715,6.88111111111,8.89644444445
635.25,4.53855555556,7.09822222222,6.728,7.44066666667,4.00533333333,6.70633333333,18.3103333333,19.329,14.0632222222,8.11502469135,6.88777777778,8.97633333333
635.58,4.50822222222,7.08133333334,6.66433333333,7.41377777778,3.98022222222,6.67277777778,18.2926666666,19.2854444445,14.0324444444,8.07867901233,6.88966666667,9.00911111111
635.91,4.54855555555,7.06933333333,6.653,7.433,4.01644444445,6.70066666667,18.2953333333,19.2911111111,14.085,8.08454320988,6.92888888889,8.99811111111
636.24,4.57455555556,7.09011111111,6.65388888889,7.43022222222,4.07211111111,6.71144444444,18.3514444445,19.2964444444,14.0804444444,8.09353086419,6.96311111111,9.06855555556
636.57,4.61733333333,7.21,6.73522222222,7.51088888889,4.10877777778,6.82055555555,18.4738888889,19.3535555556,14.2248888889,8.18045679012,7.06677777778,9.14988888889
636.90,4.63333333333,7.14688888889,6.72966666666,7.54744444444,4.09988888889,6.79211111111,18.4905555556,19.3423333333,14.2302222222,8.19658024691,7.08333333333,9.11333333333
637.23,4.659,7.13355555555,6.75744444444,7.58555555556,4.11844444444,6.77733333333,18.4853333333,19.3093333334,14.2905555555,8.18066666667,7.07377777778,9.07222222222
637.56,4.68422222222,7.14088888889,6.80833333333,7.67044444445,4.14544444445,6.77933333334,18.5632222222,19.4194444445,14.3551111111,8.19371604939,7.15177777778,9.22877777778
637.90,4.84288888889,7.28466666667,6.89233333333,7.77422222222,4.27711111111,6.85644444444,18.666,19.5162222222,14.549,8.31116049381,7.32655555556,9.37
638.23,4.91266666667,7.342,6.98488888889,7.85077777778,4.33055555556,6.90844444445,18.7503333334,19.5656666667,14.5767777778,8.3656419753,7.32666666667,9.41322222222
638.56,4.95511111111,7.37911111111,7.01722222222,7.90122222222,4.388,6.93544444444,18.8042222222,19.5887777778,14.6201111111,8.43730864199,7.33655555556,9.46622222222
638.89,4.92188888889,7.33677777778,6.95422222222,7.86977777778,4.353,6.861,18.7561111111,19.604,14.5918888889,8.40113580247,7.26144444444,9.37755555555
639.22,4.81833333333,7.23177777778,6.84333333333,7.75344444444,4.22988888889,6.78422222222,18.6203333333,19.498,14.5182222222,8.29245679013,7.12855555555,9.19577777778
639.55,4.806,7.234,6.85966666667,7.76722222222,4.21522222222,6.79577777778,18.6661111111,19.4298888889,14.5302222222,8.30053086421,7.17655555555,9.28244444444
639.88,4.76433333333,7.17866666667,6.80144444444,7.72855555555,4.13977777778,6.75333333333,18.6168888889,19.3794444444,14.5367777778,8.22408641974,7.10577777778,9.24344444444
640.21,4.68533333333,7.00088888889,6.70611111111,7.63533333333,4.04888888889,6.61322222222,18.5431111111,19.3326666667,14.415,8.09675308642,6.98977777778,9.16755555555
640.54,4.62133333333,6.99911111111,6.68066666667,7.523,3.99011111111,6.54977777778,18.4578888889,19.3158888889,14.3854444444,8.01790123457,6.94255555556,9.16477777778
640.87,4.63188888889,7.03411111111,6.69455555555,7.50355555556,3.995,6.57122222222,18.4562222222,19.4146666667,14.3527777778,8.04146913579,6.95877777778,9.22533333333
641.20,4.52433333333,6.94788888889,6.58344444445,7.40433333333,3.90911111111,6.50866666667,18.2945555555,19.2707777778,14.2544444444,7.9603580247,6.86622222222,9.06211111111
641.53,4.392,6.79088888889,6.46033333333,7.28,3.78911111111,6.41055555556,18.1744444445,19.1811111111,14.1013333333,7.84169135802,6.71688888889,8.89666666667
641.87,4.202,6.61388888889,6.28977777778,7.087,3.65766666667,6.26744444444,17.9825555556,19.0588888889,14.0264444444,7.69186419754,6.56355555556,8.76933333333
642.20,4.27011111111,6.64544444444,6.31988888889,7.08633333333,3.697,6.29288888889,17.9898888889,19.084,14.017,7.67016049382,6.60655555556,8.80522222222
642.53,4.32188888889,6.681,6.34077777778,7.12933333333,3.75344444445,6.41211111111,18.0893333333,19.1232222222,14.1137777778,7.71340740741,6.63566666667,8.89477777778
642.86,4.47244444445,6.73888888889,6.42955555555,7.26355555556,3.90255555555,6.52066666667,18.1775555556,19.2923333333,14.2523333333,7.83408641974,6.75922222222,9.01166666667
643.19,4.50955555556,6.711,6.43677777778,7.25033333333,3.89077777778,6.52111111111,18.1296666667,19.3685555556,14.2906666667,7.85193827159,6.75288888889,8.92911111111
643.52,4.43566666667,6.59544444444,6.33877777778,7.21988888889,3.78022222222,6.498,17.9942222222,19.2848888889,14.2574444444,7.85660493827,6.71644444445,8.87255555555
643.85,4.39455555556,6.53844444445,6.27511111111,7.175,3.74077777778,6.48488888889,17.9114444444,19.2331111111,14.2844444444,7.81251851852,6.67444444444,8.783
644.18,4.47988888889,6.59233333333,6.29633333333,7.26011111111,3.83411111111,6.57644444445,18.0312222222,19.3067777778,14.3603333333,7.89256790123,6.72155555556,8.84633333333
644.51,4.39888888889,6.47744444444,6.14033333333,7.18877777778,3.76955555556,6.52144444445,17.965,19.1917777778,14.3443333333,7.80419753087,6.64488888889,8.71977777778
644.84,4.40022222222,6.50444444444,6.15733333334,7.17866666667,3.77166666667,6.51311111111,18.0453333334,19.2755555555,14.4591111111,7.85748148147,6.66033333333,8.77611111111
645.17,4.42911111111,6.56233333333,6.22155555556,7.242,3.78533333333,6.506,18.0578888889,19.2677777778,14.4286666667,7.92875308643,6.73366666667,8.81666666667
645.50,4.523,6.67422222222,6.28655555555,7.39933333333,3.79688888889,6.59288888889,18.1522222222,19.3126666667,14.4992222222,8.02903703702,6.85888888889,8.93033333333
645.83,4.40644444445,6.62477777778,6.21355555556,7.34866666667,3.69844444444,6.57566666667,18.0204444444,19.2748888889,14.4845555556,7.98398765431,6.81922222222,8.85433333333
646.16,4.41666666667,6.64777777778,6.265,7.42666666667,3.75222222222,6.65255555556,18.0035555556,19.3351111111,14.478,8.02533333335,6.87177777778,8.965
646.49,4.46311111111,6.744,6.31377777778,7.47155555556,3.83555555555,6.73177777778,18.1214444445,19.3802222222,14.5535555555,8.05428395063,6.91066666667,9.052
646.82,4.46288888889,6.721,6.28233333333,7.48611111111,3.83888888889,6.72588888889,18.1064444444,19.3782222222,14.5421111111,7.98328395062,6.888,9.099
647.15,4.48888888889,6.74844444444,6.35366666667,7.48811111111,3.86522222222,6.70877777778,18.1441111111,19.3936666667,14.5052222222,7.95692592592,6.88933333333,9.10066666667
647.48,4.47344444444,6.72188888889,6.31455555556,7.47211111111,3.82211111111,6.65722222222,18.0842222222,19.4054444445,14.4167777778,7.91848148147,6.86188888889,9.036
647.81,4.27844444444,6.56855555555,6.18233333333,7.37288888889,3.63677777778,6.55022222222,17.9462222222,19.294,14.2908888889,7.78366666667,6.772,8.86788888889
648.14,4.21733333333,6.53633333333,6.20244444444,7.34066666667,3.59911111111,6.47555555556,17.9328888889,19.2526666667,14.2321111111,7.73216049381,6.79944444444,8.89877777778
648.47,4.34188888889,6.61244444445,6.28133333333,7.45888888889,3.72144444444,6.56077777778,17.9511111111,19.2148888889,14.2631111111,7.80532098766,6.88944444444,8.93766666667
648.80,4.35888888889,6.63744444444,6.21333333333,7.45388888889,3.79544444445,6.55611111111,18.0026666667,19.2863333334,14.3862222222,7.80843209875,6.84455555556,8.978
649.13,4.29677777778,6.60022222222,6.219,7.35411111111,3.827,6.52533333333,17.9574444444,19.2633333333,14.3687777778,7.81066666668,6.75655555556,8.954
649.46,4.37255555556,6.60611111111,6.24544444444,7.36688888889,3.89022222222,6.46988888889,18.0962222222,19.2696666667,14.3743333333,7.84860493828,6.74955555555,9.06777777778
649.79,4.40533333333,6.62244444444,6.23644444444,7.326,3.88433333333,6.41911111111,18.1481111111,19.2497777778,14.4008888889,7.85123456791,6.69244444445,8.92577777778
650.11,4.32011111111,6.49877777778,6.16766666667,7.24233333333,3.78577777778,6.30077777778,18.0428888889,19.1396666667,14.3427777778,7.80756790122,6.61111111111,8.94322222222
650.44,4.378,6.59333333333,6.26388888889,7.29233333333,3.86255555556,6.36833333333,18.1116666667,19.2215555556,14.4411111111,7.90498765431,6.67944444444,9.03344444444
650.77,4.40533333333,6.64144444444,6.24011111111,7.242,3.89866666667,6.43988888889,18.1285555555,19.2331111111,14.51,7.90422222221,6.67555555556,9.07611111111
651.10,4.50344444444,6.75844444444,6.36855555555,7.29677777778,3.98588888889,6.55911111111,18.2135555556,19.2504444445,14.6453333333,8.04680246912,6.78,9.24977777778
651.43,4.67277777778,6.94055555556,6.51777777778,7.41622222222,4.14066666666,6.678,18.2986666667,19.3473333333,14.7926666667,8.14597530866,6.88766666667,9.41677777778
651.76,4.73433333334,6.98222222222,6.54666666667,7.451,4.18077777778,6.69755555556,18.3211111111,19.3653333333,14.8602222222,8.14233333333,6.85422222222,9.47477777778
652.09,4.66533333333,6.90444444445,6.47377777778,7.26977777778,4.078,6.60333333333,18.268,19.2924444444,14.7582222222,8.00840740742,6.76011111111,9.43755555556
652.42,4.60888888889,6.79055555556,6.50444444445,7.16,3.98533333333,6.55344444444,18.2321111111,19.2214444444,14.7356666667,7.97528395063,6.74166666667,9.42588888889
652.75,4.69633333334,6.83811111111,6.52611111111,7.22433333333,4.02988888889,6.66177777778,18.301,19.2632222222,14.8351111111,8.00944444445,6.86888888889,9.43911111111
653.08,4.60411111111,6.77888888889,6.43866666667,7.185,3.97111111111,6.653,18.2411111111,19.2038888889,14.8292222222,7.95776543211,6.88588888889,9.36955555555
653.41,4.46411111111,6.67844444444,6.32888888889,7.07455555555,3.82644444444,6.57788888889,18.1165555555,19.051,14.7815555556,7.842345679,6.84566666667,9.30777777778
653.74,4.51266666667,6.81911111111,6.34733333333,7.14877777778,3.85711111111,6.60855555556,18.152,19.1081111111,14.8516666667,7.88106172841,6.86455555555,9.29411111111
654.06,4.35666666667,6.63666666667,6.13933333333,7.02,3.67577777778,6.49577777778,18.0028888889,18.8783333333,14.6883333333,7.71486419753,6.67777777778,9.15644444444
654.39,4.20866666666,6.58433333333,6.03344444444,6.99055555556,3.54388888889,6.40333333333,17.8948888889,18.8192222222,14.5642222222,7.62506172841,6.58955555556,9.03788888889
654.72,4.16222222222,6.51811111111,5.94766666667,6.99322222222,3.47444444444,6.316,17.8381111111,18.7645555556,14.5033333333,7.53228395063,6.51555555556,8.977
655.05,4.01888888889,6.36122222222,5.72722222222,6.86222222222,3.30088888889,6.139,17.7851111111,18.6188888889,14.4001111111,7.37680246915,6.34933333333,8.82822222222
655.38,4.01477777778,6.32933333333,5.65966666667,6.85244444444,3.332,6.20666666666,17.7752222222,18.6503333334,14.4128888889,7.45476543211,6.45977777778,8.78488888889
655.71,4.04677777778,6.32966666667,5.66211111111,6.96044444444,3.38166666667,6.22711111111,17.8034444444,18.7617777778,14.4731111111,7.49044444445,6.51644444444,8.88077777778
656.04,4.15233333333,6.42444444445,5.68744444445,7.05288888889,3.44033333333,6.33822222222,17.8607777778,18.8931111111,14.5695555556,7.52276543209,6.572,8.99588888889
656.37,4.07322222222,6.41233333333,5.61433333334,6.95388888889,3.349,6.18833333333,17.8672222222,18.8796666667,14.5338888889,7.44174074075,6.44822222222,9.00733333333
656.69,4.15211111111,6.42877777778,5.67788888889,6.93211111111,3.352,6.26,17.9418888889,19.0174444444,14.652,7.48374074076,6.47933333333,9.059
657.02,4.16166666667,6.381,5.66766666667,6.895,3.30244444444,6.20388888889,17.9376666667,19.046,14.5635555556,7.41727160492,6.45766666667,9.04955555556
657.35,4.10666666667,6.23144444444,5.63455555556,6.77666666667,3.21188888889,6.13988888889,17.919,19.025,14.4758888889,7.32522222222,6.44133333334,8.98722222222
657.68,4.21655555556,6.40322222222,5.77911111111,6.85733333333,3.28455555555,6.232,18.0641111111,19.2054444445,14.5702222222,7.39601234569,6.57033333333,9.099
658.01,4.36477777778,6.49366666667,5.91477777778,6.98855555556,3.43677777778,6.34366666667,18.2702222222,19.3346666667,14.7243333334,7.55535802469,6.70188888889,9.32788888889
658.34,4.426,6.57866666666,6.006,7.04388888889,3.53088888889,6.47111111111,18.3877777778,19.4325555556,14.8191111111,7.64295061728,6.81144444445,9.42044444445
658.66,4.45955555556,6.59866666667,6.09322222222,7.02355555555,3.59544444445,6.54988888889,18.4047777778,19.4768888889,14.8592222222,7.6793580247,6.875,9.52488888889
658.99,4.41733333333,6.527,6.07822222222,6.93422222222,3.51433333333,6.45444444444,18.3166666667,19.4305555556,14.8304444444,7.58090123457,6.76,9.53466666667
659.32,4.43477777778,6.60766666667,6.12333333333,6.953,3.57355555556,6.55333333333,18.3498888889,19.4761111111,14.8983333334,7.62588888889,6.778,9.56333333333
659.65,4.48011111111,6.70733333334,6.18466666666,6.99655555555,3.65044444444,6.62588888889,18.4137777778,19.4957777778,14.9514444445,7.65860493828,6.82766666667,9.62166666667
659.98,4.49288888889,6.65288888889,6.18477777778,7.02822222222,3.64622222222,6.654,18.3942222222,19.4956666667,14.9624444444,7.67011111111,6.82633333333,9.609
660.31,4.43422222222,6.66955555555,6.18744444445,7.05533333333,3.66455555556,6.69066666666,18.3675555556,19.4385555555,14.9274444444,7.64606172841,6.76011111111,9.57822222222
660.63,4.57822222222,6.843,6.32533333333,7.20877777778,3.83388888889,6.87677777778,18.486,19.5264444444,15.1317777778,7.83435802469,6.91155555556,9.683
660.96,4.64777777778,6.91966666667,6.38322222222,7.277,3.92266666667,6.99277777778,18.5172222222,19.5663333333,15.2361111111,7.88703703703,6.92288888889,9.77222222222
661.29,4.60444444444,6.84555555556,6.36066666667,7.26988888889,3.93488888889,6.99022222222,18.422,19.4736666667,15.2502222222,7.89924691357,6.91055555556,9.79611111111
661.62,4.56488888889,6.832,6.32211111111,7.22244444444,3.91344444445,7.015,18.434,19.4512222222,15.3242222222,7.85898765432,6.88977777778,9.75055555555
661.94,4.45133333333,6.67822222222,6.18811111111,7.06322222222,3.86466666667,6.93611111111,18.3577777778,19.3783333333,15.312,7.72797530863,6.73811111111,9.67266666667
662.27,4.48588888889,6.69955555556,6.21933333333,7.12144444444,3.95166666666,6.96655555555,18.3307777778,19.35,15.4384444445,7.78698765432,6.81155555556,9.75422222222
662.60,4.60411111111,6.86,6.35966666667,7.24533333333,4.11144444444,7.10844444445,18.4637777778,19.3855555556,15.5896666666,7.92685185184,6.89122222222,9.90855555557
662.93,4.51722222222,6.71711111111,6.29833333333,7.165,4.02577777778,7.01922222222,18.415,19.2672222222,15.5448888889,7.87287654322,6.831,9.85866666667
663.26,4.45844444444,6.63111111111,6.23444444444,7.12655555555,3.94366666667,6.95066666667,18.3651111111,19.1665555555,15.5205555556,7.8021851852,6.837,9.72611111111
663.58,4.49055555555,6.72677777778,6.26722222222,7.217,4.05022222222,6.99877777778,18.4233333333,19.1616666667,15.5546666667,7.88170370371,6.93111111111,9.83833333333
663.91,4.55788888889,6.77744444445,6.28144444445,7.20477777778,4.07744444444,6.98333333333,18.4055555555,19.1734444445,15.6116666667,7.90666666665,6.98477777778,9.96488888889
664.24,4.55433333333,6.75811111111,6.29977777778,7.232,4.17844444444,7.06588888889,18.444,19.2313333333,15.5592222222,7.8912962963,7.06444444445,10.1095555555
664.57,4.51833333333,6.74888888889,6.23777777778,7.19533333333,4.222,7.038,18.4368888889,19.1657777778,15.6065555555,7.89539506175,7.15411111111,10.1201111111
664.89,4.57822222222,6.87122222222,6.26977777778,7.27877777778,4.35133333334,7.12688888889,18.5967777778,19.2442222222,15.7662222222,8.01880246912,7.27888888889,10.2222222222
665.22,4.58411111111,6.82311111111,6.23233333333,7.25588888889,4.30222222222,7.04088888889,18.4541111111,19.2308888889,15.6851111111,7.95786419753,7.27766666667,10.2195555555
665.55,4.76855555556,7.00988888889,6.36288888889,7.44655555555,4.39577777778,7.11566666667,18.5822222222,19.296,15.7447777778,8.13280246912,7.51444444445,10.3015555556
665.87,4.839,7.09488888889,6.45388888889,7.53522222222,4.43622222222,7.23166666667,18.7307777778,19.456,15.7785555555,8.16523456789,7.57177777778,10.2562222222
666.20,4.921,7.17611111111,6.49388888889,7.65611111111,4.51477777778,7.36977777778,18.8437777778,19.6417777778,15.8585555555,8.22361728397,7.74722222222,10.1843333333
666.53,4.93955555556,7.229,6.52266666666,7.70577777778,4.60733333333,7.38511111111,18.8778888889,19.7098888889,15.932,8.24874074075,7.82722222222,10.207
666.86,4.87844444445,7.20544444444,6.46155555556,7.70611111111,4.628,7.35077777778,18.8662222222,19.727,15.8802222222,8.26790123458,7.73933333333,10.2188888889
667.18,4.84988888889,7.13411111111,6.44444444444,7.62055555556,4.52522222222,7.31588888889,18.7533333333,19.7492222222,15.8423333333,8.17440740741,7.67511111111,10.0621111111
667.51,4.80877777778,7.09088888889,6.392,7.60766666666,4.50855555556,7.22888888889,18.7531111111,19.6782222222,15.752,8.12212345679,7.63744444445,9.96111111113
667.84,4.65277777778,6.94077777778,6.23066666667,7.48855555556,4.32833333333,7.03611111111,18.6212222222,19.617,15.7155555555,8.00434567901,7.44011111111,9.8417777778
668.16,4.80933333333,7.047,6.35833333333,7.63233333333,4.39277777778,7.15588888889,18.7248888889,19.7663333334,15.7334444444,8.11614814815,7.52466666667,9.894
